,period_open,period_close,capital_used,positions,starting_exposure,pnl,short_exposure,transactions,long_value,ending_value,starting_cash,starting_value,ending_exposure,ending_cash,portfolio_value,long_exposure,orders,returns,longs_count,shorts_count,short_value,gross_leverage,net_leverage,max_drawdown,max_leverage,algo_volatility,period_label,excess_return,treasury_period_return,algorithm_period_return,alpha,beta,benchmark_period_return,benchmark_volatility,sortino,trading_days,sharpe,weights
2019-04-25 20:00:00+00:00,2019-04-25 13:31:00+00:00,2019-04-25 20:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 37128, 'cost_basis': 43.871925000000005, 'last_sale_price': 43.26}, {'sid': Equity(2 [SPY]), 'amount': 25101, 'cost_basis': 285.32455112425976, 'last_sale_price': 292.05}, {'sid': Equity(3 [VNQ]), 'amount': 4431, 'cost_basis': 85.65508122066923, 'last_sale_price': 86.12}, {'sid': Equity(1 [LQD]), 'amount': -46, 'cost_basis': 118.82056, 'last_sale_price': 119.22}, {'sid': Equity(0 [DBC]), 'amount': -7222, 'cost_basis': 16.28384652658543, 'last_sale_price': 16.22}]",9203943.67,-8066.5800000000745,-122624.95999999999,[],9318502.05,9195877.09,-10314.52959500326,9203943.67,9195877.09,-10314.52959500326,9185562.560404997,9318502.05,[],-0.0008774097667860747,3,2,-122624.95999999999,1.0278224058585843,1.001122906683959,-0.1992751289620948,2.380941768035969,0.10909497832557437,2019-04,0.0,0.0,-0.08144374395950083,,,0.0,0.0,-0.6763254136861254,340,-0.5225391836185748,"[0.1772872656583786, 0.7952507138252258, 0.04089727625250816, -0.0005949311307631433, -0.012840352952480316]"
2019-04-26 20:00:00+00:00,2019-04-26 13:31:00+00:00,2019-04-26 20:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 37128, 'cost_basis': 43.871925000000005, 'last_sale_price': 43.46}, {'sid': Equity(2 [SPY]), 'amount': 25101, 'cost_basis': 285.32455112425976, 'last_sale_price': 293.41}, {'sid': Equity(3 [VNQ]), 'amount': 4431, 'cost_basis': 85.65508122066923, 'last_sale_price': 86.8}, {'sid': Equity(1 [LQD]), 'amount': -46, 'cost_basis': 118.82056, 'last_sale_price': 119.64}, {'sid': Equity(0 [DBC]), 'amount': -7222, 'cost_basis': 16.28384652658543, 'last_sale_price': 16.03}]",9195877.09,45928.900000002235,-121272.1,[],9363078.090000002,9241805.990000002,-10314.52959500326,9195877.09,9241805.990000002,-10314.52959500326,9231491.460405,9363078.090000002,[],0.005000118359433037,3,2,-121272.1,1.0273908859342549,1.0011173199519539,-0.1992751289620948,2.380941768035969,0.10902703701746438,2019-04,0.0,0.0,-0.07685085395950064,,,0.0,0.0,-0.6314297974421165,341,-0.4874398684766042,"[0.1772872656583786, 0.7952507138252258, 0.04089727625250816, -0.0005949311307631433, -0.012840352952480316]"
2019-04-29 20:00:00+00:00,2019-04-29 13:31:00+00:00,2019-04-29 20:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 37128, 'cost_basis': 43.871925000000005, 'last_sale_price': 43.38}, {'sid': Equity(2 [SPY]), 'amount': 25101, 'cost_basis': 285.32455112425976, 'last_sale_price': 293.87}, {'sid': Equity(3 [VNQ]), 'amount': 4431, 'cost_basis': 85.65508122066923, 'last_sale_price': 85.95}, {'sid': Equity(1 [LQD]), 'amount': -46, 'cost_basis': 118.82056, 'last_sale_price': 119.17}, {'sid': Equity(0 [DBC]), 'amount': -7222, 'cost_basis': 16.28384652658543, 'last_sale_price': 16.04}]",9241805.990000002,4759.26999999769,-121322.69999999998,[],9367887.959999999,9246565.26,-10314.52959500326,9241805.990000002,9246565.26,-10314.52959500326,9236250.730404997,9367887.959999999,"[{'id': '24477bfed82c4b0eba721fb3e9ddad00', 'dt': Timestamp('2019-04-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-04-29 20:00:00+0000', tz='UTC'), 'amount': -51121, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0ade08e9f1784e2ba5c5936b2be708f5', 'dt': Timestamp('2019-04-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-04-29 20:00:00+0000', tz='UTC'), 'amount': -8774, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '47459fac5ecc4177946350bcb24ad863', 'dt': Timestamp('2019-04-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-04-29 20:00:00+0000', tz='UTC'), 'amount': 11337, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '664ab4ea2e3f462787a0fdad2b823516', 'dt': Timestamp('2019-04-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-04-29 20:00:00+0000', tz='UTC'), 'amount': 21097, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b482418a1ead43d9921e97fa749befb0', 'dt': Timestamp('2019-04-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-04-29 20:00:00+0000', tz='UTC'), 'amount': 80866, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.0005155472461206845,3,2,-121322.69999999998,1.0273877287417368,1.001116744217548,-0.1992751289620948,2.380941768035969,0.10886884178152331,2019-04,0.0,0.0,-0.07637492695950077,,,0.0,0.0,-0.6259858730253989,342,-0.4832315162718512,"[-0.06572123616933823, 0.5194759368896484, 0.14673858880996704, 0.2716127336025238, 0.12789396941661835]"
2019-04-30 20:00:00+00:00,2019-04-30 13:31:00+00:00,2019-04-30 20:00:00+00:00,169952.09773999825,"[{'sid': Equity(4 [VWO]), 'amount': -13993, 'cost_basis': 43.38829500000001, 'last_sale_price': 43.410000000000004}, {'sid': Equity(2 [SPY]), 'amount': 16327, 'cost_basis': 285.32455112425976, 'last_sale_price': 294.02}, {'sid': Equity(3 [VNQ]), 'amount': 15768, 'cost_basis': 86.48788753385244, 'last_sale_price': 86.77}, {'sid': Equity(1 [LQD]), 'amount': 21051, 'cost_basis': 119.27961, 'last_sale_price': 119.22}, {'sid': Equity(0 [DBC]), 'amount': 62718, 'cost_basis': 16.098045, 'last_sale_price': 16.09}]",9246565.26,3437.4477399997413,-607436.13,"[{'amount': -51121, 'dt': Timestamp('2019-04-30 20:00:00+0000', tz='UTC'), 'price': 43.38829500000001, 'order_id': '24477bfed82c4b0eba721fb3e9ddad00', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -8774, 'dt': Timestamp('2019-04-30 20:00:00+0000', tz='UTC'), 'price': 293.87298999999996, 'order_id': '0ade08e9f1784e2ba5c5936b2be708f5', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 11337, 'dt': Timestamp('2019-04-30 20:00:00+0000', tz='UTC'), 'price': 86.813385, 'order_id': '47459fac5ecc4177946350bcb24ad863', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 21097, 'dt': Timestamp('2019-04-30 20:00:00+0000', tz='UTC'), 'price': 119.27961, 'order_id': '664ab4ea2e3f462787a0fdad2b823516', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 69940, 'dt': Timestamp('2019-04-30 20:00:00+0000', tz='UTC'), 'price': 16.098045, 'order_id': 'b482418a1ead43d9921e97fa749befb0', 'sid': Equity(0 [DBC]), 'commission': None}]",9687486.74,9080050.61,-10314.52959500326,9246565.26,9080050.61,159637.56814499712,9239688.178144997,9687486.74,"[{'id': '24477bfed82c4b0eba721fb3e9ddad00', 'dt': Timestamp('2019-04-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-04-29 20:00:00+0000', tz='UTC'), 'amount': -51121, 'filled': -51121, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0ade08e9f1784e2ba5c5936b2be708f5', 'dt': Timestamp('2019-04-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-04-29 20:00:00+0000', tz='UTC'), 'amount': -8774, 'filled': -8774, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '47459fac5ecc4177946350bcb24ad863', 'dt': Timestamp('2019-04-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-04-29 20:00:00+0000', tz='UTC'), 'amount': 11337, 'filled': 11337, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '664ab4ea2e3f462787a0fdad2b823516', 'dt': Timestamp('2019-04-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-04-29 20:00:00+0000', tz='UTC'), 'amount': 21097, 'filled': 21097, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b482418a1ead43d9921e97fa749befb0', 'dt': Timestamp('2019-04-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-04-29 20:00:00+0000', tz='UTC'), 'amount': 80866, 'filled': 69940, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.000372169166941827,4,1,-607436.13,1.114206742858595,0.9827226238518963,-0.1992751289620948,2.380941768035969,0.10871070069823763,2019-04,0.0,0.0,-0.07603118218550065,,,0.0,0.0,-0.6218144254047708,343,-0.48000837229352217,"[-0.06572123616933823, 0.5194759368896484, 0.14673858880996704, 0.2716127336025238, 0.12789396941661835]"
2019-05-01 20:00:00+00:00,2019-05-01 13:31:00+00:00,2019-05-01 20:00:00+00:00,-175340.6665199995,"[{'sid': Equity(4 [VWO]), 'amount': -13993, 'cost_basis': 43.38829500000001, 'last_sale_price': 43.17}, {'sid': Equity(2 [SPY]), 'amount': 16327, 'cost_basis': 285.32455112425976, 'last_sale_price': 291.81}, {'sid': Equity(3 [VNQ]), 'amount': 15768, 'cost_basis': 86.48788753385244, 'last_sale_price': 86.84}, {'sid': Equity(1 [LQD]), 'amount': 21051, 'cost_basis': 119.27961, 'last_sale_price': 118.83}, {'sid': Equity(0 [DBC]), 'amount': 73644, 'cost_basis': 16.090623171337786, 'last_sale_price': 16.04}]",9080050.61,-43054.00652000122,-604077.81,"[{'amount': 10926, 'dt': Timestamp('2019-05-01 20:00:00+0000', tz='UTC'), 'price': 16.048019999999998, 'order_id': 'b482418a1ead43d9921e97fa749befb0', 'sid': Equity(0 [DBC]), 'commission': None}]",9816415.08,9212337.27,159637.56814499712,9080050.61,9212337.27,-15703.098375002854,9196634.171624996,9816415.08,"[{'id': 'b482418a1ead43d9921e97fa749befb0', 'dt': Timestamp('2019-05-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-04-29 20:00:00+0000', tz='UTC'), 'amount': 80866, 'filled': 80866, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-0.004659681765217805,4,1,-604077.81,1.1330768078337898,1.0017074832033064,-0.1992751289620948,2.380941768035969,0.10861899048044851,2019-05,0.0,0.0,-0.08033658283750067,,,0.0,0.0,-0.6608971059109002,344,-0.5104433585410876,"[-0.06572123616933823, 0.5194759368896484, 0.14673858880996704, 0.2716127336025238, 0.12789396941661835]"
2019-05-02 20:00:00+00:00,2019-05-02 13:31:00+00:00,2019-05-02 20:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -13993, 'cost_basis': 43.38829500000001, 'last_sale_price': 43.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 16327, 'cost_basis': 285.32455112425976, 'last_sale_price': 291.18}, {'sid': Equity(3 [VNQ]), 'amount': 15768, 'cost_basis': 86.48788753385244, 'last_sale_price': 86.93}, {'sid': Equity(1 [LQD]), 'amount': 21051, 'cost_basis': 119.27961, 'last_sale_price': 118.4}, {'sid': Equity(0 [DBC]), 'amount': 73644, 'cost_basis': 16.090623171337786, 'last_sale_price': 15.860000000000001}]",9212337.27,-32014.320000000298,-604917.39,[],9785240.34,9180322.95,-15703.098375002854,9212337.27,9180322.95,-15703.098375002854,9164619.851624995,9785240.34,[],-0.003481090951598098,4,1,-604917.39,1.1337249005650467,1.0017134478711869,-0.1992751289620948,2.380941768035969,0.10849680284005273,2019-05,0.0,0.0,-0.08353801483750078,,,0.0,0.0,-0.6898570750532101,345,-0.5329728057574201,"[-0.06572123616933823, 0.5194759368896484, 0.14673858880996704, 0.2716127336025238, 0.12789396941661835]"
2019-05-03 20:00:00+00:00,2019-05-03 13:31:00+00:00,2019-05-03 20:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -13993, 'cost_basis': 43.38829500000001, 'last_sale_price': 43.79}, {'sid': Equity(2 [SPY]), 'amount': 16327, 'cost_basis': 285.32455112425976, 'last_sale_price': 294.03000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 15768, 'cost_basis': 86.48788753385244, 'last_sale_price': 87.67}, {'sid': Equity(1 [LQD]), 'amount': 21051, 'cost_basis': 119.27961, 'last_sale_price': 118.93}, {'sid': Equity(0 [DBC]), 'amount': 73644, 'cost_basis': 16.090623171337786, 'last_sale_price': 15.870000000000001}]",9180322.95,62257.66000000015,-612753.47,[],9855334.08,9242580.61,-15703.098375002854,9180322.95,9242580.61,-15703.098375002854,9226877.511624996,9855334.08,[],0.006793261587272559,4,1,-612753.47,1.1345211353257045,1.0017018865109264,-0.1992751289620948,2.380941768035969,0.10850509559699877,2019-05,0.0,0.0,-0.07731224883750087,,,0.0,0.0,-0.6297484358108617,346,-0.4857930865282279,"[-0.06572123616933823, 0.5194759368896484, 0.14673858880996704, 0.2716127336025238, 0.12789396941661835]"
2019-05-06 20:00:00+00:00,2019-05-06 13:31:00+00:00,2019-05-06 20:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -13993, 'cost_basis': 43.38829500000001, 'last_sale_price': 42.86}, {'sid': Equity(2 [SPY]), 'amount': 16327, 'cost_basis': 285.32455112425976, 'last_sale_price': 292.82}, {'sid': Equity(3 [VNQ]), 'amount': 15768, 'cost_basis': 86.48788753385244, 'last_sale_price': 87.39}, {'sid': Equity(1 [LQD]), 'amount': 21051, 'cost_basis': 119.27961, 'last_sale_price': 119.09}, {'sid': Equity(0 [DBC]), 'amount': 73644, 'cost_basis': 16.090623171337786, 'last_sale_price': 15.92}]",9242580.61,-4106.859999999404,-599739.98,[],9838213.73,9238473.75,-15703.098375002854,9242580.61,9238473.75,-15703.098375002854,9222770.651624996,9838213.73,"[{'id': '81dde738db7d4707aa787f91ae0195c4', 'dt': Timestamp('2019-05-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-06 20:00:00+0000', tz='UTC'), 'amount': -2824, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0829deedf803411e8a6c7387ce962eba', 'dt': Timestamp('2019-05-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-06 20:00:00+0000', tz='UTC'), 'amount': 1158, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '40c165ef7e4e48ffa3c21cf04ca56159', 'dt': Timestamp('2019-05-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-06 20:00:00+0000', tz='UTC'), 'amount': -15135, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '90ee76f9ade04981b1d2a4a244d83c9b', 'dt': Timestamp('2019-05-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-06 20:00:00+0000', tz='UTC'), 'amount': 15736, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b8ff712639f04fb4bb3876b01f038037', 'dt': Timestamp('2019-05-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-06 20:00:00+0000', tz='UTC'), 'amount': -49327, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-0.00044509748772814106,4,1,-599739.98,1.1317590021780382,1.0017026443536505,-0.1992751289620948,2.380941768035969,0.10834836940824935,2019-05,0.0,0.0,-0.07772293483750081,,,0.0,0.0,-0.6327012423341504,347,-0.48807712970412054,"[-0.07815426588058472, 0.555158257484436, 0.0059965746477246284, 0.4750252366065979, 0.04197419062256813]"
2019-05-07 20:00:00+00:00,2019-05-07 13:31:00+00:00,2019-05-07 20:00:00+00:00,-16561.914905000478,"[{'sid': Equity(4 [VWO]), 'amount': -16817, 'cost_basis': 43.16003076262116, 'last_sale_price': 42.050000000000004}, {'sid': Equity(2 [SPY]), 'amount': 17485, 'cost_basis': 285.50663984419725, 'last_sale_price': 287.93}, {'sid': Equity(3 [VNQ]), 'amount': 633, 'cost_basis': 86.48788753385244, 'last_sale_price': 85.81}, {'sid': Equity(1 [LQD]), 'amount': 36787, 'cost_basis': 119.21969368391008, 'last_sale_price': 119.08}, {'sid': Equity(0 [DBC]), 'amount': 24317, 'cost_basis': 16.090623171337786, 'last_sale_price': 15.72}]",9238473.75,-110557.5349049978,-707154.8500000001,"[{'amount': -2824, 'dt': Timestamp('2019-05-07 20:00:00+0000', tz='UTC'), 'price': 42.028975, 'order_id': '81dde738db7d4707aa787f91ae0195c4', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1158, 'dt': Timestamp('2019-05-07 20:00:00+0000', tz='UTC'), 'price': 288.073965, 'order_id': '0829deedf803411e8a6c7387ce962eba', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -15135, 'dt': Timestamp('2019-05-07 20:00:00+0000', tz='UTC'), 'price': 85.767095, 'order_id': '40c165ef7e4e48ffa3c21cf04ca56159', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 15736, 'dt': Timestamp('2019-05-07 20:00:00+0000', tz='UTC'), 'price': 119.13954, 'order_id': '90ee76f9ade04981b1d2a4a244d83c9b', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -49327, 'dt': Timestamp('2019-05-07 20:00:00+0000', tz='UTC'), 'price': 15.71214, 'order_id': 'b8ff712639f04fb4bb3876b01f038037', 'sid': Equity(0 [DBC]), 'commission': None}]",9851632.98,9144478.13,-15703.098375002854,9238473.75,9144478.13,-32265.013280002633,9112213.116719998,9851632.98,"[{'id': '81dde738db7d4707aa787f91ae0195c4', 'dt': Timestamp('2019-05-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-06 20:00:00+0000', tz='UTC'), 'amount': -2824, 'filled': -2824, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0829deedf803411e8a6c7387ce962eba', 'dt': Timestamp('2019-05-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-06 20:00:00+0000', tz='UTC'), 'amount': 1158, 'filled': 1158, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '40c165ef7e4e48ffa3c21cf04ca56159', 'dt': Timestamp('2019-05-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-06 20:00:00+0000', tz='UTC'), 'amount': -15135, 'filled': -15135, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '90ee76f9ade04981b1d2a4a244d83c9b', 'dt': Timestamp('2019-05-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-06 20:00:00+0000', tz='UTC'), 'amount': 15736, 'filled': 15736, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b8ff712639f04fb4bb3876b01f038037', 'dt': Timestamp('2019-05-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-06 20:00:00+0000', tz='UTC'), 'amount': -49327, 'filled': -49327, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-0.011987453562614436,4,1,-707154.8500000001,1.1587511941117445,1.0035408536726165,-0.1992751289620948,2.380941768035969,0.10865534818336162,2019-05,0.0,0.0,-0.08877868832800062,,,0.0,0.0,-0.7303631879584809,348,-0.5651904962705587,"[-0.07815426588058472, 0.555158257484436, 0.0059965746477246284, 0.4750252366065979, 0.04197419062256813]"
2019-05-08 20:00:00+00:00,2019-05-08 13:31:00+00:00,2019-05-08 20:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -16817, 'cost_basis': 43.16003076262116, 'last_sale_price': 41.94}, {'sid': Equity(2 [SPY]), 'amount': 17485, 'cost_basis': 285.50663984419725, 'last_sale_price': 287.53000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 633, 'cost_basis': 86.48788753385244, 'last_sale_price': 85.72}, {'sid': Equity(1 [LQD]), 'amount': 36787, 'cost_basis': 119.21969368391008, 'last_sale_price': 118.68}, {'sid': Equity(0 [DBC]), 'amount': 24317, 'cost_basis': 16.090623171337786, 'last_sale_price': 15.74}]",9144478.13,-19429.56000000052,-705304.98,[],9830353.55,9125048.57,-32265.013280002633,9144478.13,9125048.57,-32265.013280002633,9092783.556719998,9830353.55,[],-0.002132254782797993,4,1,-705304.98,1.1586835279075405,1.003548419807723,-0.1992751289620948,2.380941768035969,0.10851098930188417,2019-05,0.0,0.0,-0.09072164432800067,,,0.0,0.0,-0.7474791315535443,349,-0.5785094234741228,"[-0.07815426588058472, 0.555158257484436, 0.0059965746477246284, 0.4750252366065979, 0.04197419062256813]"
2019-05-09 20:00:00+00:00,2019-05-09 13:31:00+00:00,2019-05-09 20:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -16817, 'cost_basis': 43.16003076262116, 'last_sale_price': 41.35}, {'sid': Equity(2 [SPY]), 'amount': 17485, 'cost_basis': 285.50663984419725, 'last_sale_price': 286.66}, {'sid': Equity(3 [VNQ]), 'amount': 633, 'cost_basis': 86.48788753385244, 'last_sale_price': 85.94}, {'sid': Equity(1 [LQD]), 'amount': 36787, 'cost_basis': 119.21969368391008, 'last_sale_price': 118.79}, {'sid': Equity(0 [DBC]), 'amount': 24317, 'cost_basis': 16.090623171337786, 'last_sale_price': 15.66}]",9125048.57,-3049.4499999973923,-695382.9500000001,[],9817382.070000002,9121999.120000003,-32265.013280002633,9125048.57,9121999.120000003,-32265.013280002633,9089734.10672,9817382.070000002,[],-0.00033537034957176193,4,1,-695382.9500000001,1.156553634745813,1.0035496102417505,-0.1992751289620948,2.380941768035969,0.10835544263500355,2019-05,0.0,0.0,-0.09102658932800045,,,0.0,0.0,-0.7492855693440312,350,-0.57991309804048,"[-0.07815426588058472, 0.555158257484436, 0.0059965746477246284, 0.4750252366065979, 0.04197419062256813]"
2019-05-10 20:00:00+00:00,2019-05-10 13:31:00+00:00,2019-05-10 20:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -16817, 'cost_basis': 43.16003076262116, 'last_sale_price': 41.69}, {'sid': Equity(2 [SPY]), 'amount': 17485, 'cost_basis': 285.50663984419725, 'last_sale_price': 288.1}, {'sid': Equity(3 [VNQ]), 'amount': 633, 'cost_basis': 86.48788753385244, 'last_sale_price': 86.86}, {'sid': Equity(1 [LQD]), 'amount': 36787, 'cost_basis': 119.21969368391008, 'last_sale_price': 118.86}, {'sid': Equity(0 [DBC]), 'amount': 24317, 'cost_basis': 16.090623171337786, 'last_sale_price': 15.69}]",9121999.120000003,23347.57999999635,-701100.73,[],9846447.43,9145346.7,-32265.013280002633,9121999.120000003,9145346.7,-32265.013280002633,9113081.686719997,9846447.43,[],0.0025685657826597375,4,1,-701100.73,1.1574073976940615,1.0035405161930042,-0.1992751289620948,2.380941768035969,0.10822687975818385,2019-05,0.0,0.0,-0.08869183132800085,,,0.0,0.0,-0.726196432623053,351,-0.5619086496881555,"[-0.07815426588058472, 0.555158257484436, 0.0059965746477246284, 0.4750252366065979, 0.04197419062256813]"
