,period_open,period_close,short_exposure,long_value,long_exposure,ending_exposure,starting_exposure,short_value,gross_leverage,orders,ending_value,shorts_count,starting_value,starting_cash,net_leverage,positions,capital_used,pnl,ending_cash,returns,transactions,portfolio_value,longs_count,benchmark_period_return,benchmark_volatility,trading_days,alpha,beta,algo_volatility,algorithm_period_return,treasury_period_return,max_drawdown,sortino,period_label,excess_return,sharpe,max_leverage,weights
2019-03-18 20:00:00+00:00,2019-03-18 13:31:00+00:00,2019-03-18 20:00:00+00:00,-3780701.0,13024688.07,13024688.07,9243987.07,9264918.94,-3780701.0,1.8170339992487168,"[{'id': '86f74fa698424453a41fd071ad5e9fe1', 'dt': Timestamp('2019-03-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-18 20:00:00+0000', tz='UTC'), 'amount': -40656, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '186745bff377428e8d28ff5de73ebac7', 'dt': Timestamp('2019-03-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-18 20:00:00+0000', tz='UTC'), 'amount': 12576, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f5eeb732d01d4b35850d04ed1b3abe5c', 'dt': Timestamp('2019-03-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-18 20:00:00+0000', tz='UTC'), 'amount': -26686, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '07676b6baa8646e4b1a0a7b0686b0e36', 'dt': Timestamp('2019-03-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-18 20:00:00+0000', tz='UTC'), 'amount': -53366, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '476f44a7ce774d68911d008378adbd67', 'dt': Timestamp('2019-03-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-18 20:00:00+0000', tz='UTC'), 'amount': 419673, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9243987.07,2,9264918.94,4815.69150499627,0.9994793173095831,"[{'sid': Equity(4 [VWO]), 'amount': -29780, 'cost_basis': 42.181009614652744, 'last_sale_price': 43.050000000000004}, {'sid': Equity(2 [SPY]), 'amount': 17334, 'cost_basis': 274.9645847401723, 'last_sale_price': 282.33}, {'sid': Equity(3 [VNQ]), 'amount': 19805, 'cost_basis': 85.43892633930825, 'last_sale_price': 85.33}, {'sid': Equity(1 [LQD]), 'amount': 55144, 'cost_basis': 114.55616968756065, 'last_sale_price': 116.8}, {'sid': Equity(0 [DBC]), 'amount': -156167, 'cost_basis': 15.938969544622102, 'last_sale_price': 16.0}]",0.0,-20931.86999999918,4815.69150499627,-0.002258087295062161,[],9248802.761504997,3,0.0,0.0,313,,,0.0880985538271793,-0.07511972384949916,0.0,-0.16553129159395213,-0.8654902760299392,2019-03,0.0,-0.6695641913181802,2.470095669423907,"[-0.32785964012145996, 0.9130570888519287, -0.063492551445961, 0.022441616281867027, 0.45585352182388306]"
2019-03-19 20:00:00+00:00,2019-03-19 13:31:00+00:00,2019-03-19 20:00:00+00:00,-4367841.91,8654289.960000003,8654289.960000003,4286448.050000003,9243987.07,-4367841.91,1.4105972320821492,"[{'id': '86f74fa698424453a41fd071ad5e9fe1', 'dt': Timestamp('2019-03-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-18 20:00:00+0000', tz='UTC'), 'amount': -40656, 'filled': -40656, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '186745bff377428e8d28ff5de73ebac7', 'dt': Timestamp('2019-03-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-18 20:00:00+0000', tz='UTC'), 'amount': 12576, 'filled': 12576, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f5eeb732d01d4b35850d04ed1b3abe5c', 'dt': Timestamp('2019-03-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-18 20:00:00+0000', tz='UTC'), 'amount': -26686, 'filled': -26686, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '07676b6baa8646e4b1a0a7b0686b0e36', 'dt': Timestamp('2019-03-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-18 20:00:00+0000', tz='UTC'), 'amount': -53366, 'filled': -53366, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '476f44a7ce774d68911d008378adbd67', 'dt': Timestamp('2019-03-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-18 20:00:00+0000', tz='UTC'), 'amount': 419673, 'filled': 109440, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",4286448.050000003,3,9243987.07,4815.69150499627,0.46432118912292414,"[{'sid': Equity(4 [VWO]), 'amount': -70436, 'cost_basis': 42.67593989784143, 'last_sale_price': 43.06}, {'sid': Equity(2 [SPY]), 'amount': 29910, 'cost_basis': 278.1502588795101, 'last_sale_price': 282.40000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -6881, 'cost_basis': 85.027465, 'last_sale_price': 85.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 1778, 'cost_basis': 114.55616968756065, 'last_sale_price': 116.82000000000001}, {'sid': Equity(0 [DBC]), 'amount': -46727, 'cost_basis': 15.938969544622102, 'last_sale_price': 16.04}]",4940380.53925,-17158.48074999824,4945196.230754997,-0.0018552110140584999,"[{'amount': -40656, 'dt': Timestamp('2019-03-19 20:00:00+0000', tz='UTC'), 'price': 43.038470000000004, 'order_id': '86f74fa698424453a41fd071ad5e9fe1', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 12576, 'dt': Timestamp('2019-03-19 20:00:00+0000', tz='UTC'), 'price': 282.54120000000006, 'order_id': '186745bff377428e8d28ff5de73ebac7', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -26686, 'dt': Timestamp('2019-03-19 20:00:00+0000', tz='UTC'), 'price': 85.027465, 'order_id': 'f5eeb732d01d4b35850d04ed1b3abe5c', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -53366, 'dt': Timestamp('2019-03-19 20:00:00+0000', tz='UTC'), 'price': 116.76159000000001, 'order_id': '07676b6baa8646e4b1a0a7b0686b0e36', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 109440, 'dt': Timestamp('2019-03-19 20:00:00+0000', tz='UTC'), 'price': 16.048019999999998, 'order_id': '476f44a7ce774d68911d008378adbd67', 'sid': Equity(0 [DBC]), 'commission': None}]",9231644.280754998,2,0.0,0.0,314,,,0.08796969749990331,-0.07683557192449908,0.0,-0.16553129159395213,-0.8857273988395482,2019-03,0.0,-0.685334557354533,2.470095669423907,"[-0.32785964012145996, 0.9130570888519287, -0.063492551445961, 0.022441616281867027, 0.45585352182388306]"
2019-03-20 20:00:00+00:00,2019-03-20 13:31:00+00:00,2019-03-20 20:00:00+00:00,-3619425.5300000003,9425068.36,9425068.36,5805642.829999999,4286448.050000003,-3619425.5300000003,1.4178553422444806,"[{'id': '476f44a7ce774d68911d008378adbd67', 'dt': Timestamp('2019-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-18 20:00:00+0000', tz='UTC'), 'amount': 419673, 'filled': 205350, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",5805642.829999999,2,4286448.050000003,4945196.230754997,0.6310372614754518,"[{'sid': Equity(4 [VWO]), 'amount': -70436, 'cost_basis': 42.67593989784143, 'last_sale_price': 43.050000000000004}, {'sid': Equity(2 [SPY]), 'amount': 29910, 'cost_basis': 278.1502588795101, 'last_sale_price': 281.55}, {'sid': Equity(3 [VNQ]), 'amount': -6881, 'cost_basis': 85.027465, 'last_sale_price': 85.33}, {'sid': Equity(1 [LQD]), 'amount': 1778, 'cost_basis': 114.55616968756065, 'last_sale_price': 117.61}, {'sid': Equity(0 [DBC]), 'amount': 49183, 'cost_basis': 16.16808, 'last_sale_price': 16.16}]",-1550680.5527999997,-31485.772800002247,3394515.677954997,-0.0034106354017171547,"[{'amount': 95910, 'dt': Timestamp('2019-03-20 20:00:00+0000', tz='UTC'), 'price': 16.16808, 'order_id': '476f44a7ce774d68911d008378adbd67', 'sid': Equity(0 [DBC]), 'commission': None}]",9200158.507954996,3,0.0,0.0,315,,,0.08787530048252348,-0.07998414920449937,0.0,-0.16553129159395213,-0.9235398717954371,2019-03,0.0,-0.7149425271742502,2.470095669423907,"[-0.32785964012145996, 0.9130570888519287, -0.063492551445961, 0.022441616281867027, 0.45585352182388306]"
2019-03-21 20:00:00+00:00,2019-03-21 13:31:00+00:00,2019-03-21 20:00:00+00:00,-3636928.25,11265177.88,11265177.88,7628249.630000001,5805642.829999999,-3636928.25,1.6069816383288968,"[{'id': '476f44a7ce774d68911d008378adbd67', 'dt': Timestamp('2019-03-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-18 20:00:00+0000', tz='UTC'), 'amount': 419673, 'filled': 314090, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",7628249.630000001,2,5805642.829999999,3394515.677954997,0.8225989656134063,"[{'sid': Equity(4 [VWO]), 'amount': -70436, 'cost_basis': 42.67593989784143, 'last_sale_price': 43.15}, {'sid': Equity(2 [SPY]), 'amount': 29910, 'cost_basis': 278.1502588795101, 'last_sale_price': 284.73}, {'sid': Equity(3 [VNQ]), 'amount': -6881, 'cost_basis': 85.027465, 'last_sale_price': 86.85000000000001}, {'sid': Equity(1 [LQD]), 'amount': 1778, 'cost_basis': 114.55616968756065, 'last_sale_price': 117.83}, {'sid': Equity(0 [DBC]), 'amount': 157923, 'cost_basis': 16.112967384358203, 'last_sale_price': 16.080000000000002}]",-1749413.4696000004,73193.33040000126,1645102.2083549965,0.007955659713548835,"[{'amount': 108740, 'dt': Timestamp('2019-03-21 20:00:00+0000', tz='UTC'), 'price': 16.088040000000003, 'order_id': '476f44a7ce774d68911d008378adbd67', 'sid': Equity(0 [DBC]), 'commission': None}]",9273351.838354997,3,0.0,0.0,316,,,0.08804113074529442,-0.07266481616449927,0.0,-0.16553129159395213,-0.8286669337370903,2019-03,0.0,-0.6392760551494587,2.470095669423907,"[-0.32785964012145996, 0.9130570888519287, -0.063492551445961, 0.022441616281867027, 0.45585352182388306]"
2019-03-22 20:00:00+00:00,2019-03-22 13:31:00+00:00,2019-03-22 20:00:00+00:00,-3541026.42,12490653.82,12490653.82,8949627.4,7628249.630000001,-3541026.42,1.7456453827411405,"[{'id': '476f44a7ce774d68911d008378adbd67', 'dt': Timestamp('2019-03-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-18 20:00:00+0000', tz='UTC'), 'amount': 419673, 'filled': 402560, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",8949627.4,2,7628249.630000001,1645102.2083549965,0.9745002092222117,"[{'sid': Equity(4 [VWO]), 'amount': -70436, 'cost_basis': 42.67593989784143, 'last_sale_price': 41.85}, {'sid': Equity(2 [SPY]), 'amount': 29910, 'cost_basis': 278.1502588795101, 'last_sale_price': 279.25}, {'sid': Equity(3 [VNQ]), 'amount': -6881, 'cost_basis': 85.027465, 'last_sale_price': 86.22}, {'sid': Equity(1 [LQD]), 'amount': 1778, 'cost_basis': 114.55616968756065, 'last_sale_price': 118.55}, {'sid': Equity(0 [DBC]), 'amount': 246393, 'cost_basis': 16.05372333686428, 'last_sale_price': 15.94}]",-1410916.9058999997,-89539.13590000011,234185.30245499662,-0.00965553097313343,"[{'amount': 88470, 'dt': Timestamp('2019-03-22 20:00:00+0000', tz='UTC'), 'price': 15.94797, 'order_id': '476f44a7ce774d68911d008378adbd67', 'sid': Equity(0 [DBC]), 'commission': None}]",9183812.702454997,3,0.0,0.0,317,,,0.08830308797868296,-0.08161872975449935,0.0,-0.16553129159395213,-0.9330603279071126,2019-03,0.0,-0.7222933065962654,2.470095669423907,"[-0.32785964012145996, 0.9130570888519287, -0.063492551445961, 0.022441616281867027, 0.45585352182388306]"
2019-03-25 20:00:00+00:00,2019-03-25 13:31:00+00:00,2019-03-25 20:00:00+00:00,-3549531.29,12773391.02,12773391.02,9223859.73,8949627.4,-3549531.29,1.77730230307778,"[{'id': '476f44a7ce774d68911d008378adbd67', 'dt': Timestamp('2019-03-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-18 20:00:00+0000', tz='UTC'), 'amount': 419673, 'filled': 419673, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '41bd47298624451ab88edc804df16adf', 'dt': Timestamp('2019-03-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-25 20:00:00+0000', tz='UTC'), 'amount': -18498, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c3f0635cd15b42bab2a805d9bee8776f', 'dt': Timestamp('2019-03-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-25 20:00:00+0000', tz='UTC'), 'amount': -5466, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '551db5bf47c14838b79dab8b0d570502', 'dt': Timestamp('2019-03-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-25 20:00:00+0000', tz='UTC'), 'amount': 14596, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '14041c25151145eea4d0c78476cb0c63', 'dt': Timestamp('2019-03-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-25 20:00:00+0000', tz='UTC'), 'amount': 22382, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7bdb5e98efd74003bad612916aae533b', 'dt': Timestamp('2019-03-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-25 20:00:00+0000', tz='UTC'), 'amount': -103565, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9223859.73,2,8949627.4,234185.30245499662,1.0043291777080934,"[{'sid': Equity(4 [VWO]), 'amount': -70436, 'cost_basis': 42.67593989784143, 'last_sale_price': 41.96}, {'sid': Equity(2 [SPY]), 'amount': 29910, 'cost_basis': 278.1502588795101, 'last_sale_price': 279.04}, {'sid': Equity(3 [VNQ]), 'amount': -6881, 'cost_basis': 85.027465, 'last_sale_price': 86.33}, {'sid': Equity(1 [LQD]), 'amount': 1778, 'cost_basis': 114.55616968756065, 'last_sale_price': 118.79}, {'sid': Equity(0 [DBC]), 'amount': 263506, 'cost_basis': 16.05075390366823, 'last_sale_price': 16.0}]",-273944.90399999917,287.4259999990463,-39759.60154500336,3.129702328563688e-05,"[{'amount': 17113, 'dt': Timestamp('2019-03-25 20:00:00+0000', tz='UTC'), 'price': 16.008, 'order_id': '476f44a7ce774d68911d008378adbd67', 'sid': Equity(0 [DBC]), 'commission': None}]",9184100.128454996,3,0.0,0.0,318,,,0.08816406213866859,-0.08158998715449939,0.0,-0.16553129159395213,-0.9312287003370916,2019-03,0.0,-0.720876036232304,2.470095669423907,"[-0.4063208997249603, 0.7426577806472778, 0.07252945005893707, 0.31249481439590454, 0.2786388397216797]"
2019-03-26 20:00:00+00:00,2019-03-26 13:31:00+00:00,2019-03-26 20:00:00+00:00,-3744121.4,13455057.860000001,13455057.860000001,9710936.46,9223859.73,-3744121.4,1.8621924461910364,"[{'id': '41bd47298624451ab88edc804df16adf', 'dt': Timestamp('2019-03-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-25 20:00:00+0000', tz='UTC'), 'amount': -18498, 'filled': -18498, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c3f0635cd15b42bab2a805d9bee8776f', 'dt': Timestamp('2019-03-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-25 20:00:00+0000', tz='UTC'), 'amount': -5466, 'filled': -5466, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '551db5bf47c14838b79dab8b0d570502', 'dt': Timestamp('2019-03-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-25 20:00:00+0000', tz='UTC'), 'amount': 14596, 'filled': 14596, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '14041c25151145eea4d0c78476cb0c63', 'dt': Timestamp('2019-03-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-25 20:00:00+0000', tz='UTC'), 'amount': 22382, 'filled': 22382, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7bdb5e98efd74003bad612916aae533b', 'dt': Timestamp('2019-03-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-25 20:00:00+0000', tz='UTC'), 'amount': -103565, 'filled': -73810, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9710936.46,1,9223859.73,-39759.60154500336,1.0514241550647763,"[{'sid': Equity(4 [VWO]), 'amount': -88934, 'cost_basis': 42.551767824952876, 'last_sale_price': 42.1}, {'sid': Equity(2 [SPY]), 'amount': 24444, 'cost_basis': 278.1502588795101, 'last_sale_price': 281.12}, {'sid': Equity(3 [VNQ]), 'amount': 7715, 'cost_basis': 87.06351, 'last_sale_price': 87.02}, {'sid': Equity(1 [LQD]), 'amount': 24160, 'cost_basis': 118.57978841657626, 'last_sale_price': 118.84}, {'sid': Equity(0 [DBC]), 'amount': 189696, 'cost_basis': 16.05075390366823, 'last_sale_price': 16.03}]",-435193.0614099987,51883.66859000176,-474952.6629550033,0.005649292566971331,"[{'amount': -18498, 'dt': Timestamp('2019-03-26 20:00:00+0000', tz='UTC'), 'price': 42.07895, 'order_id': '41bd47298624451ab88edc804df16adf', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -5466, 'dt': Timestamp('2019-03-26 20:00:00+0000', tz='UTC'), 'price': 280.97944, 'order_id': 'c3f0635cd15b42bab2a805d9bee8776f', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 14596, 'dt': Timestamp('2019-03-26 20:00:00+0000', tz='UTC'), 'price': 87.06351, 'order_id': '551db5bf47c14838b79dab8b0d570502', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 22382, 'dt': Timestamp('2019-03-26 20:00:00+0000', tz='UTC'), 'price': 118.89942, 'order_id': '14041c25151145eea4d0c78476cb0c63', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -73810, 'dt': Timestamp('2019-03-26 20:00:00+0000', tz='UTC'), 'price': 16.021985, 'order_id': '7bdb5e98efd74003bad612916aae533b', 'sid': Equity(0 [DBC]), 'commission': None}]",9235983.797044998,4,0.0,0.0,319,,,0.08818146928014538,-0.07640162029549924,0.0,-0.16553129159395213,-0.8642757035590617,2019-03,0.0,-0.6678655163831144,2.470095669423907,"[-0.4063208997249603, 0.7426577806472778, 0.07252945005893707, 0.31249481439590454, 0.2786388397216797]"
2019-03-27 20:00:00+00:00,2019-03-27 13:31:00+00:00,2019-03-27 20:00:00+00:00,-3703211.7600000002,12929694.690000001,12929694.690000001,9226482.930000002,9710936.46,-3703211.7600000002,1.8029102074657712,"[{'id': '7bdb5e98efd74003bad612916aae533b', 'dt': Timestamp('2019-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-25 20:00:00+0000', tz='UTC'), 'amount': -103565, 'filled': -103565, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9226482.930000002,1,9710936.46,-474952.6629550033,1.0000970247449266,"[{'sid': Equity(4 [VWO]), 'amount': -88934, 'cost_basis': 42.551767824952876, 'last_sale_price': 41.64}, {'sid': Equity(2 [SPY]), 'amount': 24444, 'cost_basis': 278.1502588795101, 'last_sale_price': 279.65000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 7715, 'cost_basis': 87.06351, 'last_sale_price': 86.77}, {'sid': Equity(1 [LQD]), 'amount': 24160, 'cost_basis': 118.57978841657626, 'last_sale_price': 119.0}, {'sid': Equity(0 [DBC]), 'amount': 159941, 'cost_basis': 16.05075390366823, 'last_sale_price': 15.94}]",474057.5526500009,-10395.977350000292,-895.1103050033562,-0.0011255950181859875,"[{'amount': -29755, 'dt': Timestamp('2019-03-27 20:00:00+0000', tz='UTC'), 'price': 15.93203, 'order_id': '7bdb5e98efd74003bad612916aae533b', 'sid': Equity(0 [DBC]), 'commission': None}]",9225587.819694998,4,0.0,0.0,320,,,0.08804670278139988,-0.0774412180304993,0.0,-0.16553129159395213,-0.8758584432071256,2019-03,0.0,-0.6768649472669874,2.470095669423907,"[-0.4063208997249603, 0.7426577806472778, 0.07252945005893707, 0.31249481439590454, 0.2786388397216797]"
2019-03-28 20:00:00+00:00,2019-03-28 13:31:00+00:00,2019-03-28 20:00:00+00:00,-3735228.0,12952929.58,12952929.58,9217701.58,9226482.930000002,-3735228.0,1.810622544247937,[],9217701.58,1,9226482.930000002,-895.1103050033562,1.0000971171856485,"[{'sid': Equity(4 [VWO]), 'amount': -88934, 'cost_basis': 42.551767824952876, 'last_sale_price': 42.0}, {'sid': Equity(2 [SPY]), 'amount': 24444, 'cost_basis': 278.1502588795101, 'last_sale_price': 280.71}, {'sid': Equity(3 [VNQ]), 'amount': 7715, 'cost_basis': 87.06351, 'last_sale_price': 86.99}, {'sid': Equity(1 [LQD]), 'amount': 24160, 'cost_basis': 118.57978841657626, 'last_sale_price': 119.15}, {'sid': Equity(0 [DBC]), 'amount': 159941, 'cost_basis': 16.05075390366823, 'last_sale_price': 15.89}]",0.0,-8781.35000000149,-895.1103050033562,-0.0009518472070966233,[],9216806.469694996,4,0.0,0.0,321,,,0.08791130708191648,-0.07831935303049942,0.0,-0.16553129159395213,-0.8854240398631671,2019-03,0.0,-0.6842955348807417,2.470095669423907,"[-0.4063208997249603, 0.7426577806472778, 0.07252945005893707, 0.31249481439590454, 0.2786388397216797]"
2019-03-29 20:00:00+00:00,2019-03-29 13:31:00+00:00,2019-03-29 20:00:00+00:00,-3779695.0,12995003.270000001,12995003.270000001,9215308.270000001,9217701.58,-3779695.0,1.8204847101250725,[],9215308.270000001,1,9217701.58,-895.1103050033562,1.000097142410427,"[{'sid': Equity(4 [VWO]), 'amount': -88934, 'cost_basis': 42.551767824952876, 'last_sale_price': 42.5}, {'sid': Equity(2 [SPY]), 'amount': 24444, 'cost_basis': 278.1502588795101, 'last_sale_price': 282.48}, {'sid': Equity(3 [VNQ]), 'amount': 7715, 'cost_basis': 87.06351, 'last_sale_price': 86.91}, {'sid': Equity(1 [LQD]), 'amount': 24160, 'cost_basis': 118.57978841657626, 'last_sale_price': 119.06}, {'sid': Equity(0 [DBC]), 'amount': 159941, 'cost_basis': 16.05075390366823, 'last_sale_price': 15.9}]",0.0,-2393.309999998659,-895.1103050033562,-0.0002596680322916045,[],9214413.159694998,4,0.0,0.0,322,,,0.08777426872570718,-0.07855868403049926,0.0,-0.16553129159395213,-0.8870387243128991,2019-03,0.0,-0.6855506776189626,2.470095669423907,"[-0.4063208997249603, 0.7426577806472778, 0.07252945005893707, 0.31249481439590454, 0.2786388397216797]"
