,period_open,period_close,returns,shorts_count,short_value,long_value,positions,short_exposure,capital_used,gross_leverage,transactions,ending_cash,ending_exposure,portfolio_value,net_leverage,starting_exposure,long_exposure,longs_count,pnl,starting_value,orders,starting_cash,ending_value,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,max_leverage,excess_return,treasury_period_return,trading_days,period_label,max_drawdown,sortino,sharpe,alpha,beta,weights
2019-07-03 17:00:00+00:00,2019-07-03 13:31:00+00:00,2019-07-03 17:00:00+00:00,0.005985084389003248,1,-853758.3500000001,11523310.25,"[{'sid': Equity(4 [VWO]), 'amount': -19795, 'cost_basis': 41.889045, 'last_sale_price': 43.13}, {'sid': Equity(2 [SPY]), 'amount': 11148, 'cost_basis': 286.1238867875362, 'last_sale_price': 298.8}, {'sid': Equity(3 [VNQ]), 'amount': 1617, 'cost_basis': 89.14082918284366, 'last_sale_price': 89.94}, {'sid': Equity(1 [LQD]), 'amount': 47325, 'cost_basis': 119.3732270090147, 'last_sale_price': 124.93}, {'sid': Equity(0 [DBC]), 'amount': 136742, 'cost_basis': 15.468302751166432, 'last_sale_price': 15.610000000000001}]",-853758.3500000001,0.0,1.1551488277265929,[],45144.165924998466,10669551.9,10714696.065924998,0.9957867058806674,10605805.07,11523310.25,4,63746.830000000075,10605805.07,[],45144.165924998466,10669551.9,0.07146960659250223,0.07507038750710905,0.0,0.0,1.9747770688031627,0.0,0.0,388,2019-07,-0.12255228541105431,0.8701808894757285,0.634764895135664,,,"[-0.0804610624909401, 0.3105431795120239, 0.013305259868502617, 0.5540664196014404, 0.2025461345911026]"
2019-07-05 20:00:00+00:00,2019-07-05 13:31:00+00:00,2019-07-05 20:00:00+00:00,-0.004323454413916905,1,-847819.85,11471047.25,"[{'sid': Equity(4 [VWO]), 'amount': -19795, 'cost_basis': 41.889045, 'last_sale_price': 42.83}, {'sid': Equity(2 [SPY]), 'amount': 11148, 'cost_basis': 286.1238867875362, 'last_sale_price': 298.46}, {'sid': Equity(3 [VNQ]), 'amount': 1617, 'cost_basis': 89.14082918284366, 'last_sale_price': 89.62}, {'sid': Equity(1 [LQD]), 'amount': 47325, 'cost_basis': 119.3732270090147, 'last_sale_price': 123.83}, {'sid': Equity(0 [DBC]), 'amount': 136742, 'cost_basis': 15.468302751166432, 'last_sale_price': 15.64}]",-847819.85,0.0,1.154709228477448,[],45144.165924998466,10623227.4,10668371.565924998,0.9957684107976527,10669551.9,11471047.25,4,-46324.5,10669551.9,[],45144.165924998466,10623227.4,0.06683715659250211,0.0750615078256182,0.0,0.0,1.9747770688031627,0.0,0.0,389,2019-07,-0.12255228541105431,0.8161995439060447,0.5958946320518852,,,"[-0.0804610624909401, 0.3105431795120239, 0.013305259868502617, 0.5540664196014404, 0.2025461345911026]"
2019-07-08 20:00:00+00:00,2019-07-08 13:31:00+00:00,2019-07-08 20:00:00+00:00,-0.002360268373143959,1,-844454.7000000001,11442501.879999999,"[{'sid': Equity(4 [VWO]), 'amount': -19795, 'cost_basis': 41.889045, 'last_sale_price': 42.660000000000004}, {'sid': Equity(2 [SPY]), 'amount': 11148, 'cost_basis': 286.1238867875362, 'last_sale_price': 296.82}, {'sid': Equity(3 [VNQ]), 'amount': 1617, 'cost_basis': 89.14082918284366, 'last_sale_price': 89.94}, {'sid': Equity(1 [LQD]), 'amount': 47325, 'cost_basis': 119.3732270090147, 'last_sale_price': 123.66}, {'sid': Equity(0 [DBC]), 'amount': 136742, 'cost_basis': 15.468302751166432, 'last_sale_price': 15.620000000000001}]",-844454.7000000001,0.0,1.1544428903558477,[],45144.165924998466,10598047.18,10643191.345924998,0.9957583994820987,10623227.4,11442501.879999999,4,-25180.22000000067,10623227.4,"[{'id': 'e1c24fd931d44d4c9807a1b08e52fe54', 'dt': Timestamp('2019-07-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-08 20:00:00+0000', tz='UTC'), 'amount': 20166, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '92e602d60cc24319a8230b59324b4cb3', 'dt': Timestamp('2019-07-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-08 20:00:00+0000', tz='UTC'), 'amount': 10742, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b60239b3f5de49e3b556f5feabbb0e4d', 'dt': Timestamp('2019-07-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-08 20:00:00+0000', tz='UTC'), 'amount': -41238, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'dc510f3b27fc441387c7754311da29e6', 'dt': Timestamp('2019-07-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-08 20:00:00+0000', tz='UTC'), 'amount': 2532, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f2b1b05313544c6e88927248bcd44801', 'dt': Timestamp('2019-07-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-08 20:00:00+0000', tz='UTC'), 'amount': -38923, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",45144.165924998466,10598047.18,0.06431913459250205,0.07499271606820915,0.0,0.0,1.9747770688031627,0.0,0.0,390,2019-07,-0.12255228541105431,0.7868145061620992,0.5745753222092632,,,"[0.0014878090005367994, 0.6104939579963684, -0.33482223749160767, 0.5792819261550903, 0.14355839788913727]"
2019-07-09 20:00:00+00:00,2019-07-09 13:31:00+00:00,2019-07-09 20:00:00+00:00,-0.00028442350669177774,1,-3575399.0399999996,14206452.68,"[{'sid': Equity(4 [VWO]), 'amount': 371, 'cost_basis': 42.57127500000001, 'last_sale_price': 42.550000000000004}, {'sid': Equity(2 [SPY]), 'amount': 21890, 'cost_basis': 291.62723971664934, 'last_sale_price': 297.19}, {'sid': Equity(3 [VNQ]), 'amount': -39621, 'cost_basis': 90.19488, 'last_sale_price': 90.24}, {'sid': Equity(1 [LQD]), 'amount': 49857, 'cost_basis': 119.58086111482079, 'last_sale_price': 123.4}, {'sid': Equity(0 [DBC]), 'amount': 97819, 'cost_basis': 15.468302751166432, 'last_sale_price': 15.67}]",-3575399.0399999996,-36033.63380499743,1.6712008792677353,"[{'amount': 20166, 'dt': Timestamp('2019-07-09 20:00:00+0000', tz='UTC'), 'price': 42.57127500000001, 'order_id': 'e1c24fd931d44d4c9807a1b08e52fe54', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 10742, 'dt': Timestamp('2019-07-09 20:00:00+0000', tz='UTC'), 'price': 297.338595, 'order_id': '92e602d60cc24319a8230b59324b4cb3', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -41238, 'dt': Timestamp('2019-07-09 20:00:00+0000', tz='UTC'), 'price': 90.19488, 'order_id': 'b60239b3f5de49e3b556f5feabbb0e4d', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 2532, 'dt': Timestamp('2019-07-09 20:00:00+0000', tz='UTC'), 'price': 123.46170000000001, 'order_id': 'dc510f3b27fc441387c7754311da29e6', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -38923, 'dt': Timestamp('2019-07-09 20:00:00+0000', tz='UTC'), 'price': 15.662165, 'order_id': 'f2b1b05313544c6e88927248bcd44801', 'sid': Equity(0 [DBC]), 'commission': None}]",9110.532119998243,10631053.64,10640164.17212,0.9991437601927355,10598047.18,14206452.68,4,-3027.173804998398,10598047.18,"[{'id': 'e1c24fd931d44d4c9807a1b08e52fe54', 'dt': Timestamp('2019-07-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-08 20:00:00+0000', tz='UTC'), 'amount': 20166, 'filled': 20166, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '92e602d60cc24319a8230b59324b4cb3', 'dt': Timestamp('2019-07-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-08 20:00:00+0000', tz='UTC'), 'amount': 10742, 'filled': 10742, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b60239b3f5de49e3b556f5feabbb0e4d', 'dt': Timestamp('2019-07-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-08 20:00:00+0000', tz='UTC'), 'amount': -41238, 'filled': -41238, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'dc510f3b27fc441387c7754311da29e6', 'dt': Timestamp('2019-07-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-08 20:00:00+0000', tz='UTC'), 'amount': 2532, 'filled': 2532, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f2b1b05313544c6e88927248bcd44801', 'dt': Timestamp('2019-07-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-08 20:00:00+0000', tz='UTC'), 'amount': -38923, 'filled': -38923, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",45144.165924998466,10631053.64,0.06401641721200213,0.0748974022049207,0.0,0.0,1.9747770688031627,0.0,0.0,391,2019-07,-0.12255228541105431,0.7824492907182361,0.5713876512487636,,,"[0.0014878090005367994, 0.6104939579963684, -0.33482223749160767, 0.5792819261550903, 0.14355839788913727]"
2019-07-10 20:00:00+00:00,2019-07-10 13:31:00+00:00,2019-07-10 20:00:00+00:00,0.005432545876637551,1,-3596001.9600000004,14284858.78,"[{'sid': Equity(4 [VWO]), 'amount': 371, 'cost_basis': 42.57127500000001, 'last_sale_price': 42.83}, {'sid': Equity(2 [SPY]), 'amount': 21890, 'cost_basis': 291.62723971664934, 'last_sale_price': 298.61}, {'sid': Equity(3 [VNQ]), 'amount': -39621, 'cost_basis': 90.19488, 'last_sale_price': 90.76}, {'sid': Equity(1 [LQD]), 'amount': 49857, 'cost_basis': 119.58086111482079, 'last_sale_price': 123.68}, {'sid': Equity(0 [DBC]), 'amount': 97819, 'cost_basis': 15.468302751166432, 'last_sale_price': 16.01}]",-3596001.9600000004,0.0,1.671425996309157,[],9110.532119998243,10688856.819999998,10697967.352119997,0.9991483866214834,10631053.64,14284858.78,4,57803.17999999784,10631053.64,[],9110.532119998243,10688856.819999998,0.06979673521200191,0.07492048273097175,0.0,0.0,1.9747770688031627,0.0,0.0,392,2019-07,-0.12255228541105431,0.8453845210615726,0.616368553694851,,,"[0.0014878090005367994, 0.6104939579963684, -0.33482223749160767, 0.5792819261550903, 0.14355839788913727]"
2019-07-11 20:00:00+00:00,2019-07-11 13:31:00+00:00,2019-07-11 20:00:00+00:00,0.0024887877410397774,1,-3549249.1799999997,14264730.969999999,"[{'sid': Equity(4 [VWO]), 'amount': 371, 'cost_basis': 42.57127500000001, 'last_sale_price': 42.74}, {'sid': Equity(2 [SPY]), 'amount': 21890, 'cost_basis': 291.62723971664934, 'last_sale_price': 299.31}, {'sid': Equity(3 [VNQ]), 'amount': -39621, 'cost_basis': 90.19488, 'last_sale_price': 89.58}, {'sid': Equity(1 [LQD]), 'amount': 49857, 'cost_basis': 119.58086111482079, 'last_sale_price': 122.95}, {'sid': Equity(0 [DBC]), 'amount': 97819, 'cost_basis': 15.468302751166432, 'last_sale_price': 16.02}]",-3549249.1799999997,0.0,1.6610403095004171,[],9110.532119998243,10715481.79,10724592.322119998,0.9991505008445675,10688856.819999998,14264730.969999999,4,26624.97000000067,10688856.819999998,[],9110.532119998243,10715481.79,0.0724592322120019,0.07484763238435498,0.0,0.0,1.9747770688031627,0.0,0.0,393,2019-07,-0.12255228541105431,0.8735607396697358,0.6367200816592758,,,"[0.0014878090005367994, 0.6104939579963684, -0.33482223749160767, 0.5792819261550903, 0.14355839788913727]"
2019-07-12 20:00:00+00:00,2019-07-12 13:31:00+00:00,2019-07-12 20:00:00+00:00,0.004101108804787534,1,-3544494.66,14303959.170000002,"[{'sid': Equity(4 [VWO]), 'amount': 371, 'cost_basis': 42.57127500000001, 'last_sale_price': 42.74}, {'sid': Equity(2 [SPY]), 'amount': 21890, 'cost_basis': 291.62723971664934, 'last_sale_price': 300.65000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -39621, 'cost_basis': 90.19488, 'last_sale_price': 89.46000000000001}, {'sid': Equity(1 [LQD]), 'amount': 49857, 'cost_basis': 119.58086111482079, 'last_sale_price': 123.07000000000001}, {'sid': Equity(0 [DBC]), 'amount': 97819, 'cost_basis': 15.468302751166432, 'last_sale_price': 16.06}]",-3544494.66,0.0,1.6574573479023824,[],9110.532119998243,10759464.510000002,10768575.04212,0.9991539705035843,10715481.79,14303959.170000002,4,43982.72000000253,10715481.79,[],9110.532119998243,10759464.510000002,0.07685750421200233,0.07481778761216076,0.0,0.0,1.9747770688031627,0.0,0.0,394,2019-07,-0.12255228541105431,0.9205934347414287,0.6704164823077752,,,"[0.0014878090005367994, 0.6104939579963684, -0.33482223749160767, 0.5792819261550903, 0.14355839788913727]"
2019-07-15 20:00:00+00:00,2019-07-15 13:31:00+00:00,2019-07-15 20:00:00+00:00,-0.0001042468474808933,1,-3541721.19,14300063.11,"[{'sid': Equity(4 [VWO]), 'amount': 371, 'cost_basis': 42.57127500000001, 'last_sale_price': 42.94}, {'sid': Equity(2 [SPY]), 'amount': 21890, 'cost_basis': 291.62723971664934, 'last_sale_price': 300.75}, {'sid': Equity(3 [VNQ]), 'amount': -39621, 'cost_basis': 90.19488, 'last_sale_price': 89.39}, {'sid': Equity(1 [LQD]), 'amount': 49857, 'cost_basis': 119.58086111482079, 'last_sale_price': 123.28}, {'sid': Equity(0 [DBC]), 'amount': 97819, 'cost_basis': 15.468302751166432, 'last_sale_price': 15.89}]",-3541721.19,0.0,1.6570107348360883,[],9110.532119998243,10758341.92,10767452.452119999,0.9991538822984813,10759464.510000002,14300063.11,4,-1122.5900000017136,10759464.510000002,"[{'id': 'fee6ab6a93894c9794dfbc841112ca2e', 'dt': Timestamp('2019-07-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-15 20:00:00+0000', tz='UTC'), 'amount': -19791, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1e009f495c484fdf8da6578bd3f13bc7', 'dt': Timestamp('2019-07-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-15 20:00:00+0000', tz='UTC'), 'amount': -7333, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b97919ac354d4ef0b2b64e9d511c044a', 'dt': Timestamp('2019-07-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-15 20:00:00+0000', tz='UTC'), 'amount': 47525, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '260084a0b5994855818a47c7e7adcb2c', 'dt': Timestamp('2019-07-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-15 20:00:00+0000', tz='UTC'), 'amount': -8723, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '049167c91e8a4d1d8cc87ae802e7ddc1', 'dt': Timestamp('2019-07-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-15 20:00:00+0000', tz='UTC'), 'amount': -6813, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9110.532119998243,10758341.92,0.0767452452120021,0.07472317353850043,0.0,0.0,1.9747770688031627,0.0,0.0,395,2019-07,-0.12255228541105431,0.9182041332937823,0.6686759108559769,,,"[-0.0774460956454277, 0.4065712094306946, 0.06562331318855286, 0.4709513187408447, 0.13430018723011017]"
2019-07-16 20:00:00+00:00,2019-07-16 13:31:00+00:00,2019-07-16 20:00:00+00:00,-0.004343378934614228,1,-832341.2,11559695.18,"[{'sid': Equity(4 [VWO]), 'amount': -19420, 'cost_basis': 42.83857, 'last_sale_price': 42.86}, {'sid': Equity(2 [SPY]), 'amount': 14557, 'cost_basis': 291.62723971664934, 'last_sale_price': 299.78000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 7904, 'cost_basis': 89.22459, 'last_sale_price': 89.18}, {'sid': Equity(1 [LQD]), 'amount': 41134, 'cost_basis': 119.58086111482079, 'last_sale_price': 123.02}, {'sid': Equity(0 [DBC]), 'amount': 91006, 'cost_basis': 15.468302751166432, 'last_sale_price': 15.72}]",-832341.2,-15779.186160000041,1.1558996466385265,"[{'amount': -19791, 'dt': Timestamp('2019-07-16 20:00:00+0000', tz='UTC'), 'price': 42.83857, 'order_id': 'fee6ab6a93894c9794dfbc841112ca2e', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -7333, 'dt': Timestamp('2019-07-16 20:00:00+0000', tz='UTC'), 'price': 299.63011, 'order_id': '1e009f495c484fdf8da6578bd3f13bc7', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 47525, 'dt': Timestamp('2019-07-16 20:00:00+0000', tz='UTC'), 'price': 89.22459, 'order_id': 'b97919ac354d4ef0b2b64e9d511c044a', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -8723, 'dt': Timestamp('2019-07-16 20:00:00+0000', tz='UTC'), 'price': 122.95849, 'order_id': '260084a0b5994855818a47c7e7adcb2c', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -6813, 'dt': Timestamp('2019-07-16 20:00:00+0000', tz='UTC'), 'price': 15.71214, 'order_id': '049167c91e8a4d1d8cc87ae802e7ddc1', 'sid': Equity(0 [DBC]), 'commission': None}]",-6668.654040001886,10727353.98,10720685.32596,1.0006220361700062,10758341.92,11559695.18,4,-46767.12615999952,10758341.92,"[{'id': 'fee6ab6a93894c9794dfbc841112ca2e', 'dt': Timestamp('2019-07-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-15 20:00:00+0000', tz='UTC'), 'amount': -19791, 'filled': -19791, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1e009f495c484fdf8da6578bd3f13bc7', 'dt': Timestamp('2019-07-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-15 20:00:00+0000', tz='UTC'), 'amount': -7333, 'filled': -7333, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b97919ac354d4ef0b2b64e9d511c044a', 'dt': Timestamp('2019-07-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-15 20:00:00+0000', tz='UTC'), 'amount': 47525, 'filled': 47525, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '260084a0b5994855818a47c7e7adcb2c', 'dt': Timestamp('2019-07-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-15 20:00:00+0000', tz='UTC'), 'amount': -8723, 'filled': -8723, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '049167c91e8a4d1d8cc87ae802e7ddc1', 'dt': Timestamp('2019-07-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-15 20:00:00+0000', tz='UTC'), 'amount': -6813, 'filled': -6813, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9110.532119998243,10727353.98,0.07206853259600221,0.07471641804226965,0.0,0.0,1.9747770688031627,0.0,0.0,396,2019-07,-0.12255228541105431,0.8644321804818776,0.6300548557586401,,,"[-0.0774460956454277, 0.4065712094306946, 0.06562331318855286, 0.4709513187408447, 0.13430018723011017]"
2019-07-17 20:00:00+00:00,2019-07-17 13:31:00+00:00,2019-07-17 20:00:00+00:00,-0.0015044952360406816,1,-830399.2,11541623.96,"[{'sid': Equity(4 [VWO]), 'amount': -19420, 'cost_basis': 42.83857, 'last_sale_price': 42.76}, {'sid': Equity(2 [SPY]), 'amount': 14557, 'cost_basis': 291.62723971664934, 'last_sale_price': 297.74}, {'sid': Equity(3 [VNQ]), 'amount': 7904, 'cost_basis': 89.22459, 'last_sale_price': 88.88}, {'sid': Equity(1 [LQD]), 'amount': 41134, 'cost_basis': 119.58086111482079, 'last_sale_price': 123.67}, {'sid': Equity(0 [DBC]), 'amount': 91006, 'cost_basis': 15.468302751166432, 'last_sale_price': 15.58}]",-830399.2,0.0,1.1557717141686614,[],-6668.654040001886,10711224.760000002,10704556.10596,1.0006229734305647,10727353.98,11541623.96,4,-16129.219999998808,10727353.98,[],-6668.654040001886,10711224.760000002,0.07045561059600236,0.0746341847257045,0.0,0.0,1.9747770688031627,0.0,0.0,397,2019-07,-0.12255228541105431,0.8455790646420893,0.6163646024248651,,,"[-0.0774460956454277, 0.4065712094306946, 0.06562331318855286, 0.4709513187408447, 0.13430018723011017]"
2019-07-18 20:00:00+00:00,2019-07-18 13:31:00+00:00,2019-07-18 20:00:00+00:00,0.0011716440995639399,1,-835642.6,11559409.290000001,"[{'sid': Equity(4 [VWO]), 'amount': -19420, 'cost_basis': 42.83857, 'last_sale_price': 43.03}, {'sid': Equity(2 [SPY]), 'amount': 14557, 'cost_basis': 291.62723971664934, 'last_sale_price': 298.83}, {'sid': Equity(3 [VNQ]), 'amount': 7904, 'cost_basis': 89.22459, 'last_sale_price': 88.88}, {'sid': Equity(1 [LQD]), 'amount': 41134, 'cost_basis': 119.58086111482079, 'last_sale_price': 123.96000000000001}, {'sid': Equity(0 [DBC]), 'amount': 91006, 'cost_basis': 15.468302751166432, 'last_sale_price': 15.47}]",-835642.6,0.0,1.1565679299013425,[],-6668.654040001886,10723766.690000001,10717098.03596,1.0006222443816064,10711224.760000002,11559409.290000001,4,12541.929999999702,10711224.760000002,[],-6668.654040001886,10723766.690000001,0.07170980359600221,0.07454428266799423,0.0,0.0,1.9747770688031627,0.0,0.0,398,2019-07,-0.12255228541105431,0.8581694291230003,0.6255091651263923,,,"[-0.0774460956454277, 0.4065712094306946, 0.06562331318855286, 0.4709513187408447, 0.13430018723011017]"
2019-07-19 20:00:00+00:00,2019-07-19 13:31:00+00:00,2019-07-19 20:00:00+00:00,-0.002781792225840296,1,-830205.0,11524158.95,"[{'sid': Equity(4 [VWO]), 'amount': -19420, 'cost_basis': 42.83857, 'last_sale_price': 42.75}, {'sid': Equity(2 [SPY]), 'amount': 14557, 'cost_basis': 291.62723971664934, 'last_sale_price': 297.17}, {'sid': Equity(3 [VNQ]), 'amount': 7904, 'cost_basis': 89.22459, 'last_sale_price': 87.43}, {'sid': Equity(1 [LQD]), 'amount': 41134, 'cost_basis': 119.58086111482079, 'last_sale_price': 123.77}, {'sid': Equity(0 [DBC]), 'amount': 91006, 'cost_basis': 15.468302751166432, 'last_sale_price': 15.56}]",-830205.0,0.0,1.1559871012959848,[],-6668.654040001886,10693953.95,10687285.295959998,1.0006239801647778,10723766.690000001,11524158.95,4,-29812.740000002086,10723766.690000001,[],-6668.654040001886,10693953.95,0.06872852959600206,0.07448790057160914,0.0,0.0,1.9747770688031627,0.0,0.0,399,2019-07,-0.12255228541105431,0.8240339019672196,0.6008270844138928,,,"[-0.0774460956454277, 0.4065712094306946, 0.06562331318855286, 0.4709513187408447, 0.13430018723011017]"
