,period_open,period_close,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,returns,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algorithm_period_return,weights
2019-01-24 21:00:00+00:00,2019-01-24 14:31:00+00:00,2019-01-24 21:00:00+00:00,12425408.96,-9043.936200000346,-3810513.98,1467678.1938000005,"[{'id': '942726b1bb6b4db5ae33965e1d51dab0', 'dt': Timestamp('2019-01-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-01-22 21:00:00+0000', tz='UTC'), 'amount': -181620, 'filled': -181620, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -94920, 'dt': Timestamp('2019-01-24 21:00:00+0000', tz='UTC'), 'price': 15.462265, 'order_id': '942726b1bb6b4db5ae33965e1d51dab0', 'sid': Equity(0 [DBC]), 'commission': None}]",1.878879374641518,"[{'sid': Equity(4 [VWO]), 'amount': -81809, 'cost_basis': 40.239869999999996, 'last_sale_price': 40.6}, {'sid': Equity(2 [SPY]), 'amount': 28522, 'cost_basis': 263.3017236416615, 'last_sale_price': 263.55}, {'sid': Equity(3 [VNQ]), 'amount': 2713, 'cost_basis': 79.2396, 'last_sale_price': 79.47}, {'sid': Equity(1 [LQD]), 'amount': 40825, 'cost_basis': 113.42345597089553, 'last_sale_price': 114.95}, {'sid': Equity(0 [DBC]), 'amount': -31614, 'cost_basis': 15.462265, 'last_sale_price': 15.47}]",0.9969466196927362,10091617.110000001,8614894.98,10091617.110000001,8614894.98,-1441293.0793299957,26385.114470004337,8641280.094470005,3,2,12425408.96,-3810513.98,-0.0010455025924965833,0.11194353527783808,0.0,0.0,,,-1.1306899198564364,-1.4874821518793941,-0.22960074019120855,2.9732529356265873,0.0,0.0,277,2019-01,-0.13587199055300048,"[-0.3779085576534271, 0.8686726093292236, 0.024896197021007538, 0.540931761264801, -0.05659225955605507]"
2019-01-25 21:00:00+00:00,2019-01-25 14:31:00+00:00,2019-01-25 21:00:00+00:00,12495781.39,35119.710000000894,-3845766.7,0.0,[],[],1.88344802663208,"[{'sid': Equity(4 [VWO]), 'amount': -81809, 'cost_basis': 40.239869999999996, 'last_sale_price': 41.0}, {'sid': Equity(2 [SPY]), 'amount': 28522, 'cost_basis': 263.3017236416615, 'last_sale_price': 265.78000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 2713, 'cost_basis': 79.2396, 'last_sale_price': 80.46000000000001}, {'sid': Equity(1 [LQD]), 'amount': 40825, 'cost_basis': 113.42345597089553, 'last_sale_price': 115.05}, {'sid': Equity(0 [DBC]), 'amount': -31614, 'cost_basis': 15.462265, 'last_sale_price': 15.55}]",0.9969589789469577,8614894.98,8650014.690000001,8614894.98,8650014.690000001,26385.114470004337,26385.114470004337,8676399.804470006,3,2,12495781.39,-3845766.7,0.0040641791049540466,0.11182583697248973,0.0,0.0,,,-1.0948637106270205,-1.4414313282227624,-0.22960074019120855,2.9732529356265873,0.0,0.0,278,2019-01,-0.13236001955300047,"[-0.3779085576534271, 0.8686726093292236, 0.024896197021007538, 0.540931761264801, -0.05659225955605507]"
2019-01-28 21:00:00+00:00,2019-01-28 14:31:00+00:00,2019-01-28 21:00:00+00:00,12439493.719999999,-14470.86000000313,-3803949.8899999997,0.0,"[{'id': '462b50da6ca041e79a89d5f7d6b62cbf', 'dt': Timestamp('2019-01-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-01-28 21:00:00+0000', tz='UTC'), 'amount': 44709, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2f9d29e9eadd494c9188832b2b83a8ef', 'dt': Timestamp('2019-01-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-01-28 21:00:00+0000', tz='UTC'), 'amount': -23735, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1bdb8097c823401c9d7e87a41365bd92', 'dt': Timestamp('2019-01-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-01-28 21:00:00+0000', tz='UTC'), 'amount': -24118, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5b35ea7f76294b3fb732f2e56559c489', 'dt': Timestamp('2019-01-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-01-28 21:00:00+0000', tz='UTC'), 'amount': 34477, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9ffd5193493448a2b855dc47bd956a06', 'dt': Timestamp('2019-01-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-01-28 21:00:00+0000', tz='UTC'), 'amount': 160793, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.8752686282851845,"[{'sid': Equity(4 [VWO]), 'amount': -81809, 'cost_basis': 40.239869999999996, 'last_sale_price': 40.57}, {'sid': Equity(2 [SPY]), 'amount': 28522, 'cost_basis': 263.3017236416615, 'last_sale_price': 263.76}, {'sid': Equity(3 [VNQ]), 'amount': 2713, 'cost_basis': 79.2396, 'last_sale_price': 81.25}, {'sid': Equity(1 [LQD]), 'amount': 40825, 'cost_basis': 113.42345597089553, 'last_sale_price': 115.03}, {'sid': Equity(0 [DBC]), 'amount': -31614, 'cost_basis': 15.462265, 'last_sale_price': 15.34}]",0.996953898532399,8650014.690000001,8635543.829999998,8650014.690000001,8635543.829999998,26385.114470004337,26385.114470004337,8661928.944470003,3,2,12439493.719999999,-3803949.8899999997,-0.0016678415386699452,0.11163018246772231,0.0,0.0,,,-1.1063464546682256,-1.45635866793213,-0.22960074019120855,2.9732529356265873,0.0,0.0,279,2019-01,-0.1338071055530008,"[-0.173762246966362, 0.14576290547847748, -0.20079077780246735, 1.0000168085098267, 0.22877322137355804]"
2019-01-29 21:00:00+00:00,2019-01-29 14:31:00+00:00,2019-01-29 21:00:00+00:00,10877756.97,-14594.353554997593,-3259857.45,1003049.9564450011,"[{'id': '462b50da6ca041e79a89d5f7d6b62cbf', 'dt': Timestamp('2019-01-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-01-28 21:00:00+0000', tz='UTC'), 'amount': 44709, 'filled': 44709, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2f9d29e9eadd494c9188832b2b83a8ef', 'dt': Timestamp('2019-01-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-01-28 21:00:00+0000', tz='UTC'), 'amount': -23735, 'filled': -23735, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1bdb8097c823401c9d7e87a41365bd92', 'dt': Timestamp('2019-01-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-01-28 21:00:00+0000', tz='UTC'), 'amount': -24118, 'filled': -24118, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5b35ea7f76294b3fb732f2e56559c489', 'dt': Timestamp('2019-01-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-01-28 21:00:00+0000', tz='UTC'), 'amount': 34477, 'filled': 34477, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9ffd5193493448a2b855dc47bd956a06', 'dt': Timestamp('2019-01-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-01-28 21:00:00+0000', tz='UTC'), 'amount': 160793, 'filled': 92040, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 44709, 'dt': Timestamp('2019-01-29 21:00:00+0000', tz='UTC'), 'price': 40.64031, 'order_id': '462b50da6ca041e79a89d5f7d6b62cbf', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -23735, 'dt': Timestamp('2019-01-29 21:00:00+0000', tz='UTC'), 'price': 263.278295, 'order_id': '2f9d29e9eadd494c9188832b2b83a8ef', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -24118, 'dt': Timestamp('2019-01-29 21:00:00+0000', tz='UTC'), 'price': 81.849055, 'order_id': '1bdb8097c823401c9d7e87a41365bd92', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 34477, 'dt': Timestamp('2019-01-29 21:00:00+0000', tz='UTC'), 'price': 115.33764000000001, 'order_id': '5b35ea7f76294b3fb732f2e56559c489', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 92040, 'dt': Timestamp('2019-01-29 21:00:00+0000', tz='UTC'), 'price': 15.497745, 'order_id': '9ffd5193493448a2b855dc47bd956a06', 'sid': Equity(0 [DBC]), 'commission': None}]",1.6349100721571652,"[{'sid': Equity(4 [VWO]), 'amount': -37100, 'cost_basis': 40.239869999999996, 'last_sale_price': 40.62}, {'sid': Equity(2 [SPY]), 'amount': 4787, 'cost_basis': 263.3017236416615, 'last_sale_price': 263.41}, {'sid': Equity(3 [VNQ]), 'amount': -21405, 'cost_basis': 81.849055, 'last_sale_price': 81.89}, {'sid': Equity(1 [LQD]), 'amount': 75302, 'cost_basis': 114.29986460242505, 'last_sale_price': 115.28}, {'sid': Equity(0 [DBC]), 'amount': 60426, 'cost_basis': 15.497745, 'last_sale_price': 15.49}]",0.8809534822445124,8635543.829999998,7617899.5200000005,8635543.829999998,7617899.5200000005,26385.114470004337,1029435.0709150042,8647334.590915006,3,2,10877756.97,-3259857.45,-0.0016848849313541026,0.1114357136590722,0.0,0.0,,,-1.117926844184417,-1.4714071023455821,-0.22960074019120855,2.9732529356265873,0.0,0.0,280,2019-01,-0.13526654090850054,"[-0.173762246966362, 0.14576290547847748, -0.20079077780246735, 1.0000168085098267, 0.22877322137355804]"
2019-01-30 21:00:00+00:00,2019-01-30 14:31:00+00:00,2019-01-30 21:00:00+00:00,12016822.480000002,25143.136600000784,-3300696.75,-1073083.0734,"[{'id': '9ffd5193493448a2b855dc47bd956a06', 'dt': Timestamp('2019-01-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-01-28 21:00:00+0000', tz='UTC'), 'amount': 160793, 'filled': 160793, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 68753, 'dt': Timestamp('2019-01-30 21:00:00+0000', tz='UTC'), 'price': 15.6078, 'order_id': '9ffd5193493448a2b855dc47bd956a06', 'sid': Equity(0 [DBC]), 'commission': None}]",1.7662218008819324,"[{'sid': Equity(4 [VWO]), 'amount': -37100, 'cost_basis': 40.239869999999996, 'last_sale_price': 41.34}, {'sid': Equity(2 [SPY]), 'amount': 4787, 'cost_basis': 263.3017236416615, 'last_sale_price': 267.58}, {'sid': Equity(3 [VNQ]), 'amount': -21405, 'cost_basis': 81.849055, 'last_sale_price': 82.55}, {'sid': Equity(1 [LQD]), 'amount': 75302, 'cost_basis': 114.29986460242505, 'last_sale_price': 115.81}, {'sid': Equity(0 [DBC]), 'amount': 129179, 'cost_basis': 15.556319624474565, 'last_sale_price': 15.6}]",1.0050329333618828,7617899.5200000005,8716125.730000002,7617899.5200000005,8716125.730000002,1029435.0709150042,-43648.00248499564,8672477.727515006,3,2,12016822.480000002,-3300696.75,0.002907616946661973,0.11128318634359849,0.0,0.0,,,-1.092043664998499,-1.43793337787001,-0.22960074019120855,2.9732529356265873,0.0,0.0,281,2019-01,-0.13275222724850044,"[-0.173762246966362, 0.14576290547847748, -0.20079077780246735, 1.0000168085098267, 0.22877322137355804]"
2019-01-31 21:00:00+00:00,2019-01-31 14:31:00+00:00,2019-01-31 21:00:00+00:00,12078732.23,27177.449999997392,-3335429.05,0.0,[],[],1.7718129012560415,"[{'sid': Equity(4 [VWO]), 'amount': -37100, 'cost_basis': 40.239869999999996, 'last_sale_price': 41.78}, {'sid': Equity(2 [SPY]), 'amount': 4787, 'cost_basis': 263.3017236416615, 'last_sale_price': 269.93}, {'sid': Equity(3 [VNQ]), 'amount': -21405, 'cost_basis': 81.849055, 'last_sale_price': 83.41}, {'sid': Equity(1 [LQD]), 'amount': 75302, 'cost_basis': 114.29986460242505, 'last_sale_price': 116.62}, {'sid': Equity(0 [DBC]), 'amount': 129179, 'cost_basis': 15.556319624474565, 'last_sale_price': 15.52}]",1.0050172106358661,8716125.730000002,8743303.18,8716125.730000002,8743303.18,-43648.00248499564,-43648.00248499564,8699655.177515004,3,2,12078732.23,-3335429.05,0.0031337584083694914,0.1111375771568012,0.0,0.0,,,-1.0643994428085457,-1.402187742437825,-0.22960074019120855,2.9732529356265873,0.0,0.0,282,2019-01,-0.13003448224850067,"[-0.173762246966362, 0.14576290547847748, -0.20079077780246735, 1.0000168085098267, 0.22877322137355804]"
2019-02-01 21:00:00+00:00,2019-02-01 14:31:00+00:00,2019-02-01 21:00:00+00:00,12049999.340000002,-5887.239999998361,-3312583.4,0.0,[],[],1.7670799186746162,"[{'sid': Equity(4 [VWO]), 'amount': -37100, 'cost_basis': 40.239869999999996, 'last_sale_price': 41.47}, {'sid': Equity(2 [SPY]), 'amount': 4787, 'cost_basis': 263.3017236416615, 'last_sale_price': 270.06}, {'sid': Equity(3 [VNQ]), 'amount': -21405, 'cost_basis': 81.849055, 'last_sale_price': 82.88}, {'sid': Equity(1 [LQD]), 'amount': 75302, 'cost_basis': 114.29986460242505, 'last_sale_price': 115.99000000000001}, {'sid': Equity(0 [DBC]), 'amount': 129179, 'cost_basis': 15.556319624474565, 'last_sale_price': 15.66}]",1.0050206081872335,8743303.18,8737415.940000001,8743303.18,8737415.940000001,-43648.00248499564,-43648.00248499564,8693767.937515005,3,2,12049999.340000002,-3312583.4,-0.0006767210745562968,0.110940522170113,0.0,0.0,,,-1.0679539158605977,-1.4068231285720645,-0.22960074019120855,2.9732529356265873,0.0,0.0,283,2019-02,-0.13062320624850043,"[-0.173762246966362, 0.14576290547847748, -0.20079077780246735, 1.0000168085098267, 0.22877322137355804]"
2019-02-04 21:00:00+00:00,2019-02-04 14:31:00+00:00,2019-02-04 21:00:00+00:00,12048338.11,-18271.330000001937,-3329193.5,0.0,"[{'id': '34582126643548edac82e344e0675138', 'dt': Timestamp('2019-02-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-04 21:00:00+0000', tz='UTC'), 'amount': 87254, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '75788274265f46e2a8c5f9c2dd834720', 'dt': Timestamp('2019-02-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-04 21:00:00+0000', tz='UTC'), 'amount': 5521, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f3223fad11784b7893b44361180f8442', 'dt': Timestamp('2019-02-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-04 21:00:00+0000', tz='UTC'), 'amount': -10125, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c526710e632840638df64d659c1d007a', 'dt': Timestamp('2019-02-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-04 21:00:00+0000', tz='UTC'), 'amount': -26518, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3c8ec633d04c4d0fa5271dca93b86b7b', 'dt': Timestamp('2019-02-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-04 21:00:00+0000', tz='UTC'), 'amount': -80048, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.7725246525575804,"[{'sid': Equity(4 [VWO]), 'amount': -37100, 'cost_basis': 40.239869999999996, 'last_sale_price': 41.56}, {'sid': Equity(2 [SPY]), 'amount': 4787, 'cost_basis': 263.3017236416615, 'last_sale_price': 271.96}, {'sid': Equity(3 [VNQ]), 'amount': -21405, 'cost_basis': 81.849055, 'last_sale_price': 83.5}, {'sid': Equity(1 [LQD]), 'amount': 75302, 'cost_basis': 114.29986460242505, 'last_sale_price': 115.83}, {'sid': Equity(0 [DBC]), 'amount': 129179, 'cost_basis': 15.556319624474565, 'last_sale_price': 15.67}]",1.0050311820129336,8737415.940000001,8719144.61,8737415.940000001,8719144.61,-43648.00248499564,-43648.00248499564,8675496.607515004,3,2,12048338.11,-3329193.5,-0.0021016583524340327,0.11075500386041902,0.0,0.0,,,-1.0828137042448107,-1.4261310998966454,-0.22960074019120855,2.9732529356265873,0.0,0.0,284,2019-02,-0.13245033924850058,"[0.2402660995721817, 0.3231429159641266, -0.3034786581993103, 0.6513287425041199, 0.08874090760946274]"
2019-02-05 21:00:00+00:00,2019-02-05 14:31:00+00:00,2019-02-05 21:00:00+00:00,11363110.22,-1083.8902099989355,-2647889.4,2839.8997900001705,"[{'id': '34582126643548edac82e344e0675138', 'dt': Timestamp('2019-02-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-04 21:00:00+0000', tz='UTC'), 'amount': 87254, 'filled': 87254, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '75788274265f46e2a8c5f9c2dd834720', 'dt': Timestamp('2019-02-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-04 21:00:00+0000', tz='UTC'), 'amount': 5521, 'filled': 5521, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f3223fad11784b7893b44361180f8442', 'dt': Timestamp('2019-02-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-04 21:00:00+0000', tz='UTC'), 'amount': -10125, 'filled': -10125, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c526710e632840638df64d659c1d007a', 'dt': Timestamp('2019-02-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-04 21:00:00+0000', tz='UTC'), 'amount': -26518, 'filled': -26518, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3c8ec633d04c4d0fa5271dca93b86b7b', 'dt': Timestamp('2019-02-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-04 21:00:00+0000', tz='UTC'), 'amount': -80048, 'filled': -80048, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 87254, 'dt': Timestamp('2019-02-05 21:00:00+0000', tz='UTC'), 'price': 42.051015, 'order_id': '34582126643548edac82e344e0675138', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 5521, 'dt': Timestamp('2019-02-05 21:00:00+0000', tz='UTC'), 'price': 273.23655, 'order_id': '75788274265f46e2a8c5f9c2dd834720', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -10125, 'dt': Timestamp('2019-02-05 21:00:00+0000', tz='UTC'), 'price': 83.93801, 'order_id': 'f3223fad11784b7893b44361180f8442', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -26518, 'dt': Timestamp('2019-02-05 21:00:00+0000', tz='UTC'), 'price': 116.24185, 'order_id': 'c526710e632840638df64d659c1d007a', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -80048, 'dt': Timestamp('2019-02-05 21:00:00+0000', tz='UTC'), 'price': 15.5922, 'order_id': '3c8ec633d04c4d0fa5271dca93b86b7b', 'sid': Equity(0 [DBC]), 'commission': None}]",1.6152101677210702,"[{'sid': Equity(4 [VWO]), 'amount': 50154, 'cost_basis': 42.051015, 'last_sale_price': 42.03}, {'sid': Equity(2 [SPY]), 'amount': 10308, 'cost_basis': 268.62285056486553, 'last_sale_price': 273.1}, {'sid': Equity(3 [VNQ]), 'amount': -31530, 'cost_basis': 82.51986595385348, 'last_sale_price': 83.98}, {'sid': Equity(1 [LQD]), 'amount': 48784, 'cost_basis': 114.29986460242505, 'last_sale_price': 116.3}, {'sid': Equity(0 [DBC]), 'amount': 49131, 'cost_basis': 15.556319624474565, 'last_sale_price': 15.6}]",1.0047044225384372,8719144.61,8715220.82,8719144.61,8715220.82,-43648.00248499564,-40808.10269499547,8674412.717305005,4,1,11363110.22,-2647889.4,-0.00012493696430704304,0.11056033325873063,0.0,0.0,,,-1.0819134352215525,-1.4249415104184115,-0.22960074019120855,2.9732529356265873,0.0,0.0,285,2019-02,-0.13255872826950044,"[0.2402660995721817, 0.3231429159641266, -0.3034786581993103, 0.6513287425041199, 0.08874090760946274]"
2019-02-06 21:00:00+00:00,2019-02-06 14:31:00+00:00,2019-02-06 21:00:00+00:00,11324572.48,-21196.240000000224,-2630547.9000000004,0.0,[],[],1.6127090332942005,"[{'sid': Equity(4 [VWO]), 'amount': 50154, 'cost_basis': 42.051015, 'last_sale_price': 41.53}, {'sid': Equity(2 [SPY]), 'amount': 10308, 'cost_basis': 268.62285056486553, 'last_sale_price': 272.74}, {'sid': Equity(3 [VNQ]), 'amount': -31530, 'cost_basis': 82.51986595385348, 'last_sale_price': 83.43}, {'sid': Equity(1 [LQD]), 'amount': 48784, 'cost_basis': 114.29986460242505, 'last_sale_price': 116.08}, {'sid': Equity(0 [DBC]), 'amount': 49131, 'cost_basis': 15.556319624474565, 'last_sale_price': 15.620000000000001}]",1.004715946122696,8715220.82,8694024.58,8715220.82,8694024.58,-40808.10269499547,-40808.10269499547,8653216.477305004,4,1,11324572.48,-2630547.9000000004,-0.0024435360284063012,0.11038167017580242,0.0,0.0,,,-1.0993810407891416,-1.4475992452013928,-0.22960074019120855,2.9732529356265873,0.0,0.0,286,2019-02,-0.13467835226950053,"[0.2402660995721817, 0.3231429159641266, -0.3034786581993103, 0.6513287425041199, 0.08874090760946274]"
2019-02-07 21:00:00+00:00,2019-02-07 14:31:00+00:00,2019-02-07 21:00:00+00:00,11269866.29,-76461.8900000006,-2652303.6,0.0,[],[],1.6232445207896098,"[{'sid': Equity(4 [VWO]), 'amount': 50154, 'cost_basis': 42.051015, 'last_sale_price': 41.14}, {'sid': Equity(2 [SPY]), 'amount': 10308, 'cost_basis': 268.62285056486553, 'last_sale_price': 270.14}, {'sid': Equity(3 [VNQ]), 'amount': -31530, 'cost_basis': 82.51986595385348, 'last_sale_price': 84.12}, {'sid': Equity(1 [LQD]), 'amount': 48784, 'cost_basis': 114.29986460242505, 'last_sale_price': 116.06}, {'sid': Equity(0 [DBC]), 'amount': 49131, 'cost_basis': 15.556319624474565, 'last_sale_price': 15.47}]",1.0047579888499314,8694024.58,8617562.69,8694024.58,8617562.69,-40808.10269499547,-40808.10269499547,8576754.587305004,4,1,11269866.29,-2652303.6,-0.008836239125709966,0.11046628353215619,0.0,0.0,,,-1.1649467397257773,-1.530316955050845,-0.22960074019120855,2.9732529356265873,0.0,0.0,287,2019-02,-0.14232454126950056,"[0.2402660995721817, 0.3231429159641266, -0.3034786581993103, 0.6513287425041199, 0.08874090760946274]"
2019-02-08 21:00:00+00:00,2019-02-08 14:31:00+00:00,2019-02-08 21:00:00+00:00,11280373.270000001,10506.98000000231,-2652303.6,0.0,[],[],1.6224819473354624,"[{'sid': Equity(4 [VWO]), 'amount': 50154, 'cost_basis': 42.051015, 'last_sale_price': 40.980000000000004}, {'sid': Equity(2 [SPY]), 'amount': 10308, 'cost_basis': 268.62285056486553, 'last_sale_price': 270.47}, {'sid': Equity(3 [VNQ]), 'amount': -31530, 'cost_basis': 82.51986595385348, 'last_sale_price': 84.12}, {'sid': Equity(1 [LQD]), 'amount': 48784, 'cost_basis': 114.29986460242505, 'last_sale_price': 116.35000000000001}, {'sid': Equity(0 [DBC]), 'amount': 49131, 'cost_basis': 15.556319624474565, 'last_sale_price': 15.49}]",1.004752167192667,8617562.69,8628069.670000002,8617562.69,8628069.670000002,-40808.10269499547,-40808.10269499547,8587261.567305006,4,1,11280373.270000001,-2652303.6,0.001225053123888431,0.1102856176299191,0.0,0.0,,,-1.1530840291706037,-1.5148886398719523,-0.22960074019120855,2.9732529356265873,0.0,0.0,288,2019-02,-0.14127384326950032,"[0.2402660995721817, 0.3231429159641266, -0.3034786581993103, 0.6513287425041199, 0.08874090760946274]"
