,period_open,period_close,starting_exposure,long_value,portfolio_value,longs_count,long_exposure,capital_used,gross_leverage,orders,short_value,starting_value,ending_value,starting_cash,ending_cash,short_exposure,positions,returns,shorts_count,ending_exposure,net_leverage,transactions,pnl,sharpe,sortino,alpha,beta,max_drawdown,max_leverage,benchmark_period_return,benchmark_volatility,algo_volatility,trading_days,period_label,excess_return,algorithm_period_return,treasury_period_return,weights
2019-09-05 20:00:00+00:00,2019-09-05 13:31:00+00:00,2019-09-05 20:00:00+00:00,10426599.530000001,12124867.98,10361478.202060001,3,12124867.98,0.0,1.3391263050904647,[],-1750460.04,10426599.530000001,10374407.940000001,-12929.737939999592,-12929.737939999592,-1750460.04,"[{'sid': Equity(4 [VWO]), 'amount': -33177, 'cost_basis': 40.371315113751294, 'last_sale_price': 41.160000000000004}, {'sid': Equity(2 [SPY]), 'amount': 5791, 'cost_basis': 290.3433134876913, 'last_sale_price': 297.82}, {'sid': Equity(3 [VNQ]), 'amount': -4128, 'cost_basis': 90.12171585039462, 'last_sale_price': 93.24}, {'sid': Equity(1 [LQD]), 'amount': 68520, 'cost_basis': 118.36062988341048, 'last_sale_price': 127.63000000000001}, {'sid': Equity(0 [DBC]), 'amount': 109747, 'cost_basis': 15.22609281591433, 'last_sale_price': 15.08}]",-0.005011834544609184,2,10374407.940000001,1.001247866152672,[],-52191.58999999985,0.4820376929417373,0.6688881835224045,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.04507796820553195,432,2019-09,0.0,0.0361478202060006,0.0,[-0.12848245  0.16223537 -0.03704632  0.84730969  0.15598371]
2019-09-06 20:00:00+00:00,2019-09-06 13:31:00+00:00,2019-09-06 20:00:00+00:00,10374407.940000001,12162108.990000002,10393539.322060002,3,12162108.990000002,0.0,1.3390769485482161,[],-1755639.9300000002,10374407.940000001,10406469.060000002,-12929.737939999592,-12929.737939999592,-1755639.9300000002,"[{'sid': Equity(4 [VWO]), 'amount': -33177, 'cost_basis': 40.371315113751294, 'last_sale_price': 41.29}, {'sid': Equity(2 [SPY]), 'amount': 5791, 'cost_basis': 290.3433134876913, 'last_sale_price': 298.05}, {'sid': Equity(3 [VNQ]), 'amount': -4128, 'cost_basis': 90.12171585039462, 'last_sale_price': 93.45}, {'sid': Equity(1 [LQD]), 'amount': 68520, 'cost_basis': 118.36062988341048, 'last_sale_price': 128.09}, {'sid': Equity(0 [DBC]), 'amount': 109747, 'cost_basis': 15.22609281591433, 'last_sale_price': 15.120000000000001}]",0.003094261202385873,2,10406469.060000002,1.0012440168396302,[],32061.120000001043,0.5208013427916047,0.7236136747455869,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.04508420373766798,433,2019-09,0.0,0.03935393220600081,0.0,[-0.12848245  0.16223537 -0.03704632  0.84730969  0.15598371]
2019-09-09 20:00:00+00:00,2019-09-09 13:31:00+00:00,2019-09-09 20:00:00+00:00,10406469.060000002,12113933.42,10343571.882059999,3,12113933.42,0.0,1.3410614223176274,"[{'id': '08c2cbe881bf4cfd82c406696bf69e1a', 'dt': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': -6301, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '46459eb8083343bda1eff28dbfb509c0', 'dt': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': 1771, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '823b03fd3e1847fb99bda0ae8fba4507', 'dt': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': -695, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2e6082f4ab2b4545acf44aaaf73ff6f2', 'dt': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': 28, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ffc725a1e166455d9ddb66d59c1c1e28', 'dt': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': -14378, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1757431.8,10406469.060000002,10356501.62,-12929.737939999592,-12929.737939999592,-1757431.8,"[{'sid': Equity(4 [VWO]), 'amount': -33177, 'cost_basis': 40.371315113751294, 'last_sale_price': 41.4}, {'sid': Equity(2 [SPY]), 'amount': 5791, 'cost_basis': 290.3433134876913, 'last_sale_price': 298.2}, {'sid': Equity(3 [VNQ]), 'amount': -4128, 'cost_basis': 90.12171585039462, 'last_sale_price': 93.0}, {'sid': Equity(1 [LQD]), 'amount': 68520, 'cost_basis': 118.36062988341048, 'last_sale_price': 127.15}, {'sid': Equity(0 [DBC]), 'amount': 109747, 'cost_basis': 15.22609281591433, 'last_sale_price': 15.26}]",-0.004807548078828994,2,10356501.62,1.001250026401656,[],-49967.440000003204,0.4566462987098075,0.6326230495717127,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.04518668647911824,434,2019-09,0.0,0.03435718820600053,0.0,[-0.15801092  0.21803407 -0.04337006  0.84264836  0.14069854]
2019-09-10 20:00:00+00:00,2019-09-10 13:31:00+00:00,2019-09-10 20:00:00+00:00,10356501.62,12354229.22,10275469.910305003,3,12354229.22,12468.548244999722,1.4045612965618235,"[{'id': '08c2cbe881bf4cfd82c406696bf69e1a', 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': -6301, 'filled': -6301, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '46459eb8083343bda1eff28dbfb509c0', 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': 1771, 'filled': 1771, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '823b03fd3e1847fb99bda0ae8fba4507', 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': -695, 'filled': -695, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2e6082f4ab2b4545acf44aaaf73ff6f2', 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': 28, 'filled': 28, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ffc725a1e166455d9ddb66d59c1c1e28', 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': -14378, 'filled': -14378, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-2078298.12,10356501.62,10275931.100000001,-12929.737939999592,-461.18969499951345,-2078298.12,"[{'sid': Equity(4 [VWO]), 'amount': -39478, 'cost_basis': 40.532197447411896, 'last_sale_price': 41.4}, {'sid': Equity(2 [SPY]), 'amount': 7562, 'cost_basis': 292.20184508360495, 'last_sale_price': 298.13}, {'sid': Equity(3 [VNQ]), 'amount': -4823, 'cost_basis': 90.39151132706387, 'last_sale_price': 92.04}, {'sid': Equity(1 [LQD]), 'amount': 68548, 'cost_basis': 118.36380878700014, 'last_sale_price': 126.08}, {'sid': Equity(0 [DBC]), 'amount': 95369, 'cost_basis': 15.22609281591433, 'last_sale_price': 15.280000000000001}]",-0.006583989798834788,2,10275931.100000001,1.0000448825892172,"[{'amount': -6301, 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'price': 41.3793, 'order_id': '08c2cbe881bf4cfd82c406696bf69e1a', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1771, 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'price': 298.279065, 'order_id': '46459eb8083343bda1eff28dbfb509c0', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -695, 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'price': 91.99398000000001, 'order_id': '823b03fd3e1847fb99bda0ae8fba4507', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 28, 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'price': 126.14304, 'order_id': '2e6082f4ab2b4545acf44aaaf73ff6f2', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -14378, 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'price': 15.27236, 'order_id': 'ffc725a1e166455d9ddb66d59c1c1e28', 'sid': Equity(0 [DBC]), 'commission': None}]",-68101.9717549961,0.36928985283633686,0.5088388638303889,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.04541886096664683,435,2019-09,0.0,0.027546991030500845,0.0,[-0.15801092  0.21803407 -0.04337006  0.84264836  0.14069854]
2019-09-11 20:00:00+00:00,2019-09-11 13:31:00+00:00,2019-09-11 20:00:00+00:00,10275931.100000001,12352915.270000001,10261435.480305003,3,12352915.270000001,0.0,1.4075938885668149,[],-2091018.6,10275931.100000001,10261896.670000002,-461.18969499951345,-461.18969499951345,-2091018.6,"[{'sid': Equity(4 [VWO]), 'amount': -39478, 'cost_basis': 40.532197447411896, 'last_sale_price': 41.71}, {'sid': Equity(2 [SPY]), 'amount': 7562, 'cost_basis': 292.20184508360495, 'last_sale_price': 300.25}, {'sid': Equity(3 [VNQ]), 'amount': -4823, 'cost_basis': 90.39151132706387, 'last_sale_price': 92.14}, {'sid': Equity(1 [LQD]), 'amount': 68548, 'cost_basis': 118.36380878700014, 'last_sale_price': 125.98}, {'sid': Equity(0 [DBC]), 'amount': 95369, 'cost_basis': 15.22609281591433, 'last_sale_price': 15.17}]",-0.0013658188017198203,2,10261896.670000002,1.0000449439745427,[],-14034.429999999702,0.3513650192013383,0.4840380305744701,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.04537969306263442,436,2019-09,0.0,0.026143548030500785,0.0,[-0.15801092  0.21803407 -0.04337006  0.84264836  0.14069854]
2019-09-12 20:00:00+00:00,2019-09-12 13:31:00+00:00,2019-09-12 20:00:00+00:00,10261896.670000002,12343404.450000001,10239297.110305002,3,12343404.450000001,0.0,1.4109416344077217,[],-2103646.15,10261896.670000002,10239758.3,-461.18969499951345,-461.18969499951345,-2103646.15,"[{'sid': Equity(4 [VWO]), 'amount': -39478, 'cost_basis': 40.532197447411896, 'last_sale_price': 41.97}, {'sid': Equity(2 [SPY]), 'amount': 7562, 'cost_basis': 292.20184508360495, 'last_sale_price': 301.29}, {'sid': Equity(3 [VNQ]), 'amount': -4823, 'cost_basis': 90.39151132706387, 'last_sale_price': 92.63}, {'sid': Equity(1 [LQD]), 'amount': 68548, 'cost_basis': 118.36380878700014, 'last_sale_price': 125.81}, {'sid': Equity(0 [DBC]), 'amount': 95369, 'cost_basis': 15.22609281591433, 'last_sale_price': 15.11}]",-0.002157434020073512,2,10239758.3,1.0000450411478474,[],-22138.370000001043,0.3232931061108156,0.4451218724545607,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.04535898099295888,437,2019-09,0.0,0.02392971103050079,0.0,[-0.15801092  0.21803407 -0.04337006  0.84264836  0.14069854]
2019-09-13 20:00:00+00:00,2019-09-13 13:31:00+00:00,2019-09-13 20:00:00+00:00,10239758.3,12264432.81,10156415.080305,3,12264432.81,0.0,1.4150651815983486,[],-2107556.54,10239758.3,10156876.27,-461.18969499951345,-461.18969499951345,-2107556.54,"[{'sid': Equity(4 [VWO]), 'amount': -39478, 'cost_basis': 40.532197447411896, 'last_sale_price': 42.19}, {'sid': Equity(2 [SPY]), 'amount': 7562, 'cost_basis': 292.20184508360495, 'last_sale_price': 301.09000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -4823, 'cost_basis': 90.39151132706387, 'last_sale_price': 91.64}, {'sid': Equity(1 [LQD]), 'amount': 68548, 'cost_basis': 118.36380878700014, 'last_sale_price': 124.68}, {'sid': Equity(0 [DBC]), 'amount': 95369, 'cost_basis': 15.22609281591433, 'last_sale_price': 15.11}]",-0.008094503861655555,2,10156876.27,1.0000454087088162,[],-82882.03000000119,0.2181124194765642,0.2979469598611871,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.04572712574087571,438,2019-09,0.0,0.015641508030500573,0.0,[-0.15801092  0.21803407 -0.04337006  0.84264836  0.14069854]
2019-09-16 20:00:00+00:00,2019-09-16 13:31:00+00:00,2019-09-16 20:00:00+00:00,10156876.27,12364482.620000001,10266029.010305002,3,12364482.620000001,0.0,1.4087701316139494,"[{'id': 'a52b45d01bb7439fa805e1504011de2f', 'dt': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'amount': 31791, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3fe0103a09374566844b7c0079632bc8', 'dt': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'amount': 19, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'abfa2062dcbb4d3b97fa7e027eb0a8fa', 'dt': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'amount': -10477, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4a16b268b93c448180aee8a8dc1e5e79', 'dt': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'amount': 3247, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '42f62ec30dee45da926763e725340b4d', 'dt': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'amount': -49126, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-2097992.42,10156876.27,10266490.200000001,-461.18969499951345,-461.18969499951345,-2097992.42,"[{'sid': Equity(4 [VWO]), 'amount': -39478, 'cost_basis': 40.532197447411896, 'last_sale_price': 41.85}, {'sid': Equity(2 [SPY]), 'amount': 7562, 'cost_basis': 292.20184508360495, 'last_sale_price': 300.16}, {'sid': Equity(3 [VNQ]), 'amount': -4823, 'cost_basis': 90.39151132706387, 'last_sale_price': 92.44}, {'sid': Equity(1 [LQD]), 'amount': 68548, 'cost_basis': 118.36380878700014, 'last_sale_price': 125.31}, {'sid': Equity(0 [DBC]), 'amount': 95369, 'cost_basis': 15.22609281591433, 'last_sale_price': 15.780000000000001}]",0.010792580761351589,2,10266490.200000001,1.0000449238643818,[],109613.93000000156,0.34801043301530793,0.48289281580352894,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.04639579451976819,439,2019-09,0.0,0.02660290103050067,0.0,[-0.03133551  0.22167222 -0.13777596  0.87635882  0.07108042]
2019-09-17 20:00:00+00:00,2019-09-17 13:31:00+00:00,2019-09-17 20:00:00+00:00,10266490.200000001,12016722.010000002,10256561.329130001,3,12016722.010000002,-7982.191175000742,1.3424030596780814,"[{'id': 'a52b45d01bb7439fa805e1504011de2f', 'dt': Timestamp('2019-09-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'amount': 31791, 'filled': 31791, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3fe0103a09374566844b7c0079632bc8', 'dt': Timestamp('2019-09-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'amount': 19, 'filled': 19, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'abfa2062dcbb4d3b97fa7e027eb0a8fa', 'dt': Timestamp('2019-09-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'amount': -10477, 'filled': -10477, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4a16b268b93c448180aee8a8dc1e5e79', 'dt': Timestamp('2019-09-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'amount': 3247, 'filled': 3247, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '42f62ec30dee45da926763e725340b4d', 'dt': Timestamp('2019-09-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'amount': -49126, 'filled': -49126, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-1751717.3,10266490.200000001,10265004.71,-461.18969499951345,-8443.380869999528,-1751717.3,"[{'sid': Equity(4 [VWO]), 'amount': -7687, 'cost_basis': 40.532197447411896, 'last_sale_price': 41.9}, {'sid': Equity(2 [SPY]), 'amount': 7581, 'cost_basis': 292.22407218865857, 'last_sale_price': 300.92}, {'sid': Equity(3 [VNQ]), 'amount': -15300, 'cost_basis': 92.44703618891693, 'last_sale_price': 93.44}, {'sid': Equity(1 [LQD]), 'amount': 71795, 'cost_basis': 118.69527035359408, 'last_sale_price': 125.63000000000001}, {'sid': Equity(0 [DBC]), 'amount': 46243, 'cost_basis': 15.22609281591433, 'last_sale_price': 15.48}]",-0.0009222340172132526,2,10265004.71,1.0008232175091685,"[{'amount': 31791, 'dt': Timestamp('2019-09-17 20:00:00+0000', tz='UTC'), 'price': 41.92095, 'order_id': 'a52b45d01bb7439fa805e1504011de2f', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 19, 'dt': Timestamp('2019-09-17 20:00:00+0000', tz='UTC'), 'price': 301.07046, 'order_id': '3fe0103a09374566844b7c0079632bc8', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -10477, 'dt': Timestamp('2019-09-17 20:00:00+0000', tz='UTC'), 'price': 93.39328, 'order_id': 'abfa2062dcbb4d3b97fa7e027eb0a8fa', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 3247, 'dt': Timestamp('2019-09-17 20:00:00+0000', tz='UTC'), 'price': 125.69281500000001, 'order_id': '4a16b268b93c448180aee8a8dc1e5e79', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -49126, 'dt': Timestamp('2019-09-17 20:00:00+0000', tz='UTC'), 'price': 15.47226, 'order_id': '42f62ec30dee45da926763e725340b4d', 'sid': Equity(0 [DBC]), 'commission': None}]",-9467.681175000966,0.33617464627040994,0.46642715746602414,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.046348932569742034,440,2019-09,0.0,0.025656132913000507,0.0,[-0.03133551  0.22167222 -0.13777596  0.87635882  0.07108042]
2019-09-18 20:00:00+00:00,2019-09-18 13:31:00+00:00,2019-09-18 20:00:00+00:00,10265004.71,12035718.74,10282068.329130001,3,12035718.74,0.0,1.3402873166051064,[],-1745207.03,10265004.71,10290511.71,-8443.380869999528,-8443.380869999528,-1745207.03,"[{'sid': Equity(4 [VWO]), 'amount': -7687, 'cost_basis': 40.532197447411896, 'last_sale_price': 41.69}, {'sid': Equity(2 [SPY]), 'amount': 7581, 'cost_basis': 292.22407218865857, 'last_sale_price': 301.1}, {'sid': Equity(3 [VNQ]), 'amount': -15300, 'cost_basis': 92.44703618891693, 'last_sale_price': 93.12}, {'sid': Equity(1 [LQD]), 'amount': 71795, 'cost_basis': 118.69527035359408, 'last_sale_price': 125.94}, {'sid': Equity(0 [DBC]), 'amount': 46243, 'cost_basis': 15.22609281591433, 'last_sale_price': 15.38}]",0.0024868958690429377,2,10290511.71,1.0008211753316285,[],25507.0,0.36620261745485455,0.5084864597533808,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.046332513010461575,441,2019-09,0.0,0.0282068329130003,0.0,[-0.03133551  0.22167222 -0.13777596  0.87635882  0.07108042]
2019-09-19 20:00:00+00:00,2019-09-19 13:31:00+00:00,2019-09-19 20:00:00+00:00,10290511.71,12065112.76,10308411.96913,3,12065112.76,0.0,1.3400095195424953,[],-1748257.41,10290511.71,10316855.35,-8443.380869999528,-8443.380869999528,-1748257.41,"[{'sid': Equity(4 [VWO]), 'amount': -7687, 'cost_basis': 40.532197447411896, 'last_sale_price': 41.43}, {'sid': Equity(2 [SPY]), 'amount': 7581, 'cost_basis': 292.22407218865857, 'last_sale_price': 301.08}, {'sid': Equity(3 [VNQ]), 'amount': -15300, 'cost_basis': 92.44703618891693, 'last_sale_price': 93.45}, {'sid': Equity(1 [LQD]), 'amount': 71795, 'cost_basis': 118.69527035359408, 'last_sale_price': 126.3}, {'sid': Equity(0 [DBC]), 'amount': 46243, 'cost_basis': 15.22609281591433, 'last_sale_price': 15.46}]",0.0025620954030587395,2,10316855.35,1.0008190767787788,[],26343.639999998733,0.39702349644024976,0.5517374949424391,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.04631827285336015,442,2019-09,0.0,0.030841196913000246,0.0,[-0.03133551  0.22167222 -0.13777596  0.87635882  0.07108042]
2019-09-20 20:00:00+00:00,2019-09-20 13:31:00+00:00,2019-09-20 20:00:00+00:00,10316855.35,12107272.47,10350033.589130001,3,12107272.47,0.0,1.3387461838338544,[],-1748795.5,10316855.35,10358476.97,-8443.380869999528,-8443.380869999528,-1748795.5,"[{'sid': Equity(4 [VWO]), 'amount': -7687, 'cost_basis': 40.532197447411896, 'last_sale_price': 41.5}, {'sid': Equity(2 [SPY]), 'amount': 7581, 'cost_basis': 292.22407218865857, 'last_sale_price': 298.28000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -15300, 'cost_basis': 92.44703618891693, 'last_sale_price': 93.45}, {'sid': Equity(1 [LQD]), 'amount': 71795, 'cost_basis': 118.69527035359408, 'last_sale_price': 127.17}, {'sid': Equity(0 [DBC]), 'amount': 46243, 'cost_basis': 15.22609281591433, 'last_sale_price': 15.48}]",0.004037636458907867,2,10358476.97,1.0008157829438222,[],41621.62000000104,0.44529070700921536,0.6201032300917686,,,-0.09916659791626539,1.6910753832688934,0.0,0.0,0.04636237774994768,443,2019-09,0.0,0.035003358913000326,0.0,[-0.03133551  0.22167222 -0.13777596  0.87635882  0.07108042]
