,period_open,period_close,long_value,long_exposure,transactions,starting_exposure,short_value,shorts_count,returns,pnl,gross_leverage,net_leverage,positions,capital_used,ending_value,ending_exposure,orders,portfolio_value,longs_count,starting_cash,ending_cash,short_exposure,starting_value,max_leverage,algorithm_period_return,sortino,trading_days,alpha,beta,treasury_period_return,sharpe,max_drawdown,period_label,excess_return,algo_volatility,benchmark_period_return,benchmark_volatility,weights
2022-08-09 20:00:00+00:00,2022-08-09 13:31:00+00:00,2022-08-09 20:00:00+00:00,11724102.450000001,11724102.450000001,"[{'amount': -52373, 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'price': 41.35931, 'order_id': '78a857dcf1f246c1bd960fbbca628576', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 4091, 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'price': 411.555675, 'order_id': 'aefe061f06c542dda1e4cf7aaae98c0a', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 3768, 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'price': 98.78937, 'order_id': '797e049445b34bf8903680e1e1749cf4', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 20071, 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'price': 113.01648, 'order_id': 'f9015d265fbd475f9b504a1818f5c232', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -87149, 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'price': 25.36731, 'order_id': '78f5655c968f4cf59abd6a3b7a753264', 'sid': Equity(0 [DBC]), 'commission': None}]",10016703.77,-1763532.84,1,-0.0003557720708401435,-3553.70084499754,1.3507697849690552,0.9975385737368204,"[{'sid': Equity(4 [VWO]), 'amount': -42618, 'cost_basis': 41.35931, 'last_sale_price': 41.38}, {'sid': Equity(2 [SPY]), 'amount': 10779, 'cost_basis': 401.17093512585683, 'last_sale_price': 411.35}, {'sid': Equity(3 [VNQ]), 'amount': 7275, 'cost_basis': 94.6080111840802, 'last_sale_price': 98.74000000000001}, {'sid': Equity(1 [LQD]), 'amount': 49953, 'cost_basis': 112.15945429282684, 'last_sale_price': 112.96000000000001}, {'sid': Equity(0 [DBC]), 'amount': 36609, 'cost_basis': 25.462725, 'last_sale_price': 25.38}]",52580.45915499888,9960569.610000001,9960569.610000001,"[{'id': '78a857dcf1f246c1bd960fbbca628576', 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': -52373, 'filled': -52373, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'aefe061f06c542dda1e4cf7aaae98c0a', 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': 4091, 'filled': 4091, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '797e049445b34bf8903680e1e1749cf4', 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': 3768, 'filled': 3768, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f9015d265fbd475f9b504a1818f5c232', 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': 20071, 'filled': 20071, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '78f5655c968f4cf59abd6a3b7a753264', 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': -87149, 'filled': -87149, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9985147.313840004,4,-28002.755314997397,24577.703840002418,-1763532.84,10016703.77,1.7625636184921172,-0.0014852686159965156,0.05505798421598252,416,,,0.0,0.04086192228494328,-0.12561259725285323,2022-08,0.0,0.09975224054991275,0.0,0.0,"[-0.1769382655620575, 0.4457013010978699, 0.07152999937534332, 0.56745845079422, 0.0922483578324318]"
2022-08-10 20:00:00+00:00,2022-08-10 13:31:00+00:00,2022-08-10 20:00:00+00:00,11894408.370000001,11894408.370000001,[],9960569.610000001,-1785694.2,1,0.014836492176200977,148144.56000000052,1.3500156454899324,0.9975745587765559,"[{'sid': Equity(4 [VWO]), 'amount': -42618, 'cost_basis': 41.35931, 'last_sale_price': 41.9}, {'sid': Equity(2 [SPY]), 'amount': 10779, 'cost_basis': 401.17093512585683, 'last_sale_price': 419.99}, {'sid': Equity(3 [VNQ]), 'amount': 7275, 'cost_basis': 94.6080111840802, 'last_sale_price': 100.24000000000001}, {'sid': Equity(1 [LQD]), 'amount': 49953, 'cost_basis': 112.15945429282684, 'last_sale_price': 114.03}, {'sid': Equity(0 [DBC]), 'amount': 36609, 'cost_basis': 25.462725, 'last_sale_price': 25.73}]",0.0,10108714.170000002,10108714.170000002,[],10133291.873840004,4,24577.703840002418,24577.703840002418,-1785694.2,9960569.610000001,1.7625636184921172,0.013329187384003571,0.17624588869364705,417,,,0.0,0.1299374674872321,-0.12561259725285323,2022-08,0.0,0.10029617728423632,0.0,0.0,"[-0.1769382655620575, 0.4457013010978699, 0.07152999937534332, 0.56745845079422, 0.0922483578324318]"
2022-08-11 20:00:00+00:00,2022-08-11 13:31:00+00:00,2022-08-11 20:00:00+00:00,11856018.57,11856018.57,[],10108714.170000002,-1794217.8,1,-0.00462963078376466,-46913.400000002235,1.353333746636933,0.997563277651761,"[{'sid': Equity(4 [VWO]), 'amount': -42618, 'cost_basis': 41.35931, 'last_sale_price': 42.1}, {'sid': Equity(2 [SPY]), 'amount': 10779, 'cost_basis': 401.17093512585683, 'last_sale_price': 419.99}, {'sid': Equity(3 [VNQ]), 'amount': 7275, 'cost_basis': 94.6080111840802, 'last_sale_price': 100.0}, {'sid': Equity(1 [LQD]), 'amount': 49953, 'cost_basis': 112.15945429282684, 'last_sale_price': 112.93}, {'sid': Equity(0 [DBC]), 'amount': 36609, 'cost_basis': 25.462725, 'last_sale_price': 26.23}]",0.0,10061800.77,10061800.77,[],10086378.473840002,4,24577.703840002418,24577.703840002418,-1794217.8,10108714.170000002,1.7625636184921172,0.008637847384003416,0.13808026256049474,418,,,0.0,0.10185359490745924,-0.12561259725285323,2022-08,0.0,0.10024176781508569,0.0,0.0,"[-0.1769382655620575, 0.4457013010978699, 0.07152999937534332, 0.56745845079422, 0.0922483578324318]"
2022-08-12 20:00:00+00:00,2022-08-12 13:31:00+00:00,2022-08-12 20:00:00+00:00,12005483.430000002,12005483.430000002,[],10061800.77,-1812969.72,1,0.012959353085849168,130712.94000000134,1.352484047591237,0.9975944519976879,"[{'sid': Equity(4 [VWO]), 'amount': -42618, 'cost_basis': 41.35931, 'last_sale_price': 42.54}, {'sid': Equity(2 [SPY]), 'amount': 10779, 'cost_basis': 401.17093512585683, 'last_sale_price': 427.1}, {'sid': Equity(3 [VNQ]), 'amount': 7275, 'cost_basis': 94.6080111840802, 'last_sale_price': 101.72}, {'sid': Equity(1 [LQD]), 'amount': 49953, 'cost_basis': 112.15945429282684, 'last_sale_price': 114.24000000000001}, {'sid': Equity(0 [DBC]), 'amount': 36609, 'cost_basis': 25.462725, 'last_sale_price': 26.09}]",0.0,10192513.71,10192513.71,[],10217091.413840003,4,24577.703840002418,24577.703840002418,-1812969.72,10061800.77,1.7625636184921172,0.021709141384003594,0.24345007992778256,419,,,0.0,0.17868676280871473,-0.12561259725285323,2022-08,0.0,0.10062181452256991,0.0,0.0,"[-0.1769382655620575, 0.4457013010978699, 0.07152999937534332, 0.56745845079422, 0.0922483578324318]"
2022-08-15 20:00:00+00:00,2022-08-15 13:31:00+00:00,2022-08-15 20:00:00+00:00,12011726.1,12011726.1,[],10192513.71,-1806150.84,1,0.0012784019904437116,13061.549999998882,1.3507009121800369,0.9975975233286466,"[{'sid': Equity(4 [VWO]), 'amount': -42618, 'cost_basis': 41.35931, 'last_sale_price': 42.38}, {'sid': Equity(2 [SPY]), 'amount': 10779, 'cost_basis': 401.17093512585683, 'last_sale_price': 428.86}, {'sid': Equity(3 [VNQ]), 'amount': 7275, 'cost_basis': 94.6080111840802, 'last_sale_price': 102.13}, {'sid': Equity(1 [LQD]), 'amount': 49953, 'cost_basis': 112.15945429282684, 'last_sale_price': 114.16}, {'sid': Equity(0 [DBC]), 'amount': 36609, 'cost_basis': 25.462725, 'last_sale_price': 25.77}]",0.0,10205575.26,10205575.26,"[{'id': 'f5bf2cda8d974c2686fb62e3aea50895', 'dt': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': 47011, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7e95a55851614236af6d8004daa8d9b4', 'dt': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': -1725, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '818ebbdeb75c46c6989f112e033fa9b9', 'dt': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': -11178, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8c0ff50fe6154ba58e38cceb57dae770', 'dt': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': -18744, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7e4a2ff60af7448dba3932744310d3e0', 'dt': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': 79703, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10230152.963840002,4,24577.703840002418,24577.703840002418,-1806150.84,10192513.71,1.7625636184921172,0.023015296384003348,0.2535583707202765,420,,,0.0,0.18609849287260297,-0.12561259725285323,2022-08,0.0,0.10050601805268504,0.0,0.0,"[0.018200209364295006, 0.3795144557952881, -0.038973379880189896, 0.3482634723186493, 0.2929950952529907]"
2022-08-16 20:00:00+00:00,2022-08-16 13:31:00+00:00,2022-08-16 20:00:00+00:00,10589484.24,10589484.24,"[{'amount': 47011, 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'price': 42.4212, 'order_id': 'f5bf2cda8d974c2686fb62e3aea50895', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -1725, 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'price': 429.48515, 'order_id': '7e95a55851614236af6d8004daa8d9b4', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -11178, 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'price': 101.80907, 'order_id': '818ebbdeb75c46c6989f112e033fa9b9', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -18744, 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'price': 113.66314, 'order_id': '8c0ff50fe6154ba58e38cceb57dae770', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 79703, 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'price': 25.49274, 'order_id': '7e4a2ff60af7448dba3932744310d3e0', 'sid': Equity(0 [DBC]), 'commission': None}]",10205575.26,-397559.58,1,-0.0029692542386577925,-30375.92504999973,1.0771847049416867,0.9992301421138776,"[{'sid': Equity(4 [VWO]), 'amount': 4393, 'cost_basis': 42.4212, 'last_sale_price': 42.4}, {'sid': Equity(2 [SPY]), 'amount': 9054, 'cost_basis': 401.17093512585683, 'last_sale_price': 429.7}, {'sid': Equity(3 [VNQ]), 'amount': -3903, 'cost_basis': 101.80907, 'last_sale_price': 101.86}, {'sid': Equity(1 [LQD]), 'amount': 31209, 'cost_basis': 112.15945429282684, 'last_sale_price': 113.72}, {'sid': Equity(0 [DBC]), 'amount': 116312, 'cost_basis': 25.483292830877296, 'last_sale_price': 25.48}]",-16725.3250500001,10191924.66,10191924.66,"[{'id': 'f5bf2cda8d974c2686fb62e3aea50895', 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': 47011, 'filled': 47011, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7e95a55851614236af6d8004daa8d9b4', 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': -1725, 'filled': -1725, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '818ebbdeb75c46c6989f112e033fa9b9', 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': -11178, 'filled': -11178, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8c0ff50fe6154ba58e38cceb57dae770', 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': -18744, 'filled': -18744, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7e4a2ff60af7448dba3932744310d3e0', 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': 79703, 'filled': 79703, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10199777.038790002,4,24577.703840002418,7852.378790002316,-397559.58,10205575.26,1.7625636184921172,0.01997770387900344,0.22902309472780982,421,,,0.0,0.1681268094551776,-0.12561259725285323,2022-08,0.0,0.10041390849353107,0.0,0.0,"[0.018200209364295006, 0.3795144557952881, -0.038973379880189896, 0.3482634723186493, 0.2929950952529907]"
2022-08-17 20:00:00+00:00,2022-08-17 13:31:00+00:00,2022-08-17 20:00:00+00:00,10539667.81,10539667.81,[],10191924.66,-395178.75,1,-0.004650650677911816,-47435.59999999963,1.077076320366867,0.9992265450450671,"[{'sid': Equity(4 [VWO]), 'amount': 4393, 'cost_basis': 42.4212, 'last_sale_price': 42.300000000000004}, {'sid': Equity(2 [SPY]), 'amount': 9054, 'cost_basis': 401.17093512585683, 'last_sale_price': 426.65000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -3903, 'cost_basis': 101.80907, 'last_sale_price': 101.25}, {'sid': Equity(1 [LQD]), 'amount': 31209, 'cost_basis': 112.15945429282684, 'last_sale_price': 112.65}, {'sid': Equity(0 [DBC]), 'amount': 116312, 'cost_basis': 25.483292830877296, 'last_sale_price': 25.580000000000002}]",0.0,10144489.06,10144489.06,[],10152341.438790003,4,7852.378790002316,7852.378790002316,-395178.75,10191924.66,1.7625636184921172,0.01523414387900357,0.19080495688417323,422,,,0.0,0.14014532174970087,-0.12561259725285323,2022-08,0.0,0.10036081616844707,0.0,0.0,"[0.018200209364295006, 0.3795144557952881, -0.038973379880189896, 0.3482634723186493, 0.2929950952529907]"
2022-08-18 20:00:00+00:00,2022-08-18 13:31:00+00:00,2022-08-18 20:00:00+00:00,10604120.95,10604120.95,[],10144489.06,-392563.74,1,0.006606175570863293,67068.14999999851,1.076058709111984,0.9992316210910447,"[{'sid': Equity(4 [VWO]), 'amount': 4393, 'cost_basis': 42.4212, 'last_sale_price': 42.03}, {'sid': Equity(2 [SPY]), 'amount': 9054, 'cost_basis': 401.17093512585683, 'last_sale_price': 427.89}, {'sid': Equity(3 [VNQ]), 'amount': -3903, 'cost_basis': 101.80907, 'last_sale_price': 100.58}, {'sid': Equity(1 [LQD]), 'amount': 31209, 'cost_basis': 112.15945429282684, 'last_sale_price': 112.94}, {'sid': Equity(0 [DBC]), 'amount': 116312, 'cost_basis': 25.483292830877296, 'last_sale_price': 25.97}]",0.0,10211557.209999999,10211557.209999999,[],10219409.588790001,4,7852.378790002316,7852.378790002316,-392563.74,10144489.06,1.7625636184921172,0.02194095887900338,0.2440321653048627,423,,,0.0,0.17901340554927306,-0.12561259725285323,2022-08,0.0,0.10036925419194544,0.0,0.0,"[0.018200209364295006, 0.3795144557952881, -0.038973379880189896, 0.3482634723186493, 0.2929950952529907]"
2022-08-19 20:00:00+00:00,2022-08-19 13:31:00+00:00,2022-08-19 20:00:00+00:00,10507012.56,10507012.56,[],10211557.209999999,-388426.56,1,-0.00909751284477156,-92971.20999999903,1.0759399023076746,0.9992245665755051,"[{'sid': Equity(4 [VWO]), 'amount': 4393, 'cost_basis': 42.4212, 'last_sale_price': 41.56}, {'sid': Equity(2 [SPY]), 'amount': 9054, 'cost_basis': 401.17093512585683, 'last_sale_price': 422.14}, {'sid': Equity(3 [VNQ]), 'amount': -3903, 'cost_basis': 101.80907, 'last_sale_price': 99.52}, {'sid': Equity(1 [LQD]), 'amount': 31209, 'cost_basis': 112.15945429282684, 'last_sale_price': 111.60000000000001}, {'sid': Equity(0 [DBC]), 'amount': 116312, 'cost_basis': 25.483292830877296, 'last_sale_price': 25.96}]",0.0,10118586.0,10118586.0,[],10126438.378790002,4,7852.378790002316,7852.378790002316,-388426.56,10211557.209999999,1.7625636184921172,0.012643837879003472,0.1694510390094945,424,,,0.0,0.12455845011283616,-0.12561259725285323,2022-08,0.0,0.10049943300031103,0.0,0.0,"[0.018200209364295006, 0.3795144557952881, -0.038973379880189896, 0.3482634723186493, 0.2929950952529907]"
2022-08-22 20:00:00+00:00,2022-08-22 13:31:00+00:00,2022-08-22 20:00:00+00:00,10429498.940000001,10429498.940000001,[],10118586.0,-379957.05000000005,1,-0.00681820274980538,-69044.1099999994,1.074776995025818,0.9992192432174635,"[{'sid': Equity(4 [VWO]), 'amount': 4393, 'cost_basis': 42.4212, 'last_sale_price': 41.27}, {'sid': Equity(2 [SPY]), 'amount': 9054, 'cost_basis': 401.17093512585683, 'last_sale_price': 413.35}, {'sid': Equity(3 [VNQ]), 'amount': -3903, 'cost_basis': 101.80907, 'last_sale_price': 97.35000000000001}, {'sid': Equity(1 [LQD]), 'amount': 31209, 'cost_basis': 112.15945429282684, 'last_sale_price': 110.85000000000001}, {'sid': Equity(0 [DBC]), 'amount': 116312, 'cost_basis': 25.483292830877296, 'last_sale_price': 26.19}]",0.0,10049541.89,10049541.89,"[{'id': '12293aa8568f41969d241f8be2462ca0', 'dt': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'amount': -53747, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '823a0133fb454d30b2389b25f869790e', 'dt': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'amount': -1346, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ddf3af53705a4ca7a795112eed19caf8', 'dt': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'amount': 22384, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '719981189b6a461dadbc86b7660145a1', 'dt': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'amount': 14040, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'af6fec5ac015462f9ba53b7ea935fe43', 'dt': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'amount': -36376, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10057394.268790003,4,7852.378790002316,7852.378790002316,-379957.05000000005,10118586.0,1.7625636184921172,0.0057394268790034175,0.11417301819359615,425,,,0.0,0.08402110113952481,-0.12561259725285323,2022-08,0.0,0.10052006095511166,0.0,0.0,"[-0.20252233743667603, 0.31675267219543457, 0.178888738155365, 0.498724102973938, 0.2081567347049713]"
2022-08-23 20:00:00+00:00,2022-08-23 13:31:00+00:00,2022-08-23 20:00:00+00:00,12103595.75,12103595.75,"[{'amount': -53747, 'dt': Timestamp('2022-08-23 20:00:00+0000', tz='UTC'), 'price': 41.509235000000004, 'order_id': '12293aa8568f41969d241f8be2462ca0', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -1346, 'dt': Timestamp('2022-08-23 20:00:00+0000', tz='UTC'), 'price': 412.14382500000005, 'order_id': '823a0133fb454d30b2389b25f869790e', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 22384, 'dt': Timestamp('2022-08-23 20:00:00+0000', tz='UTC'), 'price': 96.14805000000001, 'order_id': 'ddf3af53705a4ca7a795112eed19caf8', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 14040, 'dt': Timestamp('2022-08-23 20:00:00+0000', tz='UTC'), 'price': 111.025485, 'order_id': '719981189b6a461dadbc86b7660145a1', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -36376, 'dt': Timestamp('2022-08-23 20:00:00+0000', tz='UTC'), 'price': 26.60669, 'order_id': 'af6fec5ac015462f9ba53b7ea935fe43', 'sid': Equity(0 [DBC]), 'commission': None}]",10049541.89,-2049671.62,1,0.004672569810734162,46993.87683499791,1.400705036863423,0.9950057326680536,"[{'sid': Equity(4 [VWO]), 'amount': -49354, 'cost_basis': 41.509235000000004, 'last_sale_price': 41.53}, {'sid': Equity(2 [SPY]), 'amount': 7708, 'cost_basis': 401.17093512585683, 'last_sale_price': 412.35}, {'sid': Equity(3 [VNQ]), 'amount': 18481, 'cost_basis': 96.14805000000001, 'last_sale_price': 96.10000000000001}, {'sid': Equity(1 [LQD]), 'amount': 45249, 'cost_basis': 111.80760278514072, 'last_sale_price': 110.97}, {'sid': Equity(0 [DBC]), 'amount': 79936, 'cost_basis': 25.483292830877296, 'last_sale_price': 26.62}]",42611.63683499955,10053924.129999999,10053924.129999999,"[{'id': '12293aa8568f41969d241f8be2462ca0', 'dt': Timestamp('2022-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'amount': -53747, 'filled': -53747, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '823a0133fb454d30b2389b25f869790e', 'dt': Timestamp('2022-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'amount': -1346, 'filled': -1346, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ddf3af53705a4ca7a795112eed19caf8', 'dt': Timestamp('2022-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'amount': 22384, 'filled': 22384, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '719981189b6a461dadbc86b7660145a1', 'dt': Timestamp('2022-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'amount': 14040, 'filled': 14040, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'af6fec5ac015462f9ba53b7ea935fe43', 'dt': Timestamp('2022-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'amount': -36376, 'filled': -36376, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10104388.145625,4,7852.378790002316,50464.01562500221,-2049671.62,10049541.89,1.7625636184921172,0.010438814562503396,0.15144822175456987,426,,,0.0,0.11138230631183005,-0.12561259725285323,2022-08,0.0,0.10046511087282672,0.0,0.0,"[-0.20252233743667603, 0.31675267219543457, 0.178888738155365, 0.498724102973938, 0.2081567347049713]"
