,period_open,period_close,returns,positions,long_exposure,short_value,transactions,capital_used,pnl,shorts_count,orders,longs_count,short_exposure,portfolio_value,ending_cash,gross_leverage,starting_cash,net_leverage,ending_value,long_value,starting_value,ending_exposure,starting_exposure,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,period_label,trading_days,max_drawdown,sharpe,sortino,max_leverage,treasury_period_return,excess_return,alpha,beta,weights
2022-07-13 20:00:00+00:00,2022-07-13 13:31:00+00:00,2022-07-13 20:00:00+00:00,0.0026531878950337706,"[{'sid': Equity(4 [VWO]), 'amount': 6180, 'cost_basis': 40.810395, 'last_sale_price': 40.24}, {'sid': Equity(2 [SPY]), 'amount': 5338, 'cost_basis': 411.0333208860394, 'last_sale_price': 378.83}, {'sid': Equity(3 [VNQ]), 'amount': 7091, 'cost_basis': 93.3272361392331, 'last_sale_price': 91.08}, {'sid': Equity(1 [LQD]), 'amount': 36275, 'cost_basis': 111.13911203854101, 'last_sale_price': 111.65}, {'sid': Equity(0 [DBC]), 'amount': 40292, 'cost_basis': 24.884056331702492, 'last_sale_price': 24.98}]",7973323.93,0.0,[],0.0,21211.48999999836,0,[],5,0.0,8015929.858685004,42605.92868500436,0.9946848426276034,42605.92868500436,0.9946848426276034,7973323.93,7973323.93,7952112.44,7973323.93,7952112.44,-0.19840701413150108,0.13820475413923958,0.0,0.0,2022-07,397,-0.25430096462567764,-0.9463361688277232,-1.228700984492708,3.4349691541455476,0.0,0.0,,,"[0.031233858317136765, 0.25586581230163574, 0.08129175007343292, 0.5008067488670349, 0.13080184161663055]"
2022-07-14 20:00:00+00:00,2022-07-14 13:31:00+00:00,2022-07-14 20:00:00+00:00,-0.005915295023274925,"[{'sid': Equity(4 [VWO]), 'amount': 6180, 'cost_basis': 40.810395, 'last_sale_price': 39.97}, {'sid': Equity(2 [SPY]), 'amount': 5338, 'cost_basis': 411.0333208860394, 'last_sale_price': 377.91}, {'sid': Equity(3 [VNQ]), 'amount': 7091, 'cost_basis': 93.3272361392331, 'last_sale_price': 90.26}, {'sid': Equity(1 [LQD]), 'amount': 36275, 'cost_basis': 111.13911203854101, 'last_sale_price': 110.94}, {'sid': Equity(0 [DBC]), 'amount': 40292, 'cost_basis': 24.884056331702492, 'last_sale_price': 24.75}]",7925907.34,0.0,[],0.0,-47416.58999999985,0,[],5,0.0,7968513.268685004,42605.92868500436,0.9946532148158128,42605.92868500436,0.9946532148158128,7925907.34,7925907.34,7973323.93,7925907.34,7973323.93,-0.2031486731315011,0.138097355602771,0.0,0.0,2022-07,398,-0.2567452180553456,-0.9718137337026269,-1.261151349024288,3.4349691541455476,0.0,0.0,,,"[0.031233858317136765, 0.25586581230163574, 0.08129175007343292, 0.5008067488670349, 0.13080184161663055]"
2022-07-15 20:00:00+00:00,2022-07-15 13:31:00+00:00,2022-07-15 20:00:00+00:00,0.01197625915677869,"[{'sid': Equity(4 [VWO]), 'amount': 6180, 'cost_basis': 40.810395, 'last_sale_price': 40.11}, {'sid': Equity(2 [SPY]), 'amount': 5338, 'cost_basis': 411.0333208860394, 'last_sale_price': 385.13}, {'sid': Equity(3 [VNQ]), 'amount': 7091, 'cost_basis': 93.3272361392331, 'last_sale_price': 91.79}, {'sid': Equity(1 [LQD]), 'amount': 36275, 'cost_basis': 111.13911203854101, 'last_sale_price': 111.83}, {'sid': Equity(0 [DBC]), 'amount': 40292, 'cost_basis': 24.884056331702492, 'last_sale_price': 25.07}]",8021340.32,0.0,[],0.0,95432.98000000045,0,[],5,0.0,8063946.248685004,42605.92868500436,0.9947164914830686,42605.92868500436,0.9947164914830686,8021340.32,8021340.32,7925907.34,8021340.32,7925907.34,-0.193605375131501,0.138281547350414,0.0,0.0,2022-07,399,-0.2567452180553456,-0.913387236991885,-1.1884006900196489,3.4349691541455476,0.0,0.0,,,"[0.031233858317136765, 0.25586581230163574, 0.08129175007343292, 0.5008067488670349, 0.13080184161663055]"
2022-07-18 20:00:00+00:00,2022-07-18 13:31:00+00:00,2022-07-18 20:00:00+00:00,-0.003691375051619983,"[{'sid': Equity(4 [VWO]), 'amount': 6180, 'cost_basis': 40.810395, 'last_sale_price': 40.300000000000004}, {'sid': Equity(2 [SPY]), 'amount': 5338, 'cost_basis': 411.0333208860394, 'last_sale_price': 381.95}, {'sid': Equity(3 [VNQ]), 'amount': 7091, 'cost_basis': 93.3272361392331, 'last_sale_price': 91.14}, {'sid': Equity(1 [LQD]), 'amount': 36275, 'cost_basis': 111.13911203854101, 'last_sale_price': 111.05}, {'sid': Equity(0 [DBC]), 'amount': 40292, 'cost_basis': 24.884056331702492, 'last_sale_price': 25.54}]",7991573.27,0.0,[],0.0,-29767.050000000745,0,"[{'id': '172036d80884447b992ca4b067d5c158', 'dt': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': -72464, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '656f24d294c84717861e99fafaa711ef', 'dt': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': 3904, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '224070c395dd40d4a394919b64723894', 'dt': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': -8771, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9a074b75d36a492ab6ff086a77f33c0a', 'dt': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': 36071, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4eaba3997cad4823a31cc6aefdfbc0f3', 'dt': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': -67922, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",5,0.0,8034179.198685003,42605.92868500436,0.9946969158103945,42605.92868500436,0.9946969158103945,7991573.27,7991573.27,8021340.32,7991573.27,8021340.32,-0.19658208013150102,0.13813136382665572,0.0,0.0,2022-07,400,-0.2567452180553456,-0.9289302710697124,-1.20836269744799,3.4349691541455476,0.0,0.0,,,"[-0.3324897587299347, 0.4393993020057678, -0.019066913053393364, 0.9999912977218628, -0.0878339484333992]"
2022-07-19 20:00:00+00:00,2022-07-19 13:31:00+00:00,2022-07-19 20:00:00+00:00,0.010590281526696277,"[{'sid': Equity(4 [VWO]), 'amount': -66284, 'cost_basis': 40.849565, 'last_sale_price': 40.87}, {'sid': Equity(2 [SPY]), 'amount': 9242, 'cost_basis': 403.1901815548235, 'last_sale_price': 392.27}, {'sid': Equity(3 [VNQ]), 'amount': -1680, 'cost_basis': 93.45325, 'last_sale_price': 93.5}, {'sid': Equity(1 [LQD]), 'amount': 72346, 'cost_basis': 111.27700608849246, 'last_sale_price': 111.36}, {'sid': Equity(0 [DBC]), 'amount': -27630, 'cost_basis': 25.62718, 'last_sale_price': 25.64}]",11681809.899999999,-3574540.28,"[{'amount': -72464, 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'price': 40.849565, 'order_id': '172036d80884447b992ca4b067d5c158', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 3904, 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'price': 392.466135, 'order_id': '656f24d294c84717861e99fafaa711ef', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -8771, 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'price': 93.45325, 'order_id': '224070c395dd40d4a394919b64723894', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 36071, 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'price': 111.41568, 'order_id': '9a074b75d36a492ab6ff086a77f33c0a', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -67922, 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'price': 25.62718, 'order_id': '4eaba3997cad4823a31cc6aefdfbc0f3', 'sid': Equity(0 [DBC]), 'commission': None}]",-30612.130449999124,85084.2195500005,3,"[{'id': '172036d80884447b992ca4b067d5c158', 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': -72464, 'filled': -72464, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '656f24d294c84717861e99fafaa711ef', 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': 3904, 'filled': 3904, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '224070c395dd40d4a394919b64723894', 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': -8771, 'filled': -8771, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9a074b75d36a492ab6ff086a77f33c0a', 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': 36071, 'filled': 36071, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4eaba3997cad4823a31cc6aefdfbc0f3', 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': -67922, 'filled': -67922, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",2,-3574540.28,8119263.418235004,11993.798235004302,1.879031310369344,42605.92868500436,0.9985227972517718,8107269.619999999,11681809.899999999,7991573.27,8107269.619999999,7991573.27,-0.1880736581765009,0.13823890285425744,0.0,0.0,2022-07,401,-0.2567452180553456,-0.8777498766682452,-1.144103043287547,3.4349691541455476,0.0,0.0,,,"[-0.3324897587299347, 0.4393993020057678, -0.019066913053393364, 0.9999912977218628, -0.0878339484333992]"
2022-07-20 20:00:00+00:00,2022-07-20 13:31:00+00:00,2022-07-20 20:00:00+00:00,0.0032778786238452096,"[{'sid': Equity(4 [VWO]), 'amount': -66284, 'cost_basis': 40.849565, 'last_sale_price': 40.7}, {'sid': Equity(2 [SPY]), 'amount': 9242, 'cost_basis': 403.1901815548235, 'last_sale_price': 394.77}, {'sid': Equity(3 [VNQ]), 'amount': -1680, 'cost_basis': 93.45325, 'last_sale_price': 93.28}, {'sid': Equity(1 [LQD]), 'amount': 72346, 'cost_basis': 111.27700608849246, 'last_sale_price': 111.24000000000001}, {'sid': Equity(0 [DBC]), 'amount': -27630, 'cost_basis': 25.62718, 'last_sale_price': 25.62}]",11696233.38,-3562349.8000000003,[],0.0,26613.960000000894,3,[],2,-3562349.8000000003,8145877.378235005,11993.798235004302,1.8731663234668199,11993.798235004302,0.9985276235231516,8133883.58,11696233.38,8107269.619999999,8133883.58,8107269.619999999,-0.18541226217650086,0.13809850790487374,0.0,0.0,2022-07,402,-0.2567452180553456,-0.8615773870047329,-1.1232804589167276,3.4349691541455476,0.0,0.0,,,"[-0.3324897587299347, 0.4393993020057678, -0.019066913053393364, 0.9999912977218628, -0.0878339484333992]"
2022-07-21 20:00:00+00:00,2022-07-21 13:31:00+00:00,2022-07-21 20:00:00+00:00,0.015297856107306051,"[{'sid': Equity(4 [VWO]), 'amount': -66284, 'cost_basis': 40.849565, 'last_sale_price': 41.2}, {'sid': Equity(2 [SPY]), 'amount': 9242, 'cost_basis': 403.1901815548235, 'last_sale_price': 398.79}, {'sid': Equity(3 [VNQ]), 'amount': -1680, 'cost_basis': 93.45325, 'last_sale_price': 94.02}, {'sid': Equity(1 [LQD]), 'amount': 72346, 'cost_basis': 111.27700608849246, 'last_sale_price': 112.76}, {'sid': Equity(0 [DBC]), 'amount': -27630, 'cost_basis': 25.62718, 'last_sale_price': 25.19}]",11843352.14,-3584854.1000000006,[],0.0,124614.45999999903,3,[],2,-3584854.1000000006,8270491.838235004,11993.798235004302,1.8654520845633913,11993.798235004302,0.9985498083463965,8258498.04,11843352.14,8133883.58,8258498.04,8133883.58,-0.172950816176501,0.1384892323415811,0.0,0.0,2022-07,403,-0.2567452180553456,-0.7879414350253141,-1.031464698859618,3.4349691541455476,0.0,0.0,,,"[-0.3324897587299347, 0.4393993020057678, -0.019066913053393364, 0.9999912977218628, -0.0878339484333992]"
2022-07-22 20:00:00+00:00,2022-07-22 13:31:00+00:00,2022-07-22 20:00:00+00:00,0.007744485001954793,"[{'sid': Equity(4 [VWO]), 'amount': -66284, 'cost_basis': 40.849565, 'last_sale_price': 40.78}, {'sid': Equity(2 [SPY]), 'amount': 9242, 'cost_basis': 403.1901815548235, 'last_sale_price': 395.09000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -1680, 'cost_basis': 93.45325, 'last_sale_price': 94.51}, {'sid': Equity(1 [LQD]), 'amount': 72346, 'cost_basis': 111.27700608849246, 'last_sale_price': 113.63}, {'sid': Equity(0 [DBC]), 'amount': -27630, 'cost_basis': 25.62718, 'last_sale_price': 24.89}]",11872097.76,-3549549.02,[],0.0,64050.70000000112,3,[],2,-3549549.02,8334542.538235005,11993.798235004302,1.8503291223546652,11993.798235004302,0.9985609530241183,8322548.74,11872097.76,8258498.04,8322548.74,8258498.04,-0.16654574617650098,0.13846800437485934,0.0,0.0,2022-07,404,-0.2567452180553456,-0.7512246896497193,-0.9844685977028971,3.4349691541455476,0.0,0.0,,,"[-0.3324897587299347, 0.4393993020057678, -0.019066913053393364, 0.9999912977218628, -0.0878339484333992]"
2022-07-25 20:00:00+00:00,2022-07-25 13:31:00+00:00,2022-07-25 20:00:00+00:00,-0.010835898861358162,"[{'sid': Equity(4 [VWO]), 'amount': -66284, 'cost_basis': 40.849565, 'last_sale_price': 40.97}, {'sid': Equity(2 [SPY]), 'amount': 9242, 'cost_basis': 403.1901815548235, 'last_sale_price': 395.57}, {'sid': Equity(3 [VNQ]), 'amount': -1680, 'cost_basis': 93.45325, 'last_sale_price': 94.67}, {'sid': Equity(1 [LQD]), 'amount': 72346, 'cost_basis': 111.27700608849246, 'last_sale_price': 112.67}, {'sid': Equity(0 [DBC]), 'amount': -27630, 'cost_basis': 25.62718, 'last_sale_price': 25.34}]",11807081.76,-3574845.2800000003,[],0.0,-90312.26000000164,3,"[{'id': 'b048924ce59445b2953c349c4c533bde', 'dt': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': 72247, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2086807d7c1b487b9c3bd5fa456165fb', 'dt': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': -3804, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '936a1879b1234fa6836341f104f333ac', 'dt': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': -390, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ccc3d74d4fa64807b333ccf37d2b935e', 'dt': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': -36155, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '72c25deb403642f596292a4bc132a9aa', 'dt': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': 105274, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",2,-3574845.2800000003,8244230.278235003,11993.798235004302,1.8657808577483228,11993.798235004302,0.9985451888374991,8232236.4799999995,11807081.76,8322548.74,8232236.4799999995,8322548.74,-0.17557697217650114,0.13854071044329416,0.0,0.0,2022-07,405,-0.2567452180553456,-0.7976433741492024,-1.0437241087419689,3.4349691541455476,0.0,0.0,,,"[0.029635213315486908, 0.2608916461467743, -0.023773619905114174, 0.4945940673351288, 0.23865269124507904]"
2022-07-26 20:00:00+00:00,2022-07-26 13:31:00+00:00,2022-07-26 20:00:00+00:00,-0.003153593178205849,"[{'sid': Equity(4 [VWO]), 'amount': 5963, 'cost_basis': 40.60029, 'last_sale_price': 40.58}, {'sid': Equity(2 [SPY]), 'amount': 5438, 'cost_basis': 403.1901815548235, 'last_sale_price': 390.89}, {'sid': Equity(3 [VNQ]), 'amount': -2070, 'cost_basis': 93.69240572463768, 'last_sale_price': 94.77}, {'sid': Equity(1 [LQD]), 'amount': 36191, 'cost_basis': 111.27700608849246, 'last_sale_price': 112.65}, {'sid': Equity(0 [DBC]), 'amount': 77644, 'cost_basis': 25.402695, 'last_sale_price': 25.39}]",8415935.67,-196173.9,"[{'amount': 72247, 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'price': 40.60029, 'order_id': 'b048924ce59445b2953c349c4c533bde', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -3804, 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'price': 390.694555, 'order_id': '2086807d7c1b487b9c3bd5fa456165fb', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -390, 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'price': 94.72261499999999, 'order_id': '936a1879b1234fa6836341f104f333ac', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -36155, 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'price': 112.593675, 'order_id': 'ccc3d74d4fa64807b333ccf37d2b935e', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 105274, 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'price': 25.402695, 'order_id': '72c25deb403642f596292a4bc132a9aa', 'sid': Equity(0 [DBC]), 'commission': None}]",-13524.238365000114,-25998.948365000077,1,"[{'id': 'b048924ce59445b2953c349c4c533bde', 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': 72247, 'filled': 72247, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2086807d7c1b487b9c3bd5fa456165fb', 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': -3804, 'filled': -3804, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '936a1879b1234fa6836341f104f333ac', 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': -390, 'filled': -390, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ccc3d74d4fa64807b333ccf37d2b935e', 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': -36155, 'filled': -36155, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '72c25deb403642f596292a4bc132a9aa', 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': 105274, 'filled': 105274, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",4,-196173.9,8218231.329870003,-1530.4401299962774,1.0479273732169605,11993.798235004302,1.000186225000072,8219761.77,8415935.67,8232236.4799999995,8219761.77,8232236.4799999995,-0.17817686701300117,0.13838609946250605,0.0,0.0,2022-07,406,-0.2567452180553456,-0.8107122057107099,-1.0606556050772682,3.4349691541455476,0.0,0.0,,,"[0.029635213315486908, 0.2608916461467743, -0.023773619905114174, 0.4945940673351288, 0.23865269124507904]"
2022-07-27 20:00:00+00:00,2022-07-27 13:31:00+00:00,2022-07-27 20:00:00+00:00,0.015935663617061113,"[{'sid': Equity(4 [VWO]), 'amount': 5963, 'cost_basis': 40.60029, 'last_sale_price': 41.38}, {'sid': Equity(2 [SPY]), 'amount': 5438, 'cost_basis': 403.1901815548235, 'last_sale_price': 401.04}, {'sid': Equity(3 [VNQ]), 'amount': -2070, 'cost_basis': 93.69240572463768, 'last_sale_price': 95.34}, {'sid': Equity(1 [LQD]), 'amount': 36191, 'cost_basis': 111.27700608849246, 'last_sale_price': 113.4}, {'sid': Equity(0 [DBC]), 'amount': 77644, 'cost_basis': 25.402695, 'last_sale_price': 25.97}]",8548078.540000001,-197353.80000000002,[],0.0,130962.9700000016,1,[],4,-197353.80000000002,8349194.299870005,-1530.4401299962774,1.0474582367949163,-1530.4401299962774,1.000183303930299,8350724.740000001,8548078.540000001,8219761.77,8350724.740000001,8219761.77,-0.16508057001300103,0.1388152926150018,0.0,0.0,2022-07,407,-0.2567452180553456,-0.7351412414177623,-0.9659563444458652,3.4349691541455476,0.0,0.0,,,"[0.029635213315486908, 0.2608916461467743, -0.023773619905114174, 0.4945940673351288, 0.23865269124507904]"
2022-07-28 20:00:00+00:00,2022-07-28 13:31:00+00:00,2022-07-28 20:00:00+00:00,0.00686347064660997,"[{'sid': Equity(4 [VWO]), 'amount': 5963, 'cost_basis': 40.60029, 'last_sale_price': 41.51}, {'sid': Equity(2 [SPY]), 'amount': 5438, 'cost_basis': 403.1901815548235, 'last_sale_price': 406.07}, {'sid': Equity(3 [VNQ]), 'amount': -2070, 'cost_basis': 93.69240572463768, 'last_sale_price': 98.43}, {'sid': Equity(1 [LQD]), 'amount': 36191, 'cost_basis': 111.27700608849246, 'last_sale_price': 114.34}, {'sid': Equity(0 [DBC]), 'amount': 77644, 'cost_basis': 25.402695, 'last_sale_price': 25.990000000000002}]",8611779.290000001,-203750.1,[],0.0,57304.45000000112,1,[],4,-203750.1,8406498.749870006,-1530.4401299962774,1.0486564802185119,-1530.4401299962774,1.0001820544052324,8408029.190000001,8611779.290000001,8350724.740000001,8408029.190000001,8350724.740000001,-0.15935012501300094,0.13876227912171016,0.0,0.0,2022-07,408,-0.2567452180553456,-0.7030694867376583,-0.9245958723248111,3.4349691541455476,0.0,0.0,,,"[0.029635213315486908, 0.2608916461467743, -0.023773619905114174, 0.4945940673351288, 0.23865269124507904]"
2022-07-29 20:00:00+00:00,2022-07-29 13:31:00+00:00,2022-07-29 20:00:00+00:00,0.005834978563549642,"[{'sid': Equity(4 [VWO]), 'amount': 5963, 'cost_basis': 40.60029, 'last_sale_price': 41.32}, {'sid': Equity(2 [SPY]), 'amount': 5438, 'cost_basis': 403.1901815548235, 'last_sale_price': 411.99}, {'sid': Equity(3 [VNQ]), 'amount': -2070, 'cost_basis': 93.69240572463768, 'last_sale_price': 98.96000000000001}, {'sid': Equity(1 [LQD]), 'amount': 36191, 'cost_basis': 111.27700608849246, 'last_sale_price': 114.61}, {'sid': Equity(0 [DBC]), 'amount': 77644, 'cost_basis': 25.402695, 'last_sale_price': 26.11}]",8661928.129999999,-204847.2,[],0.0,49051.73999999836,1,[],4,-204847.2,8455550.489870004,-1530.4401299962774,1.048633715879605,-1530.4401299962774,1.0001809982841245,8457080.93,8661928.129999999,8408029.190000001,8457080.93,8408029.190000001,-0.15444495101300115,0.13867815312046358,0.0,0.0,2022-07,409,-0.2567452180553456,-0.6758515648705928,-0.8893510483647951,3.4349691541455476,0.0,0.0,,,"[0.029635213315486908, 0.2608916461467743, -0.023773619905114174, 0.4945940673351288, 0.23865269124507904]"
