,period_open,period_close,positions,orders,starting_value,long_exposure,short_value,starting_exposure,returns,portfolio_value,long_value,starting_cash,longs_count,ending_exposure,net_leverage,short_exposure,capital_used,gross_leverage,ending_value,ending_cash,pnl,shorts_count,transactions,treasury_period_return,alpha,beta,algo_volatility,sharpe,algorithm_period_return,max_leverage,excess_return,trading_days,period_label,sortino,max_drawdown,benchmark_period_return,benchmark_volatility,weights
2021-10-27 20:00:00+00:00,2021-10-27 13:31:00+00:00,2021-10-27 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -50736, 'cost_basis': 51.594190000000005, 'last_sale_price': 51.35}, {'sid': Equity(2 [SPY]), 'amount': 15504, 'cost_basis': 445.00718599276354, 'last_sale_price': 453.94}, {'sid': Equity(3 [VNQ]), 'amount': 23651, 'cost_basis': 109.744845, 'last_sale_price': 108.76}, {'sid': Equity(1 [LQD]), 'amount': 47291, 'cost_basis': 135.22141791370072, 'last_sale_price': 133.75}, {'sid': Equity(0 [DBC]), 'amount': -86601, 'cost_basis': 21.739125, 'last_sale_price': 21.35}]",[],11447783.5,15935339.77,-4454224.95,11447783.5,0.0029216661200499594,11441657.470364995,15935339.77,-39457.349635004066,3,11481114.82,1.0034485693822948,-4454224.95,0.0,1.7820464187825018,11481114.82,-39457.349635004066,33331.3200000003,2,[],0.0,,,0.09384259629616713,1.6985992116269857,0.14416574703649943,2.3316936019715055,0.0,219,2021-10,2.5640986208540335,-0.04647144603129083,0.0,0.0,"[-0.2314518243074417, 0.6199700832366943, 0.22710800170898438, 0.5494847893714905, -0.16511107981204987]"
2021-10-28 20:00:00+00:00,2021-10-28 13:31:00+00:00,2021-10-28 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -50736, 'cost_basis': 51.594190000000005, 'last_sale_price': 51.300000000000004}, {'sid': Equity(2 [SPY]), 'amount': 15504, 'cost_basis': 445.00718599276354, 'last_sale_price': 458.32}, {'sid': Equity(3 [VNQ]), 'amount': 23651, 'cost_basis': 109.744845, 'last_sale_price': 110.28}, {'sid': Equity(1 [LQD]), 'amount': 47291, 'cost_basis': 135.22141791370072, 'last_sale_price': 133.55}, {'sid': Equity(0 [DBC]), 'amount': -86601, 'cost_basis': 21.739125, 'last_sale_price': 21.46}]",[],11481114.82,16029738.610000001,-4461214.26,11481114.82,0.00763958632972539,11529067.000364996,16029738.610000001,-39457.349635004066,3,11568524.350000001,1.0034224234826423,-4461214.26,0.0,1.7773296719805065,11568524.350000001,-39457.349635004066,87409.53000000119,2,[],0.0,,,0.0939279571180382,1.7825066603279802,0.15290670003649942,2.3316936019715055,0.0,220,2021-10,2.6993494658172468,-0.04647144603129083,0.0,0.0,"[-0.2314518243074417, 0.6199700832366943, 0.22710800170898438, 0.5494847893714905, -0.16511107981204987]"
2021-10-29 20:00:00+00:00,2021-10-29 13:31:00+00:00,2021-10-29 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -50736, 'cost_basis': 51.594190000000005, 'last_sale_price': 50.660000000000004}, {'sid': Equity(2 [SPY]), 'amount': 15504, 'cost_basis': 445.00718599276354, 'last_sale_price': 459.25}, {'sid': Equity(3 [VNQ]), 'amount': 23651, 'cost_basis': 109.744845, 'last_sale_price': 109.04}, {'sid': Equity(1 [LQD]), 'amount': 47291, 'cost_basis': 135.22141791370072, 'last_sale_price': 133.48}, {'sid': Equity(0 [DBC]), 'amount': -86601, 'cost_basis': 21.739125, 'last_sale_price': 21.35}]",[],11568524.350000001,16011519.719999999,-4419217.11,11568524.350000001,0.002062461775896196,11552845.260364994,16011519.719999999,-39457.349635004066,3,11592302.61,1.0034153793931937,-4419217.11,0.0,1.7684593162597697,11592302.61,-39457.349635004066,23778.259999997914,2,[],0.0,,,0.09372613189811725,1.8033539090766912,0.15528452603649923,2.3316936019715055,0.0,221,2021-10,2.7312379055949316,-0.04647144603129083,0.0,0.0,"[-0.2314518243074417, 0.6199700832366943, 0.22710800170898438, 0.5494847893714905, -0.16511107981204987]"
2021-11-01 20:00:00+00:00,2021-11-01 13:31:00+00:00,2021-11-01 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -50736, 'cost_basis': 51.594190000000005, 'last_sale_price': 51.15}, {'sid': Equity(2 [SPY]), 'amount': 15504, 'cost_basis': 445.00718599276354, 'last_sale_price': 460.04}, {'sid': Equity(3 [VNQ]), 'amount': 23651, 'cost_basis': 109.744845, 'last_sale_price': 109.58}, {'sid': Equity(1 [LQD]), 'amount': 47291, 'cost_basis': 135.22141791370072, 'last_sale_price': 132.98}, {'sid': Equity(0 [DBC]), 'amount': -86601, 'cost_basis': 21.739125, 'last_sale_price': 21.51}]","[{'id': 'c3d65e131433453db270b8be254a055c', 'dt': Timestamp('2021-11-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-01 20:00:00+0000', tz='UTC'), 'amount': 23975, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '681a61d38dc242e1a475bec8f2d8d910', 'dt': Timestamp('2021-11-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-01 20:00:00+0000', tz='UTC'), 'amount': -1976, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '464eb67d832d470eb54166366f398cb5', 'dt': Timestamp('2021-11-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-01 20:00:00+0000', tz='UTC'), 'amount': -38775, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c67e2b50ac26440ba1fc42685f2a7887', 'dt': Timestamp('2021-11-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-01 20:00:00+0000', tz='UTC'), 'amount': 14603, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '12d757302ac745eda793e4290c2d79fe', 'dt': Timestamp('2021-11-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-01 20:00:00+0000', tz='UTC'), 'amount': 90681, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",11592302.61,16012893.92,-4457933.91,11592302.61,-0.0032323292797933334,11515502.660364997,16012893.92,-39457.349635004066,3,11554960.01,1.003426454823445,-4457933.91,0.0,1.7776755764607806,11554960.01,-39457.349635004066,-37342.599999997765,2,[],0.0,,,0.09360625485018953,1.7583322660924028,0.15155026603649935,2.3316936019715055,0.0,222,2021-11,2.661519052105156,-0.04647144603129083,0.0,0.0,"[-0.11886707693338394, 0.5404143929481506, -0.1439216136932373, 0.714752733707428, 0.007621545344591141]"
2021-11-02 20:00:00+00:00,2021-11-02 13:31:00+00:00,2021-11-02 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -26761, 'cost_basis': 51.594190000000005, 'last_sale_price': 50.61}, {'sid': Equity(2 [SPY]), 'amount': 13528, 'cost_basis': 445.00718599276354, 'last_sale_price': 461.90000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -15124, 'cost_basis': 110.04495000000001, 'last_sale_price': 110.10000000000001}, {'sid': Equity(1 [LQD]), 'amount': 61894, 'cost_basis': 134.82866225792193, 'last_sale_price': 133.49}, {'sid': Equity(0 [DBC]), 'amount': 4080, 'cost_basis': 21.580785, 'last_sale_price': 21.57}]","[{'id': 'c3d65e131433453db270b8be254a055c', 'dt': Timestamp('2021-11-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-01 20:00:00+0000', tz='UTC'), 'amount': 23975, 'filled': 23975, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '681a61d38dc242e1a475bec8f2d8d910', 'dt': Timestamp('2021-11-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-01 20:00:00+0000', tz='UTC'), 'amount': -1976, 'filled': -1976, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '464eb67d832d470eb54166366f398cb5', 'dt': Timestamp('2021-11-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-01 20:00:00+0000', tz='UTC'), 'amount': -38775, 'filled': -38775, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c67e2b50ac26440ba1fc42685f2a7887', 'dt': Timestamp('2021-11-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-01 20:00:00+0000', tz='UTC'), 'amount': 14603, 'filled': 14603, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '12d757302ac745eda793e4290c2d79fe', 'dt': Timestamp('2021-11-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-01 20:00:00+0000', tz='UTC'), 'amount': 90681, 'filled': 90681, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",11554960.01,14598818.860000001,-3019526.6100000003,11554960.01,0.007147362323859818,11597808.130219996,14598818.860000001,-39457.349635004066,3,11579292.25,0.9984035017641179,-3019526.6100000003,57973.22985500097,1.5191099276847413,11579292.25,18515.88021999644,82305.46985499933,2,"[{'amount': 23975, 'dt': Timestamp('2021-11-02 20:00:00+0000', tz='UTC'), 'price': 50.635305, 'order_id': 'c3d65e131433453db270b8be254a055c', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -1976, 'dt': Timestamp('2021-11-02 20:00:00+0000', tz='UTC'), 'price': 461.66905, 'order_id': '681a61d38dc242e1a475bec8f2d8d910', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -38775, 'dt': Timestamp('2021-11-02 20:00:00+0000', tz='UTC'), 'price': 110.04495000000001, 'order_id': '464eb67d832d470eb54166366f398cb5', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 14603, 'dt': Timestamp('2021-11-02 20:00:00+0000', tz='UTC'), 'price': 133.556745, 'order_id': 'c67e2b50ac26440ba1fc42685f2a7887', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 90681, 'dt': Timestamp('2021-11-02 20:00:00+0000', tz='UTC'), 'price': 21.580785, 'order_id': '12d757302ac745eda793e4290c2d79fe', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0,,,0.09364999447894402,1.8358747731540344,0.1597808130219993,2.3316936019715055,0.0,223,2021-11,2.7864452790825553,-0.04647144603129083,0.0,0.0,"[-0.11886707693338394, 0.5404143929481506, -0.1439216136932373, 0.714752733707428, 0.007621545344591141]"
2021-11-03 20:00:00+00:00,2021-11-03 13:31:00+00:00,2021-11-03 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -26761, 'cost_basis': 51.594190000000005, 'last_sale_price': 50.980000000000004}, {'sid': Equity(2 [SPY]), 'amount': 13528, 'cost_basis': 445.00718599276354, 'last_sale_price': 464.72}, {'sid': Equity(3 [VNQ]), 'amount': -15124, 'cost_basis': 110.04495000000001, 'last_sale_price': 110.47}, {'sid': Equity(1 [LQD]), 'amount': 61894, 'cost_basis': 134.82866225792193, 'last_sale_price': 133.15}, {'sid': Equity(0 [DBC]), 'amount': 4080, 'cost_basis': 21.580785, 'last_sale_price': 21.02}]",[],11579292.25,14613679.860000001,-3035024.06,11579292.25,-5.4876748507459716e-05,11597171.680219997,14613679.860000001,18515.88021999644,3,11578655.8,0.9984034141486776,-3035024.06,0.0,1.5218110420923947,11578655.8,18515.88021999644,-636.4499999992549,2,[],0.0,,,0.09344305197788265,1.83106586600741,0.1597171680219993,2.3316936019715055,0.0,224,2021-11,2.779214540773022,-0.04647144603129083,0.0,0.0,"[-0.11886707693338394, 0.5404143929481506, -0.1439216136932373, 0.714752733707428, 0.007621545344591141]"
2021-11-04 20:00:00+00:00,2021-11-04 13:31:00+00:00,2021-11-04 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -26761, 'cost_basis': 51.594190000000005, 'last_sale_price': 50.870000000000005}, {'sid': Equity(2 [SPY]), 'amount': 13528, 'cost_basis': 445.00718599276354, 'last_sale_price': 466.91}, {'sid': Equity(3 [VNQ]), 'amount': -15124, 'cost_basis': 110.04495000000001, 'last_sale_price': 109.42}, {'sid': Equity(1 [LQD]), 'amount': 61894, 'cost_basis': 134.82866225792193, 'last_sale_price': 133.85}, {'sid': Equity(0 [DBC]), 'amount': 4080, 'cost_basis': 21.580785, 'last_sale_price': 20.89}]",[],11578655.8,14686101.579999998,-3016200.1500000004,11578655.8,0.007867920947969065,11688417.310219994,14686101.579999998,18515.88021999644,3,11669901.429999998,0.9984158778961625,-3016200.1500000004,0.0,1.5145165731310473,11669901.429999998,18515.88021999644,91245.6299999971,2,[],0.0,,,0.09354414107455468,1.9151601174573887,0.16884173102199895,2.3316936019715055,0.0,225,2021-11,2.91648684971551,-0.04647144603129083,0.0,0.0,"[-0.11886707693338394, 0.5404143929481506, -0.1439216136932373, 0.714752733707428, 0.007621545344591141]"
2021-11-05 20:00:00+00:00,2021-11-05 13:31:00+00:00,2021-11-05 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -26761, 'cost_basis': 51.594190000000005, 'last_sale_price': 50.89}, {'sid': Equity(2 [SPY]), 'amount': 13528, 'cost_basis': 445.00718599276354, 'last_sale_price': 468.53000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -15124, 'cost_basis': 110.04495000000001, 'last_sale_price': 109.98}, {'sid': Equity(1 [LQD]), 'amount': 61894, 'cost_basis': 134.82866225792193, 'last_sale_price': 134.83}, {'sid': Equity(0 [DBC]), 'amount': 4080, 'cost_basis': 21.580785, 'last_sale_price': 21.18}]",[],11669901.429999998,14769856.260000002,-3025204.81,11669901.429999998,0.006395221698205722,11763167.330219997,14769856.260000002,18515.88021999644,3,11744651.450000001,0.9984259443311303,-3025204.81,0.0,1.5127780274181641,11744651.450000001,18515.88021999644,74750.02000000328,2,[],0.0,,,0.09352883884149726,1.9832412940476594,0.17631673302199924,2.3316936019715055,0.0,226,2021-11,3.0263726358229386,-0.04647144603129083,0.0,0.0,"[-0.11886707693338394, 0.5404143929481506, -0.1439216136932373, 0.714752733707428, 0.007621545344591141]"
2021-11-08 21:00:00+00:00,2021-11-08 14:31:00+00:00,2021-11-08 21:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -26761, 'cost_basis': 51.594190000000005, 'last_sale_price': 51.42}, {'sid': Equity(2 [SPY]), 'amount': 13528, 'cost_basis': 445.00718599276354, 'last_sale_price': 468.93}, {'sid': Equity(3 [VNQ]), 'amount': -15124, 'cost_basis': 110.04495000000001, 'last_sale_price': 109.89}, {'sid': Equity(1 [LQD]), 'amount': 61894, 'cost_basis': 134.82866225792193, 'last_sale_price': 134.52}, {'sid': Equity(0 [DBC]), 'amount': 4080, 'cost_basis': 21.580785, 'last_sale_price': 21.31}]","[{'id': '11471513d95c4957a38224c45f916e29', 'dt': Timestamp('2021-11-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-08 21:00:00+0000', tz='UTC'), 'amount': -67218, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1f12ed3275144ebd9b38b880eecf6015', 'dt': Timestamp('2021-11-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-08 21:00:00+0000', tz='UTC'), 'amount': 1621, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '53858ddfbe784caeb79d6618bae6853c', 'dt': Timestamp('2021-11-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-08 21:00:00+0000', tz='UTC'), 'amount': 66880, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9d3a1236e43d4fa7b722cce098e3256b', 'dt': Timestamp('2021-11-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-08 21:00:00+0000', tz='UTC'), 'amount': -31243, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8023a13c646b4d7191b0b02d0cf39d36', 'dt': Timestamp('2021-11-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-08 21:00:00+0000', tz='UTC'), 'amount': -20269, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",11744651.450000001,14756610.720000003,-3038026.9800000004,11744651.450000001,-0.0022160451575853335,11737099.620219998,14756610.720000003,18515.88021999644,3,11718583.740000002,0.9984224484055586,-3038026.9800000004,0.0,1.5161017862832507,11718583.740000002,18515.88021999644,-26067.70999999903,2,[],0.0,,,0.09337350859267553,1.9514423034744972,0.1737099620219993,2.3316936019715055,0.0,227,2021-11,2.9773035251902633,-0.04647144603129083,0.0,0.0,"[-0.41172435879707336, 0.6052564382553101, 0.484576553106308, 0.3512847125530243, -0.029393395408988]"
2021-11-09 21:00:00+00:00,2021-11-09 14:31:00+00:00,2021-11-09 21:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -93979, 'cost_basis': 51.36542607273965, 'last_sale_price': 51.300000000000004}, {'sid': Equity(2 [SPY]), 'amount': 15149, 'cost_basis': 447.4261669813258, 'last_sale_price': 467.38}, {'sid': Equity(3 [VNQ]), 'amount': 51756, 'cost_basis': 110.13504, 'last_sale_price': 110.08}, {'sid': Equity(1 [LQD]), 'amount': 30651, 'cost_basis': 134.82866225792193, 'last_sale_price': 134.88}, {'sid': Equity(0 [DBC]), 'amount': -16189, 'cost_basis': 21.469260000000002, 'last_sale_price': 21.48}]","[{'id': '11471513d95c4957a38224c45f916e29', 'dt': Timestamp('2021-11-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-08 21:00:00+0000', tz='UTC'), 'amount': -67218, 'filled': -67218, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1f12ed3275144ebd9b38b880eecf6015', 'dt': Timestamp('2021-11-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-08 21:00:00+0000', tz='UTC'), 'amount': 1621, 'filled': 1621, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '53858ddfbe784caeb79d6618bae6853c', 'dt': Timestamp('2021-11-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-08 21:00:00+0000', tz='UTC'), 'amount': 66880, 'filled': 66880, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9d3a1236e43d4fa7b722cce098e3256b', 'dt': Timestamp('2021-11-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-08 21:00:00+0000', tz='UTC'), 'amount': -31243, 'filled': -31243, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8023a13c646b4d7191b0b02d0cf39d36', 'dt': Timestamp('2021-11-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-08 21:00:00+0000', tz='UTC'), 'amount': -20269, 'filled': -20269, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",11718583.740000002,16911846.98,-5168862.42,11718583.740000002,-0.0004910877096135913,11731335.674849996,16911846.98,18515.88021999644,3,11742984.56,1.0009929717700412,-5168862.42,-30164.765370000154,1.882199095823105,11742984.56,-11648.885150003538,-5763.945370001718,2,"[{'amount': -67218, 'dt': Timestamp('2021-11-09 21:00:00+0000', tz='UTC'), 'price': 51.274350000000005, 'order_id': '11471513d95c4957a38224c45f916e29', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1621, 'dt': Timestamp('2021-11-09 21:00:00+0000', tz='UTC'), 'price': 467.61369, 'order_id': '1f12ed3275144ebd9b38b880eecf6015', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 66880, 'dt': Timestamp('2021-11-09 21:00:00+0000', tz='UTC'), 'price': 110.13504, 'order_id': '53858ddfbe784caeb79d6618bae6853c', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -31243, 'dt': Timestamp('2021-11-09 21:00:00+0000', tz='UTC'), 'price': 134.81256, 'order_id': '9d3a1236e43d4fa7b722cce098e3256b', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -20269, 'dt': Timestamp('2021-11-09 21:00:00+0000', tz='UTC'), 'price': 21.469260000000002, 'order_id': '8023a13c646b4d7191b0b02d0cf39d36', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0,,,0.09317635683515182,1.9411689809879094,0.1731335674849992,2.3316936019715055,0.0,228,2021-11,2.961772937702454,-0.04647144603129083,0.0,0.0,"[-0.41172435879707336, 0.6052564382553101, 0.484576553106308, 0.3512847125530243, -0.029393395408988]"
2021-11-10 21:00:00+00:00,2021-11-10 14:31:00+00:00,2021-11-10 21:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -93979, 'cost_basis': 51.36542607273965, 'last_sale_price': 51.160000000000004}, {'sid': Equity(2 [SPY]), 'amount': 15149, 'cost_basis': 447.4261669813258, 'last_sale_price': 463.62}, {'sid': Equity(3 [VNQ]), 'amount': 51756, 'cost_basis': 110.13504, 'last_sale_price': 109.57000000000001}, {'sid': Equity(1 [LQD]), 'amount': 30651, 'cost_basis': 134.82866225792193, 'last_sale_price': 133.5}, {'sid': Equity(0 [DBC]), 'amount': -16189, 'cost_basis': 21.469260000000002, 'last_sale_price': 21.21}]",[],11742984.56,16786192.8,-5151334.330000001,11742984.56,-0.009216860977885655,11623209.584849995,16786192.8,-11648.885150003538,3,11634858.469999999,1.001002208990982,-5151334.330000001,0.0,1.887389792798193,11634858.469999999,-11648.885150003538,-108126.09000000171,2,[],0.0,,,0.09355407169613422,1.8164752077004684,0.16232095848499895,2.3316936019715055,0.0,229,2021-11,2.754392549701203,-0.04647144603129083,0.0,0.0,"[-0.41172435879707336, 0.6052564382553101, 0.484576553106308, 0.3512847125530243, -0.029393395408988]"
2021-11-11 21:00:00+00:00,2021-11-11 14:31:00+00:00,2021-11-11 21:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -93979, 'cost_basis': 51.36542607273965, 'last_sale_price': 52.04}, {'sid': Equity(2 [SPY]), 'amount': 15149, 'cost_basis': 447.4261669813258, 'last_sale_price': 463.77}, {'sid': Equity(3 [VNQ]), 'amount': 51756, 'cost_basis': 110.13504, 'last_sale_price': 109.75}, {'sid': Equity(1 [LQD]), 'amount': 30651, 'cost_basis': 134.82866225792193, 'last_sale_price': 133.12}, {'sid': Equity(0 [DBC]), 'amount': -16189, 'cost_basis': 21.469260000000002, 'last_sale_price': 21.36}]",[],11634858.469999999,16786133.85,-5236464.2,11634858.469999999,-0.0073291993384539955,11538020.764849998,16786133.85,-11648.885150003538,3,11549669.650000002,1.001009608613766,-5236464.2,0.0,1.9086980773245565,11549669.650000002,-11648.885150003538,-85188.81999999657,2,[],0.0,,,0.0937247488359703,1.719604874116671,0.15380207648499944,2.3316936019715055,0.0,230,2021-11,2.59786522212129,-0.04647144603129083,0.0,0.0,"[-0.41172435879707336, 0.6052564382553101, 0.484576553106308, 0.3512847125530243, -0.029393395408988]"
2021-11-12 21:00:00+00:00,2021-11-12 14:31:00+00:00,2021-11-12 21:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -93979, 'cost_basis': 51.36542607273965, 'last_sale_price': 52.08}, {'sid': Equity(2 [SPY]), 'amount': 15149, 'cost_basis': 447.4261669813258, 'last_sale_price': 467.27}, {'sid': Equity(3 [VNQ]), 'amount': 51756, 'cost_basis': 110.13504, 'last_sale_price': 109.67}, {'sid': Equity(1 [LQD]), 'amount': 30651, 'cost_basis': 134.82866225792193, 'last_sale_price': 132.98}, {'sid': Equity(0 [DBC]), 'amount': -16189, 'cost_basis': 21.469260000000002, 'last_sale_price': 21.330000000000002}]",[],11549669.650000002,16830723.73,-5239737.69,11549669.650000002,0.0035808905913798927,11579337.154849995,16830723.73,-11648.885150003538,3,11590986.04,1.001006006215574,-5239737.69,0.0,1.9060211413531394,11590986.04,-11648.885150003538,41316.38999999687,2,[],0.0,,,0.09357122271236039,1.7567180661333868,0.15793371548499913,2.3316936019715055,0.0,231,2021-11,2.655339814550634,-0.04647144603129083,0.0,0.0,"[-0.41172435879707336, 0.6052564382553101, 0.484576553106308, 0.3512847125530243, -0.029393395408988]"
