,period_open,period_close,long_exposure,starting_cash,net_leverage,returns,ending_cash,longs_count,shorts_count,long_value,short_value,portfolio_value,starting_exposure,positions,orders,gross_leverage,pnl,ending_exposure,starting_value,ending_value,short_exposure,capital_used,transactions,algorithm_period_return,benchmark_period_return,benchmark_volatility,max_drawdown,treasury_period_return,excess_return,sharpe,algo_volatility,max_leverage,trading_days,period_label,alpha,beta,sortino,weights
2022-08-03 20:00:00+00:00,2022-08-03 13:31:00+00:00,2022-08-03 20:00:00+00:00,9087301.54,-16098.804344988312,1.0017747155271606,0.008324032957460759,-16098.804344988312,5,0,9087301.54,0.0,9071202.735655012,9012415.899999999,"[{'sid': Equity(4 [VWO]), 'amount': 29252, 'cost_basis': 40.85522391221112, 'last_sale_price': 41.050000000000004}, {'sid': Equity(2 [SPY]), 'amount': 3765, 'cost_basis': 391.2156348952296, 'last_sale_price': 414.45}, {'sid': Equity(3 [VNQ]), 'amount': 11237, 'cost_basis': 94.20012533161237, 'last_sale_price': 97.21000000000001}, {'sid': Equity(1 [LQD]), 'amount': 38854, 'cost_basis': 111.61413558432776, 'last_sale_price': 114.39}, {'sid': Equity(0 [DBC]), 'amount': 31282, 'cost_basis': 25.462725, 'last_sale_price': 25.23}]",[],1.0017747155271606,74885.6400000006,9087301.54,9012415.899999999,9087301.54,0.0,0.0,[],-0.09287972643450115,0.0,0.0,-0.18191314921708382,0.0,0.0,-0.4531517369483435,0.11654908399402719,2.391215982294969,412,2022-08,,,-0.5903007401915978,"[0.13199526071548462, 0.16987325251102448, 0.12118124961853027, 0.48903557658195496, 0.08791463077068329]"
2022-08-04 20:00:00+00:00,2022-08-04 13:31:00+00:00,2022-08-04 20:00:00+00:00,9093055.05,-16098.804344988312,1.001773590607831,0.0006342609869567362,-16098.804344988312,5,0,9093055.05,0.0,9076956.245655013,9087301.54,"[{'sid': Equity(4 [VWO]), 'amount': 29252, 'cost_basis': 40.85522391221112, 'last_sale_price': 41.39}, {'sid': Equity(2 [SPY]), 'amount': 3765, 'cost_basis': 391.2156348952296, 'last_sale_price': 414.17}, {'sid': Equity(3 [VNQ]), 'amount': 11237, 'cost_basis': 94.20012533161237, 'last_sale_price': 97.06}, {'sid': Equity(1 [LQD]), 'amount': 38854, 'cost_basis': 111.61413558432776, 'last_sale_price': 114.57000000000001}, {'sid': Equity(0 [DBC]), 'amount': 31282, 'cost_basis': 25.462725, 'last_sale_price': 24.96}]",[],1.001773590607831,5753.510000001639,9093055.05,9087301.54,9093055.05,0.0,0.0,[],-0.09230437543450098,0.0,0.0,-0.18191314921708382,0.0,0.0,-0.4492723411704618,0.11640942119930776,2.391215982294969,413,2022-08,,,-0.5852548812758873,"[0.13199526071548462, 0.16987325251102448, 0.12118124961853027, 0.48903557658195496, 0.08791463077068329]"
2022-08-05 20:00:00+00:00,2022-08-05 13:31:00+00:00,2022-08-05 20:00:00+00:00,9030121.94,-16098.804344988312,1.0017859732666214,-0.00693328339333199,-16098.804344988312,5,0,9030121.94,0.0,9014023.135655012,9093055.05,"[{'sid': Equity(4 [VWO]), 'amount': 29252, 'cost_basis': 40.85522391221112, 'last_sale_price': 41.38}, {'sid': Equity(2 [SPY]), 'amount': 3765, 'cost_basis': 391.2156348952296, 'last_sale_price': 413.47}, {'sid': Equity(3 [VNQ]), 'amount': 11237, 'cost_basis': 94.20012533161237, 'last_sale_price': 97.33}, {'sid': Equity(1 [LQD]), 'amount': 38854, 'cost_basis': 111.61413558432776, 'last_sale_price': 113.02}, {'sid': Equity(0 [DBC]), 'amount': 31282, 'cost_basis': 25.462725, 'last_sale_price': 24.87}]",[],1.0017859732666214,-62933.11000000127,9030121.94,9093055.05,9030121.94,0.0,0.0,[],-0.09859768643450106,0.0,0.0,-0.18191314921708382,0.0,0.0,-0.48453507969981907,0.11638675431588658,2.391215982294969,414,2022-08,,,-0.630674155935,"[0.13199526071548462, 0.16987325251102448, 0.12118124961853027, 0.48903557658195496, 0.08791463077068329]"
2022-08-08 20:00:00+00:00,2022-08-08 13:31:00+00:00,2022-08-08 20:00:00+00:00,9067592.51,-16098.804344988312,1.0017785798530612,0.004156919661298053,-16098.804344988312,5,0,9067592.51,0.0,9051493.705655012,9030121.94,"[{'sid': Equity(4 [VWO]), 'amount': 29252, 'cost_basis': 40.85522391221112, 'last_sale_price': 41.47}, {'sid': Equity(2 [SPY]), 'amount': 3765, 'cost_basis': 391.2156348952296, 'last_sale_price': 412.99}, {'sid': Equity(3 [VNQ]), 'amount': 11237, 'cost_basis': 94.20012533161237, 'last_sale_price': 98.2}, {'sid': Equity(1 [LQD]), 'amount': 38854, 'cost_basis': 111.61413558432776, 'last_sale_price': 113.47}, {'sid': Equity(0 [DBC]), 'amount': 31282, 'cost_basis': 25.462725, 'last_sale_price': 25.17}]","[{'id': 'f2c1aeeadc7046e88c1a89cf95946f1a', 'dt': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': -54197, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '26228ea7b6af43348b6bfc11608e2908', 'dt': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': 483, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ac4b83d923a24950986e2bc269fdeb8e', 'dt': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': -4557, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd51aa04425084cc99c51575094bc2a40', 'dt': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': 8523, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9b03ce9a75534f8fbc79458aa68b6ec0', 'dt': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': 60071, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1.0017785798530612,37470.5700000003,9067592.51,9030121.94,9067592.51,0.0,0.0,[],-0.09485062943450107,0.0,0.0,-0.18191314921708382,0.0,0.0,-0.4620388941745915,0.11629621720023296,2.391215982294969,415,2022-08,,,-0.6016504622313005,"[-0.11429118365049362, 0.19385531544685364, 0.07247155904769897, 0.5939330458641052, 0.2540311813354492]"
2022-08-09 20:00:00+00:00,2022-08-09 13:31:00+00:00,2022-08-09 20:00:00+00:00,10077243.06,-16098.804344988312,1.001350653739239,-0.0020631905276951024,-12200.210419988725,4,1,10077243.06,-1032224.1000000001,9032818.749580013,9067592.51,"[{'sid': Equity(4 [VWO]), 'amount': -24945, 'cost_basis': 41.35931, 'last_sale_price': 41.38}, {'sid': Equity(2 [SPY]), 'amount': 4248, 'cost_basis': 393.52830894669006, 'last_sale_price': 411.35}, {'sid': Equity(3 [VNQ]), 'amount': 6680, 'cost_basis': 94.20012533161237, 'last_sale_price': 98.74000000000001}, {'sid': Equity(1 [LQD]), 'amount': 47377, 'cost_basis': 111.86641372466535, 'last_sale_price': 112.96000000000001}, {'sid': Equity(0 [DBC]), 'amount': 91353, 'cost_basis': 25.41667207907786, 'last_sale_price': 25.38}]","[{'id': 'f2c1aeeadc7046e88c1a89cf95946f1a', 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': -54197, 'filled': -54197, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '26228ea7b6af43348b6bfc11608e2908', 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': 483, 'filled': 483, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ac4b83d923a24950986e2bc269fdeb8e', 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': -4557, 'filled': -4557, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd51aa04425084cc99c51575094bc2a40', 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': 8523, 'filled': 8523, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9b03ce9a75534f8fbc79458aa68b6ec0', 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': 60071, 'filled': 60071, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1.2299003741790504,-18674.956074999645,9045018.96,9067592.51,9045018.96,-1032224.1000000001,3898.593924999237,"[{'amount': -54197, 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'price': 41.35931, 'order_id': 'f2c1aeeadc7046e88c1a89cf95946f1a', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 483, 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'price': 411.555675, 'order_id': '26228ea7b6af43348b6bfc11608e2908', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -4557, 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'price': 98.69063000000001, 'order_id': 'ac4b83d923a24950986e2bc269fdeb8e', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 8523, 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'price': 113.01648, 'order_id': 'd51aa04425084cc99c51575094bc2a40', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 60071, 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'price': 25.392689999999998, 'order_id': '9b03ce9a75534f8fbc79458aa68b6ec0', 'sid': Equity(0 [DBC]), 'commission': None}]",-0.09671812504200095,0.0,0.0,-0.18191314921708382,0.0,0.0,-0.47220810292074106,0.11616494046425407,2.391215982294969,416,2022-08,,,-0.6148382791661705,"[-0.11429118365049362, 0.19385531544685364, 0.07247155904769897, 0.5939330458641052, 0.2540311813354492]"
2022-08-10 20:00:00+00:00,2022-08-10 13:31:00+00:00,2022-08-10 20:00:00+00:00,10206632.719999999,-12200.210419988725,1.001333467523818,0.01288836444386865,-12200.210419988725,4,1,10206632.719999999,-1045195.5,9149237.00958001,9045018.96,"[{'sid': Equity(4 [VWO]), 'amount': -24945, 'cost_basis': 41.35931, 'last_sale_price': 41.9}, {'sid': Equity(2 [SPY]), 'amount': 4248, 'cost_basis': 393.52830894669006, 'last_sale_price': 419.99}, {'sid': Equity(3 [VNQ]), 'amount': 6680, 'cost_basis': 94.20012533161237, 'last_sale_price': 100.24000000000001}, {'sid': Equity(1 [LQD]), 'amount': 47377, 'cost_basis': 111.86641372466535, 'last_sale_price': 114.03}, {'sid': Equity(0 [DBC]), 'amount': 91353, 'cost_basis': 25.41667207907786, 'last_sale_price': 25.73}]",[],1.2298105523136411,116418.25999999791,9161437.219999999,9045018.96,9161437.219999999,-1045195.5,0.0,[],-0.08507629904200131,0.0,0.0,-0.18191314921708382,0.0,0.0,-0.4029633691924662,0.11647170296197486,2.391215982294969,417,2022-08,,,-0.5266956671882116,"[-0.11429118365049362, 0.19385531544685364, 0.07247155904769897, 0.5939330458641052, 0.2540311813354492]"
2022-08-11 20:00:00+00:00,2022-08-11 13:31:00+00:00,2022-08-11 20:00:00+00:00,10198591.32,-12200.210419988725,1.0013353693651361,-0.0014242061918774418,-12200.210419988725,4,1,10198591.32,-1050184.5,9136206.609580012,9161437.219999999,"[{'sid': Equity(4 [VWO]), 'amount': -24945, 'cost_basis': 41.35931, 'last_sale_price': 42.1}, {'sid': Equity(2 [SPY]), 'amount': 4248, 'cost_basis': 393.52830894669006, 'last_sale_price': 419.99}, {'sid': Equity(3 [VNQ]), 'amount': 6680, 'cost_basis': 94.20012533161237, 'last_sale_price': 100.0}, {'sid': Equity(1 [LQD]), 'amount': 47377, 'cost_basis': 111.86641372466535, 'last_sale_price': 112.93}, {'sid': Equity(0 [DBC]), 'amount': 91353, 'cost_basis': 25.41667207907786, 'last_sale_price': 26.23}]",[],1.2312304549028912,-13030.39999999851,9148406.82,9161437.219999999,9148406.82,-1050184.5,0.0,[],-0.08637933904200112,0.0,0.0,-0.18191314921708382,0.0,0.0,-0.4098489426863209,0.11633593583137278,2.391215982294969,418,2022-08,,,-0.535670898969949,"[-0.11429118365049362, 0.19385531544685364, 0.07247155904769897, 0.5939330458641052, 0.2540311813354492]"
2022-08-12 20:00:00+00:00,2022-08-12 13:31:00+00:00,2022-08-12 20:00:00+00:00,10289558.65,-12200.210419988725,1.0013237790936367,0.008755442320680595,-12200.210419988725,4,1,10289558.65,-1061160.3,9216198.139580011,9148406.82,"[{'sid': Equity(4 [VWO]), 'amount': -24945, 'cost_basis': 41.35931, 'last_sale_price': 42.54}, {'sid': Equity(2 [SPY]), 'amount': 4248, 'cost_basis': 393.52830894669006, 'last_sale_price': 427.1}, {'sid': Equity(3 [VNQ]), 'amount': 6680, 'cost_basis': 94.20012533161237, 'last_sale_price': 101.72}, {'sid': Equity(1 [LQD]), 'amount': 47377, 'cost_basis': 111.86641372466535, 'last_sale_price': 114.24000000000001}, {'sid': Equity(0 [DBC]), 'amount': 91353, 'cost_basis': 25.41667207907786, 'last_sale_price': 26.09}]",[],1.231605351587771,79991.52999999933,9228398.35,9148406.82,9228398.35,-1061160.3,0.0,[],-0.07838018604200125,0.0,0.0,-0.18191314921708382,0.0,0.0,-0.36339575440906047,0.11640356727635004,2.391215982294969,419,2022-08,,,-0.47580100615673226,"[-0.11429118365049362, 0.19385531544685364, 0.07247155904769897, 0.5939330458641052, 0.2540311813354492]"
2022-08-15 20:00:00+00:00,2022-08-15 13:31:00+00:00,2022-08-15 20:00:00+00:00,10266750.81,-12200.210419988725,1.0013264873725793,-0.0020416922157074913,-12200.210419988725,4,1,10266750.81,-1057169.1,9197381.499580013,9228398.35,"[{'sid': Equity(4 [VWO]), 'amount': -24945, 'cost_basis': 41.35931, 'last_sale_price': 42.38}, {'sid': Equity(2 [SPY]), 'amount': 4248, 'cost_basis': 393.52830894669006, 'last_sale_price': 428.86}, {'sid': Equity(3 [VNQ]), 'amount': 6680, 'cost_basis': 94.20012533161237, 'last_sale_price': 102.13}, {'sid': Equity(1 [LQD]), 'amount': 47377, 'cost_basis': 111.86641372466535, 'last_sale_price': 114.16}, {'sid': Equity(0 [DBC]), 'amount': 91353, 'cost_basis': 25.41667207907786, 'last_sale_price': 25.77}]","[{'id': '5e379d80066b425c85285ef60dc21aca', 'dt': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': -47136, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e4dbca35427b4557a519b6fb5c72686a', 'dt': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': 6683, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a1ed4488b67c46f78f0961cd544ed66f', 'dt': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': 7341, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a2957f063aac408e8a63a0b040f20d59', 'dt': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': 1956, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f47c06a2cb4646638c3007549994936b', 'dt': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': -71941, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1.2312112866599143,-18816.639999998733,9209581.71,9228398.35,9209581.71,-1057169.1,0.0,[],-0.08026185004200104,0.0,0.0,-0.18191314921708382,0.0,0.0,-0.3734712589481694,0.11627363769266172,2.391215982294969,420,2022-08,,,-0.48895222802221305,"[-0.332138329744339, 0.5097121596336365, 0.1557033360004425, 0.6123346090316772, 0.05438818410038948]"
2022-08-16 20:00:00+00:00,2022-08-16 13:31:00+00:00,2022-08-16 20:00:00+00:00,12229996.28,-12200.210419988725,1.002873969866182,-0.005426455277763642,-26289.55979998852,4,1,12229996.28,-3056234.4,9147472.320200011,9209581.71,"[{'sid': Equity(4 [VWO]), 'amount': -72081, 'cost_basis': 42.02598610937695, 'last_sale_price': 42.4}, {'sid': Equity(2 [SPY]), 'amount': 10931, 'cost_basis': 415.7743297919257, 'last_sale_price': 429.7}, {'sid': Equity(3 [VNQ]), 'amount': 14021, 'cost_basis': 98.23728509700952, 'last_sale_price': 101.86}, {'sid': Equity(1 [LQD]), 'amount': 49333, 'cost_basis': 111.94216084960311, 'last_sale_price': 113.72}, {'sid': Equity(0 [DBC]), 'amount': 19412, 'cost_basis': 25.41667207907786, 'last_sale_price': 25.48}]","[{'id': '5e379d80066b425c85285ef60dc21aca', 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': -47136, 'filled': -47136, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e4dbca35427b4557a519b6fb5c72686a', 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': 6683, 'filled': 6683, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a1ed4488b67c46f78f0961cd544ed66f', 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': 7341, 'filled': 7341, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a2957f063aac408e8a63a0b040f20d59', 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': 1956, 'filled': 1956, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f47c06a2cb4646638c3007549994936b', 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': -71941, 'filled': -71941, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1.6710879404624166,-49909.1793800015,9173761.879999999,9209581.71,9173761.879999999,-3056234.4,-14089.349380001426,"[{'amount': -47136, 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'price': 42.3788, 'order_id': '5e379d80066b425c85285ef60dc21aca', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 6683, 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'price': 429.91485, 'order_id': 'e4dbca35427b4557a519b6fb5c72686a', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 7341, 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'price': 101.91093, 'order_id': 'a1ed4488b67c46f78f0961cd544ed66f', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 1956, 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'price': 113.77686, 'order_id': 'a2957f063aac408e8a63a0b040f20d59', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -71941, 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'price': 25.46726, 'order_id': 'f47c06a2cb4646638c3007549994936b', 'sid': Equity(0 [DBC]), 'commission': None}]",-0.08525276798000114,0.0,0.0,-0.18191314921708382,0.0,0.0,-0.40075170281851585,0.11620625460839397,2.391215982294969,421,2022-08,,,-0.5244008782548504,"[-0.332138329744339, 0.5097121596336365, 0.1557033360004425, 0.6123346090316772, 0.05438818410038948]"
2022-08-17 20:00:00+00:00,2022-08-17 13:31:00+00:00,2022-08-17 20:00:00+00:00,12137258.810000002,-26289.55979998852,1.0029010952667063,-0.009350055075993624,-26289.55979998852,4,1,12137258.810000002,-3049026.3000000003,9061942.950200014,9173761.879999999,"[{'sid': Equity(4 [VWO]), 'amount': -72081, 'cost_basis': 42.02598610937695, 'last_sale_price': 42.300000000000004}, {'sid': Equity(2 [SPY]), 'amount': 10931, 'cost_basis': 415.7743297919257, 'last_sale_price': 426.65000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 14021, 'cost_basis': 98.23728509700952, 'last_sale_price': 101.25}, {'sid': Equity(1 [LQD]), 'amount': 49333, 'cost_basis': 111.94216084960311, 'last_sale_price': 112.65}, {'sid': Equity(0 [DBC]), 'amount': 19412, 'cost_basis': 25.41667207907786, 'last_sale_price': 25.580000000000002}]",[],1.6758310213887204,-85529.36999999732,9088232.510000002,9173761.879999999,9088232.510000002,-3049026.3000000003,0.0,[],-0.09380570498000085,0.0,0.0,-0.18191314921708382,0.0,0.0,-0.44755015709485074,0.11628404927016991,2.391215982294969,422,2022-08,,,-0.5847893830320275,"[-0.332138329744339, 0.5097121596336365, 0.1557033360004425, 0.6123346090316772, 0.05438818410038948]"
2022-08-18 20:00:00+00:00,2022-08-18 13:31:00+00:00,2022-08-18 20:00:00+00:00,12163296.43,-26289.55979998852,1.0028866018064464,0.005020942004384743,-26289.55979998852,4,1,12163296.43,-3029564.43,9107442.440200012,9088232.510000002,"[{'sid': Equity(4 [VWO]), 'amount': -72081, 'cost_basis': 42.02598610937695, 'last_sale_price': 42.03}, {'sid': Equity(2 [SPY]), 'amount': 10931, 'cost_basis': 415.7743297919257, 'last_sale_price': 427.89}, {'sid': Equity(3 [VNQ]), 'amount': 14021, 'cost_basis': 98.23728509700952, 'last_sale_price': 100.58}, {'sid': Equity(1 [LQD]), 'amount': 49333, 'cost_basis': 111.94216084960311, 'last_sale_price': 112.94}, {'sid': Equity(0 [DBC]), 'amount': 19412, 'cost_basis': 25.41667207907786, 'last_sale_price': 25.97}]",[],1.668180826808096,45499.48999999836,9133732.0,9088232.510000002,9133732.0,-3029564.43,0.0,[],-0.08925575598000113,0.0,0.0,-0.18191314921708382,0.0,0.0,-0.42101437246327633,0.1162162511804016,2.391215982294969,423,2022-08,,,-0.5504468125690329,"[-0.332138329744339, 0.5097121596336365, 0.1557033360004425, 0.6123346090316772, 0.05438818410038948]"
2022-08-19 20:00:00+00:00,2022-08-19 13:31:00+00:00,2022-08-19 20:00:00+00:00,12019280.58,-26289.55979998852,1.0029219372682,-0.012093162347516673,-26289.55979998852,4,1,12019280.58,-2995686.3600000003,8997304.660200011,9133732.0,"[{'sid': Equity(4 [VWO]), 'amount': -72081, 'cost_basis': 42.02598610937695, 'last_sale_price': 41.56}, {'sid': Equity(2 [SPY]), 'amount': 10931, 'cost_basis': 415.7743297919257, 'last_sale_price': 422.14}, {'sid': Equity(3 [VNQ]), 'amount': 14021, 'cost_basis': 98.23728509700952, 'last_sale_price': 99.52}, {'sid': Equity(1 [LQD]), 'amount': 49333, 'cost_basis': 111.94216084960311, 'last_sale_price': 111.60000000000001}, {'sid': Equity(0 [DBC]), 'amount': 19412, 'cost_basis': 25.41667207907786, 'last_sale_price': 25.96}]",[],1.6688294447135257,-110137.78000000119,9023594.219999999,9133732.0,9023594.219999999,-2995686.3600000003,0.0,[],-0.10026953398000127,0.0,0.0,-0.18191314921708382,0.0,0.0,-0.48093799989860453,0.11644070485783978,2.391215982294969,424,2022-08,,,-0.6273023888342688,"[-0.332138329744339, 0.5097121596336365, 0.1557033360004425, 0.6123346090316772, 0.05438818410038948]"
