,period_open,period_close,ending_cash,portfolio_value,longs_count,starting_cash,orders,shorts_count,long_value,short_value,long_exposure,returns,short_exposure,pnl,gross_leverage,capital_used,transactions,positions,net_leverage,ending_exposure,starting_exposure,starting_value,ending_value,trading_days,period_label,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,weights
2023-02-17 21:00:00+00:00,2023-02-17 14:31:00+00:00,2023-02-17 21:00:00+00:00,-2433.603055001644,7717856.266945,4,-2433.603055001644,[],1,9815695.700000001,-2095405.83,9815695.700000001,4.9831086540219616e-05,-2095405.83,384.57000000216067,1.5433173562734457,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 36546, 'cost_basis': 41.61258391153759, 'last_sale_price': 40.71}, {'sid': Equity(2 [SPY]), 'amount': 2621, 'cost_basis': 413.9180307115605, 'last_sale_price': 407.26}, {'sid': Equity(3 [VNQ]), 'amount': -23499, 'cost_basis': 86.45775194790065, 'last_sale_price': 89.17}, {'sid': Equity(1 [LQD]), 'amount': 50242, 'cost_basis': 115.65107346398416, 'last_sale_price': 107.04}, {'sid': Equity(0 [DBC]), 'amount': 78934, 'cost_basis': 25.016485809958482, 'last_sale_price': 23.85}]",1.00031532111649,7720289.870000001,7719905.299999999,7719905.299999999,7720289.870000001,549,2023-02,-0.22821437330550076,0.09359040943123445,0.0,0.0,,,-1.2234395076556397,-1.6002526549991443,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.19380763  0.1384698  -0.27293241  0.69540081  0.24525418]
2023-02-21 21:00:00+00:00,2023-02-21 14:31:00+00:00,2023-02-21 21:00:00+00:00,-2433.603055001644,7648060.386944998,4,-2433.603055001644,"[{'id': '2320a3e5760a4e8982f1632d8bad6c46', 'dt': Timestamp('2023-02-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-21 21:00:00+0000', tz='UTC'), 'amount': -5292, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1facb34d7a4942a199b8adac82389f0f', 'dt': Timestamp('2023-02-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-21 21:00:00+0000', tz='UTC'), 'amount': -412, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '62b8592c350d4584a77c6d97b2efdf6a', 'dt': Timestamp('2023-02-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-21 21:00:00+0000', tz='UTC'), 'amount': -276, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '377ecea07d404ed984fd6923d3efcbd0', 'dt': Timestamp('2023-02-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-21 21:00:00+0000', tz='UTC'), 'amount': 2249, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7768974b6c5f4ae9a983de9dfd77e7a9', 'dt': Timestamp('2023-02-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-21 21:00:00+0000', tz='UTC'), 'amount': 6783, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1,9703836.61,-2053342.6199999999,9703836.61,-0.009043428328528558,-2053342.6199999999,-69795.88000000175,1.537275941239839,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 36546, 'cost_basis': 41.61258391153759, 'last_sale_price': 40.26}, {'sid': Equity(2 [SPY]), 'amount': 2621, 'cost_basis': 413.9180307115605, 'last_sale_price': 399.09000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -23499, 'cost_basis': 86.45775194790065, 'last_sale_price': 87.38}, {'sid': Equity(1 [LQD]), 'amount': 50242, 'cost_basis': 115.65107346398416, 'last_sale_price': 105.52}, {'sid': Equity(0 [DBC]), 'amount': 78934, 'cost_basis': 25.016485809958482, 'last_sale_price': 23.88}]",1.0003181987238432,7650493.989999999,7720289.870000001,7720289.870000001,7650493.989999999,550,2023-02,-0.23519396130550096,0.09368570274302164,0.0,0.0,,,-1.2642009354258326,-1.6507181033088871,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.16452348  0.11525621 -0.2716427   0.72422219  0.26764083]
2023-02-22 21:00:00+00:00,2023-02-22 14:31:00+00:00,2023-02-22 21:00:00+00:00,-443.5521000016597,7649174.2278999975,4,-2433.603055001644,"[{'id': '2320a3e5760a4e8982f1632d8bad6c46', 'dt': Timestamp('2023-02-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-21 21:00:00+0000', tz='UTC'), 'amount': -5292, 'filled': -5292, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1facb34d7a4942a199b8adac82389f0f', 'dt': Timestamp('2023-02-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-21 21:00:00+0000', tz='UTC'), 'amount': -412, 'filled': -412, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '62b8592c350d4584a77c6d97b2efdf6a', 'dt': Timestamp('2023-02-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-21 21:00:00+0000', tz='UTC'), 'amount': -276, 'filled': -276, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '377ecea07d404ed984fd6923d3efcbd0', 'dt': Timestamp('2023-02-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-21 21:00:00+0000', tz='UTC'), 'amount': 2249, 'filled': 2249, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7768974b6c5f4ae9a983de9dfd77e7a9', 'dt': Timestamp('2023-02-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-21 21:00:00+0000', tz='UTC'), 'amount': 6783, 'filled': 6783, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1,9708295.03,-2058677.25,9708295.03,0.00014563705026460205,-2058677.25,1113.8409549994394,1.5383323649604594,1990.0509549975395,"[{'amount': -5292, 'dt': Timestamp('2023-02-22 21:00:00+0000', tz='UTC'), 'price': 40.069955, 'order_id': '2320a3e5760a4e8982f1632d8bad6c46', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -412, 'dt': Timestamp('2023-02-22 21:00:00+0000', tz='UTC'), 'price': 398.34073, 'order_id': '1facb34d7a4942a199b8adac82389f0f', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -276, 'dt': Timestamp('2023-02-22 21:00:00+0000', tz='UTC'), 'price': 86.546705, 'order_id': '62b8592c350d4584a77c6d97b2efdf6a', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 2249, 'dt': Timestamp('2023-02-22 21:00:00+0000', tz='UTC'), 'price': 105.87291, 'order_id': '377ecea07d404ed984fd6923d3efcbd0', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 6783, 'dt': Timestamp('2023-02-22 21:00:00+0000', tz='UTC'), 'price': 23.581785, 'order_id': '7768974b6c5f4ae9a983de9dfd77e7a9', 'sid': Equity(0 [DBC]), 'commission': None}]","[{'sid': Equity(4 [VWO]), 'amount': 31254, 'cost_basis': 41.61258391153759, 'last_sale_price': 40.09}, {'sid': Equity(2 [SPY]), 'amount': 2209, 'cost_basis': 413.9180307115605, 'last_sale_price': 398.54}, {'sid': Equity(3 [VNQ]), 'amount': -23775, 'cost_basis': 86.45878458901018, 'last_sale_price': 86.59}, {'sid': Equity(1 [LQD]), 'amount': 52491, 'cost_basis': 115.23212374630873, 'last_sale_price': 105.82000000000001}, {'sid': Equity(0 [DBC]), 'amount': 85717, 'cost_basis': 24.902954356525107, 'last_sale_price': 23.57}]",1.0000579869260113,7649617.779999999,7650493.989999999,7650493.989999999,7649617.779999999,551,2023-02,-0.23508257721000092,0.09360142109611054,0.0,0.0,,,-1.262331216006146,-1.648290316078622,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.16452348  0.11525621 -0.2716427   0.72422219  0.26764083]
2023-02-23 21:00:00+00:00,2023-02-23 14:31:00+00:00,2023-02-23 21:00:00+00:00,-443.5521000016597,7701775.7079,4,-443.5521000016597,[],1,9776350.260000002,-2074130.9999999998,9776350.260000002,0.0068767527621662605,-2074130.9999999998,52601.48000000231,1.5386687056914057,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 31254, 'cost_basis': 41.61258391153759, 'last_sale_price': 40.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 2209, 'cost_basis': 413.9180307115605, 'last_sale_price': 400.66}, {'sid': Equity(3 [VNQ]), 'amount': -23775, 'cost_basis': 86.45878458901018, 'last_sale_price': 87.24}, {'sid': Equity(1 [LQD]), 'amount': 52491, 'cost_basis': 115.23212374630873, 'last_sale_price': 106.65}, {'sid': Equity(0 [DBC]), 'amount': 85717, 'cost_basis': 24.902954356525107, 'last_sale_price': 23.75}]",1.0000575908877152,7702219.260000002,7649617.779999999,7649617.779999999,7702219.260000002,552,2023-02,-0.22982242921000073,0.09364805678145834,0.0,0.0,,,-1.225893647026135,-1.6029620723597546,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.16452348  0.11525621 -0.2716427   0.72422219  0.26764083]
2023-02-24 21:00:00+00:00,2023-02-24 14:31:00+00:00,2023-02-24 21:00:00+00:00,-443.5521000016597,7655781.1979,4,-443.5521000016597,[],1,9693980.000000002,-2037755.2500000002,9693980.000000002,-0.005971935790446525,-2037755.2500000002,-45994.50999999978,1.5324021085161168,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 31254, 'cost_basis': 41.61258391153759, 'last_sale_price': 39.46}, {'sid': Equity(2 [SPY]), 'amount': 2209, 'cost_basis': 413.9180307115605, 'last_sale_price': 396.38}, {'sid': Equity(3 [VNQ]), 'amount': -23775, 'cost_basis': 86.45878458901018, 'last_sale_price': 85.71000000000001}, {'sid': Equity(1 [LQD]), 'amount': 52491, 'cost_basis': 115.23212374630873, 'last_sale_price': 105.85000000000001}, {'sid': Equity(0 [DBC]), 'amount': 85717, 'cost_basis': 24.902954356525107, 'last_sale_price': 23.67}]",1.0000579368830609,7656224.750000002,7702219.260000002,7702219.260000002,7656224.750000002,553,2023-02,-0.23442188021000065,0.0936372678092316,0.0,0.0,,,-1.252880925606133,-1.6369486688881016,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.16452348  0.11525621 -0.2716427   0.72422219  0.26764083]
2023-02-27 21:00:00+00:00,2023-02-27 14:31:00+00:00,2023-02-27 21:00:00+00:00,-443.5521000016597,7665212.467899998,4,-443.5521000016597,"[{'id': 'e81af54981a6476aaac53b15ebe21465', 'dt': Timestamp('2023-02-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-27 21:00:00+0000', tz='UTC'), 'amount': -5105, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f1637caa34c641fca1909ccb81c6cf63', 'dt': Timestamp('2023-02-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-27 21:00:00+0000', tz='UTC'), 'amount': 197, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '23c89a196e984195aa9586b756d872e5', 'dt': Timestamp('2023-02-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-27 21:00:00+0000', tz='UTC'), 'amount': -495, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f5eebd90fc514143af351efeff23e2e9', 'dt': Timestamp('2023-02-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-27 21:00:00+0000', tz='UTC'), 'amount': 572, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c7e609d8bfd64ceaa2542727b456b88e', 'dt': Timestamp('2023-02-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-27 21:00:00+0000', tz='UTC'), 'amount': 4441, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1,9706502.02,-2040846.0,9706502.02,0.001231914778675236,-2040846.0,9431.26999999769,1.5325534770490667,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 31254, 'cost_basis': 41.61258391153759, 'last_sale_price': 39.660000000000004}, {'sid': Equity(2 [SPY]), 'amount': 2209, 'cost_basis': 413.9180307115605, 'last_sale_price': 397.73}, {'sid': Equity(3 [VNQ]), 'amount': -23775, 'cost_basis': 86.45878458901018, 'last_sale_price': 85.84}, {'sid': Equity(1 [LQD]), 'amount': 52491, 'cost_basis': 115.23212374630873, 'last_sale_price': 105.88}, {'sid': Equity(0 [DBC]), 'amount': 85717, 'cost_basis': 24.902954356525107, 'last_sale_price': 23.69}]",1.000057865597576,7665656.02,7656224.750000002,7656224.750000002,7665656.02,554,2023-02,-0.233478753210001,0.09355957114881043,0.0,0.0,,,-1.2456685874790496,-1.6276446030788518,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.13529454  0.1248852  -0.27179442  0.73297244  0.27864224]
2023-02-28 21:00:00+00:00,2023-02-28 14:31:00+00:00,2023-02-28 21:00:00+00:00,-1184.5911600016552,7665173.188839998,4,-443.5521000016597,"[{'id': 'e81af54981a6476aaac53b15ebe21465', 'dt': Timestamp('2023-02-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-27 21:00:00+0000', tz='UTC'), 'amount': -5105, 'filled': -5105, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f1637caa34c641fca1909ccb81c6cf63', 'dt': Timestamp('2023-02-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-27 21:00:00+0000', tz='UTC'), 'amount': 197, 'filled': 197, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '23c89a196e984195aa9586b756d872e5', 'dt': Timestamp('2023-02-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-27 21:00:00+0000', tz='UTC'), 'amount': -495, 'filled': -495, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f5eebd90fc514143af351efeff23e2e9', 'dt': Timestamp('2023-02-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-27 21:00:00+0000', tz='UTC'), 'amount': 572, 'filled': 572, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c7e609d8bfd64ceaa2542727b456b88e', 'dt': Timestamp('2023-02-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-02-27 21:00:00+0000', tz='UTC'), 'amount': 4441, 'filled': 4441, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1,9746782.18,-2080424.4,9746782.18,-5.124327624894676e-06,-2080424.4,-39.279059999622405,1.542979693820833,-741.0390600003302,"[{'amount': -5105, 'dt': Timestamp('2023-02-28 21:00:00+0000', tz='UTC'), 'price': 39.40029, 'order_id': 'e81af54981a6476aaac53b15ebe21465', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 197, 'dt': Timestamp('2023-02-28 21:00:00+0000', tz='UTC'), 'price': 396.45813, 'order_id': 'f1637caa34c641fca1909ccb81c6cf63', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -495, 'dt': Timestamp('2023-02-28 21:00:00+0000', tz='UTC'), 'price': 85.67714, 'order_id': '23c89a196e984195aa9586b756d872e5', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 572, 'dt': Timestamp('2023-02-28 21:00:00+0000', tz='UTC'), 'price': 105.97296, 'order_id': 'f5eebd90fc514143af351efeff23e2e9', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 4441, 'dt': Timestamp('2023-02-28 21:00:00+0000', tz='UTC'), 'price': 23.771880000000003, 'order_id': 'c7e609d8bfd64ceaa2542727b456b88e', 'sid': Equity(0 [DBC]), 'commission': None}]","[{'sid': Equity(4 [VWO]), 'amount': 26149, 'cost_basis': 41.61258391153759, 'last_sale_price': 39.42}, {'sid': Equity(2 [SPY]), 'amount': 2406, 'cost_basis': 412.48843784365636, 'last_sale_price': 396.26}, {'sid': Equity(3 [VNQ]), 'amount': -24270, 'cost_basis': 86.44284251766447, 'last_sale_price': 85.72}, {'sid': Equity(1 [LQD]), 'amount': 53063, 'cost_basis': 115.13231330093458, 'last_sale_price': 105.92}, {'sid': Equity(0 [DBC]), 'amount': 90158, 'cost_basis': 24.847239930547065, 'last_sale_price': 23.76}]",1.0001545419954405,7666357.779999999,7665656.02,7665656.02,7666357.779999999,555,2023-02,-0.233482681116001,0.09347560098610068,0.0,0.0,,,-1.2445660124038496,-1.6262101176542962,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.13529454  0.1248852  -0.27179442  0.73297244  0.27864224]
2023-03-01 21:00:00+00:00,2023-03-01 14:31:00+00:00,2023-03-01 21:00:00+00:00,-1184.5911600016552,7690695.268839999,4,-1184.5911600016552,[],1,9746092.66,-2054212.8,9746092.66,0.0033296155704818364,-2054212.8,25522.080000001006,1.534361335029188,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 26149, 'cost_basis': 41.61258391153759, 'last_sale_price': 40.21}, {'sid': Equity(2 [SPY]), 'amount': 2406, 'cost_basis': 412.48843784365636, 'last_sale_price': 394.74}, {'sid': Equity(3 [VNQ]), 'amount': -24270, 'cost_basis': 86.44284251766447, 'last_sale_price': 84.64}, {'sid': Equity(1 [LQD]), 'amount': 53063, 'cost_basis': 115.13231330093458, 'last_sale_price': 104.89}, {'sid': Equity(0 [DBC]), 'amount': 90158, 'cost_basis': 24.847239930547065, 'last_sale_price': 24.17}]",1.0001540291376256,7691879.86,7666357.779999999,7666357.779999999,7691879.86,556,2023-03,-0.2309304731160009,0.09342622278676596,0.0,0.0,,,-1.226831266529924,-1.6036330069810638,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.13529454  0.1248852  -0.27179442  0.73297244  0.27864224]
2023-03-02 21:00:00+00:00,2023-03-02 14:31:00+00:00,2023-03-02 21:00:00+00:00,-1184.5911600016552,7675422.658840001,4,-1184.5911600016552,[],1,9754847.350000001,-2078240.0999999999,9754847.350000001,-0.0019858555652150223,-2078240.0999999999,-15272.609999998473,1.5416854518586673,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 26149, 'cost_basis': 41.61258391153759, 'last_sale_price': 40.39}, {'sid': Equity(2 [SPY]), 'amount': 2406, 'cost_basis': 412.48843784365636, 'last_sale_price': 397.81}, {'sid': Equity(3 [VNQ]), 'amount': -24270, 'cost_basis': 86.44284251766447, 'last_sale_price': 85.63}, {'sid': Equity(1 [LQD]), 'amount': 53063, 'cost_basis': 115.13231330093458, 'last_sale_price': 104.98}, {'sid': Equity(0 [DBC]), 'amount': 90158, 'cost_basis': 24.847239930547065, 'last_sale_price': 24.080000000000002}]",1.0001543356258873,7676607.250000002,7691879.86,7691879.86,7676607.250000002,557,2023-03,-0.2324577341160008,0.09334784909086354,0.0,0.0,,,-1.2352816129441153,-1.6144919779052658,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.13529454  0.1248852  -0.27179442  0.73297244  0.27864224]
2023-03-03 21:00:00+00:00,2023-03-03 14:31:00+00:00,2023-03-03 21:00:00+00:00,-1184.5911600016552,7764471.648839999,4,-1184.5911600016552,[],1,9875447.34,-2109791.1,9875447.34,0.011601835359182244,-2109791.1,89048.98999999836,1.5436000003671309,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 26149, 'cost_basis': 41.61258391153759, 'last_sale_price': 40.69}, {'sid': Equity(2 [SPY]), 'amount': 2406, 'cost_basis': 412.48843784365636, 'last_sale_price': 404.19}, {'sid': Equity(3 [VNQ]), 'amount': -24270, 'cost_basis': 86.44284251766447, 'last_sale_price': 86.93}, {'sid': Equity(1 [LQD]), 'amount': 53063, 'cost_basis': 115.13231330093458, 'last_sale_price': 106.17}, {'sid': Equity(0 [DBC]), 'amount': 90158, 'cost_basis': 24.847239930547065, 'last_sale_price': 24.46}]",1.0001525655850876,7765656.24,7676607.250000002,7676607.250000002,7765656.24,558,2023-03,-0.223552835116001,0.09361546131117389,0.0,0.0,,,-1.173574227764602,-1.5396189441159878,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.13529454  0.1248852  -0.27179442  0.73297244  0.27864224]
2023-03-06 21:00:00+00:00,2023-03-06 14:31:00+00:00,2023-03-06 21:00:00+00:00,-1184.5911600016552,7743529.038839998,4,-1184.5911600016552,"[{'id': '1319d02f1c1a46ccb1b9683019189744', 'dt': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -4287, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd9dbb310f9894bc4b5171a5017c3949d', 'dt': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': 165, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8df1ec6f4a2c436983d12ba925364e68', 'dt': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': 1513, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4d86618ac8554f8da5dd80312571f2f7', 'dt': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': 2443, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7d84a3b70d3e40e5957687c92bc1b4f9', 'dt': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-06 21:00:00+0000', tz='UTC'), 'amount': -11662, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1,9846252.93,-2101539.3000000003,9846252.93,-0.002697235684173016,-2101539.3000000003,-20942.610000001267,1.542938906804928,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 26149, 'cost_basis': 41.61258391153759, 'last_sale_price': 40.550000000000004}, {'sid': Equity(2 [SPY]), 'amount': 2406, 'cost_basis': 412.48843784365636, 'last_sale_price': 404.47}, {'sid': Equity(3 [VNQ]), 'amount': -24270, 'cost_basis': 86.44284251766447, 'last_sale_price': 86.59}, {'sid': Equity(1 [LQD]), 'amount': 53063, 'cost_basis': 115.13231330093458, 'last_sale_price': 105.88}, {'sid': Equity(0 [DBC]), 'amount': 90158, 'cost_basis': 24.847239930547065, 'last_sale_price': 24.34}]",1.0001529782033565,7744713.629999999,7765656.24,7765656.24,7744713.629999999,559,2023-03,-0.2256470961160011,0.09354386069241497,0.0,0.0,,,-1.185369957357066,-1.5547946823993661,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.11448072  0.13429241 -0.25446865  0.75896386  0.24673167]
