,period_open,period_close,ending_value,ending_exposure,starting_cash,long_value,orders,capital_used,long_exposure,net_leverage,short_exposure,longs_count,starting_value,gross_leverage,positions,returns,ending_cash,pnl,transactions,portfolio_value,short_value,starting_exposure,shorts_count,max_leverage,excess_return,max_drawdown,sharpe,algo_volatility,algorithm_period_return,benchmark_period_return,benchmark_volatility,alpha,beta,period_label,sortino,trading_days,treasury_period_return,weights
2022-01-26 21:00:00+00:00,2022-01-26 14:31:00+00:00,2022-01-26 21:00:00+00:00,11271733.790000001,11271733.790000001,-15058.949159998447,11271733.790000001,[],0.0,11271733.790000001,1.001337779528406,0.0,5,11355617.690000001,1.001337779528406,"[{'sid': Equity(4 [VWO]), 'amount': 8972, 'cost_basis': 49.014495000000004, 'last_sale_price': 48.480000000000004}, {'sid': Equity(2 [SPY]), 'amount': 4575, 'cost_basis': 459.66964016513134, 'last_sale_price': 433.38}, {'sid': Equity(3 [VNQ]), 'amount': 29616, 'cost_basis': 107.83285657364264, 'last_sale_price': 103.37}, {'sid': Equity(1 [LQD]), 'amount': 33542, 'cost_basis': 130.8584385083471, 'last_sale_price': 127.27}, {'sid': Equity(0 [DBC]), 'amount': 68607, 'cost_basis': 21.839347466876557, 'last_sale_price': 22.21}]",-0.007396804859174488,-15058.949159998447,-83883.90000000037,[],11256674.840840003,0.0,11355617.690000001,0,1.9380502775370458,0.0,-0.06747009970287099,1.287484650982798,0.08529068011764353,0.1256674840839993,0.0,0.0,,,2022-01,1.8199253215981501,281,0.0,"[0.03859600052237511, 0.1766742616891861, 0.27409544587135315, 0.37837499380111694, 0.1322593092918396]"
2022-01-27 21:00:00+00:00,2022-01-27 14:31:00+00:00,2022-01-27 21:00:00+00:00,11224715.92,11224715.92,-15058.949159998447,11224715.92,[],0.0,11224715.92,1.0013433907209803,0.0,5,11271733.790000001,1.0013433907209803,"[{'sid': Equity(4 [VWO]), 'amount': 8972, 'cost_basis': 49.014495000000004, 'last_sale_price': 48.050000000000004}, {'sid': Equity(2 [SPY]), 'amount': 4575, 'cost_basis': 459.66964016513134, 'last_sale_price': 431.24}, {'sid': Equity(3 [VNQ]), 'amount': 29616, 'cost_basis': 107.83285657364264, 'last_sale_price': 101.66}, {'sid': Equity(1 [LQD]), 'amount': 33542, 'cost_basis': 130.8584385083471, 'last_sale_price': 127.56}, {'sid': Equity(0 [DBC]), 'amount': 68607, 'cost_basis': 21.839347466876557, 'last_sale_price': 22.32}]",-0.004176887994438383,-15058.949159998447,-47017.87000000104,[],11209656.970840001,0.0,11271733.790000001,0,1.9380502775370458,0.0,-0.07136517264787696,1.239742503069962,0.08525036797966684,0.12096569708399918,0.0,0.0,,,2022-01,1.7509666649248623,282,0.0,"[0.03859600052237511, 0.1766742616891861, 0.27409544587135315, 0.37837499380111694, 0.1322593092918396]"
2022-01-28 21:00:00+00:00,2022-01-28 14:31:00+00:00,2022-01-28 21:00:00+00:00,11377936.59,11377936.59,-15058.949159998447,11377936.59,[],0.0,11377936.59,1.0013252760115865,0.0,5,11224715.92,1.0013252760115865,"[{'sid': Equity(4 [VWO]), 'amount': 8972, 'cost_basis': 49.014495000000004, 'last_sale_price': 48.13}, {'sid': Equity(2 [SPY]), 'amount': 4575, 'cost_basis': 459.66964016513134, 'last_sale_price': 441.95}, {'sid': Equity(3 [VNQ]), 'amount': 29616, 'cost_basis': 107.83285657364264, 'last_sale_price': 104.95}, {'sid': Equity(1 [LQD]), 'amount': 33542, 'cost_basis': 130.8584385083471, 'last_sale_price': 127.7}, {'sid': Equity(0 [DBC]), 'amount': 68607, 'cost_basis': 21.839347466876557, 'last_sale_price': 22.34}]",0.01366863146647379,-15058.949159998447,153220.66999999993,[],11362877.640840001,0.0,11224715.92,0,1.9380502775370458,0.0,-0.07136517264787696,1.3659209604745142,0.08601259608342172,0.13628776408399923,0.0,0.0,,,2022-01,1.9498733971596345,283,0.0,"[0.03859600052237511, 0.1766742616891861, 0.27409544587135315, 0.37837499380111694, 0.1322593092918396]"
2022-01-31 21:00:00+00:00,2022-01-31 14:31:00+00:00,2022-01-31 21:00:00+00:00,11473876.19,11473876.19,-15058.949159998447,11473876.19,"[{'id': 'ba5edbe2530d46a38e3b0dd607b91e46', 'dt': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': -4350, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b8d55fb4d6454a8398522411ffadbd93', 'dt': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': 437, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '454d0ac656b84ccc8f745463fccf388a', 'dt': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': -34295, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8b4c3c4439514ec1a512c34b0335b859', 'dt': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': 22089, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2eb88e6568344e6ba06714856dd8ce03', 'dt': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': 36824, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.0,11473876.19,1.0013141800626968,0.0,5,11377936.59,1.0013141800626968,"[{'sid': Equity(4 [VWO]), 'amount': 8972, 'cost_basis': 49.014495000000004, 'last_sale_price': 49.67}, {'sid': Equity(2 [SPY]), 'amount': 4575, 'cost_basis': 459.66964016513134, 'last_sale_price': 449.91}, {'sid': Equity(3 [VNQ]), 'amount': 29616, 'cost_basis': 107.83285657364264, 'last_sale_price': 106.24000000000001}, {'sid': Equity(1 [LQD]), 'amount': 33542, 'cost_basis': 130.8584385083471, 'last_sale_price': 127.76}, {'sid': Equity(0 [DBC]), 'amount': 68607, 'cost_basis': 21.839347466876557, 'last_sale_price': 22.42}]",0.008443248535492165,-15058.949159998447,95939.59999999963,[],11458817.240840001,0.0,11377936.59,0,1.9380502775370458,0.0,-0.07136517264787696,1.4452550566485753,0.08618867606466532,0.14588172408399913,0.0,0.0,,,2022-01,2.070996896351628,284,0.0,"[0.020034249871969223, 0.1968054175376892, -0.043386347591876984, 0.6202622056007385, 0.20628449320793152]"
2022-02-01 21:00:00+00:00,2022-02-01 14:31:00+00:00,2022-02-01 21:00:00+00:00,11484781.020000001,11484781.020000001,-15058.949159998447,11980099.96,"[{'id': 'ba5edbe2530d46a38e3b0dd607b91e46', 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': -4350, 'filled': -4350, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b8d55fb4d6454a8398522411ffadbd93', 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': 437, 'filled': 437, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '454d0ac656b84ccc8f745463fccf388a', 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': -34295, 'filled': -34295, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8b4c3c4439514ec1a512c34b0335b859', 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': 22089, 'filled': 22089, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2eb88e6568344e6ba06714856dd8ce03', 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': 36824, 'filled': 36824, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-4328.695030000061,11980099.96,1.0016909706936792,-495318.94,4,11473876.19,1.0880934034344585,"[{'sid': Equity(4 [VWO]), 'amount': 4622, 'cost_basis': 49.014495000000004, 'last_sale_price': 49.96}, {'sid': Equity(2 [SPY]), 'amount': 5012, 'cost_basis': 459.10349627503507, 'last_sale_price': 452.95}, {'sid': Equity(3 [VNQ]), 'amount': -4679, 'cost_basis': 105.80707, 'last_sale_price': 105.86}, {'sid': Equity(1 [LQD]), 'amount': 55631, 'cost_basis': 129.64161040484584, 'last_sale_price': 127.73}, {'sid': Equity(0 [DBC]), 'amount': 105431, 'cost_basis': 22.07751805237549, 'last_sale_price': 22.51}]",0.0005738929971379481,-19387.644189998857,6576.134970001876,"[{'amount': -4350, 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'price': 49.93502, 'order_id': 'ba5edbe2530d46a38e3b0dd607b91e46', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 437, 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'price': 453.176475, 'order_id': 'b8d55fb4d6454a8398522411ffadbd93', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -34295, 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'price': 105.80707, 'order_id': '454d0ac656b84ccc8f745463fccf388a', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 22089, 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'price': 127.79386500000001, 'order_id': '8b4c3c4439514ec1a512c34b0335b859', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 36824, 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'price': 22.521255, 'order_id': '2eb88e6568344e6ba06714856dd8ce03', 'sid': Equity(0 [DBC]), 'commission': None}]",11465393.375810003,-495318.94,11473876.19,1,1.9380502775370458,0.0,-0.07136517264787696,1.4486236562205779,0.08603683417730308,0.14653933758099935,0.0,0.0,,,2022-02,2.0758118915157384,285,0.0,"[0.020034249871969223, 0.1968054175376892, -0.043386347591876984, 0.6202622056007385, 0.20628449320793152]"
2022-02-02 21:00:00+00:00,2022-02-02 14:31:00+00:00,2022-02-02 21:00:00+00:00,11510146.290000001,11510146.290000001,-19387.644189998857,12011781.88,[],0.0,12011781.88,1.0016872379611828,-501635.59,4,11484781.020000001,1.0889983730154233,"[{'sid': Equity(4 [VWO]), 'amount': 4622, 'cost_basis': 49.014495000000004, 'last_sale_price': 49.870000000000005}, {'sid': Equity(2 [SPY]), 'amount': 5012, 'cost_basis': 459.10349627503507, 'last_sale_price': 457.35}, {'sid': Equity(3 [VNQ]), 'amount': -4679, 'cost_basis': 105.80707, 'last_sale_price': 107.21000000000001}, {'sid': Equity(1 [LQD]), 'amount': 55631, 'cost_basis': 129.64161040484584, 'last_sale_price': 127.74000000000001}, {'sid': Equity(0 [DBC]), 'amount': 105431, 'cost_basis': 22.07751805237549, 'last_sale_price': 22.6}]",0.0022123331636849652,-19387.644189998857,25365.269999999553,[],11490758.645810002,-501635.59,11484781.020000001,1,1.9380502775370458,0.0,-0.07136517264787696,1.4685357635298335,0.08590089411534395,0.14907586458099908,0.0,0.0,,,2022-02,2.1047028985254523,286,0.0,"[0.020034249871969223, 0.1968054175376892, -0.043386347591876984, 0.6202622056007385, 0.20628449320793152]"
2022-02-03 21:00:00+00:00,2022-02-03 14:31:00+00:00,2022-02-03 21:00:00+00:00,11407631.730000002,11407631.730000002,-19387.644189998857,11903933.260000002,[],0.0,11903933.260000002,1.00170242611977,-496301.53,4,11510146.290000001,1.0888627514974814,"[{'sid': Equity(4 [VWO]), 'amount': 4622, 'cost_basis': 49.014495000000004, 'last_sale_price': 49.45}, {'sid': Equity(2 [SPY]), 'amount': 5012, 'cost_basis': 459.10349627503507, 'last_sale_price': 446.6}, {'sid': Equity(3 [VNQ]), 'amount': -4679, 'cost_basis': 105.80707, 'last_sale_price': 106.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 55631, 'cost_basis': 129.64161040484584, 'last_sale_price': 126.71000000000001}, {'sid': Equity(0 [DBC]), 'amount': 105431, 'cost_basis': 22.07751805237549, 'last_sale_price': 22.650000000000002}]",-0.008921478830066554,-19387.644189998857,-102514.55999999866,[],11388244.085810004,-496301.53,11510146.290000001,1,1.9380502775370458,0.0,-0.07136517264787696,1.3674033474793585,0.08620389865487094,0.13882440858099931,0.0,0.0,,,2022-02,1.9511549250252262,287,0.0,"[0.020034249871969223, 0.1968054175376892, -0.043386347591876984, 0.6202622056007385, 0.20628449320793152]"
2022-02-04 21:00:00+00:00,2022-02-04 14:31:00+00:00,2022-02-04 21:00:00+00:00,11372091.06,11372091.06,-19387.644189998857,11863479.64,[],0.0,11863479.64,1.0017077557194878,-491388.57999999996,4,11407631.730000002,1.0882754325101425,"[{'sid': Equity(4 [VWO]), 'amount': 4622, 'cost_basis': 49.014495000000004, 'last_sale_price': 49.480000000000004}, {'sid': Equity(2 [SPY]), 'amount': 5012, 'cost_basis': 459.10349627503507, 'last_sale_price': 448.7}, {'sid': Equity(3 [VNQ]), 'amount': -4679, 'cost_basis': 105.80707, 'last_sale_price': 105.02}, {'sid': Equity(1 [LQD]), 'amount': 55631, 'cost_basis': 129.64161040484584, 'last_sale_price': 125.45}, {'sid': Equity(0 [DBC]), 'amount': 105431, 'cost_basis': 22.07751805237549, 'last_sale_price': 22.830000000000002}]",-0.003120820886188036,-19387.644189998857,-35540.67000000179,[],11352703.415810002,-491388.57999999996,11407631.730000002,1,1.9380502775370458,0.0,-0.07136517264787696,1.3322895839824798,0.08611903355045415,0.13527034158099904,0.0,0.0,,,2022-02,1.9002602279386709,288,0.0,"[0.020034249871969223, 0.1968054175376892, -0.043386347591876984, 0.6202622056007385, 0.20628449320793152]"
2022-02-07 21:00:00+00:00,2022-02-07 14:31:00+00:00,2022-02-07 21:00:00+00:00,11383642.309999999,11383642.309999999,-19387.644189998857,11874329.04,"[{'id': '072f6e3951fe4e11a1051eda861fe98a', 'dt': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'amount': 890, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '12702c11fccb45a1a0bef7c3fa455239', 'dt': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'amount': -337, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7bcfdebcedf749d9ae1a9212ed68e73f', 'dt': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'amount': 6087, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3f91e89ca4e94be7914436b8b186d501', 'dt': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'amount': -9654, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ce0f5279de044b66a1087dad19fc1dd7', 'dt': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'amount': 28960, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.0,11874329.04,1.0017060198631704,-490686.73000000004,4,11372091.06,1.0880621856531292,"[{'sid': Equity(4 [VWO]), 'amount': 4622, 'cost_basis': 49.014495000000004, 'last_sale_price': 49.480000000000004}, {'sid': Equity(2 [SPY]), 'amount': 5012, 'cost_basis': 459.10349627503507, 'last_sale_price': 447.26}, {'sid': Equity(3 [VNQ]), 'amount': -4679, 'cost_basis': 105.80707, 'last_sale_price': 104.87}, {'sid': Equity(1 [LQD]), 'amount': 55631, 'cost_basis': 129.64161040484584, 'last_sale_price': 125.68}, {'sid': Equity(0 [DBC]), 'amount': 105431, 'cost_basis': 22.07751805237549, 'last_sale_price': 22.88}]",0.0010174889254934705,-19387.644189998857,11551.249999998137,[],11364254.66581,-490686.73000000004,11372091.06,1,1.9380502775370458,0.0,-0.07136517264787696,1.3402858260890247,0.08597099416822639,0.13642546658099897,0.0,0.0,,,2022-02,1.9116894792404802,289,0.0,"[0.02399948053061962, 0.1839625984430313, 0.012999252416193485, 0.5084651112556458, 0.2705734968185425]"
2022-02-08 21:00:00+00:00,2022-02-08 14:31:00+00:00,2022-02-08 21:00:00+00:00,11335093.75,11335093.75,-19387.644189998857,11335093.75,"[{'id': '072f6e3951fe4e11a1051eda861fe98a', 'dt': Timestamp('2022-02-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'amount': 890, 'filled': 890, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '12702c11fccb45a1a0bef7c3fa455239', 'dt': Timestamp('2022-02-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'amount': -337, 'filled': -337, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7bcfdebcedf749d9ae1a9212ed68e73f', 'dt': Timestamp('2022-02-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'amount': 6087, 'filled': 6087, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3f91e89ca4e94be7914436b8b186d501', 'dt': Timestamp('2022-02-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'amount': -9654, 'filled': -9654, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ce0f5279de044b66a1087dad19fc1dd7', 'dt': Timestamp('2022-02-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'amount': 28960, 'filled': 28960, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",22783.882160002366,11335093.75,0.9997004682304605,0.0,5,11383642.309999999,0.9997004682304605,"[{'sid': Equity(4 [VWO]), 'amount': 5512, 'cost_basis': 49.16634882801162, 'last_sale_price': 49.93}, {'sid': Equity(2 [SPY]), 'amount': 4675, 'cost_basis': 459.10349627503507, 'last_sale_price': 450.94}, {'sid': Equity(3 [VNQ]), 'amount': 1408, 'cost_basis': 104.43218999999999, 'last_sale_price': 104.38}, {'sid': Equity(1 [LQD]), 'amount': 45977, 'cost_basis': 129.64161040484584, 'last_sale_price': 125.21000000000001}, {'sid': Equity(0 [DBC]), 'amount': 134391, 'cost_basis': 22.209790924838718, 'last_sale_price': 22.68}]",-0.0022671682919523928,3396.237970001297,-25764.677839998156,"[{'amount': 890, 'dt': Timestamp('2022-02-08 21:00:00+0000', tz='UTC'), 'price': 49.954965, 'order_id': '072f6e3951fe4e11a1051eda861fe98a', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -337, 'dt': Timestamp('2022-02-08 21:00:00+0000', tz='UTC'), 'price': 450.71453, 'order_id': '12702c11fccb45a1a0bef7c3fa455239', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 6087, 'dt': Timestamp('2022-02-08 21:00:00+0000', tz='UTC'), 'price': 104.43218999999999, 'order_id': '7bcfdebcedf749d9ae1a9212ed68e73f', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -9654, 'dt': Timestamp('2022-02-08 21:00:00+0000', tz='UTC'), 'price': 125.147395, 'order_id': '3f91e89ca4e94be7914436b8b186d501', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 28960, 'dt': Timestamp('2022-02-08 21:00:00+0000', tz='UTC'), 'price': 22.69134, 'order_id': 'ce0f5279de044b66a1087dad19fc1dd7', 'sid': Equity(0 [DBC]), 'commission': None}]",11338489.987970002,0.0,11383642.309999999,0,1.9380502775370458,0.0,-0.07136517264787696,1.314450089458215,0.08585969506111464,0.1338489987969993,0.0,0.0,,,2022-02,1.874492765136137,290,0.0,"[0.02399948053061962, 0.1839625984430313, 0.012999252416193485, 0.5084651112556458, 0.2705734968185425]"
2022-02-09 21:00:00+00:00,2022-02-09 14:31:00+00:00,2022-02-09 21:00:00+00:00,11423570.780000001,11423570.780000001,3396.237970001297,11423570.780000001,[],0.0,11423570.780000001,0.9997027874531658,0.0,5,11335093.75,0.9997027874531658,"[{'sid': Equity(4 [VWO]), 'amount': 5512, 'cost_basis': 49.16634882801162, 'last_sale_price': 50.67}, {'sid': Equity(2 [SPY]), 'amount': 4675, 'cost_basis': 459.10349627503507, 'last_sale_price': 457.54}, {'sid': Equity(3 [VNQ]), 'amount': 1408, 'cost_basis': 104.43218999999999, 'last_sale_price': 106.74000000000001}, {'sid': Equity(1 [LQD]), 'amount': 45977, 'cost_basis': 129.64161040484584, 'last_sale_price': 125.63000000000001}, {'sid': Equity(0 [DBC]), 'amount': 134391, 'cost_basis': 22.209790924838718, 'last_sale_price': 22.91}]",0.0078032462959243265,3396.237970001297,88477.03000000119,[],11426967.017970003,0.0,11335093.75,0,1.9380502775370458,0.0,-0.07136517264787696,1.3866224246818615,0.08598440568833955,0.14269670179699956,0.0,0.0,,,2022-02,1.9836988214413793,291,0.0,"[0.02399948053061962, 0.1839625984430313, 0.012999252416193485, 0.5084651112556458, 0.2705734968185425]"
2022-02-10 21:00:00+00:00,2022-02-10 14:31:00+00:00,2022-02-10 21:00:00+00:00,11285303.17,11285303.17,3396.237970001297,11285303.17,[],0.0,11285303.17,0.9996991470985928,0.0,5,11423570.780000001,0.9996991470985928,"[{'sid': Equity(4 [VWO]), 'amount': 5512, 'cost_basis': 49.16634882801162, 'last_sale_price': 50.39}, {'sid': Equity(2 [SPY]), 'amount': 4675, 'cost_basis': 459.10349627503507, 'last_sale_price': 449.32}, {'sid': Equity(3 [VNQ]), 'amount': 1408, 'cost_basis': 104.43218999999999, 'last_sale_price': 104.22}, {'sid': Equity(1 [LQD]), 'amount': 45977, 'cost_basis': 129.64161040484584, 'last_sale_price': 123.92}, {'sid': Equity(0 [DBC]), 'amount': 134391, 'cost_basis': 22.209790924838718, 'last_sale_price': 22.79}]",-0.012100114560807063,3396.237970001297,-138267.61000000127,[],11288699.407970002,0.0,11423570.780000001,0,1.9380502775370458,0.0,-0.07136517264787696,1.251067996763127,0.08662760618633983,0.12886994079699954,0.0,0.0,,,2022-02,1.7753715263694385,292,0.0,"[0.02399948053061962, 0.1839625984430313, 0.012999252416193485, 0.5084651112556458, 0.2705734968185425]"
2022-02-11 21:00:00+00:00,2022-02-11 14:31:00+00:00,2022-02-11 21:00:00+00:00,11326237.49,11326237.49,3396.237970001297,11326237.49,[],0.0,11326237.49,0.9997002340895084,0.0,5,11285303.17,0.9997002340895084,"[{'sid': Equity(4 [VWO]), 'amount': 5512, 'cost_basis': 49.16634882801162, 'last_sale_price': 49.61}, {'sid': Equity(2 [SPY]), 'amount': 4675, 'cost_basis': 459.10349627503507, 'last_sale_price': 440.46000000000004}, {'sid': Equity(3 [VNQ]), 'amount': 1408, 'cost_basis': 104.43218999999999, 'last_sale_price': 103.27}, {'sid': Equity(1 [LQD]), 'amount': 45977, 'cost_basis': 129.64161040484584, 'last_sale_price': 124.84}, {'sid': Equity(0 [DBC]), 'amount': 134391, 'cost_basis': 22.209790924838718, 'last_sale_price': 23.13}]",0.0036261325171880188,3396.237970001297,40934.3200000003,[],11329633.727970002,0.0,11285303.17,0,1.9380502775370458,0.0,-0.07136517264787696,1.2842477400130385,0.08652992432543513,0.13296337279699966,0.0,0.0,,,2022-02,1.8235158418868316,293,0.0,"[0.02399948053061962, 0.1839625984430313, 0.012999252416193485, 0.5084651112556458, 0.2705734968185425]"
