,period_open,period_close,ending_exposure,returns,starting_value,starting_cash,ending_cash,short_value,net_leverage,short_exposure,gross_leverage,positions,longs_count,ending_value,shorts_count,starting_exposure,portfolio_value,pnl,transactions,long_exposure,orders,long_value,capital_used,algorithm_period_return,treasury_period_return,sortino,alpha,beta,benchmark_period_return,benchmark_volatility,max_drawdown,max_leverage,period_label,sharpe,trading_days,algo_volatility,excess_return,weights
2022-10-18 20:00:00+00:00,2022-10-18 13:31:00+00:00,2022-10-18 20:00:00+00:00,8638010.65,0.0036144069347281427,8549298.22,59943.02259998303,2347.893849983462,-2145467.94,0.9997282643031458,-2145467.94,1.4963437529108716,"[{'sid': Equity(4 [VWO]), 'amount': 90616, 'cost_basis': 36.35749693475766, 'last_sale_price': 36.58}, {'sid': Equity(2 [SPY]), 'amount': 4079, 'cost_basis': 372.95805290880116, 'last_sale_price': 371.13}, {'sid': Equity(3 [VNQ]), 'amount': -26862, 'cost_basis': 79.830065, 'last_sale_price': 79.87}, {'sid': Equity(1 [LQD]), 'amount': 57836, 'cost_basis': 108.5152840568881, 'last_sale_price': 101.46000000000001}, {'sid': Equity(0 [DBC]), 'amount': 3497, 'cost_basis': 25.342665, 'last_sale_price': 24.84}]",4,8638010.65,1,8549298.22,8640358.543849984,31117.301250001416,"[{'amount': 48676, 'dt': Timestamp('2022-10-18 20:00:00+0000', tz='UTC'), 'price': 36.59829, 'order_id': '5d88d528946740ffb9539f16f53e78f2', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 3100, 'dt': Timestamp('2022-10-18 20:00:00+0000', tz='UTC'), 'price': 371.315565, 'order_id': '93827c8e5357427d849b2ecbec3464f3', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -37560, 'dt': Timestamp('2022-10-18 20:00:00+0000', tz='UTC'), 'price': 79.830065, 'order_id': 'f6ffe046e92448619046bc95406ae26c', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 8263, 'dt': Timestamp('2022-10-18 20:00:00+0000', tz='UTC'), 'price': 101.51073000000001, 'order_id': 'baa7954323d44ef5948a60eaac8a97a5', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -28811, 'dt': Timestamp('2022-10-18 20:00:00+0000', tz='UTC'), 'price': 24.82758, 'order_id': '916260c070d94b87aad138f8ab0cb8fe', 'sid': Equity(0 [DBC]), 'commission': None}]",10783478.59,"[{'id': '5d88d528946740ffb9539f16f53e78f2', 'dt': Timestamp('2022-10-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-17 20:00:00+0000', tz='UTC'), 'amount': 48676, 'filled': 48676, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '93827c8e5357427d849b2ecbec3464f3', 'dt': Timestamp('2022-10-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-17 20:00:00+0000', tz='UTC'), 'amount': 3100, 'filled': 3100, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f6ffe046e92448619046bc95406ae26c', 'dt': Timestamp('2022-10-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-17 20:00:00+0000', tz='UTC'), 'amount': -37560, 'filled': -37560, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'baa7954323d44ef5948a60eaac8a97a5', 'dt': Timestamp('2022-10-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-17 20:00:00+0000', tz='UTC'), 'amount': 8263, 'filled': 8263, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '916260c070d94b87aad138f8ab0cb8fe', 'dt': Timestamp('2022-10-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-17 20:00:00+0000', tz='UTC'), 'amount': -28811, 'filled': -28811, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10783478.59,-57595.12875000015,-0.1359641456150017,0.0,-0.7284508028414426,,,0.0,0.0,-0.2819666811560086,2.9819189358791602,2022-10,-0.5511056966823474,465,0.12865563000436464,0.0,"[0.3849181830883026, 0.17383861541748047, -0.24652725458145142, 0.6775715351104736, 0.010198852978646755]"
2022-10-19 20:00:00+00:00,2022-10-19 13:31:00+00:00,2022-10-19 20:00:00+00:00,8542317.009999998,-0.011075193177963127,8638010.65,2347.893849983462,2347.893849983462,-2092012.5599999998,0.999725221073453,-2092012.5599999998,1.4893904293737572,"[{'sid': Equity(4 [VWO]), 'amount': 90616, 'cost_basis': 36.35749693475766, 'last_sale_price': 35.94}, {'sid': Equity(2 [SPY]), 'amount': 4079, 'cost_basis': 372.95805290880116, 'last_sale_price': 368.5}, {'sid': Equity(3 [VNQ]), 'amount': -26862, 'cost_basis': 79.830065, 'last_sale_price': 77.88}, {'sid': Equity(1 [LQD]), 'amount': 57836, 'cost_basis': 108.5152840568881, 'last_sale_price': 100.07000000000001}, {'sid': Equity(0 [DBC]), 'amount': 3497, 'cost_basis': 25.342665, 'last_sale_price': 24.830000000000002}]",4,8542317.009999998,1,8638010.65,8544664.903849982,-95693.64000000246,[],10634329.569999998,[],10634329.569999998,0.0,-0.145533509615002,0.0,-0.7865126375837739,,,0.0,0.0,-0.2819666811560086,2.9819189358791602,2022-10,-0.5959817251605077,466,0.12876210055668363,0.0,"[0.3849181830883026, 0.17383861541748047, -0.24652725458145142, 0.6775715351104736, 0.010198852978646755]"
2022-10-20 20:00:00+00:00,2022-10-20 13:31:00+00:00,2022-10-20 20:00:00+00:00,8513971.079999998,-0.0033173834572760574,8542317.009999998,2347.893849983462,2347.893849983462,-2082879.4800000002,0.9997243064923715,-2082879.4800000002,1.4888744866102472,"[{'sid': Equity(4 [VWO]), 'amount': 90616, 'cost_basis': 36.35749693475766, 'last_sale_price': 36.22}, {'sid': Equity(2 [SPY]), 'amount': 4079, 'cost_basis': 372.95805290880116, 'last_sale_price': 365.41}, {'sid': Equity(3 [VNQ]), 'amount': -26862, 'cost_basis': 79.830065, 'last_sale_price': 77.54}, {'sid': Equity(1 [LQD]), 'amount': 57836, 'cost_basis': 108.5152840568881, 'last_sale_price': 99.2}, {'sid': Equity(0 [DBC]), 'amount': 3497, 'cost_basis': 25.342665, 'last_sale_price': 24.85}]",4,8513971.079999998,1,8542317.009999998,8516318.973849982,-28345.929999999702,[],10596850.559999999,[],10596850.559999999,0.0,-0.14836810261500188,0.0,-0.80378552886166,,,0.0,0.0,-0.2819666811560086,2.9819189358791602,2022-10,-0.6091718739061417,467,0.12864290920250102,0.0,"[0.3849181830883026, 0.17383861541748047, -0.24652725458145142, 0.6775715351104736, 0.010198852978646755]"
2022-10-21 20:00:00+00:00,2022-10-21 13:31:00+00:00,2022-10-21 20:00:00+00:00,8598132.25,0.009882341215544654,8513971.079999998,2347.893849983462,2347.893849983462,-2099265.3000000003,0.9997270043287452,-2099265.3000000003,1.4879009818016518,"[{'sid': Equity(4 [VWO]), 'amount': 90616, 'cost_basis': 36.35749693475766, 'last_sale_price': 36.75}, {'sid': Equity(2 [SPY]), 'amount': 4079, 'cost_basis': 372.95805290880116, 'last_sale_price': 374.29}, {'sid': Equity(3 [VNQ]), 'amount': -26862, 'cost_basis': 79.830065, 'last_sale_price': 78.15}, {'sid': Equity(1 [LQD]), 'amount': 57836, 'cost_basis': 108.5152840568881, 'last_sale_price': 99.48}, {'sid': Equity(0 [DBC]), 'amount': 3497, 'cost_basis': 25.342665, 'last_sale_price': 24.88}]",4,8598132.25,1,8513971.079999998,8600480.143849984,84161.17000000179,[],10697397.55,[],10697397.55,0.0,-0.13995198561500166,0.0,-0.748288486456031,,,0.0,0.0,-0.2819666811560086,2.9819189358791602,2022-10,-0.5661548929520885,468,0.12872260641601668,0.0,"[0.3849181830883026, 0.17383861541748047, -0.24652725458145142, 0.6775715351104736, 0.010198852978646755]"
2022-10-24 20:00:00+00:00,2022-10-24 13:31:00+00:00,2022-10-24 20:00:00+00:00,8484854.8,-0.013171061162323805,8598132.25,2347.893849983462,2347.893849983462,-2098996.68,0.9997233606955463,-2098996.68,1.4943496246637626,"[{'sid': Equity(4 [VWO]), 'amount': 90616, 'cost_basis': 36.35749693475766, 'last_sale_price': 35.32}, {'sid': Equity(2 [SPY]), 'amount': 4079, 'cost_basis': 372.95805290880116, 'last_sale_price': 378.87}, {'sid': Equity(3 [VNQ]), 'amount': -26862, 'cost_basis': 79.830065, 'last_sale_price': 78.14}, {'sid': Equity(1 [LQD]), 'amount': 57836, 'cost_basis': 108.5152840568881, 'last_sale_price': 99.43}, {'sid': Equity(0 [DBC]), 'amount': 3497, 'cost_basis': 25.342665, 'last_sale_price': 24.95}]",4,8484854.8,1,8598132.25,8487202.693849985,-113277.44999999925,[],10583851.48,"[{'id': 'ca259f1834de43b2a791579dcdd1c49a', 'dt': Timestamp('2022-10-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-24 20:00:00+0000', tz='UTC'), 'amount': -132409, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5b2c162957ba488297e0eb18ef5ce54f', 'dt': Timestamp('2022-10-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-24 20:00:00+0000', tz='UTC'), 'amount': -4070, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '089587e0fbc84b06a81f8dcd81fcd20f', 'dt': Timestamp('2022-10-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-24 20:00:00+0000', tz='UTC'), 'amount': 25492, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3a1e91515bec4b0ab53f089002f30af4', 'dt': Timestamp('2022-10-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-24 20:00:00+0000', tz='UTC'), 'amount': 27515, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '01b97937806c4f2caeab944e52d5f8f3', 'dt': Timestamp('2022-10-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-24 20:00:00+0000', tz='UTC'), 'amount': 59853, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10583851.48,0.0,-0.15127973061500166,0.0,-0.8162239690303679,,,0.0,0.0,-0.2838497324063454,2.9819189358791602,2022-10,-0.6189231294012706,469,0.12893125145051676,0.0,"[-0.17392733693122864, 0.00039317284245043993, -0.012610385194420815, 0.9999129176139832, 0.18623188138008118]"
2022-10-25 20:00:00+00:00,2022-10-25 13:31:00+00:00,2022-10-25 20:00:00+00:00,8593376.11,0.004664515829071014,8484854.8,2347.893849983462,-66584.7248400175,-1599506.43,1.007808884002475,-1599506.43,1.382980823305172,"[{'sid': Equity(4 [VWO]), 'amount': -41793, 'cost_basis': 35.592195, 'last_sale_price': 35.61}, {'sid': Equity(2 [SPY]), 'amount': 9, 'cost_basis': 372.95805290880116, 'last_sale_price': 384.92}, {'sid': Equity(3 [VNQ]), 'amount': -1370, 'cost_basis': 79.830065, 'last_sale_price': 81.21000000000001}, {'sid': Equity(1 [LQD]), 'amount': 85351, 'cost_basis': 106.03141819561787, 'last_sale_price': 100.76}, {'sid': Equity(0 [DBC]), 'amount': 63350, 'cost_basis': 25.115799927229677, 'last_sale_price': 25.09}]",3,8593376.11,2,8484854.8,8526791.385159982,39588.69130999781,"[{'amount': -132409, 'dt': Timestamp('2022-10-25 20:00:00+0000', tz='UTC'), 'price': 35.592195, 'order_id': 'ca259f1834de43b2a791579dcdd1c49a', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -4070, 'dt': Timestamp('2022-10-25 20:00:00+0000', tz='UTC'), 'price': 384.72754000000003, 'order_id': '5b2c162957ba488297e0eb18ef5ce54f', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 25492, 'dt': Timestamp('2022-10-25 20:00:00+0000', tz='UTC'), 'price': 81.25060500000001, 'order_id': '089587e0fbc84b06a81f8dcd81fcd20f', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 27515, 'dt': Timestamp('2022-10-25 20:00:00+0000', tz='UTC'), 'price': 100.81038000000001, 'order_id': '3a1e91515bec4b0ab53f089002f30af4', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 59853, 'dt': Timestamp('2022-10-25 20:00:00+0000', tz='UTC'), 'price': 25.102545, 'order_id': '01b97937806c4f2caeab944e52d5f8f3', 'sid': Equity(0 [DBC]), 'commission': None}]",10192882.54,"[{'id': 'ca259f1834de43b2a791579dcdd1c49a', 'dt': Timestamp('2022-10-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-24 20:00:00+0000', tz='UTC'), 'amount': -132409, 'filled': -132409, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5b2c162957ba488297e0eb18ef5ce54f', 'dt': Timestamp('2022-10-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-24 20:00:00+0000', tz='UTC'), 'amount': -4070, 'filled': -4070, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '089587e0fbc84b06a81f8dcd81fcd20f', 'dt': Timestamp('2022-10-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-24 20:00:00+0000', tz='UTC'), 'amount': 25492, 'filled': 25492, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3a1e91515bec4b0ab53f089002f30af4', 'dt': Timestamp('2022-10-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-24 20:00:00+0000', tz='UTC'), 'amount': 27515, 'filled': 27515, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '01b97937806c4f2caeab944e52d5f8f3', 'dt': Timestamp('2022-10-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-24 20:00:00+0000', tz='UTC'), 'amount': 59853, 'filled': 59853, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10192882.54,-68932.61869000085,-0.14732086148400192,0.0,-0.7897465621712658,,,0.0,0.0,-0.2838497324063454,2.9819189358791602,2022-10,-0.5986073108332964,470,0.12884536100868835,0.0,"[-0.17392733693122864, 0.00039317284245043993, -0.012610385194420815, 0.9999129176139832, 0.18623188138008118]"
2022-10-26 20:00:00+00:00,2022-10-26 13:31:00+00:00,2022-10-26 20:00:00+00:00,8642393.83,0.005748671192461696,8593376.11,-66584.7248400175,-66584.7248400175,-1619498.57,1.0077642498828423,-1619498.57,1.3854542264532312,"[{'sid': Equity(4 [VWO]), 'amount': -41793, 'cost_basis': 35.592195, 'last_sale_price': 36.09}, {'sid': Equity(2 [SPY]), 'amount': 9, 'cost_basis': 372.95805290880116, 'last_sale_price': 382.02}, {'sid': Equity(3 [VNQ]), 'amount': -1370, 'cost_basis': 79.830065, 'last_sale_price': 81.16}, {'sid': Equity(1 [LQD]), 'amount': 85351, 'cost_basis': 106.03141819561787, 'last_sale_price': 101.22}, {'sid': Equity(0 [DBC]), 'amount': 63350, 'cost_basis': 25.115799927229677, 'last_sale_price': 25.560000000000002}]",3,8642393.83,2,8593376.11,8575809.105159983,49017.72000000067,[],10261892.4,[],10261892.4,0.0,-0.14241908948400195,0.0,-0.7573805324931616,,,0.0,0.0,-0.2838497324063454,2.9819189358791602,2022-10,-0.5737364475198079,471,0.12878439217442983,0.0,"[-0.17392733693122864, 0.00039317284245043993, -0.012610385194420815, 0.9999129176139832, 0.18623188138008118]"
2022-10-27 20:00:00+00:00,2022-10-27 13:31:00+00:00,2022-10-27 20:00:00+00:00,8695726.219999999,0.0062189339041966996,8642393.83,-66584.7248400175,-66584.7248400175,-1608796.79,1.0077162629535468,-1608796.79,1.3805915462948533,"[{'sid': Equity(4 [VWO]), 'amount': -41793, 'cost_basis': 35.592195, 'last_sale_price': 35.83}, {'sid': Equity(2 [SPY]), 'amount': 9, 'cost_basis': 372.95805290880116, 'last_sale_price': 379.98}, {'sid': Equity(3 [VNQ]), 'amount': -1370, 'cost_basis': 79.830065, 'last_sale_price': 81.28}, {'sid': Equity(1 [LQD]), 'amount': 85351, 'cost_basis': 106.03141819561787, 'last_sale_price': 101.69}, {'sid': Equity(0 [DBC]), 'amount': 63350, 'cost_basis': 25.115799927229677, 'last_sale_price': 25.6}]",3,8695726.219999999,2,8642393.83,8629141.495159982,53332.38999999873,[],10304523.01,[],10304523.01,0.0,-0.13708585048400213,0.0,-0.7225076904511697,,,0.0,0.0,-0.2838497324063454,2.9819189358791602,2022-10,-0.5469465524789279,472,0.12873557400514815,0.0,"[-0.17392733693122864, 0.00039317284245043993, -0.012610385194420815, 0.9999129176139832, 0.18623188138008118]"
2022-10-28 20:00:00+00:00,2022-10-28 13:31:00+00:00,2022-10-28 20:00:00+00:00,8702722.24,0.000810743456220564,8695726.219999999,-66584.7248400175,-66584.7248400175,-1600800.8399999999,1.00771001211168,-1600800.8399999999,1.3784314919838876,"[{'sid': Equity(4 [VWO]), 'amount': -41793, 'cost_basis': 35.592195, 'last_sale_price': 35.58}, {'sid': Equity(2 [SPY]), 'amount': 9, 'cost_basis': 372.95805290880116, 'last_sale_price': 389.02}, {'sid': Equity(3 [VNQ]), 'amount': -1370, 'cost_basis': 79.830065, 'last_sale_price': 83.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 85351, 'cost_basis': 106.03141819561787, 'last_sale_price': 101.9}, {'sid': Equity(0 [DBC]), 'amount': 63350, 'cost_basis': 25.115799927229677, 'last_sale_price': 25.3}]",3,8702722.24,2,8695726.219999999,8636137.515159983,6996.020000001416,[],10303523.08,[],10303523.08,0.0,-0.13638624848400194,0.0,-0.7173066178244601,,,0.0,0.0,-0.2838497324063454,2.9819189358791602,2022-10,-0.5430001054135207,473,0.1286015910118714,0.0,"[-0.17392733693122864, 0.00039317284245043993, -0.012610385194420815, 0.9999129176139832, 0.18623188138008118]"
2022-10-31 20:00:00+00:00,2022-10-31 13:31:00+00:00,2022-10-31 20:00:00+00:00,8649907.290000003,-0.006115575383935923,8702722.24,-66584.7248400175,-66584.7248400175,-1595244.4500000002,1.0077574534027518,-1595244.4500000002,1.3794653643870491,"[{'sid': Equity(4 [VWO]), 'amount': -41793, 'cost_basis': 35.592195, 'last_sale_price': 35.45}, {'sid': Equity(2 [SPY]), 'amount': 9, 'cost_basis': 372.95805290880116, 'last_sale_price': 386.21000000000004}, {'sid': Equity(3 [VNQ]), 'amount': -1370, 'cost_basis': 79.830065, 'last_sale_price': 82.98}, {'sid': Equity(1 [LQD]), 'amount': 85351, 'cost_basis': 106.03141819561787, 'last_sale_price': 101.35000000000001}, {'sid': Equity(0 [DBC]), 'amount': 63350, 'cost_basis': 25.115799927229677, 'last_sale_price': 25.12}]",3,8649907.290000003,2,8702722.24,8583322.565159986,-52814.94999999739,[],10245151.740000002,"[{'id': 'e2ca52ce20134872bc0ad188cd726760', 'dt': Timestamp('2022-10-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-31 20:00:00+0000', tz='UTC'), 'amount': -15534, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd1f895bafc6f4d7d9ddadba33010d784', 'dt': Timestamp('2022-10-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-31 20:00:00+0000', tz='UTC'), 'amount': 5979, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '24df8722dcbe49c783efbf1c4446ad65', 'dt': Timestamp('2022-10-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-31 20:00:00+0000', tz='UTC'), 'amount': 1788, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4caed2a8235e4e9e9d64a84d9b8cedeb', 'dt': Timestamp('2022-10-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-31 20:00:00+0000', tz='UTC'), 'amount': -4986, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a1759c87b3c64922ad01918fee6c7142', 'dt': Timestamp('2022-10-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-31 20:00:00+0000', tz='UTC'), 'amount': -58452, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10245151.740000002,0.0,-0.14166774348400168,0.0,-0.7491955007185888,,,0.0,0.0,-0.2838497324063454,2.9819189358791602,2022-10,-0.5674256371595934,474,0.12853609205085673,0.0,"[-0.23676671087741852, 0.26946038007736206, 0.004047774244099855, 0.9489244818687439, 0.014333757571876049]"
2022-11-01 20:00:00+00:00,2022-11-01 13:31:00+00:00,2022-11-01 20:00:00+00:00,8574758.83,0.003819716854528421,8649907.290000003,-66584.7248400175,41349.5970299826,-2066065.0799999998,0.9952008963930558,-2066065.0799999998,1.474782855579747,"[{'sid': Equity(4 [VWO]), 'amount': -57327, 'cost_basis': 35.708654612224606, 'last_sale_price': 36.04}, {'sid': Equity(2 [SPY]), 'amount': 5988, 'cost_basis': 384.6945933560753, 'last_sale_price': 384.52}, {'sid': Equity(3 [VNQ]), 'amount': 418, 'cost_basis': 82.99147500000001, 'last_sale_price': 82.95}, {'sid': Equity(1 [LQD]), 'amount': 80365, 'cost_basis': 106.03141819561787, 'last_sale_price': 101.77}, {'sid': Equity(0 [DBC]), 'amount': 4898, 'cost_basis': 25.115799927229677, 'last_sale_price': 25.5}]",4,8574758.83,1,8649907.290000003,8616108.427029982,32785.86186999641,"[{'amount': -15534, 'dt': Timestamp('2022-11-01 20:00:00+0000', tz='UTC'), 'price': 36.02198, 'order_id': 'e2ca52ce20134872bc0ad188cd726760', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 5979, 'dt': Timestamp('2022-11-01 20:00:00+0000', tz='UTC'), 'price': 384.71225999999996, 'order_id': 'd1f895bafc6f4d7d9ddadba33010d784', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 1788, 'dt': Timestamp('2022-11-01 20:00:00+0000', tz='UTC'), 'price': 82.99147500000001, 'order_id': '24df8722dcbe49c783efbf1c4446ad65', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -4986, 'dt': Timestamp('2022-11-01 20:00:00+0000', tz='UTC'), 'price': 101.719115, 'order_id': '4caed2a8235e4e9e9d64a84d9b8cedeb', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -58452, 'dt': Timestamp('2022-11-01 20:00:00+0000', tz='UTC'), 'price': 25.48725, 'order_id': 'a1759c87b3c64922ad01918fee6c7142', 'sid': Equity(0 [DBC]), 'commission': None}]",10640823.91,"[{'id': 'e2ca52ce20134872bc0ad188cd726760', 'dt': Timestamp('2022-11-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-31 20:00:00+0000', tz='UTC'), 'amount': -15534, 'filled': -15534, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd1f895bafc6f4d7d9ddadba33010d784', 'dt': Timestamp('2022-11-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-31 20:00:00+0000', tz='UTC'), 'amount': 5979, 'filled': 5979, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '24df8722dcbe49c783efbf1c4446ad65', 'dt': Timestamp('2022-11-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-31 20:00:00+0000', tz='UTC'), 'amount': 1788, 'filled': 1788, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4caed2a8235e4e9e9d64a84d9b8cedeb', 'dt': Timestamp('2022-11-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-31 20:00:00+0000', tz='UTC'), 'amount': -4986, 'filled': -4986, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a1759c87b3c64922ad01918fee6c7142', 'dt': Timestamp('2022-11-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-10-31 20:00:00+0000', tz='UTC'), 'amount': -58452, 'filled': -58452, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10640823.91,107934.32186999917,-0.13838915729700207,0.0,-0.7275684191554451,,,0.0,0.0,-0.2838497324063454,2.9819189358791602,2022-11,-0.5508973025318007,475,0.12843531201303618,0.0,"[-0.23676671087741852, 0.26946038007736206, 0.004047774244099855, 0.9489244818687439, 0.014333757571876049]"
