,period_open,period_close,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,returns,long_exposure,pnl,capital_used,short_exposure,orders,transactions,positions,gross_leverage,starting_exposure,net_leverage,ending_exposure,starting_value,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,weights
2022-08-24 20:00:00+00:00,2022-08-24 13:31:00+00:00,2022-08-24 20:00:00+00:00,45834479.519999996,9648.748677083153,9648.748677083153,45844128.26867708,4,1,56807076.269999996,-10972596.75,0.0049197190770722266,56807076.269999996,224436.06999999285,0.0,-10972596.75,[],[],"[{'sid': Equity(4 [VWO]), 'amount': 230668, 'cost_basis': 41.30741087307657, 'last_sale_price': 41.56}, {'sid': Equity(2 [SPY]), 'amount': -26525, 'cost_basis': 411.368108946492, 'last_sale_price': 413.67}, {'sid': Equity(3 [VNQ]), 'amount': 320915, 'cost_basis': 98.99002091508432, 'last_sale_price': 96.65}, {'sid': Equity(1 [LQD]), 'amount': 62526, 'cost_basis': 112.98692646880815, 'last_sale_price': 110.64}, {'sid': Equity(0 [DBC]), 'amount': 345212, 'cost_basis': 26.288257216124958, 'last_sale_price': 26.900000000000002}]",1.478481009013107,45610043.45,0.9997895314178398,45834479.519999996,45610043.45,-0.0673558325107455,4.644591133433067,0.0,0.0,427,2022-08,3.5844128268677045,0.18886420492814082,0.0,0.0,,,4.858852525266021,9.978217402202887,"[0.20799465477466583, -0.23955541849136353, 0.6825853586196899, 0.15143641829490662, 0.19753900170326233]"
2022-08-25 20:00:00+00:00,2022-08-25 13:31:00+00:00,2022-08-25 20:00:00+00:00,46259404.56,9648.748677083153,9648.748677083153,46269053.308677085,4,1,57386907.31,-11127502.75,0.00926890871410313,57386907.31,424925.04000000656,0.0,-11127502.75,[],[],"[{'sid': Equity(4 [VWO]), 'amount': 230668, 'cost_basis': 41.30741087307657, 'last_sale_price': 42.33}, {'sid': Equity(2 [SPY]), 'amount': -26525, 'cost_basis': 411.368108946492, 'last_sale_price': 419.51}, {'sid': Equity(3 [VNQ]), 'amount': 320915, 'cost_basis': 98.99002091508432, 'last_sale_price': 98.09}, {'sid': Equity(1 [LQD]), 'amount': 62526, 'cost_basis': 112.98692646880815, 'last_sale_price': 111.78}, {'sid': Equity(0 [DBC]), 'amount': 345212, 'cost_basis': 26.288257216124958, 'last_sale_price': 26.52}]",1.4807826216567765,45834479.519999996,0.9997914643160578,46259404.56,45834479.519999996,-0.0673558325107455,4.644591133433067,0.0,0.0,428,2022-08,3.6269053308677046,0.18869233603835156,0.0,0.0,,,4.880837558422531,10.025964249100358,"[0.20799465477466583, -0.23955541849136353, 0.6825853586196899, 0.15143641829490662, 0.19753900170326233]"
2022-08-26 20:00:00+00:00,2022-08-26 13:31:00+00:00,2022-08-26 20:00:00+00:00,45710306.330000006,9648.748677083153,9648.748677083153,45719955.07867709,4,1,56461154.080000006,-10750847.75,-0.011867505184010918,56461154.080000006,-549098.2299999967,0.0,-10750847.75,[],[],"[{'sid': Equity(4 [VWO]), 'amount': 230668, 'cost_basis': 41.30741087307657, 'last_sale_price': 41.77}, {'sid': Equity(2 [SPY]), 'amount': -26525, 'cost_basis': 411.368108946492, 'last_sale_price': 405.31}, {'sid': Equity(3 [VNQ]), 'amount': 320915, 'cost_basis': 98.99002091508432, 'last_sale_price': 95.62}, {'sid': Equity(1 [LQD]), 'amount': 62526, 'cost_basis': 112.98692646880815, 'last_sale_price': 111.11}, {'sid': Equity(0 [DBC]), 'amount': 345212, 'cost_basis': 26.288257216124958, 'last_sale_price': 26.63}]",1.4700802245833002,46259404.56,0.9997889597953349,45710306.330000006,46259404.56,-0.0673558325107455,4.644591133433067,0.0,0.0,429,2022-08,3.5719955078677046,0.18884686614819018,0.0,0.0,,,4.828561567891368,9.889818403675529,"[0.20799465477466583, -0.23955541849136353, 0.6825853586196899, 0.15143641829490662, 0.19753900170326233]"
2022-08-29 20:00:00+00:00,2022-08-29 13:31:00+00:00,2022-08-29 20:00:00+00:00,45542634.190000005,9648.748677083153,9648.748677083153,45552282.93867709,4,1,56222394.940000005,-10679760.75,-0.0036673732446030893,56222394.940000005,-167672.1400000006,0.0,-10679760.75,"[{'id': 'f2a4c20bfe4843f7946dbe11fa597083', 'dt': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': -264927, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'bbb44ac326574ed18823cbaac9f0c463', 'dt': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': -31609, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd9aac498d4ca4087b532898a0c4d48c6', 'dt': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': -195528, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '989bed5a82e54439a53c2afbb1af7918', 'dt': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': 54865, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5b42c4f3d8b74c378c9e9be7a5e38d9e', 'dt': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': 1340742, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],"[{'sid': Equity(4 [VWO]), 'amount': 230668, 'cost_basis': 41.30741087307657, 'last_sale_price': 41.57}, {'sid': Equity(2 [SPY]), 'amount': -26525, 'cost_basis': 411.368108946492, 'last_sale_price': 402.63}, {'sid': Equity(3 [VNQ]), 'amount': 320915, 'cost_basis': 98.99002091508432, 'last_sale_price': 94.76}, {'sid': Equity(1 [LQD]), 'amount': 62526, 'cost_basis': 112.98692646880815, 'last_sale_price': 110.29}, {'sid': Equity(0 [DBC]), 'amount': 345212, 'cost_basis': 26.288257216124958, 'last_sale_price': 27.02}]",1.4686894129996584,45710306.330000006,0.999788182983275,45542634.190000005,45710306.330000006,-0.0673558325107455,4.644591133433067,0.0,0.0,430,2022-08,3.555228293867705,0.18870908177971227,0.0,0.0,,,4.80946045928968,9.850398338083346,"[-0.03126441687345505, -0.5138434171676636, 0.2608342170715332, 0.2842251658439636, 1.0000483989715576]"
2022-08-30 20:00:00+00:00,2022-08-30 13:31:00+00:00,2022-08-30 20:00:00+00:00,20468411.95,9648.748677083153,24326625.053419452,44795037.00341945,3,2,45024969.22,-24556557.27,-0.016623665959334066,45024969.22,-757245.935257636,24316976.30474237,-24556557.27,"[{'id': 'f2a4c20bfe4843f7946dbe11fa597083', 'dt': Timestamp('2022-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': -264927, 'filled': -264927, 'commission': 10875.111614055, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'bbb44ac326574ed18823cbaac9f0c463', 'dt': Timestamp('2022-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': -31609, 'filled': -31609, 'commission': 12580.726380055003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd9aac498d4ca4087b532898a0c4d48c6', 'dt': Timestamp('2022-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': -195528, 'filled': -195528, 'commission': 18262.9555542, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '989bed5a82e54439a53c2afbb1af7918', 'dt': Timestamp('2022-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': 54865, 'filled': 54865, 'commission': 6061.771320975001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5b42c4f3d8b74c378c9e9be7a5e38d9e', 'dt': Timestamp('2022-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': 1340742, 'filled': 429210, 'commission': 11280.98437335, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': -264927, 'dt': Timestamp('2022-08-30 20:00:00+0000', tz='UTC'), 'price': 41.049465, 'order_id': 'f2a4c20bfe4843f7946dbe11fa597083', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -31609, 'dt': Timestamp('2022-08-30 20:00:00+0000', tz='UTC'), 'price': 398.01089500000006, 'order_id': 'bbb44ac326574ed18823cbaac9f0c463', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -195528, 'dt': Timestamp('2022-08-30 20:00:00+0000', tz='UTC'), 'price': 93.40327500000001, 'order_id': 'd9aac498d4ca4087b532898a0c4d48c6', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 54865, 'dt': Timestamp('2022-08-30 20:00:00+0000', tz='UTC'), 'price': 110.48521500000001, 'order_id': '989bed5a82e54439a53c2afbb1af7918', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 429210, 'dt': Timestamp('2022-08-30 20:00:00+0000', tz='UTC'), 'price': 26.283134999999998, 'order_id': '5b42c4f3d8b74c378c9e9be7a5e38d9e', 'sid': Equity(0 [DBC]), 'commission': None}]","[{'sid': Equity(4 [VWO]), 'amount': -34259, 'cost_basis': 40.73202690740958, 'last_sale_price': 41.07}, {'sid': Equity(2 [SPY]), 'amount': -58134, 'cost_basis': 403.8890278233159, 'last_sale_price': 398.21000000000004}, {'sid': Equity(3 [VNQ]), 'amount': 125387, 'cost_basis': 99.13567361874738, 'last_sale_price': 93.45}, {'sid': Equity(1 [LQD]), 'amount': 117391, 'cost_basis': 111.86933969967606, 'last_sale_price': 110.43}, {'sid': Equity(0 [DBC]), 'amount': 774422, 'cost_basis': 26.299985289436865, 'last_sale_price': 26.27}]",1.5533311532857637,45542634.190000005,0.4569348150876074,20468411.95,45542634.190000005,-0.0673558325107455,4.644591133433067,0.0,0.0,431,2022-08,3.479503700341941,0.1891229029741901,0.0,0.0,,,4.736409185615401,9.641815905263044,"[-0.03126441687345505, -0.5138434171676636, 0.2608342170715332, 0.2842251658439636, 1.0000483989715576]"
2022-08-31 20:00:00+00:00,2022-08-31 13:31:00+00:00,2022-08-31 20:00:00+00:00,32827613.69,24326625.053419452,11505027.871425852,44332641.56142585,3,2,57210080.480000004,-24382466.790000003,-0.010322470365596637,57210080.480000004,-462395.4419936016,-12821597.1819936,-24382466.790000003,"[{'id': '5b42c4f3d8b74c378c9e9be7a5e38d9e', 'dt': Timestamp('2022-08-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': 1340742, 'filled': 926970, 'commission': 24089.772766950002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 497760, 'dt': Timestamp('2022-08-31 20:00:00+0000', tz='UTC'), 'price': 25.73286, 'order_id': '5b42c4f3d8b74c378c9e9be7a5e38d9e', 'sid': Equity(0 [DBC]), 'commission': None}]","[{'sid': Equity(4 [VWO]), 'amount': -34259, 'cost_basis': 40.73202690740958, 'last_sale_price': 41.13}, {'sid': Equity(2 [SPY]), 'amount': -58134, 'cost_basis': 403.8890278233159, 'last_sale_price': 395.18}, {'sid': Equity(3 [VNQ]), 'amount': 125387, 'cost_basis': 99.13567361874738, 'last_sale_price': 93.01}, {'sid': Equity(1 [LQD]), 'amount': 117391, 'cost_basis': 111.86933969967606, 'last_sale_price': 109.27}, {'sid': Equity(0 [DBC]), 'amount': 1272182, 'cost_basis': 26.088157504044137, 'last_sale_price': 25.72}]",1.8404621154132685,20468411.95,0.7404840436705117,32827613.69,20468411.95,-0.0673558325107455,4.644591133433067,0.0,0.0,432,2022-08,3.433264156142581,0.1892004752254198,0.0,0.0,,,4.6916821230873476,9.531423788499136,"[-0.03126441687345505, -0.5138434171676636, 0.2608342170715332, 0.2842251658439636, 1.0000483989715576]"
2022-09-01 20:00:00+00:00,2022-09-01 13:31:00+00:00,2022-09-01 20:00:00+00:00,42385598.309999995,11505027.871425852,1074759.4622452315,43460357.77224523,3,2,66833642.05,-24448043.740000002,-0.01967588121208641,66833642.05,-872283.7891806215,-10430268.40918062,-24448043.740000002,"[{'id': '5b42c4f3d8b74c378c9e9be7a5e38d9e', 'dt': Timestamp('2022-09-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': 1340742, 'filled': 1340742, 'commission': 34509.62132757, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 413772, 'dt': Timestamp('2022-09-01 20:00:00+0000', tz='UTC'), 'price': 25.182585000000003, 'order_id': '5b42c4f3d8b74c378c9e9be7a5e38d9e', 'sid': Equity(0 [DBC]), 'commission': None}]","[{'sid': Equity(4 [VWO]), 'amount': -34259, 'cost_basis': 40.73202690740958, 'last_sale_price': 40.94}, {'sid': Equity(2 [SPY]), 'amount': -58134, 'cost_basis': 403.8890278233159, 'last_sale_price': 396.42}, {'sid': Equity(3 [VNQ]), 'amount': 125387, 'cost_basis': 99.13567361874738, 'last_sale_price': 93.18}, {'sid': Equity(1 [LQD]), 'amount': 117391, 'cost_basis': 111.86933969967606, 'last_sale_price': 108.31}, {'sid': Equity(0 [DBC]), 'amount': 1685954, 'cost_basis': 25.872089510740206, 'last_sale_price': 25.17}]",2.100343634269264,32827613.69,0.9752703494095117,42385598.309999995,32827613.69,-0.08367562031924679,4.644591133433067,0.0,0.0,433,2022-09,3.346035777224519,0.18980822206588197,0.0,0.0,,,4.6055294384194365,9.277308976012327,"[-0.03126441687345505, -0.5138434171676636, 0.2608342170715332, 0.2842251658439636, 1.0000483989715576]"
2022-09-02 20:00:00+00:00,2022-09-02 13:31:00+00:00,2022-09-02 20:00:00+00:00,42772904.26,1074759.4622452315,1074759.4622452315,43847663.72224523,3,2,66966642.41,-24193738.15,0.008911706434394429,66966642.41,387305.950000003,0.0,-24193738.15,[],[],"[{'sid': Equity(4 [VWO]), 'amount': -34259, 'cost_basis': 40.73202690740958, 'last_sale_price': 40.61}, {'sid': Equity(2 [SPY]), 'amount': -58134, 'cost_basis': 403.8890278233159, 'last_sale_price': 392.24}, {'sid': Equity(3 [VNQ]), 'amount': 125387, 'cost_basis': 99.13567361874738, 'last_sale_price': 91.88}, {'sid': Equity(1 [LQD]), 'amount': 117391, 'cost_basis': 111.86933969967606, 'last_sale_price': 108.39}, {'sid': Equity(0 [DBC]), 'amount': 1685954, 'cost_basis': 25.872089510740206, 'last_sale_price': 25.34}]",2.079024805915751,42385598.309999995,0.9754887861516787,42772904.26,42385598.309999995,-0.08367562031924679,4.644591133433067,0.0,0.0,434,2022-09,3.3847663722245196,0.18963427580150266,0.0,0.0,,,4.62641935059681,9.321594073296783,"[-0.03126441687345505, -0.5138434171676636, 0.2608342170715332, 0.2842251658439636, 1.0000483989715576]"
2022-09-06 20:00:00+00:00,2022-09-06 13:31:00+00:00,2022-09-06 20:00:00+00:00,42549546.57000001,1074759.4622452315,1074759.4622452315,43624306.03224524,3,2,66645255.75000001,-24095709.18,-0.005093947340384153,66645255.75000001,-223357.68999999017,0.0,-24095709.18,"[{'id': 'cec5fc6825d742ee9b74d02f357d0318', 'dt': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'amount': -200067, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '062261060c1447f5b3326ecf2a712e00', 'dt': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'amount': 56983, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9e49198550964c03829834884af030a1', 'dt': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'amount': -174619, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'de3eee7dccfa42d28a4fc32e5c73538a', 'dt': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'amount': 290568, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b09a886098d34985b2b60f8301237ea5', 'dt': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'amount': -1112183, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],"[{'sid': Equity(4 [VWO]), 'amount': -34259, 'cost_basis': 40.73202690740958, 'last_sale_price': 40.26}, {'sid': Equity(2 [SPY]), 'amount': -58134, 'cost_basis': 403.8890278233159, 'last_sale_price': 390.76}, {'sid': Equity(3 [VNQ]), 'amount': 125387, 'cost_basis': 99.13567361874738, 'last_sale_price': 92.71000000000001}, {'sid': Equity(1 [LQD]), 'amount': 117391, 'cost_basis': 111.86933969967606, 'last_sale_price': 106.92}, {'sid': Equity(0 [DBC]), 'amount': 1685954, 'cost_basis': 25.872089510740206, 'last_sale_price': 25.19}]",2.0800552073637144,42772904.26,0.9753632880383056,42549546.57000001,42772904.26,-0.08367562031924679,4.644591133433067,0.0,0.0,435,2022-09,3.362430603224521,0.18952809774777482,0.0,0.0,,,4.6027996472935575,9.27160160848636,"[-0.21625567972660065, -0.010307712480425835, -0.10462883114814758, 0.9998796582221985, 0.3313125967979431]"
2022-09-07 20:00:00+00:00,2022-09-07 13:31:00+00:00,2022-09-07 20:00:00+00:00,51771707.06,1074759.4622452315,-9327478.627614927,42444228.43238507,2,3,66396596.08,-14624889.02,-0.0270509197094827,66396596.08,-1180077.599860169,-10402238.089860156,-14624889.02,"[{'id': 'cec5fc6825d742ee9b74d02f357d0318', 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'amount': -200067, 'filled': -200067, 'commission': 8118.6588399, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '062261060c1447f5b3326ecf2a712e00', 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'amount': 56983, 'filled': 56983, 'commission': 22678.03108887, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9e49198550964c03829834884af030a1', 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'amount': -174619, 'filled': -174619, 'commission': 16496.73538606, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'de3eee7dccfa42d28a4fc32e5c73538a', 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'amount': 290568, 'filled': 290568, 'commission': 31507.50571992, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b09a886098d34985b2b60f8301237ea5', 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'amount': -1112183, 'filled': -783880, 'commission': 19265.9713954, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': -200067, 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'price': 40.5797, 'order_id': 'cec5fc6825d742ee9b74d02f357d0318', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 56983, 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'price': 397.97889000000004, 'order_id': '062261060c1447f5b3326ecf2a712e00', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -174619, 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'price': 94.47274, 'order_id': '9e49198550964c03829834884af030a1', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 290568, 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'price': 108.43419, 'order_id': 'de3eee7dccfa42d28a4fc32e5c73538a', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -783880, 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'price': 24.577704999999998, 'order_id': 'b09a886098d34985b2b60f8301237ea5', 'sid': Equity(0 [DBC]), 'commission': None}]","[{'sid': Equity(4 [VWO]), 'amount': -234326, 'cost_basis': 40.56732368956516, 'last_sale_price': 40.6}, {'sid': Equity(2 [SPY]), 'amount': -1151, 'cost_basis': 384.18613374089193, 'last_sale_price': 397.78000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -49232, 'cost_basis': 94.13765843950968, 'last_sale_price': 94.52}, {'sid': Equity(1 [LQD]), 'amount': 407959, 'cost_basis': 109.49989308318875, 'last_sale_price': 108.38}, {'sid': Equity(0 [DBC]), 'amount': 902074, 'cost_basis': 25.893446928640955, 'last_sale_price': 24.59}]",1.9088928717144582,42549546.57000001,1.219758468279707,51771707.06,42549546.57000001,-0.10509983619667317,4.644591133433067,0.0,0.0,436,2022-09,3.244422843238504,0.19072607874569483,0.0,0.0,,,4.4814222914426995,8.884376974516329,"[-0.21625567972660065, -0.010307712480425835, -0.10462883114814758, 0.9998796582221985, 0.3313125967979431]"
2022-09-08 20:00:00+00:00,2022-09-08 13:31:00+00:00,2022-09-08 20:00:00+00:00,43666449.84,-9327478.627614927,-1233832.2063193908,42432617.63368061,2,3,58279012.660000004,-14612562.82,-0.00027355424125463657,58279012.660000004,-11610.798704460263,8093646.421295537,-14612562.82,"[{'id': 'b09a886098d34985b2b60f8301237ea5', 'dt': Timestamp('2022-09-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'amount': -1112183, 'filled': -1112183, 'commission': 27367.719564865, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -328303, 'dt': Timestamp('2022-09-08 20:00:00+0000', tz='UTC'), 'price': 24.677655, 'order_id': 'b09a886098d34985b2b60f8301237ea5', 'sid': Equity(0 [DBC]), 'commission': None}]","[{'sid': Equity(4 [VWO]), 'amount': -234326, 'cost_basis': 40.56732368956516, 'last_sale_price': 40.480000000000004}, {'sid': Equity(2 [SPY]), 'amount': -1151, 'cost_basis': 384.18613374089193, 'last_sale_price': 400.38}, {'sid': Equity(3 [VNQ]), 'amount': -49232, 'cost_basis': 94.13765843950968, 'last_sale_price': 94.78}, {'sid': Equity(1 [LQD]), 'amount': 407959, 'cost_basis': 109.49989308318875, 'last_sale_price': 108.13}, {'sid': Equity(0 [DBC]), 'amount': 573771, 'cost_basis': 25.907567105801295, 'last_sale_price': 24.69}]",1.7178194404425051,51771707.06,1.029077447377181,43666449.84,51771707.06,-0.10534463993198101,4.644591133433067,0.0,0.0,437,2022-09,3.243261763368058,0.1905275624956223,0.0,0.0,,,4.474998009556707,8.872543654218756,"[-0.21625567972660065, -0.010307712480425835, -0.10462883114814758, 0.9998796582221985, 0.3313125967979431]"
2022-09-09 20:00:00+00:00,2022-09-09 13:31:00+00:00,2022-09-09 20:00:00+00:00,43985675.07,-1233832.2063193908,-1233832.2063193908,42751842.86368061,2,3,58782642.11,-14796967.040000001,0.0075231095275776205,58782642.11,319225.2299999967,0.0,-14796967.040000001,[],[],"[{'sid': Equity(4 [VWO]), 'amount': -234326, 'cost_basis': 40.56732368956516, 'last_sale_price': 41.02}, {'sid': Equity(2 [SPY]), 'amount': -1151, 'cost_basis': 384.18613374089193, 'last_sale_price': 406.6}, {'sid': Equity(3 [VNQ]), 'amount': -49232, 'cost_basis': 94.13765843950968, 'last_sale_price': 95.81}, {'sid': Equity(1 [LQD]), 'amount': 407959, 'cost_basis': 109.49989308318875, 'last_sale_price': 108.38}, {'sid': Equity(0 [DBC]), 'amount': 573771, 'cost_basis': 25.907567105801295, 'last_sale_price': 25.39}]",1.7210862555005508,43666449.84,1.0288603279688695,43985675.07,43666449.84,-0.10534463993198101,4.644591133433067,0.0,0.0,438,2022-09,3.2751842863680585,0.19033534580781952,0.0,0.0,,,4.492030760025882,8.907503275545684,"[-0.21625567972660065, -0.010307712480425835, -0.10462883114814758, 0.9998796582221985, 0.3313125967979431]"
