,period_open,period_close,gross_leverage,long_value,net_leverage,shorts_count,orders,longs_count,ending_exposure,starting_exposure,short_exposure,capital_used,pnl,returns,transactions,long_exposure,starting_cash,ending_value,short_value,positions,starting_value,ending_cash,portfolio_value,excess_return,sortino,algorithm_period_return,treasury_period_return,trading_days,sharpe,max_drawdown,period_label,benchmark_period_return,benchmark_volatility,max_leverage,alpha,beta,algo_volatility,weights
2022-06-14 20:00:00+00:00,2022-06-14 13:31:00+00:00,2022-06-14 20:00:00+00:00,0.9998996248494086,11371434.440000001,0.9998996248494086,0,"[{'id': '358309e1781a4106a60cf693a5560904', 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'amount': 3029, 'filled': 3029, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f94460733b5c428c84140dbcc6304b58', 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'amount': -1149, 'filled': -1149, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8f52a642f0c14e4cb33fceb3b2ab6535', 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'amount': -10030, 'filled': -10030, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '788a7317a5514d9cbf95aff143bab39e', 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'amount': 1021, 'filled': 1021, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2f2a979f12b54ac3ab828c8713e8a2a9', 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'amount': 36064, 'filled': 36064, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",5,11371434.440000001,11418322.239999998,0.0,1217.2244499996305,-45670.57554999553,-0.003999788881042465,"[{'amount': 3029, 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'price': 42.00099, 'order_id': '358309e1781a4106a60cf693a5560904', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -1149, 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'price': 373.683065, 'order_id': 'f94460733b5c428c84140dbcc6304b58', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -10030, 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'price': 87.27634, 'order_id': '8f52a642f0c14e4cb33fceb3b2ab6535', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 1021, 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'price': 107.46370499999999, 'order_id': '788a7317a5514d9cbf95aff143bab39e', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 36064, 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'price': 29.57478, 'order_id': '2f2a979f12b54ac3ab828c8713e8a2a9', 'sid': Equity(0 [DBC]), 'commission': None}]",11371434.440000001,-75.70042500001728,11371434.440000001,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 50864, 'cost_basis': 44.14521153180377, 'last_sale_price': 41.980000000000004}, {'sid': Equity(2 [SPY]), 'amount': 3121, 'cost_basis': 430.94511927412344, 'last_sale_price': 373.87}, {'sid': Equity(3 [VNQ]), 'amount': 10502, 'cost_basis': 103.47197063898582, 'last_sale_price': 87.32000000000001}, {'sid': Equity(1 [LQD]), 'amount': 20165, 'cost_basis': 120.04099653874798, 'last_sale_price': 107.41}, {'sid': Equity(0 [DBC]), 'amount': 168686, 'cost_basis': 25.16010803921312, 'last_sale_price': 29.560000000000002}]",11418322.239999998,1141.5240250001661,11372575.964025002,0.0,0.997394452877352,0.13725759640250002,0.0,377,0.7434651456692188,-0.09032985485699607,2022-06,0.0,0.0,1.003500838551889,,,0.12642926496531007,[0.18433402 0.10247456 0.08092576 0.19068796 0.44157771]
2022-06-15 20:00:00+00:00,2022-06-15 13:31:00+00:00,2022-06-15 20:00:00+00:00,0.9999005618280808,11478595.11,0.9999005618280808,0,[],5,11478595.11,11371434.440000001,0.0,0.0,107160.66999999806,0.009422726244166624,[],11478595.11,1141.5240250001661,11478595.11,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 50864, 'cost_basis': 44.14521153180377, 'last_sale_price': 42.6}, {'sid': Equity(2 [SPY]), 'amount': 3121, 'cost_basis': 430.94511927412344, 'last_sale_price': 379.2}, {'sid': Equity(3 [VNQ]), 'amount': 10502, 'cost_basis': 103.47197063898582, 'last_sale_price': 89.39}, {'sid': Equity(1 [LQD]), 'amount': 20165, 'cost_basis': 120.04099653874798, 'last_sale_price': 109.09}, {'sid': Equity(0 [DBC]), 'amount': 168686, 'cost_basis': 25.16010803921312, 'last_sale_price': 29.580000000000002}]",11371434.440000001,1141.5240250001661,11479736.634025,0.0,1.062819354939621,0.14797366340249973,0.0,378,0.7908829758007391,-0.09032985485699607,2022-06,0.0,0.0,1.003500838551889,,,0.12647750228637783,[0.18433402 0.10247456 0.08092576 0.19068796 0.44157771]
2022-06-16 20:00:00+00:00,2022-06-16 13:31:00+00:00,2022-06-16 20:00:00+00:00,0.9998996249577927,11371446.720000003,0.9998996249577927,0,[],5,11371446.720000003,11478595.11,0.0,0.0,-107148.38999999687,-0.009333697576512034,[],11371446.720000003,1141.5240250001661,11371446.720000003,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 50864, 'cost_basis': 44.14521153180377, 'last_sale_price': 41.27}, {'sid': Equity(2 [SPY]), 'amount': 3121, 'cost_basis': 430.94511927412344, 'last_sale_price': 366.65000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 10502, 'cost_basis': 103.47197063898582, 'last_sale_price': 87.04}, {'sid': Equity(1 [LQD]), 'amount': 20165, 'cost_basis': 120.04099653874798, 'last_sale_price': 109.21000000000001}, {'sid': Equity(0 [DBC]), 'amount': 168686, 'cost_basis': 25.16010803921312, 'last_sale_price': 29.71}]",11478595.11,1141.5240250001661,11372588.244025003,0.0,0.9921418537865033,0.13725882440250015,0.0,379,0.7392511063112599,-0.09032985485699607,2022-06,0.0,0.0,1.003500838551889,,,0.1265590638133247,[0.18433402 0.10247456 0.08092576 0.19068796 0.44157771]
2022-06-17 20:00:00+00:00,2022-06-17 13:31:00+00:00,2022-06-17 20:00:00+00:00,0.9998981858317567,11210697.110000001,0.9998981858317567,0,[],5,11210697.110000001,11371446.720000003,0.0,0.0,-160749.61000000127,-0.014134830748352978,[],11210697.110000001,1141.5240250001661,11210697.110000001,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 50864, 'cost_basis': 44.14521153180377, 'last_sale_price': 41.45}, {'sid': Equity(2 [SPY]), 'amount': 3121, 'cost_basis': 430.94511927412344, 'last_sale_price': 365.86}, {'sid': Equity(3 [VNQ]), 'amount': 10502, 'cost_basis': 103.47197063898582, 'last_sale_price': 87.7}, {'sid': Equity(1 [LQD]), 'amount': 20165, 'cost_basis': 120.04099653874798, 'last_sale_price': 109.43}, {'sid': Equity(0 [DBC]), 'amount': 168686, 'cost_basis': 25.16010803921312, 'last_sale_price': 28.650000000000002}]",11371446.720000003,1141.5240250001661,11211838.634025002,0.0,0.8847183940633776,0.12118386340249998,0.0,380,0.6612354409182221,-0.09486329739029313,2022-06,0.0,0.0,1.003500838551889,,,0.12694282616569572,[0.18433402 0.10247456 0.08092576 0.19068796 0.44157771]
2022-06-20 20:00:00+00:00,2022-06-20 13:31:00+00:00,2022-06-20 20:00:00+00:00,0.9998984156929354,11236066.84,0.9998984156929354,0,"[{'id': 'cdb7b6a6ecf84850bd5b91c4c8622377', 'dt': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'amount': 3908, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e1a641a7856349369e101fae3256f64f', 'dt': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'amount': 468, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e53c4653588a4b8eaf24b6526c46759b', 'dt': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'amount': 543, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e57d1a8054e4493dbe90e1875a3beafe', 'dt': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'amount': 2312, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2b8f7e79e0d843248c9d661f60842403', 'dt': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'amount': -22277, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",5,11236066.84,11210697.110000001,0.0,0.0,25369.729999998584,0.0022627626768554343,[],11236066.84,1141.5240250001661,11236066.84,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 50864, 'cost_basis': 44.14521153180377, 'last_sale_price': 41.800000000000004}, {'sid': Equity(2 [SPY]), 'amount': 3121, 'cost_basis': 430.94511927412344, 'last_sale_price': 375.07}, {'sid': Equity(3 [VNQ]), 'amount': 10502, 'cost_basis': 103.47197063898582, 'last_sale_price': 88.92}, {'sid': Equity(1 [LQD]), 'amount': 20165, 'cost_basis': 120.04099653874798, 'last_sale_price': 108.33}, {'sid': Equity(0 [DBC]), 'amount': 168686, 'cost_basis': 25.16010803921312, 'last_sale_price': 28.580000000000002}]",11210697.110000001,1141.5240250001661,11237208.364025,0.0,0.8993518162968794,0.12372083640249976,0.0,381,0.6721232412410009,-0.09486329739029313,2022-06,0.0,0.0,1.003500838551889,,,0.1267853992352889,[0.2037436  0.11979792 0.08740532 0.21668686 0.37236629]
2022-06-21 20:00:00+00:00,2022-06-21 13:31:00+00:00,2022-06-21 20:00:00+00:00,1.0000399275843654,11237019.860000001,1.0000399275843654,0,"[{'id': 'cdb7b6a6ecf84850bd5b91c4c8622377', 'dt': Timestamp('2022-06-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'amount': 3908, 'filled': 3908, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e1a641a7856349369e101fae3256f64f', 'dt': Timestamp('2022-06-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'amount': 468, 'filled': 468, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e53c4653588a4b8eaf24b6526c46759b', 'dt': Timestamp('2022-06-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'amount': 543, 'filled': 543, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e57d1a8054e4493dbe90e1875a3beafe', 'dt': Timestamp('2022-06-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'amount': 2312, 'filled': 2312, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2b8f7e79e0d843248c9d661f60842403', 'dt': Timestamp('2022-06-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'amount': -22277, 'filled': -22277, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",5,11237019.860000001,11236066.84,0.0,-1590.1731700003147,-637.1531699988991,-5.670030752835675e-05,"[{'amount': 3908, 'dt': Timestamp('2022-06-21 20:00:00+0000', tz='UTC'), 'price': 41.8209, 'order_id': 'cdb7b6a6ecf84850bd5b91c4c8622377', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 468, 'dt': Timestamp('2022-06-21 20:00:00+0000', tz='UTC'), 'price': 375.257535, 'order_id': 'e1a641a7856349369e101fae3256f64f', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 543, 'dt': Timestamp('2022-06-21 20:00:00+0000', tz='UTC'), 'price': 88.96446, 'order_id': 'e53c4653588a4b8eaf24b6526c46759b', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 2312, 'dt': Timestamp('2022-06-21 20:00:00+0000', tz='UTC'), 'price': 108.384165, 'order_id': 'e57d1a8054e4493dbe90e1875a3beafe', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -22277, 'dt': Timestamp('2022-06-21 20:00:00+0000', tz='UTC'), 'price': 28.565710000000003, 'order_id': '2b8f7e79e0d843248c9d661f60842403', 'sid': Equity(0 [DBC]), 'commission': None}]",11237019.860000001,1141.5240250001661,11237019.860000001,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 54772, 'cost_basis': 43.979371148646514, 'last_sale_price': 41.800000000000004}, {'sid': Equity(2 [SPY]), 'amount': 3589, 'cost_basis': 423.68354517540797, 'last_sale_price': 375.07}, {'sid': Equity(3 [VNQ]), 'amount': 11045, 'cost_basis': 102.75874490091708, 'last_sale_price': 88.92}, {'sid': Equity(1 [LQD]), 'amount': 22477, 'cost_basis': 118.84196666298229, 'last_sale_price': 108.33}, {'sid': Equity(0 [DBC]), 'amount': 146409, 'cost_basis': 25.16010803921312, 'last_sale_price': 28.580000000000002}]",11236066.84,-448.6491449997993,11236571.210855002,0.0,0.8977784979624629,0.12365712108549975,0.0,382,0.6709476729636853,-0.09486329739029313,2022-06,0.0,0.0,1.003500838551889,,,0.12661931102736326,[0.2037436  0.11979792 0.08740532 0.21668686 0.37236629]
2022-06-22 20:00:00+00:00,2022-06-22 13:31:00+00:00,2022-06-22 20:00:00+00:00,1.0000402307104015,11152355.75,1.0000402307104015,0,[],5,11152355.75,11237019.860000001,0.0,0.0,-84664.11000000127,-0.007534692604289517,[],11152355.75,-448.6491449997993,11152355.75,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 54772, 'cost_basis': 43.979371148646514, 'last_sale_price': 41.11}, {'sid': Equity(2 [SPY]), 'amount': 3589, 'cost_basis': 423.68354517540797, 'last_sale_price': 374.39}, {'sid': Equity(3 [VNQ]), 'amount': 11045, 'cost_basis': 102.75874490091708, 'last_sale_price': 90.05}, {'sid': Equity(1 [LQD]), 'amount': 22477, 'cost_basis': 118.84196666298229, 'last_sale_price': 109.12}, {'sid': Equity(0 [DBC]), 'amount': 146409, 'cost_basis': 25.16010803921312, 'last_sale_price': 28.07}]",11237019.860000001,-448.6491449997993,11151907.100855,0.0,0.8423874497305225,0.11519071008549964,0.0,383,0.6300661980808745,-0.09970159662795952,2022-06,0.0,0.0,1.003500838551889,,,0.12661457727922126,[0.2037436  0.11979792 0.08740532 0.21668686 0.37236629]
2022-06-23 20:00:00+00:00,2022-06-23 13:31:00+00:00,2022-06-23 20:00:00+00:00,1.0000403637254398,11115605.64,1.0000403637254398,0,[],5,11115605.64,11152355.75,0.0,0.0,-36750.109999999404,-0.0032954103426113823,[],11115605.64,-448.6491449997993,11115605.64,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 54772, 'cost_basis': 43.979371148646514, 'last_sale_price': 41.31}, {'sid': Equity(2 [SPY]), 'amount': 3589, 'cost_basis': 423.68354517540797, 'last_sale_price': 378.06}, {'sid': Equity(3 [VNQ]), 'amount': 11045, 'cost_basis': 102.75874490091708, 'last_sale_price': 91.18}, {'sid': Equity(1 [LQD]), 'amount': 22477, 'cost_basis': 118.84196666298229, 'last_sale_price': 109.96000000000001}, {'sid': Equity(0 [DBC]), 'amount': 146409, 'cost_basis': 25.16010803921312, 'last_sale_price': 27.44}]",11152355.75,-448.6491449997993,11115156.990855,0.0,0.8180982104032066,0.11151569908549974,0.0,384,0.6119809587544308,-0.10266844929786823,2022-06,0.0,0.0,1.003500838551889,,,0.1264830258446262,[0.2037436  0.11979792 0.08740532 0.21668686 0.37236629]
2022-06-24 20:00:00+00:00,2022-06-24 13:31:00+00:00,2022-06-24 20:00:00+00:00,1.0000398129964743,11269360.43,1.0000398129964743,0,[],5,11269360.43,11115605.64,0.0,0.0,153754.7899999991,0.01383289413964195,[],11269360.43,-448.6491449997993,11269360.43,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 54772, 'cost_basis': 43.979371148646514, 'last_sale_price': 42.19}, {'sid': Equity(2 [SPY]), 'amount': 3589, 'cost_basis': 423.68354517540797, 'last_sale_price': 390.08}, {'sid': Equity(3 [VNQ]), 'amount': 11045, 'cost_basis': 102.75874490091708, 'last_sale_price': 93.12}, {'sid': Equity(1 [LQD]), 'amount': 22477, 'cost_basis': 118.84196666298229, 'last_sale_price': 110.09}, {'sid': Equity(0 [DBC]), 'amount': 146409, 'cost_basis': 25.16010803921312, 'last_sale_price': 27.7}]",11115605.64,-448.6491449997993,11268911.780855,0.0,0.9128543344668737,0.12689117808549955,0.0,385,0.6803178978623751,-0.10266844929786823,2022-06,0.0,0.0,1.003500838551889,,,0.126791326818649,[0.2037436  0.11979792 0.08740532 0.21668686 0.37236629]
2022-06-27 20:00:00+00:00,2022-06-27 13:31:00+00:00,2022-06-27 20:00:00+00:00,1.0000399432127927,11232623.37,1.0000399432127927,0,"[{'id': 'dc072db9ad284735af9a01c61122a8fb', 'dt': Timestamp('2022-06-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-27 20:00:00+0000', tz='UTC'), 'amount': 2825, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd8d559f06cdb4e418ead105bcc196a2c', 'dt': Timestamp('2022-06-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-27 20:00:00+0000', tz='UTC'), 'amount': 1153, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b4c159a33b9248438054d283359a4115', 'dt': Timestamp('2022-06-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-27 20:00:00+0000', tz='UTC'), 'amount': 5061, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a5405c22f421427db9e4420aa7001d48', 'dt': Timestamp('2022-06-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-27 20:00:00+0000', tz='UTC'), 'amount': 999, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a461eb5e8ec54b73a67c0a76c336250e', 'dt': Timestamp('2022-06-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-27 20:00:00+0000', tz='UTC'), 'amount': -41520, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",5,11232623.37,11269360.43,0.0,0.0,-36737.06000000052,-0.003260036169811298,[],11232623.37,-448.6491449997993,11232623.37,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 54772, 'cost_basis': 43.979371148646514, 'last_sale_price': 42.22}, {'sid': Equity(2 [SPY]), 'amount': 3589, 'cost_basis': 423.68354517540797, 'last_sale_price': 388.59000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 11045, 'cost_basis': 102.75874490091708, 'last_sale_price': 92.98}, {'sid': Equity(1 [LQD]), 'amount': 22477, 'cost_basis': 118.84196666298229, 'last_sale_price': 109.08}, {'sid': Equity(0 [DBC]), 'amount': 146409, 'cost_basis': 25.16010803921312, 'last_sale_price': 27.64}]",11269360.43,-448.6491449997993,11232174.720855,0.0,0.8887722440130942,0.12321747208549949,0.0,386,0.6624555930821308,-0.10266844929786823,2022-06,0.0,0.0,1.003500838551889,,,0.12666000356118362,[0.21650065 0.16407028 0.13333338 0.22798707 0.25810862]
2022-06-28 20:00:00+00:00,2022-06-28 13:31:00+00:00,2022-06-28 20:00:00+00:00,0.997455457381313,11193799.71,0.997455457381313,0,"[{'id': 'dc072db9ad284735af9a01c61122a8fb', 'dt': Timestamp('2022-06-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-27 20:00:00+0000', tz='UTC'), 'amount': 2825, 'filled': 2825, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd8d559f06cdb4e418ead105bcc196a2c', 'dt': Timestamp('2022-06-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-27 20:00:00+0000', tz='UTC'), 'amount': 1153, 'filled': 1153, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b4c159a33b9248438054d283359a4115', 'dt': Timestamp('2022-06-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-27 20:00:00+0000', tz='UTC'), 'amount': 5061, 'filled': 5061, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a5405c22f421427db9e4420aa7001d48', 'dt': Timestamp('2022-06-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-27 20:00:00+0000', tz='UTC'), 'amount': 999, 'filled': 999, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a461eb5e8ec54b73a67c0a76c336250e', 'dt': Timestamp('2022-06-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-27 20:00:00+0000', tz='UTC'), 'amount': -41520, 'filled': -41520, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",5,11193799.71,11232623.37,0.0,29004.41092499718,-9819.249074999243,-0.0008742072945828738,"[{'amount': 2825, 'dt': Timestamp('2022-06-28 20:00:00+0000', tz='UTC'), 'price': 41.960969999999996, 'order_id': 'dc072db9ad284735af9a01c61122a8fb', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1153, 'dt': Timestamp('2022-06-28 20:00:00+0000', tz='UTC'), 'price': 380.840325, 'order_id': 'd8d559f06cdb4e418ead105bcc196a2c', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 5061, 'dt': Timestamp('2022-06-28 20:00:00+0000', tz='UTC'), 'price': 91.895925, 'order_id': 'b4c159a33b9248438054d283359a4115', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 999, 'dt': Timestamp('2022-06-28 20:00:00+0000', tz='UTC'), 'price': 109.104525, 'order_id': 'a5405c22f421427db9e4420aa7001d48', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -41520, 'dt': Timestamp('2022-06-28 20:00:00+0000', tz='UTC'), 'price': 27.956014999999997, 'order_id': 'a461eb5e8ec54b73a67c0a76c336250e', 'sid': Equity(0 [DBC]), 'commission': None}]",11193799.71,-448.6491449997993,11193799.71,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 57597, 'cost_basis': 43.880373227835946, 'last_sale_price': 41.94}, {'sid': Equity(2 [SPY]), 'amount': 4742, 'cost_basis': 413.26637249252195, 'last_sale_price': 380.65000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 16106, 'cost_basis': 99.34531316625042, 'last_sale_price': 91.85000000000001}, {'sid': Equity(1 [LQD]), 'amount': 23476, 'cost_basis': 118.42759861811437, 'last_sale_price': 109.05}, {'sid': Equity(0 [DBC]), 'amount': 104889, 'cost_basis': 25.16010803921312, 'last_sale_price': 27.97}]",11232623.37,28555.76178000006,11222355.47178,0.0,0.8815610019249068,0.12223554717799945,0.0,387,0.6570817325113544,-0.10266844929786823,2022-06,0.0,0.0,1.003500838551889,,,0.1264995805133066,[0.21650065 0.16407028 0.13333338 0.22798707 0.25810862]
