,period_open,period_close,ending_exposure,starting_value,short_exposure,short_value,shorts_count,ending_value,starting_exposure,returns,positions,long_exposure,orders,portfolio_value,longs_count,ending_cash,transactions,capital_used,net_leverage,long_value,gross_leverage,pnl,starting_cash,period_label,alpha,beta,max_drawdown,trading_days,sharpe,treasury_period_return,sortino,algorithm_period_return,max_leverage,benchmark_period_return,benchmark_volatility,algo_volatility,excess_return,weights
2022-05-04 20:00:00+00:00,2022-05-04 13:31:00+00:00,2022-05-04 20:00:00+00:00,9493908.04,9304097.93,0.0,0.0,0,9493908.04,9304097.93,0.02044356737331654,"[{'sid': Equity(4 [VWO]), 'amount': 39791, 'cost_basis': 43.70184, 'last_sale_price': 44.11}, {'sid': Equity(2 [SPY]), 'amount': 4354, 'cost_basis': 420.40928128650705, 'last_sale_price': 429.06}, {'sid': Equity(3 [VNQ]), 'amount': 9357, 'cost_basis': 108.49451083680667, 'last_sale_price': 103.87}, {'sid': Equity(1 [LQD]), 'amount': 17899, 'cost_basis': 117.21199574235874, 'last_sale_price': 113.5}, {'sid': Equity(0 [DBC]), 'amount': 100885, 'cost_basis': 27.333660000000002, 'last_sale_price': 28.42}]",9493908.04,[],9474398.583915005,5,-19509.45608499425,[],0.0,1.0020591762012332,9493908.04,1.0020591762012332,189810.1099999994,-19509.45608499425,2022-05,,,-0.16068547905735123,349,-0.28299353939564265,0.0,-0.3904392236097616,-0.052560141608501754,3.460505740898915,0.0,0.0,0.11460023674491361,0.0,"[0.1855318248271942, 0.1941058486700058, 0.10208114981651306, 0.21499896049499512, 0.303282231092453]"
2022-05-05 20:00:00+00:00,2022-05-05 13:31:00+00:00,2022-05-05 20:00:00+00:00,9291648.04,9493908.04,0.0,0.0,0,9291648.04,9493908.04,-0.021348056893382483,"[{'sid': Equity(4 [VWO]), 'amount': 39791, 'cost_basis': 43.70184, 'last_sale_price': 42.51}, {'sid': Equity(2 [SPY]), 'amount': 4354, 'cost_basis': 420.40928128650705, 'last_sale_price': 413.81}, {'sid': Equity(3 [VNQ]), 'amount': 9357, 'cost_basis': 108.49451083680667, 'last_sale_price': 101.10000000000001}, {'sid': Equity(1 [LQD]), 'amount': 17899, 'cost_basis': 117.21199574235874, 'last_sale_price': 111.76}, {'sid': Equity(0 [DBC]), 'amount': 100885, 'cost_basis': 27.333660000000002, 'last_sale_price': 28.27}]",9291648.04,[],9272138.583915005,5,-19509.45608499425,[],0.0,1.0021040945309898,9291648.04,1.0021040945309898,-202260.0,-19509.45608499425,2022-05,,,-0.16068547905735123,350,-0.4118398491350112,0.0,-0.5619480428275266,-0.07278614160850172,3.460505740898915,0.0,0.0,0.11584373710730514,0.0,"[0.1855318248271942, 0.1941058486700058, 0.10208114981651306, 0.21499896049499512, 0.303282231092453]"
2022-05-06 20:00:00+00:00,2022-05-06 13:31:00+00:00,2022-05-06 20:00:00+00:00,9232608.98,9291648.04,0.0,0.0,0,9232608.98,9291648.04,-0.006367361689612494,"[{'sid': Equity(4 [VWO]), 'amount': 39791, 'cost_basis': 43.70184, 'last_sale_price': 41.93}, {'sid': Equity(2 [SPY]), 'amount': 4354, 'cost_basis': 420.40928128650705, 'last_sale_price': 411.34000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 9357, 'cost_basis': 108.49451083680667, 'last_sale_price': 99.9}, {'sid': Equity(1 [LQD]), 'amount': 17899, 'cost_basis': 117.21199574235874, 'last_sale_price': 110.81}, {'sid': Equity(0 [DBC]), 'amount': 100885, 'cost_basis': 27.333660000000002, 'last_sale_price': 28.3}]",9232608.98,[],9213099.523915006,5,-19509.45608499425,[],0.0,1.0021175779154836,9232608.98,1.0021175779154836,-59039.05999999866,-19509.45608499425,2022-05,,,-0.1643210712520322,351,-0.45031221186477666,0.0,-0.6138274828642049,-0.07869004760850151,3.460505740898915,0.0,0.0,0.11579651124923379,0.0,"[0.1855318248271942, 0.1941058486700058, 0.10208114981651306, 0.21499896049499512, 0.303282231092453]"
2022-05-09 20:00:00+00:00,2022-05-09 13:31:00+00:00,2022-05-09 20:00:00+00:00,8966979.98,9232608.98,0.0,0.0,0,8966979.98,9232608.98,-0.02883166509929591,"[{'sid': Equity(4 [VWO]), 'amount': 39791, 'cost_basis': 43.70184, 'last_sale_price': 40.800000000000004}, {'sid': Equity(2 [SPY]), 'amount': 4354, 'cost_basis': 420.40928128650705, 'last_sale_price': 398.17}, {'sid': Equity(3 [VNQ]), 'amount': 9357, 'cost_basis': 108.49451083680667, 'last_sale_price': 95.5}, {'sid': Equity(1 [LQD]), 'amount': 17899, 'cost_basis': 117.21199574235874, 'last_sale_price': 111.2}, {'sid': Equity(0 [DBC]), 'amount': 100885, 'cost_basis': 27.333660000000002, 'last_sale_price': 27.02}]",8966979.98,"[{'id': '27412a722def43478820cf5465428d79', 'dt': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': -41485, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1b133bb5511e4eedaf32553cf603a46e', 'dt': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': 3172, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '41d3d17e6fc8478284754ccc44fcd9f5', 'dt': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': 7677, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd11ba9a3d21a4b9ea6d5d413c0044838', 'dt': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': -10218, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e7628fa2188a4b458463e5c910317019', 'dt': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': 30086, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",8947470.523915006,5,-19509.45608499425,[],0.0,1.0021804437391382,8966979.98,1.0021804437391382,-265629.0,-19509.45608499425,2022-05,,,-0.18841508625623204,352,-0.6148371071090447,0.0,-0.8229253537066269,-0.10525294760850146,3.460505740898915,0.0,0.0,0.11814071629288747,0.0,"[-0.0077252634800970554, 0.3349485993385315, 0.18181492388248444, 0.09544825553894043, 0.39551350474357605]"
2022-05-10 20:00:00+00:00,2022-05-10 13:31:00+00:00,2022-05-10 20:00:00+00:00,8906874.330000002,8966979.98,-69403.18,-69403.18,1,8906874.330000002,8966979.98,-0.0017946247145580463,"[{'sid': Equity(4 [VWO]), 'amount': -1694, 'cost_basis': 40.949515, 'last_sale_price': 40.97}, {'sid': Equity(2 [SPY]), 'amount': 7526, 'cost_basis': 411.50789894518357, 'last_sale_price': 399.09000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 17034, 'cost_basis': 101.8749885910532, 'last_sale_price': 93.76}, {'sid': Equity(1 [LQD]), 'amount': 7681, 'cost_basis': 117.21199574235874, 'last_sale_price': 111.67}, {'sid': Equity(0 [DBC]), 'amount': 130971, 'cost_basis': 27.22793827702316, 'last_sale_price': 26.86}]",8976277.510000002,"[{'id': '27412a722def43478820cf5465428d79', 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': -41485, 'filled': -41485, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1b133bb5511e4eedaf32553cf603a46e', 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': 3172, 'filled': 3172, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '41d3d17e6fc8478284754ccc44fcd9f5', 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': 7677, 'filled': 7677, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd11ba9a3d21a4b9ea6d5d413c0044838', 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': -10218, 'filled': -10218, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e7628fa2188a4b458463e5c910317019', 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': 30086, 'filled': 30086, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",8931413.172180008,4,24538.842180005508,"[{'amount': -41485, 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'price': 40.949515, 'order_id': '27412a722def43478820cf5465428d79', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 3172, 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'price': 399.28954500000003, 'order_id': '1b133bb5511e4eedaf32553cf603a46e', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 7677, 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'price': 93.80688, 'order_id': '41d3d17e6fc8478284754ccc44fcd9f5', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -10218, 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'price': 111.614165, 'order_id': 'd11ba9a3d21a4b9ea6d5d413c0044838', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 30086, 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'price': 26.87343, 'order_id': 'e7628fa2188a4b458463e5c910317019', 'sid': Equity(0 [DBC]), 'commission': None}]",44048.29826499894,0.9972525241295027,8976277.510000002,1.0127938900168585,-16057.351734997705,-19509.45608499425,2022-05,,,-0.18987157660039905,353,-0.6247914285602614,0.0,-0.8361702319634603,-0.10685868278200117,3.460505740898915,0.0,0.0,0.11797964890646344,0.0,"[-0.0077252634800970554, 0.3349485993385315, 0.18181492388248444, 0.09544825553894043, 0.39551350474357605]"
2022-05-11 20:00:00+00:00,2022-05-11 13:31:00+00:00,2022-05-11 20:00:00+00:00,8946678.93,8906874.330000002,-68911.92,-68911.92,1,8946678.93,8906874.330000002,0.004456696743577293,"[{'sid': Equity(4 [VWO]), 'amount': -1694, 'cost_basis': 40.949515, 'last_sale_price': 40.68}, {'sid': Equity(2 [SPY]), 'amount': 7526, 'cost_basis': 411.50789894518357, 'last_sale_price': 392.75}, {'sid': Equity(3 [VNQ]), 'amount': 17034, 'cost_basis': 101.8749885910532, 'last_sale_price': 93.56}, {'sid': Equity(1 [LQD]), 'amount': 7681, 'cost_basis': 117.21199574235874, 'last_sale_price': 112.19}, {'sid': Equity(0 [DBC]), 'amount': 130971, 'cost_basis': 27.22793827702316, 'last_sale_price': 27.52}]",9015590.85,[],8971217.772180006,4,24538.842180005508,[],0.0,0.9972647144676275,9015590.85,1.0126276053816565,39804.599999997765,24538.842180005508,2022-05,,,-0.18987157660039905,354,-0.5966368982899386,0.0,-0.7989489961389825,-0.10287822278200143,3.460505740898915,0.0,0.0,0.11788054327249822,0.0,"[-0.0077252634800970554, 0.3349485993385315, 0.18181492388248444, 0.09544825553894043, 0.39551350474357605]"
2022-05-12 20:00:00+00:00,2022-05-12 13:31:00+00:00,2022-05-12 20:00:00+00:00,8973777.170000002,8946678.93,-68573.12000000001,-68573.12000000001,1,8973777.170000002,8946678.93,0.003020575432248984,"[{'sid': Equity(4 [VWO]), 'amount': -1694, 'cost_basis': 40.949515, 'last_sale_price': 40.480000000000004}, {'sid': Equity(2 [SPY]), 'amount': 7526, 'cost_basis': 411.50789894518357, 'last_sale_price': 392.34000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 17034, 'cost_basis': 101.8749885910532, 'last_sale_price': 94.29}, {'sid': Equity(1 [LQD]), 'amount': 7681, 'cost_basis': 117.21199574235874, 'last_sale_price': 112.24000000000001}, {'sid': Equity(0 [DBC]), 'amount': 130971, 'cost_basis': 27.22793827702316, 'last_sale_price': 27.650000000000002}]",9042350.290000001,[],8998316.012180008,4,24538.842180005508,[],0.0,0.9972729517226567,9042350.290000001,1.0125142746340057,27098.240000002086,24538.842180005508,2022-05,,,-0.18987157660039905,355,-0.5774221330718224,0.0,-0.7734312690481745,-0.10016839878200123,3.460505740898915,0.0,0.0,0.11774675183433447,0.0,"[-0.0077252634800970554, 0.3349485993385315, 0.18181492388248444, 0.09544825553894043, 0.39551350474357605]"
2022-05-13 20:00:00+00:00,2022-05-13 13:31:00+00:00,2022-05-13 20:00:00+00:00,9130328.900000002,8973777.170000002,-70267.12000000001,-70267.12000000001,1,9130328.900000002,8973777.170000002,0.01739789198202124,"[{'sid': Equity(4 [VWO]), 'amount': -1694, 'cost_basis': 40.949515, 'last_sale_price': 41.480000000000004}, {'sid': Equity(2 [SPY]), 'amount': 7526, 'cost_basis': 411.50789894518357, 'last_sale_price': 401.72}, {'sid': Equity(3 [VNQ]), 'amount': 17034, 'cost_basis': 101.8749885910532, 'last_sale_price': 96.78}, {'sid': Equity(1 [LQD]), 'amount': 7681, 'cost_basis': 117.21199574235874, 'last_sale_price': 111.65}, {'sid': Equity(0 [DBC]), 'amount': 130971, 'cost_basis': 27.22793827702316, 'last_sale_price': 28.03}]",9200596.020000001,[],9154867.742180008,4,24538.842180005508,[],0.0,0.9973195852882782,9200596.020000001,1.0126703521106653,156551.73000000045,24538.842180005508,2022-05,,,-0.18987157660039905,356,-0.4681471068329558,0.0,-0.6320507868609456,-0.08451322578200127,3.460505740898915,0.0,0.0,0.1185166715516611,0.0,"[-0.0077252634800970554, 0.3349485993385315, 0.18181492388248444, 0.09544825553894043, 0.39551350474357605]"
2022-05-16 20:00:00+00:00,2022-05-16 13:31:00+00:00,2022-05-16 20:00:00+00:00,9169222.05,9130328.900000002,-70114.66,-70114.66,1,9169222.05,9130328.900000002,0.0042483573870546465,"[{'sid': Equity(4 [VWO]), 'amount': -1694, 'cost_basis': 40.949515, 'last_sale_price': 41.39}, {'sid': Equity(2 [SPY]), 'amount': 7526, 'cost_basis': 411.50789894518357, 'last_sale_price': 400.09000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 17034, 'cost_basis': 101.8749885910532, 'last_sale_price': 96.17}, {'sid': Equity(1 [LQD]), 'amount': 7681, 'cost_basis': 117.21199574235874, 'last_sale_price': 111.8}, {'sid': Equity(0 [DBC]), 'amount': 130971, 'cost_basis': 27.22793827702316, 'last_sale_price': 28.490000000000002}]",9239336.71,"[{'id': 'c2f9d0f2470f4bca8f378333781382a3', 'dt': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': 17230, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e09e2543f9de4ddd81b329110fd0d68b', 'dt': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': 12153, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8adde8bc6cce413982401be86b373818', 'dt': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': -22624, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7558f638712a4743acf3c2769df5a566', 'dt': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': 11719, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '49bece9708e44d379d3a450d8ac4f978', 'dt': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': -164459, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9193760.892180007,4,24538.842180005508,[],0.0,0.9973309244750015,9239336.71,1.012583585670408,38893.14999999851,24538.842180005508,2022-05,,,-0.18987157660039905,357,-0.4419317985354435,0.0,-0.5969549731921847,-0.08062391078200137,3.460505740898915,0.0,0.0,0.11840963092921356,0.0,"[0.06994325667619705, 0.8563923835754395, -0.05848018452525139, 0.23592154681682587, -0.10377687960863113]"
2022-05-17 20:00:00+00:00,2022-05-17 13:31:00+00:00,2022-05-17 20:00:00+00:00,9361022.48,9169222.05,-1488605.04,-1488605.04,2,9361022.48,9169222.05,0.0032859448580715434,"[{'sid': Equity(4 [VWO]), 'amount': 15536, 'cost_basis': 42.36117, 'last_sale_price': 42.34}, {'sid': Equity(2 [SPY]), 'amount': 19679, 'cost_basis': 409.66525554862807, 'last_sale_price': 408.32}, {'sid': Equity(3 [VNQ]), 'amount': -5590, 'cost_basis': 97.43126000000001, 'last_sale_price': 97.48}, {'sid': Equity(1 [LQD]), 'amount': 19400, 'cost_basis': 113.5897279029411, 'last_sale_price': 111.16}, {'sid': Equity(0 [DBC]), 'amount': -33488, 'cost_basis': 28.16591, 'last_sale_price': 28.18}]",10849627.52,"[{'id': 'c2f9d0f2470f4bca8f378333781382a3', 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': 17230, 'filled': 17230, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e09e2543f9de4ddd81b329110fd0d68b', 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': 12153, 'filled': 12153, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8adde8bc6cce413982401be86b373818', 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': -22624, 'filled': -22624, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7558f638712a4743acf3c2769df5a566', 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': 11719, 'filled': 11719, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '49bece9708e44d379d3a450d8ac4f978', 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': -164459, 'filled': -164459, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9223971.083510006,3,-137051.3964899946,"[{'amount': 17230, 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'price': 42.36117, 'order_id': 'c2f9d0f2470f4bca8f378333781382a3', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 12153, 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'price': 408.52416, 'order_id': 'e09e2543f9de4ddd81b329110fd0d68b', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -22624, 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'price': 97.43126000000001, 'order_id': '8adde8bc6cce413982401be86b373818', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 11719, 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'price': 111.21558, 'order_id': '7558f638712a4743acf3c2769df5a566', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -164459, 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'price': 28.16591, 'order_id': '49bece9708e44d379d3a450d8ac4f978', 'sid': Equity(0 [DBC]), 'commission': None}]",-161590.23867000267,1.0148581771613536,10849627.52,1.3376269773934417,30210.191329998896,24538.842180005508,2022-05,,,-0.18987157660039905,358,-0.42162495787774396,0.0,-0.5696975104983313,-0.07760289164900158,3.460505740898915,0.0,0.0,0.11827999843440945,0.0,"[0.06994325667619705, 0.8563923835754395, -0.05848018452525139, 0.23592154681682587, -0.10377687960863113]"
2022-05-18 20:00:00+00:00,2022-05-18 13:31:00+00:00,2022-05-18 20:00:00+00:00,9067014.4,9361022.48,-1452357.6600000001,-1452357.6600000001,2,9067014.4,9361022.48,-0.031874349706668914,"[{'sid': Equity(4 [VWO]), 'amount': 15536, 'cost_basis': 42.36117, 'last_sale_price': 41.42}, {'sid': Equity(2 [SPY]), 'amount': 19679, 'cost_basis': 409.66525554862807, 'last_sale_price': 391.86}, {'sid': Equity(3 [VNQ]), 'amount': -5590, 'cost_basis': 97.43126000000001, 'last_sale_price': 94.65}, {'sid': Equity(1 [LQD]), 'amount': 19400, 'cost_basis': 113.5897279029411, 'last_sale_price': 111.57000000000001}, {'sid': Equity(0 [DBC]), 'amount': -33488, 'cost_basis': 28.16591, 'last_sale_price': 27.57}]",10519372.06,[],8929963.003510006,3,-137051.3964899946,[],0.0,1.0153473644220166,10519372.06,1.340624783696685,-294008.0800000001,-137051.3964899946,2022-05,,,-0.19000311489513974,359,-0.5956166411072883,0.0,-0.7888655303778658,-0.10700369964900147,3.460505740898915,0.0,0.0,0.12105954842157975,0.0,"[0.06994325667619705, 0.8563923835754395, -0.05848018452525139, 0.23592154681682587, -0.10377687960863113]"
2022-05-19 20:00:00+00:00,2022-05-19 13:31:00+00:00,2022-05-19 20:00:00+00:00,9025553.4,9067014.4,-1461730.6600000001,-1461730.6600000001,2,9025553.4,9067014.4,-0.004642908373047372,"[{'sid': Equity(4 [VWO]), 'amount': 15536, 'cost_basis': 42.36117, 'last_sale_price': 42.02}, {'sid': Equity(2 [SPY]), 'amount': 19679, 'cost_basis': 409.66525554862807, 'last_sale_price': 389.46000000000004}, {'sid': Equity(3 [VNQ]), 'amount': -5590, 'cost_basis': 97.43126000000001, 'last_sale_price': 94.23}, {'sid': Equity(1 [LQD]), 'amount': 19400, 'cost_basis': 113.5897279029411, 'last_sale_price': 111.87}, {'sid': Equity(0 [DBC]), 'amount': -33488, 'cost_basis': 28.16591, 'last_sale_price': 27.92}]",10487284.06,[],8888502.003510006,3,-137051.3964899946,[],0.0,1.0154189532089744,10487284.06,1.344322667113246,-41461.0,-137051.3964899946,2022-05,,,-0.19376385621513537,360,-0.6213927757751098,0.0,-0.8226309943678691,-0.1111497996490014,3.460505740898915,0.0,0.0,0.12094576651437026,0.0,"[0.06994325667619705, 0.8563923835754395, -0.05848018452525139, 0.23592154681682587, -0.10377687960863113]"
2022-05-20 20:00:00+00:00,2022-05-20 13:31:00+00:00,2022-05-20 20:00:00+00:00,9037361.07,9025553.4,-1466424.18,-1466424.18,2,9037361.07,9025553.4,0.0013284206939860876,"[{'sid': Equity(4 [VWO]), 'amount': 15536, 'cost_basis': 42.36117, 'last_sale_price': 42.18}, {'sid': Equity(2 [SPY]), 'amount': 19679, 'cost_basis': 409.66525554862807, 'last_sale_price': 389.63}, {'sid': Equity(3 [VNQ]), 'amount': -5590, 'cost_basis': 97.43126000000001, 'last_sale_price': 94.83}, {'sid': Equity(1 [LQD]), 'amount': 19400, 'cost_basis': 113.5897279029411, 'last_sale_price': 112.42}, {'sid': Equity(0 [DBC]), 'amount': -33488, 'cost_basis': 28.16591, 'last_sale_price': 27.96}]",10503785.25,[],8900309.673510006,3,-137051.3964899946,[],0.0,1.015398497526204,10503785.25,1.3449205554753827,11807.669999999925,-137051.3964899946,2022-05,,,-0.19376385621513537,361,-0.6128172234073397,0.0,-0.8113264782767298,-0.10996903264900149,3.460505740898915,0.0,0.0,0.12078531580408051,0.0,"[0.06994325667619705, 0.8563923835754395, -0.05848018452525139, 0.23592154681682587, -0.10377687960863113]"
