,period_open,period_close,positions,net_leverage,capital_used,short_exposure,ending_cash,returns,orders,short_value,long_value,portfolio_value,starting_value,starting_exposure,ending_value,transactions,long_exposure,shorts_count,longs_count,pnl,ending_exposure,starting_cash,gross_leverage,treasury_period_return,benchmark_period_return,benchmark_volatility,trading_days,sortino,alpha,beta,algorithm_period_return,algo_volatility,excess_return,sharpe,max_leverage,max_drawdown,period_label,weights
2019-09-05 20:00:00+00:00,2019-09-05 13:31:00+00:00,2019-09-05 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -18461, 'cost_basis': 40.829575, 'last_sale_price': 41.160000000000004}, {'sid': Equity(2 [SPY]), 'amount': 19583, 'cost_basis': 294.18702, 'last_sale_price': 297.82}, {'sid': Equity(3 [VNQ]), 'amount': 17796, 'cost_basis': 92.65097304787592, 'last_sale_price': 93.24}, {'sid': Equity(1 [LQD]), 'amount': -2113, 'cost_basis': 128.50571499999998, 'last_sale_price': 127.63000000000001}, {'sid': Equity(0 [DBC]), 'amount': 155184, 'cost_basis': 15.062830107547166, 'last_sale_price': 15.08}]",0.864599267620266,-1226617.0019999994,-1029536.9500000002,1378461.7243449956,0.005540522367357914,"[{'id': '49f57a8ceb37428fae1b413765408081', 'dt': Timestamp('2019-09-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-03 20:00:00+0000', tz='UTC'), 'amount': 219797, 'filled': 121980, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1029536.9500000002,9831682.82,10180607.594344996,7519433.780000001,7519433.780000001,8802145.870000001,"[{'amount': 81300, 'dt': Timestamp('2019-09-05 20:00:00+0000', tz='UTC'), 'price': 15.08754, 'order_id': '49f57a8ceb37428fae1b413765408081', 'sid': Equity(0 [DBC]), 'commission': None}]",9831682.82,2,3,56095.08799999952,8802145.870000001,2605078.7263449957,1.0668537873940904,0.0,0.0,0.0,432,0.202618451403945,,,0.01806075943449903,0.0971044178276393,0.0,0.15621075342429788,3.99146347238051,-0.18402283354104557,2019-09,"[-0.07368326932191849, 0.5654211640357971, 0.16461041569709778, -0.026940269395709038, 0.3705921471118927]"
2019-09-06 20:00:00+00:00,2019-09-06 13:31:00+00:00,2019-09-06 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -18461, 'cost_basis': 40.829575, 'last_sale_price': 41.29}, {'sid': Equity(2 [SPY]), 'amount': 19583, 'cost_basis': 294.18702, 'last_sale_price': 298.05}, {'sid': Equity(3 [VNQ]), 'amount': 17796, 'cost_basis': 92.65097304787592, 'last_sale_price': 93.45}, {'sid': Equity(1 [LQD]), 'amount': -2113, 'cost_basis': 128.50571499999998, 'last_sale_price': 128.09}, {'sid': Equity(0 [DBC]), 'amount': 240124, 'cost_basis': 15.085727265119685, 'last_sale_price': 15.120000000000001}]",0.990822648303554,-1284934.9463999998,-1032908.8599999999,93526.77794499556,0.0010249440913325802,"[{'id': '49f57a8ceb37428fae1b413765408081', 'dt': Timestamp('2019-09-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-03 20:00:00+0000', tz='UTC'), 'amount': 219797, 'filled': 206920, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1032908.8599999999,11130424.23,10191042.147944996,8802145.870000001,8802145.870000001,10097515.370000001,"[{'amount': 84940, 'dt': Timestamp('2019-09-06 20:00:00+0000', tz='UTC'), 'price': 15.12756, 'order_id': '49f57a8ceb37428fae1b413765408081', 'sid': Equity(0 [DBC]), 'commission': None}]",11130424.23,2,3,10434.553600000218,10097515.370000001,1378461.7243449956,1.193531820732653,0.0,0.0,0.0,433,0.21036142609746084,,,0.019104214794499086,0.0969947556955891,0.0,0.16217604395738186,3.99146347238051,-0.18402283354104557,2019-09,"[-0.07368326932191849, 0.5654211640357971, 0.16461041569709778, -0.026940269395709038, 0.3705921471118927]"
2019-09-09 20:00:00+00:00,2019-09-09 13:31:00+00:00,2019-09-09 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -18461, 'cost_basis': 40.829575, 'last_sale_price': 41.4}, {'sid': Equity(2 [SPY]), 'amount': 19583, 'cost_basis': 294.18702, 'last_sale_price': 298.2}, {'sid': Equity(3 [VNQ]), 'amount': 17796, 'cost_basis': 92.65097304787592, 'last_sale_price': 93.0}, {'sid': Equity(1 [LQD]), 'amount': -2113, 'cost_basis': 128.50571499999998, 'last_sale_price': 127.15}, {'sid': Equity(0 [DBC]), 'amount': 253001, 'cost_basis': 15.094985574442784, 'last_sale_price': 15.26}]",1.0100861136111723,-196601.2715099994,-1032953.3500000001,-103074.49356500446,0.0027871407141346616,"[{'id': '49f57a8ceb37428fae1b413765408081', 'dt': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-03 20:00:00+0000', tz='UTC'), 'amount': 219797, 'filled': 219797, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '102575821ffc47f7929fbce04b7ede99', 'dt': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': -7261, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8657224aa6f3480c9ce6e80e57e7546c', 'dt': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': -908, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '36ea9cd2f4cd43c78845653bfe750580', 'dt': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': -16658, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '693313774a2d4796be1a38543a482b60', 'dt': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': 29742, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '15e65b30d538496fb4ae363c4adb00c6', 'dt': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': -115596, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1032953.3500000001,11355473.86,10219446.016434995,10097515.370000001,10097515.370000001,10322520.51,"[{'amount': 12877, 'dt': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'price': 15.26763, 'order_id': '49f57a8ceb37428fae1b413765408081', 'sid': Equity(0 [DBC]), 'commission': None}]",11355473.86,2,3,28403.868489999324,10322520.51,93526.77794499556,1.2122405842818516,0.0,0.0,0.0,434,0.2317860836603716,,,0.021944601643498984,0.09690493256021886,0.0,0.1786526270191596,3.99146347238051,-0.18402283354104557,2019-09,"[-0.10420450568199158, 0.5449146032333374, 0.010347222909331322, 0.3437653183937073, 0.20517735183238983]"
2019-09-10 20:00:00+00:00,2019-09-10 13:31:00+00:00,2019-09-10 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -25722, 'cost_basis': 40.9847555157064, 'last_sale_price': 41.4}, {'sid': Equity(2 [SPY]), 'amount': 18675, 'cost_basis': 294.18702, 'last_sale_price': 298.13}, {'sid': Equity(3 [VNQ]), 'amount': 1138, 'cost_basis': 92.65097304787592, 'last_sale_price': 92.04}, {'sid': Equity(1 [LQD]), 'amount': 27629, 'cost_basis': 126.14304, 'last_sale_price': 126.08}, {'sid': Equity(0 [DBC]), 'amount': 137405, 'cost_basis': 15.094985574442784, 'last_sale_price': 15.280000000000001}]",0.998622133354332,117134.93600000069,-1064890.8,14060.4424349959,-0.0014623477609222446,"[{'id': '102575821ffc47f7929fbce04b7ede99', 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': -7261, 'filled': -7261, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8657224aa6f3480c9ce6e80e57e7546c', 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': -908, 'filled': -908, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '36ea9cd2f4cd43c78845653bfe750580', 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': -16658, 'filled': -16658, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '693313774a2d4796be1a38543a482b60', 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': 29742, 'filled': 29742, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '15e65b30d538496fb4ae363c4adb00c6', 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': -115596, 'filled': -115596, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-1064890.8,11255331.99,10204501.632434996,10322520.51,10322520.51,10190441.19,"[{'amount': -7261, 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'price': 41.3793, 'order_id': '102575821ffc47f7929fbce04b7ede99', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -908, 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'price': 297.980935, 'order_id': '8657224aa6f3480c9ce6e80e57e7546c', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -16658, 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'price': 91.99398000000001, 'order_id': '36ea9cd2f4cd43c78845653bfe750580', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 29742, 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'price': 126.14304, 'order_id': '693313774a2d4796be1a38543a482b60', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -115596, 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'price': 15.27236, 'order_id': '15e65b30d538496fb4ae363c4adb00c6', 'sid': Equity(0 [DBC]), 'commission': None}]",11255331.99,1,4,-14944.383999999613,10190441.19,-103074.49356500446,1.207332139654933,0.0,0.0,0.0,435,0.22013983851294347,,,0.02045016324349902,0.09680024106776228,0.0,0.16968314301307524,3.99146347238051,-0.18402283354104557,2019-09,"[-0.10420450568199158, 0.5449146032333374, 0.010347222909331322, 0.3437653183937073, 0.20517735183238983]"
2019-09-11 20:00:00+00:00,2019-09-11 13:31:00+00:00,2019-09-11 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -25722, 'cost_basis': 40.9847555157064, 'last_sale_price': 41.71}, {'sid': Equity(2 [SPY]), 'amount': 18675, 'cost_basis': 294.18702, 'last_sale_price': 300.25}, {'sid': Equity(3 [VNQ]), 'amount': 1138, 'cost_basis': 92.65097304787592, 'last_sale_price': 92.14}, {'sid': Equity(1 [LQD]), 'amount': 27629, 'cost_basis': 126.14304, 'last_sale_price': 125.98}, {'sid': Equity(0 [DBC]), 'amount': 137405, 'cost_basis': 15.094985574442784, 'last_sale_price': 15.17}]",0.9986240013963612,0.0,-1072864.62,14060.4424349959,0.0013575900616220604,[],-1072864.62,11277159.34,10218355.162434995,10190441.19,10190441.19,10204294.719999999,[],11277159.34,1,4,13853.52999999933,10204294.719999999,14060.4424349959,1.208611734831992,0.0,0.0,0.0,436,0.23041569894355848,,,0.02183551624349911,0.09669390465956841,0.0,0.1775950458299125,3.99146347238051,-0.18402283354104557,2019-09,"[-0.10420450568199158, 0.5449146032333374, 0.010347222909331322, 0.3437653183937073, 0.20517735183238983]"
2019-09-12 20:00:00+00:00,2019-09-12 13:31:00+00:00,2019-09-12 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -25722, 'cost_basis': 40.9847555157064, 'last_sale_price': 41.97}, {'sid': Equity(2 [SPY]), 'amount': 18675, 'cost_basis': 294.18702, 'last_sale_price': 301.29}, {'sid': Equity(3 [VNQ]), 'amount': 1138, 'cost_basis': 92.65097304787592, 'last_sale_price': 92.63}, {'sid': Equity(1 [LQD]), 'amount': 27629, 'cost_basis': 126.14304, 'last_sale_price': 125.81}, {'sid': Equity(0 [DBC]), 'amount': 137405, 'cost_basis': 15.094985574442784, 'last_sale_price': 15.11}]",0.9986240486157878,0.0,-1079552.34,14060.4424349959,3.43176562593861e-05,[],-1079552.34,11284197.73,10218705.832434997,10204294.719999999,10204294.719999999,10204645.39,[],11284197.73,1,4,350.67000000178814,10204645.39,14060.4424349959,1.2099134932289037,0.0,0.0,0.0,437,0.2304177519733334,,,0.02187058324349911,0.09658295691482563,0.0,0.17759708906592148,3.99146347238051,-0.18402283354104557,2019-09,"[-0.10420450568199158, 0.5449146032333374, 0.010347222909331322, 0.3437653183937073, 0.20517735183238983]"
2019-09-13 20:00:00+00:00,2019-09-13 13:31:00+00:00,2019-09-13 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -25722, 'cost_basis': 40.9847555157064, 'last_sale_price': 42.19}, {'sid': Equity(2 [SPY]), 'amount': 18675, 'cost_basis': 294.18702, 'last_sale_price': 301.09000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 1138, 'cost_basis': 92.65097304787592, 'last_sale_price': 91.64}, {'sid': Equity(1 [LQD]), 'amount': 27629, 'cost_basis': 126.14304, 'last_sale_price': 124.68}, {'sid': Equity(0 [DBC]), 'amount': 137405, 'cost_basis': 15.094985574442784, 'last_sale_price': 15.11}]",0.9986184050957952,0.0,-1085211.18,14060.4424349959,-0.004084786340312396,[],-1085211.18,11248115.34,10176964.602434997,10204645.39,10204645.39,10162904.16,[],11248115.34,1,4,-41741.23000000045,10162904.16,14060.4424349959,1.211886549850931,0.0,0.0,0.0,438,0.19837626711303463,,,0.017696460243499024,0.09652379956127148,0.0,0.1529523211983496,3.99146347238051,-0.18402283354104557,2019-09,"[-0.10420450568199158, 0.5449146032333374, 0.010347222909331322, 0.3437653183937073, 0.20517735183238983]"
2019-09-16 20:00:00+00:00,2019-09-16 13:31:00+00:00,2019-09-16 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': -25722, 'cost_basis': 40.9847555157064, 'last_sale_price': 41.85}, {'sid': Equity(2 [SPY]), 'amount': 18675, 'cost_basis': 294.18702, 'last_sale_price': 300.16}, {'sid': Equity(3 [VNQ]), 'amount': 1138, 'cost_basis': 92.65097304787592, 'last_sale_price': 92.44}, {'sid': Equity(1 [LQD]), 'amount': 27629, 'cost_basis': 126.14304, 'last_sale_price': 125.31}, {'sid': Equity(0 [DBC]), 'amount': 137405, 'cost_basis': 15.094985574442784, 'last_sale_price': 15.780000000000001}]",0.9986320824039477,0.0,-1076465.7,14060.4424349959,0.00999863456100214,"[{'id': '229fe30d3b7d4471b901fb6363f7f6d7', 'dt': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'amount': 61501, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f1d1788cafd640d7a743d81aa1860d5b', 'dt': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'amount': -11055, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fafcfa557db240e8af2175ed578821d6', 'dt': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'amount': -14816, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'bbbf85f2bbe048e8b5e3277f4caabd48', 'dt': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'amount': 769, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c478fe657b3f4fd9902991a55d811ad7', 'dt': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'amount': 128756, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1076465.7,11341125.610000001,10278720.352434998,10162904.16,10162904.16,10264659.910000002,[],11341125.610000001,1,4,101755.75000000186,10264659.910000002,14060.4424349959,1.20808727976127,0.0,0.0,0.0,439,0.2753597707373801,,,0.027872035243499127,0.09670723616242437,0.0,0.21166404063757266,3.99146347238051,-0.18402283354104557,2019-09,"[0.1456751972436905, 0.22251486778259277, -0.12301453948020935, 0.3462100028991699, 0.40861448645591736]"
2019-09-17 20:00:00+00:00,2019-09-17 13:31:00+00:00,2019-09-17 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': 35779, 'cost_basis': 41.92095, 'last_sale_price': 41.9}, {'sid': Equity(2 [SPY]), 'amount': 7620, 'cost_basis': 294.18702, 'last_sale_price': 300.92}, {'sid': Equity(3 [VNQ]), 'amount': -13678, 'cost_basis': 93.39328, 'last_sale_price': 93.44}, {'sid': Equity(1 [LQD]), 'amount': 28398, 'cost_basis': 126.13084818983731, 'last_sale_price': 125.63000000000001}, {'sid': Equity(0 [DBC]), 'amount': 266161, 'cost_basis': 15.284981437161383, 'last_sale_price': 15.48}]",0.9947536500116326,39744.529055001214,-1278072.32,53804.971489996184,-0.0022399851494694367,"[{'id': '229fe30d3b7d4471b901fb6363f7f6d7', 'dt': Timestamp('2019-09-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'amount': 61501, 'filled': 61501, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f1d1788cafd640d7a743d81aa1860d5b', 'dt': Timestamp('2019-09-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'amount': -11055, 'filled': -11055, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fafcfa557db240e8af2175ed578821d6', 'dt': Timestamp('2019-09-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'amount': -14816, 'filled': -14816, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'bbbf85f2bbe048e8b5e3277f4caabd48', 'dt': Timestamp('2019-09-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'amount': 769, 'filled': 769, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c478fe657b3f4fd9902991a55d811ad7', 'dt': Timestamp('2019-09-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-16 20:00:00+0000', tz='UTC'), 'amount': 128756, 'filled': 128756, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-1278072.32,11479963.52,10255696.171489995,10264659.910000002,10264659.910000002,10201891.2,"[{'amount': 61501, 'dt': Timestamp('2019-09-17 20:00:00+0000', tz='UTC'), 'price': 41.92095, 'order_id': '229fe30d3b7d4471b901fb6363f7f6d7', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -11055, 'dt': Timestamp('2019-09-17 20:00:00+0000', tz='UTC'), 'price': 300.76954, 'order_id': 'f1d1788cafd640d7a743d81aa1860d5b', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -14816, 'dt': Timestamp('2019-09-17 20:00:00+0000', tz='UTC'), 'price': 93.39328, 'order_id': 'fafcfa557db240e8af2175ed578821d6', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 769, 'dt': Timestamp('2019-09-17 20:00:00+0000', tz='UTC'), 'price': 125.69281500000001, 'order_id': 'bbbf85f2bbe048e8b5e3277f4caabd48', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 128756, 'dt': Timestamp('2019-09-17 20:00:00+0000', tz='UTC'), 'price': 15.48774, 'order_id': 'c478fe657b3f4fd9902991a55d811ad7', 'sid': Equity(0 [DBC]), 'commission': None}]",11479963.52,1,4,-23024.180945003405,10201891.2,14060.4424349959,1.2439951054192018,0.0,0.0,0.0,440,0.2577020093025342,,,0.025569617148998747,0.09661300004279347,0.0,0.19811021608356746,3.99146347238051,-0.18402283354104557,2019-09,"[0.1456751972436905, 0.22251486778259277, -0.12301453948020935, 0.3462100028991699, 0.40861448645591736]"
2019-09-18 20:00:00+00:00,2019-09-18 13:31:00+00:00,2019-09-18 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': 35779, 'cost_basis': 41.92095, 'last_sale_price': 41.69}, {'sid': Equity(2 [SPY]), 'amount': 7620, 'cost_basis': 294.18702, 'last_sale_price': 301.1}, {'sid': Equity(3 [VNQ]), 'amount': -13678, 'cost_basis': 93.39328, 'last_sale_price': 93.12}, {'sid': Equity(1 [LQD]), 'amount': 28398, 'cost_basis': 126.13084818983731, 'last_sale_price': 125.94}, {'sid': Equity(0 [DBC]), 'amount': 266161, 'cost_basis': 15.284981437161383, 'last_sale_price': 15.38}]",0.9947436157658126,0.0,-1273695.36,53804.971489996184,-0.0019089635333018329,[],-1273695.36,11456008.81,10236118.421489997,10201891.2,10201891.2,10182313.450000001,[],11456008.81,1,4,-19577.749999998137,10182313.450000001,53804.971489996184,1.2436065748589717,0.0,0.0,0.0,441,0.24266002039239767,,,0.02361184214899903,0.09651481411870544,0.0,0.18655980186549317,3.99146347238051,-0.18402283354104557,2019-09,"[0.1456751972436905, 0.22251486778259277, -0.12301453948020935, 0.3462100028991699, 0.40861448645591736]"
2019-09-19 20:00:00+00:00,2019-09-19 13:31:00+00:00,2019-09-19 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': 35779, 'cost_basis': 41.92095, 'last_sale_price': 41.43}, {'sid': Equity(2 [SPY]), 'amount': 7620, 'cost_basis': 294.18702, 'last_sale_price': 301.08}, {'sid': Equity(3 [VNQ]), 'amount': -13678, 'cost_basis': 93.39328, 'last_sale_price': 93.45}, {'sid': Equity(1 [LQD]), 'amount': 28398, 'cost_basis': 126.13084818983731, 'last_sale_price': 126.3}, {'sid': Equity(0 [DBC]), 'amount': 266161, 'cost_basis': 15.284981437161383, 'last_sale_price': 15.46}]",0.9947526112117445,0.0,-1278209.1,53804.971489996184,0.001714270905967652,[],-1278209.1,11478070.030000001,10253665.901489997,10182313.450000001,10182313.450000001,10199860.930000002,[],11478070.030000001,1,4,17547.480000000447,10199860.930000002,53804.971489996184,1.2440700967393856,0.0,0.0,0.0,442,0.25557205110673,,,0.025366590148999002,0.09641330489847368,0.0,0.19647096085595536,3.99146347238051,-0.18402283354104557,2019-09,"[0.1456751972436905, 0.22251486778259277, -0.12301453948020935, 0.3462100028991699, 0.40861448645591736]"
2019-09-20 20:00:00+00:00,2019-09-20 13:31:00+00:00,2019-09-20 20:00:00+00:00,"[{'sid': Equity(4 [VWO]), 'amount': 35779, 'cost_basis': 41.92095, 'last_sale_price': 41.5}, {'sid': Equity(2 [SPY]), 'amount': 7620, 'cost_basis': 294.18702, 'last_sale_price': 298.28000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -13678, 'cost_basis': 93.39328, 'last_sale_price': 93.45}, {'sid': Equity(1 [LQD]), 'amount': 28398, 'cost_basis': 126.13084818983731, 'last_sale_price': 127.17}, {'sid': Equity(0 [DBC]), 'amount': 266161, 'cost_basis': 15.284981437161383, 'last_sale_price': 15.48}]",0.9947583356239367,0.0,-1278209.1,53804.971489996184,0.0010920981927420303,[],-1278209.1,11489268.04,10264863.911489995,10199860.930000002,10199860.930000002,10211058.94,[],11489268.04,1,4,11198.009999997914,10211058.94,53804.971489996184,1.243803839007422,0.0,0.0,0.0,443,0.2636746935066675,,,0.026486391148998756,0.09630723251119994,0.0,0.20269395603775073,3.99146347238051,-0.18402283354104557,2019-09,"[0.1456751972436905, 0.22251486778259277, -0.12301453948020935, 0.3462100028991699, 0.40861448645591736]"
