,period_open,period_close,ending_cash,portfolio_value,returns,capital_used,pnl,ending_exposure,transactions,shorts_count,orders,starting_value,starting_exposure,starting_cash,positions,long_exposure,longs_count,short_exposure,gross_leverage,net_leverage,ending_value,short_value,long_value,trading_days,algorithm_period_return,excess_return,sharpe,benchmark_period_return,benchmark_volatility,algo_volatility,alpha,beta,sortino,max_leverage,period_label,max_drawdown,treasury_period_return,weights
2019-08-05 20:00:00+00:00,2019-08-05 13:31:00+00:00,2019-08-05 20:00:00+00:00,-42150.90964000067,10102874.100359999,-0.016103440788863277,0.0,-165353.80000000075,10145025.01,[],0,"[{'id': '413a2e11626c4c53a73bdcbd5fee4bc3', 'dt': Timestamp('2019-08-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-05 20:00:00+0000', tz='UTC'), 'amount': -19746, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1daa338aedfc45a4a016be873369a4d1', 'dt': Timestamp('2019-08-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-05 20:00:00+0000', tz='UTC'), 'amount': -200, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fbbd8b9fc02e4d9fb767f0b5ec246a82', 'dt': Timestamp('2019-08-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-05 20:00:00+0000', tz='UTC'), 'amount': 22993, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0f2366730a0e487a8047ba26762992fd', 'dt': Timestamp('2019-08-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-05 20:00:00+0000', tz='UTC'), 'amount': 16482, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '62cd8e2b67594d678cab17ba1ee330b1', 'dt': Timestamp('2019-08-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-05 20:00:00+0000', tz='UTC'), 'amount': -219100, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10310378.81,10310378.81,-42150.90964000067,"[{'sid': Equity(4 [VWO]), 'amount': 4067, 'cost_basis': 42.72135, 'last_sale_price': 39.18}, {'sid': Equity(2 [SPY]), 'amount': 13706, 'cost_basis': 293.1611698174012, 'last_sale_price': 283.82}, {'sid': Equity(3 [VNQ]), 'amount': 14524, 'cost_basis': 89.28461999999999, 'last_sale_price': 87.56}, {'sid': Equity(1 [LQD]), 'amount': 24196, 'cost_basis': 120.63794972782726, 'last_sale_price': 125.21000000000001}, {'sid': Equity(0 [DBC]), 'amount': 119543, 'cost_basis': 15.54975956957833, 'last_sale_price': 15.01}]",10145025.01,5,0.0,1.0041721701390398,1.0041721701390398,10145025.01,0.0,10145025.01,410,0.010287410035998645,0.0,0.12147444153356457,0.0,0.0,0.07476470956166678,,,0.16422540133867242,1.9711541245335635,2019-08,-0.1450771152299581,0.0,"[-0.0608084499835968, 0.379412978887558, 0.3251573443412781, 0.5041525959968567, -0.1479145884513855]"
2019-08-06 20:00:00+00:00,2019-08-06 13:31:00+00:00,2019-08-06 20:00:00+00:00,-2384686.0207250006,10180400.899275001,0.00767373701234586,-2342535.1110849995,77526.7989150025,12565086.920000002,"[{'amount': -19746, 'dt': Timestamp('2019-08-06 20:00:00+0000', tz='UTC'), 'price': 39.780100000000004, 'order_id': '413a2e11626c4c53a73bdcbd5fee4bc3', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -200, 'dt': Timestamp('2019-08-06 20:00:00+0000', tz='UTC'), 'price': 287.65610000000004, 'order_id': '1daa338aedfc45a4a016be873369a4d1', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 22993, 'dt': Timestamp('2019-08-06 20:00:00+0000', tz='UTC'), 'price': 88.574265, 'order_id': 'fbbd8b9fc02e4d9fb767f0b5ec246a82', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 16482, 'dt': Timestamp('2019-08-06 20:00:00+0000', tz='UTC'), 'price': 126.05299500000001, 'order_id': '0f2366730a0e487a8047ba26762992fd', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -62230, 'dt': Timestamp('2019-08-06 20:00:00+0000', tz='UTC'), 'price': 14.922535, 'order_id': '62cd8e2b67594d678cab17ba1ee330b1', 'sid': Equity(0 [DBC]), 'commission': None}]",1,"[{'id': '413a2e11626c4c53a73bdcbd5fee4bc3', 'dt': Timestamp('2019-08-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-05 20:00:00+0000', tz='UTC'), 'amount': -19746, 'filled': -19746, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1daa338aedfc45a4a016be873369a4d1', 'dt': Timestamp('2019-08-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-05 20:00:00+0000', tz='UTC'), 'amount': -200, 'filled': -200, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fbbd8b9fc02e4d9fb767f0b5ec246a82', 'dt': Timestamp('2019-08-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-05 20:00:00+0000', tz='UTC'), 'amount': 22993, 'filled': 22993, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0f2366730a0e487a8047ba26762992fd', 'dt': Timestamp('2019-08-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-05 20:00:00+0000', tz='UTC'), 'amount': 16482, 'filled': 16482, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '62cd8e2b67594d678cab17ba1ee330b1', 'dt': Timestamp('2019-08-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-05 20:00:00+0000', tz='UTC'), 'amount': -219100, 'filled': -62230, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10145025.01,10145025.01,-42150.90964000067,"[{'sid': Equity(4 [VWO]), 'amount': -15679, 'cost_basis': 39.780100000000004, 'last_sale_price': 39.800000000000004}, {'sid': Equity(2 [SPY]), 'amount': 13506, 'cost_basis': 293.1611698174012, 'last_sale_price': 287.8}, {'sid': Equity(3 [VNQ]), 'amount': 37517, 'cost_basis': 88.84926556027933, 'last_sale_price': 88.53}, {'sid': Equity(1 [LQD]), 'amount': 40678, 'cost_basis': 122.83202948041959, 'last_sale_price': 125.99000000000001}, {'sid': Equity(0 [DBC]), 'amount': 57313, 'cost_basis': 15.54975956957833, 'last_sale_price': 14.93}]",13189111.120000001,4,-624024.2000000001,1.3568360869741096,1.2342428401709433,12565086.920000002,-624024.2000000001,13189111.120000001,411,0.018040089927498837,0.0,0.18374708508735466,0.0,0.0,0.074912584526083,,,0.24920858071621524,1.9711541245335635,2019-08,-0.1450771152299581,0.0,"[-0.0608084499835968, 0.379412978887558, 0.3251573443412781, 0.5041525959968567, -0.1479145884513855]"
2019-08-07 20:00:00+00:00,2019-08-07 13:31:00+00:00,2019-08-07 20:00:00+00:00,-73578.35262500076,10199436.947374998,0.0018698721482914848,2311107.6680999994,19036.048099996522,10273015.299999999,"[{'amount': -156870, 'dt': Timestamp('2019-08-07 20:00:00+0000', tz='UTC'), 'price': 14.73263, 'order_id': '62cd8e2b67594d678cab17ba1ee330b1', 'sid': Equity(0 [DBC]), 'commission': None}]",2,"[{'id': '62cd8e2b67594d678cab17ba1ee330b1', 'dt': Timestamp('2019-08-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-05 20:00:00+0000', tz='UTC'), 'amount': -219100, 'filled': -219100, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",12565086.920000002,12565086.920000002,-2384686.0207250006,"[{'sid': Equity(4 [VWO]), 'amount': -15679, 'cost_basis': 39.780100000000004, 'last_sale_price': 39.97}, {'sid': Equity(2 [SPY]), 'amount': 13506, 'cost_basis': 293.1611698174012, 'last_sale_price': 287.97}, {'sid': Equity(3 [VNQ]), 'amount': 37517, 'cost_basis': 88.84926556027933, 'last_sale_price': 89.39}, {'sid': Equity(1 [LQD]), 'amount': 40678, 'cost_basis': 122.83202948041959, 'last_sale_price': 125.97}, {'sid': Equity(0 [DBC]), 'amount': -99557, 'cost_basis': 14.73263, 'last_sale_price': 14.74}]",12367175.11,3,-2094159.81,1.4178562007505597,1.0072139622024858,10273015.299999999,-2094159.81,12367175.11,412,0.019943694737498463,0.0,0.19877456538390226,0.0,0.0,0.07483486180673812,,,0.26963745753694796,1.9711541245335635,2019-08,-0.1450771152299581,0.0,"[-0.0608084499835968, 0.379412978887558, 0.3251573443412781, 0.5041525959968567, -0.1479145884513855]"
2019-08-08 20:00:00+00:00,2019-08-08 13:31:00+00:00,2019-08-08 20:00:00+00:00,-73578.35262500076,10332360.417374998,0.013032432151483642,0.0,132923.47000000067,10405938.77,[],2,[],10273015.299999999,10273015.299999999,-73578.35262500076,"[{'sid': Equity(4 [VWO]), 'amount': -15679, 'cost_basis': 39.780100000000004, 'last_sale_price': 40.49}, {'sid': Equity(2 [SPY]), 'amount': 13506, 'cost_basis': 293.1611698174012, 'last_sale_price': 293.62}, {'sid': Equity(3 [VNQ]), 'amount': 37517, 'cost_basis': 88.84926556027933, 'last_sale_price': 90.96000000000001}, {'sid': Equity(1 [LQD]), 'amount': 40678, 'cost_basis': 122.83202948041959, 'last_sale_price': 126.31}, {'sid': Equity(0 [DBC]), 'amount': -99557, 'cost_basis': 14.73263, 'last_sale_price': 14.82}]",12516216.22,3,-2110277.45,1.4156004126031014,1.0071211562172446,10405938.77,-2110277.45,12516216.22,413,0.03323604173749839,0.0,0.30215950080673293,0.0,0.0,0.0754278517590864,,,0.413627934102069,1.9711541245335635,2019-08,-0.1450771152299581,0.0,"[-0.0608084499835968, 0.379412978887558, 0.3251573443412781, 0.5041525959968567, -0.1479145884513855]"
2019-08-09 20:00:00+00:00,2019-08-09 13:31:00+00:00,2019-08-09 20:00:00+00:00,-73578.35262500076,10279499.877375,-0.0051160178182624305,0.0,-52860.539999999106,10353078.23,[],2,[],10405938.77,10405938.77,-73578.35262500076,"[{'sid': Equity(4 [VWO]), 'amount': -15679, 'cost_basis': 39.780100000000004, 'last_sale_price': 40.09}, {'sid': Equity(2 [SPY]), 'amount': 13506, 'cost_basis': 293.1611698174012, 'last_sale_price': 291.62}, {'sid': Equity(3 [VNQ]), 'amount': 37517, 'cost_basis': 88.84926556027933, 'last_sale_price': 90.85000000000001}, {'sid': Equity(1 [LQD]), 'amount': 40678, 'cost_basis': 122.83202948041959, 'last_sale_price': 125.94}, {'sid': Equity(0 [DBC]), 'amount': -99557, 'cost_basis': 14.73263, 'last_sale_price': 14.950000000000001}]",12470026.49,3,-2116948.2600000002,1.419035451530641,1.0071577755243664,10353078.23,-2116948.2600000002,12470026.49,414,0.02794998773749846,0.0,0.2600816028383937,0.0,0.0,0.07544590893251209,,,0.3556092969675953,1.9711541245335635,2019-08,-0.1450771152299581,0.0,"[-0.0608084499835968, 0.379412978887558, 0.3251573443412781, 0.5041525959968567, -0.1479145884513855]"
2019-08-12 20:00:00+00:00,2019-08-12 13:31:00+00:00,2019-08-12 20:00:00+00:00,-73578.35262500076,10272691.937375,-0.0006622831928801975,0.0,-6807.9399999994785,10346270.290000001,[],2,"[{'id': 'b27701af02234b149b03aaa3acea4fbd', 'dt': Timestamp('2019-08-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-12 20:00:00+0000', tz='UTC'), 'amount': 27940, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4e578947875743d98de4bc92a33ecced', 'dt': Timestamp('2019-08-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-12 20:00:00+0000', tz='UTC'), 'amount': -4069, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0de62c05c6fc4ac18dc9c900c4b321ac', 'dt': Timestamp('2019-08-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-12 20:00:00+0000', tz='UTC'), 'amount': -11741, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '656c30489ad047b1a556737ff8187b03', 'dt': Timestamp('2019-08-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-12 20:00:00+0000', tz='UTC'), 'amount': -9321, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a2b0ec98bbbf4d3f894be8d13ce4cd1d', 'dt': Timestamp('2019-08-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-12 20:00:00+0000', tz='UTC'), 'amount': 150697, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10353078.23,10353078.23,-73578.35262500076,"[{'sid': Equity(4 [VWO]), 'amount': -15679, 'cost_basis': 39.780100000000004, 'last_sale_price': 39.64}, {'sid': Equity(2 [SPY]), 'amount': 13506, 'cost_basis': 293.1611698174012, 'last_sale_price': 288.07}, {'sid': Equity(3 [VNQ]), 'amount': 37517, 'cost_basis': 88.84926556027933, 'last_sale_price': 90.61}, {'sid': Equity(1 [LQD]), 'amount': 40678, 'cost_basis': 122.83202948041959, 'last_sale_price': 126.73}, {'sid': Equity(0 [DBC]), 'amount': -99557, 'cost_basis': 14.73263, 'last_sale_price': 14.84}]",12445211.73,3,-2098941.44,1.4158073909609028,1.0071625191404117,10346270.290000001,-2098941.44,12445211.73,415,0.027269193737498476,0.0,0.2544245102390176,0.0,0.0,0.07535694280421422,,,0.3478682833054512,1.9711541245335635,2019-08,-0.1450771152299581,0.0,"[0.04731367900967598, 0.2646288275718689, 0.2273484617471695, 0.38683146238327026, 0.07387746125459671]"
2019-08-13 20:00:00+00:00,2019-08-13 13:31:00+00:00,2019-08-13 20:00:00+00:00,965386.0246149993,10288879.004615,0.0015757376293068504,1038964.3772400003,16187.067239999771,9323492.98,"[{'amount': 27940, 'dt': Timestamp('2019-08-13 20:00:00+0000', tz='UTC'), 'price': 40.130055, 'order_id': 'b27701af02234b149b03aaa3acea4fbd', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -4069, 'dt': Timestamp('2019-08-13 20:00:00+0000', tz='UTC'), 'price': 292.403725, 'order_id': '4e578947875743d98de4bc92a33ecced', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -11741, 'dt': Timestamp('2019-08-13 20:00:00+0000', tz='UTC'), 'price': 90.69462999999999, 'order_id': '0de62c05c6fc4ac18dc9c900c4b321ac', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -9321, 'dt': Timestamp('2019-08-13 20:00:00+0000', tz='UTC'), 'price': 126.566685, 'order_id': '656c30489ad047b1a556737ff8187b03', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 83840, 'dt': Timestamp('2019-08-13 20:00:00+0000', tz='UTC'), 'price': 15.197595, 'order_id': 'a2b0ec98bbbf4d3f894be8d13ce4cd1d', 'sid': Equity(0 [DBC]), 'commission': None}]",1,"[{'id': 'b27701af02234b149b03aaa3acea4fbd', 'dt': Timestamp('2019-08-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-12 20:00:00+0000', tz='UTC'), 'amount': 27940, 'filled': 27940, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4e578947875743d98de4bc92a33ecced', 'dt': Timestamp('2019-08-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-12 20:00:00+0000', tz='UTC'), 'amount': -4069, 'filled': -4069, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0de62c05c6fc4ac18dc9c900c4b321ac', 'dt': Timestamp('2019-08-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-12 20:00:00+0000', tz='UTC'), 'amount': -11741, 'filled': -11741, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '656c30489ad047b1a556737ff8187b03', 'dt': Timestamp('2019-08-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-12 20:00:00+0000', tz='UTC'), 'amount': -9321, 'filled': -9321, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a2b0ec98bbbf4d3f894be8d13ce4cd1d', 'dt': Timestamp('2019-08-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-12 20:00:00+0000', tz='UTC'), 'amount': 150697, 'filled': 83840, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10346270.290000001,10346270.290000001,-73578.35262500076,"[{'sid': Equity(4 [VWO]), 'amount': 12261, 'cost_basis': 40.130055, 'last_sale_price': 40.11}, {'sid': Equity(2 [SPY]), 'amount': 9437, 'cost_basis': 293.1611698174012, 'last_sale_price': 292.55}, {'sid': Equity(3 [VNQ]), 'amount': 25776, 'cost_basis': 88.84926556027933, 'last_sale_price': 90.74}, {'sid': Equity(1 [LQD]), 'amount': 31357, 'cost_basis': 122.83202948041959, 'last_sale_price': 126.63000000000001}, {'sid': Equity(0 [DBC]), 'amount': -15717, 'cost_basis': 14.73263, 'last_sale_price': 15.19}]",9562234.21,4,-238741.22999999998,0.9525795215984022,0.9061718945103755,9323492.98,-238741.22999999998,9562234.21,416,0.02888790046149836,0.0,0.2667693060251374,0.0,0.0,0.07527514626051587,,,0.3647898112600591,1.9711541245335635,2019-08,-0.1450771152299581,0.0,"[0.04731367900967598, 0.2646288275718689, 0.2273484617471695, 0.38683146238327026, 0.07387746125459671]"
2019-08-14 20:00:00+00:00,2019-08-14 13:31:00+00:00,2019-08-14 20:00:00+00:00,-35294.7857450007,10172785.274255,-0.011283418758051833,-1000680.8103599995,-116093.73035999946,10208080.06,"[{'amount': 66857, 'dt': Timestamp('2019-08-14 20:00:00+0000', tz='UTC'), 'price': 14.96748, 'order_id': 'a2b0ec98bbbf4d3f894be8d13ce4cd1d', 'sid': Equity(0 [DBC]), 'commission': None}]",0,"[{'id': 'a2b0ec98bbbf4d3f894be8d13ce4cd1d', 'dt': Timestamp('2019-08-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-12 20:00:00+0000', tz='UTC'), 'amount': 150697, 'filled': 150697, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9323492.98,9323492.98,965386.0246149993,"[{'sid': Equity(4 [VWO]), 'amount': 12261, 'cost_basis': 40.130055, 'last_sale_price': 39.0}, {'sid': Equity(2 [SPY]), 'amount': 9437, 'cost_basis': 293.1611698174012, 'last_sale_price': 283.90000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 25776, 'cost_basis': 88.84926556027933, 'last_sale_price': 89.36}, {'sid': Equity(1 [LQD]), 'amount': 31357, 'cost_basis': 122.83202948041959, 'last_sale_price': 127.0}, {'sid': Equity(0 [DBC]), 'amount': 51140, 'cost_basis': 14.96748, 'last_sale_price': 14.96}]",10208080.06,5,0.0,1.0034695302017553,1.0034695302017553,10208080.06,0.0,10208080.06,417,0.017278527425498513,0.0,0.17455586519203975,0.0,0.0,0.07570175738981143,,,0.2373338134938727,1.9711541245335635,2019-08,-0.1450771152299581,0.0,"[0.04731367900967598, 0.2646288275718689, 0.2273484617471695, 0.38683146238327026, 0.07387746125459671]"
2019-08-15 20:00:00+00:00,2019-08-15 13:31:00+00:00,2019-08-15 20:00:00+00:00,-35294.7857450007,10218805.624255,0.004523869201925157,0.0,46020.34999999963,10254100.41,[],0,[],10208080.06,10208080.06,-35294.7857450007,"[{'sid': Equity(4 [VWO]), 'amount': 12261, 'cost_basis': 40.130055, 'last_sale_price': 39.22}, {'sid': Equity(2 [SPY]), 'amount': 9437, 'cost_basis': 293.1611698174012, 'last_sale_price': 284.65000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 25776, 'cost_basis': 88.84926556027933, 'last_sale_price': 90.25}, {'sid': Equity(1 [LQD]), 'amount': 31357, 'cost_basis': 122.83202948041959, 'last_sale_price': 127.62}, {'sid': Equity(0 [DBC]), 'amount': 51140, 'cost_basis': 14.96748, 'last_sale_price': 14.84}]",10254100.41,5,0.0,1.003453905186456,1.003453905186456,10254100.41,0.0,10254100.41,418,0.021880562425498518,0.0,0.21019626818696485,0.0,0.0,0.07569059962788632,,,0.28609236671335075,1.9711541245335635,2019-08,-0.1450771152299581,0.0,"[0.04731367900967598, 0.2646288275718689, 0.2273484617471695, 0.38683146238327026, 0.07387746125459671]"
2019-08-16 20:00:00+00:00,2019-08-16 13:31:00+00:00,2019-08-16 20:00:00+00:00,-35294.7857450007,10295489.134255,0.007504155849484606,0.0,76683.50999999978,10330783.92,[],0,[],10254100.41,10254100.41,-35294.7857450007,"[{'sid': Equity(4 [VWO]), 'amount': 12261, 'cost_basis': 40.130055, 'last_sale_price': 39.74}, {'sid': Equity(2 [SPY]), 'amount': 9437, 'cost_basis': 293.1611698174012, 'last_sale_price': 288.85}, {'sid': Equity(3 [VNQ]), 'amount': 25776, 'cost_basis': 88.84926556027933, 'last_sale_price': 91.18}, {'sid': Equity(1 [LQD]), 'amount': 31357, 'cost_basis': 122.83202948041959, 'last_sale_price': 127.85000000000001}, {'sid': Equity(0 [DBC]), 'amount': 51140, 'cost_basis': 14.96748, 'last_sale_price': 14.83}]",10330783.92,5,0.0,1.0034281795925137,1.0034281795925137,10330783.92,0.0,10330783.92,419,0.02954891342549848,0.0,0.26886268898224486,0.0,0.0,0.07581992836424432,,,0.3670051018610717,1.9711541245335635,2019-08,-0.1450771152299581,0.0,"[0.04731367900967598, 0.2646288275718689, 0.2273484617471695, 0.38683146238327026, 0.07387746125459671]"
2019-08-19 20:00:00+00:00,2019-08-19 13:31:00+00:00,2019-08-19 20:00:00+00:00,-35294.7857450007,10337345.844255,0.004065538747521469,0.0,41856.710000000894,10372640.63,[],0,"[{'id': '8a9908395ad045ebaca88d8ea6b98aed', 'dt': Timestamp('2019-08-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-19 20:00:00+0000', tz='UTC'), 'amount': 13005, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ba478408b71f4cf5a4e58349985c9c09', 'dt': Timestamp('2019-08-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-19 20:00:00+0000', tz='UTC'), 'amount': -7014, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f07fb4a97b364e4bb843b085ca62f21b', 'dt': Timestamp('2019-08-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-19 20:00:00+0000', tz='UTC'), 'amount': -28999, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2de5672591f5422396addcec9c685afa', 'dt': Timestamp('2019-08-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-19 20:00:00+0000', tz='UTC'), 'amount': 21173, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3cc7d4751b1042f884a068d64bfeebe2', 'dt': Timestamp('2019-08-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-19 20:00:00+0000', tz='UTC'), 'amount': 98115, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10330783.92,10330783.92,-35294.7857450007,"[{'sid': Equity(4 [VWO]), 'amount': 12261, 'cost_basis': 40.130055, 'last_sale_price': 39.87}, {'sid': Equity(2 [SPY]), 'amount': 9437, 'cost_basis': 293.1611698174012, 'last_sale_price': 292.33}, {'sid': Equity(3 [VNQ]), 'amount': 25776, 'cost_basis': 88.84926556027933, 'last_sale_price': 91.84}, {'sid': Equity(1 [LQD]), 'amount': 31357, 'cost_basis': 122.83202948041959, 'last_sale_price': 127.43}, {'sid': Equity(0 [DBC]), 'amount': 51140, 'cost_basis': 14.96748, 'last_sale_price': 14.9}]",10372640.63,5,0.0,1.0034142986291414,1.0034142986291414,10372640.63,0.0,10372640.63,420,0.03373458442549837,0.0,0.30050475248003883,0.0,0.0,0.07579226886763256,,,0.410536788321497,1.9711541245335635,2019-08,-0.1450771152299581,0.0,"[0.09744922071695328, 0.0685001090168953, -0.028636950999498367, 0.6475546360015869, 0.21513274312019348]"
