,period_open,period_close,gross_leverage,capital_used,starting_cash,short_exposure,returns,shorts_count,transactions,long_exposure,longs_count,starting_exposure,positions,ending_exposure,ending_value,short_value,portfolio_value,net_leverage,starting_value,orders,pnl,ending_cash,long_value,excess_return,period_label,treasury_period_return,alpha,beta,algorithm_period_return,algo_volatility,max_leverage,sortino,trading_days,benchmark_period_return,benchmark_volatility,max_drawdown,sharpe,weights
2020-01-24 21:00:00+00:00,2020-01-24 14:31:00+00:00,2020-01-24 21:00:00+00:00,1.5823230524851573,0.0,-40566.29913500574,-3190610.62,-0.0073097378340249985,2,[],14259054.85,3,11149648.71,"[{'sid': Equity(4 [VWO]), 'amount': -22618, 'cost_basis': 45.575225015521745, 'last_sale_price': 44.29}, {'sid': Equity(2 [SPY]), 'amount': 13731, 'cost_basis': 318.60622587374297, 'last_sale_price': 328.77}, {'sid': Equity(3 [VNQ]), 'amount': -22932, 'cost_basis': 94.93251000000001, 'last_sale_price': 95.45}, {'sid': Equity(1 [LQD]), 'amount': 41991, 'cost_basis': 129.21606396252773, 'last_sale_price': 130.07}, {'sid': Equity(0 [DBC]), 'amount': 283451, 'cost_basis': 15.762485873380855, 'last_sale_price': 15.11}]",11068444.23,11068444.23,-3190610.62,11027877.930864995,1.003678522684901,11149648.71,[],-81204.48000000045,-40566.29913500574,14259054.85,0.0,2020-01,0.0,,,0.10278779308649932,0.0914819539599199,2.6225923540245892,0.7609337193032131,529,0.0,0.0,-0.09296425224933123,0.5552535631799216,"[-0.09016339480876923, 0.40504661202430725, -0.1952587366104126, 0.48461899161338806, 0.3957565128803253]"
2020-01-27 21:00:00+00:00,2020-01-27 14:31:00+00:00,2020-01-27 21:00:00+00:00,1.5793933203993196,0.0,-40566.29913500574,-3146361.08,-0.00879419962825001,2,[],14117823.950000001,3,11068444.23,"[{'sid': Equity(4 [VWO]), 'amount': -22618, 'cost_basis': 45.575225015521745, 'last_sale_price': 42.800000000000004}, {'sid': Equity(2 [SPY]), 'amount': 13731, 'cost_basis': 318.60622587374297, 'last_sale_price': 323.5}, {'sid': Equity(3 [VNQ]), 'amount': -22932, 'cost_basis': 94.93251000000001, 'last_sale_price': 94.99}, {'sid': Equity(1 [LQD]), 'amount': 41991, 'cost_basis': 129.21606396252773, 'last_sale_price': 130.32}, {'sid': Equity(0 [DBC]), 'amount': 283451, 'cost_basis': 15.762485873380855, 'last_sale_price': 14.83}]",10971462.870000001,10971462.870000001,-3146361.08,10930896.570864996,1.0037111593611754,11068444.23,"[{'id': '666efb55bacf49068a9b8f9a15d49090', 'dt': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': 43930, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0e47ab3261c348f78c702dc746a8c99b', 'dt': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': 10569, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '89d62277d2cb4a0c8955f49b21bbe647', 'dt': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': -19418, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0a30a098be4d4343931963b1430bcc61', 'dt': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': 3331, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f383a13a206140e3a92bff06b647d655', 'dt': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': -264977, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-96981.3599999994,-40566.29913500574,14117823.950000001,0.0,2020-01,0.0,,,0.09308965708649941,0.091605701759121,2.6225923540245892,0.6946522567263832,530,0.0,0.0,-0.09296425224933123,0.5078116980870219,"[0.08345109224319458, 0.7191675901412964, -0.36802738904953003, 0.5403450727462769, 0.02506362460553646]"
2020-01-28 21:00:00+00:00,2020-01-28 14:31:00+00:00,2020-01-28 21:00:00+00:00,1.9407494606133429,-2204255.296810001,-40566.29913500574,-4038919.5,0.003833963016510511,1,"[{'amount': 43930, 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'price': 43.181580000000004, 'order_id': '666efb55bacf49068a9b8f9a15d49090', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 10569, 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'price': 327.053445, 'order_id': '0e47ab3261c348f78c702dc746a8c99b', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -19418, 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'price': 95.322315, 'order_id': '89d62277d2cb4a0c8955f49b21bbe647', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 3331, 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'price': 130.315125, 'order_id': '0a30a098be4d4343931963b1430bcc61', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -116330, 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'price': 14.89255, 'order_id': 'f383a13a206140e3a92bff06b647d655', 'sid': Equity(0 [DBC]), 'commission': None}]",17256546.32,4,10971462.870000001,"[{'sid': Equity(4 [VWO]), 'amount': 21312, 'cost_basis': 43.181580000000004, 'last_sale_price': 43.160000000000004}, {'sid': Equity(2 [SPY]), 'amount': 24300, 'cost_basis': 322.28024476038536, 'last_sale_price': 326.89}, {'sid': Equity(3 [VNQ]), 'amount': -42350, 'cost_basis': 95.1112404247934, 'last_sale_price': 95.37}, {'sid': Equity(1 [LQD]), 'amount': 45322, 'cost_basis': 129.29684089902258, 'last_sale_price': 130.25}, {'sid': Equity(0 [DBC]), 'amount': 167121, 'cost_basis': 15.762485873380855, 'last_sale_price': 14.9}]",13217626.82,13217626.82,-4038919.5,10972805.224054994,1.2045804650777747,10971462.870000001,"[{'id': '666efb55bacf49068a9b8f9a15d49090', 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': 43930, 'filled': 43930, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0e47ab3261c348f78c702dc746a8c99b', 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': 10569, 'filled': 10569, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '89d62277d2cb4a0c8955f49b21bbe647', 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': -19418, 'filled': -19418, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0a30a098be4d4343931963b1430bcc61', 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': 3331, 'filled': 3331, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f383a13a206140e3a92bff06b647d655', 'dt': Timestamp('2020-01-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': -264977, 'filled': -116330, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",41908.65318999812,-2244821.595945006,17256546.32,0.0,2020-01,0.0,,,0.09728052240549911,0.09155376412092858,2.6225923540245892,0.7211938801117374,531,0.0,0.0,-0.09296425224933123,0.5270165562144216,"[0.08345109224319458, 0.7191675901412964, -0.36802738904953003, 0.5403450727462769, 0.02506362460553646]"
2020-01-29 21:00:00+00:00,2020-01-29 14:31:00+00:00,2020-01-29 21:00:00+00:00,1.8262741307834585,1210560.51695,-2244821.595945006,-4024097.0,0.0017548007603187532,1,"[{'amount': -81670, 'dt': Timestamp('2020-01-29 21:00:00+0000', tz='UTC'), 'price': 14.822585, 'order_id': 'f383a13a206140e3a92bff06b647d655', 'sid': Equity(0 [DBC]), 'commission': None}]",16050418.390000002,4,13217626.82,"[{'sid': Equity(4 [VWO]), 'amount': 21312, 'cost_basis': 43.181580000000004, 'last_sale_price': 43.36}, {'sid': Equity(2 [SPY]), 'amount': 24300, 'cost_basis': 322.28024476038536, 'last_sale_price': 326.62}, {'sid': Equity(3 [VNQ]), 'amount': -42350, 'cost_basis': 95.1112404247934, 'last_sale_price': 95.02}, {'sid': Equity(1 [LQD]), 'amount': 45322, 'cost_basis': 129.29684089902258, 'last_sale_price': 130.67000000000002}, {'sid': Equity(0 [DBC]), 'amount': 85451, 'cost_basis': 15.762485873380855, 'last_sale_price': 14.83}]",12026321.390000002,12026321.390000002,-4024097.0,10992060.311004996,1.0940916488567232,13217626.82,"[{'id': 'f383a13a206140e3a92bff06b647d655', 'dt': Timestamp('2020-01-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': -264977, 'filled': -198000, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",19255.086950002238,-1034261.0789950057,16050418.390000002,0.0,2020-01,0.0,,,0.09920603110049919,0.09147384285921062,2.6225923540245892,0.7329516367939686,532,0.0,0.0,-0.09296425224933123,0.535572500414508,"[0.08345109224319458, 0.7191675901412964, -0.36802738904953003, 0.5403450727462769, 0.02506362460553646]"
2020-01-30 21:00:00+00:00,2020-01-30 14:31:00+00:00,2020-01-30 21:00:00+00:00,1.7371375243366658,984069.6190499999,-1034261.0789950057,-4027061.5,0.00020417182825593905,1,"[{'amount': -66977, 'dt': Timestamp('2020-01-30 21:00:00+0000', tz='UTC'), 'price': 14.69265, 'order_id': 'f383a13a206140e3a92bff06b647d655', 'sid': Equity(0 [DBC]), 'commission': None}]",15071557.540000001,4,12026321.390000002,"[{'sid': Equity(4 [VWO]), 'amount': 21312, 'cost_basis': 43.181580000000004, 'last_sale_price': 42.77}, {'sid': Equity(2 [SPY]), 'amount': 24300, 'cost_basis': 322.28024476038536, 'last_sale_price': 327.68}, {'sid': Equity(3 [VNQ]), 'amount': -42350, 'cost_basis': 95.1112404247934, 'last_sale_price': 95.09}, {'sid': Equity(1 [LQD]), 'amount': 45322, 'cost_basis': 129.29684089902258, 'last_sale_price': 130.75}, {'sid': Equity(0 [DBC]), 'amount': 18474, 'cost_basis': 15.762485873380855, 'last_sale_price': 14.700000000000001}]",11044496.040000001,11044496.040000001,-4027061.5,10994304.580054995,1.004565223710107,12026321.390000002,"[{'id': 'f383a13a206140e3a92bff06b647d655', 'dt': Timestamp('2020-01-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-01-27 21:00:00+0000', tz='UTC'), 'amount': -264977, 'filled': -264977, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",2244.269049998373,-50191.459945005714,15071557.540000001,0.0,2020-01,0.0,,,0.09943045800549899,0.09138783101074807,2.6225923540245892,0.7337093052287534,533,0.0,0.0,-0.09296425224933123,0.5361270793339243,"[0.08345109224319458, 0.7191675901412964, -0.36802738904953003, 0.5403450727462769, 0.02506362460553646]"
2020-01-31 21:00:00+00:00,2020-01-31 14:31:00+00:00,2020-01-31 21:00:00+00:00,1.7347815020261133,0.0,-50191.459945005714,-3977935.5000000005,-0.00895586612896171,1,[],14923968.02,4,11044496.040000001,"[{'sid': Equity(4 [VWO]), 'amount': 21312, 'cost_basis': 43.181580000000004, 'last_sale_price': 42.01}, {'sid': Equity(2 [SPY]), 'amount': 24300, 'cost_basis': 322.28024476038536, 'last_sale_price': 321.73}, {'sid': Equity(3 [VNQ]), 'amount': -42350, 'cost_basis': 95.1112404247934, 'last_sale_price': 93.93}, {'sid': Equity(1 [LQD]), 'amount': 45322, 'cost_basis': 129.29684089902258, 'last_sale_price': 131.09}, {'sid': Equity(0 [DBC]), 'amount': 18474, 'cost_basis': 15.762485873380855, 'last_sale_price': 14.58}]",10946032.52,10946032.52,-3977935.5000000005,10895841.060054993,1.004606478716821,11044496.040000001,[],-98463.52000000142,-50191.459945005714,14923968.02,0.0,2020-01,0.0,,,0.08958410600549871,0.09151818606800179,2.6225923540245892,0.6668432683572623,534,0.0,0.0,-0.09296425224933123,0.4881802972623883,"[0.08345109224319458, 0.7191675901412964, -0.36802738904953003, 0.5403450727462769, 0.02506362460553646]"
2020-02-03 21:00:00+00:00,2020-02-03 14:31:00+00:00,2020-02-03 21:00:00+00:00,1.7354086278902578,0.0,-50191.459945005714,-3991064.0,0.002424084552483885,1,[],14963508.959999999,4,10946032.52,"[{'sid': Equity(4 [VWO]), 'amount': 21312, 'cost_basis': 43.181580000000004, 'last_sale_price': 42.31}, {'sid': Equity(2 [SPY]), 'amount': 24300, 'cost_basis': 322.28024476038536, 'last_sale_price': 324.12}, {'sid': Equity(3 [VNQ]), 'amount': -42350, 'cost_basis': 95.1112404247934, 'last_sale_price': 94.24}, {'sid': Equity(1 [LQD]), 'amount': 45322, 'cost_basis': 129.29684089902258, 'last_sale_price': 130.65}, {'sid': Equity(0 [DBC]), 'amount': 18474, 'cost_basis': 15.762485873380855, 'last_sale_price': 14.31}]",10972444.959999999,10972444.959999999,-3991064.0,10922253.500054993,1.0045953392259896,10946032.52,"[{'id': '659d7231504c46399c57c7f95afeb69f', 'dt': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': 58967, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b60f6f3c916540bc8d0dbe7860621c8d', 'dt': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': -21775, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a57983d12be5479d9f5158875842a706', 'dt': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': 7004, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e94922dd1c8d4c209bd8444b1f758b3a', 'dt': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': -288, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f21776cd9ccb41cdb5419766513f02fd', 'dt': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': 271867, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",26412.43999999948,-50191.459945005714,14963508.959999999,0.0,2020-02,0.0,,,0.09222535000549859,0.0914454567756965,2.6225923540245892,0.6832781043223304,535,0.0,0.0,-0.09296425224933123,0.5001416097500657,"[0.3109825849533081, 0.07491452246904373, -0.3049728572368622, 0.5386785268783569, 0.38039711117744446]"
2020-02-04 21:00:00+00:00,2020-02-04 14:31:00+00:00,2020-02-04 21:00:00+00:00,1.4585883912526791,1735260.93994,-50191.459945005714,-3365292.66,0.007326513703385329,1,"[{'amount': 58967, 'dt': Timestamp('2020-02-04 21:00:00+0000', tz='UTC'), 'price': 43.34166, 'order_id': '659d7231504c46399c57c7f95afeb69f', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -21775, 'dt': Timestamp('2020-02-04 21:00:00+0000', tz='UTC'), 'price': 328.89547, 'order_id': 'b60f6f3c916540bc8d0dbe7860621c8d', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 7004, 'dt': Timestamp('2020-02-04 21:00:00+0000', tz='UTC'), 'price': 95.25760500000001, 'order_id': 'a57983d12be5479d9f5158875842a706', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -288, 'dt': Timestamp('2020-02-04 21:00:00+0000', tz='UTC'), 'price': 130.264835, 'order_id': 'e94922dd1c8d4c209bd8444b1f758b3a', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 156310, 'dt': Timestamp('2020-02-04 21:00:00+0000', tz='UTC'), 'price': 14.337165, 'order_id': 'f21776cd9ccb41cdb5419766513f02fd', 'sid': Equity(0 [DBC]), 'commission': None}]",12682498.72,4,10972444.959999999,"[{'sid': Equity(4 [VWO]), 'amount': 80279, 'cost_basis': 43.29916289664794, 'last_sale_price': 43.32}, {'sid': Equity(2 [SPY]), 'amount': 2525, 'cost_basis': 322.28024476038536, 'last_sale_price': 329.06}, {'sid': Equity(3 [VNQ]), 'amount': -35346, 'cost_basis': 95.1112404247934, 'last_sale_price': 95.21000000000001}, {'sid': Equity(1 [LQD]), 'amount': 45034, 'cost_basis': 129.29684089902258, 'last_sale_price': 130.33}, {'sid': Equity(0 [DBC]), 'amount': 174784, 'cost_basis': 14.48781596241554, 'last_sale_price': 14.33}]",9317206.06,9317206.06,-3365292.66,11002275.539994994,0.8468435485123507,10972444.959999999,"[{'id': '659d7231504c46399c57c7f95afeb69f', 'dt': Timestamp('2020-02-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': 58967, 'filled': 58967, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b60f6f3c916540bc8d0dbe7860621c8d', 'dt': Timestamp('2020-02-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': -21775, 'filled': -21775, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a57983d12be5479d9f5158875842a706', 'dt': Timestamp('2020-02-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': 7004, 'filled': 7004, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e94922dd1c8d4c209bd8444b1f758b3a', 'dt': Timestamp('2020-02-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': -288, 'filled': -288, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f21776cd9ccb41cdb5419766513f02fd', 'dt': Timestamp('2020-02-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': 271867, 'filled': 156310, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",80022.03994000144,1685069.4799949932,12682498.72,0.0,2020-02,0.0,,,0.10022755399949879,0.09149121764439454,2.6225923540245892,0.7341491696687015,536,0.0,0.0,-0.09296425224933123,0.5366078451340086,"[0.3109825849533081, 0.07491452246904373, -0.3049728572368622, 0.5386785268783569, 0.38039711117744446]"
2020-02-05 21:00:00+00:00,2020-02-05 14:31:00+00:00,2020-02-05 21:00:00+00:00,1.6085091452370863,-1682195.027175,1685069.4799949932,-3367413.42,0.0055216107435376305,1,"[{'amount': 115557, 'dt': Timestamp('2020-02-05 21:00:00+0000', tz='UTC'), 'price': 14.557275, 'order_id': 'f21776cd9ccb41cdb5419766513f02fd', 'sid': Equity(0 [DBC]), 'commission': None}]",14427564.79,4,9317206.06,"[{'sid': Equity(4 [VWO]), 'amount': 80279, 'cost_basis': 43.29916289664794, 'last_sale_price': 43.56}, {'sid': Equity(2 [SPY]), 'amount': 2525, 'cost_basis': 322.28024476038536, 'last_sale_price': 332.86}, {'sid': Equity(3 [VNQ]), 'amount': -35346, 'cost_basis': 95.1112404247934, 'last_sale_price': 95.27}, {'sid': Equity(1 [LQD]), 'amount': 45034, 'cost_basis': 129.29684089902258, 'last_sale_price': 130.25}, {'sid': Equity(0 [DBC]), 'amount': 290341, 'cost_basis': 14.515460966070371, 'last_sale_price': 14.55}]",11060151.37,11060151.37,-3367413.42,11063025.822819993,0.9997401748069624,9317206.06,"[{'id': 'f21776cd9ccb41cdb5419766513f02fd', 'dt': Timestamp('2020-02-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-03 21:00:00+0000', tz='UTC'), 'amount': 271867, 'filled': 271867, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",60750.28282499872,2874.452819993021,14427564.79,0.0,2020-02,0.0,,,0.10630258228199851,0.09147863975377246,2.6225923540245892,0.7722485783952618,537,0.0,0.0,-0.09296425224933123,0.5640073772898979,"[0.3109825849533081, 0.07491452246904373, -0.3049728572368622, 0.5386785268783569, 0.38039711117744446]"
2020-02-06 21:00:00+00:00,2020-02-06 14:31:00+00:00,2020-02-06 21:00:00+00:00,1.610298500610868,0.0,2874.452819993021,-3378724.14,0.0004185220277124202,1,[],14443505.63,4,11060151.37,"[{'sid': Equity(4 [VWO]), 'amount': 80279, 'cost_basis': 43.29916289664794, 'last_sale_price': 43.54}, {'sid': Equity(2 [SPY]), 'amount': 2525, 'cost_basis': 322.28024476038536, 'last_sale_price': 333.98}, {'sid': Equity(3 [VNQ]), 'amount': -35346, 'cost_basis': 95.1112404247934, 'last_sale_price': 95.59}, {'sid': Equity(1 [LQD]), 'amount': 45034, 'cost_basis': 129.29684089902258, 'last_sale_price': 130.19}, {'sid': Equity(0 [DBC]), 'amount': 290341, 'cost_basis': 14.515460966070371, 'last_sale_price': 14.61}]",11064781.49,11064781.49,-3378724.14,11067655.942819994,0.999740283504037,11060151.37,[],4630.120000001043,2874.452819993021,14443505.63,0.0,2020-02,0.0,,,0.10676559428199872,0.09139354153625516,2.6225923540245892,0.7744674688703543,538,0.0,0.0,-0.09296425224933123,0.5656281873071867,"[0.3109825849533081, 0.07491452246904373, -0.3049728572368622, 0.5386785268783569, 0.38039711117744446]"
2020-02-07 21:00:00+00:00,2020-02-07 14:31:00+00:00,2020-02-07 21:00:00+00:00,1.6130434456530554,0.0,2874.452819993021,-3378017.22,-0.004685948882757307,1,[],14390936.240000002,4,11064781.49,"[{'sid': Equity(4 [VWO]), 'amount': 80279, 'cost_basis': 43.29916289664794, 'last_sale_price': 42.95}, {'sid': Equity(2 [SPY]), 'amount': 2525, 'cost_basis': 322.28024476038536, 'last_sale_price': 332.2}, {'sid': Equity(3 [VNQ]), 'amount': -35346, 'cost_basis': 95.1112404247934, 'last_sale_price': 95.57000000000001}, {'sid': Equity(1 [LQD]), 'amount': 45034, 'cost_basis': 129.29684089902258, 'last_sale_price': 130.69}, {'sid': Equity(0 [DBC]), 'amount': 290341, 'cost_basis': 14.515460966070371, 'last_sale_price': 14.530000000000001}]",11012919.020000001,11012919.020000001,-3378017.22,11015793.472819995,0.9997390607560784,11064781.49,[],-51862.46999999881,2874.452819993021,14390936.240000002,0.0,2020-02,0.0,,,0.1015793472819988,0.09136978973041854,2.6225923540245892,0.7400424517647035,539,0.0,0.0,-0.09296425224933123,0.5407478935979948,"[0.3109825849533081, 0.07491452246904373, -0.3049728572368622, 0.5386785268783569, 0.38039711117744446]"
