,period_open,period_close,long_value,longs_count,returns,transactions,short_exposure,ending_cash,starting_value,starting_cash,net_leverage,long_exposure,ending_value,capital_used,portfolio_value,positions,starting_exposure,orders,short_value,ending_exposure,gross_leverage,shorts_count,pnl,algorithm_period_return,sortino,algo_volatility,period_label,benchmark_period_return,benchmark_volatility,max_drawdown,trading_days,excess_return,sharpe,max_leverage,alpha,beta,treasury_period_return,weights
2018-05-08 20:00:00+00:00,2018-05-08 13:31:00+00:00,2018-05-08 20:00:00+00:00,9985477.200000001,1,0.0,[],0.0,154.12577499962936,9985477.200000001,154.12577499962936,0.9999845652448031,9985477.200000001,9985477.200000001,0.0,9985631.325775001,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 266.92}]",9985477.200000001,[],0.0,9985477.200000001,0.9999845652448031,0,0.0,-0.0014368674224994882,0.08707436515221538,0.17755154184175204,2018-05,0.0,0.0,-0.10157576075499024,98,0.0,0.06770550374201882,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-05-09 20:00:00+00:00,2018-05-09 13:31:00+00:00,2018-05-09 20:00:00+00:00,10081995.0,1,0.009665668283873607,[],0.0,154.12577499962936,9985477.200000001,154.12577499962936,0.9999847130038371,10081995.0,10081995.0,0.0,10082149.125775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 269.5}]",9985477.200000001,[],0.0,10081995.0,0.9999847130038371,0,96517.79999999888,0.0082149125775004,0.2657533172150509,0.1773085977660169,2018-05,0.0,0.0,-0.10157576075499024,99,0.0,0.20587444646465627,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-05-10 20:00:00+00:00,2018-05-10 13:31:00+00:00,2018-05-10 20:00:00+00:00,10176268.2,1,0.009350506407308501,[],0.0,154.12577499962936,10081995.0,154.12577499962936,0.9999848546208022,10176268.2,10176268.2,0.0,10176422.325775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 272.02}]",10081995.0,[],0.0,10176268.2,0.9999848546208022,0,94273.19999999925,0.017642232577500305,0.4368320370574566,0.17701506946080764,2018-05,0.0,0.0,-0.10157576075499024,100,0.0,0.33726819220865173,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-05-11 20:00:00+00:00,2018-05-11 13:31:00+00:00,2018-05-11 20:00:00+00:00,10207318.5,1,0.0030512000196136757,[],0.0,154.12577499962936,10176268.2,154.12577499962936,0.9999849006918117,10207318.5,10207318.5,0.0,10207472.625775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 272.85}]",10176268.2,[],0.0,10207318.5,0.9999849006918117,0,31050.300000000745,0.02074726257750048,0.4906449600106018,0.17618386082962406,2018-05,0.0,0.0,-0.10157576075499024,101,0.0,0.37871427482108067,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-05-14 20:00:00+00:00,2018-05-14 13:31:00+00:00,2018-05-14 20:00:00+00:00,10212181.8,1,0.00047644506904886974,[],0.0,154.12577499962936,10207318.5,154.12577499962936,0.9999849078823767,10212181.8,10212181.8,0.0,10212335.925775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 272.98}]",10207318.5,[],0.0,10212181.8,0.9999849078823767,0,4863.300000000745,0.021233592577500682,0.496932369228652,0.17530980954619296,2018-05,0.0,0.0,-0.10157576075499024,102,0.0,0.3835854503707195,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-05-15 20:00:00+00:00,2018-05-15 13:31:00+00:00,2018-05-15 20:00:00+00:00,10141851.0,1,-0.006886847486331837,[],0.0,154.12577499962936,10212181.8,154.12577499962936,0.9999848032245016,10141851.0,10141851.0,0.0,10142005.125775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 271.1}]",10212181.8,[],0.0,10141851.0,0.9999848032245016,0,-70330.80000000075,0.014200512577500657,0.36821669594282175,0.1748068248893774,2018-05,0.0,0.0,-0.10157576075499024,103,0.0,0.28456578411228267,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-05-16 20:00:00+00:00,2018-05-16 13:31:00+00:00,2018-05-16 20:00:00+00:00,10184498.4,1,0.004205026468741879,[],0.0,154.12577499962936,10141851.0,154.12577499962936,0.9999848668597568,10184498.4,10184498.4,0.0,10184652.525775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 272.24}]",10141851.0,[],0.0,10184498.4,0.9999848668597568,0,42647.40000000037,0.018465252577500646,0.4422294420537912,0.1740680018129314,2018-05,0.0,0.0,-0.10157576075499024,104,0.0,0.34156097089953996,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-05-17 20:00:00+00:00,2018-05-17 13:31:00+00:00,2018-05-17 20:00:00+00:00,10175894.1,1,-0.0008448300006530518,[],0.0,154.12577499962936,10184498.4,154.12577499962936,0.9999848540640157,10175894.1,10175894.1,0.0,10176048.225775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 272.01}]",10184498.4,[],0.0,10175894.1,0.9999848540640157,0,-8604.300000000745,0.017604822577500512,0.4249445088435649,0.17323720614395138,2018-05,0.0,0.0,-0.10157576075499024,105,0.0,0.32822629985419377,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-05-18 20:00:00+00:00,2018-05-18 13:31:00+00:00,2018-05-18 20:00:00+00:00,10150455.299999999,1,-0.0024998702281665564,[],0.0,154.12577499962936,10175894.1,154.12577499962936,0.9999848161062518,10150455.299999999,10150455.299999999,0.0,10150609.425774999,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 271.33}]",10175894.1,[],0.0,10150455.299999999,0.9999848161062518,0,-25438.800000000745,0.015060942577500347,0.37815093695182134,0.17246150086550438,2018-05,0.0,0.0,-0.10157576075499024,106,0.0,0.2921318358513659,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-05-21 20:00:00+00:00,2018-05-21 13:31:00+00:00,2018-05-21 20:00:00+00:00,10226771.7,1,0.007518405723129673,[],0.0,154.12577499962936,10150455.299999999,154.12577499962936,0.9999849294130391,10226771.7,10226771.7,0.0,10226925.825775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 273.37}]",10150455.299999999,[],0.0,10226771.7,0.9999849294130391,0,76316.40000000037,0.022692582577500398,0.5099087323066939,0.17201312991282358,2018-05,0.0,0.0,-0.10157576075499024,107,0.0,0.39309522048524836,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-05-22 20:00:00+00:00,2018-05-22 13:31:00+00:00,2018-05-22 20:00:00+00:00,10198340.1,1,-0.002780072964677416,[],0.0,154.12577499962936,10226771.7,154.12577499962936,0.9999848873989053,10198340.1,10198340.1,0.0,10198494.225775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 272.61}]",10226771.7,[],0.0,10198340.1,0.9999848873989053,0,-28431.599999999627,0.019849422577500553,0.4581597272869021,0.17127075548406723,2018-05,0.0,0.0,-0.10157576075499024,108,0.0,0.3532687983693075,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-05-23 20:00:00+00:00,2018-05-23 13:31:00+00:00,2018-05-23 20:00:00+00:00,10226397.6,1,0.002751141431162285,[],0.0,154.12577499962936,10198340.1,154.12577499962936,0.9999849288617383,10226397.6,10226397.6,0.0,10226551.725775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 273.36}]",10198340.1,[],0.0,10226397.6,0.9999849288617383,0,28057.5,0.022655172577500382,0.5044389034274414,0.17051874119276583,2018-05,0.0,0.0,-0.10157576075499024,109,0.0,0.3888719937194788,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-05-24 20:00:00+00:00,2018-05-24 13:31:00+00:00,2018-05-24 20:00:00+00:00,10205448.0,1,-0.0020485497518384355,[],0.0,154.12577499962936,10226397.6,154.12577499962936,0.999984897924385,10205448.0,10205448.0,0.0,10205602.125775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 272.8}]",10226397.6,[],0.0,10205448.0,0.999984897924385,0,-20949.599999999627,0.020560212577500403,0.4661452152013673,0.1697708021959867,2018-05,0.0,0.0,-0.10157576075499024,110,0.0,0.35939103173899,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-05-25 20:00:00+00:00,2018-05-25 13:31:00+00:00,2018-05-25 20:00:00+00:00,10181131.5,1,-0.002382661963529653,[],0.0,154.12577499962936,10205448.0,154.12577499962936,0.9999848618553034,10181131.5,10181131.5,0.0,10181285.625775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 272.15}]",10205448.0,[],0.0,10181131.5,0.9999848618553034,0,-24316.5,0.018128562577500285,0.42236627831539264,0.1690436243504737,2018-05,0.0,0.0,-0.10157576075499024,111,0.0,0.3256859922493634,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-05-29 20:00:00+00:00,2018-05-29 13:31:00+00:00,2018-05-29 20:00:00+00:00,10064038.2,1,-0.011500836368205314,[],0.0,154.12577499962936,10181131.5,154.12577499962936,0.9999846857283713,10064038.2,10064038.2,0.0,10064192.325775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 269.02}]",10181131.5,[],0.0,10064038.2,0.9999846857283713,0,-117093.30000000075,0.006419232577500322,0.2191367394103577,0.1691961221113668,2018-05,0.0,0.0,-0.10157576075499024,112,0.0,0.16954700018441654,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-05-30 20:00:00+00:00,2018-05-30 13:31:00+00:00,2018-05-30 20:00:00+00:00,10198340.1,1,0.013344528368763875,[],0.0,154.12577499962936,10064038.2,154.12577499962936,0.9999848873989053,10198340.1,10198340.1,0.0,10198494.225775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 272.61}]",10064038.2,[],0.0,10198340.1,0.9999848873989053,0,134301.90000000037,0.01984942257750033,0.44650927521119466,0.16959394536579936,2018-05,0.0,0.0,-0.10157576075499024,113,0.0,0.34312728239388934,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-05-31 20:00:00+00:00,2018-05-31 13:31:00+00:00,2018-05-31 20:00:00+00:00,10135865.4,1,-0.006125874920054897,[],0.0,154.12577499962936,10198340.1,154.12577499962936,0.9999847942503851,10135865.4,10135865.4,0.0,10136019.525775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 270.94}]",10198340.1,[],0.0,10135865.4,0.9999847942503851,0,-62474.699999999255,0.013601952577500409,0.3393497324126567,0.16910617744711792,2018-05,0.0,0.0,-0.10157576075499024,114,0.0,0.2610220612645172,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-06-01 20:00:00+00:00,2018-06-01 13:31:00+00:00,2018-06-01 20:00:00+00:00,10235376.0,1,0.009817522524197209,[],0.0,154.12577499962936,10135865.4,154.12577499962936,0.9999849420818359,10235376.0,10235376.0,0.0,10235530.125775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 273.6}]",10135865.4,[],0.0,10235376.0,0.9999849420818359,0,99510.59999999963,0.02355301257750031,0.5039872531858065,0.16896681951855794,2018-06,0.0,0.0,-0.10157576075499024,115,0.0,0.38628763356452583,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-06-04 20:00:00+00:00,2018-06-04 13:31:00+00:00,2018-06-04 20:00:00+00:00,10284009.000000002,1,0.004751390441178449,[],0.0,154.12577499962936,10235376.0,154.12577499962936,0.9999850132895487,10284009.000000002,10284009.000000002,0.0,10284163.125775002,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 274.90000000000003}]",10235376.0,[],0.0,10284009.000000002,0.9999850132895487,0,48633.00000000186,0.028416312577500547,0.5818582250626124,0.16836083177185554,2018-06,0.0,0.0,-0.10157576075499024,116,0.0,0.4456446762340082,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-06-05 20:00:00+00:00,2018-06-05 13:31:00+00:00,2018-06-05 20:00:00+00:00,10291491.0,1,0.0007275263828951939,[],0.0,154.12577499962936,10284009.000000002,154.12577499962936,0.9999850241848494,10291491.0,10291491.0,0.0,10291645.125775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 275.1}]",10284009.000000002,[],0.0,10291491.0,0.9999850241848494,0,7481.999999998137,0.029164512577500412,0.5915706682665663,0.16763475445273032,2018-06,0.0,0.0,-0.10157576075499024,117,0.0,0.453097056660891,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-06-06 20:00:00+00:00,2018-06-06 13:31:00+00:00,2018-06-06 20:00:00+00:00,10377534.000000002,1,0.008360470940113496,[],0.0,154.12577499962936,10291491.0,154.12577499962936,0.999985148351624,10377534.000000002,10377534.000000002,0.0,10377688.125775002,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 277.40000000000003}]",10291491.0,[],0.0,10377534.000000002,0.999985148351624,0,86043.00000000186,0.03776881257750064,0.7287111673232916,0.16733180052869953,2018-06,0.0,0.0,-0.10157576075499024,118,0.0,0.5567721959469958,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-06-07 20:00:00+00:00,2018-06-07 13:31:00+00:00,2018-06-07 20:00:00+00:00,10376411.7,1,-0.00010814547386672757,[],0.0,154.12577499962936,10377534.000000002,154.12577499962936,0.9999851467453117,10376411.7,10376411.7,0.0,10376565.825775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 277.37}]",10377534.000000002,[],0.0,10376411.7,0.9999851467453117,0,-1122.3000000026077,0.037656582577500375,0.7238434978603014,0.16662270991506956,2018-06,0.0,0.0,-0.10157576075499024,119,0.0,0.5530685171461651,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-06-08 20:00:00+00:00,2018-06-08 13:31:00+00:00,2018-06-08 20:00:00+00:00,10407087.9,1,0.002956295995713898,[],0.0,154.12577499962936,10376411.7,154.12577499962936,0.9999851905264989,10407087.9,10407087.9,0.0,10407242.025775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 278.19}]",10376411.7,[],0.0,10407087.9,0.9999851905264989,0,30676.200000001118,0.04072420257750031,0.7697895718954558,0.16596360286119136,2018-06,0.0,0.0,-0.10157576075499024,120,0.0,0.5880448898330517,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-06-11 20:00:00+00:00,2018-06-11 13:31:00+00:00,2018-06-11 20:00:00+00:00,10420929.6,1,0.001330006544069784,[],0.0,154.12577499962936,10407087.9,154.12577499962936,0.9999852101970337,10420929.6,10420929.6,0.0,10421083.725775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 278.56}]",10407087.9,[],0.0,10420929.6,0.9999852101970337,0,13841.699999999255,0.04210837257750022,0.7885411687942326,0.16527624073872296,2018-06,0.0,0.0,-0.10157576075499024,121,0.0,0.6023698065454832,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-06-12 20:00:00+00:00,2018-06-12 13:31:00+00:00,2018-06-12 20:00:00+00:00,10434397.200000001,1,0.0012923415984742448,[],0.0,154.12577499962936,10420929.6,154.12577499962936,0.999985229285842,10434397.200000001,10434397.200000001,0.0,10434551.325775001,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 278.92}]",10420929.6,[],0.0,10434397.200000001,0.999985229285842,0,13467.60000000149,0.04345513257750033,0.8065330873592448,0.16459691591084288,2018-06,0.0,0.0,-0.10157576075499024,122,0.0,0.6161160378038344,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-06-13 20:00:00+00:00,2018-06-13 13:31:00+00:00,2018-06-13 20:00:00+00:00,10401102.3,1,-0.0031908319735566293,[],0.0,154.12577499962936,10434397.200000001,154.12577499962936,0.9999851820041069,10401102.3,10401102.3,0.0,10401256.425775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 278.03000000000003}]",10434397.200000001,[],0.0,10401102.3,0.9999851820041069,0,-33294.90000000037,0.04012564257750029,0.750544030967597,0.1640016181937442,2018-06,0.0,0.0,-0.10157576075499024,123,0.0,0.573463898516322,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-06-14 20:00:00+00:00,2018-06-14 13:31:00+00:00,2018-06-14 20:00:00+00:00,10427289.3,1,0.0025176766082899427,[],0.0,154.12577499962936,10401102.3,154.12577499962936,0.9999852192173376,10427289.3,10427289.3,0.0,10427443.425775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 278.73}]",10401102.3,[],0.0,10427289.3,0.9999852192173376,0,26187.0,0.04274434257750026,0.7885091752868852,0.16336219148168515,2018-06,0.0,0.0,-0.10157576075499024,124,0.0,0.6023861169730451,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-06-15 20:00:00+00:00,2018-06-15 13:31:00+00:00,2018-06-15 20:00:00+00:00,10367433.3,1,-0.005740237329127651,[],0.0,154.12577499962936,10427289.3,154.12577499962936,0.9999851338822939,10367433.3,10367433.3,0.0,10367587.425775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 277.13}]",10427289.3,[],0.0,10367433.3,0.9999851338822939,0,-59856.0,0.036758742577500225,0.6907665362670837,0.1629348322814441,2018-06,0.0,0.0,-0.10157576075499024,125,0.0,0.5281101627993804,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-06-18 20:00:00+00:00,2018-06-18 13:31:00+00:00,2018-06-18 20:00:00+00:00,10346109.6,1,-0.0020567658727419502,[],0.0,154.12577499962936,10367433.3,154.12577499962936,0.9999851032431528,10346109.6,10346109.6,0.0,10346263.725775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 276.56}]",10367433.3,[],0.0,10346109.6,0.9999851032431528,0,-21323.700000001118,0.03462637257750001,0.6546859024184992,0.1623172216810529,2018-06,0.0,0.0,-0.10157576075499024,126,0.0,0.5005697560886283,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-06-19 20:00:00+00:00,2018-06-19 13:31:00+00:00,2018-06-19 20:00:00+00:00,10306455.0,1,-0.0038327459120541807,[],0.0,154.12577499962936,10346109.6,154.12577499962936,0.9999850459279944,10306455.0,10306455.0,0.0,10306609.125775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 275.5}]",10346109.6,[],0.0,10306455.0,0.9999850459279944,0,-39654.59999999963,0.030660912577500143,0.5900193081353566,0.16177774019236923,2018-06,0.0,0.0,-0.10157576075499024,127,0.0,0.4512746066289266,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-06-20 20:00:00+00:00,2018-06-20 13:31:00+00:00,2018-06-20 20:00:00+00:00,10324037.700000001,1,0.0017059635992238142,[],0.0,154.12577499962936,10306455.0,154.12577499962936,0.9999850713956501,10324037.700000001,10324037.700000001,0.0,10324191.825775001,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 275.97}]",10306455.0,[],0.0,10324037.700000001,0.9999850713956501,0,17582.700000001118,0.032419182577500205,0.6149602464231709,0.16115181374349433,2018-06,0.0,0.0,-0.10157576075499024,128,0.0,0.47032943231155094,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-06-21 20:00:00+00:00,2018-06-21 13:31:00+00:00,2018-06-21 20:00:00+00:00,10259318.4,1,-0.006268703748648297,[],0.0,154.12577499962936,10324037.700000001,154.12577499962936,0.9999849772223072,10259318.4,10259318.4,0.0,10259472.525775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 274.24}]",10324037.700000001,[],0.0,10259318.4,0.9999849772223072,0,-64719.300000000745,0.02594725257750019,0.5115268073317503,0.1607834750127484,2018-06,0.0,0.0,-0.10157576075499024,129,0.0,0.391589044714372,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-06-22 20:00:00+00:00,2018-06-22 13:31:00+00:00,2018-06-22 20:00:00+00:00,10278023.4,1,0.0018231931469192553,[],0.0,154.12577499962936,10259318.4,154.12577499962936,0.9999850045618872,10278023.4,10278023.4,0.0,10278177.525775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 274.74}]",10259318.4,[],0.0,10278023.4,0.9999850045618872,0,18705.0,0.027817752577500077,0.5383801887611587,0.1601740505663858,2018-06,0.0,0.0,-0.10157576075499024,130,0.0,0.4121199482440891,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-06-25 20:00:00+00:00,2018-06-25 13:31:00+00:00,2018-06-25 20:00:00+00:00,10138110.0,1,-0.013612666219194325,[],0.0,154.12577499962936,10278023.4,154.12577499962936,0.9999847976169206,10138110.0,10138110.0,0.0,10138264.125775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 271.0}]",10278023.4,[],0.0,10138110.0,0.9999847976169206,0,-139913.40000000037,0.013826412577500058,0.31815030186784427,0.16071306588307605,2018-06,0.0,0.0,-0.10157576075499024,131,0.0,0.24466475975259255,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-06-26 20:00:00+00:00,2018-06-26 13:31:00+00:00,2018-06-26 20:00:00+00:00,10160556.0,1,0.0022139884818086486,[],0.0,154.12577499962936,10138110.0,154.12577499962936,0.9999848312004681,10160556.0,10160556.0,0.0,10160710.125775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 271.6}]",10138110.0,[],0.0,10160556.0,0.9999848312004681,0,22446.0,0.0160710125775001,0.3512720434115765,0.16012373123855142,2018-06,0.0,0.0,-0.10157576075499024,132,0.0,0.27010139955287454,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-06-27 20:00:00+00:00,2018-06-27 13:31:00+00:00,2018-06-27 20:00:00+00:00,10076383.5,1,-0.008284115869665043,[],0.0,154.12577499962936,10160556.0,154.12577499962936,0.9999847044906967,10076383.5,10076383.5,0.0,10076537.625775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 269.35}]",10160556.0,[],0.0,10076383.5,0.9999847044906967,0,-84172.5,0.007653762577500167,0.22102979567925535,0.1599401222274167,2018-06,0.0,0.0,-0.10157576075499024,133,0.0,0.17024020423951094,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-06-28 20:00:00+00:00,2018-06-28 13:31:00+00:00,2018-06-28 20:00:00+00:00,10133994.9,1,0.005717380526881977,[],0.0,154.12577499962936,10076383.5,154.12577499962936,0.9999847914437998,10133994.9,10133994.9,0.0,10134149.025775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 270.89}]",10076383.5,[],0.0,10133994.9,0.9999847914437998,0,57611.40000000037,0.01341490257750011,0.30781290918810006,0.15952328286889067,2018-06,0.0,0.0,-0.10157576075499024,134,0.0,0.236812654132733,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-06-29 20:00:00+00:00,2018-06-29 13:31:00+00:00,2018-06-29 20:00:00+00:00,10148584.8,1,0.0014396768749791455,[],0.0,154.12577499962936,10133994.9,154.12577499962936,0.9999848133077295,10148584.8,10148584.8,0.0,10148738.925775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 271.28000000000003}]",10133994.9,[],0.0,10148584.8,0.9999848133077295,0,14589.900000000373,0.01487389257750027,0.3286495501526222,0.15893670103257307,2018-06,0.0,0.0,-0.10157576075499024,135,0.0,0.2528346063362052,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-07-02 20:00:00+00:00,2018-07-02 13:31:00+00:00,2018-07-02 20:00:00+00:00,10170282.6,1,0.002137979916390531,[],0.0,154.12577499962936,10148584.8,154.12577499962936,0.9999848457073028,10170282.6,10170282.6,0.0,10170436.725775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 271.86}]",10148584.8,[],0.0,10170282.6,0.9999848457073028,0,21697.799999998882,0.017043672577500057,0.3599582730216121,0.15836985424845937,2018-07,0.0,0.0,-0.10157576075499024,136,0.0,0.27688838728334975,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-07-03 17:00:00+00:00,2018-07-03 13:31:00+00:00,2018-07-03 17:00:00+00:00,10134369.0,1,-0.0035311757959206602,[],0.0,154.12577499962936,10170282.6,154.12577499962936,0.9999847920051997,10134369.0,10134369.0,0.0,10134523.125775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 270.9}]",10170282.6,[],0.0,10134369.0,0.9999847920051997,0,-35913.59999999963,0.013452312577500125,0.3048911983879772,0.1578665379189273,2018-07,0.0,0.0,-0.10157576075499024,137,0.0,0.23459938960077847,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-07-05 20:00:00+00:00,2018-07-05 13:31:00+00:00,2018-07-05 20:00:00+00:00,10217045.1,1,0.008157867812224051,[],0.0,154.12577499962936,10134369.0,154.12577499962936,0.9999849150660964,10217045.1,10217045.1,0.0,10217199.225775,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 273.11}]",10134369.0,[],0.0,10217045.1,0.9999849150660964,0,82676.09999999963,0.021719922577500217,0.42686956053054464,0.15766141200424774,2018-07,0.0,0.0,-0.10157576075499024,138,0.0,0.3276895491809867,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
2018-07-06 20:00:00+00:00,2018-07-06 13:31:00+00:00,2018-07-06 20:00:00+00:00,10303462.200000001,1,0.00845800283330056,[],0.0,154.12577499962936,10217045.1,154.12577499962936,0.9999850415844178,10303462.200000001,10303462.200000001,0.0,10303616.325775001,"[{'sid': Equity(2 [SPY]), 'amount': 37410, 'cost_basis': 267.30408645348837, 'last_sale_price': 275.42}]",10217045.1,[],0.0,10303462.200000001,0.9999850415844178,0,86417.10000000149,0.03036163257750024,0.5524848714854017,0.15748168154903683,2018-07,0.0,0.0,-0.10157576075499024,139,0.0,0.4230729957282636,0.999985624086749,,,0.0,"[0, 1, 0, 0, 0]"
