,period_open,period_close,starting_exposure,ending_exposure,ending_cash,gross_leverage,starting_value,returns,capital_used,ending_value,shorts_count,long_exposure,short_value,positions,long_value,portfolio_value,short_exposure,orders,longs_count,transactions,pnl,net_leverage,starting_cash,benchmark_period_return,benchmark_volatility,excess_return,trading_days,algorithm_period_return,sortino,sharpe,treasury_period_return,max_leverage,max_drawdown,alpha,beta,algo_volatility,period_label,weights
2018-05-22 20:00:00+00:00,2018-05-22 13:31:00+00:00,2018-05-22 20:00:00+00:00,10145861.79,10152871.23,19.799640001379885,1.4344104676671967,10145861.79,-0.003309859257314751,-40725.676359999925,10152871.23,2,12358142.200000001,-2205270.97,"[{'sid': Equity(4 [VWO]), 'amount': -35286, 'cost_basis': 45.97678471277805, 'last_sale_price': 45.42}, {'sid': Equity(2 [SPY]), 'amount': 36473, 'cost_basis': 267.0778670568128, 'last_sale_price': 272.61}, {'sid': Equity(3 [VNQ]), 'amount': -7841, 'cost_basis': 76.89059543212741, 'last_sale_price': 76.85000000000001}, {'sid': Equity(1 [LQD]), 'amount': 6784, 'cost_basis': 116.23236823161268, 'last_sale_price': 114.23}, {'sid': Equity(0 [DBC]), 'amount': 89585, 'cost_basis': 18.00408695761604, 'last_sale_price': 18.31}]",12358142.200000001,10152891.029640002,-2205270.97,"[{'id': 'f7f7241ae1fd461798f1051326ee9f35', 'dt': Timestamp('2018-05-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-21 20:00:00+0000', tz='UTC'), 'amount': -9762, 'filled': -9762, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '374b9248b8714b119cf4936827403c0a', 'dt': Timestamp('2018-05-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-21 20:00:00+0000', tz='UTC'), 'amount': -510, 'filled': -510, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '90eebb31a5704b3285c8b449316b6266', 'dt': Timestamp('2018-05-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-21 20:00:00+0000', tz='UTC'), 'amount': -6419, 'filled': -6419, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4aa24d0102e746889c0d6b76f652615a', 'dt': Timestamp('2018-05-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-21 20:00:00+0000', tz='UTC'), 'amount': 1952, 'filled': 1952, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'aca03d8761fc4a1cb487245a4bfa6dad', 'dt': Timestamp('2018-05-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-21 20:00:00+0000', tz='UTC'), 'amount': 48737, 'filled': 48737, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",3,"[{'amount': -9762, 'dt': Timestamp('2018-05-22 20:00:00+0000', tz='UTC'), 'price': 45.397290000000005, 'order_id': 'f7f7241ae1fd461798f1051326ee9f35', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -510, 'dt': Timestamp('2018-05-22 20:00:00+0000', tz='UTC'), 'price': 272.473695, 'order_id': '374b9248b8714b119cf4936827403c0a', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -6419, 'dt': Timestamp('2018-05-22 20:00:00+0000', tz='UTC'), 'price': 76.811575, 'order_id': '90eebb31a5704b3285c8b449316b6266', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 1952, 'dt': Timestamp('2018-05-22 20:00:00+0000', tz='UTC'), 'price': 114.287115, 'order_id': '4aa24d0102e746889c0d6b76f652615a', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 48737, 'dt': Timestamp('2018-05-22 20:00:00+0000', tz='UTC'), 'price': 18.319155, 'order_id': 'aca03d8761fc4a1cb487245a4bfa6dad', 'sid': Equity(0 [DBC]), 'commission': None}]",-33716.236359998584,0.9999980498520132,40745.47600000119,0.0,0.0,0.0,108,0.015289102964000323,0.40589995574610616,0.31592037102643644,0.0,1.8502809046156885,-0.09183337285953304,,,0.1454905966601382,2018-05,"[-0.15671320259571075, 0.9787729382514954, -0.05906980484724045, 0.07616029679775238, 0.1608497053384781]"
2018-05-23 20:00:00+00:00,2018-05-23 13:31:00+00:00,2018-05-23 20:00:00+00:00,10152871.23,10193528.270000001,19.799640001379885,1.4324777643900088,10152871.23,0.004004479106621828,0.0,10193528.270000001,2,12397779.610000001,-2204251.34,"[{'sid': Equity(4 [VWO]), 'amount': -35286, 'cost_basis': 45.97678471277805, 'last_sale_price': 45.22}, {'sid': Equity(2 [SPY]), 'amount': 36473, 'cost_basis': 267.0778670568128, 'last_sale_price': 273.36}, {'sid': Equity(3 [VNQ]), 'amount': -7841, 'cost_basis': 76.89059543212741, 'last_sale_price': 77.62}, {'sid': Equity(1 [LQD]), 'amount': 6784, 'cost_basis': 116.23236823161268, 'last_sale_price': 114.72}, {'sid': Equity(0 [DBC]), 'amount': 89585, 'cost_basis': 18.00408695761604, 'last_sale_price': 18.41}]",12397779.610000001,10193548.069640003,-2204251.34,[],3,[],40657.04000000097,0.9999980576301924,19.799640001379885,0.0,0.0,0.0,109,0.01935480696400038,0.48616866974472533,0.3781070639518443,0.0,1.8502809046156885,-0.09183337285953304,,,0.14493202408575814,2018-05,"[-0.15671320259571075, 0.9787729382514954, -0.05906980484724045, 0.07616029679775238, 0.1608497053384781]"
2018-05-24 20:00:00+00:00,2018-05-24 13:31:00+00:00,2018-05-24 20:00:00+00:00,10193528.270000001,10171424.39,19.799640001379885,1.432060792786549,10193528.270000001,-0.0021684186751257384,0.0,10171424.39,2,12368775.41,-2197351.0200000005,"[{'sid': Equity(4 [VWO]), 'amount': -35286, 'cost_basis': 45.97678471277805, 'last_sale_price': 45.06}, {'sid': Equity(2 [SPY]), 'amount': 36473, 'cost_basis': 267.0778670568128, 'last_sale_price': 272.8}, {'sid': Equity(3 [VNQ]), 'amount': -7841, 'cost_basis': 76.89059543212741, 'last_sale_price': 77.46000000000001}, {'sid': Equity(1 [LQD]), 'amount': 6784, 'cost_basis': 116.23236823161268, 'last_sale_price': 115.04}, {'sid': Equity(0 [DBC]), 'amount': 89585, 'cost_basis': 18.00408695761604, 'last_sale_price': 18.29}]",12368775.41,10171444.189640002,-2197351.0200000005,[],3,[],-22103.88000000082,0.9999980534091686,19.799640001379885,0.0,0.0,0.0,110,0.01714441896400043,0.4394924884927849,0.3418591852849475,0.0,1.8502809046156885,-0.09183337285953304,,,0.14431085653554793,2018-05,"[-0.15671320259571075, 0.9787729382514954, -0.05906980484724045, 0.07616029679775238, 0.1608497053384781]"
2018-05-25 20:00:00+00:00,2018-05-25 13:31:00+00:00,2018-05-25 20:00:00+00:00,10171424.39,10119837.019999998,19.799640001379885,1.4354487794538542,10171424.39,-0.005071784206666319,0.0,10119837.019999998,2,12323186.569999998,-2203349.5500000003,"[{'sid': Equity(4 [VWO]), 'amount': -35286, 'cost_basis': 45.97678471277805, 'last_sale_price': 45.17}, {'sid': Equity(2 [SPY]), 'amount': 36473, 'cost_basis': 267.0778670568128, 'last_sale_price': 272.15}, {'sid': Equity(3 [VNQ]), 'amount': -7841, 'cost_basis': 76.89059543212741, 'last_sale_price': 77.73}, {'sid': Equity(1 [LQD]), 'amount': 6784, 'cost_basis': 116.23236823161268, 'last_sale_price': 115.38}, {'sid': Equity(0 [DBC]), 'amount': 89585, 'cost_basis': 18.00408695761604, 'last_sale_price': 18.02}]",12323186.569999998,10119856.81964,-2203349.5500000003,[],3,[],-51587.370000002906,0.9999980434861525,19.799640001379885,0.0,0.0,0.0,111,0.011985681964000072,0.333688273077893,0.2597801773024255,0.0,1.8502809046156885,-0.09183337285953304,,,0.14387248847289727,2018-05,"[-0.15671320259571075, 0.9787729382514954, -0.05906980484724045, 0.07616029679775238, 0.1608497053384781]"
2018-05-29 20:00:00+00:00,2018-05-29 13:31:00+00:00,2018-05-29 20:00:00+00:00,10119837.019999998,10026970.149999999,19.799640001379885,1.4330222391931178,10119837.019999998,-0.009176698016099216,0.0,10026970.149999999,2,12197934.87,-2170964.72,"[{'sid': Equity(4 [VWO]), 'amount': -35286, 'cost_basis': 45.97678471277805, 'last_sale_price': 44.17}, {'sid': Equity(2 [SPY]), 'amount': 36473, 'cost_basis': 267.0778670568128, 'last_sale_price': 269.02}, {'sid': Equity(3 [VNQ]), 'amount': -7841, 'cost_basis': 76.89059543212741, 'last_sale_price': 78.10000000000001}, {'sid': Equity(1 [LQD]), 'amount': 6784, 'cost_basis': 116.23236823161268, 'last_sale_price': 115.99000000000001}, {'sid': Equity(0 [DBC]), 'amount': 89585, 'cost_basis': 18.00408695761604, 'last_sale_price': 17.85}]",12197934.87,10026989.94964,-2170964.72,"[{'id': 'f79f5935e636408e96183dabba77826d', 'dt': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'amount': -290, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8abf1d46db584770995fae5ca30344f4', 'dt': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'amount': -1313, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5f6fb0b5244d4a268a9fb865fe3869c3', 'dt': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'amount': 9807, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8e254950278642db896d6b1e27c6d902', 'dt': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'amount': 23340, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f7be4dd53adf41de910e9511a5fa421d', 'dt': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'amount': -174065, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",3,[],-92866.86999999918,0.9999980253655283,19.799640001379885,0.0,0.0,0.0,112,0.0026989949640001676,0.14591633269203777,0.1139224914903136,0.0,1.8502809046156885,-0.09183337285953304,,,0.14390435538475707,2018-05,"[-0.15671691298484802, 0.9433144330978394, 0.015319577418267727, 0.34847408533096313, -0.15039123594760895]"
2018-05-30 20:00:00+00:00,2018-05-30 13:31:00+00:00,2018-05-30 20:00:00+00:00,10026970.149999999,10108458.16,41453.11951500131,1.60925427131226,10026970.149999999,0.012259045884394748,41433.319875000045,10108458.16,2,13221123.120000001,-3112664.96,"[{'sid': Equity(4 [VWO]), 'amount': -35576, 'cost_basis': 45.965054086324656, 'last_sale_price': 44.56}, {'sid': Equity(2 [SPY]), 'amount': 35160, 'cost_basis': 267.0778670568128, 'last_sale_price': 272.61}, {'sid': Equity(3 [VNQ]), 'amount': 1966, 'cost_basis': 79.19958, 'last_sale_price': 79.16}, {'sid': Equity(1 [LQD]), 'amount': 30124, 'cost_basis': 115.74068310593749, 'last_sale_price': 115.54}, {'sid': Equity(0 [DBC]), 'amount': -84480, 'cost_basis': 18.070960000000003, 'last_sale_price': 18.080000000000002}]",13221123.120000001,10149911.279515002,-3112664.96,"[{'id': 'f79f5935e636408e96183dabba77826d', 'dt': Timestamp('2018-05-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'amount': -290, 'filled': -290, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8abf1d46db584770995fae5ca30344f4', 'dt': Timestamp('2018-05-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'amount': -1313, 'filled': -1313, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5f6fb0b5244d4a268a9fb865fe3869c3', 'dt': Timestamp('2018-05-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'amount': 9807, 'filled': 9807, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8e254950278642db896d6b1e27c6d902', 'dt': Timestamp('2018-05-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'amount': 23340, 'filled': 23340, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f7be4dd53adf41de910e9511a5fa421d', 'dt': Timestamp('2018-05-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'amount': -174065, 'filled': -174065, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",3,"[{'amount': -290, 'dt': Timestamp('2018-05-30 20:00:00+0000', tz='UTC'), 'price': 44.53772, 'order_id': 'f79f5935e636408e96183dabba77826d', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -1313, 'dt': Timestamp('2018-05-30 20:00:00+0000', tz='UTC'), 'price': 272.473695, 'order_id': '8abf1d46db584770995fae5ca30344f4', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 9807, 'dt': Timestamp('2018-05-30 20:00:00+0000', tz='UTC'), 'price': 79.19958, 'order_id': '5f6fb0b5244d4a268a9fb865fe3869c3', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 23340, 'dt': Timestamp('2018-05-30 20:00:00+0000', tz='UTC'), 'price': 115.59777000000001, 'order_id': '8e254950278642db896d6b1e27c6d902', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -174065, 'dt': Timestamp('2018-05-30 20:00:00+0000', tz='UTC'), 'price': 18.070960000000003, 'order_id': 'f7be4dd53adf41de910e9511a5fa421d', 'sid': Equity(0 [DBC]), 'commission': None}]",122921.32987500168,0.9959159131175201,19.799640001379885,0.0,0.0,0.0,113,0.01499112795150026,0.3896851598588423,0.30182578476914257,0.0,1.8502809046156885,-0.09183337285953304,,,0.14441317791865252,2018-05,"[-0.15671691298484802, 0.9433144330978394, 0.015319577418267727, 0.34847408533096313, -0.15039123594760895]"
2018-05-31 20:00:00+00:00,2018-05-31 13:31:00+00:00,2018-05-31 20:00:00+00:00,10108458.16,10050149.14,41453.11951500131,1.6122899259787076,10108458.16,-0.0057447812492392725,0.0,10050149.14,2,13160368.9,-3110219.76,"[{'sid': Equity(4 [VWO]), 'amount': -35576, 'cost_basis': 45.965054086324656, 'last_sale_price': 44.61}, {'sid': Equity(2 [SPY]), 'amount': 35160, 'cost_basis': 267.0778670568128, 'last_sale_price': 270.94}, {'sid': Equity(3 [VNQ]), 'amount': 1966, 'cost_basis': 79.19958, 'last_sale_price': 78.89}, {'sid': Equity(1 [LQD]), 'amount': 30124, 'cost_basis': 115.74068310593749, 'last_sale_price': 115.49000000000001}, {'sid': Equity(0 [DBC]), 'amount': -84480, 'cost_basis': 18.070960000000003, 'last_sale_price': 18.03}]",13160368.9,10091602.259515002,-3110219.76,[],3,[],-58309.01999999955,0.9958923153678677,41453.11951500131,0.0,0.0,0.0,114,0.009160225951500234,0.2731363818098405,0.21178781856147877,0.0,1.8502809046156885,-0.09183337285953304,,,0.14404172668248325,2018-05,"[-0.15671691298484802, 0.9433144330978394, 0.015319577418267727, 0.34847408533096313, -0.15039123594760895]"
2018-06-01 20:00:00+00:00,2018-06-01 13:31:00+00:00,2018-06-01 20:00:00+00:00,10050149.14,10119240.52,41453.11951500131,1.609632316478412,10050149.14,0.0068464232163782945,0.0,10119240.52,2,13237110.68,-3117870.16,"[{'sid': Equity(4 [VWO]), 'amount': -35576, 'cost_basis': 45.965054086324656, 'last_sale_price': 45.11}, {'sid': Equity(2 [SPY]), 'amount': 35160, 'cost_basis': 267.0778670568128, 'last_sale_price': 273.6}, {'sid': Equity(3 [VNQ]), 'amount': 1966, 'cost_basis': 79.19958, 'last_sale_price': 79.24}, {'sid': Equity(1 [LQD]), 'amount': 30124, 'cost_basis': 115.74068310593749, 'last_sale_price': 114.91}, {'sid': Equity(0 [DBC]), 'amount': -84480, 'cost_basis': 18.070960000000003, 'last_sale_price': 17.91}]",13237110.68,10160693.639515001,-3117870.16,[],3,[],69091.37999999896,0.995920247082956,41453.11951500131,0.0,0.0,0.0,115,0.01606936395150016,0.406859050964417,0.31472999225131515,0.0,1.8502809046156885,-0.09183337285953304,,,0.14375372263265124,2018-06,"[-0.15671691298484802, 0.9433144330978394, 0.015319577418267727, 0.34847408533096313, -0.15039123594760895]"
2018-06-04 20:00:00+00:00,2018-06-04 13:31:00+00:00,2018-06-04 20:00:00+00:00,10119240.52,10159492.900000002,41453.11951500131,1.6070267432686016,10119240.52,0.003961577961908214,0.0,10159492.900000002,2,13276342.980000002,-3116850.08,"[{'sid': Equity(4 [VWO]), 'amount': -35576, 'cost_basis': 45.965054086324656, 'last_sale_price': 45.58}, {'sid': Equity(2 [SPY]), 'amount': 35160, 'cost_basis': 267.0778670568128, 'last_sale_price': 274.90000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 1966, 'cost_basis': 79.19958, 'last_sale_price': 79.93}, {'sid': Equity(1 [LQD]), 'amount': 30124, 'cost_basis': 115.74068310593749, 'last_sale_price': 114.65}, {'sid': Equity(0 [DBC]), 'amount': -84480, 'cost_basis': 18.070960000000003, 'last_sale_price': 17.7}]",13276342.980000002,10200946.019515004,-3116850.08,"[{'id': 'e8f4b86d1b1842b5b2c2e760e38344e0', 'dt': Timestamp('2018-06-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-06-04 20:00:00+0000', tz='UTC'), 'amount': 8829, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd68d37a001f1474d81274e591bd989fc', 'dt': Timestamp('2018-06-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-06-04 20:00:00+0000', tz='UTC'), 'amount': 1946, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3134a52519964c38a4803e2d18504d63', 'dt': Timestamp('2018-06-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-06-04 20:00:00+0000', tz='UTC'), 'amount': 7207, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2c25fa49edc446508c149270eda4b9cc', 'dt': Timestamp('2018-06-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-06-04 20:00:00+0000', tz='UTC'), 'amount': -13876, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '51c651764c9343aeb4bc4d3d911981d3', 'dt': Timestamp('2018-06-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-06-04 20:00:00+0000', tz='UTC'), 'amount': 6700, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",3,[],40252.38000000268,0.9959363455668033,41453.11951500131,0.0,0.0,0.0,116,0.02009460195150048,0.48282956846844616,0.373228923656418,0.0,1.8502809046156885,-0.09183337285953304,,,0.1432358537219171,2018-06,"[-0.11950685828924179, 0.9999756813049316, 0.07187805324792862, 0.18261107802391052, -0.13495789468288422]"
2018-06-05 20:00:00+00:00,2018-06-05 13:31:00+00:00,2018-06-05 20:00:00+00:00,10159492.900000002,10215796.340000004,4264.956845001187,1.5059336351290982,10159492.900000002,0.0018738730009384419,-37188.162669999525,10215796.340000004,2,12803265.200000003,-2587468.8600000003,"[{'sid': Equity(4 [VWO]), 'amount': -26747, 'cost_basis': 45.965054086324656, 'last_sale_price': 45.18}, {'sid': Equity(2 [SPY]), 'amount': 37106, 'cost_basis': 267.50579631373733, 'last_sale_price': 275.1}, {'sid': Equity(3 [VNQ]), 'amount': 9173, 'cost_basis': 79.6397781859806, 'last_sale_price': 79.72}, {'sid': Equity(1 [LQD]), 'amount': 16248, 'cost_basis': 115.74068310593749, 'last_sale_price': 114.73}, {'sid': Equity(0 [DBC]), 'amount': -77780, 'cost_basis': 18.070960000000003, 'last_sale_price': 17.73}]",12803265.200000003,10220061.296845004,-2587468.8600000003,"[{'id': 'e8f4b86d1b1842b5b2c2e760e38344e0', 'dt': Timestamp('2018-06-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-06-04 20:00:00+0000', tz='UTC'), 'amount': 8829, 'filled': 8829, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd68d37a001f1474d81274e591bd989fc', 'dt': Timestamp('2018-06-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-06-04 20:00:00+0000', tz='UTC'), 'amount': 1946, 'filled': 1946, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3134a52519964c38a4803e2d18504d63', 'dt': Timestamp('2018-06-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-06-04 20:00:00+0000', tz='UTC'), 'amount': 7207, 'filled': 7207, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2c25fa49edc446508c149270eda4b9cc', 'dt': Timestamp('2018-06-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-06-04 20:00:00+0000', tz='UTC'), 'amount': -13876, 'filled': -13876, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '51c651764c9343aeb4bc4d3d911981d3', 'dt': Timestamp('2018-06-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-06-04 20:00:00+0000', tz='UTC'), 'amount': 6700, 'filled': 6700, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",3,"[{'amount': 8829, 'dt': Timestamp('2018-06-05 20:00:00+0000', tz='UTC'), 'price': 45.20259, 'order_id': 'e8f4b86d1b1842b5b2c2e760e38344e0', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1946, 'dt': Timestamp('2018-06-05 20:00:00+0000', tz='UTC'), 'price': 275.23755, 'order_id': 'd68d37a001f1474d81274e591bd989fc', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 7207, 'dt': Timestamp('2018-06-05 20:00:00+0000', tz='UTC'), 'price': 79.75986, 'order_id': '3134a52519964c38a4803e2d18504d63', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -13876, 'dt': Timestamp('2018-06-05 20:00:00+0000', tz='UTC'), 'price': 114.672635, 'order_id': '2c25fa49edc446508c149270eda4b9cc', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 6700, 'dt': Timestamp('2018-06-05 20:00:00+0000', tz='UTC'), 'price': 17.738865, 'order_id': '51c651764c9343aeb4bc4d3d911981d3', 'sid': Equity(0 [DBC]), 'commission': None}]",19115.277329999954,0.9995826877431433,41453.11951500131,0.0,0.0,0.0,117,0.02200612968450044,0.5173705748907167,0.39988564126022397,0.0,1.8502809046156885,-0.09183337285953304,,,0.1426379712811862,2018-06,"[-0.11950685828924179, 0.9999756813049316, 0.07187805324792862, 0.18261107802391052, -0.13495789468288422]"
2018-06-06 20:00:00+00:00,2018-06-06 13:31:00+00:00,2018-06-06 20:00:00+00:00,10215796.340000004,10274006.5,4264.956845001187,1.5073593828544123,10215796.340000004,0.0056956762106668,0.0,10274006.5,2,12883527.71,-2609521.21,"[{'sid': Equity(4 [VWO]), 'amount': -26747, 'cost_basis': 45.965054086324656, 'last_sale_price': 45.83}, {'sid': Equity(2 [SPY]), 'amount': 37106, 'cost_basis': 267.50579631373733, 'last_sale_price': 277.40000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 9173, 'cost_basis': 79.6397781859806, 'last_sale_price': 79.91}, {'sid': Equity(1 [LQD]), 'amount': 16248, 'cost_basis': 115.74068310593749, 'last_sale_price': 114.31}, {'sid': Equity(0 [DBC]), 'amount': -77780, 'cost_basis': 18.070960000000003, 'last_sale_price': 17.79}]",12883527.71,10278271.456845,-2609521.21,[],3,[],58210.159999996424,0.9995850511573947,4264.956845001187,0.0,0.0,0.0,118,0.027827145684500065,0.6259744021104776,0.4830809477300146,0.0,1.8502809046156885,-0.09183337285953304,,,0.14225181954950492,2018-06,"[-0.11950685828924179, 0.9999756813049316, 0.07187805324792862, 0.18261107802391052, -0.13495789468288422]"
