,period_open,period_close,orders,longs_count,pnl,short_exposure,returns,ending_cash,starting_cash,long_exposure,portfolio_value,starting_exposure,gross_leverage,ending_exposure,net_leverage,shorts_count,starting_value,transactions,long_value,positions,short_value,capital_used,ending_value,alpha,beta,benchmark_period_return,benchmark_volatility,sortino,algorithm_period_return,period_label,excess_return,max_drawdown,algo_volatility,max_leverage,trading_days,treasury_period_return,sharpe,weights
2022-03-23 20:00:00+00:00,2022-03-23 13:31:00+00:00,2022-03-23 20:00:00+00:00,[],1,-157655.91000000015,0.0,-0.012878299336532284,95.9933956439767,95.9933956439767,12084230.200000001,12084326.193395644,12241886.110000001,0.9999920563716912,12084230.200000001,0.9999920563716912,0,12241886.110000001,[],12084230.200000001,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 443.8}]",0.0,0.0,12084230.200000001,,,0.0,0.0,1.558965440285042,0.2084326193395638,2022-03,0.0,-0.12865451097960867,0.1481605841359196,0.9999926202419223,320,0.0,1.0805050710799868,"[0, 1, 0, 0, 0]"
2022-03-24 20:00:00+00:00,2022-03-24 13:31:00+00:00,2022-03-24 20:00:00+00:00,[],1,182162.00999999978,0.0,0.015074238073741864,95.9933956439767,95.9933956439767,12266392.21,12266488.203395644,12084230.200000001,0.9999921743375894,12266392.21,0.9999921743375894,0,12084230.200000001,[],12266392.21,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 450.49}]",0.0,0.0,12266392.21,,,0.0,0.0,1.6719564023742848,0.2266488203395638,2022-03,0.0,-0.12865451097960867,0.14848107480431874,0.9999926202419223,321,0.0,1.1545143155910471,"[0, 1, 0, 0, 0]"
2022-03-25 20:00:00+00:00,2022-03-25 13:31:00+00:00,2022-03-25 20:00:00+00:00,[],1,59903.79999999888,0.0,0.0048835330052667825,95.9933956439767,95.9933956439767,12326296.01,12326392.003395643,12266392.21,0.9999922123687437,12326296.01,0.9999922123687437,0,12266392.21,[],12326296.01,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 452.69}]",0.0,0.0,12326296.01,,,0.0,0.0,1.7066925404293536,0.23263920033956365,2022-03,0.0,-0.12865451097960867,0.14829624162567306,0.9999926202419223,322,0.0,1.1781353912676453,"[0, 1, 0, 0, 0]"
2022-03-28 20:00:00+00:00,2022-03-28 13:31:00+00:00,2022-03-28 20:00:00+00:00,[],1,87677.38000000082,0.0,0.007112980016849013,95.9933956439767,95.9933956439767,12413973.39,12414069.383395644,12326296.01,0.9999922673707808,12413973.39,0.9999922673707808,0,12326296.01,[],12413973.39,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 455.91}]",0.0,0.0,12413973.39,,,0.0,0.0,1.758342683150076,0.24140693833956361,2022-03,0.0,-0.12865451097960867,0.1481743264766069,0.9999926202419223,323,0.0,1.2129064012431277,"[0, 1, 0, 0, 0]"
2022-03-29 20:00:00+00:00,2022-03-29 13:31:00+00:00,2022-03-29 20:00:00+00:00,[],1,153571.56000000052,0.0,0.012370767010969841,95.9933956439767,95.9933956439767,12567544.950000001,12567640.943395644,12413973.39,0.9999923618604258,12567544.950000001,0.9999923618604258,0,12413973.39,[],12567544.950000001,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 461.55}]",0.0,0.0,12567544.950000001,,,0.0,0.0,1.8499086350247105,0.2567640943395637,2022-03,0.0,-0.12865451097960867,0.14830157249051393,0.9999926202419223,324,0.0,1.2730047114506295,"[0, 1, 0, 0, 0]"
2022-03-30 20:00:00+00:00,2022-03-30 13:31:00+00:00,2022-03-30 20:00:00+00:00,[],1,-77602.65000000224,0.0,-0.006174798464526843,95.9933956439767,95.9933956439767,12489942.299999999,12490038.293395642,12567544.950000001,0.9999923144034158,12489942.299999999,0.9999923144034158,0,12567544.950000001,[],12489942.299999999,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 458.7}]",0.0,0.0,12489942.299999999,,,0.0,0.0,1.797515473318754,0.24900382933956333,2022-03,0.0,-0.12865451097960867,0.14819800455818952,0.9999926202419223,325,0.0,1.237667600915108,"[0, 1, 0, 0, 0]"
2022-03-31 20:00:00+00:00,2022-03-31 13:31:00+00:00,2022-03-31 20:00:00+00:00,[],1,-192236.73999999836,0.0,-0.01539120501349045,95.9933956439767,95.9933956439767,12297705.56,12297801.553395644,12489942.299999999,0.9999921942637287,12297705.56,0.9999921942637287,0,12489942.299999999,[],12297705.56,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 451.64}]",0.0,0.0,12297705.56,,,0.0,0.0,1.663374306422688,0.22978015533956353,2022-03,0.0,-0.12865451097960867,0.14864695366971217,0.9999926202419223,326,0.0,1.1501058784397882,"[0, 1, 0, 0, 0]"
2022-04-01 20:00:00+00:00,2022-04-01 13:31:00+00:00,2022-04-01 20:00:00+00:00,[],1,34853.11999999918,0.0,0.002834093544986205,95.9933956439767,95.9933956439767,12332558.68,12332654.673395643,12297705.56,0.9999922163233963,12332558.68,0.9999922163233963,0,12297705.56,[],12332558.68,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 452.92}]",0.0,0.0,12332558.68,,,0.0,0.0,1.6821117454183578,0.23326546733956355,2022-04,0.0,-0.12865451097960867,0.14843085628061736,0.9999926202419223,327,0.0,1.1629724371131458,"[0, 1, 0, 0, 0]"
2022-04-04 20:00:00+00:00,2022-04-04 13:31:00+00:00,2022-04-04 20:00:00+00:00,[],1,105648.52000000142,0.0,0.008566567604289643,95.9933956439767,95.9933956439767,12438207.200000001,12438303.193395644,12332558.68,0.9999922824364263,12438207.200000001,0.9999922824364263,0,12332558.68,[],12438207.200000001,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 456.8}]",0.0,0.0,12438207.200000001,,,0.0,0.0,1.743778535819841,0.24383031933956367,2022-04,0.0,-0.12865451097960867,0.14836465015868627,0.9999926202419223,328,0.0,1.2043053528464354,"[0, 1, 0, 0, 0]"
2022-04-05 20:00:00+00:00,2022-04-05 13:31:00+00:00,2022-04-05 20:00:00+00:00,[],1,-157111.33000000007,0.0,-0.012631251028148549,95.9933956439767,95.9933956439767,12281095.870000001,12281191.863395644,12438207.200000001,0.9999921837068657,12281095.870000001,0.9999921837068657,0,12438207.200000001,[],12281095.870000001,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 451.03000000000003}]",0.0,0.0,12281095.870000001,,,0.0,0.0,1.6370314354081779,0.22811918633956352,2022-04,0.0,-0.12865451097960867,0.14859768394064196,0.9999926202419223,329,0.0,1.1336532839405868,"[0, 1, 0, 0, 0]"
2022-04-06 20:00:00+00:00,2022-04-06 13:31:00+00:00,2022-04-06 20:00:00+00:00,[],1,-122802.79000000097,0.0,-0.009999256698042247,95.9933956439767,95.9933956439767,12158293.08,12158389.073395643,12281095.870000001,0.9999921047603376,12158293.08,0.9999921047603376,0,12281095.870000001,[],12158293.08,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 446.52}]",0.0,0.0,12158293.08,,,0.0,0.0,1.5546224006609144,0.21583890733956346,2022-04,0.0,-0.12865451097960867,0.14866424489415878,0.9999926202419223,330,0.0,1.0783492488241926,"[0, 1, 0, 0, 0]"
2022-04-07 20:00:00+00:00,2022-04-07 13:31:00+00:00,2022-04-07 20:00:00+00:00,[],1,61265.25,0.0,0.005038928235489459,95.9933956439767,95.9933956439767,12219558.33,12219654.323395643,12158293.08,0.9999921443444223,12219558.33,0.9999921443444223,0,12158293.08,[],12219558.33,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 448.77}]",0.0,0.0,12219558.33,,,0.0,0.0,1.5895308663783947,0.22196543233956345,2022-04,0.0,-0.12865451097960867,0.1484885271812336,0.9999926202419223,331,0.0,1.1021991896189272,"[0, 1, 0, 0, 0]"
2022-04-08 20:00:00+00:00,2022-04-08 13:31:00+00:00,2022-04-08 20:00:00+00:00,[],1,-32674.800000000745,0.0,-0.002673954527293132,95.9933956439767,95.9933956439767,12186883.53,12186979.523395643,12219558.33,0.9999921232824377,12186883.53,0.9999921232824377,0,12219558.33,[],12186883.53,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 447.57}]",0.0,0.0,12186883.53,,,0.0,0.0,1.5669911076629721,0.21869795233956335,2022-04,0.0,-0.12865451097960867,0.14829232449782326,0.9999926202419223,332,0.0,1.0866465481592995,"[0, 1, 0, 0, 0]"
2022-04-11 20:00:00+00:00,2022-04-11 13:31:00+00:00,2022-04-11 20:00:00+00:00,[],1,-208301.84999999963,0.0,-0.017092163780214498,95.9933956439767,95.9933956439767,11978581.68,11978677.673395643,12186883.53,0.9999919863111555,11978581.68,0.9999919863111555,0,12186883.53,[],11978581.68,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 439.92}]",0.0,0.0,11978581.68,,,0.0,0.0,1.4238163459847806,0.19786776733956346,2022-04,0.0,-0.12865451097960867,0.14887010680244694,0.9999926202419223,333,0.0,0.9922933982058652,"[0, 1, 0, 0, 0]"
2022-04-12 20:00:00+00:00,2022-04-12 13:31:00+00:00,2022-04-12 20:00:00+00:00,[],1,-44383.26999999955,0.0,-0.0037051894382778006,95.9933956439767,95.9933956439767,11934198.41,11934294.403395643,11978581.68,0.9999919565084957,11934198.41,0.9999919565084957,0,11978581.68,[],11934198.41,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 438.29}]",0.0,0.0,11934198.41,,,0.0,0.0,1.3940257619289131,0.19342944033956355,2022-04,0.0,-0.12865451097960867,0.14869314024146812,0.9999926202419223,334,0.0,0.9716992181340606,"[0, 1, 0, 0, 0]"
2022-04-13 20:00:00+00:00,2022-04-13 13:31:00+00:00,2022-04-13 20:00:00+00:00,[],1,136689.58000000007,0.0,0.011453511651355663,95.9933956439767,95.9933956439767,12070887.99,12070983.983395644,11934198.41,0.9999920475914992,12070887.99,0.9999920475914992,0,11934198.41,[],12070887.99,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 443.31}]",0.0,0.0,12070887.99,,,0.0,0.0,1.475194977807853,0.20709839833956356,2022-04,0.0,-0.12865451097960867,0.14876996272428125,0.9999926202419223,335,0.0,1.026211761540698,"[0, 1, 0, 0, 0]"
2022-04-14 20:00:00+00:00,2022-04-14 13:31:00+00:00,2022-04-14 20:00:00+00:00,[],1,-150304.08000000007,0.0,-0.01245168415489184,95.9933956439767,95.9933956439767,11920583.91,11920679.903395643,12070887.99,0.9999919473220973,11920583.91,0.9999919473220973,0,12070887.99,[],11920583.91,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 437.79}]",0.0,0.0,11920583.91,,,0.0,0.0,1.3751590398556364,0.19206799033956345,2022-04,0.0,-0.12865451097960867,0.1489775441858059,0.9999926202419223,336,0.0,0.95904620865866,"[0, 1, 0, 0, 0]"
2022-04-18 20:00:00+00:00,2022-04-18 13:31:00+00:00,2022-04-18 20:00:00+00:00,[],1,4901.220000000671,0.0,0.0004111527228076728,95.9933956439767,95.9933956439767,11925485.13,11925581.123395644,11920583.91,0.999991950631617,11925485.13,0.999991950631617,0,11920583.91,[],11925485.13,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 437.97}]",0.0,0.0,11925485.13,,,0.0,0.0,1.3760807749541812,0.19255811233956344,2022-04,0.0,-0.12865451097960867,0.1487557472391902,0.9999926202419223,337,0.0,0.9596928902776091,"[0, 1, 0, 0, 0]"
2022-04-19 20:00:00+00:00,2022-04-19 13:31:00+00:00,2022-04-19 20:00:00+00:00,[],1,192509.02999999933,0.0,0.016142528234731834,95.9933956439767,95.9933956439767,12117994.16,12118090.153395643,11925485.13,0.9999920785045805,12117994.16,0.9999920785045805,0,11925485.13,[],12117994.16,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 445.04}]",0.0,0.0,12117994.16,,,0.0,0.0,1.4902250675272517,0.2118090153395633,2022-04,0.0,-0.12865451097960867,0.14914252393886132,0.9999926202419223,338,0.0,1.0350684721142436,"[0, 1, 0, 0, 0]"
2022-04-20 20:00:00+00:00,2022-04-20 13:31:00+00:00,2022-04-20 20:00:00+00:00,[],1,-8985.569999998435,0.0,-0.0007415005076094605,95.9933956439767,95.9933956439767,12109008.590000002,12109104.583395645,12117994.16,0.999992072626429,12109008.590000002,0.999992072626429,0,12117994.16,[],12109008.590000002,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 444.71000000000004}]",0.0,0.0,12109008.590000002,,,0.0,0.0,1.4826682834853107,0.21091045833956334,2022-04,0.0,-0.12865451097960867,0.14892631164146605,0.9999926202419223,339,0.0,1.0298122743054048,"[0, 1, 0, 0, 0]"
2022-04-21 20:00:00+00:00,2022-04-21 13:31:00+00:00,2022-04-21 20:00:00+00:00,[],1,-181072.8500000015,0.0,-0.014953446702268502,95.9933956439767,95.9933956439767,11927935.74,11928031.733395644,12109008.590000002,0.999991952285357,11927935.74,0.999991952285357,0,12109008.590000002,[],11927935.74,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 438.06}]",0.0,0.0,11927935.74,,,0.0,0.0,1.3626384717255189,0.1928031733395632,2022-04,0.0,-0.12865451097960867,0.14930879880892337,0.9999926202419223,340,0.0,0.9499234143178884,"[0, 1, 0, 0, 0]"
2022-04-22 20:00:00+00:00,2022-04-22 13:31:00+00:00,2022-04-22 20:00:00+00:00,[],1,-327292.5800000001,0.0,-0.027438942762338492,95.9933956439767,95.9933956439767,11600643.16,11600739.153395643,11927935.74,0.9999917252345412,11600643.16,0.9999917252345412,0,11927935.74,[],11600643.16,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 426.04}]",0.0,0.0,11600643.16,,,0.0,0.0,1.1366337146359724,0.16007391533956317,2022-04,0.0,-0.12865451097960867,0.1510198691303091,0.9999926202419223,341,0.0,0.802136408186919,"[0, 1, 0, 0, 0]"
2022-04-25 20:00:00+00:00,2022-04-25 13:31:00+00:00,2022-04-25 20:00:00+00:00,[],1,67255.62999999896,0.0,0.005797529718639671,95.9933956439767,95.9933956439767,11667898.79,11667994.783395642,11600643.16,0.999991772931217,11667898.79,0.999991772931217,0,11600643.16,[],11667898.79,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 428.51}]",0.0,0.0,11667898.79,,,0.0,0.0,1.1751120588340156,0.166799478339563,2022-04,0.0,-0.12865451097960867,0.15086731805674852,0.9999926202419223,342,0.0,0.8289150676184591,"[0, 1, 0, 0, 0]"
2022-04-26 20:00:00+00:00,2022-04-26 13:31:00+00:00,2022-04-26 20:00:00+00:00,[],1,-337911.88999999873,0.0,-0.02896057945456665,95.9933956439767,95.9933956439767,11329986.9,11330082.893395644,11667898.79,0.9999915275645778,11329986.9,0.9999915275645778,0,11667898.79,[],11329986.9,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 416.1}]",0.0,0.0,11329986.9,,,0.0,0.0,0.9476587777749095,0.1330082893395632,2022-04,0.0,-0.12896850669465845,0.15274780780500632,0.9999926202419223,343,0.0,0.6770273099404465,"[0, 1, 0, 0, 0]"
2022-04-27 20:00:00+00:00,2022-04-27 13:31:00+00:00,2022-04-27 20:00:00+00:00,[],1,31857.929999999702,0.0,0.00281180025775174,95.9933956439767,95.9933956439767,11361844.83,11361940.823395643,11329986.9,0.9999915513205767,11361844.83,0.9999915513205767,0,11329986.9,[],11361844.83,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 417.27}]",0.0,0.0,11361844.83,,,0.0,0.0,0.9651833123731106,0.1361940823395631,2022-04,0.0,-0.12896850669465845,0.15253882891591042,0.9999926202419223,344,0.0,0.6894875355079524,"[0, 1, 0, 0, 0]"
2022-04-28 20:00:00+00:00,2022-04-28 13:31:00+00:00,2022-04-28 20:00:00+00:00,[],1,286993.66000000015,0.0,0.02525921094475736,95.9933956439767,95.9933956439767,11648838.49,11648934.483395644,11361844.83,0.9999917594698656,11648838.49,0.9999917594698656,0,11361844.83,[],11648838.49,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 427.81}]",0.0,0.0,11648838.49,,,0.0,0.0,1.1333478228903793,0.1648934483395632,2022-04,0.0,-0.12896850669465845,0.15378952762060663,0.9999926202419223,345,0.0,0.8018684906948229,"[0, 1, 0, 0, 0]"
2022-04-29 20:00:00+00:00,2022-04-29 13:31:00+00:00,2022-04-29 20:00:00+00:00,[],1,-430490.4900000002,0.0,-0.036955353351297515,95.9933956439767,95.9933956439767,11218348.0,11218443.993395643,11648838.49,0.9999914432522282,11218348.0,0.9999914432522282,0,11648838.49,[],11218348.0,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 412.0}]",0.0,0.0,11218348.0,,,0.0,0.0,0.8489460373713404,0.12184439933956326,2022-04,0.0,-0.1375510562393443,0.15685615078515336,0.9999926202419223,346,0.0,0.6123260262615754,"[0, 1, 0, 0, 0]"
2022-05-02 20:00:00+00:00,2022-05-02 13:31:00+00:00,2022-05-02 20:00:00+00:00,[],1,67527.91999999993,0.0,0.006019365969091028,95.9933956439767,95.9933956439767,11285875.92,11285971.913395643,11218348.0,0.9999914944502449,11285875.92,0.9999914944502449,0,11218348.0,[],11285875.92,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 414.48}]",0.0,0.0,11285875.92,,,0.0,0.0,0.8864159509385766,0.12859719133956315,2022-05,0.0,-0.1375510562393443,0.15670299625581366,0.9999926202419223,347,0.0,0.639054299165271,"[0, 1, 0, 0, 0]"
2022-05-03 20:00:00+00:00,2022-05-03 13:31:00+00:00,2022-05-03 20:00:00+00:00,[],1,51735.09999999963,0.0,0.00458401814190168,95.9933956439767,95.9933956439767,11337611.02,11337707.013395643,11285875.92,0.9999915332619259,11337611.02,0.9999915332619259,0,11285875.92,[],11337611.02,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 416.38}]",0.0,0.0,11337611.02,,,0.0,0.0,0.9145663495505861,0.13377070133956304,2022-05,0.0,-0.1375510562393443,0.15651758864685933,0.9999926202419223,348,0.0,0.6591810043924943,"[0, 1, 0, 0, 0]"
2022-05-04 20:00:00+00:00,2022-05-04 13:31:00+00:00,2022-05-04 20:00:00+00:00,[],1,345263.72000000067,0.0,0.030452693793556973,95.9933956439767,95.9933956439767,11682874.74,11682970.733395644,11337611.02,0.9999917834771794,11682874.74,0.9999917834771794,0,11337611.02,[],11682874.74,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 429.06}]",0.0,0.0,11682874.74,,,0.0,0.0,1.1084513192365528,0.168297073339563,2022-05,0.0,-0.1375510562393443,0.15836379841586604,0.9999926202419223,349,0.0,0.7884791932399717,"[0, 1, 0, 0, 0]"
2022-05-05 20:00:00+00:00,2022-05-05 13:31:00+00:00,2022-05-05 20:00:00+00:00,[],1,-415242.25,0.0,-0.03554252248642831,95.9933956439767,95.9933956439767,11267632.49,11267728.483395644,11682874.74,0.999991480679022,11267632.49,0.999991480679022,0,11682874.74,[],11267632.49,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 413.81}]",0.0,0.0,11267632.49,,,0.0,0.0,0.8493742073883677,0.12677284833956315,2022-05,0.0,-0.1375510562393443,0.16106621317430242,0.9999926202419223,350,0.0,0.614152281062477,"[0, 1, 0, 0, 0]"
2022-05-06 20:00:00+00:00,2022-05-06 13:31:00+00:00,2022-05-06 20:00:00+00:00,[],1,-67255.62999999896,0.0,-0.005968872084476273,95.9933956439767,95.9933956439767,11200376.860000001,11200472.853395645,11267632.49,0.9999914295229407,11200376.860000001,0.9999914295229407,0,11267632.49,[],11200376.860000001,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 411.34000000000003}]",0.0,0.0,11200376.860000001,,,0.0,0.0,0.8105484507687695,0.12004728533956333,2022-05,0.0,-0.1389326373855619,0.16092624925910698,0.9999926202419223,351,0.0,0.5863059480032545,"[0, 1, 0, 0, 0]"
2022-05-09 20:00:00+00:00,2022-05-09 13:31:00+00:00,2022-05-09 20:00:00+00:00,[],1,-358605.93000000156,0.0,-0.03201703487824459,95.9933956439767,95.9933956439767,10841770.93,10841866.923395643,11200376.860000001,0.999991146045573,10841770.93,0.999991146045573,0,11200376.860000001,[],10841770.93,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 398.17}]",0.0,0.0,10841770.93,,,0.0,0.0,0.5962287581374996,0.08418669233956333,2022-05,0.0,-0.1665014611669065,0.16301721494287014,0.9999926202419223,352,0.0,0.4365347875615936,"[0, 1, 0, 0, 0]"
2022-05-10 20:00:00+00:00,2022-05-10 13:31:00+00:00,2022-05-10 20:00:00+00:00,[],1,25050.680000001565,0.0,0.0023105504040032976,95.9933956439767,95.9933956439767,10866821.610000001,10866917.603395645,10841770.93,0.9999911664559218,10866821.610000001,0.9999911664559218,0,10841770.93,[],10866821.610000001,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 399.09000000000003}]",0.0,0.0,10866821.610000001,,,0.0,0.0,0.6092230627207174,0.0866917603395636,2022-05,0.0,-0.1665014611669065,0.16279451098889816,0.9999926202419223,353,0.0,0.44602578380770697,"[0, 1, 0, 0, 0]"
2022-05-11 20:00:00+00:00,2022-05-11 13:31:00+00:00,2022-05-11 20:00:00+00:00,[],1,-172631.86000000127,0.0,-0.01588600063978196,95.9933956439767,95.9933956439767,10694189.75,10694285.743395643,10866821.610000001,0.9999910238609715,10694189.75,0.9999910238609715,0,10866821.610000001,[],10694189.75,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 392.75}]",0.0,0.0,10694189.75,,,0.0,0.0,0.5101200248726842,0.06942857433956351,2022-05,0.0,-0.17784717300402772,0.16313553213398888,0.9999926202419223,354,0.0,0.3745153222994408,"[0, 1, 0, 0, 0]"
2022-05-12 20:00:00+00:00,2022-05-12 13:31:00+00:00,2022-05-12 20:00:00+00:00,[],1,-11163.889999998733,0.0,-0.0010439116990017538,95.9933956439767,95.9933956439767,10683025.860000001,10683121.853395645,10694189.75,0.999991014480883,10683025.860000001,0.999991014480883,0,10694189.75,[],10683025.860000001,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 392.34000000000003}]",0.0,0.0,10683025.860000001,,,0.0,0.0,0.5031915572955422,0.06831218533956362,2022-05,0.0,-0.17870542795849623,0.1629085569464961,0.9999926202419223,355,0.0,0.3694319298390232,"[0, 1, 0, 0, 0]"
2022-05-13 20:00:00+00:00,2022-05-13 13:31:00+00:00,2022-05-13 20:00:00+00:00,[],1,255408.01999999955,0.0,0.023907620216726988,95.9933956439767,95.9933956439767,10938433.88,10938529.873395644,10683025.860000001,0.9999912242872896,10938433.88,0.9999912242872896,0,10683025.860000001,[],10938433.88,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 401.72}]",0.0,0.0,10938433.88,,,0.0,0.0,0.6441787460650392,0.09385298733956349,2022-05,0.0,-0.17870542795849623,0.16389324002813613,0.9999926202419223,356,0.0,0.46943936834311817,"[0, 1, 0, 0, 0]"
2022-05-16 20:00:00+00:00,2022-05-16 13:31:00+00:00,2022-05-16 20:00:00+00:00,[],1,-44383.26999999955,0.0,-0.004057516916230797,95.9933956439767,95.9933956439767,10894050.610000001,10894146.603395645,10938433.88,0.9999911885346198,10894050.610000001,0.9999911885346198,0,10938433.88,[],10894050.610000001,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 400.09000000000003}]",0.0,0.0,10894050.610000001,,,0.0,0.0,0.6190089279357112,0.08941466033956358,2022-05,0.0,-0.17870542795849623,0.16370393348702067,0.9999926202419223,357,0.0,0.4511699595664336,"[0, 1, 0, 0, 0]"
2022-05-17 20:00:00+00:00,2022-05-17 13:31:00+00:00,2022-05-17 20:00:00+00:00,[],1,224094.66999999806,0.0,0.020570190411257183,95.9933956439767,95.9933956439767,11118145.28,11118241.273395643,10894050.610000001,0.9999913661348695,11118145.28,0.9999913661348695,0,10894050.610000001,[],11118145.28,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 408.32}]",0.0,0.0,11118145.28,,,0.0,0.0,0.7396674494571102,0.11182412733956348,2022-05,0.0,-0.17870542795849623,0.1643573277035445,0.9999926202419223,358,0.0,0.536219258152779,"[0, 1, 0, 0, 0]"
2022-05-18 20:00:00+00:00,2022-05-18 13:31:00+00:00,2022-05-18 20:00:00+00:00,[],1,-448189.33999999985,0.0,-0.040311172331945255,95.9933956439767,95.9933956439767,10669955.94,10670051.933395643,11118145.28,0.9999910034743745,10669955.94,0.9999910034743745,0,11118145.28,[],10669955.94,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 391.86}]",0.0,0.0,10669955.94,,,0.0,0.0,0.48178684451421516,0.06700519333956367,2022-05,0.0,-0.1797102142466545,0.1676258179847613,0.9999926202419223,359,0.0,0.35549208005589233,"[0, 1, 0, 0, 0]"
2022-05-19 20:00:00+00:00,2022-05-19 13:31:00+00:00,2022-05-19 20:00:00+00:00,[],1,-65349.599999997765,0.0,-0.006124581249268624,95.9933956439767,95.9933956439767,10604606.340000002,10604702.333395645,10669955.94,0.9999909480348788,10604606.340000002,0.9999909480348788,0,10669955.94,[],10604606.340000002,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 389.46000000000004}]",0.0,0.0,10604606.340000002,,,0.0,0.0,0.4460229168333895,0.06047023333956392,2022-05,0.0,-0.18473414568744606,0.16747677553382903,0.9999926202419223,360,0.0,0.32922127171794,"[0, 1, 0, 0, 0]"
