,period_open,period_close,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,returns,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algorithm_period_return,weights
2022-11-22 21:00:00+00:00,2022-11-22 14:31:00+00:00,2022-11-22 21:00:00+00:00,10559381.530000001,85234.78771500103,0.0,530.7277150023729,"[{'id': '56ea98c15c1a4794938dabb75af3d45e', 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': 224, 'filled': 224, 'commission': 1.12, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3e3578bd748c481d95bf152d31c48abf', 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': -336, 'filled': -336, 'commission': 1.68, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '609037df236d4ecb928d749e3e3c2a3f', 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': -327, 'filled': -327, 'commission': 1.635, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '88b1b4c886f840cab1d83e90a3b418c4', 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': 2156, 'filled': 2156, 'commission': 10.78, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 224, 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'price': 38.729355, 'order_id': '56ea98c15c1a4794938dabb75af3d45e', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -336, 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'price': 86.37679, 'order_id': '3e3578bd748c481d95bf152d31c48abf', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -327, 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'price': 106.536705, 'order_id': '609037df236d4ecb928d749e3e3c2a3f', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 2156, 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'price': 25.342665, 'order_id': '88b1b4c886f840cab1d83e90a3b418c4', 'sid': Equity(0 [DBC]), 'commission': None}]",0.9999878584429419,"[{'sid': Equity(4 [VWO]), 'amount': 54256, 'cost_basis': 47.42332481151693, 'last_sale_price': 38.71}, {'sid': Equity(2 [SPY]), 'amount': 5308, 'cost_basis': 386.53322897136906, 'last_sale_price': 399.90000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 24373, 'cost_basis': 89.18812909308126, 'last_sale_price': 86.42}, {'sid': Equity(1 [LQD]), 'amount': 19829, 'cost_basis': 129.48737657196193, 'last_sale_price': 106.59}, {'sid': Equity(0 [DBC]), 'amount': 83560, 'cost_basis': 19.707111533583035, 'last_sale_price': 25.330000000000002}]",0.9999878584429419,10474677.47,10559381.530000001,10474677.47,10559381.530000001,-402.518825000024,128.20888999997638,10559509.738890002,5,0,10559381.530000001,0.0,0.008137535830624598,0.13077228448269954,0.0,0.0,,,0.2793917308443175,0.39500604722376337,-0.20226465443232064,1.000374248125511,0.0,0.0,490,2022-11,0.05595097388899917,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-11-23 21:00:00+00:00,2022-11-23 14:31:00+00:00,2022-11-23 21:00:00+00:00,10577828.590000002,18447.06000000052,0.0,0.0,[],[],0.9999878796167883,"[{'sid': Equity(4 [VWO]), 'amount': 54256, 'cost_basis': 47.42332481151693, 'last_sale_price': 38.92}, {'sid': Equity(2 [SPY]), 'amount': 5308, 'cost_basis': 386.53322897136906, 'last_sale_price': 402.42}, {'sid': Equity(3 [VNQ]), 'amount': 24373, 'cost_basis': 89.18812909308126, 'last_sale_price': 86.49}, {'sid': Equity(1 [LQD]), 'amount': 19829, 'cost_basis': 129.48737657196193, 'last_sale_price': 107.66}, {'sid': Equity(0 [DBC]), 'amount': 83560, 'cost_basis': 19.707111533583035, 'last_sale_price': 24.98}]",0.9999878796167883,10559381.530000001,10577828.590000002,10559381.530000001,10577828.590000002,128.20888999997638,128.20888999997638,10577956.798890002,5,0,10577828.590000002,0.0,0.0017469617866880949,0.13064381626253718,0.0,0.0,,,0.2859598780483617,0.4043068998950708,-0.20226465443232064,1.000374248125511,0.0,0.0,491,2022-11,0.05779567988899936,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-11-25 18:00:00+00:00,2022-11-25 14:31:00+00:00,2022-11-25 18:00:00+00:00,10566958.17,-10870.420000001788,0.0,0.0,[],[],0.9999878671484832,"[{'sid': Equity(4 [VWO]), 'amount': 54256, 'cost_basis': 47.42332481151693, 'last_sale_price': 38.78}, {'sid': Equity(2 [SPY]), 'amount': 5308, 'cost_basis': 386.53322897136906, 'last_sale_price': 402.33}, {'sid': Equity(3 [VNQ]), 'amount': 24373, 'cost_basis': 89.18812909308126, 'last_sale_price': 87.04}, {'sid': Equity(1 [LQD]), 'amount': 19829, 'cost_basis': 129.48737657196193, 'last_sale_price': 107.77}, {'sid': Equity(0 [DBC]), 'amount': 83560, 'cost_basis': 19.707111533583035, 'last_sale_price': 24.76}]",0.9999878671484832,10577828.590000002,10566958.17,10577828.590000002,10566958.17,128.20888999997638,128.20888999997638,10567086.37889,5,0,10566958.17,0.0,-0.0010276483641096235,0.1305134232218114,0.0,0.0,,,0.2816308060649351,0.39818101731075556,-0.20226465443232064,1.000374248125511,0.0,0.0,492,2022-11,0.05670863788899916,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-11-28 21:00:00+00:00,2022-11-28 14:31:00+00:00,2022-11-28 21:00:00+00:00,10443208.06,-123750.1099999994,0.0,0.0,"[{'id': '57ef80425d0a402f85fd82a2b79df9d9', 'dt': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'amount': -271, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fde62c5a15f544eb9f5f4865342dae52', 'dt': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'amount': -32, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1273068db69f47ef8b14f1bd60774a4c', 'dt': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'amount': 283, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8e6b301c2fa6418ca30015c9ae0efe52', 'dt': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'amount': -306, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ef01893a9c3a40728fb3aa9d3c95fe31', 'dt': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'amount': 1310, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.9999877233781715,"[{'sid': Equity(4 [VWO]), 'amount': 54256, 'cost_basis': 47.42332481151693, 'last_sale_price': 38.69}, {'sid': Equity(2 [SPY]), 'amount': 5308, 'cost_basis': 386.53322897136906, 'last_sale_price': 395.91}, {'sid': Equity(3 [VNQ]), 'amount': 24373, 'cost_basis': 89.18812909308126, 'last_sale_price': 84.71000000000001}, {'sid': Equity(1 [LQD]), 'amount': 19829, 'cost_basis': 129.48737657196193, 'last_sale_price': 106.99000000000001}, {'sid': Equity(0 [DBC]), 'amount': 83560, 'cost_basis': 19.707111533583035, 'last_sale_price': 24.61}]",0.9999877233781715,10566958.17,10443208.06,10566958.17,10443208.06,128.20888999997638,128.20888999997638,10443336.26889,5,0,10443208.06,0.0,-0.01171090171527489,0.13065600618403,0.0,0.0,,,0.234937104072246,0.33150067453467774,-0.20226465443232064,1.000374248125511,0.0,0.0,493,2022-11,0.04433362688899911,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-11-29 21:00:00+00:00,2022-11-29 14:31:00+00:00,2022-11-29 21:00:00+00:00,10532297.57,87909.66874999925,0.0,-1179.8412499967963,"[{'id': '57ef80425d0a402f85fd82a2b79df9d9', 'dt': Timestamp('2022-11-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'amount': -271, 'filled': -271, 'commission': 1.355, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fde62c5a15f544eb9f5f4865342dae52', 'dt': Timestamp('2022-11-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'amount': -32, 'filled': -32, 'commission': 0.16, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1273068db69f47ef8b14f1bd60774a4c', 'dt': Timestamp('2022-11-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'amount': 283, 'filled': 283, 'commission': 1.415, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8e6b301c2fa6418ca30015c9ae0efe52', 'dt': Timestamp('2022-11-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'amount': -306, 'filled': -306, 'commission': 1.53, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ef01893a9c3a40728fb3aa9d3c95fe31', 'dt': Timestamp('2022-11-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'amount': 1310, 'filled': 1310, 'commission': 6.55, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -271, 'dt': Timestamp('2022-11-29 21:00:00+0000', tz='UTC'), 'price': 39.430275, 'order_id': '57ef80425d0a402f85fd82a2b79df9d9', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -32, 'dt': Timestamp('2022-11-29 21:00:00+0000', tz='UTC'), 'price': 395.03238500000003, 'order_id': 'fde62c5a15f544eb9f5f4865342dae52', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 283, 'dt': Timestamp('2022-11-29 21:00:00+0000', tz='UTC'), 'price': 86.153055, 'order_id': '1273068db69f47ef8b14f1bd60774a4c', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -306, 'dt': Timestamp('2022-11-29 21:00:00+0000', tz='UTC'), 'price': 106.40677000000001, 'order_id': '8e6b301c2fa6418ca30015c9ae0efe52', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 1310, 'dt': Timestamp('2022-11-29 21:00:00+0000', tz='UTC'), 'price': 24.942465, 'order_id': 'ef01893a9c3a40728fb3aa9d3c95fe31', 'sid': Equity(0 [DBC]), 'commission': None}]",1.0000998583041576,"[{'sid': Equity(4 [VWO]), 'amount': 53985, 'cost_basis': 47.423349911081615, 'last_sale_price': 39.45}, {'sid': Equity(2 [SPY]), 'amount': 5276, 'cost_basis': 386.5332592973736, 'last_sale_price': 395.23}, {'sid': Equity(3 [VNQ]), 'amount': 24656, 'cost_basis': 89.15335009533865, 'last_sale_price': 86.11}, {'sid': Equity(1 [LQD]), 'amount': 19523, 'cost_basis': 129.48745494106504, 'last_sale_price': 106.46000000000001}, {'sid': Equity(0 [DBC]), 'amount': 84870, 'cost_basis': 19.787998337412493, 'last_sale_price': 24.93}]",1.0000998583041576,10443208.06,10532297.57,10443208.06,10532297.57,128.20888999997638,-1051.632360000012,10531245.93764,5,0,10532297.57,0.0,0.008417776320377213,0.13065784828168853,0.0,0.0,,,0.2673233561499828,0.3775859693050889,-0.20226465443232064,1.000374248125511,0.0,0.0,494,2022-11,0.05312459376399903,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-11-30 21:00:00+00:00,2022-11-30 14:31:00+00:00,2022-11-30 21:00:00+00:00,10777227.140000002,244929.57000000216,0.0,0.0,[],[],1.0000975886444365,"[{'sid': Equity(4 [VWO]), 'amount': 53985, 'cost_basis': 47.423349911081615, 'last_sale_price': 40.52}, {'sid': Equity(2 [SPY]), 'amount': 5276, 'cost_basis': 386.5332592973736, 'last_sale_price': 407.68}, {'sid': Equity(3 [VNQ]), 'amount': 24656, 'cost_basis': 89.15335009533865, 'last_sale_price': 88.08}, {'sid': Equity(1 [LQD]), 'amount': 19523, 'cost_basis': 129.48745494106504, 'last_sale_price': 107.76}, {'sid': Equity(0 [DBC]), 'amount': 84870, 'cost_basis': 19.787998337412493, 'last_sale_price': 25.490000000000002}]",1.0000975886444365,10532297.57,10777227.140000002,10532297.57,10777227.140000002,-1051.632360000012,-1051.632360000012,10776175.507640002,5,0,10777227.140000002,0.0,0.023257416211750703,0.13156372734145302,0.0,0.0,,,0.35494184615259183,0.5053309975873075,-0.20226465443232064,1.000374248125511,0.0,0.0,495,2022-11,0.07761755076399934,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-12-01 21:00:00+00:00,2022-12-01 14:31:00+00:00,2022-12-01 21:00:00+00:00,10774051.1,-3176.040000002831,0.0,0.0,[],[],1.000097617415016,"[{'sid': Equity(4 [VWO]), 'amount': 53985, 'cost_basis': 47.423349911081615, 'last_sale_price': 40.42}, {'sid': Equity(2 [SPY]), 'amount': 5276, 'cost_basis': 386.5332592973736, 'last_sale_price': 407.38}, {'sid': Equity(3 [VNQ]), 'amount': 24656, 'cost_basis': 89.15335009533865, 'last_sale_price': 87.89}, {'sid': Equity(1 [LQD]), 'amount': 19523, 'cost_basis': 129.48745494106504, 'last_sale_price': 108.76}, {'sid': Equity(0 [DBC]), 'amount': 84870, 'cost_basis': 19.787998337412493, 'last_sale_price': 25.36}]",1.000097617415016,10777227.140000002,10774051.1,10777227.140000002,10774051.1,-1051.632360000012,-1051.632360000012,10772999.46764,5,0,10774051.1,0.0,-0.000294727939216588,0.1314312128892169,0.0,0.0,,,0.3534440739814539,0.5031979935998286,-0.20226465443232064,1.000374248125511,0.0,0.0,496,2022-12,0.07729994676399898,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-12-02 21:00:00+00:00,2022-12-02 14:31:00+00:00,2022-12-02 21:00:00+00:00,10768627.350000001,-5423.749999998137,0.0,0.0,[],[],1.000097666586015,"[{'sid': Equity(4 [VWO]), 'amount': 53985, 'cost_basis': 47.423349911081615, 'last_sale_price': 40.67}, {'sid': Equity(2 [SPY]), 'amount': 5276, 'cost_basis': 386.5332592973736, 'last_sale_price': 406.91}, {'sid': Equity(3 [VNQ]), 'amount': 24656, 'cost_basis': 89.15335009533865, 'last_sale_price': 87.63}, {'sid': Equity(1 [LQD]), 'amount': 19523, 'cost_basis': 129.48745494106504, 'last_sale_price': 109.42}, {'sid': Equity(0 [DBC]), 'amount': 84870, 'cost_basis': 19.787998337412493, 'last_sale_price': 25.09}]",1.000097666586015,10774051.1,10768627.350000001,10774051.1,10768627.350000001,-1051.632360000012,-1051.632360000012,10767575.717640001,5,0,10768627.350000001,0.0,-0.0005034577432486698,0.13129956832599557,0.0,0.0,,,0.3511423654814876,0.4999197381730558,-0.20226465443232064,1.000374248125511,0.0,0.0,497,2022-12,0.07675757176399922,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-12-05 21:00:00+00:00,2022-12-05 14:31:00+00:00,2022-12-05 21:00:00+00:00,10595101.690000001,-173525.66000000015,0.0,0.0,"[{'id': 'e4d14e7dd1964ed98d8cc75eaa60dce0', 'dt': Timestamp('2022-12-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-12-05 21:00:00+0000', tz='UTC'), 'amount': -1356, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '06114d540c404ef1a5b041ccffe14812', 'dt': Timestamp('2022-12-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-12-05 21:00:00+0000', tz='UTC'), 'amount': 26, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '76b0def63f2348e6b7d9c5b811d8c3d7', 'dt': Timestamp('2022-12-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-12-05 21:00:00+0000', tz='UTC'), 'amount': -27, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7214f9a7435e49a899f67e7f1e9fa4cc', 'dt': Timestamp('2022-12-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-12-05 21:00:00+0000', tz='UTC'), 'amount': 7, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd22a8b6c8bdb456bac84879eb95859ad', 'dt': Timestamp('2022-12-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-12-05 21:00:00+0000', tz='UTC'), 'amount': 1824, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.0000992663197057,"[{'sid': Equity(4 [VWO]), 'amount': 53985, 'cost_basis': 47.423349911081615, 'last_sale_price': 40.26}, {'sid': Equity(2 [SPY]), 'amount': 5276, 'cost_basis': 386.5332592973736, 'last_sale_price': 399.59000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 24656, 'cost_basis': 89.15335009533865, 'last_sale_price': 86.03}, {'sid': Equity(1 [LQD]), 'amount': 19523, 'cost_basis': 129.48745494106504, 'last_sale_price': 108.49000000000001}, {'sid': Equity(0 [DBC]), 'amount': 84870, 'cost_basis': 19.787998337412493, 'last_sale_price': 24.44}]",1.0000992663197057,10768627.350000001,10595101.690000001,10768627.350000001,10595101.690000001,-1051.632360000012,-1051.632360000012,10594050.057640001,5,0,10595101.690000001,0.0,-0.01611557369554606,0.13167881625209332,0.0,0.0,,,0.28749797019106843,0.40776006625861116,-0.20226465443232064,1.000374248125511,0.0,0.0,498,2022-12,0.05940500576399921,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-12-06 21:00:00+00:00,2022-12-06 14:31:00+00:00,2022-12-06 21:00:00+00:00,10517637.75,-75470.38135000132,0.0,1993.5586500000209,"[{'id': 'e4d14e7dd1964ed98d8cc75eaa60dce0', 'dt': Timestamp('2022-12-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-12-05 21:00:00+0000', tz='UTC'), 'amount': -1356, 'filled': -1356, 'commission': 6.78, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '06114d540c404ef1a5b041ccffe14812', 'dt': Timestamp('2022-12-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-12-05 21:00:00+0000', tz='UTC'), 'amount': 26, 'filled': 26, 'commission': 0.13, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '76b0def63f2348e6b7d9c5b811d8c3d7', 'dt': Timestamp('2022-12-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-12-05 21:00:00+0000', tz='UTC'), 'amount': -27, 'filled': -27, 'commission': 0.135, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7214f9a7435e49a899f67e7f1e9fa4cc', 'dt': Timestamp('2022-12-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-12-05 21:00:00+0000', tz='UTC'), 'amount': 7, 'filled': 7, 'commission': 0.035, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd22a8b6c8bdb456bac84879eb95859ad', 'dt': Timestamp('2022-12-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-12-05 21:00:00+0000', tz='UTC'), 'amount': 1824, 'filled': 1824, 'commission': 9.120000000000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -1356, 'dt': Timestamp('2022-12-06 21:00:00+0000', tz='UTC'), 'price': 40.269855, 'order_id': 'e4d14e7dd1964ed98d8cc75eaa60dce0', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 26, 'dt': Timestamp('2022-12-06 21:00:00+0000', tz='UTC'), 'price': 394.026915, 'order_id': '06114d540c404ef1a5b041ccffe14812', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -27, 'dt': Timestamp('2022-12-06 21:00:00+0000', tz='UTC'), 'price': 85.17739, 'order_id': '76b0def63f2348e6b7d9c5b811d8c3d7', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 7, 'dt': Timestamp('2022-12-06 21:00:00+0000', tz='UTC'), 'price': 108.87441000000001, 'order_id': '7214f9a7435e49a899f67e7f1e9fa4cc', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 1824, 'dt': Timestamp('2022-12-06 21:00:00+0000', tz='UTC'), 'price': 24.062025000000002, 'order_id': 'd22a8b6c8bdb456bac84879eb95859ad', 'sid': Equity(0 [DBC]), 'commission': None}]",0.9999104511902759,"[{'sid': Equity(4 [VWO]), 'amount': 52629, 'cost_basis': 47.423478737394106, 'last_sale_price': 40.29}, {'sid': Equity(2 [SPY]), 'amount': 5302, 'cost_basis': 386.5700312793178, 'last_sale_price': 393.83}, {'sid': Equity(3 [VNQ]), 'amount': 24629, 'cost_basis': 89.15335557668178, 'last_sale_price': 85.22}, {'sid': Equity(1 [LQD]), 'amount': 19530, 'cost_basis': 129.48006854502884, 'last_sale_price': 108.82000000000001}, {'sid': Equity(0 [DBC]), 'amount': 86694, 'cost_basis': 19.878026997210863, 'last_sale_price': 24.05}]",0.9999104511902759,10595101.690000001,10517637.75,10595101.690000001,10517637.75,-1051.632360000012,941.926289999993,10518579.67629,5,0,10517637.75,0.0,-0.007123846021057423,0.13164806843324967,0.0,0.0,,,0.2596613277869733,0.3680148851349786,-0.20226465443232064,1.000374248125511,0.0,0.0,499,2022-12,0.05185796762899897,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-12-07 21:00:00+00:00,2022-12-07 14:31:00+00:00,2022-12-07 21:00:00+00:00,10518869.4,1231.6500000003725,0.0,0.0,[],[],0.9999104616745695,"[{'sid': Equity(4 [VWO]), 'amount': 52629, 'cost_basis': 47.423478737394106, 'last_sale_price': 40.050000000000004}, {'sid': Equity(2 [SPY]), 'amount': 5302, 'cost_basis': 386.5700312793178, 'last_sale_price': 393.16}, {'sid': Equity(3 [VNQ]), 'amount': 24629, 'cost_basis': 89.15335557668178, 'last_sale_price': 85.39}, {'sid': Equity(1 [LQD]), 'amount': 19530, 'cost_basis': 129.48006854502884, 'last_sale_price': 110.03}, {'sid': Equity(0 [DBC]), 'amount': 86694, 'cost_basis': 19.878026997210863, 'last_sale_price': 23.93}]",0.9999104616745695,10517637.75,10518869.4,10517637.75,10518869.4,941.926289999993,941.926289999993,10519811.32629,5,0,10518869.4,0.0,0.00011709280510330267,0.13151609104648926,0.0,0.0,,,0.2598507827240683,0.36828265966993345,-0.20226465443232064,1.000374248125511,0.0,0.0,500,2022-12,0.05198113262899895,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-12-08 21:00:00+00:00,2022-12-08 14:31:00+00:00,2022-12-08 21:00:00+00:00,10563883.04,45013.63999999873,0.0,0.0,[],[],0.9999108431712778,"[{'sid': Equity(4 [VWO]), 'amount': 52629, 'cost_basis': 47.423478737394106, 'last_sale_price': 40.51}, {'sid': Equity(2 [SPY]), 'amount': 5302, 'cost_basis': 386.5700312793178, 'last_sale_price': 396.24}, {'sid': Equity(3 [VNQ]), 'amount': 24629, 'cost_basis': 89.15335557668178, 'last_sale_price': 85.99}, {'sid': Equity(1 [LQD]), 'amount': 19530, 'cost_basis': 129.48006854502884, 'last_sale_price': 109.68}, {'sid': Equity(0 [DBC]), 'amount': 86694, 'cost_basis': 19.878026997210863, 'last_sale_price': 23.89}]",0.9999108431712778,10518869.4,10563883.04,10518869.4,10563883.04,941.926289999993,941.926289999993,10564824.966289999,5,0,10563883.04,0.0,0.004278939859644115,0.13141736649230187,0.0,0.0,,,0.2759043846412656,0.39113220148933764,-0.20226465443232064,1.000374248125511,0.0,0.0,501,2022-12,0.056482496628998735,"[0.2, 0.2, 0.2, 0.2, 0.2]"
