,period_open,period_close,net_leverage,returns,orders,starting_cash,longs_count,long_value,ending_exposure,short_value,gross_leverage,pnl,shorts_count,positions,transactions,long_exposure,capital_used,ending_value,starting_exposure,ending_cash,short_exposure,portfolio_value,starting_value,max_drawdown,sortino,algorithm_period_return,alpha,beta,excess_return,algo_volatility,benchmark_period_return,benchmark_volatility,trading_days,period_label,max_leverage,treasury_period_return,sharpe,weights
2023-01-09 21:00:00+00:00,2023-01-09 14:31:00+00:00,2023-01-09 21:00:00+00:00,1.0049443909659799,0.0039005700201509533,"[{'id': '6672ea3ebf344534abd2b6d28d63b448', 'dt': Timestamp('2023-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-09 21:00:00+0000', tz='UTC'), 'amount': -7456, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f55175a0936f470fa24c9083d83ccd2f', 'dt': Timestamp('2023-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-09 21:00:00+0000', tz='UTC'), 'amount': 1790, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f1cb3d72a3f74fe7bd0fbd9c9dc38bf8', 'dt': Timestamp('2023-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-09 21:00:00+0000', tz='UTC'), 'amount': -9230, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e31f37d69a954710a07df235da6976be', 'dt': Timestamp('2023-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-09 21:00:00+0000', tz='UTC'), 'amount': 5399, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd04b4a2445f44e9cbc1fc4331d18f5f5', 'dt': Timestamp('2023-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-09 21:00:00+0000', tz='UTC'), 'amount': -10084, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-44302.37393998455,5,9004429.97,9004429.97,0.0,1.0049443909659799,32812.97000000067,0,"[{'sid': Equity(4 [VWO]), 'amount': 6104, 'cost_basis': 40.45055895150721, 'last_sale_price': 41.21}, {'sid': Equity(2 [SPY]), 'amount': 4740, 'cost_basis': 399.8444323452581, 'last_sale_price': 387.86}, {'sid': Equity(3 [VNQ]), 'amount': 13600, 'cost_basis': 82.91230954522058, 'last_sale_price': 84.4}, {'sid': Equity(1 [LQD]), 'amount': 41827, 'cost_basis': 106.74998281182037, 'last_sale_price': 109.03}, {'sid': Equity(0 [DBC]), 'amount': 50426, 'cost_basis': 24.4479512629052, 'last_sale_price': 23.92}]",[],9004429.97,0.0,9004429.97,8971617.0,-44302.37393998455,0.0,8960127.596060015,8971617.0,-0.3176919994669949,-0.3583845253979791,-0.10398724039399798,,,0.0,0.15998595910284777,0.0,0.0,521,2023-01,3.574236819674401,0.0,-0.2521408098019013,"[-0.006222226656973362, 0.2827024459838867, 0.041154369711875916, 0.5746685266494751, 0.10769694298505783]"
2023-01-10 21:00:00+00:00,2023-01-10 14:31:00+00:00,2023-01-10 21:00:00+00:00,1.0000195666270737,0.0002576534122270239,"[{'id': '6672ea3ebf344534abd2b6d28d63b448', 'dt': Timestamp('2023-01-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-09 21:00:00+0000', tz='UTC'), 'amount': -7456, 'filled': -7456, 'commission': 37.28, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f55175a0936f470fa24c9083d83ccd2f', 'dt': Timestamp('2023-01-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-09 21:00:00+0000', tz='UTC'), 'amount': 1790, 'filled': 1790, 'commission': 8.950000000000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f1cb3d72a3f74fe7bd0fbd9c9dc38bf8', 'dt': Timestamp('2023-01-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-09 21:00:00+0000', tz='UTC'), 'amount': -9230, 'filled': -9230, 'commission': 46.15, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e31f37d69a954710a07df235da6976be', 'dt': Timestamp('2023-01-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-09 21:00:00+0000', tz='UTC'), 'amount': 5399, 'filled': 5399, 'commission': 26.995, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd04b4a2445f44e9cbc1fc4331d18f5f5', 'dt': Timestamp('2023-01-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-09 21:00:00+0000', tz='UTC'), 'amount': -10084, 'filled': -10084, 'commission': 50.42, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-44302.37393998455,4,9016703.5,8960595.5,-56108.0,1.012543086485617,292.5787400007248,1,"[{'sid': Equity(4 [VWO]), 'amount': -1352, 'cost_basis': 41.45167603550296, 'last_sale_price': 41.5}, {'sid': Equity(2 [SPY]), 'amount': 6530, 'cost_basis': 397.3597746426529, 'last_sale_price': 390.58}, {'sid': Equity(3 [VNQ]), 'amount': 4370, 'cost_basis': 82.92287018595285, 'last_sale_price': 84.59}, {'sid': Equity(1 [LQD]), 'amount': 47226, 'cost_basis': 106.97512373988928, 'last_sale_price': 108.66}, {'sid': Equity(0 [DBC]), 'amount': 40342, 'cost_basis': 24.449201076994736, 'last_sale_price': 23.92}]","[{'amount': -7456, 'dt': Timestamp('2023-01-10 21:00:00+0000', tz='UTC'), 'price': 41.47925, 'order_id': '6672ea3ebf344534abd2b6d28d63b448', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1790, 'dt': Timestamp('2023-01-10 21:00:00+0000', tz='UTC'), 'price': 390.77529, 'order_id': 'f55175a0936f470fa24c9083d83ccd2f', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -9230, 'dt': Timestamp('2023-01-10 21:00:00+0000', tz='UTC'), 'price': 84.54770500000001, 'order_id': 'f1cb3d72a3f74fe7bd0fbd9c9dc38bf8', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 5399, 'dt': Timestamp('2023-01-10 21:00:00+0000', tz='UTC'), 'price': 108.71432999999999, 'order_id': 'e31f37d69a954710a07df235da6976be', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -10084, 'dt': Timestamp('2023-01-10 21:00:00+0000', tz='UTC'), 'price': 23.908040000000003, 'order_id': 'd04b4a2445f44e9cbc1fc4331d18f5f5', 'sid': Equity(0 [DBC]), 'commission': None}]",9016703.5,44127.04874000326,8960595.5,9004429.97,-175.3251999844087,-56108.0,8960420.174800016,9004429.97,-0.3176919994669949,-0.3579008963832273,-0.10395798251999788,,,0.0,0.15983240406445778,0.0,0.0,522,2023-01,3.574236819674401,0.0,-0.2518009288992277,"[-0.006222226656973362, 0.2827024459838867, 0.041154369711875916, 0.5746685266494751, 0.10769694298505783]"
2023-01-11 21:00:00+00:00,2023-01-11 14:31:00+00:00,2023-01-11 21:00:00+00:00,1.0000193367192989,0.012114699134826292,[],-175.3251999844087,4,9123470.04,9067132.2,-56337.840000000004,1.012446403656516,106536.69999999925,1,"[{'sid': Equity(4 [VWO]), 'amount': -1352, 'cost_basis': 41.45167603550296, 'last_sale_price': 41.67}, {'sid': Equity(2 [SPY]), 'amount': 6530, 'cost_basis': 397.3597746426529, 'last_sale_price': 395.52}, {'sid': Equity(3 [VNQ]), 'amount': 4370, 'cost_basis': 82.92287018595285, 'last_sale_price': 87.62}, {'sid': Equity(1 [LQD]), 'amount': 47226, 'cost_basis': 106.97512373988928, 'last_sale_price': 109.59}, {'sid': Equity(0 [DBC]), 'amount': 40342, 'cost_basis': 24.449201076994736, 'last_sale_price': 24.35}]",[],9123470.04,0.0,9067132.2,8960595.5,-175.3251999844087,-56337.840000000004,9066956.874800015,8960595.5,-0.3176919994669949,-0.306563766093612,-0.09330431251999793,,,0.0,0.1598981386790325,0.0,0.0,523,2023-01,3.574236819674401,0.0,-0.2153878469632319,"[-0.006222226656973362, 0.2827024459838867, 0.041154369711875916, 0.5746685266494751, 0.10769694298505783]"
2023-01-12 21:00:00+00:00,2023-01-12 14:31:00+00:00,2023-01-12 21:00:00+00:00,1.000019166287849,0.009117251404005735,[],-175.3251999844087,4,9204352.58,9147757.86,-56594.72,1.0123928660680255,80625.66000000015,1,"[{'sid': Equity(4 [VWO]), 'amount': -1352, 'cost_basis': 41.45167603550296, 'last_sale_price': 41.86}, {'sid': Equity(2 [SPY]), 'amount': 6530, 'cost_basis': 397.3597746426529, 'last_sale_price': 396.96000000000004}, {'sid': Equity(3 [VNQ]), 'amount': 4370, 'cost_basis': 82.92287018595285, 'last_sale_price': 88.73}, {'sid': Equity(1 [LQD]), 'amount': 47226, 'cost_basis': 106.97512373988928, 'last_sale_price': 110.83}, {'sid': Equity(0 [DBC]), 'amount': 40342, 'cost_basis': 24.449201076994736, 'last_sale_price': 24.55}]",[],9204352.58,0.0,9147757.86,9067132.2,-175.3251999844087,-56594.72,9147582.534800015,9067132.2,-0.3176919994669949,-0.26816873241468286,-0.08524174651999794,,,0.0,0.15986786298792635,0.0,0.0,524,2023-01,3.574236819674401,0.0,-0.18826775814331922,"[-0.006222226656973362, 0.2827024459838867, 0.041154369711875916, 0.5746685266494751, 0.10769694298505783]"
2023-01-13 21:00:00+00:00,2023-01-13 14:31:00+00:00,2023-01-13 21:00:00+00:00,1.000019166382428,0.00022006536291671299,[],-175.3251999844087,4,9204686.0,9147712.72,-56973.28,1.0124756948536615,-45.1399999987334,1,"[{'sid': Equity(4 [VWO]), 'amount': -1352, 'cost_basis': 41.45167603550296, 'last_sale_price': 42.14}, {'sid': Equity(2 [SPY]), 'amount': 6530, 'cost_basis': 397.3597746426529, 'last_sale_price': 398.5}, {'sid': Equity(3 [VNQ]), 'amount': 4370, 'cost_basis': 82.92287018595285, 'last_sale_price': 88.18}, {'sid': Equity(1 [LQD]), 'amount': 47226, 'cost_basis': 106.97512373988928, 'last_sale_price': 110.47}, {'sid': Equity(0 [DBC]), 'amount': 40342, 'cost_basis': 24.449201076994736, 'last_sale_price': 24.79}]",[],9204686.0,0.0,9147712.72,9147757.86,-175.3251999844087,-56973.28,9147537.394800017,9147757.86,-0.3176919994669949,-0.26793433602185024,-0.08524626051999784,,,0.0,0.15971526416921428,0.0,0.0,525,2023-01,3.574236819674401,0.0,-0.1881035196630931,"[-0.006222226656973362, 0.2827024459838867, 0.041154369711875916, 0.5746685266494751, 0.10769694298505783]"
2023-01-17 21:00:00+00:00,2023-01-17 14:31:00+00:00,2023-01-17 21:00:00+00:00,1.0000191987230826,-0.0014595211268291527,"[{'id': 'f9c9a4ffef6244eda5576f65e3a2df3d', 'dt': Timestamp('2023-01-17 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-17 21:00:00+0000', tz='UTC'), 'amount': 29086, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fee3f8de2c44467399e22087753bcffe', 'dt': Timestamp('2023-01-17 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-17 21:00:00+0000', tz='UTC'), 'amount': -3767, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9ee7e4dc636c491888043e3e7e1674f7', 'dt': Timestamp('2023-01-17 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-17 21:00:00+0000', tz='UTC'), 'amount': -1191, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '59acf0b7379c4519b3050479a0945b6a', 'dt': Timestamp('2023-01-17 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-17 21:00:00+0000', tz='UTC'), 'amount': 5781, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4fa18916a05a498682e2af88803ca273', 'dt': Timestamp('2023-01-17 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-17 21:00:00+0000', tz='UTC'), 'amount': -10092, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-175.3251999844087,4,9188979.34,9132303.5,-56675.840000000004,1.0124316044438864,-15409.22000000067,1,"[{'sid': Equity(4 [VWO]), 'amount': -1352, 'cost_basis': 41.45167603550296, 'last_sale_price': 41.92}, {'sid': Equity(2 [SPY]), 'amount': 6530, 'cost_basis': 397.3597746426529, 'last_sale_price': 397.77}, {'sid': Equity(3 [VNQ]), 'amount': 4370, 'cost_basis': 82.92287018595285, 'last_sale_price': 88.43}, {'sid': Equity(1 [LQD]), 'amount': 47226, 'cost_basis': 106.97512373988928, 'last_sale_price': 110.07000000000001}, {'sid': Equity(0 [DBC]), 'amount': 40342, 'cost_basis': 24.449201076994736, 'last_sale_price': 24.96}]",[],9188979.34,0.0,9132303.5,9147712.72,-175.3251999844087,-56675.840000000004,9132128.174800016,9147712.72,-0.3176919994669949,-0.27486889813758636,-0.08678718251999784,,,0.0,0.15956676016602464,0.0,0.0,526,2023-01,3.574236819674401,0.0,-0.19297828859517666,"[0.1273108273744583, 0.12033286690711975, 0.03078240156173706, 0.638896644115448, 0.08267746865749359]"
2023-01-18 21:00:00+00:00,2023-01-18 14:31:00+00:00,2023-01-18 21:00:00+00:00,1.0033233178456065,0.00040350965884358416,"[{'id': 'f9c9a4ffef6244eda5576f65e3a2df3d', 'dt': Timestamp('2023-01-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-17 21:00:00+0000', tz='UTC'), 'amount': 29086, 'filled': 29086, 'commission': 145.43, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fee3f8de2c44467399e22087753bcffe', 'dt': Timestamp('2023-01-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-17 21:00:00+0000', tz='UTC'), 'amount': -3767, 'filled': -3767, 'commission': 18.835, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9ee7e4dc636c491888043e3e7e1674f7', 'dt': Timestamp('2023-01-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-17 21:00:00+0000', tz='UTC'), 'amount': -1191, 'filled': -1191, 'commission': 5.955, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '59acf0b7379c4519b3050479a0945b6a', 'dt': Timestamp('2023-01-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-17 21:00:00+0000', tz='UTC'), 'amount': 5781, 'filled': 5781, 'commission': 28.905, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4fa18916a05a498682e2af88803ca273', 'dt': Timestamp('2023-01-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-17 21:00:00+0000', tz='UTC'), 'amount': -10092, 'filled': -10092, 'commission': 50.46, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-175.3251999844087,5,9164112.73,9164112.73,0.0,1.0033233178456065,1630.173085000366,0,"[{'sid': Equity(4 [VWO]), 'amount': 27734, 'cost_basis': 41.69607874414077, 'last_sale_price': 41.67}, {'sid': Equity(2 [SPY]), 'amount': 2763, 'cost_basis': 397.3665915083785, 'last_sale_price': 391.49}, {'sid': Equity(3 [VNQ]), 'amount': 3179, 'cost_basis': 82.9247434165285, 'last_sale_price': 87.14}, {'sid': Equity(1 [LQD]), 'amount': 53007, 'cost_basis': 107.45996085083124, 'last_sale_price': 111.36}, {'sid': Equity(0 [DBC]), 'amount': 30250, 'cost_basis': 24.450869176168286, 'last_sale_price': 24.69}]","[{'amount': 29086, 'dt': Timestamp('2023-01-18 21:00:00+0000', tz='UTC'), 'price': 41.690835, 'order_id': 'f9c9a4ffef6244eda5576f65e3a2df3d', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -3767, 'dt': Timestamp('2023-01-18 21:00:00+0000', tz='UTC'), 'price': 391.294255, 'order_id': 'fee3f8de2c44467399e22087753bcffe', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -1191, 'dt': Timestamp('2023-01-18 21:00:00+0000', tz='UTC'), 'price': 87.09643, 'order_id': '9ee7e4dc636c491888043e3e7e1674f7', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 5781, 'dt': Timestamp('2023-01-18 21:00:00+0000', tz='UTC'), 'price': 111.41568, 'order_id': '59acf0b7379c4519b3050479a0945b6a', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -10092, 'dt': Timestamp('2023-01-18 21:00:00+0000', tz='UTC'), 'price': 24.677655, 'order_id': '4fa18916a05a498682e2af88803ca273', 'sid': Equity(0 [DBC]), 'commission': None}]",9164112.73,-30179.05691500008,9164112.73,9132303.5,-30354.382114984393,0.0,9133758.347885016,9132303.5,-0.3176919994669949,-0.2738453141162459,-0.08662416521149785,,,0.0,0.1594151441918052,0.0,0.0,527,2023-01,3.574236819674401,0.0,-0.1922598408247087,"[0.1273108273744583, 0.12033286690711975, 0.03078240156173706, 0.638896644115448, 0.08267746865749359]"
2023-01-19 21:00:00+00:00,2023-01-19 14:31:00+00:00,2023-01-19 21:00:00+00:00,1.0033250934211178,-0.00030899266919829103,[],-30354.382114984393,5,9159235.370000001,9159235.370000001,0.0,1.0033250934211178,-4877.359999999404,0,"[{'sid': Equity(4 [VWO]), 'amount': 27734, 'cost_basis': 41.69607874414077, 'last_sale_price': 42.0}, {'sid': Equity(2 [SPY]), 'amount': 2763, 'cost_basis': 397.3665915083785, 'last_sale_price': 388.64}, {'sid': Equity(3 [VNQ]), 'amount': 3179, 'cost_basis': 82.9247434165285, 'last_sale_price': 86.66}, {'sid': Equity(1 [LQD]), 'amount': 53007, 'cost_basis': 107.45996085083124, 'last_sale_price': 111.13}, {'sid': Equity(0 [DBC]), 'amount': 30250, 'cost_basis': 24.450869176168286, 'last_sale_price': 24.94}]",[],9159235.370000001,0.0,9159235.370000001,9164112.73,-30354.382114984393,0.0,9128880.987885017,9164112.73,-0.3176919994669949,-0.27586366258202194,-0.08711190121149781,,,0.0,0.15926407940466558,0.0,0.0,528,2023-01,3.574236819674401,0.0,-0.19367796495653042,"[0.1273108273744583, 0.12033286690711975, 0.03078240156173706, 0.638896644115448, 0.08267746865749359]"
2023-01-20 21:00:00+00:00,2023-01-20 14:31:00+00:00,2023-01-20 21:00:00+00:00,1.0033212145855563,0.0013928967021422348,[],-30354.382114984393,5,9169896.96,9169896.96,0.0,1.0033212145855563,10661.589999999851,0,"[{'sid': Equity(4 [VWO]), 'amount': 27734, 'cost_basis': 41.69607874414077, 'last_sale_price': 42.49}, {'sid': Equity(2 [SPY]), 'amount': 2763, 'cost_basis': 397.3665915083785, 'last_sale_price': 395.88}, {'sid': Equity(3 [VNQ]), 'amount': 3179, 'cost_basis': 82.9247434165285, 'last_sale_price': 87.69}, {'sid': Equity(1 [LQD]), 'amount': 53007, 'cost_basis': 107.45996085083124, 'last_sale_price': 110.55}, {'sid': Equity(0 [DBC]), 'amount': 30250, 'cost_basis': 24.450869176168286, 'last_sale_price': 25.09}]",[],9169896.96,0.0,9169896.96,9159235.370000001,-30354.382114984393,0.0,9139542.577885017,9159235.370000001,-0.3176919994669949,-0.2706224856908817,-0.08604574221149786,,,0.0,0.15911568189633443,0.0,0.0,529,2023-01,3.574236819674401,0.0,-0.18999561181292457,"[0.1273108273744583, 0.12033286690711975, 0.03078240156173706, 0.638896644115448, 0.08267746865749359]"
2023-01-23 21:00:00+00:00,2023-01-23 14:31:00+00:00,2023-01-23 21:00:00+00:00,1.0033183658219806,0.00108348388287868,"[{'id': 'e02303c7957646b8a88c9aa5bd7a44b6', 'dt': Timestamp('2023-01-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-23 21:00:00+0000', tz='UTC'), 'amount': 19371, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5349f1816d6c4a9facf5cf46d14bf785', 'dt': Timestamp('2023-01-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-23 21:00:00+0000', tz='UTC'), 'amount': 3726, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9924706a91b241a997fc311db9766c1e', 'dt': Timestamp('2023-01-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-23 21:00:00+0000', tz='UTC'), 'amount': 7071, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c0dcb04e0a7641b5b3494a458f4c4856', 'dt': Timestamp('2023-01-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-23 21:00:00+0000', tz='UTC'), 'amount': -22175, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a60647ccacad4d45889a85b02b39de02', 'dt': Timestamp('2023-01-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-01-23 21:00:00+0000', tz='UTC'), 'amount': -21118, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-30354.382114984393,5,9177743.11,9177743.11,0.0,1.0033183658219806,7846.14999999851,0,"[{'sid': Equity(4 [VWO]), 'amount': 27734, 'cost_basis': 41.69607874414077, 'last_sale_price': 42.800000000000004}, {'sid': Equity(2 [SPY]), 'amount': 2763, 'cost_basis': 397.3665915083785, 'last_sale_price': 400.63}, {'sid': Equity(3 [VNQ]), 'amount': 3179, 'cost_basis': 82.9247434165285, 'last_sale_price': 88.09}, {'sid': Equity(1 [LQD]), 'amount': 53007, 'cost_basis': 107.45996085083124, 'last_sale_price': 110.23}, {'sid': Equity(0 [DBC]), 'amount': 30250, 'cost_basis': 24.450869176168286, 'last_sale_price': 25.150000000000002}]",[],9177743.11,0.0,9177743.11,9169896.96,-30354.382114984393,0.0,9147388.727885015,9169896.96,-0.3176919994669949,-0.2667096459327977,-0.08526112721149803,,,0.0,0.15896664961108242,0.0,0.0,530,2023-01,3.574236819674401,0.0,-0.1872471770695221,"[0.22040246427059174, 0.2842404544353485, 0.09871245175600052, 0.3715376853942871, 0.02510717511177063]"
