,period_open,period_close,longs_count,shorts_count,long_value,short_value,returns,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,weights,cumulative_returns
2022-09-14 20:00:00+00:00,2022-09-14 13:31:00+00:00,2022-09-14 20:00:00+00:00,3,2,12616686.34,-4640688.15,0.007853750594101427,12616686.34,60396.19000000041,-4640688.15,0.0,[],[],2.2266131524531794,"[{'sid': Equity(4 [VWO]), 'amount': -68063, 'cost_basis': 40.32253174895052, 'last_sale_price': 40.53}, {'sid': Equity(2 [SPY]), 'amount': 11731, 'cost_basis': 409.89114007516514, 'last_sale_price': 394.6}, {'sid': Equity(3 [VNQ]), 'amount': -20462, 'cost_basis': 93.04220599134983, 'last_sale_price': 91.98}, {'sid': Equity(1 [LQD]), 'amount': 11526, 'cost_basis': 110.27754815083226, 'last_sale_price': 107.87}, {'sid': Equity(0 [DBC]), 'amount': 262221, 'cost_basis': 25.652157364913567, 'last_sale_price': 25.72}]",1.0290941118585384,7915601.999999999,7975998.1899999995,7915601.999999999,7975998.1899999995,-225494.03485000134,-225494.03485000134,7750504.155149998,-0.22494958448500024,0.16074400346945983,0.0,0.0,,,-0.8253928795098653,-1.1282445710770752,-0.287290008424472,3.6189453576799453,0.0,0.0,441,2022-09,"[-0.3542417585849762, 0.6024138927459717, -0.24736545979976654, 0.15576273202896118, 0.8434306383132935]",-0.22494958448500024
2022-09-15 20:00:00+00:00,2022-09-15 13:31:00+00:00,2022-09-15 20:00:00+00:00,3,2,12361472.190000001,-4582080.7,-0.02536695627333596,12361472.190000001,-196606.69999999832,-4582080.7,0.0,[],[],2.2430213000109553,"[{'sid': Equity(4 [VWO]), 'amount': -68063, 'cost_basis': 40.32253174895052, 'last_sale_price': 40.18}, {'sid': Equity(2 [SPY]), 'amount': 11731, 'cost_basis': 409.89114007516514, 'last_sale_price': 390.12}, {'sid': Equity(3 [VNQ]), 'amount': -20462, 'cost_basis': 93.04220599134983, 'last_sale_price': 90.28}, {'sid': Equity(1 [LQD]), 'amount': 11526, 'cost_basis': 110.27754815083226, 'last_sale_price': 107.35000000000001}, {'sid': Equity(0 [DBC]), 'amount': 262221, 'cost_basis': 25.652157364913567, 'last_sale_price': 24.97}]",1.0298513497421475,7975998.1899999995,7779391.490000001,7975998.1899999995,7779391.490000001,-225494.03485000134,-225494.03485000134,7553897.45515,-0.24461025448500007,0.16165347207951092,0.0,0.0,,,-0.9083590252924628,-1.2337969876390147,-0.2999138352776888,3.6189453576799453,0.0,0.0,442,2022-09,"[-0.3542417585849762, 0.6024138927459717, -0.24736545979976654, 0.15576273202896118, 0.8434306383132935]",-0.24461025448500007
2022-09-16 20:00:00+00:00,2022-09-16 13:31:00+00:00,2022-09-16 20:00:00+00:00,3,2,12281497.440000001,-4547573.19,-0.006019043847226624,12281497.440000001,-45467.24000000022,-4547573.19,0.0,[],[],2.241356734733107,"[{'sid': Equity(4 [VWO]), 'amount': -68063, 'cost_basis': 40.32253174895052, 'last_sale_price': 39.67}, {'sid': Equity(2 [SPY]), 'amount': 11731, 'cost_basis': 409.89114007516514, 'last_sale_price': 385.56}, {'sid': Equity(3 [VNQ]), 'amount': -20462, 'cost_basis': 93.04220599134983, 'last_sale_price': 90.29}, {'sid': Equity(1 [LQD]), 'amount': 11526, 'cost_basis': 110.27754815083226, 'last_sale_price': 107.10000000000001}, {'sid': Equity(0 [DBC]), 'amount': 262221, 'cost_basis': 25.652157364913567, 'last_sale_price': 24.88}]",1.0300321143552769,7779391.490000001,7733924.250000001,7779391.490000001,7733924.250000001,-225494.03485000134,-225494.03485000134,7508430.21515,-0.24915697848500018,0.16152255229786186,0.0,0.0,,,-0.9282409665248507,-1.2602866455890211,-0.304127684599989,3.6189453576799453,0.0,0.0,443,2022-09,"[-0.3542417585849762, 0.6024138927459717, -0.24736545979976654, 0.15576273202896118, 0.8434306383132935]",-0.24915697848500018
2022-09-19 20:00:00+00:00,2022-09-19 13:31:00+00:00,2022-09-19 20:00:00+00:00,3,2,12339625.49,-4519729.82,0.011449985887400427,12339625.49,85971.419999999,-4519729.82,0.0,"[{'id': '7fe17672944849a59f602983290bd998', 'dt': Timestamp('2022-09-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-19 20:00:00+0000', tz='UTC'), 'amount': 177662, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ab8186cdf6af47afa6069721e1a53624', 'dt': Timestamp('2022-09-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-19 20:00:00+0000', tz='UTC'), 'amount': -5410, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '724c92a2324341118104dbf471b5fde1', 'dt': Timestamp('2022-09-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-19 20:00:00+0000', tz='UTC'), 'amount': 38127, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '249fdcf8278f4ffa92de9691c0ce74cf', 'dt': Timestamp('2022-09-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-19 20:00:00+0000', tz='UTC'), 'amount': -17201, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6b14185de95e42fa8e41be0094197072', 'dt': Timestamp('2022-09-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-19 20:00:00+0000', tz='UTC'), 'amount': -268323, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],2.2199715158555753,"[{'sid': Equity(4 [VWO]), 'amount': -68063, 'cost_basis': 40.32253174895052, 'last_sale_price': 39.300000000000004}, {'sid': Equity(2 [SPY]), 'amount': 11731, 'cost_basis': 409.89114007516514, 'last_sale_price': 388.55}, {'sid': Equity(3 [VNQ]), 'amount': -20462, 'cost_basis': 93.04220599134983, 'last_sale_price': 90.16}, {'sid': Equity(1 [LQD]), 'amount': 11526, 'cost_basis': 110.27754815083226, 'last_sale_price': 107.28}, {'sid': Equity(0 [DBC]), 'amount': 262221, 'cost_basis': 25.652157364913567, 'last_sale_price': 24.96}]",1.029692139773899,7733924.250000001,7819895.67,7733924.250000001,7819895.67,-225494.03485000134,-225494.03485000134,7594401.635149999,-0.24055983648500034,0.1615951275948335,0.0,0.0,,,-0.8855188099082579,-1.2041791657940202,-0.304127684599989,3.6189453576799453,0.0,0.0,444,2022-09,"[0.5671630501747131, 0.3233504295349121, 0.20971931517124176, -0.08017586171627045, -0.020056942477822304]",-0.24055983648500034
2022-09-20 20:00:00+00:00,2022-09-20 13:31:00+00:00,2022-09-20 20:00:00+00:00,4,1,10283850.61,-602741.75,-0.003627763092286962,10283850.61,-27550.689960001037,-602741.75,-1888763.8799600005,"[{'id': '7fe17672944849a59f602983290bd998', 'dt': Timestamp('2022-09-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-19 20:00:00+0000', tz='UTC'), 'amount': 177662, 'filled': 177662, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ab8186cdf6af47afa6069721e1a53624', 'dt': Timestamp('2022-09-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-19 20:00:00+0000', tz='UTC'), 'amount': -5410, 'filled': -5410, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '724c92a2324341118104dbf471b5fde1', 'dt': Timestamp('2022-09-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-19 20:00:00+0000', tz='UTC'), 'amount': 38127, 'filled': 38127, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '249fdcf8278f4ffa92de9691c0ce74cf', 'dt': Timestamp('2022-09-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-19 20:00:00+0000', tz='UTC'), 'amount': -17201, 'filled': -17201, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6b14185de95e42fa8e41be0094197072', 'dt': Timestamp('2022-09-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-19 20:00:00+0000', tz='UTC'), 'amount': -268323, 'filled': -181590, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 177662, 'dt': Timestamp('2022-09-20 20:00:00+0000', tz='UTC'), 'price': 39.17958, 'order_id': '7fe17672944849a59f602983290bd998', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -5410, 'dt': Timestamp('2022-09-20 20:00:00+0000', tz='UTC'), 'price': 383.897955, 'order_id': 'ab8186cdf6af47afa6069721e1a53624', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 38127, 'dt': Timestamp('2022-09-20 20:00:00+0000', tz='UTC'), 'price': 88.013985, 'order_id': '724c92a2324341118104dbf471b5fde1', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -17201, 'dt': Timestamp('2022-09-20 20:00:00+0000', tz='UTC'), 'price': 106.156895, 'order_id': '249fdcf8278f4ffa92de9691c0ce74cf', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -181590, 'dt': Timestamp('2022-09-20 20:00:00+0000', tz='UTC'), 'price': 24.917535, 'order_id': '6b14185de95e42fa8e41be0094197072', 'sid': Equity(0 [DBC]), 'commission': None}]",1.4387216609467184,"[{'sid': Equity(4 [VWO]), 'amount': 109599, 'cost_basis': 39.17958, 'last_sale_price': 39.160000000000004}, {'sid': Equity(2 [SPY]), 'amount': 6321, 'cost_basis': 409.89114007516514, 'last_sale_price': 384.09000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 17665, 'cost_basis': 88.013985, 'last_sale_price': 87.97}, {'sid': Equity(1 [LQD]), 'amount': -5675, 'cost_basis': 106.156895, 'last_sale_price': 106.21000000000001}, {'sid': Equity(0 [DBC]), 'amount': 80631, 'cost_basis': 25.652157364913567, 'last_sale_price': 24.93}]",1.279410540808124,7819895.67,9681108.86,7819895.67,9681108.86,-225494.03485000134,-2114257.914810002,7566850.945189998,-0.24331490548100043,0.16142947221975382,0.0,0.0,,,-0.8971616756950875,-1.2198102673298281,-0.304127684599989,3.6189453576799453,0.0,0.0,445,2022-09,"[0.5671630501747131, 0.3233504295349121, 0.20971931517124176, -0.08017586171627045, -0.020056942477822304]",-0.24331490548100043
2022-09-21 20:00:00+00:00,2022-09-21 13:31:00+00:00,2022-09-21 20:00:00+00:00,3,2,8135575.38,-756219.31,-0.020296907258048447,8135575.38,-153583.6718699988,-756219.31,2148169.1181300003,"[{'id': '6b14185de95e42fa8e41be0094197072', 'dt': Timestamp('2022-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-19 20:00:00+0000', tz='UTC'), 'amount': -268323, 'filled': -268323, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -86733, 'dt': Timestamp('2022-09-21 20:00:00+0000', tz='UTC'), 'price': 24.76761, 'order_id': '6b14185de95e42fa8e41be0094197072', 'sid': Equity(0 [DBC]), 'commission': None}]",1.1994434251684343,"[{'sid': Equity(4 [VWO]), 'amount': 109599, 'cost_basis': 39.17958, 'last_sale_price': 38.51}, {'sid': Equity(2 [SPY]), 'amount': 6321, 'cost_basis': 409.89114007516514, 'last_sale_price': 377.39}, {'sid': Equity(3 [VNQ]), 'amount': 17665, 'cost_basis': 88.013985, 'last_sale_price': 86.58}, {'sid': Equity(1 [LQD]), 'amount': -5675, 'cost_basis': 106.156895, 'last_sale_price': 106.61}, {'sid': Equity(0 [DBC]), 'amount': -6102, 'cost_basis': 24.76761, 'last_sale_price': 24.78}]",0.9954256062718738,9681108.86,7379356.07,9681108.86,7379356.07,-2114257.914810002,33911.20331999846,7413267.273319999,-0.2586732726680002,0.16192803260033353,0.0,0.0,,,-0.9632168919528361,-1.304391890436697,-0.3129472720202599,3.6189453576799453,0.0,0.0,446,2022-09,"[0.5671630501747131, 0.3233504295349121, 0.20971931517124176, -0.08017586171627045, -0.020056942477822304]",-0.2586732726680002
2022-09-22 20:00:00+00:00,2022-09-22 13:31:00+00:00,2022-09-22 20:00:00+00:00,3,2,8084050.42,-748133.95,-0.005859710489103387,8084050.42,-43439.60000000056,-748133.95,0.0,[],[],1.198424815545413,"[{'sid': Equity(4 [VWO]), 'amount': 109599, 'cost_basis': 39.17958, 'last_sale_price': 38.4}, {'sid': Equity(2 [SPY]), 'amount': 6321, 'cost_basis': 409.89114007516514, 'last_sale_price': 374.22}, {'sid': Equity(3 [VNQ]), 'amount': 17665, 'cost_basis': 88.013985, 'last_sale_price': 85.48}, {'sid': Equity(1 [LQD]), 'amount': -5675, 'cost_basis': 106.156895, 'last_sale_price': 105.11}, {'sid': Equity(0 [DBC]), 'amount': -6102, 'cost_basis': 24.76761, 'last_sale_price': 24.85}]",0.9953986436558397,7379356.07,7335916.47,7379356.07,7335916.47,33911.20331999846,33911.20331999846,7369827.673319998,-0.26301723266800026,0.1617942551265197,0.0,0.0,,,-0.9822743512503886,-1.3296880031280354,-0.31697320209696994,3.6189453576799453,0.0,0.0,447,2022-09,"[0.5671630501747131, 0.3233504295349121, 0.20971931517124176, -0.08017586171627045, -0.020056942477822304]",-0.26301723266800026
2022-09-23 20:00:00+00:00,2022-09-23 13:31:00+00:00,2022-09-23 20:00:00+00:00,3,2,7911934.029999999,-741305.77,-0.02242768994428057,7911934.029999999,-165288.20999999996,-741305.77,0.0,[],[],1.2010816019616068,"[{'sid': Equity(4 [VWO]), 'amount': 109599, 'cost_basis': 39.17958, 'last_sale_price': 37.52}, {'sid': Equity(2 [SPY]), 'amount': 6321, 'cost_basis': 409.89114007516514, 'last_sale_price': 367.95}, {'sid': Equity(3 [VNQ]), 'amount': 17665, 'cost_basis': 88.013985, 'last_sale_price': 83.44}, {'sid': Equity(1 [LQD]), 'amount': -5675, 'cost_basis': 106.156895, 'last_sale_price': 104.81}, {'sid': Equity(0 [DBC]), 'amount': -6102, 'cost_basis': 24.76761, 'last_sale_price': 24.01}]",0.9952930782747949,7335916.47,7170628.26,7335916.47,7170628.26,33911.20331999846,33911.20331999846,7204539.463319998,-0.2795460536680002,0.16243789053075208,0.0,0.0,,,-1.053862345260171,-1.4198487473372723,-0.33229191534397395,3.6189453576799453,0.0,0.0,448,2022-09,"[0.5671630501747131, 0.3233504295349121, 0.20971931517124176, -0.08017586171627045, -0.020056942477822304]",-0.2795460536680002
2022-09-26 20:00:00+00:00,2022-09-26 13:31:00+00:00,2022-09-26 20:00:00+00:00,3,2,7790598.01,-727560.15,-0.014933695699464011,7790598.01,-107590.40000000037,-727560.15,0.0,"[{'id': '756c55d6a5de455aada41209aa32494a', 'dt': Timestamp('2022-09-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-26 20:00:00+0000', tz='UTC'), 'amount': -96139, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '00111953c1d249ce81eb87fe310e1dd4', 'dt': Timestamp('2022-09-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-26 20:00:00+0000', tz='UTC'), 'amount': 876, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c9e5f531ff6c466c9338fa799fe096b0', 'dt': Timestamp('2022-09-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-26 20:00:00+0000', tz='UTC'), 'amount': 83888, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7d76001529ca4e388c2fdcd426628bfc', 'dt': Timestamp('2022-09-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-26 20:00:00+0000', tz='UTC'), 'amount': -18549, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fc320e99ba5d48178f3c5a9a7f15d451', 'dt': Timestamp('2022-09-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-26 20:00:00+0000', tz='UTC'), 'amount': -69133, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.2002563473402121,"[{'sid': Equity(4 [VWO]), 'amount': 109599, 'cost_basis': 39.17958, 'last_sale_price': 37.0}, {'sid': Equity(2 [SPY]), 'amount': 6321, 'cost_basis': 409.89114007516514, 'last_sale_price': 364.31}, {'sid': Equity(3 [VNQ]), 'amount': 17665, 'cost_basis': 88.013985, 'last_sale_price': 81.10000000000001}, {'sid': Equity(1 [LQD]), 'amount': -5675, 'cost_basis': 106.156895, 'last_sale_price': 102.99000000000001}, {'sid': Equity(0 [DBC]), 'amount': -6102, 'cost_basis': 24.76761, 'last_sale_price': 23.45}]",0.9952217209088811,7170628.26,7063037.859999999,7170628.26,7063037.859999999,33911.20331999846,33911.20331999846,7096949.063319998,-0.2903050936680003,0.16260753108153284,0.0,0.0,,,-1.1019625414620342,-1.4814828083322071,-0.34226326469629903,3.6189453576799453,0.0,0.0,449,2022-09,"[0.07017198204994202, 0.3694643974304199, 1.1605018377304077, -0.3515433371067047, -0.24859490990638733]",-0.2903050936680003
2022-09-27 20:00:00+00:00,2022-09-27 13:31:00+00:00,2022-09-27 20:00:00+00:00,3,2,11239267.719999999,-4240352.0600000005,-0.0037947462380968355,11239267.719999999,-26931.12075999938,-4240352.0600000005,37191.0792400036,"[{'id': '756c55d6a5de455aada41209aa32494a', 'dt': Timestamp('2022-09-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-26 20:00:00+0000', tz='UTC'), 'amount': -96139, 'filled': -96139, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '00111953c1d249ce81eb87fe310e1dd4', 'dt': Timestamp('2022-09-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-26 20:00:00+0000', tz='UTC'), 'amount': 876, 'filled': 876, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c9e5f531ff6c466c9338fa799fe096b0', 'dt': Timestamp('2022-09-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-26 20:00:00+0000', tz='UTC'), 'amount': 83888, 'filled': 83888, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7d76001529ca4e388c2fdcd426628bfc', 'dt': Timestamp('2022-09-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-26 20:00:00+0000', tz='UTC'), 'amount': -18549, 'filled': -18549, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fc320e99ba5d48178f3c5a9a7f15d451', 'dt': Timestamp('2022-09-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-26 20:00:00+0000', tz='UTC'), 'amount': -69133, 'filled': -69133, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -96139, 'dt': Timestamp('2022-09-27 20:00:00+0000', tz='UTC'), 'price': 36.961510000000004, 'order_id': '756c55d6a5de455aada41209aa32494a', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 876, 'dt': Timestamp('2022-09-27 20:00:00+0000', tz='UTC'), 'price': 363.56169, 'order_id': '00111953c1d249ce81eb87fe310e1dd4', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 83888, 'dt': Timestamp('2022-09-27 20:00:00+0000', tz='UTC'), 'price': 80.06000999999999, 'order_id': 'c9e5f531ff6c466c9338fa799fe096b0', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -18549, 'dt': Timestamp('2022-09-27 20:00:00+0000', tz='UTC'), 'price': 101.38928, 'order_id': '7d76001529ca4e388c2fdcd426628bfc', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -69133, 'dt': Timestamp('2022-09-27 20:00:00+0000', tz='UTC'), 'price': 23.68815, 'order_id': 'fc320e99ba5d48178f3c5a9a7f15d451', 'sid': Equity(0 [DBC]), 'commission': None}]",2.1894739031447137,"[{'sid': Equity(4 [VWO]), 'amount': 13460, 'cost_basis': 39.17958, 'last_sale_price': 36.980000000000004}, {'sid': Equity(2 [SPY]), 'amount': 7197, 'cost_basis': 404.2520406912768, 'last_sale_price': 363.38}, {'sid': Equity(3 [VNQ]), 'amount': 101553, 'cost_basis': 81.44359264526896, 'last_sale_price': 80.02}, {'sid': Equity(1 [LQD]), 'amount': -24224, 'cost_basis': 102.5061977313821, 'last_sale_price': 101.44}, {'sid': Equity(0 [DBC]), 'amount': -75235, 'cost_basis': 23.77570054057287, 'last_sale_price': 23.7}]",0.9899431255850173,7063037.859999999,6998915.659999998,7063037.859999999,6998915.659999998,33911.20331999846,71102.28255999973,7070017.9425599985,-0.29299820574400015,0.16244274425429917,0.0,0.0,,,-1.1137110044208631,-1.4970114154013003,-0.34475920869825083,3.6189453576799453,0.0,0.0,450,2022-09,"[0.07017198204994202, 0.3694643974304199, 1.1605018377304077, -0.3515433371067047, -0.24859490990638733]",-0.29299820574400015
2022-09-28 20:00:00+00:00,2022-09-28 13:31:00+00:00,2022-09-28 20:00:00+00:00,3,2,11463207.650000002,-4339424.12,0.017661605814085046,11463207.650000002,124867.8700000029,-4339424.12,0.0,[],[],2.196370058078419,"[{'sid': Equity(4 [VWO]), 'amount': 13460, 'cost_basis': 39.17958, 'last_sale_price': 37.27}, {'sid': Equity(2 [SPY]), 'amount': 7197, 'cost_basis': 404.2520406912768, 'last_sale_price': 370.53000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 101553, 'cost_basis': 81.44359264526896, 'last_sale_price': 81.68}, {'sid': Equity(1 [LQD]), 'amount': -24224, 'cost_basis': 102.5061977313821, 'last_sale_price': 103.48}, {'sid': Equity(0 [DBC]), 'amount': -75235, 'cost_basis': 23.77570054057287, 'last_sale_price': 24.36}]",0.990117663516511,6998915.659999998,7123783.530000002,6998915.659999998,7123783.530000002,71102.28255999973,71102.28255999973,7194885.812560001,-0.2805114187439999,0.1628427409325214,0.0,0.0,,,-1.047910158551921,-1.4136007004679072,-0.34475920869825083,3.6189453576799453,0.0,0.0,451,2022-09,"[0.07017198204994202, 0.3694643974304199, 1.1605018377304077, -0.3515433371067047, -0.24859490990638733]",-0.2805114187439999
2022-09-29 20:00:00+00:00,2022-09-29 13:31:00+00:00,2022-09-29 20:00:00+00:00,3,2,11153949.870000001,-4309486.390000001,-0.038822026822496025,11153949.870000001,-279320.05000000075,-4309486.390000001,0.0,[],[],2.2360334339841135,"[{'sid': Equity(4 [VWO]), 'amount': 13460, 'cost_basis': 39.17958, 'last_sale_price': 36.54}, {'sid': Equity(2 [SPY]), 'amount': 7197, 'cost_basis': 404.2520406912768, 'last_sale_price': 362.79}, {'sid': Equity(3 [VNQ]), 'amount': 101553, 'cost_basis': 81.44359264526896, 'last_sale_price': 79.28}, {'sid': Equity(1 [LQD]), 'amount': -24224, 'cost_basis': 102.5061977313821, 'last_sale_price': 102.71000000000001}, {'sid': Equity(0 [DBC]), 'amount': -75235, 'cost_basis': 23.77570054057287, 'last_sale_price': 24.21}]",0.9897185154474362,7123783.530000002,6844463.48,7123783.530000002,6844463.48,71102.28255999973,71102.28255999973,6915565.762560001,-0.3084434237439999,0.16513682945193625,0.0,0.0,,,-1.1621342721465509,-1.547447299289521,-0.3590736516690749,3.6189453576799453,0.0,0.0,452,2022-09,"[0.07017198204994202, 0.3694643974304199, 1.1605018377304077, -0.3515433371067047, -0.24859490990638733]",-0.3084434237439999
2022-09-30 20:00:00+00:00,2022-09-30 13:31:00+00:00,2022-09-30 20:00:00+00:00,3,2,11203283.87,-4280617.65,0.011308220134841118,11203283.87,78202.73999999836,-4280617.65,0.0,[],[],2.2139568266139023,"[{'sid': Equity(4 [VWO]), 'amount': 13460, 'cost_basis': 39.17958, 'last_sale_price': 36.49}, {'sid': Equity(2 [SPY]), 'amount': 7197, 'cost_basis': 404.2520406912768, 'last_sale_price': 357.18}, {'sid': Equity(3 [VNQ]), 'amount': 101553, 'cost_basis': 81.44359264526896, 'last_sale_price': 80.17}, {'sid': Equity(1 [LQD]), 'amount': -24224, 'cost_basis': 102.5061977313821, 'last_sale_price': 102.45}, {'sid': Equity(0 [DBC]), 'amount': -75235, 'cost_basis': 23.77570054057287, 'last_sale_price': 23.91}]",0.9898334806858458,6844463.48,6922666.219999999,6844463.48,6922666.219999999,71102.28255999973,71102.28255999973,6993768.502559999,-0.30062314974400006,0.16519951695049753,0.0,0.0,,,-1.1210496377228223,-1.4949584270028105,-0.3590736516690749,3.6189453576799453,0.0,0.0,453,2022-09,"[0.07017198204994202, 0.3694643974304199, 1.1605018377304077, -0.3515433371067047, -0.24859490990638733]",-0.30062314974400006
