,period_open,period_close,longs_count,returns,transactions,shorts_count,portfolio_value,starting_exposure,pnl,starting_value,short_exposure,ending_value,positions,long_exposure,orders,ending_exposure,net_leverage,starting_cash,gross_leverage,capital_used,ending_cash,long_value,short_value,algorithm_period_return,treasury_period_return,excess_return,algo_volatility,sortino,sharpe,max_leverage,trading_days,benchmark_period_return,benchmark_volatility,max_drawdown,period_label,alpha,beta,weights
2021-02-12 21:00:00+00:00,2021-02-12 14:31:00+00:00,2021-02-12 21:00:00+00:00,1,0.004939695547703238,[],0,10686153.89056,10633563.360000001,52526.87999999896,10633563.360000001,0.0,10686090.24,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 392.64}]",10686090.24,[],10686090.24,0.9999940436418331,63.65055999870674,0.9999940436418331,0.0,63.65055999870674,10686090.24,0.0,0.06861538905599929,0.0,0.0,0.1306106367157032,4.635763247705734,3.1894607858567405,0.9999940436418331,41,0.0,0.0,-0.037253604085201814,2021-02,,,"[0, 1, 0, 0, 0]"
2021-02-16 21:00:00+00:00,2021-02-16 14:31:00+00:00,2021-02-16 21:00:00+00:00,1,-0.0008659280125259405,[],0,10676900.45056,10686090.24,-9253.439999999478,10686090.24,0.0,10676836.8,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 392.3}]",10676836.8,[],10676836.8,0.9999940384795856,63.65055999870674,0.9999940384795856,0.0,63.65055999870674,10676836.8,0.0,0.0676900450559994,0.0,0.0,0.12915546618627588,4.520435099657812,3.108373464936101,0.9999940436418331,42,0.0,0.0,-0.037253604085201814,2021-02,,,"[0, 1, 0, 0, 0]"
2021-02-17 21:00:00+00:00,2021-02-17 14:31:00+00:00,2021-02-17 21:00:00+00:00,1,0.0002294148953942976,[],0,10679349.89056,10676836.8,2449.4399999994785,10676836.8,0.0,10679286.24,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 392.39}]",10679286.24,[],10679286.24,0.9999940398469335,63.65055999870674,0.9999940398469335,0.0,63.65055999870674,10679286.24,0.0,0.06793498905599948,0.0,0.0,0.12765133394227385,4.482880535027051,3.0823927262524897,0.9999940436418331,43,0.0,0.0,-0.037253604085201814,2021-02,,,"[0, 1, 0, 0, 0]"
2021-02-18 21:00:00+00:00,2021-02-18 14:31:00+00:00,2021-02-18 21:00:00+00:00,1,-0.004255944459706895,[],0,10633899.17056,10679286.24,-45450.71999999881,10679286.24,0.0,10633835.520000001,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 390.72}]",10633835.520000001,[],10633835.520000001,0.999994014372435,63.65055999870674,0.999994014372435,0.0,63.65055999870674,10633835.520000001,0.0,0.0633899170559995,0.0,0.0,0.12692411867561473,4.1224239256302635,2.8375541015498245,0.9999940436418331,44,0.0,0.0,-0.037253604085201814,2021-02,,,"[0, 1, 0, 0, 0]"
2021-02-19 21:00:00+00:00,2021-02-19 14:31:00+00:00,2021-02-19 21:00:00+00:00,1,-0.001765959945528861,[],0,10615120.13056,10633835.520000001,-18779.04000000097,10633835.520000001,0.0,10615056.48,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 390.03000000000003}]",10615056.48,[],10615056.48,0.9999940037833566,63.65055999870674,0.9999940037833566,0.0,63.65055999870674,10615056.48,0.0,0.061512013055999404,0.0,0.0,0.12570112043055803,3.9572586965730787,2.7228178496296382,0.9999940436418331,45,0.0,0.0,-0.037253604085201814,2021-02,,,"[0, 1, 0, 0, 0]"
2021-02-22 21:00:00+00:00,2021-02-22 14:31:00+00:00,2021-02-22 21:00:00+00:00,1,-0.007691669900648956,[],0,10533472.13056,10615056.48,-81648.0,10615056.48,0.0,10533408.48,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 387.03000000000003}]",10533408.48,[],10533408.48,0.9999939573049409,63.65055999870674,0.9999939573049409,0.0,63.65055999870674,10533408.48,0.0,0.05334721305599932,0.0,0.0,0.12608850762111926,3.3480935065325728,2.3212568984887514,0.9999940436418331,46,0.0,0.0,-0.037253604085201814,2021-02,,,"[0, 1, 0, 0, 0]"
2021-02-23 21:00:00+00:00,2021-02-23 14:31:00+00:00,2021-02-23 21:00:00+00:00,1,0.0012143688084471638,[],0,10546263.650559999,10533408.48,12791.519999999553,10533408.48,0.0,10546200.0,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 387.5}]",10546200.0,[],10546200.0,0.999993964634101,63.65055999870674,0.999993964634101,0.0,63.65055999870674,10546200.0,0.0,0.05462636505599927,0.0,0.0,0.12471050998083484,3.387571367207574,2.349181209548651,0.9999940436418331,47,0.0,0.0,-0.037253604085201814,2021-02,,,"[0, 1, 0, 0, 0]"
2021-02-24 21:00:00+00:00,2021-02-24 14:31:00+00:00,2021-02-24 21:00:00+00:00,1,0.011019288332871247,[],0,10662475.97056,10546200.0,116212.3200000003,10546200.0,0.0,10662412.32,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 391.77}]",10662412.32,[],10662412.32,0.9999940304146828,63.65055999870674,0.9999940304146828,0.0,63.65055999870674,10662412.32,0.0,0.06624759705599925,0.0,0.0,0.12542673469425225,4.0281089046253005,2.748340374792573,0.9999940436418331,48,0.0,0.0,-0.037253604085201814,2021-02,,,"[0, 1, 0, 0, 0]"
2021-02-25 21:00:00+00:00,2021-02-25 14:31:00+00:00,2021-02-25 21:00:00+00:00,1,-0.024095626635818546,[],0,10405556.930559998,10662412.32,-256919.04000000097,10662412.32,0.0,10405493.28,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 382.33}]",10405493.28,[],10405493.28,0.9999938830222713,63.65055999870674,0.9999938830222713,0.0,63.65055999870674,10405493.28,0.0,0.040555693055999154,0.0,0.0,0.13688939537843,2.120703393192616,1.5615525626708675,0.9999940436418331,49,0.0,0.0,-0.037253604085201814,2021-02,,,"[0, 1, 0, 0, 0]"
2021-02-26 21:00:00+00:00,2021-02-26 14:31:00+00:00,2021-02-26 21:00:00+00:00,1,-0.005152585330876258,[],0,10351941.410559999,10405493.28,-53615.51999999955,10405493.28,0.0,10351877.76,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 380.36}]",10351877.76,[],10351877.76,0.99999385134078,63.65055999870674,0.99999385134078,0.0,63.65055999870674,10351877.76,0.0,0.03519414105599905,0.0,0.0,0.13615349699919296,1.826901219939693,1.3478592941759797,0.9999940436418331,50,0.0,0.0,-0.037253604085201814,2021-02,,,"[0, 1, 0, 0, 0]"
2021-03-01 21:00:00+00:00,2021-03-01 14:31:00+00:00,2021-03-01 21:00:00+00:00,1,0.024240044456204535,[],0,10602872.930559998,10351877.76,250931.51999999955,10351877.76,0.0,10602809.28,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 389.58}]",10602809.28,[],10602809.28,0.9999939968572277,63.65055999870674,0.9999939968572277,0.0,63.65055999870674,10602809.28,0.0,0.060287293055999,0.0,0.0,0.14456322742382152,3.0131210181137567,2.07308421964943,0.9999940436418331,51,0.0,0.0,-0.037253604085201814,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-02 21:00:00+00:00,2021-03-02 14:31:00+00:00,2021-03-02 21:00:00+00:00,1,-0.0078032284779657735,[],0,10520136.29056,10602809.28,-82736.63999999873,10602809.28,0.0,10520072.64,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 386.54}]",10520072.64,[],10520072.64,0.9999939496449246,63.65055999870674,0.9999939496449246,0.0,63.65055999870674,10520072.64,0.0,0.052013629055999155,0.0,0.0,0.1445013307025194,2.561438557452658,1.7723905777858362,0.9999940436418331,52,0.0,0.0,-0.037253604085201814,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-03 21:00:00+00:00,2021-03-03 14:31:00+00:00,2021-03-03 21:00:00+00:00,1,-0.013245638283701622,[],0,10380790.37056,10520072.64,-139345.91999999993,10520072.64,0.0,10380726.72,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 381.42}]",10380726.72,[],10380726.72,0.9999938684283444,63.65055999870674,0.9999938684283444,0.0,63.65055999870674,10380726.72,0.0,0.03807903705599913,0.0,0.0,0.14644524523372549,1.8252325345334361,1.2858131277384877,0.9999940436418331,53,0.0,0.0,-0.037253604085201814,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-04 21:00:00+00:00,2021-03-04 14:31:00+00:00,2021-03-04 21:00:00+00:00,1,-0.012374734043788638,[],0,10252330.850559998,10380726.72,-128459.52000000142,10380726.72,0.0,10252267.2,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 376.7}]",10252267.2,[],10252267.2,0.9999937916010586,63.65055999870674,0.9999937916010586,0.0,63.65055999870674,10252267.2,0.0,0.02523308505599897,0.0,0.0,0.14780087418831883,1.2027687318646163,0.8597066900685754,0.9999940436418331,54,0.0,0.0,-0.04059674270489745,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-05 21:00:00+00:00,2021-03-05 14:31:00+00:00,2021-03-05 21:00:00+00:00,1,0.01839648785716852,[],0,10440937.73056,10252267.2,188606.88000000082,10252267.2,0.0,10440874.08,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 383.63}]",10440874.08,[],10440874.08,0.999993903750636,63.65055999870674,0.999993903750636,0.0,63.65055999870674,10440874.08,0.0,0.04409377305599915,0.0,0.0,0.15135174467817317,1.9969996793306373,1.3811831724940853,0.9999940436418331,55,0.0,0.0,-0.04059674270489745,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-08 21:00:00+00:00,2021-03-08 14:31:00+00:00,2021-03-08 21:00:00+00:00,1,-0.004978725220039282,[],0,10388955.17056,10440874.08,-51982.55999999866,10440874.08,0.0,10388891.520000001,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 381.72}]",10388891.520000001,[],10388891.520000001,0.9999938732472174,63.65055999870674,0.9999938732472174,0.0,63.65055999870674,10388891.520000001,0.0,0.03889551705599925,0.0,0.0,0.15047479911483397,1.7540577535247208,1.2155343171657498,0.9999940436418331,56,0.0,0.0,-0.04059674270489745,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-09 21:00:00+00:00,2021-03-09 14:31:00+00:00,2021-03-09 21:00:00+00:00,1,0.014277393401439076,[],0,10537282.37056,10388891.520000001,148327.19999999925,10388891.520000001,0.0,10537218.72,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 387.17}]",10537218.72,[],10537218.72,0.9999939594899557,63.65055999870674,0.9999939594899557,0.0,63.65055999870674,10537218.72,0.0,0.05372823705599927,0.0,0.0,0.151823043025414,2.3493074144387442,1.5993586041743728,0.9999940436418331,57,0.0,0.0,-0.04059674270489745,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-10 21:00:00+00:00,2021-03-10 14:31:00+00:00,2021-03-10 21:00:00+00:00,1,0.006224618235841417,[],0,10602872.930559998,10537218.72,65590.55999999866,10537218.72,0.0,10602809.28,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 389.58}]",10602809.28,[],10602809.28,0.9999939968572277,63.65055999870674,0.9999939968572277,0.0,63.65055999870674,10602809.28,0.0,0.060287293055999,0.0,0.0,0.15088440998770897,2.592914566462309,1.7608037854071132,0.9999940436418331,58,0.0,0.0,-0.04059674270489745,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-11 21:00:00+00:00,2021-03-11 14:31:00+00:00,2021-03-11 21:00:00+00:00,1,0.010139063318409747,[],0,10710376.13056,10602809.28,107503.20000000112,10602809.28,0.0,10710312.48,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 393.53000000000003}]",10710312.48,[],10710312.48,0.99999405711254,63.65055999870674,0.99999405711254,0.0,63.65055999870674,10710312.48,0.0,0.0710376130559991,0.0,0.0,0.150751787400914,2.9971231672348706,2.0197482301189185,0.99999405711254,59,0.0,0.0,-0.04059674270489745,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-12 21:00:00+00:00,2021-03-12 14:31:00+00:00,2021-03-12 21:00:00+00:00,1,0.0013467762312140419,[],0,10724800.61056,10710312.48,14424.480000000447,10710312.48,0.0,10724736.96,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 394.06}]",10724736.96,[],10724736.96,0.9999940651055147,63.65055999870674,0.9999940651055147,0.0,63.65055999870674,10724736.96,0.0,0.07248006105599925,0.0,0.0,0.1494690397155734,3.0281908371489843,2.040974097012742,0.9999940651055147,60,0.0,0.0,-0.04059674270489745,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-15 20:00:00+00:00,2021-03-15 13:31:00+00:00,2021-03-15 20:00:00+00:00,1,0.005963523455813746,[],0,10788758.21056,10724736.96,63957.59999999963,10724736.96,0.0,10788694.56,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 396.41}]",10788694.56,[],10788694.56,0.9999941002885822,63.65055999870674,0.9999941002885822,0.0,63.65055999870674,10788694.56,0.0,0.07887582105599922,0.0,0.0,0.14853272059378866,3.249846796513943,2.1860342202522323,0.9999941002885822,61,0.0,0.0,-0.04059674270489745,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-16 20:00:00+00:00,2021-03-16 13:31:00+00:00,2021-03-16 20:00:00+00:00,1,-0.0012613129087165609,[],0,10775150.21056,10788694.56,-13608.0,10788694.56,0.0,10775086.56,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 395.91}]",10775086.56,[],10775086.56,0.9999940928378023,63.65055999870674,0.9999940928378023,0.0,63.65055999870674,10775086.56,0.0,0.07751502105599917,0.0,0.0,0.14739987360776183,3.170757717909708,2.1325250657532644,0.9999941002885822,62,0.0,0.0,-0.04059674270489745,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-17 20:00:00+00:00,2021-03-17 13:31:00+00:00,2021-03-17 20:00:00+00:00,1,0.003409845735977912,[],0,10811891.81056,10775086.56,36741.59999999963,10775086.56,0.0,10811828.16,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 397.26}]",10811828.16,[],10811828.16,0.9999941129118646,63.65055999870674,0.9999941129118646,0.0,63.65055999870674,10811828.16,0.0,0.08118918105599904,0.0,0.0,0.14627028803025877,3.2841809746195536,2.2081304758971996,0.9999941129118646,63,0.0,0.0,-0.04059674270489745,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-18 20:00:00+00:00,2021-03-18 13:31:00+00:00,2021-03-18 20:00:00+00:00,1,-0.014549579551504266,[],0,10654583.330559999,10811828.16,-157308.48000000045,10811828.16,0.0,10654519.68,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 391.48}]",10654519.68,[],10654519.68,0.9999940259925683,63.65055999870674,0.9999940259925683,0.0,63.65055999870674,10654519.68,0.0,0.06545833305599902,0.0,0.0,0.14846630966585875,2.5615115489209654,1.755605623149327,0.9999941129118646,64,0.0,0.0,-0.04059674270489745,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-19 20:00:00+00:00,2021-03-19 13:31:00+00:00,2021-03-19 20:00:00+00:00,1,-0.0051087872994408645,[],0,10600151.330559999,10654519.68,-54432.0,10654519.68,0.0,10600087.68,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 389.48}]",10600087.68,[],10600087.68,0.9999939953159145,63.65055999870674,0.9999939953159145,0.0,63.65055999870674,10600087.68,0.0,0.06001513305599904,0.0,0.0,0.14779763658594838,2.3340158441492367,1.6024068079096292,0.9999941129118646,65,0.0,0.0,-0.04059674270489745,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-22 20:00:00+00:00,2021-03-22 13:31:00+00:00,2021-03-22 20:00:00+00:00,1,0.007984957701120843,[],0,10684793.09056,10600087.68,84641.76000000164,10600087.68,0.0,10684729.440000001,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 392.59000000000003}]",10684729.440000001,[],10684729.440000001,0.9999940428832398,63.65055999870674,0.9999940428832398,0.0,63.65055999870674,10684729.440000001,0.0,0.0684793090559992,0.0,0.0,0.1473010174678583,2.6190330722879893,1.7904261707913225,0.9999941129118646,66,0.0,0.0,-0.04059674270489745,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-23 20:00:00+00:00,2021-03-23 13:31:00+00:00,2021-03-23 20:00:00+00:00,1,-0.007870759806692162,[],0,10600695.650559999,10684729.440000001,-84097.44000000134,10684729.440000001,0.0,10600632.0,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 389.5}]",10600632.0,[],10600632.0,0.9999939956242404,63.65055999870674,0.9999939956242404,0.0,63.65055999870674,10600632.0,0.0,0.06006956505599903,0.0,0.0,0.14720028137632868,2.276811660019384,1.5638003353225807,0.9999941129118646,67,0.0,0.0,-0.04059674270489745,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-24 20:00:00+00:00,2021-03-24 13:31:00+00:00,2021-03-24 20:00:00+00:00,1,-0.005083409785201498,[],0,10546807.97056,10600632.0,-53887.6799999997,10600632.0,0.0,10546744.32,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 387.52}]",10546744.32,[],10546744.32,0.9999939649455858,63.65055999870674,0.9999939649455858,0.0,63.65055999870674,10546744.32,0.0,0.05468079705599904,0.0,0.0,0.1465530401934579,2.0625100807449037,1.419064089220377,0.9999941129118646,68,0.0,0.0,-0.04059674270489745,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-25 20:00:00+00:00,2021-03-25 13:31:00+00:00,2021-03-25 20:00:00+00:00,1,0.005625482152098904,[],0,10606138.850559998,10546744.32,59330.87999999896,10546744.32,0.0,10606075.2,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 389.7}]",10606075.2,[],10606075.2,0.9999939987057593,63.65055999870674,0.9999939987057593,0.0,63.65055999870674,10606075.2,0.0,0.06061388505599896,0.0,0.0,0.14576041024008787,2.252758561712611,1.5470549516406742,0.9999941129118646,69,0.0,0.0,-0.04059674270489745,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-26 20:00:00+00:00,2021-03-26 13:31:00+00:00,2021-03-26 20:00:00+00:00,1,0.016114863515196864,[],0,10777055.330559999,10606075.2,170916.48000000045,10606075.2,0.0,10776991.68,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 395.98}]",10776991.68,[],10776991.68,0.9999940938820442,63.65055999870674,0.9999940938820442,0.0,63.65055999870674,10776991.68,0.0,0.07770553305599903,0.0,0.0,0.14755378577117884,2.8203542241739847,1.8995883576503712,0.9999941129118646,70,0.0,0.0,-0.04059674270489745,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-29 20:00:00+00:00,2021-03-29 13:31:00+00:00,2021-03-29 20:00:00+00:00,1,-0.0005050730309015261,[],0,10771612.13056,10776991.68,-5443.199999999255,10776991.68,0.0,10771548.48,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 395.78000000000003}]",10771548.48,[],10771548.48,0.9999940908975159,63.65055999870674,0.9999940908975159,0.0,63.65055999870674,10771548.48,0.0,0.0771612130559991,0.0,0.0,0.14652772307593614,2.7821263408895027,1.87371391084548,0.9999941129118646,71,0.0,0.0,-0.04059674270489745,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-30 20:00:00+00:00,2021-03-30 13:31:00+00:00,2021-03-30 20:00:00+00:00,1,-0.002652973357528121,[],0,10743035.330559999,10771548.48,-28576.800000000745,10771548.48,0.0,10742971.68,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 394.73}]",10742971.68,[],10742971.68,0.9999940751791239,63.65055999870674,0.9999940751791239,0.0,63.65055999870674,10742971.68,0.0,0.0743035330559989,0.0,0.0,0.14566054739257392,2.664570381654253,1.7949432580636404,0.9999941129118646,72,0.0,0.0,-0.04059674270489745,2021-03,,,"[0, 1, 0, 0, 0]"
2021-03-31 20:00:00+00:00,2021-03-31 13:31:00+00:00,2021-03-31 20:00:00+00:00,1,0.004053379576638649,[],0,10786580.930559998,10742971.68,43545.59999999963,10742971.68,0.0,10786517.28,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 396.33}]",10786517.28,[],10786517.28,0.9999940990977207,63.65055999870674,0.9999940990977207,0.0,63.65055999870674,10786517.28,0.0,0.0786580930559988,0.0,0.0,0.14475397281785438,2.7898471235860494,1.878106421893724,0.9999941129118646,73,0.0,0.0,-0.04059674270489745,2021-03,,,"[0, 1, 0, 0, 0]"
2021-04-01 20:00:00+00:00,2021-04-01 13:31:00+00:00,2021-04-01 20:00:00+00:00,1,0.010799017849111303,[],0,10903065.410559999,10786517.28,116484.48000000045,10786517.28,0.0,10903001.76,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 400.61}]",10903001.76,[],10903001.76,0.9999941621408657,63.65055999870674,0.9999941621408657,0.0,63.65055999870674,10903001.76,0.0,0.09030654105599889,0.0,0.0,0.1448738266503355,3.1508921163725963,2.1050356540027058,0.9999941621408657,74,0.0,0.0,-0.04059674270489745,2021-04,,,"[0, 1, 0, 0, 0]"
2021-04-05 20:00:00+00:00,2021-04-05 13:31:00+00:00,2021-04-05 20:00:00+00:00,1,0.014353027713511768,[],0,11059557.410559999,10903001.76,156492.0,10903001.76,0.0,11059493.76,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 406.36}]",11059493.76,[],11059493.76,0.9999942447461833,63.65055999870674,0.9999942447461833,0.0,63.65055999870674,11059493.76,0.0,0.10595574105599881,0.0,0.0,0.1458944354320608,3.631443618876441,2.392994278649723,0.9999942447461833,75,0.0,0.0,-0.04059674270489745,2021-04,,,"[0, 1, 0, 0, 0]"
2021-04-06 20:00:00+00:00,2021-04-06 13:31:00+00:00,2021-04-06 20:00:00+00:00,1,-0.0005906059128335528,[],0,11053025.570559999,11059493.76,-6531.839999999851,11059493.76,0.0,11052961.92,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 406.12}]",11052961.92,[],11052961.92,0.9999942413450876,63.65055999870674,0.9999942413450876,0.0,63.65055999870674,11052961.92,0.0,0.10530255705599889,0.0,0.0,0.14496320509225125,3.586741030584555,2.363168502789799,0.9999942447461833,76,0.0,0.0,-0.04059674270489745,2021-04,,,"[0, 1, 0, 0, 0]"
2021-04-07 20:00:00+00:00,2021-04-07 13:31:00+00:00,2021-04-07 20:00:00+00:00,1,0.0011572867463611747,[],0,11065817.09056,11052961.92,12791.520000001416,11052961.92,0.0,11065753.440000001,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 406.59000000000003}]",11065753.440000001,[],11065753.440000001,0.9999942480017988,63.65055999870674,0.9999942480017988,0.0,63.65055999870674,11065753.440000001,0.0,0.10658170905599884,0.0,0.0,0.14400680604420238,3.603289462155405,2.374269525001226,0.9999942480017988,77,0.0,0.0,-0.04059674270489745,2021-04,,,"[0, 1, 0, 0, 0]"
2021-04-08 20:00:00+00:00,2021-04-08 13:31:00+00:00,2021-04-08 20:00:00+00:00,1,0.004746769223648917,[],0,11118343.97056,11065753.440000001,52526.87999999896,11065753.440000001,0.0,11118280.32,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 408.52}]",11118280.32,[],11118280.32,0.9999942751762162,63.65055999870674,0.9999942751762162,0.0,63.65055999870674,11118280.32,0.0,0.11183439705599874,0.0,0.0,0.14319833765178785,3.7427811903841532,2.464157187410378,0.9999942751762162,78,0.0,0.0,-0.04059674270489745,2021-04,,,"[0, 1, 0, 0, 0]"
2021-04-09 20:00:00+00:00,2021-04-09 13:31:00+00:00,2021-04-09 20:00:00+00:00,1,0.007270104272185884,[],0,11199175.490559999,11118280.32,80831.51999999955,11118280.32,0.0,11199111.84,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 411.49}]",11199111.84,[],11199111.84,0.9999943164958838,63.65055999870674,0.9999943164958838,0.0,63.65055999870674,11199111.84,0.0,0.11991754905599872,0.0,0.0,0.14266315977712424,3.9665703705370086,2.604647919922431,0.9999943164958838,79,0.0,0.0,-0.04059674270489745,2021-04,,,"[0, 1, 0, 0, 0]"
2021-04-12 20:00:00+00:00,2021-04-12 13:31:00+00:00,2021-04-12 20:00:00+00:00,1,0.00036452683534071717,[],0,11203257.89056,11199111.84,4082.4000000003725,11199111.84,0.0,11203194.24,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 411.64}]",11203194.24,[],11203194.24,0.9999943185669186,63.65055999870674,0.9999943185669186,0.0,63.65055999870674,11203194.24,0.0,0.12032578905599856,0.0,0.0,0.14177104204834637,3.9540359665000935,2.5963745155326423,0.9999943185669186,80,0.0,0.0,-0.04059674270489745,2021-04,,,"[0, 1, 0, 0, 0]"
2021-04-13 20:00:00+00:00,2021-04-13 13:31:00+00:00,2021-04-13 20:00:00+00:00,1,0.0029637378987747987,[],0,11236461.410559999,11203194.24,33203.51999999955,11203194.24,0.0,11236397.76,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 412.86}]",11236397.76,[],11236397.76,0.9999943353554404,63.65055999870674,0.9999943353554404,0.0,63.65055999870674,11236397.76,0.0,0.12364614105599858,0.0,0.0,0.14090712935171013,4.029216596886471,2.645479404434938,0.9999943353554404,81,0.0,0.0,-0.04059674270489745,2021-04,,,"[0, 1, 0, 0, 0]"
2021-04-14 20:00:00+00:00,2021-04-14 13:31:00+00:00,2021-04-14 20:00:00+00:00,1,-0.003415181932982625,[],0,11198086.850559998,11236397.76,-38374.56000000052,11236397.76,0.0,11198023.2,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 411.45}]",11198023.2,[],11198023.2,0.9999943159433528,63.65055999870674,0.9999943159433528,0.0,63.65055999870674,11198023.2,0.0,0.11980868505599851,0.0,0.0,0.1402972438108116,3.882209603225237,2.5497687898293155,0.9999943353554404,82,0.0,0.0,-0.04059674270489745,2021-04,,,"[0, 1, 0, 0, 0]"
