,period_open,period_close,short_value,returns,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,weights
2022-01-20 21:00:00+00:00,2022-01-20 14:31:00+00:00,2022-01-20 21:00:00+00:00,-4442665.5600000005,-0.0036528951071756197,14149744.94,-37067.109999999404,-4442665.5600000005,0.0,[],[],1.9228162618268922,"[{'sid': Equity(4 [VWO]), 'amount': -38466, 'cost_basis': 50.11291570165861, 'last_sale_price': 50.45}, {'sid': Equity(2 [SPY]), 'amount': 9816, 'cost_basis': 477.51883081578677, 'last_sale_price': 446.75}, {'sid': Equity(3 [VNQ]), 'amount': -20454, 'cost_basis': 110.4086739683531, 'last_sale_price': 105.49000000000001}, {'sid': Equity(1 [LQD]), 'amount': 76249, 'cost_basis': 129.54561377208137, 'last_sale_price': 128.06}, {'sid': Equity(0 [DBC]), 'amount': -15660, 'cost_basis': 21.106654775547412, 'last_sale_price': 21.990000000000002}]",1.003900494059579,9744146.489999998,9707079.379999999,9744146.489999998,9707079.379999999,-37715.29716500516,-37715.29716500516,9669364.082834994,2,3,14149744.94,-0.033063591716496865,0.10403871431883235,0.0,0.0,,,-0.2419590722137735,-0.3181981575422794,-0.1225534424230575,2.6516207406249994,0.0,0.0,277,2022-01,"[-0.19693462550640106, 0.459314227104187, -0.22713378071784973, 0.9999937415122986, -0.0352395735681057]"
2022-01-21 21:00:00+00:00,2022-01-21 14:31:00+00:00,2022-01-21 21:00:00+00:00,-4407272.58,0.0017039825978047987,14127707.780000001,13355.82000000216,-4407272.58,0.0,[],[],1.9142328339553802,"[{'sid': Equity(4 [VWO]), 'amount': -38466, 'cost_basis': 50.11291570165861, 'last_sale_price': 49.660000000000004}, {'sid': Equity(2 [SPY]), 'amount': 9816, 'cost_basis': 477.51883081578677, 'last_sale_price': 437.98}, {'sid': Equity(3 [VNQ]), 'amount': -20454, 'cost_basis': 110.4086739683531, 'last_sale_price': 105.23}, {'sid': Equity(1 [LQD]), 'amount': 76249, 'cost_basis': 129.54561377208137, 'last_sale_price': 128.9}, {'sid': Equity(0 [DBC]), 'amount': -15660, 'cost_basis': 21.106654775547412, 'last_sale_price': 22.01}]",1.0038951139290895,9707079.379999999,9720435.200000001,9707079.379999999,9720435.200000001,-37715.29716500516,-37715.29716500516,9682719.902834997,2,3,14127707.780000001,-0.0317280097164967,0.1038603229530817,0.0,0.0,,,-0.22944749247459054,-0.3017701448931734,-0.1225534424230575,2.6516207406249994,0.0,0.0,278,2022-01,"[-0.19693462550640106, 0.459314227104187, -0.22713378071784973, 0.9999937415122986, -0.0352395735681057]"
2022-01-24 21:00:00+00:00,2022-01-24 14:31:00+00:00,2022-01-24 21:00:00+00:00,-4385192.82,0.0011621231687756486,14115465.940000001,9837.919999999925,-4385192.82,0.0,"[{'id': '67af7e3512d442bfa1f7a2411f32e48c', 'dt': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'amount': 8143, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f9ad912fe30340bca6d8693439a22057', 'dt': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'amount': -10283, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a5e5faf4135745bcb3eadcdde94ea150', 'dt': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'amount': 112387, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c4a8eab3c1984232adfc6ec23f892caf', 'dt': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'amount': -56393, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '42d65cf91ae04fe88b16841db74174a1', 'dt': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'amount': -23507, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.908748866724708,"[{'sid': Equity(4 [VWO]), 'amount': -38466, 'cost_basis': 50.11291570165861, 'last_sale_price': 49.0}, {'sid': Equity(2 [SPY]), 'amount': 9816, 'cost_basis': 477.51883081578677, 'last_sale_price': 439.84000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -20454, 'cost_basis': 110.4086739683531, 'last_sale_price': 105.43}, {'sid': Equity(1 [LQD]), 'amount': 76249, 'cost_basis': 129.54561377208137, 'last_sale_price': 128.5}, {'sid': Equity(0 [DBC]), 'amount': -15660, 'cost_basis': 21.106654775547412, 'last_sale_price': 21.96}]",1.0038911603989764,9720435.200000001,9730273.120000001,9720435.200000001,9730273.120000001,-37715.29716500516,-37715.29716500516,9692557.822834997,2,3,14115465.940000001,-0.030744217716496602,0.10367872829753631,0.0,0.0,,,-0.22017412713037512,-0.2895869156930884,-0.1225534424230575,2.6516207406249994,0.0,0.0,279,2022-01,"[-0.15329445898532867, -0.02120591327548027, 0.9999999403953552, 0.2632400095462799, -0.08873958885669708]"
2022-01-25 21:00:00+00:00,2022-01-25 14:31:00+00:00,2022-01-25 21:00:00+00:00,-2556361.98,-0.0086505188048637,12198232.17,-86736.65979500115,-2556361.98,1666.270205002278,"[{'id': '67af7e3512d442bfa1f7a2411f32e48c', 'dt': Timestamp('2022-01-25 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'amount': 8143, 'filled': 8143, 'commission': 8.143, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f9ad912fe30340bca6d8693439a22057', 'dt': Timestamp('2022-01-25 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'amount': -10283, 'filled': -10283, 'commission': 10.283, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a5e5faf4135745bcb3eadcdde94ea150', 'dt': Timestamp('2022-01-25 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'amount': 112387, 'filled': 112387, 'commission': 112.387, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c4a8eab3c1984232adfc6ec23f892caf', 'dt': Timestamp('2022-01-25 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'amount': -56393, 'filled': -56393, 'commission': 56.393, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '42d65cf91ae04fe88b16841db74174a1', 'dt': Timestamp('2022-01-25 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-24 21:00:00+0000', tz='UTC'), 'amount': -23507, 'filled': -23507, 'commission': 23.507, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 8143, 'dt': Timestamp('2022-01-25 21:00:00+0000', tz='UTC'), 'price': 49.014495000000004, 'order_id': '67af7e3512d442bfa1f7a2411f32e48c', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -10283, 'dt': Timestamp('2022-01-25 21:00:00+0000', tz='UTC'), 'price': 434.252765, 'order_id': 'f9ad912fe30340bca6d8693439a22057', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 112387, 'dt': Timestamp('2022-01-25 21:00:00+0000', tz='UTC'), 'price': 105.062505, 'order_id': 'a5e5faf4135745bcb3eadcdde94ea150', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -56393, 'dt': Timestamp('2022-01-25 21:00:00+0000', tz='UTC'), 'price': 128.07593000000003, 'order_id': 'c4a8eab3c1984232adfc6ec23f892caf', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -23507, 'dt': Timestamp('2022-01-25 21:00:00+0000', tz='UTC'), 'price': 22.14892, 'order_id': '42d65cf91ae04fe88b16841db74174a1', 'sid': Equity(0 [DBC]), 'commission': None}]",1.5360055012028302,"[{'sid': Equity(4 [VWO]), 'amount': -30323, 'cost_basis': 50.112647159627805, 'last_sale_price': 48.99}, {'sid': Equity(2 [SPY]), 'amount': -467, 'cost_basis': 434.23074572805143, 'last_sale_price': 434.47}, {'sid': Equity(3 [VNQ]), 'amount': 91933, 'cost_basis': 105.06372748811636, 'last_sale_price': 105.01}, {'sid': Equity(1 [LQD]), 'amount': 19856, 'cost_basis': 129.5484538707921, 'last_sale_price': 128.14000000000001}, {'sid': Equity(0 [DBC]), 'amount': -39167, 'cost_basis': 21.73159469004704, 'last_sale_price': 22.16}]",1.003752831366329,9730273.120000001,9641870.19,9730273.120000001,9641870.19,-37715.29716500516,-36049.02696000378,9605821.163039995,2,3,12198232.17,-0.03941788369599675,0.10383338495953025,0.0,0.0,,,-0.296626732762995,-0.38916529642029235,-0.12831964542822577,2.6516207406249994,0.0,0.0,280,2022-01,"[-0.15329445898532867, -0.02120591327548027, 0.9999999403953552, 0.2632400095462799, -0.08873958885669708]"
2022-01-26 21:00:00+00:00,2022-01-26 14:31:00+00:00,2022-01-26 21:00:00+00:00,-2542346.5700000003,-0.015649696433066476,12030187.330000002,-154029.42999999784,-2542346.5700000003,0.0,[],[],1.5417747567437154,"[{'sid': Equity(4 [VWO]), 'amount': -30323, 'cost_basis': 50.112647159627805, 'last_sale_price': 48.480000000000004}, {'sid': Equity(2 [SPY]), 'amount': -467, 'cost_basis': 434.23074572805143, 'last_sale_price': 433.38}, {'sid': Equity(3 [VNQ]), 'amount': 91933, 'cost_basis': 105.06372748811636, 'last_sale_price': 103.37}, {'sid': Equity(1 [LQD]), 'amount': 19856, 'cost_basis': 129.5484538707921, 'last_sale_price': 127.27}, {'sid': Equity(0 [DBC]), 'amount': -39167, 'cost_basis': 21.73159469004704, 'last_sale_price': 22.21}]",1.0038139887100972,9641870.19,9487840.760000002,9641870.19,9487840.760000002,-36049.02696000378,-36049.02696000378,9451791.733039998,2,3,12030187.330000002,-0.05482082669599653,0.10473753412161527,0.0,0.0,,,-0.43031660964034496,-0.5602392899949248,-0.14229704786764347,2.6516207406249994,0.0,0.0,281,2022-01,"[-0.15329445898532867, -0.02120591327548027, 0.9999999403953552, 0.2632400095462799, -0.08873958885669708]"
2022-01-27 21:00:00+00:00,2022-01-27 14:31:00+00:00,2022-01-27 21:00:00+00:00,-2532616.6700000004,-0.0145818112331206,11878740.139999999,-141717.29000000283,-2532616.6700000004,0.0,[],[],1.5479314261309274,"[{'sid': Equity(4 [VWO]), 'amount': -30323, 'cost_basis': 50.112647159627805, 'last_sale_price': 48.050000000000004}, {'sid': Equity(2 [SPY]), 'amount': -467, 'cost_basis': 434.23074572805143, 'last_sale_price': 431.24}, {'sid': Equity(3 [VNQ]), 'amount': 91933, 'cost_basis': 105.06372748811636, 'last_sale_price': 101.66}, {'sid': Equity(1 [LQD]), 'amount': 19856, 'cost_basis': 129.5484538707921, 'last_sale_price': 127.56}, {'sid': Equity(0 [DBC]), 'amount': -39167, 'cost_basis': 21.73159469004704, 'last_sale_price': 22.32}]",1.0038720449745655,9487840.760000002,9346123.469999999,9487840.760000002,9346123.469999999,-36049.02696000378,-36049.02696000378,9310074.443039995,2,3,11878740.139999999,-0.06899255569599683,0.10548479903783599,0.0,0.0,,,-0.5527725239464254,-0.7150388002054237,-0.15515718501775663,2.6516207406249994,0.0,0.0,282,2022-01,"[-0.15329445898532867, -0.02120591327548027, 0.9999999403953552, 0.2632400095462799, -0.08873958885669708]"
2022-01-28 21:00:00+00:00,2022-01-28 14:31:00+00:00,2022-01-28 21:00:00+00:00,-2540827.42,0.032254870154773865,12183979.55,297028.660000002,-2540827.42,0.0,[],[],1.5327000045768842,"[{'sid': Equity(4 [VWO]), 'amount': -30323, 'cost_basis': 50.112647159627805, 'last_sale_price': 48.13}, {'sid': Equity(2 [SPY]), 'amount': -467, 'cost_basis': 434.23074572805143, 'last_sale_price': 441.95}, {'sid': Equity(3 [VNQ]), 'amount': 91933, 'cost_basis': 105.06372748811636, 'last_sale_price': 104.95}, {'sid': Equity(1 [LQD]), 'amount': 19856, 'cost_basis': 129.5484538707921, 'last_sale_price': 127.7}, {'sid': Equity(0 [DBC]), 'amount': -39167, 'cost_basis': 21.73159469004704, 'last_sale_price': 22.34}]",1.0037523306009486,9346123.469999999,9643152.13,9346123.469999999,9643152.13,-36049.02696000378,-36049.02696000378,9607103.103039997,2,3,12183979.55,-0.039289689695996444,0.10957713148047268,0.0,0.0,,,-0.27098573520304164,-0.3647777176940051,-0.15515718501775663,2.6516207406249994,0.0,0.0,283,2022-01,"[-0.15329445898532867, -0.02120591327548027, 0.9999999403953552, 0.2632400095462799, -0.08873958885669708]"
2022-01-31 21:00:00+00:00,2022-01-31 14:31:00+00:00,2022-01-31 21:00:00+00:00,-2594375.52,0.007187449157554025,12303764.48,66236.83000000007,-2594375.52,0.0,"[{'id': '07230f9439664d36b24138ffacaab949', 'dt': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': 2519, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '733d9f4ef45145a5abd6a5ea27c4ae18', 'dt': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': 11047, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ad55cd18a8d2480fa228ddccb895771e', 'dt': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': -100448, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8b493a4bc5c848d08c3c86d0fb228383', 'dt': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': 45406, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f1997d4ce08e47e085adea13c95fec50', 'dt': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': -11656, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.540123690796218,"[{'sid': Equity(4 [VWO]), 'amount': -30323, 'cost_basis': 50.112647159627805, 'last_sale_price': 49.67}, {'sid': Equity(2 [SPY]), 'amount': -467, 'cost_basis': 434.23074572805143, 'last_sale_price': 449.91}, {'sid': Equity(3 [VNQ]), 'amount': 91933, 'cost_basis': 105.06372748811636, 'last_sale_price': 106.24000000000001}, {'sid': Equity(1 [LQD]), 'amount': 19856, 'cost_basis': 129.5484538707921, 'last_sale_price': 127.76}, {'sid': Equity(0 [DBC]), 'amount': -39167, 'cost_basis': 21.73159469004704, 'last_sale_price': 22.42}]",1.0037266370467222,9643152.13,9709388.96,9643152.13,9709388.96,-36049.02696000378,-36049.02696000378,9673339.933039997,2,3,12303764.48,-0.032666006695996286,0.1095826296592379,0.0,0.0,,,-0.21419058991504913,-0.28884842358760127,-0.15515718501775663,2.6516207406249994,0.0,0.0,284,2022-01,"[-0.14276407659053802, 0.4921232759952545, -0.09351922571659088, 0.8619542121887207, -0.1177942156791687]"
2022-02-01 21:00:00+00:00,2022-02-01 14:31:00+00:00,2022-02-01 21:00:00+00:00,-3434511.47,-0.006094554188201063,13128126.260000002,-60352.225055001676,-3434511.47,-44578.05505500175,"[{'id': '07230f9439664d36b24138ffacaab949', 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': 2519, 'filled': 2519, 'commission': 2.519, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '733d9f4ef45145a5abd6a5ea27c4ae18', 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': 11047, 'filled': 11047, 'commission': 11.047, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ad55cd18a8d2480fa228ddccb895771e', 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': -100448, 'filled': -100448, 'commission': 100.44800000000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8b493a4bc5c848d08c3c86d0fb228383', 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': 45406, 'filled': 45406, 'commission': 45.406, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f1997d4ce08e47e085adea13c95fec50', 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': -11656, 'filled': -11656, 'commission': 11.656, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 2519, 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'price': 49.98498, 'order_id': '07230f9439664d36b24138ffacaab949', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 11047, 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'price': 453.176475, 'order_id': '733d9f4ef45145a5abd6a5ea27c4ae18', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -100448, 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'price': 105.80707, 'order_id': 'ad55cd18a8d2480fa228ddccb895771e', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 45406, 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'price': 127.79386500000001, 'order_id': '8b493a4bc5c848d08c3c86d0fb228383', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -11656, 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'price': 22.498745000000003, 'order_id': 'f1997d4ce08e47e085adea13c95fec50', 'sid': Equity(0 [DBC]), 'commission': None}]",1.722943816545433,"[{'sid': Equity(4 [VWO]), 'amount': -27804, 'cost_basis': 50.112556561152765, 'last_sale_price': 49.96}, {'sid': Equity(2 [SPY]), 'amount': 10580, 'cost_basis': 453.17751913988656, 'last_sale_price': 452.95}, {'sid': Equity(3 [VNQ]), 'amount': -8515, 'cost_basis': 105.79527340575454, 'last_sale_price': 105.86}, {'sid': Equity(1 [LQD]), 'amount': 65262, 'cost_basis': 128.3283953946929, 'last_sale_price': 127.73}, {'sid': Equity(0 [DBC]), 'amount': -50823, 'cost_basis': 21.907307418788196, 'last_sale_price': 22.51}]",1.0083873073038503,9709388.96,9693614.790000001,9709388.96,9693614.790000001,-36049.02696000378,-80627.08201500565,9612987.707984995,2,3,13128126.260000002,-0.038701229201496434,0.10954208373723358,0.0,0.0,,,-0.2638787186661983,-0.35542143712131874,-0.15515718501775663,2.6516207406249994,0.0,0.0,285,2022-02,"[-0.14276407659053802, 0.4921232759952545, -0.09351922571659088, 0.8619542121887207, -0.1177942156791687]"
2022-02-02 21:00:00+00:00,2022-02-02 14:31:00+00:00,2022-02-02 21:00:00+00:00,-3448078.4300000006,0.0038919012641266586,13175330.88,33637.65999999829,-3448078.4300000006,0.0,[],[],1.7232357094709416,"[{'sid': Equity(4 [VWO]), 'amount': -27804, 'cost_basis': 50.112556561152765, 'last_sale_price': 49.870000000000005}, {'sid': Equity(2 [SPY]), 'amount': 10580, 'cost_basis': 453.17751913988656, 'last_sale_price': 457.35}, {'sid': Equity(3 [VNQ]), 'amount': -8515, 'cost_basis': 105.79527340575454, 'last_sale_price': 107.21000000000001}, {'sid': Equity(1 [LQD]), 'amount': 65262, 'cost_basis': 128.3283953946929, 'last_sale_price': 127.74000000000001}, {'sid': Equity(0 [DBC]), 'amount': -50823, 'cost_basis': 21.907307418788196, 'last_sale_price': 22.6}]",1.0083580608699276,9693614.790000001,9727252.45,9693614.790000001,9727252.45,-80627.08201500565,-80627.08201500565,9646625.367984993,2,3,13175330.88,-0.035337463201496666,0.10940234152580447,0.0,0.0,,,-0.23510972070337086,-0.3168225195894131,-0.15515718501775663,2.6516207406249994,0.0,0.0,286,2022-02,"[-0.14276407659053802, 0.4921232759952545, -0.09351922571659088, 0.8619542121887207, -0.1177942156791687]"
2022-02-03 21:00:00+00:00,2022-02-03 14:31:00+00:00,2022-02-03 21:00:00+00:00,-3429234.8000000003,-0.016491915544944384,12994376.02,-162111.23000000045,-3429234.8000000003,0.0,[],[],1.731623842936169,"[{'sid': Equity(4 [VWO]), 'amount': -27804, 'cost_basis': 50.112556561152765, 'last_sale_price': 49.45}, {'sid': Equity(2 [SPY]), 'amount': 10580, 'cost_basis': 453.17751913988656, 'last_sale_price': 446.6}, {'sid': Equity(3 [VNQ]), 'amount': -8515, 'cost_basis': 105.79527340575454, 'last_sale_price': 106.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 65262, 'cost_basis': 128.3283953946929, 'last_sale_price': 126.71000000000001}, {'sid': Equity(0 [DBC]), 'amount': -50823, 'cost_basis': 21.907307418788196, 'last_sale_price': 22.650000000000002}]",1.0085009185333067,9727252.45,9565141.219999999,9727252.45,9565141.219999999,-80627.08201500565,-80627.08201500565,9484514.137984993,2,3,12994376.02,-0.05154858620149683,0.11032672911143267,0.0,0.0,,,-0.3660718825696177,-0.489189312219631,-0.15515718501775663,2.6516207406249994,0.0,0.0,287,2022-02,"[-0.14276407659053802, 0.4921232759952545, -0.09351922571659088, 0.8619542121887207, -0.1177942156791687]"
2022-02-04 21:00:00+00:00,2022-02-04 14:31:00+00:00,2022-02-04 21:00:00+00:00,-3430276.3100000005,-0.006220508006649409,12934363.9,-61053.62999999896,-3430276.3100000005,0.0,[],[],1.7365850046417004,"[{'sid': Equity(4 [VWO]), 'amount': -27804, 'cost_basis': 50.112556561152765, 'last_sale_price': 49.480000000000004}, {'sid': Equity(2 [SPY]), 'amount': 10580, 'cost_basis': 453.17751913988656, 'last_sale_price': 448.7}, {'sid': Equity(3 [VNQ]), 'amount': -8515, 'cost_basis': 105.79527340575454, 'last_sale_price': 105.02}, {'sid': Equity(1 [LQD]), 'amount': 65262, 'cost_basis': 128.3283953946929, 'last_sale_price': 125.45}, {'sid': Equity(0 [DBC]), 'amount': -50823, 'cost_basis': 21.907307418788196, 'last_sale_price': 22.830000000000002}]",1.008555995108876,9565141.219999999,9504087.59,9565141.219999999,9504087.59,-80627.08201500565,-80627.08201500565,9423460.507984994,2,3,12934363.9,-0.05765394920149669,0.11029075593853464,0.0,0.0,,,-0.415989724835318,-0.5552017515351152,-0.15515718501775663,2.6516207406249994,0.0,0.0,288,2022-02,"[-0.14276407659053802, 0.4921232759952545, -0.09351922571659088, 0.8619542121887207, -0.1177942156791687]"
