,period_open,period_close,portfolio_value,net_leverage,gross_leverage,capital_used,starting_cash,longs_count,ending_exposure,ending_value,orders,starting_exposure,transactions,ending_cash,starting_value,positions,short_exposure,short_value,pnl,long_exposure,shorts_count,long_value,returns,max_leverage,sharpe,treasury_period_return,period_label,algo_volatility,sortino,trading_days,benchmark_period_return,benchmark_volatility,alpha,beta,excess_return,max_drawdown,algorithm_period_return,weights
2023-08-16 20:00:00+00:00,2023-08-16 13:31:00+00:00,2023-08-16 20:00:00+00:00,8438724.164339866,0.9992370796562979,1.0769671804660703,0.0,6438.074339864151,4,8432286.090000002,8432286.090000002,[],8483301.780000001,[],6438.074339864151,8483301.780000001,"[{'sid': Equity(4 [VWO]), 'amount': 12372, 'cost_basis': 40.536907695280185, 'last_sale_price': 39.94}, {'sid': Equity(2 [SPY]), 'amount': -746, 'cost_basis': 442.4135161998136, 'last_sale_price': 439.64}, {'sid': Equity(3 [VNQ]), 'amount': 23084, 'cost_basis': 83.77902199357727, 'last_sale_price': 80.84}, {'sid': Equity(1 [LQD]), 'amount': 823, 'cost_basis': 107.88538013995023, 'last_sale_price': 103.99000000000001}, {'sid': Equity(0 [DBC]), 'amount': 263981, 'cost_basis': 24.14967281240937, 'last_sale_price': 23.92}]",-327971.44,-327971.44,-51015.68999999948,8760257.530000001,1,8760257.530000001,-0.0057889242756243835,2.8093977402337966,-0.38085259224601636,0.0,2023-08,0.1408623979363592,-0.5321540464899275,673,0.0,0.0,,,0.0,-0.31124368401512414,-0.15612758356601497,"[0.058584291487932205, -0.03895144537091255, 0.222634956240654, 0.010057009756565094, 0.7476750612258911]"
2023-08-17 20:00:00+00:00,2023-08-17 13:31:00+00:00,2023-08-17 20:00:00+00:00,8443435.444339866,0.9992375053516658,1.0763322713732815,0.0,6438.074339864151,4,8436997.370000001,8436997.370000001,[],8432286.090000002,[],6438.074339864151,8432286.090000002,"[{'sid': Equity(4 [VWO]), 'amount': 12372, 'cost_basis': 40.536907695280185, 'last_sale_price': 40.07}, {'sid': Equity(2 [SPY]), 'amount': -746, 'cost_basis': 442.4135161998136, 'last_sale_price': 436.29}, {'sid': Equity(3 [VNQ]), 'amount': 23084, 'cost_basis': 83.77902199357727, 'last_sale_price': 80.19}, {'sid': Equity(1 [LQD]), 'amount': 823, 'cost_basis': 107.88538013995023, 'last_sale_price': 103.71000000000001}, {'sid': Equity(0 [DBC]), 'amount': 263981, 'cost_basis': 24.14967281240937, 'last_sale_price': 23.98}]",-325472.34,-325472.34,4711.279999999329,8762469.71,1,8762469.71,0.0007503858355744038,2.8093977402337966,-0.3790852847378426,0.0,2023-08,0.14075849629297776,-0.5296870276365426,674,0.0,0.0,,,0.0,-0.31124368401512414,-0.15565645556601504,"[0.058584291487932205, -0.03895144537091255, 0.222634956240654, 0.010057009756565094, 0.7476750612258911]"
2023-08-18 20:00:00+00:00,2023-08-18 13:31:00+00:00,2023-08-18 20:00:00+00:00,8491154.524339864,0.9992417904630743,1.075940194447264,0.0,6438.074339864151,4,8484716.45,8484716.45,[],8436997.370000001,[],6438.074339864151,8436997.370000001,"[{'sid': Equity(4 [VWO]), 'amount': 12372, 'cost_basis': 40.536907695280185, 'last_sale_price': 39.82}, {'sid': Equity(2 [SPY]), 'amount': -746, 'cost_basis': 442.4135161998136, 'last_sale_price': 436.5}, {'sid': Equity(3 [VNQ]), 'amount': 23084, 'cost_basis': 83.77902199357727, 'last_sale_price': 80.44}, {'sid': Equity(1 [LQD]), 'amount': 823, 'cost_basis': 107.88538013995023, 'last_sale_price': 104.10000000000001}, {'sid': Equity(0 [DBC]), 'amount': 263981, 'cost_basis': 24.14967281240937, 'last_sale_price': 24.150000000000002}]",-325629.0,-325629.0,47719.07999999821,8810345.45,1,8810345.45,0.006009993998892906,2.8093977402337966,-0.36368593556407347,0.0,2023-08,0.14069965543662938,-0.508334130787369,675,0.0,0.0,,,0.0,-0.31124368401512414,-0.15088454756601521,"[0.058584291487932205, -0.03895144537091255, 0.222634956240654, 0.010057009756565094, 0.7476750612258911]"
2023-08-21 20:00:00+00:00,2023-08-21 13:31:00+00:00,2023-08-21 20:00:00+00:00,8456718.084339865,0.9992387029725176,1.076750483956898,0.0,6438.074339864151,4,8450280.01,8450280.01,"[{'id': 'd3df64392f704473a724ed9511fd141d', 'dt': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': -5302, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fa1dc6c53b72412fa97202589590935c', 'dt': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': 1839, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9b169ea9318d4cf38b3619ed7cd3460f', 'dt': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': 4309, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd6ebbd81d4504198abaa57ed13e253c5', 'dt': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': 15312, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ffbe3e82e7374ddfad461ab5b8f5786b', 'dt': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': -104519, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",8484716.45,[],6438.074339864151,8484716.45,"[{'sid': Equity(4 [VWO]), 'amount': 12372, 'cost_basis': 40.536907695280185, 'last_sale_price': 39.910000000000004}, {'sid': Equity(2 [SPY]), 'amount': -746, 'cost_basis': 442.4135161998136, 'last_sale_price': 439.34000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 23084, 'cost_basis': 83.77902199357727, 'last_sale_price': 79.7}, {'sid': Equity(1 [LQD]), 'amount': 823, 'cost_basis': 107.88538013995023, 'last_sale_price': 103.48}, {'sid': Equity(0 [DBC]), 'amount': 263981, 'cost_basis': 24.14967281240937, 'last_sale_price': 24.09}]",-327747.64,-327747.64,-34436.43999999948,8778027.65,1,8778027.65,-0.0038561310180004926,2.8093977402337966,-0.3741179967482203,0.0,2023-08,0.1406150696094746,-0.5228295319262533,676,0.0,0.0,,,0.0,-0.31124368401512414,-0.15432819156601507,"[0.033363472670316696, 0.05678311362862587, 0.25817111134529114, 0.19743770360946655, 0.45424458384513855]"
2023-08-22 20:00:00+00:00,2023-08-22 13:31:00+00:00,2023-08-22 20:00:00+00:00,8462280.165955108,1.1207628622550516,1.1207628622550516,-1028367.248384757,6438.074339864151,5,9484209.34,9484209.34,"[{'id': 'd3df64392f704473a724ed9511fd141d', 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': -5302, 'filled': -5302, 'commission': 21.112606416000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fa1dc6c53b72412fa97202589590935c', 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': 1839, 'filled': 1839, 'commission': 80.6160728925, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9b169ea9318d4cf38b3619ed7cd3460f', 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': 4309, 'filled': 4309, 'commission': 34.4590579185, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd6ebbd81d4504198abaa57ed13e253c5', 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': 15312, 'filled': 15312, 'commission': 159.01802928, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ffbe3e82e7374ddfad461ab5b8f5786b', 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': -104519, 'filled': -62350, 'commission': 150.18836825000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",8450280.01,"[{'amount': -5302, 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'price': 39.820080000000004, 'order_id': 'd3df64392f704473a724ed9511fd141d', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1839, 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'price': 438.369075, 'order_id': 'fa1dc6c53b72412fa97202589590935c', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 4309, 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'price': 79.969965, 'order_id': '9b169ea9318d4cf38b3619ed7cd3460f', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 15312, 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'price': 103.8519, 'order_id': 'd6ebbd81d4504198abaa57ed13e253c5', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -62350, 'dt': Timestamp('2023-08-22 20:00:00+0000', tz='UTC'), 'price': 24.087950000000003, 'order_id': 'ffbe3e82e7374ddfad461ab5b8f5786b', 'sid': Equity(0 [DBC]), 'commission': None}]",-1021929.174044893,8450280.01,"[{'sid': Equity(4 [VWO]), 'amount': 7070, 'cost_basis': 40.539893919667165, 'last_sale_price': 39.84}, {'sid': Equity(2 [SPY]), 'amount': 1093, 'cost_basis': 438.4428316998102, 'last_sale_price': 438.15000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 27393, 'cost_basis': 83.18110400257935, 'last_sale_price': 79.93}, {'sid': Equity(1 [LQD]), 'amount': 16135, 'cost_basis': 104.06749170650504, 'last_sale_price': 103.8}, {'sid': Equity(0 [DBC]), 'amount': 201631, 'cost_basis': 24.150417679856588, 'last_sale_price': 24.1}]",0.0,0.0,5562.081615243107,9484209.34,0,9484209.34,0.0009022158279569561,2.8093977402337966,-0.3720970081899507,0.0,2023-08,0.14051202032044607,-0.5200083136469609,677,0.0,0.0,,,0.0,-0.31124368401512414,-0.15377198340449072,"[0.033363472670316696, 0.05678311362862587, 0.25817111134529114, 0.19743770360946655, 0.45424458384513855]"
2023-08-23 20:00:00+00:00,2023-08-23 13:31:00+00:00,2023-08-23 20:00:00+00:00,8539328.158064175,1.0004870174630656,1.0004870174630656,1017770.3721090667,-1021929.174044893,5,8543486.96,8543486.96,"[{'id': 'ffbe3e82e7374ddfad461ab5b8f5786b', 'dt': Timestamp('2023-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-21 20:00:00+0000', tz='UTC'), 'amount': -104519, 'filled': -104519, 'commission': 251.97558418250003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9484209.34,"[{'amount': -42169, 'dt': Timestamp('2023-08-23 20:00:00+0000', tz='UTC'), 'price': 24.137925000000003, 'order_id': 'ffbe3e82e7374ddfad461ab5b8f5786b', 'sid': Equity(0 [DBC]), 'commission': None}]",-4158.801935825375,9484209.34,"[{'sid': Equity(4 [VWO]), 'amount': 7070, 'cost_basis': 40.539893919667165, 'last_sale_price': 40.43}, {'sid': Equity(2 [SPY]), 'amount': 1093, 'cost_basis': 438.4428316998102, 'last_sale_price': 443.03000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 27393, 'cost_basis': 83.18110400257935, 'last_sale_price': 81.19}, {'sid': Equity(1 [LQD]), 'amount': 16135, 'cost_basis': 104.06749170650504, 'last_sale_price': 105.26}, {'sid': Equity(0 [DBC]), 'amount': 159462, 'cost_basis': 24.15105599629519, 'last_sale_price': 24.150000000000002}]",0.0,0.0,77047.99210906774,8543486.96,0,8543486.96,0.009390349841997986,2.8093977402337966,-0.3474370441125779,0.0,2023-08,0.14052293979604485,-0.4859420612957722,678,0.0,0.0,,,0.0,-0.31124368401512414,-0.146067184193584,"[0.033363472670316696, 0.05678311362862587, 0.25817111134529114, 0.19743770360946655, 0.45424458384513855]"
2023-08-24 20:00:00+00:00,2023-08-24 13:31:00+00:00,2023-08-24 20:00:00+00:00,8520304.048064174,1.0004881048742351,1.0004881048742351,0.0,-4158.801935825375,5,8524462.85,8524462.85,[],8543486.96,[],-4158.801935825375,8543486.96,"[{'sid': Equity(4 [VWO]), 'amount': 7070, 'cost_basis': 40.539893919667165, 'last_sale_price': 40.26}, {'sid': Equity(2 [SPY]), 'amount': 1093, 'cost_basis': 438.4428316998102, 'last_sale_price': 436.89}, {'sid': Equity(3 [VNQ]), 'amount': 27393, 'cost_basis': 83.18110400257935, 'last_sale_price': 80.88}, {'sid': Equity(1 [LQD]), 'amount': 16135, 'cost_basis': 104.06749170650504, 'last_sale_price': 104.9}, {'sid': Equity(0 [DBC]), 'amount': 159462, 'cost_basis': 24.15105599629519, 'last_sale_price': 24.17}]",0.0,0.0,-19024.110000001267,8524462.85,0,8524462.85,-0.002021320160578197,2.8093977402337966,-0.35305596454042315,0.0,2023-08,0.1404247387380975,-0.4937745263476339,679,0.0,0.0,,,0.0,-0.31124368401512414,-0.1479695951935841,"[0.033363472670316696, 0.05678311362862587, 0.25817111134529114, 0.19743770360946655, 0.45424458384513855]"
2023-08-25 20:00:00+00:00,2023-08-25 13:31:00+00:00,2023-08-25 20:00:00+00:00,8564340.948064175,1.0004855950926108,1.0004855950926108,0.0,-4158.801935825375,5,8568499.75,8568499.75,[],8524462.85,[],-4158.801935825375,8524462.85,"[{'sid': Equity(4 [VWO]), 'amount': 7070, 'cost_basis': 40.539893919667165, 'last_sale_price': 40.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 1093, 'cost_basis': 438.4428316998102, 'last_sale_price': 439.97}, {'sid': Equity(3 [VNQ]), 'amount': 27393, 'cost_basis': 83.18110400257935, 'last_sale_price': 80.94}, {'sid': Equity(1 [LQD]), 'amount': 16135, 'cost_basis': 104.06749170650504, 'last_sale_price': 104.96000000000001}, {'sid': Equity(0 [DBC]), 'amount': 159462, 'cost_basis': 24.15105599629519, 'last_sale_price': 24.41}]",0.0,0.0,44036.90000000037,8568499.75,0,8568499.75,0.005441353942739035,2.8093977402337966,-0.3390549119043781,0.0,2023-08,0.1403593010335173,-0.4743209532064619,680,0.0,0.0,,,0.0,-0.31124368401512414,-0.14356590519358414,"[0.033363472670316696, 0.05678311362862587, 0.25817111134529114, 0.19743770360946655, 0.45424458384513855]"
2023-08-28 20:00:00+00:00,2023-08-28 13:31:00+00:00,2023-08-28 20:00:00+00:00,8589983.168064175,1.0004841455279316,1.0004841455279316,0.0,-4158.801935825375,5,8594141.97,8594141.97,"[{'id': 'e0ef6d1b9b4949df9b79f4e631889adf', 'dt': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': 1338, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3dcdb58051874522bba451492bb5a647', 'dt': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': 3742, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8a3eed3e0dbf4ddc9c59bab6cad4f9ac', 'dt': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': -19611, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '94bb4854a5f047848af2a890ac3d9377', 'dt': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': -4274, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4fdc4581292a45b98988530172322ad7', 'dt': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': 13818, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",8568499.75,[],-4158.801935825375,8568499.75,"[{'sid': Equity(4 [VWO]), 'amount': 7070, 'cost_basis': 40.539893919667165, 'last_sale_price': 40.63}, {'sid': Equity(2 [SPY]), 'amount': 1093, 'cost_basis': 438.4428316998102, 'last_sale_price': 442.76}, {'sid': Equity(3 [VNQ]), 'amount': 27393, 'cost_basis': 83.18110400257935, 'last_sale_price': 81.7}, {'sid': Equity(1 [LQD]), 'amount': 16135, 'cost_basis': 104.06749170650504, 'last_sale_price': 105.29}, {'sid': Equity(0 [DBC]), 'amount': 159462, 'cost_basis': 24.15105599629519, 'last_sale_price': 24.37}]",0.0,0.0,25642.22000000067,8594141.97,0,8594141.97,0.0032384127877398776,2.8093977402337966,-0.33087533290732923,0.0,2023-08,0.14026942153491673,-0.4629217324047555,681,0.0,0.0,,,0.0,-0.31124368401512414,-0.14100168319358408,"[0.03977125883102417, 0.2492477297782898, 0.07400687038898468, 0.1453728973865509, 0.4916013181209564]"
2023-08-29 20:00:00+00:00,2023-08-29 13:31:00+00:00,2023-08-29 20:00:00+00:00,8653330.77993231,1.0006061816196665,1.0006061816196665,-1086.688131865114,-4158.801935825375,5,8658576.27,8658576.27,"[{'id': 'e0ef6d1b9b4949df9b79f4e631889adf', 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': 1338, 'filled': 1338, 'commission': 5.511300273, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3dcdb58051874522bba451492bb5a647', 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': 3742, 'filled': 3742, 'commission': 168.15970983600002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8a3eed3e0dbf4ddc9c59bab6cad4f9ac', 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': -19611, 'filled': -19611, 'commission': 162.0822773205, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '94bb4854a5f047848af2a890ac3d9377', 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': -4274, 'filled': -4274, 'commission': 45.337282019, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4fdc4581292a45b98988530172322ad7', 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-08-28 20:00:00+0000', tz='UTC'), 'amount': 13818, 'filled': 13818, 'commission': 33.815727414, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",8594141.97,"[{'amount': 1338, 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'price': 41.190585, 'order_id': 'e0ef6d1b9b4949df9b79f4e631889adf', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 3742, 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'price': 449.38458, 'order_id': '3dcdb58051874522bba451492bb5a647', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -19611, 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'price': 82.64865499999999, 'order_id': '8a3eed3e0dbf4ddc9c59bab6cad4f9ac', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -4274, 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'price': 106.07693499999999, 'order_id': '94bb4854a5f047848af2a890ac3d9377', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 13818, 'dt': Timestamp('2023-08-29 20:00:00+0000', tz='UTC'), 'price': 24.47223, 'order_id': '4fdc4581292a45b98988530172322ad7', 'sid': Equity(0 [DBC]), 'commission': None}]",-5245.490067688319,8594141.97,"[{'sid': Equity(4 [VWO]), 'amount': 8408, 'cost_basis': 40.64409657972406, 'last_sale_price': 41.17}, {'sid': Equity(2 [SPY]), 'amount': 4835, 'cost_basis': 446.94586827667604, 'last_sale_price': 449.16}, {'sid': Equity(3 [VNQ]), 'amount': 7782, 'cost_basis': 83.20193184597701, 'last_sale_price': 82.69}, {'sid': Equity(1 [LQD]), 'amount': 11861, 'cost_basis': 104.07131408927368, 'last_sale_price': 106.13}, {'sid': Equity(0 [DBC]), 'amount': 173280, 'cost_basis': 24.17686277209509, 'last_sale_price': 24.46}]",0.0,0.0,63347.61186813563,8658576.27,0,8658576.27,0.007787181409232617,2.8093977402337966,-0.3110253369121721,0.0,2023-08,0.1402416841297092,-0.43538322452351436,682,0.0,0.0,,,0.0,-0.31124368401512414,-0.13466692200677055,"[0.03977125883102417, 0.2492477297782898, 0.07400687038898468, 0.1453728973865509, 0.4916013181209564]"
2023-08-30 20:00:00+00:00,2023-08-30 13:31:00+00:00,2023-08-30 20:00:00+00:00,8666768.179932313,1.0006052417647255,1.0006052417647255,0.0,-5245.490067688319,5,8672013.670000002,8672013.670000002,[],8658576.27,[],-5245.490067688319,8658576.27,"[{'sid': Equity(4 [VWO]), 'amount': 8408, 'cost_basis': 40.64409657972406, 'last_sale_price': 41.02}, {'sid': Equity(2 [SPY]), 'amount': 4835, 'cost_basis': 446.94586827667604, 'last_sale_price': 451.01}, {'sid': Equity(3 [VNQ]), 'amount': 7782, 'cost_basis': 83.20193184597701, 'last_sale_price': 82.99}, {'sid': Equity(1 [LQD]), 'amount': 11861, 'cost_basis': 104.07131408927368, 'last_sale_price': 105.98}, {'sid': Equity(0 [DBC]), 'amount': 173280, 'cost_basis': 24.17686277209509, 'last_sale_price': 24.490000000000002}]",0.0,0.0,13437.400000002235,8672013.670000002,0,8672013.670000002,0.0017832593237517953,2.8093977402337966,-0.3067009156895203,0.0,2023-08,0.14014275132853107,-0.42934131332132586,683,0.0,0.0,,,0.0,-0.31124368401512414,-0.1333231820067703,"[0.03977125883102417, 0.2492477297782898, 0.07400687038898468, 0.1453728973865509, 0.4916013181209564]"
2023-08-31 20:00:00+00:00,2023-08-31 13:31:00+00:00,2023-08-31 20:00:00+00:00,8674173.11993231,1.000604725083897,1.000604725083897,0.0,-5245.490067688319,5,8679418.61,8679418.61,[],8672013.670000002,[],-5245.490067688319,8672013.670000002,"[{'sid': Equity(4 [VWO]), 'amount': 8408, 'cost_basis': 40.64409657972406, 'last_sale_price': 40.53}, {'sid': Equity(2 [SPY]), 'amount': 4835, 'cost_basis': 446.94586827667604, 'last_sale_price': 450.35}, {'sid': Equity(3 [VNQ]), 'amount': 7782, 'cost_basis': 83.20193184597701, 'last_sale_price': 82.38}, {'sid': Equity(1 [LQD]), 'amount': 11861, 'cost_basis': 104.07131408927368, 'last_sale_price': 106.16}, {'sid': Equity(0 [DBC]), 'amount': 173280, 'cost_basis': 24.17686277209509, 'last_sale_price': 24.59}]",0.0,0.0,7404.939999997616,8679418.61,0,8679418.61,0.0012683452283948967,2.8093977402337966,-0.30422617043102057,0.0,2023-08,0.14004150214189712,-0.42588073854120495,684,0.0,0.0,,,0.0,-0.31124368401512414,-0.13258268800677064,"[0.03977125883102417, 0.2492477297782898, 0.07400687038898468, 0.1453728973865509, 0.4916013181209564]"
2023-09-01 20:00:00+00:00,2023-09-01 13:31:00+00:00,2023-09-01 20:00:00+00:00,8719871.789932312,1.0006015558707806,1.0006015558707806,0.0,-5245.490067688319,5,8725117.280000001,8725117.280000001,[],8679418.61,[],-5245.490067688319,8679418.61,"[{'sid': Equity(4 [VWO]), 'amount': 8408, 'cost_basis': 40.64409657972406, 'last_sale_price': 40.97}, {'sid': Equity(2 [SPY]), 'amount': 4835, 'cost_basis': 446.94586827667604, 'last_sale_price': 451.19}, {'sid': Equity(3 [VNQ]), 'amount': 7782, 'cost_basis': 83.20193184597701, 'last_sale_price': 82.52}, {'sid': Equity(1 [LQD]), 'amount': 11861, 'cost_basis': 104.07131408927368, 'last_sale_price': 105.03}, {'sid': Equity(0 [DBC]), 'amount': 173280, 'cost_basis': 24.17686277209509, 'last_sale_price': 24.88}]",0.0,0.0,45698.67000000179,8725117.280000001,0,8725117.280000001,0.005813497569463778,2.8093977402337966,-0.2900739147778571,0.0,2023-09,0.13997795199326382,-0.4061815695992885,685,0.0,0.0,,,0.0,-0.31124368401512414,-0.12801282100677058,"[0.03977125883102417, 0.2492477297782898, 0.07400687038898468, 0.1453728973865509, 0.4916013181209564]"
