,period_open,period_close,long_value,short_value,longs_count,long_exposure,shorts_count,transactions,ending_exposure,starting_value,returns,starting_exposure,starting_cash,capital_used,ending_value,positions,portfolio_value,ending_cash,gross_leverage,net_leverage,orders,short_exposure,pnl,max_drawdown,algo_volatility,alpha,beta,benchmark_period_return,benchmark_volatility,excess_return,algorithm_period_return,sharpe,trading_days,period_label,max_leverage,treasury_period_return,sortino,weights
2022-03-09 21:00:00+00:00,2022-03-09 14:31:00+00:00,2022-03-09 21:00:00+00:00,10993650.53,-579787.97,4,10993650.53,1,[],10413862.559999999,10491514.08,-0.007384752232969749,10491514.08,23601.05863941053,0.0,10413862.559999999,"[{'sid': Equity(4 [VWO]), 'amount': -12751, 'cost_basis': 46.049950280748305, 'last_sale_price': 45.47}, {'sid': Equity(2 [SPY]), 'amount': 6397, 'cost_basis': 444.10994771968006, 'last_sale_price': 427.41}, {'sid': Equity(3 [VNQ]), 'amount': 18240, 'cost_basis': 102.32612738573485, 'last_sale_price': 104.24000000000001}, {'sid': Equity(1 [LQD]), 'amount': 35974, 'cost_basis': 129.65839813705193, 'last_sale_price': 121.62}, {'sid': Equity(0 [DBC]), 'amount': 76742, 'cost_basis': 24.032011344563735, 'last_sale_price': 25.84}]",10437463.61863941,23601.05863941053,1.1088362961411378,0.9977388128474753,[],-579787.97,-77651.52000000142,-0.07276678545265315,0.076893182079296,,,0.0,0.0,0.0,0.043746361863939764,0.4910325536929688,310,2022-03,1.7626992254607579,0.0,0.6944056757556122,"[-0.05356171354651451, 0.2551792562007904, 0.1789785921573639, 0.417939692735672, 0.20146416127681732]"
2022-03-10 21:00:00+00:00,2022-03-10 14:31:00+00:00,2022-03-10 21:00:00+00:00,10912252.840000002,-570862.27,4,10912252.840000002,1,[],10341390.570000002,10413862.559999999,-0.006943448393973206,10413862.559999999,23601.05863941053,0.0,10341390.570000002,"[{'sid': Equity(4 [VWO]), 'amount': -12751, 'cost_basis': 46.049950280748305, 'last_sale_price': 44.77}, {'sid': Equity(2 [SPY]), 'amount': 6397, 'cost_basis': 444.10994771968006, 'last_sale_price': 425.48}, {'sid': Equity(3 [VNQ]), 'amount': 18240, 'cost_basis': 102.32612738573485, 'last_sale_price': 104.5}, {'sid': Equity(1 [LQD]), 'amount': 35974, 'cost_basis': 129.65839813705193, 'last_sale_price': 120.23}, {'sid': Equity(0 [DBC]), 'amount': 76742, 'cost_basis': 24.032011344563735, 'last_sale_price': 25.53}]",10364991.628639413,23601.05863941053,1.1078750009089358,0.9977230026337697,[],-570862.27,-72471.9899999965,-0.07276678545265315,0.07703413562714685,,,0.0,0.0,0.0,0.03649916286394017,0.4155229031502631,311,2022-03,1.7626992254607579,0.0,0.5857779674296062,"[-0.05356171354651451, 0.2551792562007904, 0.1789785921573639, 0.417939692735672, 0.20146416127681732]"
2022-03-11 21:00:00+00:00,2022-03-11 14:31:00+00:00,2022-03-11 21:00:00+00:00,10894473.65,-559258.86,4,10894473.65,1,[],10335214.790000001,10341390.570000002,-0.0005958306790077028,10341390.570000002,23601.05863941053,0.0,10335214.790000001,"[{'sid': Equity(4 [VWO]), 'amount': -12751, 'cost_basis': 46.049950280748305, 'last_sale_price': 43.86}, {'sid': Equity(2 [SPY]), 'amount': 6397, 'cost_basis': 444.10994771968006, 'last_sale_price': 420.07}, {'sid': Equity(3 [VNQ]), 'amount': 18240, 'cost_basis': 102.32612738573485, 'last_sale_price': 103.67}, {'sid': Equity(1 [LQD]), 'amount': 35974, 'cost_basis': 129.65839813705193, 'last_sale_price': 120.18}, {'sid': Equity(0 [DBC]), 'amount': 76742, 'cost_basis': 24.032011344563735, 'last_sale_price': 25.97}]",10358815.848639412,23601.05863941053,1.105699017856795,0.9977216451200346,[],-559258.86,-6175.780000001192,-0.07276678545265315,0.07691293043386699,,,0.0,0.0,0.0,0.03588158486394,0.40858676506651925,312,2022-03,1.7626992254607579,0.0,0.5759896635056301,"[-0.05356171354651451, 0.2551792562007904, 0.1789785921573639, 0.417939692735672, 0.20146416127681732]"
2022-03-14 20:00:00+00:00,2022-03-14 13:31:00+00:00,2022-03-14 20:00:00+00:00,10739141.780000001,-545870.31,4,10739141.780000001,1,[],10193271.47,10335214.790000001,-0.013702658882447816,10335214.790000001,23601.05863941053,0.0,10193271.47,"[{'sid': Equity(4 [VWO]), 'amount': -12751, 'cost_basis': 46.049950280748305, 'last_sale_price': 42.81}, {'sid': Equity(2 [SPY]), 'amount': 6397, 'cost_basis': 444.10994771968006, 'last_sale_price': 417.0}, {'sid': Equity(3 [VNQ]), 'amount': 18240, 'cost_basis': 102.32612738573485, 'last_sale_price': 102.86}, {'sid': Equity(1 [LQD]), 'amount': 35974, 'cost_basis': 129.65839813705193, 'last_sale_price': 118.44}, {'sid': Equity(0 [DBC]), 'amount': 76742, 'cost_basis': 24.032011344563735, 'last_sale_price': 25.21}]",10216872.528639412,23601.05863941053,1.1045466270002329,0.9976899918665665,"[{'id': '7ad47397ead04099bccd3fee67a78731', 'dt': Timestamp('2022-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-14 20:00:00+0000', tz='UTC'), 'amount': 15883, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '45b96098540b46bfb4298541fa3bc102', 'dt': Timestamp('2022-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-14 20:00:00+0000', tz='UTC'), 'amount': 3176, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c94cb92dc1c147bb8bd8d90a4e75ccaa', 'dt': Timestamp('2022-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-14 20:00:00+0000', tz='UTC'), 'amount': -22185, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1d9fad3797b14e7993e2bc2ac5e006d0', 'dt': Timestamp('2022-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-14 20:00:00+0000', tz='UTC'), 'amount': 3679, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c86f03404ccd4621b0163a4144deabb7', 'dt': Timestamp('2022-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-14 20:00:00+0000', tz='UTC'), 'amount': -5351, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-545870.31,-141943.3200000003,-0.07276678545265315,0.07778542770709412,,,0.0,0.0,0.0,0.02168725286394002,0.26088474530570066,313,2022-03,1.7626992254607579,0.0,0.3633979324303228,"[0.013127065263688564, 0.39074650406837463, -0.039719149470329285, 0.45969051122665405, 0.17615504562854767]"
2022-03-15 20:00:00+00:00,2022-03-15 13:31:00+00:00,2022-03-15 20:00:00+00:00,10702626.99,-408504.75,4,10702626.99,1,"[{'amount': 15883, 'dt': Timestamp('2022-03-15 20:00:00+0000', tz='UTC'), 'price': 42.811395, 'order_id': '7ad47397ead04099bccd3fee67a78731', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 3176, 'dt': Timestamp('2022-03-15 20:00:00+0000', tz='UTC'), 'price': 426.383085, 'order_id': '45b96098540b46bfb4298541fa3bc102', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -22185, 'dt': Timestamp('2022-03-15 20:00:00+0000', tz='UTC'), 'price': 103.49822499999999, 'order_id': 'c94cb92dc1c147bb8bd8d90a4e75ccaa', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 3679, 'dt': Timestamp('2022-03-15 20:00:00+0000', tz='UTC'), 'price': 119.429685, 'order_id': '1d9fad3797b14e7993e2bc2ac5e006d0', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -5351, 'dt': Timestamp('2022-03-15 20:00:00+0000', tz='UTC'), 'price': 24.577704999999998, 'order_id': 'c86f03404ccd4621b0163a4144deabb7', 'sid': Equity(0 [DBC]), 'commission': None}]",10294122.24,10193271.47,0.005328068637218797,10193271.47,23601.05863941053,-46414.571909695864,10294122.24,"[{'sid': Equity(4 [VWO]), 'amount': 3132, 'cost_basis': 42.833105516819444, 'last_sale_price': 42.79}, {'sid': Equity(2 [SPY]), 'amount': 9573, 'cost_basis': 438.2429157829927, 'last_sale_price': 426.17}, {'sid': Equity(3 [VNQ]), 'amount': -3945, 'cost_basis': 103.44002200578896, 'last_sale_price': 103.55}, {'sid': Equity(1 [LQD]), 'amount': 39653, 'cost_basis': 128.71048757668822, 'last_sale_price': 119.37}, {'sid': Equity(0 [DBC]), 'amount': 71391, 'cost_basis': 24.032195562881807, 'last_sale_price': 24.59}]",10271308.726729717,-22813.513270283816,1.0817639733761244,1.0022210911848959,"[{'id': '7ad47397ead04099bccd3fee67a78731', 'dt': Timestamp('2022-03-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-14 20:00:00+0000', tz='UTC'), 'amount': 15883, 'filled': 15883, 'commission': 67.99733867849999, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '45b96098540b46bfb4298541fa3bc102', 'dt': Timestamp('2022-03-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-14 20:00:00+0000', tz='UTC'), 'amount': 3176, 'filled': 3176, 'commission': 135.41926779599999, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c94cb92dc1c147bb8bd8d90a4e75ccaa', 'dt': Timestamp('2022-03-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-14 20:00:00+0000', tz='UTC'), 'amount': -22185, 'filled': -22185, 'commission': 229.6108121625, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1d9fad3797b14e7993e2bc2ac5e006d0', 'dt': Timestamp('2022-03-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-14 20:00:00+0000', tz='UTC'), 'amount': 3679, 'filled': 3679, 'commission': 43.93818111150001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c86f03404ccd4621b0163a4144deabb7', 'dt': Timestamp('2022-03-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-14 20:00:00+0000', tz='UTC'), 'amount': -5351, 'filled': -5351, 'commission': 13.1515299455, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-408504.75,54436.19809030555,-0.07276678545265315,0.07780322206915,,,0.0,0.0,0.0,0.027130872672970652,0.3149539692865262,314,2022-03,1.7626992254607579,0.0,0.43951413496687614,"[0.013127065263688564, 0.39074650406837463, -0.039719149470329285, 0.45969051122665405, 0.17615504562854767]"
2022-03-16 20:00:00+00:00,2022-03-16 13:31:00+00:00,2022-03-16 20:00:00+00:00,10828975.35,-413357.1,4,10828975.35,1,[],10415618.25,10294122.24,0.011828678626300215,10294122.24,-22813.513270283816,0.0,10415618.25,"[{'sid': Equity(4 [VWO]), 'amount': 3132, 'cost_basis': 42.833105516819444, 'last_sale_price': 46.12}, {'sid': Equity(2 [SPY]), 'amount': 9573, 'cost_basis': 438.2429157829927, 'last_sale_price': 435.62}, {'sid': Equity(3 [VNQ]), 'amount': -3945, 'cost_basis': 103.44002200578896, 'last_sale_price': 104.78}, {'sid': Equity(1 [LQD]), 'amount': 39653, 'cost_basis': 128.71048757668822, 'last_sale_price': 120.39}, {'sid': Equity(0 [DBC]), 'amount': 71391, 'cost_basis': 24.032195562881807, 'last_sale_price': 24.38}]",10392804.736729717,-22813.513270283816,1.081741910368808,1.0021951257478798,[],-413357.1,121496.00999999978,-0.07276678545265315,0.07838472129426365,,,0.0,0.0,0.0,0.039280473672970606,0.4323493673599042,315,2022-03,1.7626992254607579,0.0,0.6088143453570073,"[0.013127065263688564, 0.39074650406837463, -0.039719149470329285, 0.45969051122665405, 0.17615504562854767]"
2022-03-17 20:00:00+00:00,2022-03-17 13:31:00+00:00,2022-03-17 20:00:00+00:00,11010401.330000002,-419748.0,4,11010401.330000002,1,[],10590653.330000002,10415618.25,0.01684194829345742,10415618.25,-22813.513270283816,0.0,10590653.330000002,"[{'sid': Equity(4 [VWO]), 'amount': 3132, 'cost_basis': 42.833105516819444, 'last_sale_price': 45.78}, {'sid': Equity(2 [SPY]), 'amount': 9573, 'cost_basis': 438.2429157829927, 'last_sale_price': 441.07}, {'sid': Equity(3 [VNQ]), 'amount': -3945, 'cost_basis': 103.44002200578896, 'last_sale_price': 106.4}, {'sid': Equity(1 [LQD]), 'amount': 39653, 'cost_basis': 128.71048757668822, 'last_sale_price': 121.57000000000001}, {'sid': Equity(0 [DBC]), 'amount': 71391, 'cost_basis': 24.032195562881807, 'last_sale_price': 25.55}]",10567839.816729719,-22813.513270283816,1.0815975192872604,1.0021587678906874,[],-419748.0,175035.08000000194,-0.07276678545265315,0.07966971882244123,,,0.0,0.0,0.0,0.05678398167297072,0.592612357994921,316,2022-03,1.7626992254607579,0.0,0.8495146707346121,"[0.013127065263688564, 0.39074650406837463, -0.039719149470329285, 0.45969051122665405, 0.17615504562854767]"
2022-03-18 20:00:00+00:00,2022-03-18 13:31:00+00:00,2022-03-18 20:00:00+00:00,11063766.860000001,-419748.0,4,11063766.860000001,1,[],10644018.860000001,10590653.330000002,0.005049804967285576,10590653.330000002,-22813.513270283816,0.0,10644018.860000001,"[{'sid': Equity(4 [VWO]), 'amount': 3132, 'cost_basis': 42.833105516819444, 'last_sale_price': 46.5}, {'sid': Equity(2 [SPY]), 'amount': 9573, 'cost_basis': 438.2429157829927, 'last_sale_price': 444.52}, {'sid': Equity(3 [VNQ]), 'amount': -3945, 'cost_basis': 103.44002200578896, 'last_sale_price': 106.4}, {'sid': Equity(1 [LQD]), 'amount': 39653, 'cost_basis': 128.71048757668822, 'last_sale_price': 121.81}, {'sid': Equity(0 [DBC]), 'amount': 71391, 'cost_basis': 24.032195562881807, 'last_sale_price': 25.67}]",10621205.346729718,-22813.513270283816,1.0811875380543121,1.002147921307002,[],-419748.0,53365.52999999933,-0.07276678545265315,0.07966161700888967,,,0.0,0.0,0.0,0.06212053467297074,0.6411955985929432,317,2022-03,1.7626992254607579,0.0,0.9205187417623734,"[0.013127065263688564, 0.39074650406837463, -0.039719149470329285, 0.45969051122665405, 0.17615504562854767]"
2022-03-21 20:00:00+00:00,2022-03-21 13:31:00+00:00,2022-03-21 20:00:00+00:00,11061789.12,-417183.75,4,11061789.12,1,[],10644605.37,10644018.860000001,5.522066289564975e-05,10644018.860000001,-22813.513270283816,0.0,10644605.37,"[{'sid': Equity(4 [VWO]), 'amount': 3132, 'cost_basis': 42.833105516819444, 'last_sale_price': 45.78}, {'sid': Equity(2 [SPY]), 'amount': 9573, 'cost_basis': 438.2429157829927, 'last_sale_price': 444.39}, {'sid': Equity(3 [VNQ]), 'amount': -3945, 'cost_basis': 103.44002200578896, 'last_sale_price': 105.75}, {'sid': Equity(1 [LQD]), 'amount': 39653, 'cost_basis': 128.71048757668822, 'last_sale_price': 120.12}, {'sid': Equity(0 [DBC]), 'amount': 71391, 'cost_basis': 24.032195562881807, 'last_sale_price': 26.63}]",10621791.856729716,-22813.513270283816,1.0807002269327273,1.0021478027039128,"[{'id': '9930f54b603c4e58a0187c447a22555d', 'dt': Timestamp('2022-03-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-21 20:00:00+0000', tz='UTC'), 'amount': 6361, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6c62e0b7bd15453b846f4462a21682df', 'dt': Timestamp('2022-03-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-21 20:00:00+0000', tz='UTC'), 'amount': -2399, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '68739bd79ca74ade9def784be4d6acaa', 'dt': Timestamp('2022-03-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-21 20:00:00+0000', tz='UTC'), 'amount': 3763, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1f82bb8f8b114040af983515f27f7fc7', 'dt': Timestamp('2022-03-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-21 20:00:00+0000', tz='UTC'), 'amount': 3706, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '58bfcf2d748f43cc873eeb6d35439d76', 'dt': Timestamp('2022-03-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-21 20:00:00+0000', tz='UTC'), 'amount': -3411, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-417183.75,586.5099999979138,-0.07276678545265315,0.07953597686497851,,,0.0,0.0,0.0,0.06217918567297054,0.6407391372810312,318,2022-03,1.7626992254607579,0.0,0.9198601089261356,"[0.040918659418821335, 0.3001082241535187, -0.0018092287937179208, 0.49034959077835083, 0.17043273150920868]"
2022-03-22 20:00:00+00:00,2022-03-22 13:31:00+00:00,2022-03-22 20:00:00+00:00,10668625.799999999,-19295.64,4,10668625.799999999,1,"[{'amount': 6361, 'dt': Timestamp('2022-03-22 20:00:00+0000', tz='UTC'), 'price': 46.513245000000005, 'order_id': '9930f54b603c4e58a0187c447a22555d', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -2399, 'dt': Timestamp('2022-03-22 20:00:00+0000', tz='UTC'), 'price': 449.36520500000006, 'order_id': '6c62e0b7bd15453b846f4462a21682df', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 3763, 'dt': Timestamp('2022-03-22 20:00:00+0000', tz='UTC'), 'price': 106.07301, 'order_id': '68739bd79ca74ade9def784be4d6acaa', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 3706, 'dt': Timestamp('2022-03-22 20:00:00+0000', tz='UTC'), 'price': 119.889915, 'order_id': '1f82bb8f8b114040af983515f27f7fc7', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -3411, 'dt': Timestamp('2022-03-22 20:00:00+0000', tz='UTC'), 'price': 26.556715, 'order_id': '58bfcf2d748f43cc873eeb6d35439d76', 'sid': Equity(0 [DBC]), 'commission': None}]",10649330.159999998,10644605.37,0.0031793659950256625,10644605.37,-22813.513270283816,29045.773835528642,10649330.159999998,"[{'sid': Equity(4 [VWO]), 'amount': 9493, 'cost_basis': 45.30218318748794, 'last_sale_price': 46.49}, {'sid': Equity(2 [SPY]), 'amount': 7174, 'cost_basis': 438.25794264564666, 'last_sale_price': 449.59000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -182, 'cost_basis': 103.22070731533293, 'last_sale_price': 106.02}, {'sid': Equity(1 [LQD]), 'amount': 43359, 'cost_basis': 127.9575963484148, 'last_sale_price': 119.83}, {'sid': Equity(0 [DBC]), 'amount': 67980, 'cost_basis': 24.032328815242597, 'last_sale_price': 26.57}]",10655562.420565242,6232.260565243789,1.0030368194711434,0.9994151166949935,"[{'id': '9930f54b603c4e58a0187c447a22555d', 'dt': Timestamp('2022-03-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-21 20:00:00+0000', tz='UTC'), 'amount': 6361, 'filled': 6361, 'commission': 29.587075144500005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6c62e0b7bd15453b846f4462a21682df', 'dt': Timestamp('2022-03-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-21 20:00:00+0000', tz='UTC'), 'amount': -2399, 'filled': -2399, 'commission': 107.80271267950002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '68739bd79ca74ade9def784be4d6acaa', 'dt': Timestamp('2022-03-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-21 20:00:00+0000', tz='UTC'), 'amount': 3763, 'filled': 3763, 'commission': 39.915273663, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1f82bb8f8b114040af983515f27f7fc7', 'dt': Timestamp('2022-03-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-21 20:00:00+0000', tz='UTC'), 'amount': 3706, 'filled': 3706, 'commission': 44.431202499, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '58bfcf2d748f43cc873eeb6d35439d76', 'dt': Timestamp('2022-03-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-03-21 20:00:00+0000', tz='UTC'), 'amount': -3411, 'filled': -3411, 'commission': 9.0584954865, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-19295.64,33770.563835525885,-0.07276678545265315,0.0794548952919525,,,0.0,0.0,0.0,0.06555624205652322,0.6709927383641481,319,2022-03,1.7626992254607579,0.0,0.9638227545789801,"[0.040918659418821335, 0.3001082241535187, -0.0018092287937179208, 0.49034959077835083, 0.17043273150920868]"
2022-03-23 20:00:00+00:00,2022-03-23 13:31:00+00:00,2022-03-23 20:00:00+00:00,10683659.440000001,-18975.32,4,10683659.440000001,1,[],10664684.120000001,10649330.159999998,0.0014409337953265045,10649330.159999998,6232.260565243789,0.0,10664684.120000001,"[{'sid': Equity(4 [VWO]), 'amount': 9493, 'cost_basis': 45.30218318748794, 'last_sale_price': 46.17}, {'sid': Equity(2 [SPY]), 'amount': 7174, 'cost_basis': 438.25794264564666, 'last_sale_price': 443.8}, {'sid': Equity(3 [VNQ]), 'amount': -182, 'cost_basis': 103.22070731533293, 'last_sale_price': 104.26}, {'sid': Equity(1 [LQD]), 'amount': 43359, 'cost_basis': 127.9575963484148, 'last_sale_price': 120.17}, {'sid': Equity(0 [DBC]), 'amount': 67980, 'cost_basis': 24.032328815242597, 'last_sale_price': 27.23}]",10670916.380565245,6232.260565243789,1.0029724138305989,0.9994159582604738,[],-18975.32,15353.960000002757,-0.07276678545265315,0.0793377612302089,,,0.0,0.0,0.0,0.06709163805652363,0.6841860308380971,320,2022-03,1.7626992254607579,0.0,0.982861870391938,"[0.040918659418821335, 0.3001082241535187, -0.0018092287937179208, 0.49034959077835083, 0.17043273150920868]"
2022-03-24 20:00:00+00:00,2022-03-24 13:31:00+00:00,2022-03-24 20:00:00+00:00,10718124.89,-19095.44,4,10718124.89,1,[],10699029.450000001,10664684.120000001,0.0032185923659333593,10664684.120000001,6232.260565243789,0.0,10699029.450000001,"[{'sid': Equity(4 [VWO]), 'amount': 9493, 'cost_basis': 45.30218318748794, 'last_sale_price': 46.45}, {'sid': Equity(2 [SPY]), 'amount': 7174, 'cost_basis': 438.25794264564666, 'last_sale_price': 450.49}, {'sid': Equity(3 [VNQ]), 'amount': -182, 'cost_basis': 103.22070731533293, 'last_sale_price': 104.92}, {'sid': Equity(1 [LQD]), 'amount': 43359, 'cost_basis': 127.9575963484148, 'last_sale_price': 120.22}, {'sid': Equity(0 [DBC]), 'amount': 67980, 'cost_basis': 24.032328815242597, 'last_sale_price': 26.96}]",10705261.710565245,6232.260565243789,1.0029853188365507,0.9994178320218838,[],-19095.44,34345.330000000075,-0.07276678545265315,0.07925837843988383,,,0.0,0.0,0.0,0.0705261710565237,0.7146175878460072,321,2022-03,1.7626992254607579,0.0,1.027152088409662,"[0.040918659418821335, 0.3001082241535187, -0.0018092287937179208, 0.49034959077835083, 0.17043273150920868]"
2022-03-25 20:00:00+00:00,2022-03-25 13:31:00+00:00,2022-03-25 20:00:00+00:00,10702895.16,-19333.86,4,10702895.16,1,[],10683561.3,10699029.450000001,-0.001444910962310586,10699029.450000001,6232.260565243789,0.0,10683561.3,"[{'sid': Equity(4 [VWO]), 'amount': 9493, 'cost_basis': 45.30218318748794, 'last_sale_price': 46.09}, {'sid': Equity(2 [SPY]), 'amount': 7174, 'cost_basis': 438.25794264564666, 'last_sale_price': 452.69}, {'sid': Equity(3 [VNQ]), 'amount': -182, 'cost_basis': 103.22070731533293, 'last_sale_price': 106.23}, {'sid': Equity(1 [LQD]), 'amount': 43359, 'cost_basis': 127.9575963484148, 'last_sale_price': 119.27}, {'sid': Equity(0 [DBC]), 'amount': 67980, 'cost_basis': 24.032328815242597, 'last_sale_price': 27.16}]",10689793.560565244,6232.260565243789,1.0030342456335555,0.9994169896238002,[],-19333.86,-15468.150000000373,-0.07276678545265315,0.07914861058096931,,,0.0,0.0,0.0,0.06897935605652372,0.6990992270474623,322,2022-03,1.7626992254607579,0.0,1.0047462424077462,"[0.040918659418821335, 0.3001082241535187, -0.0018092287937179208, 0.49034959077835083, 0.17043273150920868]"
