,period_open,period_close,returns,shorts_count,starting_exposure,starting_value,transactions,short_exposure,starting_cash,short_value,long_exposure,capital_used,gross_leverage,long_value,ending_cash,portfolio_value,longs_count,positions,pnl,ending_exposure,ending_value,net_leverage,orders,algorithm_period_return,max_drawdown,sharpe,max_leverage,sortino,alpha,beta,trading_days,benchmark_period_return,benchmark_volatility,period_label,treasury_period_return,excess_return,algo_volatility,weights
2023-03-14 20:00:00+00:00,2023-03-14 13:31:00+00:00,2023-03-14 20:00:00+00:00,0.009666777744219202,1,7750729.789999999,7750729.789999999,"[{'amount': 60396, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 39.119550000000004, 'order_id': '8534282d73414a5281187368e8aeb31c', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -5615, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 391.534135, 'order_id': '87c1e51dfcb74781b9bee1f1406518b3', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -24720, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 82.61867, 'order_id': '75b0d4bfbb004f5eb533d7089031f496', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 17128, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 106.64329500000001, 'order_id': '6f4fc076c4e9451fb6558bf621f0cbcc', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 1949, 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'price': 23.23161, 'order_id': 'f6fd0ffe93384fc190ffd0a9e8c0426d', 'sid': Equity(0 [DBC]), 'commission': None}]",-425447.10000000003,49302.027230012696,-425447.10000000003,8245309.48,6268.583975000307,1.1009879189732392,8245309.48,55570.61120501245,7875432.991205013,4,"[{'sid': Equity(4 [VWO]), 'amount': -10881, 'cost_basis': 40.04884259409504, 'last_sale_price': 39.1}, {'sid': Equity(2 [SPY]), 'amount': 4358, 'cost_basis': 398.90917009295407, 'last_sale_price': 391.73}, {'sid': Equity(3 [VNQ]), 'amount': 17709, 'cost_basis': 84.75036810118081, 'last_sale_price': 82.66}, {'sid': Equity(1 [LQD]), 'amount': 41160, 'cost_basis': 106.56332593682676, 'last_sale_price': 106.59}, {'sid': Equity(0 [DBC]), 'amount': 29590, 'cost_basis': 23.858617153440328, 'last_sale_price': 23.22}]",75401.17397500109,7819862.380000001,7819862.380000001,0.9929438024211403,"[{'id': '8534282d73414a5281187368e8aeb31c', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 60396, 'filled': 60396, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '87c1e51dfcb74781b9bee1f1406518b3', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': -5615, 'filled': -5615, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '75b0d4bfbb004f5eb533d7089031f496', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': -24720, 'filled': -24720, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6f4fc076c4e9451fb6558bf621f0cbcc', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 17128, 'filled': 17128, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f6fd0ffe93384fc190ffd0a9e8c0426d', 'dt': Timestamp('2023-03-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-13 20:00:00+0000', tz='UTC'), 'amount': 1949, 'filled': 1949, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-0.21245670087949953,-0.28559896735612433,-0.7582360228330847,2.4256488232118985,-1.0250987346660043,,,565,0.0,0.0,2023-03,0.0,0.0,0.12942986761868794,"[-0.05451586842536926, 0.21525979042053223, 0.1858658492565155, 0.5641626715660095, 0.08922749757766724]"
2023-03-15 20:00:00+00:00,2023-03-15 13:31:00+00:00,2023-03-15 20:00:00+00:00,0.002709388807425439,1,7819862.380000001,7819862.380000001,[],-418374.45,55570.61120501245,-418374.45,8259574.44,0.0,1.0989237662134674,8259574.44,55570.61120501245,7896770.601205013,4,"[{'sid': Equity(4 [VWO]), 'amount': -10881, 'cost_basis': 40.04884259409504, 'last_sale_price': 38.45}, {'sid': Equity(2 [SPY]), 'amount': 4358, 'cost_basis': 398.90917009295407, 'last_sale_price': 389.28000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 17709, 'cost_basis': 84.75036810118081, 'last_sale_price': 82.60000000000001}, {'sid': Equity(1 [LQD]), 'amount': 41160, 'cost_basis': 106.56332593682676, 'last_sale_price': 107.61}, {'sid': Equity(0 [DBC]), 'amount': 29590, 'cost_basis': 23.858617153440328, 'last_sale_price': 22.68}]",21337.609999999404,7841199.99,7841199.99,0.9929628687457969,[],-0.21032293987949957,-0.28559896735612433,-0.7481430942409263,2.4256488232118985,-1.0115812855656972,,,566,0.0,0.0,2023-03,0.0,0.0,0.1293318071215987,"[-0.05451586842536926, 0.21525979042053223, 0.1858658492565155, 0.5641626715660095, 0.08922749757766724]"
2023-03-16 20:00:00+00:00,2023-03-16 13:31:00+00:00,2023-03-16 20:00:00+00:00,0.0021187813151679613,1,7841199.99,7841199.99,[],-423706.13999999996,55570.61120501245,-423706.13999999996,8281637.66,0.0,1.10006210343617,8281637.66,55570.61120501245,7913502.131205013,4,"[{'sid': Equity(4 [VWO]), 'amount': -10881, 'cost_basis': 40.04884259409504, 'last_sale_price': 38.94}, {'sid': Equity(2 [SPY]), 'amount': 4358, 'cost_basis': 398.90917009295407, 'last_sale_price': 396.11}, {'sid': Equity(3 [VNQ]), 'amount': 17709, 'cost_basis': 84.75036810118081, 'last_sale_price': 82.42}, {'sid': Equity(1 [LQD]), 'amount': 41160, 'cost_basis': 106.56332593682676, 'last_sale_price': 107.45}, {'sid': Equity(0 [DBC]), 'amount': 29590, 'cost_basis': 23.858617153440328, 'last_sale_price': 22.75}]",16731.53000000026,7857931.5200000005,7857931.5200000005,0.9929777473634734,[],-0.20864978687949953,-0.28559896735612433,-0.7401349716415244,2.4256488232118985,-1.0008351820512882,,,567,0.0,0.0,2023-03,0.0,0.0,0.12922827751998886,"[-0.05451586842536926, 0.21525979042053223, 0.1858658492565155, 0.5641626715660095, 0.08922749757766724]"
2023-03-17 20:00:00+00:00,2023-03-17 13:31:00+00:00,2023-03-17 20:00:00+00:00,-0.00473311176000113,1,7857931.5200000005,7857931.5200000005,[],-421529.94,55570.61120501245,-421529.94,8242005.970000001,0.0,1.099985348572606,8242005.970000001,55570.61120501245,7876046.641205013,4,"[{'sid': Equity(4 [VWO]), 'amount': -10881, 'cost_basis': 40.04884259409504, 'last_sale_price': 38.74}, {'sid': Equity(2 [SPY]), 'amount': 4358, 'cost_basis': 398.90917009295407, 'last_sale_price': 389.99}, {'sid': Equity(3 [VNQ]), 'amount': 17709, 'cost_basis': 84.75036810118081, 'last_sale_price': 80.55}, {'sid': Equity(1 [LQD]), 'amount': 41160, 'cost_basis': 106.56332593682676, 'last_sale_price': 107.99000000000001}, {'sid': Equity(0 [DBC]), 'amount': 29590, 'cost_basis': 23.858617153440328, 'last_sale_price': 22.68}]",-37455.49000000022,7820476.03,7820476.03,0.9929443521938679,[],-0.21239533587949955,-0.28559896735612433,-0.755557672847711,2.4256488232118985,-1.0213897330889048,,,568,0.0,0.0,2023-03,0.0,0.0,0.12914682919438478,"[-0.05451586842536926, 0.21525979042053223, 0.1858658492565155, 0.5641626715660095, 0.08922749757766724]"
2023-03-20 20:00:00+00:00,2023-03-20 13:31:00+00:00,2023-03-20 20:00:00+00:00,0.002754102532419811,1,7820476.03,7820476.03,[],-421965.18,55570.61120501245,-421965.18,8264132.649999999,0.0,1.099820953884394,8264132.649999999,55570.61120501245,7897738.081205012,4,"[{'sid': Equity(4 [VWO]), 'amount': -10881, 'cost_basis': 40.04884259409504, 'last_sale_price': 38.78}, {'sid': Equity(2 [SPY]), 'amount': 4358, 'cost_basis': 398.90917009295407, 'last_sale_price': 393.74}, {'sid': Equity(3 [VNQ]), 'amount': 17709, 'cost_basis': 84.75036810118081, 'last_sale_price': 81.47}, {'sid': Equity(1 [LQD]), 'amount': 41160, 'cost_basis': 106.56332593682676, 'last_sale_price': 107.67}, {'sid': Equity(0 [DBC]), 'amount': 29590, 'cost_basis': 23.858617153440328, 'last_sale_price': 22.77}]",21691.43999999948,7842167.47,7842167.47,0.9929637308006884,"[{'id': '185d0ea8f95645c2a3a9ebc7e3a38bdb', 'dt': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': -32010, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f367af7e35684802b9d0a5d28e1bc57e', 'dt': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': 1017, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '08c2c383bc2541bab0afb439cc213b7c', 'dt': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': -8191, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7387f427f14a490a9eba4f0b6242348f', 'dt': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': 9261, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1c4eb87fbc2548afbc69ea58303006e5', 'dt': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': 24876, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-0.21022619187949965,-0.28559896735612433,-0.7453438526326202,2.4256488232118985,-1.0077129963672158,,,569,0.0,0.0,2023-03,0.0,0.0,0.1290500272296241,"[-0.2106110006570816, 0.2679975628852844, 0.09818233549594879, 0.687398374080658, 0.15703274309635162]"
2023-03-21 20:00:00+00:00,2023-03-21 13:31:00+00:00,2023-03-21 20:00:00+00:00,0.0042439189386092036,1,7842167.47,7842167.47,"[{'amount': -32010, 'dt': Timestamp('2023-03-21 20:00:00+0000', tz='UTC'), 'price': 39.170404999999995, 'order_id': '185d0ea8f95645c2a3a9ebc7e3a38bdb', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1017, 'dt': Timestamp('2023-03-21 20:00:00+0000', tz='UTC'), 'price': 399.109455, 'order_id': 'f367af7e35684802b9d0a5d28e1bc57e', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -8191, 'dt': Timestamp('2023-03-21 20:00:00+0000', tz='UTC'), 'price': 81.069445, 'order_id': '08c2c383bc2541bab0afb439cc213b7c', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 9261, 'dt': Timestamp('2023-03-21 20:00:00+0000', tz='UTC'), 'price': 108.244095, 'order_id': '7387f427f14a490a9eba4f0b6242348f', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 24876, 'dt': Timestamp('2023-03-21 20:00:00+0000', tz='UTC'), 'price': 22.861425, 'order_id': '1c4eb87fbc2548afbc69ea58303006e5', 'sid': Equity(0 [DBC]), 'commission': None}]",-1680898.2899999998,55570.61120501245,-1680898.2899999998,9615742.32,-59159.19978499971,1.4243193518903292,9615742.32,-3588.5885799876414,7931255.441420013,4,"[{'sid': Equity(4 [VWO]), 'amount': -42891, 'cost_basis': 39.39325546889436, 'last_sale_price': 39.19}, {'sid': Equity(2 [SPY]), 'amount': 5375, 'cost_basis': 398.9470658604826, 'last_sale_price': 398.91}, {'sid': Equity(3 [VNQ]), 'amount': 9518, 'cost_basis': 84.75036810118081, 'last_sale_price': 81.11}, {'sid': Equity(1 [LQD]), 'amount': 50421, 'cost_basis': 106.87203862189939, 'last_sale_price': 108.19}, {'sid': Equity(0 [DBC]), 'amount': 54466, 'cost_basis': 23.403174271477607, 'last_sale_price': 22.85}]",33517.36021500081,7934844.03,7934844.03,1.0004524616066766,"[{'id': '185d0ea8f95645c2a3a9ebc7e3a38bdb', 'dt': Timestamp('2023-03-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': -32010, 'filled': -32010, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f367af7e35684802b9d0a5d28e1bc57e', 'dt': Timestamp('2023-03-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': 1017, 'filled': 1017, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '08c2c383bc2541bab0afb439cc213b7c', 'dt': Timestamp('2023-03-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': -8191, 'filled': -8191, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7387f427f14a490a9eba4f0b6242348f', 'dt': Timestamp('2023-03-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': 9261, 'filled': 9261, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1c4eb87fbc2548afbc69ea58303006e5', 'dt': Timestamp('2023-03-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-20 20:00:00+0000', tz='UTC'), 'amount': 24876, 'filled': 24876, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-0.20687445585799957,-0.28559896735612433,-0.7299314724554746,2.4256488232118985,-0.9871544920008322,,,570,0.0,0.0,2023-03,0.0,0.0,0.1289732538353549,"[-0.2106110006570816, 0.2679975628852844, 0.09818233549594879, 0.687398374080658, 0.15703274309635162]"
2023-03-22 20:00:00+00:00,2023-03-22 13:31:00+00:00,2023-03-22 20:00:00+00:00,-0.004476374549051587,1,7934844.03,7934844.03,[],-1686045.2100000002,-3588.5885799876414,-1686045.2100000002,9585385.97,0.0,1.427531023681166,9585385.97,-3588.5885799876414,7895752.1714200135,4,"[{'sid': Equity(4 [VWO]), 'amount': -42891, 'cost_basis': 39.39325546889436, 'last_sale_price': 39.31}, {'sid': Equity(2 [SPY]), 'amount': 5375, 'cost_basis': 398.9470658604826, 'last_sale_price': 392.11}, {'sid': Equity(3 [VNQ]), 'amount': 9518, 'cost_basis': 84.75036810118081, 'last_sale_price': 78.08}, {'sid': Equity(1 [LQD]), 'amount': 50421, 'cost_basis': 106.87203862189939, 'last_sale_price': 108.82000000000001}, {'sid': Equity(0 [DBC]), 'amount': 54466, 'cost_basis': 23.403174271477607, 'last_sale_price': 22.91}]",-35503.26999999955,7899340.760000001,7899340.760000001,1.0004544961014579,[],-0.21042478285799948,-0.28559896735612433,-0.7444577026651463,2.4256488232118985,-1.0065332193687353,,,571,0.0,0.0,2023-03,0.0,0.0,0.12888889196209086,"[-0.2106110006570816, 0.2679975628852844, 0.09818233549594879, 0.687398374080658, 0.15703274309635162]"
2023-03-23 20:00:00+00:00,2023-03-23 13:31:00+00:00,2023-03-23 20:00:00+00:00,-0.000910799863505396,1,7899340.760000001,7899340.760000001,[],-1706632.89,-3588.5885799876414,-1706632.89,9598782.2,0.0,1.433140402824322,9598782.2,-3588.5885799876414,7888560.721420012,4,"[{'sid': Equity(4 [VWO]), 'amount': -42891, 'cost_basis': 39.39325546889436, 'last_sale_price': 39.79}, {'sid': Equity(2 [SPY]), 'amount': 5375, 'cost_basis': 398.9470658604826, 'last_sale_price': 393.17}, {'sid': Equity(3 [VNQ]), 'amount': 9518, 'cost_basis': 84.75036810118081, 'last_sale_price': 77.59}, {'sid': Equity(1 [LQD]), 'amount': 50421, 'cost_basis': 106.87203862189939, 'last_sale_price': 109.13}, {'sid': Equity(0 [DBC]), 'amount': 54466, 'cost_basis': 23.403174271477607, 'last_sale_price': 22.85}]",-7191.450000001118,7892149.31,7892149.31,1.0004549104338187,[],-0.21114392785799962,-0.28559896735612433,-0.7469209868264097,2.4256488232118985,-1.0098455456507434,,,572,0.0,0.0,2023-03,0.0,0.0,0.12877646064046955,"[-0.2106110006570816, 0.2679975628852844, 0.09818233549594879, 0.687398374080658, 0.15703274309635162]"
2023-03-24 20:00:00+00:00,2023-03-24 13:31:00+00:00,2023-03-24 20:00:00+00:00,0.006573414572216718,1,7892149.31,7892149.31,[],-1703201.61,-3588.5885799876414,-1703201.61,9647205.7,0.0,1.429447528025475,9647205.7,-3588.5885799876414,7940415.501420012,4,"[{'sid': Equity(4 [VWO]), 'amount': -42891, 'cost_basis': 39.39325546889436, 'last_sale_price': 39.71}, {'sid': Equity(2 [SPY]), 'amount': 5375, 'cost_basis': 398.9470658604826, 'last_sale_price': 395.75}, {'sid': Equity(3 [VNQ]), 'amount': 9518, 'cost_basis': 84.75036810118081, 'last_sale_price': 78.79}, {'sid': Equity(1 [LQD]), 'amount': 50421, 'cost_basis': 106.87203862189939, 'last_sale_price': 109.47}, {'sid': Equity(0 [DBC]), 'amount': 54466, 'cost_basis': 23.403174271477607, 'last_sale_price': 22.96}]",51854.77999999933,7944004.089999999,7944004.089999999,1.0004519396471565,[],-0.20595844985799971,-0.28559896735612433,-0.7233366170454135,2.4256488232118985,-0.9785859085480333,,,573,0.0,0.0,2023-03,0.0,0.0,0.1287464915913797,"[-0.2106110006570816, 0.2679975628852844, 0.09818233549594879, 0.687398374080658, 0.15703274309635162]"
2023-03-27 20:00:00+00:00,2023-03-27 13:31:00+00:00,2023-03-27 20:00:00+00:00,-0.003949536393201614,1,7944004.089999999,7944004.089999999,[],-1695052.32,-3588.5885799876414,-1695052.32,9607695.45,0.0,1.429089622635309,9607695.45,-3588.5885799876414,7909054.541420011,4,"[{'sid': Equity(4 [VWO]), 'amount': -42891, 'cost_basis': 39.39325546889436, 'last_sale_price': 39.52}, {'sid': Equity(2 [SPY]), 'amount': 5375, 'cost_basis': 398.9470658604826, 'last_sale_price': 396.49}, {'sid': Equity(3 [VNQ]), 'amount': 9518, 'cost_basis': 84.75036810118081, 'last_sale_price': 78.7}, {'sid': Equity(1 [LQD]), 'amount': 50421, 'cost_basis': 106.87203862189939, 'last_sale_price': 108.16}, {'sid': Equity(0 [DBC]), 'amount': 54466, 'cost_basis': 23.403174271477607, 'last_sale_price': 23.39}]",-31360.960000000894,7912643.129999999,7912643.129999999,1.0004537316769273,"[{'id': '2080ce50c07e436e98cdc9650b2b0634', 'dt': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'amount': 42452, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '612a73acee6042b98ccac159d19906eb', 'dt': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'amount': -5756, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3caff2d9520542c58d82d39fdcccce89', 'dt': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'amount': -828, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '06e33a409074464a9b8e4c458be310dc', 'dt': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'amount': 4218, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1d5293b6025446659ea94f316b2c696b', 'dt': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'amount': 8982, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-0.2090945458579998,-0.28559896735612433,-0.7360618731081338,2.4256488232118985,-0.9955923902120475,,,574,0.0,0.0,2023-03,0.0,0.0,0.12865596725006959,"[-0.0021923095919191837, -0.01913357339799404, 0.08646640926599503, 0.7472200393676758, 0.18763937056064606]"
2023-03-28 20:00:00+00:00,2023-03-28 13:31:00+00:00,2023-03-28 20:00:00+00:00,-0.004069841196747803,2,7912643.129999999,7912643.129999999,"[{'amount': 42452, 'dt': Timestamp('2023-03-28 20:00:00+0000', tz='UTC'), 'price': 40.009995, 'order_id': '2080ce50c07e436e98cdc9650b2b0634', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -5756, 'dt': Timestamp('2023-03-28 20:00:00+0000', tz='UTC'), 'price': 395.40220000000005, 'order_id': '612a73acee6042b98ccac159d19906eb', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -828, 'dt': Timestamp('2023-03-28 20:00:00+0000', tz='UTC'), 'price': 78.47074500000001, 'order_id': '3caff2d9520542c58d82d39fdcccce89', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 4218, 'dt': Timestamp('2023-03-28 20:00:00+0000', tz='UTC'), 'price': 108.03399, 'order_id': '06e33a409074464a9b8e4c458be310dc', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 8982, 'dt': Timestamp('2023-03-28 20:00:00+0000', tz='UTC'), 'price': 23.51175, 'order_id': '1d5293b6025446659ea94f316b2c696b', 'sid': Equity(0 [DBC]), 'commission': None}]",-168279.21000000002,-3588.5885799876414,-168279.21000000002,8073199.120000001,-24465.376000000164,1.0462890173714319,8073199.120000001,-28053.964579987543,7876865.945420014,3,"[{'sid': Equity(4 [VWO]), 'amount': -439, 'cost_basis': 39.39325546889436, 'last_sale_price': 39.99}, {'sid': Equity(2 [SPY]), 'amount': -381, 'cost_basis': 395.40220000000005, 'last_sale_price': 395.6}, {'sid': Equity(3 [VNQ]), 'amount': 8690, 'cost_basis': 84.75036810118081, 'last_sale_price': 78.51}, {'sid': Equity(1 [LQD]), 'amount': 54639, 'cost_basis': 106.96173848669977, 'last_sale_price': 107.98}, {'sid': Equity(0 [DBC]), 'amount': 63448, 'cost_basis': 23.418544766900446, 'last_sale_price': 23.5}]",-32188.59599999711,7904919.910000001,7904919.910000001,1.003561564304176,"[{'id': '2080ce50c07e436e98cdc9650b2b0634', 'dt': Timestamp('2023-03-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'amount': 42452, 'filled': 42452, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '612a73acee6042b98ccac159d19906eb', 'dt': Timestamp('2023-03-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'amount': -5756, 'filled': -5756, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3caff2d9520542c58d82d39fdcccce89', 'dt': Timestamp('2023-03-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'amount': -828, 'filled': -828, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '06e33a409074464a9b8e4c458be310dc', 'dt': Timestamp('2023-03-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'amount': 4218, 'filled': 4218, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1d5293b6025446659ea94f316b2c696b', 'dt': Timestamp('2023-03-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-03-27 20:00:00+0000', tz='UTC'), 'amount': 8982, 'filled': 8982, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-0.21231340545799948,-0.28559896735612433,-0.7491629196854587,2.4256488232118985,-1.0130875528655743,,,575,0.0,0.0,2023-03,0.0,0.0,0.12856710919540176,"[-0.0021923095919191837, -0.01913357339799404, 0.08646640926599503, 0.7472200393676758, 0.18763937056064606]"
