,period_open,period_close,ending_cash,returns,portfolio_value,longs_count,shorts_count,long_value,short_value,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,treasury_period_return,trading_days,period_label,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,weights
2022-01-27 21:00:00+00:00,2022-01-27 14:31:00+00:00,2022-01-27 21:00:00+00:00,28046.191600001883,-0.002061401765199311,10321558.641600002,4,1,10806734.5,-513222.05000000005,10806734.5,-21320.830000000075,-513222.05000000005,0.0,[],[],1.0967293742222282,"[{'sid': Equity(4 [VWO]), 'amount': -10681, 'cost_basis': 50.08069420244232, 'last_sale_price': 48.050000000000004}, {'sid': Equity(2 [SPY]), 'amount': 5345, 'cost_basis': 470.96763319241376, 'last_sale_price': 431.24}, {'sid': Equity(3 [VNQ]), 'amount': 17421, 'cost_basis': 105.062505, 'last_sale_price': 101.66}, {'sid': Equity(1 [LQD]), 'amount': 52728, 'cost_basis': 131.39023327921473, 'last_sale_price': 127.56}, {'sid': Equity(0 [DBC]), 'amount': 213, 'cost_basis': 21.372924401831295, 'last_sale_price': 22.32}]",0.9972827561636898,10314833.28,10293512.45,10314833.28,10293512.45,28046.191600001883,0.0,282,2022-01,0.03215586416000393,0.07441555059275294,0.0,0.0,,,0.41719965779559737,0.5828359741032856,-0.05452247769663042,1.7625636184921172,0.0,"[-0.05010618269443512, 0.2251003533601761, 0.17585377395153046, 0.6487056016921997, 0.0004464345402084291]"
2022-01-28 21:00:00+00:00,2022-01-28 14:31:00+00:00,2022-01-28 21:00:00+00:00,28046.191600001883,0.011731923850333503,10442650.381600004,4,1,10928680.72,-514076.53,10928680.72,121091.74000000209,-514076.53,0.0,[],[],1.0957713637681665,"[{'sid': Equity(4 [VWO]), 'amount': -10681, 'cost_basis': 50.08069420244232, 'last_sale_price': 48.13}, {'sid': Equity(2 [SPY]), 'amount': 5345, 'cost_basis': 470.96763319241376, 'last_sale_price': 441.95}, {'sid': Equity(3 [VNQ]), 'amount': 17421, 'cost_basis': 105.062505, 'last_sale_price': 104.95}, {'sid': Equity(1 [LQD]), 'amount': 52728, 'cost_basis': 131.39023327921473, 'last_sale_price': 127.7}, {'sid': Equity(0 [DBC]), 'amount': 213, 'cost_basis': 21.372924401831295, 'last_sale_price': 22.34}]",0.9973142650021665,10293512.45,10414604.190000001,10293512.45,10414604.190000001,28046.191600001883,0.0,283,2022-01,0.044265038160004266,0.07508686670476539,0.0,0.0,,,0.551138192669774,0.7782728137138691,-0.05452247769663042,1.7625636184921172,0.0,"[-0.05010618269443512, 0.2251003533601761, 0.17585377395153046, 0.6487056016921997, 0.0004464345402084291]"
2022-01-31 21:00:00+00:00,2022-01-31 14:31:00+00:00,2022-01-31 21:00:00+00:00,28046.191600001883,0.004955760090482819,10494401.651600003,4,1,10996880.73,-530525.27,10996880.73,51751.26999999955,-530525.27,0.0,"[{'id': '281600936ceb4c0ebdb101abc35030e4', 'dt': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': 17590, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '55681407be804d20931394e23b3c0fc9', 'dt': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': -3216, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '43855e0fa93e4cc79927f763c55dba90', 'dt': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': -15059, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd348cda988424fb4b526865e97ee70ea', 'dt': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': 1760, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9d052ee81c46497b945b588e77dcc1db', 'dt': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': 88167, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.0984338490839545,"[{'sid': Equity(4 [VWO]), 'amount': -10681, 'cost_basis': 50.08069420244232, 'last_sale_price': 49.67}, {'sid': Equity(2 [SPY]), 'amount': 5345, 'cost_basis': 470.96763319241376, 'last_sale_price': 449.91}, {'sid': Equity(3 [VNQ]), 'amount': 17421, 'cost_basis': 105.062505, 'last_sale_price': 106.24000000000001}, {'sid': Equity(1 [LQD]), 'amount': 52728, 'cost_basis': 131.39023327921473, 'last_sale_price': 127.76}, {'sid': Equity(0 [DBC]), 'amount': 213, 'cost_basis': 21.372924401831295, 'last_sale_price': 22.42}]",0.99732750922529,10414604.190000001,10466355.46,10414604.190000001,10466355.46,28046.191600001883,0.0,284,2022-01,0.049440165160004046,0.07508986021527582,0.0,0.0,,,0.6077370344220272,0.859746310472132,-0.05452247769663042,1.7625636184921172,0.0,"[0.03270193189382553, 0.09123657643795013, 0.023903613910079002, 0.6633445620536804, 0.18881326913833618]"
2022-02-01 21:00:00+00:00,2022-02-01 14:31:00+00:00,2022-02-01 21:00:00+00:00,-12430.775054998463,0.0001809653764022201,10496300.774945002,5,0,10508731.55,0.0,10508731.55,1899.1233449988067,0.0,-40476.96665499918,"[{'id': '281600936ceb4c0ebdb101abc35030e4', 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': 17590, 'filled': 17590, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '55681407be804d20931394e23b3c0fc9', 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': -3216, 'filled': -3216, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '43855e0fa93e4cc79927f763c55dba90', 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': -15059, 'filled': -15059, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd348cda988424fb4b526865e97ee70ea', 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': 1760, 'filled': 1760, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9d052ee81c46497b945b588e77dcc1db', 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-01-31 21:00:00+0000', tz='UTC'), 'amount': 88167, 'filled': 88167, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 17590, 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'price': 49.98498, 'order_id': '281600936ceb4c0ebdb101abc35030e4', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -3216, 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'price': 452.723525, 'order_id': '55681407be804d20931394e23b3c0fc9', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -15059, 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'price': 105.80707, 'order_id': '43855e0fa93e4cc79927f763c55dba90', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 1760, 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'price': 127.79386500000001, 'order_id': 'd348cda988424fb4b526865e97ee70ea', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 88167, 'dt': Timestamp('2022-02-01 21:00:00+0000', tz='UTC'), 'price': 22.521255, 'order_id': '9d052ee81c46497b945b588e77dcc1db', 'sid': Equity(0 [DBC]), 'commission': None}]",1.0011843005761298,"[{'sid': Equity(4 [VWO]), 'amount': 6909, 'cost_basis': 49.98498, 'last_sale_price': 49.96}, {'sid': Equity(2 [SPY]), 'amount': 2129, 'cost_basis': 470.96763319241376, 'last_sale_price': 452.95}, {'sid': Equity(3 [VNQ]), 'amount': 2362, 'cost_basis': 105.062505, 'last_sale_price': 105.86}, {'sid': Equity(1 [LQD]), 'amount': 54488, 'cost_basis': 131.2740681020855, 'last_sale_price': 127.73}, {'sid': Equity(0 [DBC]), 'amount': 88380, 'cost_basis': 22.518487468687375, 'last_sale_price': 22.51}]",1.0011843005761298,10466355.46,10508731.55,10466355.46,10508731.55,28046.191600001883,0.0,285,2022-02,0.049630077494503766,0.07495754317826522,0.0,0.0,,,0.6088083480426855,0.8612565247570781,-0.05452247769663042,1.7625636184921172,0.0,"[0.03270193189382553, 0.09123657643795013, 0.023903613910079002, 0.6633445620536804, 0.18881326913833618]"
2022-02-02 21:00:00+00:00,2022-02-02 14:31:00+00:00,2022-02-02 21:00:00+00:00,-12430.775054998463,0.001946740136179681,10516734.344945002,5,0,10529165.120000001,0.0,10529165.120000001,20433.570000000298,0.0,0.0,[],[],1.0011819995302034,"[{'sid': Equity(4 [VWO]), 'amount': 6909, 'cost_basis': 49.98498, 'last_sale_price': 49.870000000000005}, {'sid': Equity(2 [SPY]), 'amount': 2129, 'cost_basis': 470.96763319241376, 'last_sale_price': 457.35}, {'sid': Equity(3 [VNQ]), 'amount': 2362, 'cost_basis': 105.062505, 'last_sale_price': 107.21000000000001}, {'sid': Equity(1 [LQD]), 'amount': 54488, 'cost_basis': 131.2740681020855, 'last_sale_price': 127.74000000000001}, {'sid': Equity(0 [DBC]), 'amount': 88380, 'cost_basis': 22.518487468687375, 'last_sale_price': 22.6}]",1.0011819995302034,10508731.55,10529165.120000001,10508731.55,10529165.120000001,-12430.775054998463,0.0,286,2022-02,0.05167343449450379,0.07484427621045098,0.0,0.0,,,0.6305161564080205,0.8921789687748565,-0.05452247769663042,1.7625636184921172,0.0,"[0.03270193189382553, 0.09123657643795013, 0.023903613910079002, 0.6633445620536804, 0.18881326913833618]"
2022-02-03 21:00:00+00:00,2022-02-03 14:31:00+00:00,2022-02-03 21:00:00+00:00,-12430.775054998463,-0.007624500854539695,10436549.494945003,5,0,10448980.270000001,0.0,10448980.270000001,-80184.84999999963,0.0,0.0,[],[],1.0011910809277549,"[{'sid': Equity(4 [VWO]), 'amount': 6909, 'cost_basis': 49.98498, 'last_sale_price': 49.45}, {'sid': Equity(2 [SPY]), 'amount': 2129, 'cost_basis': 470.96763319241376, 'last_sale_price': 446.6}, {'sid': Equity(3 [VNQ]), 'amount': 2362, 'cost_basis': 105.062505, 'last_sale_price': 106.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 54488, 'cost_basis': 131.2740681020855, 'last_sale_price': 126.71000000000001}, {'sid': Equity(0 [DBC]), 'amount': 88380, 'cost_basis': 22.518487468687375, 'last_sale_price': 22.650000000000002}]",1.0011910809277549,10529165.120000001,10448980.270000001,10529165.120000001,10448980.270000001,-12430.775054998463,0.0,287,2022-02,0.04365494949450377,0.07507104100004862,0.0,0.0,,,0.5372433129110539,0.7569355156740281,-0.05452247769663042,1.7625636184921172,0.0,"[0.03270193189382553, 0.09123657643795013, 0.023903613910079002, 0.6633445620536804, 0.18881326913833618]"
2022-02-04 21:00:00+00:00,2022-02-04 14:31:00+00:00,2022-02-04 21:00:00+00:00,-12430.775054998463,-0.004843402508126204,10386001.084945003,5,0,10398431.860000001,0.0,10398431.860000001,-50548.41000000015,0.0,0.0,[],[],1.001196877889125,"[{'sid': Equity(4 [VWO]), 'amount': 6909, 'cost_basis': 49.98498, 'last_sale_price': 49.480000000000004}, {'sid': Equity(2 [SPY]), 'amount': 2129, 'cost_basis': 470.96763319241376, 'last_sale_price': 448.7}, {'sid': Equity(3 [VNQ]), 'amount': 2362, 'cost_basis': 105.062505, 'last_sale_price': 105.02}, {'sid': Equity(1 [LQD]), 'amount': 54488, 'cost_basis': 131.2740681020855, 'last_sale_price': 125.45}, {'sid': Equity(0 [DBC]), 'amount': 88380, 'cost_basis': 22.518487468687375, 'last_sale_price': 22.830000000000002}]",1.001196877889125,10448980.270000001,10398431.860000001,10448980.270000001,10398431.860000001,-12430.775054998463,0.0,288,2022-02,0.03860010849450379,0.07508615002356657,0.0,0.0,,,0.47882862458699693,0.6735051173829418,-0.05452247769663042,1.7625636184921172,0.0,"[0.03270193189382553, 0.09123657643795013, 0.023903613910079002, 0.6633445620536804, 0.18881326913833618]"
2022-02-07 21:00:00+00:00,2022-02-07 14:31:00+00:00,2022-02-07 21:00:00+00:00,-12430.775054998463,0.0013028286719143356,10399532.264945002,5,0,10411963.040000001,0.0,10411963.040000001,13531.179999999702,0.0,0.0,"[{'id': '58ddeb5718a64a78bb38997ca90720c8', 'dt': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'amount': 3094, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '55fc19d4d0ed4fa7bc2f0eef631a187d', 'dt': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'amount': 4472, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5846b0d23b424f8486ee24590a3c1f8a', 'dt': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'amount': -16562, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0d4ecbcb1f0e453da9b110538dbaa7e6', 'dt': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'amount': 1096, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ab231c858ab44ef6b9ff792ecc0dff3f', 'dt': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'amount': -24780, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.0011953205911865,"[{'sid': Equity(4 [VWO]), 'amount': 6909, 'cost_basis': 49.98498, 'last_sale_price': 49.480000000000004}, {'sid': Equity(2 [SPY]), 'amount': 2129, 'cost_basis': 470.96763319241376, 'last_sale_price': 447.26}, {'sid': Equity(3 [VNQ]), 'amount': 2362, 'cost_basis': 105.062505, 'last_sale_price': 104.87}, {'sid': Equity(1 [LQD]), 'amount': 54488, 'cost_basis': 131.2740681020855, 'last_sale_price': 125.68}, {'sid': Equity(0 [DBC]), 'amount': 88380, 'cost_basis': 22.518487468687375, 'last_sale_price': 22.88}]",1.0011953205911865,10398431.860000001,10411963.040000001,10398431.860000001,10411963.040000001,-12430.775054998463,0.0,289,2022-02,0.039953226494503724,0.07496350727034283,0.0,0.0,,,0.4931068943213521,0.6936567356335546,-0.05452247769663042,1.7625636184921172,0.0,"[0.047597650438547134, 0.2839294672012329, -0.1432039737701416, 0.6717506051063538, 0.1399262249469757]"
2022-02-08 21:00:00+00:00,2022-02-08 14:31:00+00:00,2022-02-08 21:00:00+00:00,-32295.609664998366,-0.003442318721455506,10363733.760335002,4,1,11878225.370000001,-1482196.0,11878225.370000001,-35798.50461000018,-1482196.0,-19864.83460999839,"[{'id': '58ddeb5718a64a78bb38997ca90720c8', 'dt': Timestamp('2022-02-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'amount': 3094, 'filled': 3094, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '55fc19d4d0ed4fa7bc2f0eef631a187d', 'dt': Timestamp('2022-02-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'amount': 4472, 'filled': 4472, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5846b0d23b424f8486ee24590a3c1f8a', 'dt': Timestamp('2022-02-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'amount': -16562, 'filled': -16562, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0d4ecbcb1f0e453da9b110538dbaa7e6', 'dt': Timestamp('2022-02-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'amount': 1096, 'filled': 1096, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ab231c858ab44ef6b9ff792ecc0dff3f', 'dt': Timestamp('2022-02-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-02-07 21:00:00+0000', tz='UTC'), 'amount': -24780, 'filled': -24780, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 3094, 'dt': Timestamp('2022-02-08 21:00:00+0000', tz='UTC'), 'price': 49.954965, 'order_id': '58ddeb5718a64a78bb38997ca90720c8', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 4472, 'dt': Timestamp('2022-02-08 21:00:00+0000', tz='UTC'), 'price': 451.16546999999997, 'order_id': '55fc19d4d0ed4fa7bc2f0eef631a187d', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -16562, 'dt': Timestamp('2022-02-08 21:00:00+0000', tz='UTC'), 'price': 104.32781, 'order_id': '5846b0d23b424f8486ee24590a3c1f8a', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 1096, 'dt': Timestamp('2022-02-08 21:00:00+0000', tz='UTC'), 'price': 125.27260500000001, 'order_id': '0d4ecbcb1f0e453da9b110538dbaa7e6', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -24780, 'dt': Timestamp('2022-02-08 21:00:00+0000', tz='UTC'), 'price': 22.66866, 'order_id': 'ab231c858ab44ef6b9ff792ecc0dff3f', 'sid': Equity(0 [DBC]), 'commission': None}]",1.2891513501759555,"[{'sid': Equity(4 [VWO]), 'amount': 10003, 'cost_basis': 49.97569614415675, 'last_sale_price': 49.93}, {'sid': Equity(2 [SPY]), 'amount': 6601, 'cost_basis': 457.55220010705176, 'last_sale_price': 450.94}, {'sid': Equity(3 [VNQ]), 'amount': -14200, 'cost_basis': 104.32781, 'last_sale_price': 104.38}, {'sid': Equity(1 [LQD]), 'amount': 55584, 'cost_basis': 131.1557318261808, 'last_sale_price': 125.21000000000001}, {'sid': Equity(0 [DBC]), 'amount': 63600, 'cost_basis': 22.518487468687375, 'last_sale_price': 22.68}]",1.0031162137519012,10411963.040000001,10396029.370000001,10411963.040000001,10396029.370000001,-12430.775054998463,0.0,290,2022-02,0.03637337603350366,0.07490844945701405,0.0,0.0,,,0.4518355491345036,0.6350768473098024,-0.05452247769663042,1.7625636184921172,0.0,"[0.047597650438547134, 0.2839294672012329, -0.1432039737701416, 0.6717506051063538, 0.1399262249469757]"
2022-02-09 21:00:00+00:00,2022-02-09 14:31:00+00:00,2022-02-09 21:00:00+00:00,-32295.609664998366,0.005348468156538999,10419163.860335002,4,1,11967167.47,-1515708.0000000002,11967167.47,55430.09999999963,-1515708.0000000002,0.0,[],[],1.2940458227486302,"[{'sid': Equity(4 [VWO]), 'amount': 10003, 'cost_basis': 49.97569614415675, 'last_sale_price': 50.67}, {'sid': Equity(2 [SPY]), 'amount': 6601, 'cost_basis': 457.55220010705176, 'last_sale_price': 457.54}, {'sid': Equity(3 [VNQ]), 'amount': -14200, 'cost_basis': 104.32781, 'last_sale_price': 106.74000000000001}, {'sid': Equity(1 [LQD]), 'amount': 55584, 'cost_basis': 131.1557318261808, 'last_sale_price': 125.63000000000001}, {'sid': Equity(0 [DBC]), 'amount': 63600, 'cost_basis': 22.518487468687375, 'last_sale_price': 22.91}]",1.0030996354503978,10396029.370000001,10451459.47,10396029.370000001,10451459.47,-32295.609664998366,0.0,291,2022-02,0.04191638603350367,0.07493644196077387,0.0,0.0,,,0.5119225336390699,0.7210408770444079,-0.05452247769663042,1.7625636184921172,0.0,"[0.047597650438547134, 0.2839294672012329, -0.1432039737701416, 0.6717506051063538, 0.1399262249469757]"
2022-02-10 21:00:00+00:00,2022-02-10 14:31:00+00:00,2022-02-10 21:00:00+00:00,-32295.609664998366,-0.011897087104263626,10295206.160335,4,1,11807425.77,-1479924.0,11807425.77,-123957.70000000112,-1479924.0,0.0,[],[],1.2906346471421837,"[{'sid': Equity(4 [VWO]), 'amount': 10003, 'cost_basis': 49.97569614415675, 'last_sale_price': 50.39}, {'sid': Equity(2 [SPY]), 'amount': 6601, 'cost_basis': 457.55220010705176, 'last_sale_price': 449.32}, {'sid': Equity(3 [VNQ]), 'amount': -14200, 'cost_basis': 104.32781, 'last_sale_price': 104.22}, {'sid': Equity(1 [LQD]), 'amount': 55584, 'cost_basis': 131.1557318261808, 'last_sale_price': 123.92}, {'sid': Equity(0 [DBC]), 'amount': 63600, 'cost_basis': 22.518487468687375, 'last_sale_price': 22.79}]",1.003136956090246,10451459.47,10327501.77,10451459.47,10327501.77,-32295.609664998366,0.0,292,2022-02,0.029520616033503533,0.07564040390685155,0.0,0.0,,,0.3696824331524528,0.5154481800955939,-0.05693642306652456,1.7625636184921172,0.0,"[0.047597650438547134, 0.2839294672012329, -0.1432039737701416, 0.6717506051063538, 0.1399262249469757]"
2022-02-11 21:00:00+00:00,2022-02-11 14:31:00+00:00,2022-02-11 21:00:00+00:00,-32295.609664998366,0.0019391627218616758,10315170.240335003,4,1,11813899.850000001,-1466434.0,11813899.850000001,19964.080000001937,-1466434.0,0.0,[],[],1.287456584872486,"[{'sid': Equity(4 [VWO]), 'amount': 10003, 'cost_basis': 49.97569614415675, 'last_sale_price': 49.61}, {'sid': Equity(2 [SPY]), 'amount': 6601, 'cost_basis': 457.55220010705176, 'last_sale_price': 440.46000000000004}, {'sid': Equity(3 [VNQ]), 'amount': -14200, 'cost_basis': 104.32781, 'last_sale_price': 103.27}, {'sid': Equity(1 [LQD]), 'amount': 55584, 'cost_basis': 131.1557318261808, 'last_sale_price': 124.84}, {'sid': Equity(0 [DBC]), 'amount': 63600, 'cost_basis': 22.518487468687375, 'last_sale_price': 23.13}]",1.0031308847951645,10327501.77,10347465.850000001,10327501.77,10347465.850000001,-32295.609664998366,0.0,293,2022-02,0.03151702403350387,0.07552980365832647,0.0,0.0,,,0.39104171891053824,0.545363654071066,-0.05693642306652456,1.7625636184921172,0.0,"[0.047597650438547134, 0.2839294672012329, -0.1432039737701416, 0.6717506051063538, 0.1399262249469757]"
