,period_open,period_close,shorts_count,orders,long_value,starting_value,pnl,portfolio_value,ending_exposure,positions,gross_leverage,starting_cash,capital_used,ending_cash,returns,starting_exposure,long_exposure,short_value,longs_count,ending_value,transactions,net_leverage,short_exposure,max_drawdown,sharpe,sortino,excess_return,trading_days,benchmark_period_return,benchmark_volatility,algorithm_period_return,max_leverage,alpha,beta,algo_volatility,treasury_period_return,period_label,weights
2022-07-18 20:00:00+00:00,2022-07-18 13:31:00+00:00,2022-07-18 20:00:00+00:00,0,"[{'id': '289407aea01a4031abfa34e06abddd64', 'dt': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': 2223, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '356cdd5375f547e6b1b8c80c239f4015', 'dt': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': 2824, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '410ce572249c48d2979798ceb37ddef5', 'dt': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': 30089, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f97aedfd01c749c9a0eba78761d64f8a', 'dt': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': -35912, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7486d375b6f7416581f3fc36e9deeae9', 'dt': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': 2727, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9114411.889999999,9158754.15,-44342.26000000164,9106950.529705007,9114411.889999999,"[{'sid': Equity(4 [VWO]), 'amount': 6404, 'cost_basis': 40.810395, 'last_sale_price': 40.300000000000004}, {'sid': Equity(2 [SPY]), 'amount': 1103, 'cost_basis': 389.025076139857, 'last_sale_price': 381.95}, {'sid': Equity(3 [VNQ]), 'amount': 15049, 'cost_basis': 92.16909982097395, 'last_sale_price': 91.14}, {'sid': Equity(1 [LQD]), 'amount': 57464, 'cost_basis': 111.07176886424985, 'last_sale_price': 111.05}, {'sid': Equity(0 [DBC]), 'amount': 26707, 'cost_basis': 28.4126416281228, 'last_sale_price': 25.54}]",1.0008193039229383,-7461.360294992337,0.0,-7461.360294992337,-0.004845464025573065,9158754.15,9114411.889999999,0.0,5,9114411.889999999,[],1.0008193039229383,0.0,-0.17697907246831626,-0.5020411594017109,-0.6516409036169623,0.0,400,0.0,0.0,-0.08930494702950076,1.1877114080049969,,,0.1061445131115981,0.0,2022-07,"[0.038177549839019775, 0.1647379845380783, 0.4517352879047394, 0.26280277967453003, 0.08254627138376236]"
2022-07-19 20:00:00+00:00,2022-07-19 13:31:00+00:00,2022-07-19 20:00:00+00:00,0,"[{'id': '289407aea01a4031abfa34e06abddd64', 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': 2223, 'filled': 2223, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '356cdd5375f547e6b1b8c80c239f4015', 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': 2824, 'filled': 2824, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '410ce572249c48d2979798ceb37ddef5', 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': 30089, 'filled': 30089, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f97aedfd01c749c9a0eba78761d64f8a', 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': -35912, 'filled': -35912, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7486d375b6f7416581f3fc36e9deeae9', 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': 2727, 'filled': 2727, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9268151.26,9114411.889999999,66992.90670500137,9173943.436410008,9268151.26,"[{'sid': Equity(4 [VWO]), 'amount': 8627, 'cost_basis': 40.831019657470726, 'last_sale_price': 40.87}, {'sid': Equity(2 [SPY]), 'amount': 3927, 'cost_basis': 391.49962419716377, 'last_sale_price': 392.27}, {'sid': Equity(3 [VNQ]), 'amount': 45138, 'cost_basis': 93.08744171110455, 'last_sale_price': 93.5}, {'sid': Equity(1 [LQD]), 'amount': 21552, 'cost_basis': 111.07176886424985, 'last_sale_price': 111.36}, {'sid': Equity(0 [DBC]), 'amount': 29434, 'cost_basis': 28.156949789436556, 'last_sale_price': 25.64}]",1.0102690652327433,-7461.360294992337,-86746.46329499967,-94207.82358999236,0.007356239224807881,9114411.889999999,9268151.26,0.0,5,9268151.26,"[{'amount': 2223, 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'price': 40.890435, 'order_id': '289407aea01a4031abfa34e06abddd64', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 2824, 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'price': 392.466135, 'order_id': '356cdd5375f547e6b1b8c80c239f4015', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 30089, 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'price': 93.54675, 'order_id': '410ce572249c48d2979798ceb37ddef5', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -35912, 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'price': 111.30432, 'order_id': 'f97aedfd01c749c9a0eba78761d64f8a', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 2727, 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'price': 25.652820000000002, 'order_id': '7486d375b6f7416581f3fc36e9deeae9', 'sid': Equity(0 [DBC]), 'commission': None}]",1.0102690652327433,0.0,-0.17697907246831626,-0.4570778788769053,-0.5942266729172279,0.0,401,0.0,0.0,-0.08260565635900063,1.1877114080049969,,,0.10618136007195247,0.0,2022-07,"[0.038177549839019775, 0.1647379845380783, 0.4517352879047394, 0.26280277967453003, 0.08254627138376236]"
2022-07-20 20:00:00+00:00,2022-07-20 13:31:00+00:00,2022-07-20 20:00:00+00:00,0,[],9263396.89,9268151.26,-4754.36999999918,9169189.066410009,9263396.89,"[{'sid': Equity(4 [VWO]), 'amount': 8627, 'cost_basis': 40.831019657470726, 'last_sale_price': 40.7}, {'sid': Equity(2 [SPY]), 'amount': 3927, 'cost_basis': 391.49962419716377, 'last_sale_price': 394.77}, {'sid': Equity(3 [VNQ]), 'amount': 45138, 'cost_basis': 93.08744171110455, 'last_sale_price': 93.28}, {'sid': Equity(1 [LQD]), 'amount': 21552, 'cost_basis': 111.07176886424985, 'last_sale_price': 111.24000000000001}, {'sid': Equity(0 [DBC]), 'amount': 29434, 'cost_basis': 28.156949789436556, 'last_sale_price': 25.62}]",1.0102743899059852,-94207.82358999236,0.0,-94207.82358999236,-0.0005182471456199877,9268151.26,9263396.89,0.0,5,9263396.89,[],1.0102743899059852,0.0,-0.17697907246831626,-0.4595724925584988,-0.5974621590968662,0.0,402,0.0,0.0,-0.08308109335900049,1.1877114080049969,,,0.10604919515678922,0.0,2022-07,"[0.038177549839019775, 0.1647379845380783, 0.4517352879047394, 0.26280277967453003, 0.08254627138376236]"
2022-07-21 20:00:00+00:00,2022-07-21 13:31:00+00:00,2022-07-21 20:00:00+00:00,0,[],9337001.47,9263396.89,73604.58000000007,9242793.646410009,9337001.47,"[{'sid': Equity(4 [VWO]), 'amount': 8627, 'cost_basis': 40.831019657470726, 'last_sale_price': 41.2}, {'sid': Equity(2 [SPY]), 'amount': 3927, 'cost_basis': 391.49962419716377, 'last_sale_price': 398.79}, {'sid': Equity(3 [VNQ]), 'amount': 45138, 'cost_basis': 93.08744171110455, 'last_sale_price': 94.02}, {'sid': Equity(1 [LQD]), 'amount': 21552, 'cost_basis': 111.07176886424985, 'last_sale_price': 112.76}, {'sid': Equity(0 [DBC]), 'amount': 29434, 'cost_basis': 28.156949789436556, 'last_sale_price': 25.19}]",1.0101925702546202,-94207.82358999236,0.0,-94207.82358999236,0.008027381643774811,9263396.89,9337001.47,0.0,5,9337001.47,[],1.0101925702546202,0.0,-0.17697907246831626,-0.4108385309476687,-0.5351094808364477,0.0,403,0.0,0.0,-0.07572063535900042,1.1877114080049969,,,0.10611651548520246,0.0,2022-07,"[0.038177549839019775, 0.1647379845380783, 0.4517352879047394, 0.26280277967453003, 0.08254627138376236]"
2022-07-22 20:00:00+00:00,2022-07-22 13:31:00+00:00,2022-07-22 20:00:00+00:00,0,[],9350885.889999999,9337001.47,13884.419999998063,9256678.066410007,9350885.889999999,"[{'sid': Equity(4 [VWO]), 'amount': 8627, 'cost_basis': 40.831019657470726, 'last_sale_price': 40.78}, {'sid': Equity(2 [SPY]), 'amount': 3927, 'cost_basis': 391.49962419716377, 'last_sale_price': 395.09000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 45138, 'cost_basis': 93.08744171110455, 'last_sale_price': 94.51}, {'sid': Equity(1 [LQD]), 'amount': 21552, 'cost_basis': 111.07176886424985, 'last_sale_price': 113.63}, {'sid': Equity(0 [DBC]), 'amount': 29434, 'cost_basis': 28.156949789436556, 'last_sale_price': 24.89}]",1.0101772820567074,-94207.82358999236,0.0,-94207.82358999236,0.0015021886813832985,9337001.47,9350885.889999999,0.0,5,9350885.889999999,[],1.0101772820567074,0.0,-0.17697907246831626,-0.4014587611894884,-0.5229316372591628,0.0,404,0.0,0.0,-0.07433219335900054,1.1877114080049969,,,0.10599303317710979,0.0,2022-07,"[0.038177549839019775, 0.1647379845380783, 0.4517352879047394, 0.26280277967453003, 0.08254627138376236]"
2022-07-25 20:00:00+00:00,2022-07-25 13:31:00+00:00,2022-07-25 20:00:00+00:00,0,"[{'id': '1ccade5988924705a5fdf2ca986cf972', 'dt': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': -17454, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f853be069a6046369103d6d938bde2d8', 'dt': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': -459, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'da1e7def95194b169f23418ac2b9059c', 'dt': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': -23505, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9891dcb88e934d5cb032ecd5319334a2', 'dt': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': 19121, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b978a4074f544089aa90cbaebec860b8', 'dt': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': 34472, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9354187.44,9350885.889999999,3301.550000000745,9259979.616410008,9354187.44,"[{'sid': Equity(4 [VWO]), 'amount': 8627, 'cost_basis': 40.831019657470726, 'last_sale_price': 40.97}, {'sid': Equity(2 [SPY]), 'amount': 3927, 'cost_basis': 391.49962419716377, 'last_sale_price': 395.57}, {'sid': Equity(3 [VNQ]), 'amount': 45138, 'cost_basis': 93.08744171110455, 'last_sale_price': 94.67}, {'sid': Equity(1 [LQD]), 'amount': 21552, 'cost_basis': 111.07176886424985, 'last_sale_price': 112.67}, {'sid': Equity(0 [DBC]), 'amount': 29434, 'cost_basis': 28.156949789436556, 'last_sale_price': 25.34}]",1.0101736534520056,-94207.82358999236,0.0,-94207.82358999236,0.0003566668275933882,9350885.889999999,9354187.44,0.0,5,9354187.44,[],1.0101736534520056,0.0,-0.17697907246831626,-0.39886462153991264,-0.5195549578977106,0.0,405,0.0,0.0,-0.07400203835900054,1.1877114080049969,,,0.10586258403560182,0.0,2022-07,"[-0.03905656188726425, 0.14811883866786957, 0.22116051614284515, 0.4948953688144684, 0.1748817265033722]"
2022-07-26 20:00:00+00:00,2022-07-26 13:31:00+00:00,2022-07-26 20:00:00+00:00,1,"[{'id': '1ccade5988924705a5fdf2ca986cf972', 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': -17454, 'filled': -17454, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f853be069a6046369103d6d938bde2d8', 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': -459, 'filled': -459, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'da1e7def95194b169f23418ac2b9059c', 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': -23505, 'filled': -23505, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9891dcb88e934d5cb032ecd5319334a2', 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': 19121, 'filled': 19121, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b978a4074f544089aa90cbaebec860b8', 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': 34472, 'filled': 34472, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9610152.72,9354187.44,-19260.677704999223,9240718.938705008,9251953.06,"[{'sid': Equity(4 [VWO]), 'amount': -8827, 'cost_basis': 40.559709999999995, 'last_sale_price': 40.58}, {'sid': Equity(2 [SPY]), 'amount': 3468, 'cost_basis': 391.49962419716377, 'last_sale_price': 390.89}, {'sid': Equity(3 [VNQ]), 'amount': 21633, 'cost_basis': 93.08744171110455, 'last_sale_price': 94.77}, {'sid': Equity(1 [LQD]), 'amount': 40673, 'cost_basis': 111.84019872857455, 'last_sale_price': 112.65}, {'sid': Equity(0 [DBC]), 'amount': 63906, 'cost_basis': 26.671257192474503, 'last_sale_price': 25.39}]",1.0787420812299873,-94207.82358999236,82973.70229499787,-11234.121294992627,-0.0020799913717807206,9354187.44,9610152.72,-358199.66,4,9251953.06,"[{'amount': -17454, 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'price': 40.559709999999995, 'order_id': '1ccade5988924705a5fdf2ca986cf972', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -459, 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'price': 390.694555, 'order_id': 'f853be069a6046369103d6d938bde2d8', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -23505, 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'price': 94.72261499999999, 'order_id': 'da1e7def95194b169f23418ac2b9059c', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 19121, 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'price': 112.706325, 'order_id': '9891dcb88e934d5cb032ecd5319334a2', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 34472, 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'price': 25.402695, 'order_id': 'b978a4074f544089aa90cbaebec860b8', 'sid': Equity(0 [DBC]), 'commission': None}]",1.0012157194012186,-358199.66,-0.17697907246831626,-0.4105430528179506,-0.5347108138782614,0.0,406,0.0,0.0,-0.0759281061295004,1.1877114080049969,,,0.10574254339016959,0.0,2022-07,"[-0.03905656188726425, 0.14811883866786957, 0.22116051614284515, 0.4948953688144684, 0.1748817265033722]"
2022-07-27 20:00:00+00:00,2022-07-27 13:31:00+00:00,2022-07-27 20:00:00+00:00,1,[],9725253.96,9251953.06,108039.6400000006,9348758.57870501,9359992.700000001,"[{'sid': Equity(4 [VWO]), 'amount': -8827, 'cost_basis': 40.559709999999995, 'last_sale_price': 41.38}, {'sid': Equity(2 [SPY]), 'amount': 3468, 'cost_basis': 391.49962419716377, 'last_sale_price': 401.04}, {'sid': Equity(3 [VNQ]), 'amount': 21633, 'cost_basis': 93.08744171110455, 'last_sale_price': 95.34}, {'sid': Equity(1 [LQD]), 'amount': 40673, 'cost_basis': 111.84019872857455, 'last_sale_price': 113.4}, {'sid': Equity(0 [DBC]), 'amount': 63906, 'cost_basis': 26.671257192474503, 'last_sale_price': 25.97}]",1.0793427956289936,-11234.121294992627,0.0,-11234.121294992627,0.011691692033557466,9251953.06,9725253.96,-365261.26,4,9359992.700000001,[],1.0012016698474364,-365261.26,-0.17697907246831626,-0.34016931960831814,-0.4447788591582941,0.0,407,0.0,0.0,-0.06512414212950035,1.1877114080049969,,,0.1060240280030964,0.0,2022-07,"[-0.03905656188726425, 0.14811883866786957, 0.22116051614284515, 0.4948953688144684, 0.1748817265033722]"
2022-07-28 20:00:00+00:00,2022-07-28 13:31:00+00:00,2022-07-28 20:00:00+00:00,1,[],9849054.71,9359992.700000001,122653.24000000022,9471411.81870501,9482645.940000001,"[{'sid': Equity(4 [VWO]), 'amount': -8827, 'cost_basis': 40.559709999999995, 'last_sale_price': 41.51}, {'sid': Equity(2 [SPY]), 'amount': 3468, 'cost_basis': 391.49962419716377, 'last_sale_price': 406.07}, {'sid': Equity(3 [VNQ]), 'amount': 21633, 'cost_basis': 93.08744171110455, 'last_sale_price': 98.43}, {'sid': Equity(1 [LQD]), 'amount': 40673, 'cost_basis': 111.84019872857455, 'last_sale_price': 114.34}, {'sid': Equity(0 [DBC]), 'amount': 63906, 'cost_basis': 26.671257192474503, 'last_sale_price': 25.990000000000002}]",1.0785576295843846,-11234.121294992627,0.0,-11234.121294992627,0.013119735520755071,9359992.700000001,9849054.71,-366408.76999999996,4,9482645.940000001,[],1.0011861084186844,-366408.76999999996,-0.17697907246831626,-0.2619636138018307,-0.34417747715081176,0.0,408,0.0,0.0,-0.05285881812950044,1.1877114080049969,,,0.10640545704014007,0.0,2022-07,"[-0.03905656188726425, 0.14811883866786957, 0.22116051614284515, 0.4948953688144684, 0.1748817265033722]"
2022-07-29 20:00:00+00:00,2022-07-29 13:31:00+00:00,2022-07-29 20:00:00+00:00,1,[],9899701.19,9482645.940000001,52323.60999999754,9523735.428705007,9534969.549999999,"[{'sid': Equity(4 [VWO]), 'amount': -8827, 'cost_basis': 40.559709999999995, 'last_sale_price': 41.32}, {'sid': Equity(2 [SPY]), 'amount': 3468, 'cost_basis': 391.49962419716377, 'last_sale_price': 411.99}, {'sid': Equity(3 [VNQ]), 'amount': 21633, 'cost_basis': 93.08744171110455, 'last_sale_price': 98.96000000000001}, {'sid': Equity(1 [LQD]), 'amount': 40673, 'cost_basis': 111.84019872857455, 'last_sale_price': 114.61}, {'sid': Equity(0 [DBC]), 'amount': 63906, 'cost_basis': 26.671257192474503, 'last_sale_price': 26.11}]",1.077773832215298,-11234.121294992627,0.0,-11234.121294992627,0.005524372818069612,9482645.940000001,9899701.19,-364731.64,4,9534969.549999999,[],1.0011795919131827,-364731.64,-0.17697907246831626,-0.22941738770643402,-0.30167708235326485,0.0,409,0.0,0.0,-0.047626457129500754,1.1877114080049969,,,0.10636698370805374,0.0,2022-07,"[-0.03905656188726425, 0.14811883866786957, 0.22116051614284515, 0.4948953688144684, 0.1748817265033722]"
2022-08-01 20:00:00+00:00,2022-08-01 13:31:00+00:00,2022-08-01 20:00:00+00:00,1,"[{'id': '7304bf7c7e6a4cc7830d8a8699263956', 'dt': Timestamp('2022-08-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-01 20:00:00+0000', tz='UTC'), 'amount': 1019, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '192e93dfee7b44779e7b49cecf48125e', 'dt': Timestamp('2022-08-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-01 20:00:00+0000', tz='UTC'), 'amount': 505, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4504d336434546e084874f0f2943cb2b', 'dt': Timestamp('2022-08-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-01 20:00:00+0000', tz='UTC'), 'amount': -11422, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '23684c3565424e0ea47f9e47e87e4b5f', 'dt': Timestamp('2022-08-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-01 20:00:00+0000', tz='UTC'), 'amount': 8244, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c585e83bd9e84c869b8d8f9f1492f401', 'dt': Timestamp('2022-08-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-01 20:00:00+0000', tz='UTC'), 'amount': -3285, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9842260.0,9534969.549999999,-55234.43999999948,9468500.988705007,9479735.11,"[{'sid': Equity(4 [VWO]), 'amount': -8827, 'cost_basis': 40.559709999999995, 'last_sale_price': 41.07}, {'sid': Equity(2 [SPY]), 'amount': 3468, 'cost_basis': 391.49962419716377, 'last_sale_price': 410.77}, {'sid': Equity(3 [VNQ]), 'amount': 21633, 'cost_basis': 93.08744171110455, 'last_sale_price': 98.16}, {'sid': Equity(1 [LQD]), 'amount': 40673, 'cost_basis': 111.84019872857455, 'last_sale_price': 114.56}, {'sid': Equity(0 [DBC]), 'amount': 63906, 'cost_basis': 26.671257192474503, 'last_sale_price': 25.580000000000002}]",1.0777614008989709,-11234.121294992627,0.0,-11234.121294992627,-0.005799661321283844,9534969.549999999,9842260.0,-362524.89,4,9479735.11,[],1.001186473055069,-362524.89,-0.17697907246831626,-0.262459784598894,-0.34488555837178186,0.0,410,0.0,0.0,-0.0531499011295008,1.1877114080049969,,,0.1063309083064924,0.0,2022-08,"[-0.03386577591300011, 0.1723821759223938, 0.10585616528987885, 0.5918554067611694, 0.16377191245555878]"
