,period_open,period_close,starting_cash,longs_count,returns,net_leverage,gross_leverage,orders,long_exposure,starting_exposure,capital_used,positions,shorts_count,starting_value,pnl,short_exposure,ending_value,ending_exposure,ending_cash,portfolio_value,long_value,transactions,short_value,algo_volatility,trading_days,algorithm_period_return,alpha,beta,max_leverage,sortino,benchmark_period_return,benchmark_volatility,max_drawdown,period_label,treasury_period_return,sharpe,excess_return,weights
2022-05-24 20:00:00+00:00,2022-05-24 13:31:00+00:00,2022-05-24 20:00:00+00:00,-1525.5243049999117,5,-0.0010169621774640536,1.000085802641468,1.000085802641468,"[{'id': '5b6143dd547f4b6795f56e11b935d851', 'dt': Timestamp('2022-05-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'amount': -1331, 'filled': -1331, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cb8cd402780642eb890720f7f91b025c', 'dt': Timestamp('2022-05-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'amount': 52, 'filled': 52, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '178cb91e86074d01a995eb99723ba7e4', 'dt': Timestamp('2022-05-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'amount': 86, 'filled': 86, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '88b6147ecf0449168f97f4b20ed3eb8f', 'dt': Timestamp('2022-05-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'amount': -15, 'filled': -15, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '33af198223644292abf59daaeb8f2211', 'dt': Timestamp('2022-05-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'amount': 988, 'filled': 988, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",11246506.8,11258515.36,560.6271049994975,"[{'sid': Equity(4 [VWO]), 'amount': 53000, 'cost_basis': 48.698526903280026, 'last_sale_price': 41.72}, {'sid': Equity(2 [SPY]), 'amount': 5672, 'cost_basis': 386.6194667637126, 'last_sale_price': 393.89}, {'sid': Equity(3 [VNQ]), 'amount': 23469, 'cost_basis': 90.35146546450758, 'last_sale_price': 96.74000000000001}, {'sid': Equity(1 [LQD]), 'amount': 20099, 'cost_basis': 133.22824263566767, 'last_sale_price': 113.49000000000001}, {'sid': Equity(0 [DBC]), 'amount': 79921, 'cost_basis': 16.727079904654815, 'last_sale_price': 28.150000000000002}]",0,11258515.36,-11447.932894999161,0.0,11246506.8,11246506.8,-964.8971999999194,11245541.902800001,11246506.8,"[{'amount': -1331, 'dt': Timestamp('2022-05-24 20:00:00+0000', tz='UTC'), 'price': 41.69914, 'order_id': '5b6143dd547f4b6795f56e11b935d851', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 52, 'dt': Timestamp('2022-05-24 20:00:00+0000', tz='UTC'), 'price': 394.086945, 'order_id': 'cb8cd402780642eb890720f7f91b025c', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 86, 'dt': Timestamp('2022-05-24 20:00:00+0000', tz='UTC'), 'price': 96.78837000000001, 'order_id': '178cb91e86074d01a995eb99723ba7e4', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -15, 'dt': Timestamp('2022-05-24 20:00:00+0000', tz='UTC'), 'price': 113.433255, 'order_id': '88b6147ecf0449168f97f4b20ed3eb8f', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 988, 'dt': Timestamp('2022-05-24 20:00:00+0000', tz='UTC'), 'price': 28.164075, 'order_id': '33af198223644292abf59daaeb8f2211', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0,0.1122949407627941,363,0.12455419028000136,,,1.0003693641853546,1.0825434020130367,0.0,0.0,-0.09913675361687521,2022-05,0.0,0.7819291285390162,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-05-25 20:00:00+00:00,2022-05-25 13:31:00+00:00,2022-05-25 20:00:00+00:00,-964.8971999999194,5,0.008063032514015411,1.000085116345606,1.000085116345606,[],11337179.97,11246506.8,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 53000, 'cost_basis': 48.698526903280026, 'last_sale_price': 41.95}, {'sid': Equity(2 [SPY]), 'amount': 5672, 'cost_basis': 386.6194667637126, 'last_sale_price': 397.37}, {'sid': Equity(3 [VNQ]), 'amount': 23469, 'cost_basis': 90.35146546450758, 'last_sale_price': 97.56}, {'sid': Equity(1 [LQD]), 'amount': 20099, 'cost_basis': 133.22824263566767, 'last_sale_price': 114.66}, {'sid': Equity(0 [DBC]), 'amount': 79921, 'cost_basis': 16.727079904654815, 'last_sale_price': 28.35}]",0,11246506.8,90673.16999999993,0.0,11337179.97,11337179.97,-964.8971999999194,11336215.072800001,11337179.97,[],0.0,0.1123237181669152,364,0.13362150728000133,,,1.0003693641853546,1.149970198114804,0.0,0.0,-0.09913675361687521,2022-05,0.0,0.8292777248282724,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-05-26 20:00:00+00:00,2022-05-26 13:31:00+00:00,2022-05-26 20:00:00+00:00,-964.8971999999194,5,0.009405294387526464,1.000084323260517,1.000084323260517,[],11443800.41,11337179.97,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 53000, 'cost_basis': 48.698526903280026, 'last_sale_price': 42.58}, {'sid': Equity(2 [SPY]), 'amount': 5672, 'cost_basis': 386.6194667637126, 'last_sale_price': 405.31}, {'sid': Equity(3 [VNQ]), 'amount': 23469, 'cost_basis': 90.35146546450758, 'last_sale_price': 97.68}, {'sid': Equity(1 [LQD]), 'amount': 20099, 'cost_basis': 133.22824263566767, 'last_sale_price': 114.69}, {'sid': Equity(0 [DBC]), 'amount': 79921, 'cost_basis': 16.727079904654815, 'last_sale_price': 28.66}]",0,11337179.97,106620.43999999948,0.0,11443800.41,11443800.41,-964.8971999999194,11442835.5128,11443800.41,[],0.0,0.1124203005118456,365,0.14428355128000114,,,1.0003693641853546,1.22867077730018,0.0,0.0,-0.09913675361687521,2022-05,0.0,0.8840563183211242,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-05-27 20:00:00+00:00,2022-05-27 13:31:00+00:00,2022-05-27 20:00:00+00:00,-964.8971999999194,5,0.015864749589114435,1.0000830063850046,1.0000830063850046,[],11625338.129999999,11443800.41,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 53000, 'cost_basis': 48.698526903280026, 'last_sale_price': 43.04}, {'sid': Equity(2 [SPY]), 'amount': 5672, 'cost_basis': 386.6194667637126, 'last_sale_price': 415.26}, {'sid': Equity(3 [VNQ]), 'amount': 23469, 'cost_basis': 90.35146546450758, 'last_sale_price': 100.3}, {'sid': Equity(1 [LQD]), 'amount': 20099, 'cost_basis': 133.22824263566767, 'last_sale_price': 115.29}, {'sid': Equity(0 [DBC]), 'amount': 79921, 'cost_basis': 16.727079904654815, 'last_sale_price': 29.0}]",0,11443800.41,181537.7199999988,0.0,11625338.129999999,11625338.129999999,-964.8971999999194,11624373.2328,11625338.129999999,[],0.0,0.11299771874297844,366,0.16243732328000093,,,1.0003693641853546,1.362216320277262,0.0,0.0,-0.09913675361687521,2022-05,0.0,0.9738037395453083,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-05-31 20:00:00+00:00,2022-05-31 13:31:00+00:00,2022-05-31 20:00:00+00:00,-964.8971999999194,5,-0.003729317627007789,1.0000833171009378,1.0000833171009378,"[{'id': '090c3dc383044f75a12479d0ea720a23', 'dt': Timestamp('2022-05-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-31 20:00:00+0000', tz='UTC'), 'amount': 75, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8584ec007ab746ed9929d156a3e3d945', 'dt': Timestamp('2022-05-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-31 20:00:00+0000', tz='UTC'), 'amount': -62, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '528ab17753ab4825837452bc374324ee', 'dt': Timestamp('2022-05-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-31 20:00:00+0000', tz='UTC'), 'amount': -89, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3d3d3069de0047f5b9416712a9400dfa', 'dt': Timestamp('2022-05-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-31 20:00:00+0000', tz='UTC'), 'amount': 140, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '678840f905f24f0db3fc991ef11305c4', 'dt': Timestamp('2022-05-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-31 20:00:00+0000', tz='UTC'), 'amount': 502, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",11581987.15,11625338.129999999,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 53000, 'cost_basis': 48.698526903280026, 'last_sale_price': 43.64}, {'sid': Equity(2 [SPY]), 'amount': 5672, 'cost_basis': 386.6194667637126, 'last_sale_price': 412.93}, {'sid': Equity(3 [VNQ]), 'amount': 23469, 'cost_basis': 90.35146546450758, 'last_sale_price': 99.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 20099, 'cost_basis': 133.22824263566767, 'last_sale_price': 114.44}, {'sid': Equity(0 [DBC]), 'amount': 79921, 'cost_basis': 16.727079904654815, 'last_sale_price': 28.8}]",0,11625338.129999999,-43350.979999998584,0.0,11581987.15,11581987.15,-964.8971999999194,11581022.2528,11581987.15,[],0.0,0.11289603577541145,367,0.15810222528000106,,,1.0003693641853546,1.3276413768215323,0.0,0.0,-0.09913675361687521,2022-05,0.0,0.9493428179342861,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-06-01 20:00:00+00:00,2022-06-01 13:31:00+00:00,2022-06-01 20:00:00+00:00,-964.8971999999194,5,-0.0052928906137954534,1.0000459300176217,1.0000459300176217,"[{'id': '090c3dc383044f75a12479d0ea720a23', 'dt': Timestamp('2022-06-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-31 20:00:00+0000', tz='UTC'), 'amount': 75, 'filled': 75, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8584ec007ab746ed9929d156a3e3d945', 'dt': Timestamp('2022-06-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-31 20:00:00+0000', tz='UTC'), 'amount': -62, 'filled': -62, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '528ab17753ab4825837452bc374324ee', 'dt': Timestamp('2022-06-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-31 20:00:00+0000', tz='UTC'), 'amount': -89, 'filled': -89, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3d3d3069de0047f5b9416712a9400dfa', 'dt': Timestamp('2022-06-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-31 20:00:00+0000', tz='UTC'), 'amount': 140, 'filled': 140, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '678840f905f24f0db3fc991ef11305c4', 'dt': Timestamp('2022-06-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-31 20:00:00+0000', tz='UTC'), 'amount': 502, 'filled': 502, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",11520254.27,11581987.15,435.796020001173,"[{'sid': Equity(4 [VWO]), 'amount': 53075, 'cost_basis': 48.6909995572085, 'last_sale_price': 43.35}, {'sid': Equity(2 [SPY]), 'amount': 5610, 'cost_basis': 386.6194667637126, 'last_sale_price': 409.59000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 23380, 'cost_basis': 90.35146546450758, 'last_sale_price': 98.25}, {'sid': Equity(1 [LQD]), 'amount': 20239, 'cost_basis': 133.09216827581818, 'last_sale_price': 113.5}, {'sid': Equity(0 [DBC]), 'amount': 80423, 'cost_basis': 16.80340321798388, 'last_sale_price': 28.94}]",0,11581987.15,-61297.08398000151,0.0,11520254.27,11520254.27,-529.101179999916,11519725.16882,11520254.27,"[{'amount': 75, 'dt': Timestamp('2022-06-01 20:00:00+0000', tz='UTC'), 'price': 43.371675, 'order_id': '090c3dc383044f75a12479d0ea720a23', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -62, 'dt': Timestamp('2022-06-01 20:00:00+0000', tz='UTC'), 'price': 409.38520500000004, 'order_id': '8584ec007ab746ed9929d156a3e3d945', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -89, 'dt': Timestamp('2022-06-01 20:00:00+0000', tz='UTC'), 'price': 98.200875, 'order_id': '528ab17753ab4825837452bc374324ee', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 140, 'dt': Timestamp('2022-06-01 20:00:00+0000', tz='UTC'), 'price': 113.55675, 'order_id': '3d3d3069de0047f5b9416712a9400dfa', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 502, 'dt': Timestamp('2022-06-01 20:00:00+0000', tz='UTC'), 'price': 28.95447, 'order_id': '678840f905f24f0db3fc991ef11305c4', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0,0.11284137908645323,368,0.15197251688200097,,,1.0003693641853546,1.278991168900726,0.0,0.0,-0.09913675361687521,2022-06,0.0,0.9151015360858584,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-06-02 20:00:00+00:00,2022-06-02 13:31:00+00:00,2022-06-02 20:00:00+00:00,-529.101179999916,5,0.014827665373678078,1.0000452589333035,1.0000452589333035,[],11691064.9,11520254.27,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 53075, 'cost_basis': 48.6909995572085, 'last_sale_price': 44.13}, {'sid': Equity(2 [SPY]), 'amount': 5610, 'cost_basis': 386.6194667637126, 'last_sale_price': 417.39}, {'sid': Equity(3 [VNQ]), 'amount': 23380, 'cost_basis': 90.35146546450758, 'last_sale_price': 99.60000000000001}, {'sid': Equity(1 [LQD]), 'amount': 20239, 'cost_basis': 133.09216827581818, 'last_sale_price': 113.55}, {'sid': Equity(0 [DBC]), 'amount': 80423, 'cost_basis': 16.80340321798388, 'last_sale_price': 29.6}]",0,11520254.27,170810.63000000082,0.0,11691064.9,11691064.9,-529.101179999916,11690535.79882,11691064.9,[],0.0,0.11331610549216488,369,0.16905357988200098,,,1.0003693641853546,1.4028501355634637,0.0,0.0,-0.09913675361687521,2022-06,0.0,0.9981607501430367,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-06-03 20:00:00+00:00,2022-06-03 13:31:00+00:00,2022-06-03 20:00:00+00:00,-529.101179999916,5,-0.007776653830458002,1.0000456136549076,1.0000456136549076,[],11600151.65,11691064.9,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 53075, 'cost_basis': 48.6909995572085, 'last_sale_price': 43.44}, {'sid': Equity(2 [SPY]), 'amount': 5610, 'cost_basis': 386.6194667637126, 'last_sale_price': 410.54}, {'sid': Equity(3 [VNQ]), 'amount': 23380, 'cost_basis': 90.35146546450758, 'last_sale_price': 98.27}, {'sid': Equity(1 [LQD]), 'amount': 20239, 'cost_basis': 133.09216827581818, 'last_sale_price': 113.19}, {'sid': Equity(0 [DBC]), 'amount': 80423, 'cost_basis': 16.80340321798388, 'last_sale_price': 29.88}]",0,11691064.9,-90913.25,0.0,11600151.65,11600151.65,-529.101179999916,11599622.54882,11600151.65,[],0.0,0.11336587955513647,370,0.159962254882001,,,1.0003693641853546,1.3309511625496842,0.0,0.0,-0.09913675361687521,2022-06,0.0,0.9483052663534172,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-06-06 20:00:00+00:00,2022-06-06 13:31:00+00:00,2022-06-06 20:00:00+00:00,-529.101179999916,5,0.0005833370845922392,1.0000455870622835,1.0000455870622835,"[{'id': '08b5839c921347b6939df0cbb1f60d17', 'dt': Timestamp('2022-06-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-06 20:00:00+0000', tz='UTC'), 'amount': 67, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '44d8cfb3576d46e3a9a142db16d4fa16', 'dt': Timestamp('2022-06-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-06 20:00:00+0000', tz='UTC'), 'amount': 27, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5b763d35206d4605811383b3dd282669', 'dt': Timestamp('2022-06-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-06 20:00:00+0000', tz='UTC'), 'amount': 316, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '59b7a59f70b14f15935c6e42863b4f07', 'dt': Timestamp('2022-06-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-06 20:00:00+0000', tz='UTC'), 'amount': 414, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '222b2f0d06114f229bdcfc92c151a08e', 'dt': Timestamp('2022-06-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-06 20:00:00+0000', tz='UTC'), 'amount': -3072, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",11606918.14,11600151.65,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 53075, 'cost_basis': 48.6909995572085, 'last_sale_price': 43.68}, {'sid': Equity(2 [SPY]), 'amount': 5610, 'cost_basis': 386.6194667637126, 'last_sale_price': 411.79}, {'sid': Equity(3 [VNQ]), 'amount': 23380, 'cost_basis': 90.35146546450758, 'last_sale_price': 97.96000000000001}, {'sid': Equity(1 [LQD]), 'amount': 20239, 'cost_basis': 133.09216827581818, 'last_sale_price': 112.39}, {'sid': Equity(0 [DBC]), 'amount': 80423, 'cost_basis': 16.80340321798388, 'last_sale_price': 30.01}]",0,11600151.65,6766.4900000002235,0.0,11606918.14,11606918.14,-529.101179999916,11606389.03882,11606918.14,[],0.0,0.11321265245671382,371,0.16063890388200086,,,1.0003693641853546,1.334068280234181,0.0,0.0,-0.09913675361687521,2022-06,0.0,0.9505290716527568,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-06-07 20:00:00+00:00,2022-06-07 13:31:00+00:00,2022-06-07 20:00:00+00:00,-529.101179999916,5,0.008058874648881442,1.000012192113079,1.000012192113079,"[{'id': '08b5839c921347b6939df0cbb1f60d17', 'dt': Timestamp('2022-06-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-06 20:00:00+0000', tz='UTC'), 'amount': 67, 'filled': 67, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '44d8cfb3576d46e3a9a142db16d4fa16', 'dt': Timestamp('2022-06-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-06 20:00:00+0000', tz='UTC'), 'amount': 27, 'filled': 27, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5b763d35206d4605811383b3dd282669', 'dt': Timestamp('2022-06-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-06 20:00:00+0000', tz='UTC'), 'amount': 316, 'filled': 316, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '59b7a59f70b14f15935c6e42863b4f07', 'dt': Timestamp('2022-06-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-06 20:00:00+0000', tz='UTC'), 'amount': 414, 'filled': 414, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '222b2f0d06114f229bdcfc92c151a08e', 'dt': Timestamp('2022-06-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-06 20:00:00+0000', tz='UTC'), 'amount': -3072, 'filled': -3072, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",11700066.120000001,11606918.14,386.45439000055194,"[{'sid': Equity(4 [VWO]), 'amount': 53142, 'cost_basis': 48.68498686818036, 'last_sale_price': 43.9}, {'sid': Equity(2 [SPY]), 'amount': 5637, 'cost_basis': 386.7599434157225, 'last_sale_price': 415.74}, {'sid': Equity(3 [VNQ]), 'amount': 23696, 'cost_basis': 90.47159493332998, 'last_sale_price': 99.31}, {'sid': Equity(1 [LQD]), 'amount': 20653, 'cost_basis': 132.69034245215147, 'last_sale_price': 112.99000000000001}, {'sid': Equity(0 [DBC]), 'amount': 77351, 'cost_basis': 16.80340321798388, 'last_sale_price': 30.21}]",0,11606918.14,93534.434390001,0.0,11700066.120000001,11700066.120000001,-142.64678999991156,11699923.473210001,11700066.120000001,"[{'amount': 67, 'dt': Timestamp('2022-06-07 20:00:00+0000', tz='UTC'), 'price': 43.921949999999995, 'order_id': '08b5839c921347b6939df0cbb1f60d17', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 27, 'dt': Timestamp('2022-06-07 20:00:00+0000', tz='UTC'), 'price': 415.94787, 'order_id': '44d8cfb3576d46e3a9a142db16d4fa16', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 316, 'dt': Timestamp('2022-06-07 20:00:00+0000', tz='UTC'), 'price': 99.359655, 'order_id': '5b763d35206d4605811383b3dd282669', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 414, 'dt': Timestamp('2022-06-07 20:00:00+0000', tz='UTC'), 'price': 113.04649500000001, 'order_id': '59b7a59f70b14f15935c6e42863b4f07', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -3072, 'dt': Timestamp('2022-06-07 20:00:00+0000', tz='UTC'), 'price': 30.194895000000002, 'order_id': '222b2f0d06114f229bdcfc92c151a08e', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0,0.11323433019943042,372,0.169992347321001,,,1.0003693641853546,1.40004345912705,0.0,0.0,-0.09913675361687521,2022-06,0.0,0.9960042644117713,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-06-08 20:00:00+00:00,2022-06-08 13:31:00+00:00,2022-06-08 20:00:00+00:00,-142.64678999991156,5,-0.005451321125821251,1.0000122589405003,1.0000122589405003,[],11636286.08,11700066.120000001,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 53142, 'cost_basis': 48.68498686818036, 'last_sale_price': 44.06}, {'sid': Equity(2 [SPY]), 'amount': 5637, 'cost_basis': 386.7599434157225, 'last_sale_price': 411.22}, {'sid': Equity(3 [VNQ]), 'amount': 23696, 'cost_basis': 90.47159493332998, 'last_sale_price': 97.02}, {'sid': Equity(1 [LQD]), 'amount': 20653, 'cost_basis': 132.69034245215147, 'last_sale_price': 112.34}, {'sid': Equity(0 [DBC]), 'amount': 77351, 'cost_basis': 16.80340321798388, 'last_sale_price': 30.48}]",0,11700066.120000001,-63780.04000000097,0.0,11636286.08,11636286.08,-142.64678999991156,11636143.43321,11636286.08,[],0.0,0.11318592882428721,373,0.1636143433210009,,,1.0003693641853546,1.3502923705414733,0.0,0.0,-0.09913675361687521,2022-06,0.0,0.96122002547514,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2022-06-09 20:00:00+00:00,2022-06-09 13:31:00+00:00,2022-06-09 20:00:00+00:00,-142.64678999991156,5,-0.014741244037130286,1.000012442356311,1.000012442356311,[],11464754.850000001,11636286.08,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 53142, 'cost_basis': 48.68498686818036, 'last_sale_price': 43.11}, {'sid': Equity(2 [SPY]), 'amount': 5637, 'cost_basis': 386.7599434157225, 'last_sale_price': 401.44}, {'sid': Equity(3 [VNQ]), 'amount': 23696, 'cost_basis': 90.47159493332998, 'last_sale_price': 94.72}, {'sid': Equity(1 [LQD]), 'amount': 20653, 'cost_basis': 132.69034245215147, 'last_sale_price': 111.60000000000001}, {'sid': Equity(0 [DBC]), 'amount': 77351, 'cost_basis': 16.80340321798388, 'last_sale_price': 30.53}]",0,11636286.08,-171531.22999999858,0.0,11464754.850000001,11464754.850000001,-142.64678999991156,11464612.203210002,11464754.850000001,[],0.0,0.11371820198317163,374,0.14646122032100095,,,1.0003693641853546,1.2114244019414557,0.0,0.0,-0.09913675361687521,2022-06,0.0,0.8668188274569417,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]"
