,period_open,period_close,pnl,long_value,positions,shorts_count,transactions,returns,ending_cash,starting_exposure,starting_value,orders,longs_count,long_exposure,portfolio_value,short_value,starting_cash,short_exposure,ending_exposure,ending_value,capital_used,gross_leverage,net_leverage,period_label,max_leverage,benchmark_period_return,benchmark_volatility,treasury_period_return,algorithm_period_return,trading_days,algo_volatility,sharpe,max_drawdown,alpha,beta,excess_return,sortino,weights
2022-03-17 20:00:00+00:00,2022-03-17 13:31:00+00:00,2022-03-17 20:00:00+00:00,148327.19999999925,12004161.12,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 441.07}]",0,[],0.012510836831815864,63.65055999870674,11855833.92,11855833.92,[],1,12004161.12,12004224.770559998,0.0,63.65055999870674,0.0,12004161.12,12004161.12,0.0,0.9999946976534332,0.9999946976534332,2022-03,0.9999951043374614,0.0,0.0,0.0,0.20042247705599592,316,0.1481387192360888,1.0575632607383545,-0.12865483057206398,,,0.0,1.5255373298005745,"[0, 1, 0, 0, 0]"
2022-03-18 20:00:00+00:00,2022-03-18 13:31:00+00:00,2022-03-18 20:00:00+00:00,93895.20000000112,12098056.32,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 444.52}]",0,[],0.007821846207868077,63.65055999870674,12004161.12,12004161.12,[],1,12098056.32,12098119.97056,0.0,63.65055999870674,0.0,12098056.32,12098056.32,0.0,0.999994738805686,0.999994738805686,2022-03,0.9999951043374614,0.0,0.0,0.0,0.20981199705599596,317,0.14804339163728386,1.096907116589678,-0.12865483057206398,,,0.0,1.5837727581197405,"[0, 1, 0, 0, 0]"
2022-03-21 20:00:00+00:00,2022-03-21 13:31:00+00:00,2022-03-21 20:00:00+00:00,-3538.0800000000745,12094518.24,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 444.39}]",0,[],-0.0002924487448141555,63.65055999870674,12098056.32,12098056.32,[],1,12094518.24,12094581.89056,0.0,63.65055999870674,0.0,12094518.24,12094518.24,0.0,0.9999947372666063,0.9999947372666063,2022-03,0.9999951043374614,0.0,0.0,0.0,0.2094581890559959,318,0.14781205303770228,1.09360119684606,-0.12865483057206398,,,0.0,1.5790116669217198,"[0, 1, 0, 0, 0]"
2022-03-22 20:00:00+00:00,2022-03-22 13:31:00+00:00,2022-03-22 20:00:00+00:00,141523.20000000112,12236041.440000001,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 449.59000000000003}]",0,[],0.011701371844070385,63.65055999870674,12094518.24,12094518.24,[],1,12236041.440000001,12236105.09056,0.0,63.65055999870674,0.0,12236041.440000001,12236041.440000001,0.0,0.9999947981355564,0.9999947981355564,2022-03,0.9999951043374614,0.0,0.0,0.0,0.2236105090559961,319,0.1479064828048973,1.151974004390321,-0.12865483057206398,,,0.0,1.66697153139459,"[0, 1, 0, 0, 0]"
2022-03-23 20:00:00+00:00,2022-03-23 13:31:00+00:00,2022-03-23 20:00:00+00:00,-157580.6400000006,12078460.8,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 443.8}]",0,[],-0.012878333328599112,63.65055999870674,12236041.440000001,12236041.440000001,[],1,12078460.8,12078524.45056,0.0,63.65055999870674,0.0,12078460.8,12078460.8,0.0,0.9999947302702197,0.9999947302702197,2022-03,0.9999951043374614,0.0,0.0,0.0,0.2078524450559962,320,0.14816353139351496,1.0779324908831054,-0.12865483057206398,,,0.0,1.555265563349697,"[0, 1, 0, 0, 0]"
2022-03-24 20:00:00+00:00,2022-03-24 13:31:00+00:00,2022-03-24 20:00:00+00:00,182075.0399999991,12260535.84,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 450.49}]",0,[],0.015074278381044914,63.65055999870674,12078460.8,12078460.8,[],1,12260535.84,12260599.490559999,0.0,63.65055999870674,0.0,12260535.84,12260535.84,0.0,0.9999948085279151,0.9999948085279151,2022-03,0.9999951043374614,0.0,0.0,0.0,0.22605994905599602,321,0.14848412409686743,1.1519531707588992,-0.12865483057206398,,,0.0,1.6682611867095434,"[0, 1, 0, 0, 0]"
2022-03-25 20:00:00+00:00,2022-03-25 13:31:00+00:00,2022-03-25 20:00:00+00:00,59875.199999999255,12320411.04,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 452.69}]",0,[],0.004883545869522887,63.65055999870674,12260535.84,12260535.84,[],1,12320411.04,12320474.690559998,0.0,63.65055999870674,0.0,12320411.04,12320411.04,0.0,0.9999948337574973,0.9999948337574973,2022-03,0.9999951043374614,0.0,0.0,0.0,0.23204746905599594,322,0.1482993186630899,1.1755783066642151,-0.12865483057206398,,,0.0,1.7030027078191663,"[0, 1, 0, 0, 0]"
2022-03-28 20:00:00+00:00,2022-03-28 13:31:00+00:00,2022-03-28 20:00:00+00:00,87635.52000000142,12408046.56,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 455.91}]",0,[],0.007112998662880177,63.65055999870674,12320411.04,12320411.04,[],1,12408046.56,12408110.21056,0.0,63.65055999870674,0.0,12408046.56,12408046.56,0.0,0.9999948702454348,0.9999948702454348,2022-03,0.9999951043374614,0.0,0.0,0.0,0.24081102105599617,323,0.14817744749617923,1.210354077067066,-0.12865483057206398,,,0.0,1.7546580435408754,"[0, 1, 0, 0, 0]"
2022-03-29 20:00:00+00:00,2022-03-29 13:31:00+00:00,2022-03-29 20:00:00+00:00,153498.24000000022,12561544.8,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 461.55}]",0,[],0.012370799210774663,63.65055999870674,12408046.56,12408046.56,[],1,12561544.8,12561608.45056,0.0,63.65055999870674,0.0,12561544.8,12561544.8,0.0,0.9999949329291508,0.9999949329291508,2022-03,0.9999951043374614,0.0,0.0,0.0,0.25616084505599623,324,0.14830477398862527,1.2704605838811425,-0.12865483057206398,,,0.0,1.8462287756288671,"[0, 1, 0, 0, 0]"
2022-03-30 20:00:00+00:00,2022-03-30 13:31:00+00:00,2022-03-30 20:00:00+00:00,-77565.60000000149,12483979.2,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 458.7}]",0,[],-0.006174814340479062,63.65055999870674,12561544.8,12561544.8,[],1,12483979.2,12484042.850559998,0.0,63.65055999870674,0.0,12483979.2,12483979.2,0.0,0.9999949014465297,0.9999949014465297,2022-03,0.9999951043374614,0.0,0.0,0.0,0.2484042850559962,325,0.14820114533302514,1.235130630744543,-0.12865483057206398,,,0.0,1.793847003318562,"[0, 1, 0, 0, 0]"
2022-03-31 20:00:00+00:00,2022-03-31 13:31:00+00:00,2022-03-31 20:00:00+00:00,-192144.95999999903,12291834.24,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 451.64}]",0,[],-0.015391244831507445,63.65055999870674,12483979.2,12483979.2,[],1,12291834.24,12291897.89056,0.0,63.65055999870674,0.0,12291834.24,12291834.24,0.0,0.9999948217467663,0.9999948217467663,2022-03,0.9999951043374614,0.0,0.0,0.0,0.2291897890559964,326,0.14864995489857663,1.1475869690606826,-0.12865483057206398,,,0.0,1.659744747279546,"[0, 1, 0, 0, 0]"
2022-04-01 20:00:00+00:00,2022-04-01 13:31:00+00:00,2022-04-01 20:00:00+00:00,34836.48000000045,12326670.72,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 452.92}]",0,[],0.0028341009915771043,63.65055999870674,12291834.24,12291834.24,[],1,12326670.72,12326734.37056,0.0,63.65055999870674,0.0,12326670.72,12326670.72,0.0,0.9999948363809842,0.9999948363809842,2022-04,0.9999951043374614,0.0,0.0,0.0,0.2326734370559964,327,0.14843386922459118,1.160457190687407,-0.12865483057206398,,,0.0,1.6784875394765697,"[0, 1, 0, 0, 0]"
2022-04-04 20:00:00+00:00,2022-04-04 13:31:00+00:00,2022-04-04 20:00:00+00:00,105598.08000000007,12432268.8,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 456.8}]",0,[],0.008566590049364553,63.65055999870674,12326670.72,12326670.72,[],1,12432268.8,12432332.45056,0.0,63.65055999870674,0.0,12432268.8,12432268.8,0.0,0.9999948802398704,0.9999948802398704,2022-04,0.9999951043374614,0.0,0.0,0.0,0.24323324505599642,328,0.14836771604973573,1.2017954318863053,-0.12865483057206398,,,0.0,1.7401592521949505,"[0, 1, 0, 0, 0]"
2022-04-05 20:00:00+00:00,2022-04-05 13:31:00+00:00,2022-04-05 20:00:00+00:00,-157036.3200000003,12275232.48,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 451.03000000000003}]",0,[],-0.012631283841909036,63.65055999870674,12432268.8,12432268.8,[],1,12275232.48,12275296.13056,0.0,63.65055999870674,0.0,12275232.48,12275232.48,0.0,0.9999948147434227,0.9999948147434227,2022-04,0.9999951043374614,0.0,0.0,0.0,0.2275296130559965,329,0.14860063734777165,1.1311569852301118,-0.12865483057206398,,,0.0,1.6334396378605178,"[0, 1, 0, 0, 0]"
2022-04-06 20:00:00+00:00,2022-04-06 13:31:00+00:00,2022-04-06 20:00:00+00:00,-122744.16000000015,12152488.32,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 446.52}]",0,[],-0.009999283006657644,63.65055999870674,12275232.48,12275232.48,[],1,12152488.32,12152551.97056,0.0,63.65055999870674,0.0,12152488.32,12152488.32,0.0,0.9999947623708869,0.9999947623708869,2022-04,0.9999951043374614,0.0,0.0,0.0,0.2152551970559966,330,0.14866710952059534,1.0758631666702339,-0.12865483057206398,,,0.0,1.551049742245922,"[0, 1, 0, 0, 0]"
2022-04-07 20:00:00+00:00,2022-04-07 13:31:00+00:00,2022-04-07 20:00:00+00:00,61236.0,12213724.32,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 448.77}]",0,[],0.005038941627103943,63.65055999870674,12152488.32,12152488.32,[],1,12213724.32,12213787.97056,0.0,63.65055999870674,0.0,12213724.32,12213724.32,0.0,0.9999947886306728,0.9999947886306728,2022-04,0.9999951043374614,0.0,0.0,0.0,0.2213787970559964,331,0.14849141964531595,1.0997170248082264,-0.12865483057206398,,,0.0,1.585963264910521,"[0, 1, 0, 0, 0]"
2022-04-08 20:00:00+00:00,2022-04-08 13:31:00+00:00,2022-04-08 20:00:00+00:00,-32659.200000001118,12181065.12,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 447.57}]",0,[],-0.002673961598049779,63.65055999870674,12213724.32,12213724.32,[],1,12181065.12,12181128.770559998,0.0,63.65055999870674,0.0,12181065.12,12181065.12,0.0,0.9999947746583098,0.9999947746583098,2022-04,0.9999951043374614,0.0,0.0,0.0,0.21811287705599636,332,0.14829518749950973,1.0841690034028408,-0.12865483057206398,,,0.0,1.5634299871826542,"[0, 1, 0, 0, 0]"
2022-04-11 20:00:00+00:00,2022-04-11 13:31:00+00:00,2022-04-11 20:00:00+00:00,-208202.3999999985,11972862.72,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 439.92}]",0,[],-0.017092209098321987,63.65055999870674,12181065.12,12181065.12,[],1,11972862.72,11972926.37056,0.0,63.65055999870674,0.0,11972862.72,11972862.72,0.0,0.9999946837925809,0.9999946837925809,2022-04,0.9999951043374614,0.0,0.0,0.0,0.19729263705599664,333,0.14887282389260256,0.9898353716535863,-0.12865483057206398,,,0.0,1.4202987007878924,"[0, 1, 0, 0, 0]"
2022-04-12 20:00:00+00:00,2022-04-12 13:31:00+00:00,2022-04-12 20:00:00+00:00,-44362.080000000075,11928500.64,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 438.29}]",0,[],-0.003705199433037598,63.65055999870674,11972862.72,11972862.72,[],1,11928500.64,11928564.29056,0.0,63.65055999870674,0.0,11928500.64,11928500.64,0.0,0.9999946640217172,0.9999946640217172,2022-04,0.9999951043374614,0.0,0.0,0.0,0.19285642905599665,334,0.14869582123254593,0.9692461409611658,-0.12865483057206398,,,0.0,1.3905153350522037,"[0, 1, 0, 0, 0]"
2022-04-13 20:00:00+00:00,2022-04-13 13:31:00+00:00,2022-04-13 20:00:00+00:00,136624.3200000003,12065124.96,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 443.31}]",0,[],0.011453542662139382,63.65055999870674,11928500.64,11928500.64,[],1,12065124.96,12065188.61056,0.0,63.65055999870674,0.0,12065124.96,12065124.96,0.0,0.9999947244455057,0.9999947244455057,2022-04,0.9999951043374614,0.0,0.0,0.0,0.2065188610559967,335,0.14877271508109202,1.0237659009891702,-0.12865483057206398,,,0.0,1.4716890469284467,"[0, 1, 0, 0, 0]"
2022-04-14 20:00:00+00:00,2022-04-14 13:31:00+00:00,2022-04-14 20:00:00+00:00,-150232.3200000003,11914892.64,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 437.79}]",0,[],-0.012451717486497538,63.65055999870674,12065124.96,12065124.96,[],1,11914892.64,11914956.29056,0.0,63.65055999870674,0.0,11914892.64,11914892.64,0.0,0.9999946579275285,0.9999946579275285,2022-04,0.9999951043374614,0.0,0.0,0.0,0.1914956290559966,336,0.14898019251811281,0.9566127098309468,-0.12865483057206398,,,0.0,1.3716781789284416,"[0, 1, 0, 0, 0]"
2022-04-18 20:00:00+00:00,2022-04-18 13:31:00+00:00,2022-04-18 20:00:00+00:00,4898.88000000082,11919791.520000001,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 437.97}]",0,[],0.00041115383728951294,63.65055999870674,11914892.64,11914892.64,[],1,11919791.520000001,11919855.17056,0.0,63.65055999870674,0.0,11919791.520000001,11919791.520000001,0.0,0.9999946601230394,0.9999946601230394,2022-04,0.9999951043374614,0.0,0.0,0.0,0.19198551705599676,337,0.14875839051182224,0.9572629709486223,-0.12865483057206398,,,0.0,1.372605056038466,"[0, 1, 0, 0, 0]"
2022-04-19 20:00:00+00:00,2022-04-19 13:31:00+00:00,2022-04-19 20:00:00+00:00,192417.11999999918,12112208.64,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 445.04}]",0,[],0.01614257197312563,63.65055999870674,11919791.520000001,11919791.520000001,[],1,12112208.64,12112272.29056,0.0,63.65055999870674,0.0,12112208.64,12112208.64,0.0,0.9999947449530135,0.9999947449530135,2022-04,0.9999951043374614,0.0,0.0,0.0,0.21122722905599645,338,0.1491452668480929,1.0326501673304505,-0.12865483057206398,,,0.0,1.4867534625394578,"[0, 1, 0, 0, 0]"
2022-04-20 20:00:00+00:00,2022-04-20 13:31:00+00:00,2022-04-20 20:00:00+00:00,-8981.27999999933,12103227.360000001,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 444.71000000000004}]",0,[],-0.0007415024847977625,63.65055999870674,12112208.64,12112208.64,[],1,12103227.360000001,12103291.01056,0.0,63.65055999870674,0.0,12103227.360000001,12103227.360000001,0.0,0.9999947410534917,0.9999947410534917,2022-04,0.9999951043374614,0.0,0.0,0.0,0.21032910105599667,339,0.1489290408268822,1.027397728050607,-0.12865483057206398,,,0.0,1.4792019168923893,"[0, 1, 0, 0, 0]"
2022-04-21 20:00:00+00:00,2022-04-21 13:31:00+00:00,2022-04-21 20:00:00+00:00,-180986.40000000037,11922240.96,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 438.06}]",0,[],-0.014953486604766586,63.65055999870674,12103227.360000001,12103227.360000001,[],1,11922240.96,11922304.61056,0.0,63.65055999870674,0.0,11922240.96,11922240.96,0.0,0.9999946612201183,0.9999946612201183,2022-04,0.9999951043374614,0.0,0.0,0.0,0.19223046105599662,340,0.14931140668931564,0.947524113357857,-0.12865483057206398,,,0.0,1.3592049178159717,"[0, 1, 0, 0, 0]"
2022-04-22 20:00:00+00:00,2022-04-22 13:31:00+00:00,2022-04-22 20:00:00+00:00,-327136.3200000003,11595104.64,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 426.04}]",0,[],-0.02743901709324248,63.65055999870674,11922240.96,11922240.96,[],1,11595104.64,11595168.29056,0.0,63.65055999870674,0.0,11595104.64,11595104.64,0.0,0.9999945105962756,0.9999945105962756,2022-04,0.9999951043374614,0.0,0.0,0.0,0.15951682905599673,341,0.15102225662632743,0.7997745547107793,-0.12865483057206398,,,0.0,1.1332923736255303,"[0, 1, 0, 0, 0]"
2022-04-25 20:00:00+00:00,2022-04-25 13:31:00+00:00,2022-04-25 20:00:00+00:00,67223.51999999955,11662328.16,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 428.51}]",0,[],0.005797545866990772,63.65055999870674,11595104.64,11595104.64,[],1,11662328.16,11662391.81056,0.0,63.65055999870674,0.0,11662328.16,11662328.16,0.0,0.9999945422379017,0.9999945422379017,2022-04,0.9999951043374614,0.0,0.0,0.0,0.16623918105599667,342,0.15086973794044453,0.826557179497359,-0.12865483057206398,,,0.0,1.1717752757453272,"[0, 1, 0, 0, 0]"
2022-04-26 20:00:00+00:00,2022-04-26 13:31:00+00:00,2022-04-26 20:00:00+00:00,-337750.55999999866,11324577.600000001,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 416.1}]",0,[],-0.028960659655952847,63.65055999870674,11662328.16,11662328.16,[],1,11324577.600000001,11324641.25056,0.0,63.65055999870674,0.0,11324577.600000001,11324577.600000001,0.0,0.9999943794634558,0.9999943794634558,2022-04,0.9999951043374614,0.0,0.0,0.0,0.1324641250559968,343,0.15275000340157843,0.6747082120545532,-0.12896882706711427,,,0.0,0.9444162236746072,"[0, 1, 0, 0, 0]"
2022-04-27 20:00:00+00:00,2022-04-27 13:31:00+00:00,2022-04-27 20:00:00+00:00,31842.719999998808,11356420.32,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 417.27}]",0,[],0.002811808276789618,63.65055999870674,11324577.600000001,11324577.600000001,[],1,11356420.32,11356483.97056,0.0,63.65055999870674,0.0,11356420.32,11356420.32,0.0,0.9999943952230141,0.9999943952230141,2022-04,0.9999951043374614,0.0,0.0,0.0,0.13564839705599652,344,0.15254103735129015,0.6871717842924062,-0.12896882706711427,,,0.0,0.9619453283388627,"[0, 1, 0, 0, 0]"
2022-04-28 20:00:00+00:00,2022-04-28 13:31:00+00:00,2022-04-28 20:00:00+00:00,286856.6400000006,11643276.96,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 427.81}]",0,[],0.025259282780095926,63.65055999870674,11356420.32,11356420.32,[],1,11643276.96,11643340.61056,0.0,63.65055999870674,0.0,11643276.96,11643276.96,0.0,0.9999945333077398,0.9999945333077398,2022-04,0.9999951043374614,0.0,0.0,0.0,0.16433406105599668,345,0.1537918848866617,0.7995761547918122,-0.12896882706711427,,,0.0,1.1301132205806739,"[0, 1, 0, 0, 0]"
2022-04-29 20:00:00+00:00,2022-04-29 13:31:00+00:00,2022-04-29 20:00:00+00:00,-430284.9600000009,11212992.0,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 412.0}]",0,[],-0.036955455860301134,63.65055999870674,11643276.96,11643276.96,[],1,11212992.0,11213055.650559999,0.0,63.65055999870674,0.0,11212992.0,11212992.0,0.0,0.9999943235312494,0.9999943235312494,2022-04,0.9999951043374614,0.0,0.0,0.0,0.12130556505599666,346,0.1568582311667951,0.6100884163858977,-0.13755139793183058,,,0.0,0.845846522263207,"[0, 1, 0, 0, 0]"
2022-05-02 20:00:00+00:00,2022-05-02 13:31:00+00:00,2022-05-02 20:00:00+00:00,67495.6799999997,11280487.68,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 414.48}]",0,[],0.006019383306692827,63.65055999870674,11212992.0,11212992.0,[],1,11280487.68,11280551.330559999,0.0,63.65055999870674,0.0,11280487.68,11280487.68,0.0,0.9999943574956459,0.9999943574956459,2022-05,0.9999951043374614,0.0,0.0,0.0,0.12805513305599647,347,0.15670510937102833,0.6368205261839337,-0.13755139793183058,,,0.0,0.8833206301946003,"[0, 1, 0, 0, 0]"
2022-05-03 20:00:00+00:00,2022-05-03 13:31:00+00:00,2022-05-03 20:00:00+00:00,51710.40000000037,11332198.08,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 416.38}]",0,[],0.004584031266265498,63.65055999870674,11280487.68,11280487.68,[],1,11332198.08,11332261.73056,0.0,63.65055999870674,0.0,11332198.08,11332198.08,0.0,0.9999943832430355,0.9999943832430355,2022-05,0.9999951043374614,0.0,0.0,0.0,0.1332261730559965,348,0.15651972522862484,0.6569506775652391,-0.13755139793183058,,,0.0,0.9114752696612612,"[0, 1, 0, 0, 0]"
2022-05-04 20:00:00+00:00,2022-05-04 13:31:00+00:00,2022-05-04 20:00:00+00:00,345098.8800000008,11677296.96,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 429.06}]",0,[],0.03045278058389389,63.65055999870674,11332198.08,11332198.08,[],1,11677296.96,11677360.61056,0.0,63.65055999870674,0.0,11677296.96,11677296.96,0.0,0.999994549234016,0.999994549234016,2022-05,0.9999951043374614,0.0,0.0,0.0,0.1677360610559966,349,0.1583661049064664,0.7862789656265986,-0.13755139793183058,,,0.0,1.1053632777331523,"[0, 1, 0, 0, 0]"
2022-05-05 20:00:00+00:00,2022-05-05 13:31:00+00:00,2022-05-05 20:00:00+00:00,-415044.0,11262252.96,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 413.81}]",0,[],-0.035542620789210555,63.65055999870674,11677296.96,11677296.96,[],1,11262252.96,11262316.61056,0.0,63.65055999870674,0.0,11262252.96,11262252.96,0.0,0.9999943483599156,0.9999943483599156,2022-05,0.9999951043374614,0.0,0.0,0.0,0.1262316610559968,350,0.16106826872359656,0.6119981279992459,-0.13755139793183058,,,0.0,0.846397766094041,"[0, 1, 0, 0, 0]"
2022-05-06 20:00:00+00:00,2022-05-06 13:31:00+00:00,2022-05-06 20:00:00+00:00,-67223.51999999955,11195029.440000001,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 411.34000000000003}]",0,[],-0.005968889201442673,63.65055999870674,11262252.96,11262252.96,[],1,11195029.440000001,11195093.09056,0.0,63.65055999870674,0.0,11195029.440000001,11195029.440000001,0.0,0.9999943144233385,0.9999943144233385,2022-05,0.9999951043374614,0.0,0.0,0.0,0.11950930905599688,351,0.1609282622750287,0.5841564753006154,-0.13893298251005304,,,0.0,0.8075793134883067,"[0, 1, 0, 0, 0]"
