,period_open,period_close,returns,starting_cash,pnl,starting_value,gross_leverage,shorts_count,starting_exposure,capital_used,short_exposure,transactions,net_leverage,ending_cash,ending_value,long_exposure,longs_count,short_value,orders,positions,portfolio_value,ending_exposure,long_value,algorithm_period_return,trading_days,max_leverage,algo_volatility,max_drawdown,excess_return,alpha,beta,sharpe,benchmark_period_return,benchmark_volatility,treasury_period_return,period_label,sortino,weights
2019-02-06 21:00:00+00:00,2019-02-06 14:31:00+00:00,2019-02-06 21:00:00+00:00,-0.001031296624640743,-9352.223303599889,-8577.169999998063,8326231.959999999,1.090228707643429,2,8326231.959999999,0.0,-370147.58999999997,[],1.001125647896008,-9352.223303599889,8317654.790000001,8687802.38,3,-370147.58999999997,[],"[{'sid': Equity(4 [VWO]), 'amount': -5130, 'cost_basis': 41.871231560298256, 'last_sale_price': 41.53}, {'sid': Equity(2 [SPY]), 'amount': 4275, 'cost_basis': 264.29901907209256, 'last_sale_price': 272.74}, {'sid': Equity(3 [VNQ]), 'amount': -1883, 'cost_basis': 83.22366766848116, 'last_sale_price': 83.43}, {'sid': Equity(1 [LQD]), 'amount': 54987, 'cost_basis': 115.5018589934504, 'last_sale_price': 116.08}, {'sid': Equity(0 [DBC]), 'amount': 72916, 'cost_basis': 15.214354933410787, 'last_sale_price': 15.620000000000001}]",8308302.566696401,8317654.790000001,8687802.38,-0.16916974333036117,286,4.001343964603001,0.10885635088074039,-0.23668401091115074,0.0,,,-1.4450572536202202,0.0,0.0,0.0,2019-02,-1.7525176899190367,"[-0.025677455589175224, 0.13999995589256287, -0.01893954537808895, 0.76701819896698, 0.1375989317893982]"
2019-02-07 21:00:00+00:00,2019-02-07 14:31:00+00:00,2019-02-07 21:00:00+00:00,-0.002702201781865088,-9352.223303599889,-22450.710000000894,8317654.790000001,1.0903038765650739,2,8317654.790000001,0.0,-369446.16000000003,[],1.001128697865391,-9352.223303599889,8295204.08,8664650.24,3,-369446.16000000003,[],"[{'sid': Equity(4 [VWO]), 'amount': -5130, 'cost_basis': 41.871231560298256, 'last_sale_price': 41.14}, {'sid': Equity(2 [SPY]), 'amount': 4275, 'cost_basis': 264.29901907209256, 'last_sale_price': 270.14}, {'sid': Equity(3 [VNQ]), 'amount': -1883, 'cost_basis': 83.22366766848116, 'last_sale_price': 84.12}, {'sid': Equity(1 [LQD]), 'amount': 54987, 'cost_basis': 115.5018589934504, 'last_sale_price': 116.06}, {'sid': Equity(0 [DBC]), 'amount': 72916, 'cost_basis': 15.214354933410787, 'last_sale_price': 15.47}]",8285851.8566964,8295204.08,8664650.24,-0.17141481433036132,287,4.001343964603001,0.10868331983516746,-0.23668401091115074,0.0,,,-1.464145816386672,0.0,0.0,0.0,2019-02,-1.775233166872249,"[-0.025677455589175224, 0.13999995589256287, -0.01893954537808895, 0.76701819896698, 0.1375989317893982]"
2019-02-08 21:00:00+00:00,2019-02-08 14:31:00+00:00,2019-02-08 21:00:00+00:00,0.002369834790629355,-9352.223303599889,19636.10000000056,8295204.08,1.0898927248099424,2,8295204.08,0.0,-368625.36000000004,[],1.0011260293618343,-9352.223303599889,8314840.180000001,8683465.540000001,3,-368625.36000000004,[],"[{'sid': Equity(4 [VWO]), 'amount': -5130, 'cost_basis': 41.871231560298256, 'last_sale_price': 40.980000000000004}, {'sid': Equity(2 [SPY]), 'amount': 4275, 'cost_basis': 264.29901907209256, 'last_sale_price': 270.47}, {'sid': Equity(3 [VNQ]), 'amount': -1883, 'cost_basis': 83.22366766848116, 'last_sale_price': 84.12}, {'sid': Equity(1 [LQD]), 'amount': 54987, 'cost_basis': 115.5018589934504, 'last_sale_price': 116.35000000000001}, {'sid': Equity(0 [DBC]), 'amount': 72916, 'cost_basis': 15.214354933410787, 'last_sale_price': 15.49}]",8305487.9566964,8314840.180000001,8683465.540000001,-0.16945120433036132,288,4.001343964603001,0.1085301285287806,-0.23668401091115074,0.0,,,-1.442015191152771,0.0,0.0,0.0,2019-02,-1.7489750934974124,"[-0.025677455589175224, 0.13999995589256287, -0.01893954537808895, 0.76701819896698, 0.1375989317893982]"
2019-02-11 21:00:00+00:00,2019-02-11 14:31:00+00:00,2019-02-11 21:00:00+00:00,-0.0023381768899374267,-9352.223303599889,-19419.700000000186,8314840.180000001,1.0899107634916623,2,8314840.180000001,0.0,-367827.25,[],1.0011286683881757,-9352.223303599889,8295420.48,8663247.73,3,-367827.25,"[{'id': '7ea64c1af0724b679e568f621a3db247', 'dt': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'amount': -14533, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '894979ecce944393a16cf965005a6dc5', 'dt': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'amount': 11002, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '11a6bc4bc54040dc9632c8b7b38fa9ad', 'dt': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'amount': -13596, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c0a079d3a7b143ac8a385f709bf8dd1e', 'dt': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'amount': -3453, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2d92aea91a874e83a7818ffb918f9909', 'dt': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'amount': -55008, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'sid': Equity(4 [VWO]), 'amount': -5130, 'cost_basis': 41.871231560298256, 'last_sale_price': 40.74}, {'sid': Equity(2 [SPY]), 'amount': 4275, 'cost_basis': 264.29901907209256, 'last_sale_price': 270.62}, {'sid': Equity(3 [VNQ]), 'amount': -1883, 'cost_basis': 83.22366766848116, 'last_sale_price': 84.35000000000001}, {'sid': Equity(1 [LQD]), 'amount': 54987, 'cost_basis': 115.5018589934504, 'last_sale_price': 116.09}, {'sid': Equity(0 [DBC]), 'amount': 72916, 'cost_basis': 15.214354933410787, 'last_sale_price': 15.4}]",8286068.2566964,8295420.48,8663247.73,-0.1713931743303614,289,4.001343964603001,0.10835340921264566,-0.23668401091115074,0.0,,,-1.4581856811947973,0.0,0.0,0.0,2019-02,-1.7682426719066062,"[-0.09667735546827316, 0.4989660084247589, -0.15757499635219574, 0.7220046520233154, 0.03328166902065277]"
2019-02-12 21:00:00+00:00,2019-02-12 14:31:00+00:00,2019-02-12 21:00:00+00:00,0.0024346144010281012,-9352.223303599889,20173.381105654873,8295420.48,1.5123607363924563,2,8295420.48,-33668.65889434703,-2106385.6,"[{'amount': -14533, 'dt': Timestamp('2019-02-12 21:00:00+0000', tz='UTC'), 'price': 41.11943, 'order_id': '7ea64c1af0724b679e568f621a3db247', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 11002, 'dt': Timestamp('2019-02-12 21:00:00+0000', tz='UTC'), 'price': 274.23705, 'order_id': '894979ecce944393a16cf965005a6dc5', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -13596, 'dt': Timestamp('2019-02-12 21:00:00+0000', tz='UTC'), 'price': 83.77809, 'order_id': '11a6bc4bc54040dc9632c8b7b38fa9ad', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -3453, 'dt': Timestamp('2019-02-12 21:00:00+0000', tz='UTC'), 'price': 116.191875, 'order_id': 'c0a079d3a7b143ac8a385f709bf8dd1e', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -55008, 'dt': Timestamp('2019-02-12 21:00:00+0000', tz='UTC'), 'price': 15.482255, 'order_id': '2d92aea91a874e83a7818ffb918f9909', 'sid': Equity(0 [DBC]), 'commission': None}]",1.005179343928806,-43020.88219794465,8349262.52,10455648.12,3,-2106385.6,"[{'id': '7ea64c1af0724b679e568f621a3db247', 'dt': Timestamp('2019-02-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'amount': -14533, 'filled': -14533, 'commission': 597.5886761900001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '894979ecce944393a16cf965005a6dc5', 'dt': Timestamp('2019-02-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'amount': 11002, 'filled': 11002, 'commission': 3017.1560241, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '11a6bc4bc54040dc9632c8b7b38fa9ad', 'dt': Timestamp('2019-02-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'amount': -13596, 'filled': -13596, 'commission': 1139.0469116400002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c0a079d3a7b143ac8a385f709bf8dd1e', 'dt': Timestamp('2019-02-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'amount': -3453, 'filled': -3453, 'commission': 401.210544375, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2d92aea91a874e83a7818ffb918f9909', 'dt': Timestamp('2019-02-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'amount': -55008, 'filled': -55008, 'commission': 851.64788304, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'sid': Equity(4 [VWO]), 'amount': -19663, 'cost_basis': 41.2851805634003, 'last_sale_price': 41.14}, {'sid': Equity(2 [SPY]), 'amount': 15277, 'cost_basis': 271.6535633080641, 'last_sale_price': 274.1}, {'sid': Equity(3 [VNQ]), 'amount': -15479, 'cost_basis': 83.63705865676788, 'last_sale_price': 83.82000000000001}, {'sid': Equity(1 [LQD]), 'amount': 51534, 'cost_basis': 115.5096443496109, 'last_sale_price': 116.25}, {'sid': Equity(0 [DBC]), 'amount': 17908, 'cost_basis': 15.26191177298193, 'last_sale_price': 15.49}]",8306241.637802055,8349262.52,10455648.12,-0.1693758362197959,290,4.001343964603001,0.10820342873687917,-0.23668401091115074,0.0,,,-1.4356196489470072,0.0,0.0,0.0,2019-02,-1.741473825534168,"[-0.09667735546827316, 0.4989660084247589, -0.15757499635219574, 0.7220046520233154, 0.03328166902065277]"
2019-02-13 21:00:00+00:00,2019-02-13 14:31:00+00:00,2019-02-13 21:00:00+00:00,-0.0001451498827713671,-43020.88219794465,-1205.6499999975786,8349262.52,1.5126647841684733,2,8349262.52,0.0,-2107339.3,[],1.0051800958191068,-43020.88219794465,8348056.870000002,10455396.170000002,3,-2107339.3,[],"[{'sid': Equity(4 [VWO]), 'amount': -19663, 'cost_basis': 41.2851805634003, 'last_sale_price': 40.85}, {'sid': Equity(2 [SPY]), 'amount': 15277, 'cost_basis': 271.6535633080641, 'last_sale_price': 274.99}, {'sid': Equity(3 [VNQ]), 'amount': -15479, 'cost_basis': 83.63705865676788, 'last_sale_price': 84.25}, {'sid': Equity(1 [LQD]), 'amount': 51534, 'cost_basis': 115.5096443496109, 'last_sale_price': 115.95}, {'sid': Equity(0 [DBC]), 'amount': 17908, 'cost_basis': 15.26191177298193, 'last_sale_price': 15.58}]",8305035.9878020575,8348056.870000002,10455396.170000002,-0.1694964012197957,291,4.001343964603001,0.1080176002905293,-0.23668401091115074,0.0,,,-1.4343112037222938,0.0,0.0,0.0,2019-02,-1.7398886147156911,"[-0.09667735546827316, 0.4989660084247589, -0.15757499635219574, 0.7220046520233154, 0.03328166902065277]"
2019-02-14 21:00:00+00:00,2019-02-14 14:31:00+00:00,2019-02-14 21:00:00+00:00,-0.0009218021464620918,-43020.88219794465,-7655.600000000559,8348056.870000002,1.514524346560522,2,8348056.870000002,0.0,-2113091.67,[],1.0051848752482397,-43020.88219794465,8340401.270000001,10453492.940000001,3,-2113091.67,[],"[{'sid': Equity(4 [VWO]), 'amount': -19663, 'cost_basis': 41.2851805634003, 'last_sale_price': 40.93}, {'sid': Equity(2 [SPY]), 'amount': 15277, 'cost_basis': 271.6535633080641, 'last_sale_price': 274.38}, {'sid': Equity(3 [VNQ]), 'amount': -15479, 'cost_basis': 83.63705865676788, 'last_sale_price': 84.52}, {'sid': Equity(1 [LQD]), 'amount': 51534, 'cost_basis': 115.5096443496109, 'last_sale_price': 116.08}, {'sid': Equity(0 [DBC]), 'amount': 17908, 'cost_basis': 15.26191177298193, 'last_sale_price': 15.620000000000001}]",8297380.387802057,8340401.270000001,10453492.940000001,-0.17026196121979575,292,4.001343964603001,0.10783222046205901,-0.23668401091115074,0.0,,,-1.4392339914105765,0.0,0.0,0.0,2019-02,-1.7457749886440184,"[-0.09667735546827316, 0.4989660084247589, -0.15757499635219574, 0.7220046520233154, 0.03328166902065277]"
2019-02-15 21:00:00+00:00,2019-02-15 14:31:00+00:00,2019-02-15 21:00:00+00:00,0.0061030937034585175,-43020.88219794465,50639.68999999575,8340401.270000001,1.5131872494640555,2,8340401.270000001,0.0,-2120538.29,[],1.0051534234222004,-43020.88219794465,8391040.959999997,10511579.249999998,3,-2120538.29,[],"[{'sid': Equity(4 [VWO]), 'amount': -19663, 'cost_basis': 41.2851805634003, 'last_sale_price': 40.86}, {'sid': Equity(2 [SPY]), 'amount': 15277, 'cost_basis': 271.6535633080641, 'last_sale_price': 277.37}, {'sid': Equity(3 [VNQ]), 'amount': -15479, 'cost_basis': 83.63705865676788, 'last_sale_price': 85.09}, {'sid': Equity(1 [LQD]), 'amount': 51534, 'cost_basis': 115.5096443496109, 'last_sale_price': 116.22}, {'sid': Equity(0 [DBC]), 'amount': 17908, 'cost_basis': 15.26191177298193, 'last_sale_price': 15.91}]",8348020.077802053,8391040.959999997,10511579.249999998,-0.16519799221979625,293,4.001343964603001,0.1078276112570851,-0.23668401091115074,0.0,,,-1.3857029720836171,0.0,0.0,0.0,2019-02,-1.6836461771520177,"[-0.09667735546827316, 0.4989660084247589, -0.15757499635219574, 0.7220046520233154, 0.03328166902065277]"
2019-02-19 21:00:00+00:00,2019-02-19 14:31:00+00:00,2019-02-19 21:00:00+00:00,0.0004441508244406034,-43020.88219794465,3707.7800000030547,8391040.959999997,1.5148629475732922,2,8391040.959999997,0.0,-2128487.17,[],1.0051511355411031,-43020.88219794465,8394748.74,10523235.91,3,-2128487.17,"[{'id': '7a81ffe6b7ca40b1b4777b33e97cd2c3', 'dt': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'amount': 30578, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '530f5b6d892d424b96a5dbe6f1bb949b', 'dt': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'amount': -10220, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7917345730574d9fb590844989bbb145', 'dt': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'amount': -4863, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'eff2eebf7a5b4568becf8a5105965280', 'dt': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'amount': 16224, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3eecfc127ff5471c8d8be54eabce82ae', 'dt': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'amount': 3864, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'sid': Equity(4 [VWO]), 'amount': -19663, 'cost_basis': 41.2851805634003, 'last_sale_price': 41.28}, {'sid': Equity(2 [SPY]), 'amount': 15277, 'cost_basis': 271.6535633080641, 'last_sale_price': 277.85}, {'sid': Equity(3 [VNQ]), 'amount': -15479, 'cost_basis': 83.63705865676788, 'last_sale_price': 85.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 51534, 'cost_basis': 115.5096443496109, 'last_sale_price': 116.29}, {'sid': Equity(0 [DBC]), 'amount': 17908, 'cost_basis': 15.26191177298193, 'last_sale_price': 15.950000000000001}]",8351727.857802056,8394748.74,10523235.91,-0.16482721421979596,294,4.001343964603001,0.10764772983543179,-0.23668401091115074,0.0,,,-1.379760815047358,0.0,0.0,0.0,2019-02,-1.6764833064840603,"[0.05395028740167618, 0.1682128608226776, -0.20721152424812317, 0.9434682130813599, 0.04158013314008713]"
2019-02-20 21:00:00+00:00,2019-02-20 14:31:00+00:00,2019-02-20 21:00:00+00:00,-8.920466468675947e-05,-43020.88219794465,-745.0130831105635,8394748.74,1.413165634445412,1,8394748.74,32107.116916889325,-1719712.6800000002,"[{'amount': 30578, 'dt': Timestamp('2019-02-20 21:00:00+0000', tz='UTC'), 'price': 41.48073, 'order_id': '7a81ffe6b7ca40b1b4777b33e97cd2c3', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -10220, 'dt': Timestamp('2019-02-20 21:00:00+0000', tz='UTC'), 'price': 278.270795, 'order_id': '530f5b6d892d424b96a5dbe6f1bb949b', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -4863, 'dt': Timestamp('2019-02-20 21:00:00+0000', tz='UTC'), 'price': 84.49773, 'order_id': '7917345730574d9fb590844989bbb145', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 16224, 'dt': Timestamp('2019-02-20 21:00:00+0000', tz='UTC'), 'price': 116.24809499999999, 'order_id': 'eff2eebf7a5b4568becf8a5105965280', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 3864, 'dt': Timestamp('2019-02-20 21:00:00+0000', tz='UTC'), 'price': 16.008, 'order_id': '3eecfc127ff5471c8d8be54eabce82ae', 'sid': Equity(0 [DBC]), 'commission': None}]",1.0013068839301897,-10913.765281054579,8361896.609999999,10081609.29,4,-1719712.6800000002,"[{'id': '7a81ffe6b7ca40b1b4777b33e97cd2c3', 'dt': Timestamp('2019-02-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'amount': 30578, 'filled': 30578, 'commission': 1268.39776194, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '530f5b6d892d424b96a5dbe6f1bb949b', 'dt': Timestamp('2019-02-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'amount': -10220, 'filled': -10220, 'commission': 2843.9275249, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7917345730574d9fb590844989bbb145', 'dt': Timestamp('2019-02-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'amount': -4863, 'filled': -4863, 'commission': 410.91246099000006, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'eff2eebf7a5b4568becf8a5105965280', 'dt': Timestamp('2019-02-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'amount': 16224, 'filled': 16224, 'commission': 1886.00909328, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3eecfc127ff5471c8d8be54eabce82ae', 'dt': Timestamp('2019-02-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'amount': 3864, 'filled': 3864, 'commission': 61.85491199999999, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'sid': Equity(4 [VWO]), 'amount': 10915, 'cost_basis': 41.59693684946771, 'last_sale_price': 41.46}, {'sid': Equity(2 [SPY]), 'amount': 5057, 'cost_basis': 272.2159377444691, 'last_sale_price': 278.41}, {'sid': Equity(3 [VNQ]), 'amount': -20342, 'cost_basis': 83.82261230346671, 'last_sale_price': 84.54}, {'sid': Equity(1 [LQD]), 'amount': 67758, 'cost_basis': 115.71429372599734, 'last_sale_price': 116.19}, {'sid': Equity(0 [DBC]), 'amount': 21772, 'cost_basis': 15.39716530142203, 'last_sale_price': 16.0}]",8350982.844718945,8361896.609999999,10081609.29,-0.16490171552810695,295,4.001343964603001,0.10746549391264006,-0.23668401091115074,0.0,,,-1.3781245576024588,0.0,0.0,0.0,2019-02,-1.674500246438316,"[0.05395028740167618, 0.1682128608226776, -0.20721152424812317, 0.9434682130813599, 0.04158013314008713]"
2019-02-21 21:00:00+00:00,2019-02-21 14:31:00+00:00,2019-02-21 21:00:00+00:00,-0.0034591952273338444,-10913.765281054579,-28887.67999999877,8361896.609999999,1.4149909099720912,1,8361896.609999999,0.0,-1721340.04,[],1.0013114203893416,-10913.765281054579,8333008.930000001,10054348.97,4,-1721340.04,[],"[{'sid': Equity(4 [VWO]), 'amount': 10915, 'cost_basis': 41.59693684946771, 'last_sale_price': 41.37}, {'sid': Equity(2 [SPY]), 'amount': 5057, 'cost_basis': 272.2159377444691, 'last_sale_price': 277.42}, {'sid': Equity(3 [VNQ]), 'amount': -20342, 'cost_basis': 83.82261230346671, 'last_sale_price': 84.62}, {'sid': Equity(1 [LQD]), 'amount': 67758, 'cost_basis': 115.71429372599734, 'last_sale_price': 115.86}, {'sid': Equity(0 [DBC]), 'amount': 21772, 'cost_basis': 15.39716530142203, 'last_sale_price': 16.05}]",8322095.164718946,8333008.930000001,10054348.97,-0.16779048352810677,296,4.001343964603001,0.10731590559530142,-0.23668401091115074,0.0,,,-1.4028254739046835,0.0,0.0,0.0,2019-02,-1.7039102855474924,"[0.05395028740167618, 0.1682128608226776, -0.20721152424812317, 0.9434682130813599, 0.04158013314008713]"
2019-02-22 21:00:00+00:00,2019-02-22 14:31:00+00:00,2019-02-22 21:00:00+00:00,0.004777898980123485,-10913.765281054579,39762.13000000082,8333008.930000001,1.4154502669490745,1,8333008.930000001,0.0,-1731511.04,[],1.001305184350365,-10913.765281054579,8372771.060000001,10104282.100000001,4,-1731511.04,[],"[{'sid': Equity(4 [VWO]), 'amount': 10915, 'cost_basis': 41.59693684946771, 'last_sale_price': 41.84}, {'sid': Equity(2 [SPY]), 'amount': 5057, 'cost_basis': 272.2159377444691, 'last_sale_price': 279.14}, {'sid': Equity(3 [VNQ]), 'amount': -20342, 'cost_basis': 83.82261230346671, 'last_sale_price': 85.12}, {'sid': Equity(1 [LQD]), 'amount': 67758, 'cost_basis': 115.71429372599734, 'last_sale_price': 116.38}, {'sid': Equity(0 [DBC]), 'amount': 21772, 'cost_basis': 15.39716530142203, 'last_sale_price': 16.09}]",8361857.294718947,8372771.060000001,10104282.100000001,-0.1638142705281066,297,4.001343964603001,0.1072488313263923,-0.23668401091115074,0.0,,,-1.3611768283895596,0.0,0.0,0.0,2019-02,-1.6550780198493338,"[0.05395028740167618, 0.1682128608226776, -0.20721152424812317, 0.9434682130813599, 0.04158013314008713]"
