,period_open,period_close,orders,pnl,starting_cash,ending_cash,positions,ending_exposure,short_exposure,transactions,longs_count,starting_value,ending_value,shorts_count,net_leverage,starting_exposure,long_exposure,gross_leverage,long_value,capital_used,returns,short_value,portfolio_value,excess_return,period_label,max_drawdown,trading_days,treasury_period_return,algo_volatility,alpha,beta,algorithm_period_return,max_leverage,sharpe,sortino,benchmark_period_return,benchmark_volatility,weights
2018-05-02 20:00:00+00:00,2018-05-02 13:31:00+00:00,2018-05-02 20:00:00+00:00,[],-31259.94000000134,-2544.134696030583,-2544.134696030583,"[{'sid': Equity(4 [VWO]), 'amount': 32479, 'cost_basis': 46.1685005477799, 'last_sale_price': 45.12}, {'sid': Equity(2 [SPY]), 'amount': 6622, 'cost_basis': 268.86877696388405, 'last_sale_price': 263.2}, {'sid': Equity(3 [VNQ]), 'amount': 29411, 'cost_basis': 78.32931989835019, 'last_sale_price': 76.5}, {'sid': Equity(1 [LQD]), 'amount': 16600, 'cost_basis': 118.7609330077348, 'last_sale_price': 114.49000000000001}, {'sid': Equity(0 [DBC]), 'amount': 145103, 'cost_basis': 16.474716350588125, 'last_sale_price': 17.46}]",9892336.76,0.0,[],5,9923596.700000001,9892336.76,0,1.000257248538207,9923596.700000001,9892336.76,1.000257248538207,9892336.76,0.0,-0.003150869304868298,0.0,9889792.625303969,0.0,2018-05,-0.0801573248071314,94,0.0,0.11151709651870229,,,-0.011020737469603525,1.000590381223382,-0.2109613610374961,-0.2651425646861831,0.0,0.0,[0.14935031 0.17631901 0.22528424 0.19254367 0.25650277]
2018-05-03 20:00:00+00:00,2018-05-03 13:31:00+00:00,2018-05-03 20:00:00+00:00,[],6434.960000000894,-2544.134696030583,-2544.134696030583,"[{'sid': Equity(4 [VWO]), 'amount': 32479, 'cost_basis': 46.1685005477799, 'last_sale_price': 44.980000000000004}, {'sid': Equity(2 [SPY]), 'amount': 6622, 'cost_basis': 268.86877696388405, 'last_sale_price': 262.62}, {'sid': Equity(3 [VNQ]), 'amount': 29411, 'cost_basis': 78.32931989835019, 'last_sale_price': 76.45}, {'sid': Equity(1 [LQD]), 'amount': 16600, 'cost_basis': 118.7609330077348, 'last_sale_price': 114.51}, {'sid': Equity(0 [DBC]), 'amount': 145103, 'cost_basis': 16.474716350588125, 'last_sale_price': 17.57}]",9898771.72,0.0,[],5,9892336.76,9898771.72,0,1.0002570812639564,9892336.76,9898771.72,1.0002570812639564,9898771.72,0.0,0.0006506668282948436,0.0,9896227.58530397,0.0,2018-05,-0.0801573248071314,95,0.0,0.11092895336160663,,,-0.010377241469603504,1.000590381223382,-0.19428813170512696,-0.24418790219887979,0.0,0.0,[0.14935031 0.17631901 0.22528424 0.19254367 0.25650277]
2018-05-04 20:00:00+00:00,2018-05-04 13:31:00+00:00,2018-05-04 20:00:00+00:00,[],74433.77999999933,-2544.134696030583,-2544.134696030583,"[{'sid': Equity(4 [VWO]), 'amount': 32479, 'cost_basis': 46.1685005477799, 'last_sale_price': 45.2}, {'sid': Equity(2 [SPY]), 'amount': 6622, 'cost_basis': 268.86877696388405, 'last_sale_price': 266.02}, {'sid': Equity(3 [VNQ]), 'amount': 29411, 'cost_basis': 78.32931989835019, 'last_sale_price': 77.29}, {'sid': Equity(1 [LQD]), 'amount': 16600, 'cost_basis': 118.7609330077348, 'last_sale_price': 114.67}, {'sid': Equity(0 [DBC]), 'amount': 145103, 'cost_basis': 16.474716350588125, 'last_sale_price': 17.69}]",9973205.5,0.0,[],5,9898771.72,9973205.5,0,1.0002551620803093,9898771.72,9973205.5,1.0002551620803093,9973205.5,0.0,0.007521429692111559,0.0,9970661.365303969,0.0,2018-05,-0.0801573248071314,96,0.0,0.11102973263375532,,,-0.0029338634696036703,1.000590381223382,-0.014265766976419313,-0.018040193443320664,0.0,0.0,[0.14935031 0.17631901 0.22528424 0.19254367 0.25650277]
2018-05-07 20:00:00+00:00,2018-05-07 13:31:00+00:00,2018-05-07 20:00:00+00:00,"[{'id': '4b8bd44d8b4d459498344a5679d75e51', 'dt': Timestamp('2018-05-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-07 20:00:00+0000', tz='UTC'), 'amount': -2514, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1a8d2f3317234eeb8c05f7db83eaa606', 'dt': Timestamp('2018-05-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-07 20:00:00+0000', tz='UTC'), 'amount': 115, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ea326acf2f064af59bbbd229997c4595', 'dt': Timestamp('2018-05-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-07 20:00:00+0000', tz='UTC'), 'amount': 2177, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd3e73eab9e244e66a8746772ae628bce', 'dt': Timestamp('2018-05-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-07 20:00:00+0000', tz='UTC'), 'amount': 103, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8b94301838f14844a05d10b270f83019', 'dt': Timestamp('2018-05-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-07 20:00:00+0000', tz='UTC'), 'amount': -5730, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",13747.009999999776,-2544.134696030583,-2544.134696030583,"[{'sid': Equity(4 [VWO]), 'amount': 32479, 'cost_basis': 46.1685005477799, 'last_sale_price': 45.08}, {'sid': Equity(2 [SPY]), 'amount': 6622, 'cost_basis': 268.86877696388405, 'last_sale_price': 266.92}, {'sid': Equity(3 [VNQ]), 'amount': 29411, 'cost_basis': 78.32931989835019, 'last_sale_price': 77.81}, {'sid': Equity(1 [LQD]), 'amount': 16600, 'cost_basis': 118.7609330077348, 'last_sale_price': 114.54}, {'sid': Equity(0 [DBC]), 'amount': 145103, 'cost_basis': 16.474716350588125, 'last_sale_price': 17.68}]",9986952.51,0.0,[],5,9973205.5,9986952.51,0,1.0002548107609786,9973205.5,9986952.51,1.0002548107609786,9986952.51,0.0,0.0013787460526777373,0.0,9984408.375303969,0.0,2018-05,-0.0801573248071314,97,0.0,0.11047249734273586,,,-0.0015591624696037476,1.000590381223382,0.018233513618905683,0.023061181746700715,0.0,0.0,[0.13528929 0.18012127 0.24617189 0.19162165 0.24679591]
2018-05-08 20:00:00+00:00,2018-05-08 13:31:00+00:00,2018-05-08 20:00:00+00:00,"[{'id': '4b8bd44d8b4d459498344a5679d75e51', 'dt': Timestamp('2018-05-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-07 20:00:00+0000', tz='UTC'), 'amount': -2514, 'filled': -2514, 'commission': 113.85238533, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1a8d2f3317234eeb8c05f7db83eaa606', 'dt': Timestamp('2018-05-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-07 20:00:00+0000', tz='UTC'), 'amount': 115, 'filled': 115, 'commission': 30.711147900000004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ea326acf2f064af59bbbd229997c4595', 'dt': Timestamp('2018-05-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-07 20:00:00+0000', tz='UTC'), 'amount': 2177, 'filled': 2177, 'commission': 168.62761167, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd3e73eab9e244e66a8746772ae628bce', 'dt': Timestamp('2018-05-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-07 20:00:00+0000', tz='UTC'), 'amount': 103, 'filled': 103, 'commission': 11.79939675, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8b94301838f14844a05d10b270f83019', 'dt': Timestamp('2018-05-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-07 20:00:00+0000', tz='UTC'), 'amount': -5730, 'filled': -5730, 'commission': 101.54210355, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1951.2299148011953,-2544.134696030583,1285.6652187694424,"[{'sid': Equity(4 [VWO]), 'amount': 29965, 'cost_basis': 46.17230006005522, 'last_sale_price': 45.31}, {'sid': Equity(2 [SPY]), 'amount': 6737, 'cost_basis': 268.8423482414635, 'last_sale_price': 266.92}, {'sid': Equity(3 [VNQ]), 'amount': 31588, 'cost_basis': 78.27465704736126, 'last_sale_price': 77.42}, {'sid': Equity(1 [LQD]), 'amount': 16703, 'cost_basis': 118.73571718105417, 'last_sale_price': 114.5}, {'sid': Equity(0 [DBC]), 'amount': 139373, 'cost_basis': 16.475444914252176, 'last_sale_price': 17.73}]",9985073.940000001,0.0,"[{'amount': -2514, 'dt': Timestamp('2018-05-08 20:00:00+0000', tz='UTC'), 'price': 45.287345, 'order_id': '4b8bd44d8b4d459498344a5679d75e51', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 115, 'dt': Timestamp('2018-05-08 20:00:00+0000', tz='UTC'), 'price': 267.05346000000003, 'order_id': '1a8d2f3317234eeb8c05f7db83eaa606', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 2177, 'dt': Timestamp('2018-05-08 20:00:00+0000', tz='UTC'), 'price': 77.45871, 'order_id': 'ea326acf2f064af59bbbd229997c4595', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 103, 'dt': Timestamp('2018-05-08 20:00:00+0000', tz='UTC'), 'price': 114.55725, 'order_id': 'd3e73eab9e244e66a8746772ae628bce', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -5730, 'dt': Timestamp('2018-05-08 20:00:00+0000', tz='UTC'), 'price': 17.721135, 'order_id': '8b94301838f14844a05d10b270f83019', 'sid': Equity(0 [DBC]), 'commission': None}]",5,9986952.51,9985073.940000001,0,0.9998712578687736,9986952.51,9985073.940000001,0.9998712578687736,9985073.940000001,3829.7999148014933,0.00019542769500779933,0.0,9986359.60521877,0.0,2018-05,-0.0801573248071314,98,0.0,0.10990198721874511,,,-0.0013640394781235798,1.000590381223382,0.02271365702051634,0.028726108768339222,0.0,0.0,[0.13528929 0.18012127 0.24617189 0.19162165 0.24679591]
2018-05-09 20:00:00+00:00,2018-05-09 13:31:00+00:00,2018-05-09 20:00:00+00:00,[],57570.73999999836,1285.6652187694424,1285.6652187694424,"[{'sid': Equity(4 [VWO]), 'amount': 29965, 'cost_basis': 46.17230006005522, 'last_sale_price': 45.37}, {'sid': Equity(2 [SPY]), 'amount': 6737, 'cost_basis': 268.8423482414635, 'last_sale_price': 269.5}, {'sid': Equity(3 [VNQ]), 'amount': 31588, 'cost_basis': 78.27465704736126, 'last_sale_price': 77.94}, {'sid': Equity(1 [LQD]), 'amount': 16703, 'cost_basis': 118.73571718105417, 'last_sale_price': 114.48}, {'sid': Equity(0 [DBC]), 'amount': 139373, 'cost_basis': 16.475444914252176, 'last_sale_price': 17.89}]",10042644.68,0.0,[],5,9985073.940000001,10042644.68,0,0.9998719958049709,9985073.940000001,10042644.68,0.9998719958049709,10042644.68,0.0,0.005764937602478426,0.0,10043930.345218768,0.0,2018-05,-0.0801573248071314,99,0.0,0.10972467263929796,,,0.004393034521876116,1.000590381223382,0.15625881897029903,0.19830678899712015,0.0,0.0,[0.13528929 0.18012127 0.24617189 0.19162165 0.24679591]
2018-05-10 20:00:00+00:00,2018-05-10 13:31:00+00:00,2018-05-10 20:00:00+00:00,[],85445.73000000045,1285.6652187694424,1285.6652187694424,"[{'sid': Equity(4 [VWO]), 'amount': 29965, 'cost_basis': 46.17230006005522, 'last_sale_price': 46.27}, {'sid': Equity(2 [SPY]), 'amount': 6737, 'cost_basis': 268.8423482414635, 'last_sale_price': 272.02}, {'sid': Equity(3 [VNQ]), 'amount': 31588, 'cost_basis': 78.27465704736126, 'last_sale_price': 78.55}, {'sid': Equity(1 [LQD]), 'amount': 16703, 'cost_basis': 118.73571718105417, 'last_sale_price': 115.06}, {'sid': Equity(0 [DBC]), 'amount': 139373, 'cost_basis': 16.475444914252176, 'last_sale_price': 17.98}]",10128090.41,0.0,[],5,10042644.68,10128090.41,0,0.9998730755764993,10042644.68,10128090.41,0.9998730755764993,10128090.41,0.0,0.008507200574193075,0.0,10129376.075218769,0.0,2018-05,-0.0801573248071314,100,0.0,0.10998802530174735,,,0.012937607521876116,1.000590381223382,0.34923927966266066,0.4465186905826727,0.0,0.0,[0.13528929 0.18012127 0.24617189 0.19162165 0.24679591]
2018-05-11 20:00:00+00:00,2018-05-11 13:31:00+00:00,2018-05-11 20:00:00+00:00,[],-19721.879999998957,1285.6652187694424,1285.6652187694424,"[{'sid': Equity(4 [VWO]), 'amount': 29965, 'cost_basis': 46.17230006005522, 'last_sale_price': 46.11}, {'sid': Equity(2 [SPY]), 'amount': 6737, 'cost_basis': 268.8423482414635, 'last_sale_price': 272.85}, {'sid': Equity(3 [VNQ]), 'amount': 31588, 'cost_basis': 78.27465704736126, 'last_sale_price': 78.28}, {'sid': Equity(1 [LQD]), 'amount': 16703, 'cost_basis': 118.73571718105417, 'last_sale_price': 115.26}, {'sid': Equity(0 [DBC]), 'amount': 139373, 'cost_basis': 16.475444914252176, 'last_sale_price': 17.87}]",10108368.530000001,0.0,[],5,10128090.41,10108368.530000001,0,0.9998728279727533,10128090.41,10108368.530000001,0.9998728279727533,10108368.530000001,0.0,-0.0019469984975923893,0.0,10109654.19521877,0.0,2018-05,-0.0801573248071314,101,0.0,0.10948693631534462,,,0.01096541952187624,1.000590381223382,0.3029947133562035,0.38730140502305216,0.0,0.0,[0.13528929 0.18012127 0.24617189 0.19162165 0.24679591]
2018-05-14 20:00:00+00:00,2018-05-14 13:31:00+00:00,2018-05-14 20:00:00+00:00,"[{'id': 'e6aeb90ad00c4a87a67648f508986fed', 'dt': Timestamp('2018-05-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-14 20:00:00+0000', tz='UTC'), 'amount': 4166, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6db02995a00d45189985d9f58f4b1f5f', 'dt': Timestamp('2018-05-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-14 20:00:00+0000', tz='UTC'), 'amount': 322, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '94d1f1e05cfc4b85a4d04455af20163d', 'dt': Timestamp('2018-05-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-14 20:00:00+0000', tz='UTC'), 'amount': -1074, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ef370dc2ddd64b528161ec38a7d72ca7', 'dt': Timestamp('2018-05-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-14 20:00:00+0000', tz='UTC'), 'amount': -1576, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b42a0be141a845bd815d9b679484debe', 'dt': Timestamp('2018-05-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-14 20:00:00+0000', tz='UTC'), 'amount': -805, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1482.190000001341,1285.6652187694424,1285.6652187694424,"[{'sid': Equity(4 [VWO]), 'amount': 29965, 'cost_basis': 46.17230006005522, 'last_sale_price': 46.25}, {'sid': Equity(2 [SPY]), 'amount': 6737, 'cost_basis': 268.8423482414635, 'last_sale_price': 272.98}, {'sid': Equity(3 [VNQ]), 'amount': 31588, 'cost_basis': 78.27465704736126, 'last_sale_price': 77.61}, {'sid': Equity(1 [LQD]), 'amount': 16703, 'cost_basis': 118.73571718105417, 'last_sale_price': 115.05}, {'sid': Equity(0 [DBC]), 'amount': 139373, 'cost_basis': 16.475444914252176, 'last_sale_price': 18.0}]",10106886.34,0.0,[],5,10108368.530000001,10106886.34,0,0.9998728093251574,10108368.530000001,10106886.34,0.9998728093251574,10106886.34,0.0,-0.00014661134509452722,0.0,10108172.005218768,0.0,2018-05,-0.0801573248071314,102,0.0,0.1089444513859507,,,0.01081720052187607,1.000590381223382,0.2981933570479086,0.38114709166234984,0.0,0.0,[0.15616907 0.19063674 0.23427831 0.17216374 0.24675215]
2018-05-15 20:00:00+00:00,2018-05-15 13:31:00+00:00,2018-05-15 20:00:00+00:00,"[{'id': 'e6aeb90ad00c4a87a67648f508986fed', 'dt': Timestamp('2018-05-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-14 20:00:00+0000', tz='UTC'), 'amount': 4166, 'filled': 4166, 'commission': 189.10592571, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6db02995a00d45189985d9f58f4b1f5f', 'dt': Timestamp('2018-05-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-14 20:00:00+0000', tz='UTC'), 'amount': 322, 'filled': 322, 'commission': 87.33784710000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '94d1f1e05cfc4b85a4d04455af20163d', 'dt': Timestamp('2018-05-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-14 20:00:00+0000', tz='UTC'), 'amount': -1074, 'filled': -1074, 'commission': 81.95890005000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ef370dc2ddd64b528161ec38a7d72ca7', 'dt': Timestamp('2018-05-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-14 20:00:00+0000', tz='UTC'), 'amount': -1576, 'filled': -1576, 'commission': 179.85770616000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b42a0be141a845bd815d9b679484debe', 'dt': Timestamp('2018-05-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-14 20:00:00+0000', tz='UTC'), 'amount': -805, 'filled': -805, 'commission': 14.49884695, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-91408.92887596972,1285.6652187694424,604.5863427994585,"[{'sid': Equity(4 [VWO]), 'amount': 34131, 'cost_basis': 46.08268151930107, 'last_sale_price': 45.37}, {'sid': Equity(2 [SPY]), 'amount': 7059, 'cost_basis': 268.9638879515285, 'last_sale_price': 271.1}, {'sid': Equity(3 [VNQ]), 'amount': 30514, 'cost_basis': 78.27734299151966, 'last_sale_price': 76.35000000000001}, {'sid': Equity(1 [LQD]), 'amount': 15127, 'cost_basis': 118.74760702743218, 'last_sale_price': 114.18}, {'sid': Equity(0 [DBC]), 'amount': 138568, 'cost_basis': 16.475549547695323, 'last_sale_price': 18.02}]",10016158.49,0.0,"[{'amount': 4166, 'dt': Timestamp('2018-05-15 20:00:00+0000', tz='UTC'), 'price': 45.392685, 'order_id': 'e6aeb90ad00c4a87a67648f508986fed', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 322, 'dt': Timestamp('2018-05-15 20:00:00+0000', tz='UTC'), 'price': 271.23555000000005, 'order_id': '6db02995a00d45189985d9f58f4b1f5f', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -1074, 'dt': Timestamp('2018-05-15 20:00:00+0000', tz='UTC'), 'price': 76.31182500000001, 'order_id': '94d1f1e05cfc4b85a4d04455af20163d', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -1576, 'dt': Timestamp('2018-05-15 20:00:00+0000', tz='UTC'), 'price': 114.12291, 'order_id': 'ef370dc2ddd64b528161ec38a7d72ca7', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -805, 'dt': Timestamp('2018-05-15 20:00:00+0000', tz='UTC'), 'price': 18.01099, 'order_id': 'b42a0be141a845bd815d9b679484debe', 'sid': Equity(0 [DBC]), 'commission': None}]",5,10106886.34,10016158.49,0,0.9999396425433854,10106886.34,10016158.49,0.9999396425433854,10016158.49,-681.078875971958,-0.009043072162679633,0.0,10016763.076342799,0.0,2018-05,-0.0801573248071314,103,0.0,0.10935425467616683,,,0.0016763076342789507,1.000590381223382,0.09186940902823325,0.11683100248361623,0.0,0.0,[0.15616907 0.19063674 0.23427831 0.17216374 0.24675215]
2018-05-16 20:00:00+00:00,2018-05-16 13:31:00+00:00,2018-05-16 20:00:00+00:00,[],34460.63000000082,604.5863427994585,604.5863427994585,"[{'sid': Equity(4 [VWO]), 'amount': 34131, 'cost_basis': 46.08268151930107, 'last_sale_price': 46.01}, {'sid': Equity(2 [SPY]), 'amount': 7059, 'cost_basis': 268.9638879515285, 'last_sale_price': 272.24}, {'sid': Equity(3 [VNQ]), 'amount': 30514, 'cost_basis': 78.27734299151966, 'last_sale_price': 76.12}, {'sid': Equity(1 [LQD]), 'amount': 15127, 'cost_basis': 118.74760702743218, 'last_sale_price': 114.03}, {'sid': Equity(0 [DBC]), 'amount': 138568, 'cost_basis': 16.475549547695323, 'last_sale_price': 18.12}]",10050619.120000001,0.0,[],5,10016158.49,10050619.120000001,0,0.9999398494789826,10016158.49,10050619.120000001,0.9999398494789826,10050619.120000001,0.0,0.003440296005541743,0.0,10051223.7063428,0.0,2018-05,-0.0801573248071314,104,0.0,0.10895077030824922,,,0.005122370634278894,1.000590381223382,0.1678355592881505,0.2136799818961549,0.0,0.0,[0.15616907 0.19063674 0.23427831 0.17216374 0.24675215]
2018-05-17 20:00:00+00:00,2018-05-17 13:31:00+00:00,2018-05-17 20:00:00+00:00,[],-35619.31000000052,604.5863427994585,604.5863427994585,"[{'sid': Equity(4 [VWO]), 'amount': 34131, 'cost_basis': 46.08268151930107, 'last_sale_price': 45.37}, {'sid': Equity(2 [SPY]), 'amount': 7059, 'cost_basis': 268.9638879515285, 'last_sale_price': 272.01}, {'sid': Equity(3 [VNQ]), 'amount': 30514, 'cost_basis': 78.27734299151966, 'last_sale_price': 75.74}, {'sid': Equity(1 [LQD]), 'amount': 15127, 'cost_basis': 118.74760702743218, 'last_sale_price': 113.81}, {'sid': Equity(0 [DBC]), 'amount': 138568, 'cost_basis': 16.475549547695323, 'last_sale_price': 18.14}]",10014999.81,0.0,[],5,10050619.120000001,10014999.81,0,0.9999396355607836,10050619.120000001,10014999.81,0.9999396355607836,10014999.81,0.0,-0.0035437784533164374,0.0,10015604.396342799,0.0,2018-05,-0.0801573248071314,105,0.0,0.10857034656276632,,,0.0015604396342787652,1.000590381223382,0.08848267396452168,0.11256323325776522,0.0,0.0,[0.15616907 0.19063674 0.23427831 0.17216374 0.24675215]
2018-05-18 20:00:00+00:00,2018-05-18 13:31:00+00:00,2018-05-18 20:00:00+00:00,[],-7588.36999999918,604.5863427994585,604.5863427994585,"[{'sid': Equity(4 [VWO]), 'amount': 34131, 'cost_basis': 46.08268151930107, 'last_sale_price': 44.95}, {'sid': Equity(2 [SPY]), 'amount': 7059, 'cost_basis': 268.9638879515285, 'last_sale_price': 271.33}, {'sid': Equity(3 [VNQ]), 'amount': 30514, 'cost_basis': 78.27734299151966, 'last_sale_price': 75.84}, {'sid': Equity(1 [LQD]), 'amount': 15127, 'cost_basis': 118.74760702743218, 'last_sale_price': 114.28}, {'sid': Equity(0 [DBC]), 'amount': 138568, 'cost_basis': 16.475549547695323, 'last_sale_price': 18.150000000000002}]",10007411.440000001,0.0,[],5,10014999.81,10007411.440000001,0,0.9999395897907031,10014999.81,10007411.440000001,0.9999395897907031,10007411.440000001,0.0,-0.0007576547255372379,0.0,10008016.0263428,0.0,2018-05,-0.0801573248071314,106,0.0,0.10805907431252365,,,0.000801602634278753,1.000590381223382,0.07139381380794607,0.09081678743310709,0.0,0.0,[0.15616907 0.19063674 0.23427831 0.17216374 0.24675215]
