,period_open,period_close,starting_exposure,ending_cash,long_value,portfolio_value,short_value,pnl,ending_value,shorts_count,net_leverage,ending_exposure,longs_count,starting_value,transactions,gross_leverage,short_exposure,long_exposure,orders,positions,capital_used,returns,starting_cash,trading_days,sharpe,alpha,beta,algo_volatility,max_leverage,excess_return,benchmark_period_return,benchmark_volatility,sortino,period_label,max_drawdown,treasury_period_return,algorithm_period_return,weights
2019-05-10 20:00:00+00:00,2019-05-10 13:31:00+00:00,2019-05-10 20:00:00+00:00,9794834.020000001,25483.87887113425,9910794.87,9843512.268871132,-92766.48,23194.369999997318,9818028.389999999,1,0.9974110989883435,9818028.389999999,4,9794834.020000001,[],1.0162593469441799,-92766.48,9910794.87,[],"[{'sid': Equity(4 [VWO]), 'amount': 9433, 'cost_basis': 42.22902437789145, 'last_sale_price': 41.69}, {'sid': Equity(2 [SPY]), 'amount': 11374, 'cost_basis': 281.8761671769028, 'last_sale_price': 288.1}, {'sid': Equity(3 [VNQ]), 'amount': -1068, 'cost_basis': 86.18278879553363, 'last_sale_price': 86.86}, {'sid': Equity(1 [LQD]), 'amount': 46681, 'cost_basis': 117.10114983050822, 'last_sale_price': 118.86}, {'sid': Equity(0 [DBC]), 'amount': 44116, 'cost_basis': 16.220905674287508, 'last_sale_price': 15.69}]",0.0,0.002361875678450698,25483.87887113425,351,-0.11320866487043403,,,0.0751313618179,1.97695795221656,0.0,0.0,0.0,-0.1500045253732516,2019-05,-0.14684454864850063,0.0,-0.015648773112888037,"[0.04082835465669632, 0.3363308608531952, -0.00941616389900446, 0.5613396167755127, 0.0709172859787941]"
2019-05-13 20:00:00+00:00,2019-05-13 13:31:00+00:00,2019-05-13 20:00:00+00:00,9818028.389999999,25483.87887113425,9814884.97,9747698.488871135,-92670.36,-95813.77999999747,9722214.610000001,1,0.9973856517104803,9722214.610000001,4,9818028.389999999,[],1.0163994445777507,-92670.36,9814884.97,"[{'id': '3f33bff3b0e54ce990b04c0a1385ee10', 'dt': Timestamp('2019-05-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-13 20:00:00+0000', tz='UTC'), 'amount': -37142, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '791c41df68fc4dc38bfdc3f1e73209d9', 'dt': Timestamp('2019-05-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-13 20:00:00+0000', tz='UTC'), 'amount': 3338, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9d093864dca94653af69dc0501b3a919', 'dt': Timestamp('2019-05-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-13 20:00:00+0000', tz='UTC'), 'amount': 10260, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c092d626546347d8b76bb9f91311361a', 'dt': Timestamp('2019-05-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-13 20:00:00+0000', tz='UTC'), 'amount': -3015, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '74207acd301c4db2848fe23071f0c66d', 'dt': Timestamp('2019-05-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-13 20:00:00+0000', tz='UTC'), 'amount': 3338, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'sid': Equity(4 [VWO]), 'amount': 9433, 'cost_basis': 42.22902437789145, 'last_sale_price': 40.28}, {'sid': Equity(2 [SPY]), 'amount': 11374, 'cost_basis': 281.8761671769028, 'last_sale_price': 280.86}, {'sid': Equity(3 [VNQ]), 'amount': -1068, 'cost_basis': 86.18278879553363, 'last_sale_price': 86.77}, {'sid': Equity(1 [LQD]), 'amount': 46681, 'cost_basis': 117.10114983050822, 'last_sale_price': 118.93}, {'sid': Equity(0 [DBC]), 'amount': 44116, 'cost_basis': 16.220905674287508, 'last_sale_price': 15.610000000000001}]",0.0,-0.009733698438411764,25483.87887113425,352,-0.20470947395885705,,,0.07547184138748576,1.97695795221656,0.0,0.0,0.0,-0.2700211694595374,2019-05,-0.14684454864850063,0.0,-0.025230151112887844,"[-0.11450088769197464, 0.42391976714134216, 0.08182719349861145, 0.5327605605125427, 0.07599327713251114]"
2019-05-14 20:00:00+00:00,2019-05-14 13:31:00+00:00,2019-05-14 20:00:00+00:00,9722214.610000001,3457.43237414418,10921254.959999999,9793076.832374142,-1131635.56,45378.343503007665,9789619.399999999,1,0.9996469513684694,9789619.399999999,4,9722214.610000001,"[{'amount': -37142, 'dt': Timestamp('2019-05-14 20:00:00+0000', tz='UTC'), 'price': 40.81958, 'order_id': '3f33bff3b0e54ce990b04c0a1385ee10', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 3338, 'dt': Timestamp('2019-05-14 20:00:00+0000', tz='UTC'), 'price': 283.54170000000005, 'order_id': '791c41df68fc4dc38bfdc3f1e73209d9', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 10260, 'dt': Timestamp('2019-05-14 20:00:00+0000', tz='UTC'), 'price': 87.133545, 'order_id': '9d093864dca94653af69dc0501b3a919', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -3015, 'dt': Timestamp('2019-05-14 20:00:00+0000', tz='UTC'), 'price': 119.04045, 'order_id': 'c092d626546347d8b76bb9f91311361a', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 3338, 'dt': Timestamp('2019-05-14 20:00:00+0000', tz='UTC'), 'price': 15.827910000000001, 'order_id': '74207acd301c4db2848fe23071f0c66d', 'sid': Equity(0 [DBC]), 'commission': None}]",1.230756250186389,-1131635.56,10921254.959999999,"[{'id': '3f33bff3b0e54ce990b04c0a1385ee10', 'dt': Timestamp('2019-05-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-13 20:00:00+0000', tz='UTC'), 'amount': -37142, 'filled': -37142, 'commission': 1516.12084036, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '791c41df68fc4dc38bfdc3f1e73209d9', 'dt': Timestamp('2019-05-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-13 20:00:00+0000', tz='UTC'), 'amount': 3338, 'filled': 3338, 'commission': 946.4621946000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9d093864dca94653af69dc0501b3a919', 'dt': Timestamp('2019-05-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-13 20:00:00+0000', tz='UTC'), 'amount': 10260, 'filled': 10260, 'commission': 893.9901717, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c092d626546347d8b76bb9f91311361a', 'dt': Timestamp('2019-05-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-13 20:00:00+0000', tz='UTC'), 'amount': -3015, 'filled': -3015, 'commission': 358.90695675, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '74207acd301c4db2848fe23071f0c66d', 'dt': Timestamp('2019-05-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-13 20:00:00+0000', tz='UTC'), 'amount': 3338, 'filled': 3338, 'commission': 52.83356358, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'sid': Equity(4 [VWO]), 'amount': -27709, 'cost_basis': 40.76486417336029, 'last_sale_price': 40.84}, {'sid': Equity(2 [SPY]), 'amount': 14712, 'cost_basis': 282.3183919429509, 'last_sale_price': 283.40000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 9192, 'cost_basis': 87.23080241641645, 'last_sale_price': 87.09}, {'sid': Equity(1 [LQD]), 'amount': 43666, 'cost_basis': 117.10936919927912, 'last_sale_price': 119.10000000000001}, {'sid': Equity(0 [DBC]), 'amount': 47454, 'cost_basis': 16.19437501307472, 'last_sale_price': 15.82}]",-22026.44649699144,0.004655287969238753,25483.87887113425,353,-0.1600998560049341,,,0.07546984979289759,1.97695795221656,0.0,0.0,0.0,-0.21147321763640498,2019-05,-0.14684454864850063,0.0,-0.020692316762586982,"[-0.11450088769197464, 0.42391976714134216, 0.08182719349861145, 0.5327605605125427, 0.07599327713251114]"
2019-05-15 20:00:00+00:00,2019-05-15 13:31:00+00:00,2019-05-15 20:00:00+00:00,9789619.399999999,3457.43237414418,10972153.5,9840927.382374143,-1134683.55,47850.550000000745,9837469.95,1,0.9996486680330213,9837469.95,4,9789619.399999999,[],1.2302536721980366,-1134683.55,10972153.5,[],"[{'sid': Equity(4 [VWO]), 'amount': -27709, 'cost_basis': 40.76486417336029, 'last_sale_price': 40.95}, {'sid': Equity(2 [SPY]), 'amount': 14712, 'cost_basis': 282.3183919429509, 'last_sale_price': 285.06}, {'sid': Equity(3 [VNQ]), 'amount': 9192, 'cost_basis': 87.23080241641645, 'last_sale_price': 87.68}, {'sid': Equity(1 [LQD]), 'amount': 43666, 'cost_basis': 117.10936919927912, 'last_sale_price': 119.43}, {'sid': Equity(0 [DBC]), 'amount': 47454, 'cost_basis': 16.19437501307472, 'last_sale_price': 15.96}]",0.0,0.004886160990978494,3457.43237414418,354,-0.11354728746815922,,,0.0754777698819642,1.97695795221656,0.0,0.0,0.0,-0.15021076163830546,2019-05,-0.14684454864850063,0.0,-0.015907261762586833,"[-0.11450088769197464, 0.42391976714134216, 0.08182719349861145, 0.5327605605125427, 0.07599327713251114]"
2019-05-16 20:00:00+00:00,2019-05-16 13:31:00+00:00,2019-05-16 20:00:00+00:00,9837469.95,3457.43237414418,11010184.7,9881729.482374143,-1131912.6500000001,40802.09999999963,9878272.049999999,1,0.9996501186983199,9878272.049999999,4,9837469.95,[],1.2287421317956166,-1131912.6500000001,11010184.7,[],"[{'sid': Equity(4 [VWO]), 'amount': -27709, 'cost_basis': 40.76486417336029, 'last_sale_price': 40.85}, {'sid': Equity(2 [SPY]), 'amount': 14712, 'cost_basis': 282.3183919429509, 'last_sale_price': 287.7}, {'sid': Equity(3 [VNQ]), 'amount': 9192, 'cost_basis': 87.23080241641645, 'last_sale_price': 88.03}, {'sid': Equity(1 [LQD]), 'amount': 43666, 'cost_basis': 117.10936919927912, 'last_sale_price': 119.24000000000001}, {'sid': Equity(0 [DBC]), 'amount': 47454, 'cost_basis': 16.19437501307472, 'last_sale_price': 16.05}]",0.0,0.004146164117934559,3457.43237414418,355,-0.07425731776237816,,,0.07545332860319916,1.97695795221656,0.0,0.0,0.0,-0.09834118373149224,2019-05,-0.14684454864850063,0.0,-0.011827051762586915,"[-0.11450088769197464, 0.42391976714134216, 0.08182719349861145, 0.5327605605125427, 0.07599327713251114]"
2019-05-17 20:00:00+00:00,2019-05-17 13:31:00+00:00,2019-05-17 20:00:00+00:00,9878272.049999999,3457.43237414418,10974576.299999999,9867734.102374142,-1110299.6300000001,-13995.38000000082,9864276.669999998,1,0.9996496224626369,9864276.669999998,4,9878272.049999999,[],1.2246860124749837,-1110299.6300000001,10974576.299999999,[],"[{'sid': Equity(4 [VWO]), 'amount': -27709, 'cost_basis': 40.76486417336029, 'last_sale_price': 40.07}, {'sid': Equity(2 [SPY]), 'amount': 14712, 'cost_basis': 282.3183919429509, 'last_sale_price': 285.84000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 9192, 'cost_basis': 87.23080241641645, 'last_sale_price': 87.86}, {'sid': Equity(1 [LQD]), 'amount': 43666, 'cost_basis': 117.10936919927912, 'last_sale_price': 119.25}, {'sid': Equity(0 [DBC]), 'amount': 47454, 'cost_basis': 16.19437501307472, 'last_sale_price': 15.9}]",0.0,-0.001416288517608555,3457.43237414418,356,-0.08744831022759193,,,0.07535610962232318,1.97695795221656,0.0,0.0,0.0,-0.11579858554608949,2019-05,-0.14684454864850063,0.0,-0.013226589762586949,"[-0.11450088769197464, 0.42391976714134216, 0.08182719349861145, 0.5327605605125427, 0.07599327713251114]"
2019-05-20 20:00:00+00:00,2019-05-20 13:31:00+00:00,2019-05-20 20:00:00+00:00,9864276.669999998,3457.43237414418,10926192.08,9823229.142374145,-1106420.3699999999,-44504.95999999717,9819771.71,1,0.9996480350479426,9819771.71,4,9864276.669999998,[],1.2249141576159828,-1106420.3699999999,10926192.08,"[{'id': 'ba395d718470451ca8ad800c8ba924b2', 'dt': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': 4115, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '088805e1b3dd4df0bf0851517adc71b5', 'dt': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': 1415, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '133c3ff737824fbf9ff47bcdc2c8da6d', 'dt': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': -10893, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fbe82f0df8d8489f9de3aecd2797eaac', 'dt': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': 8333, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c58d8b8f609543dca3e7b9f43e8db318', 'dt': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': -38265, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'sid': Equity(4 [VWO]), 'amount': -27709, 'cost_basis': 40.76486417336029, 'last_sale_price': 39.93}, {'sid': Equity(2 [SPY]), 'amount': 14712, 'cost_basis': 282.3183919429509, 'last_sale_price': 283.95}, {'sid': Equity(3 [VNQ]), 'amount': 9192, 'cost_basis': 87.23080241641645, 'last_sale_price': 86.59}, {'sid': Equity(1 [LQD]), 'amount': 43666, 'cost_basis': 117.10936919927912, 'last_sale_price': 118.97}, {'sid': Equity(0 [DBC]), 'amount': 47454, 'cost_basis': 16.19437501307472, 'last_sale_price': 15.97}]",0.0,-0.004510149902528182,3457.43237414418,357,-0.12947127472659536,,,0.07534444202975725,1.97695795221656,0.0,0.0,0.0,-0.17127885645993612,2019-05,-0.14684454864850063,0.0,-0.017677085762586642,"[-0.09590267390012741, 0.46618467569351196, -0.014995300211012363, 0.6297757625579834, 0.014937478117644787]"
2019-05-21 20:00:00+00:00,2019-05-21 13:31:00+00:00,2019-05-21 20:00:00+00:00,9819771.71,-35258.66061321584,10991587.02,9852930.849386783,-1103397.51,29701.70701263845,9888189.51,2,1.0035784946786073,9888189.51,3,9819771.71,"[{'amount': 4115, 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'price': 40.490235, 'order_id': 'ba395d718470451ca8ad800c8ba924b2', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1415, 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'price': 286.653255, 'order_id': '088805e1b3dd4df0bf0851517adc71b5', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -10893, 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'price': 87.286335, 'order_id': '133c3ff737824fbf9ff47bcdc2c8da6d', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 8333, 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'price': 119.129535, 'order_id': 'fbe82f0df8d8489f9de3aecd2797eaac', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -36220, 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'price': 15.972010000000001, 'order_id': 'c58d8b8f609543dca3e7b9f43e8db318', 'sid': Equity(0 [DBC]), 'commission': None}]",1.2275519553405527,-1103397.51,10991587.02,"[{'id': 'ba395d718470451ca8ad800c8ba924b2', 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': 4115, 'filled': 4115, 'commission': 166.617317025, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '088805e1b3dd4df0bf0851517adc71b5', 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': 1415, 'filled': 1415, 'commission': 405.614355825, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '133c3ff737824fbf9ff47bcdc2c8da6d', 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': -10893, 'filled': -10893, 'commission': 950.8100471549999, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fbe82f0df8d8489f9de3aecd2797eaac', 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': 8333, 'filled': 8333, 'commission': 992.7064151550001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c58d8b8f609543dca3e7b9f43e8db318', 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': -38265, 'filled': -36220, 'commission': 578.5062022000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'sid': Equity(4 [VWO]), 'amount': -23594, 'cost_basis': 40.757802322168246, 'last_sale_price': 40.47}, {'sid': Equity(2 [SPY]), 'amount': 16127, 'cost_basis': 282.7238886615935, 'last_sale_price': 286.51}, {'sid': Equity(3 [VNQ]), 'amount': -1701, 'cost_basis': 86.72736377886241, 'last_sale_price': 87.33}, {'sid': Equity(1 [LQD]), 'amount': 51999, 'cost_basis': 117.45219786968744, 'last_sale_price': 119.07000000000001}, {'sid': Equity(0 [DBC]), 'amount': 11234, 'cost_basis': 16.24587102537666, 'last_sale_price': 15.98}]",-38716.09298736043,0.0030236194821635642,3457.43237414418,358,-0.100943972142016,,,0.0752826989636272,1.97695795221656,0.0,0.0,0.0,-0.13361711359871747,2019-05,-0.14684454864850063,0.0,-0.014706915061322712,"[-0.09590267390012741, 0.46618467569351196, -0.014995300211012363, 0.6297757625579834, 0.014937478117644787]"
2019-05-22 20:00:00+00:00,2019-05-22 13:31:00+00:00,2019-05-22 20:00:00+00:00,9888189.51,-3098.20763384084,10950402.54,9847475.54236616,-1099828.79,-5455.307020623237,9850573.75,2,1.000314619479938,9850573.75,3,9888189.51,"[{'amount': -2045, 'dt': Timestamp('2019-05-22 20:00:00+0000', tz='UTC'), 'price': 15.742125, 'order_id': 'c58d8b8f609543dca3e7b9f43e8db318', 'sid': Equity(0 [DBC]), 'commission': None}]",1.2236873580601508,-1099828.79,10950402.54,"[{'id': 'c58d8b8f609543dca3e7b9f43e8db318', 'dt': Timestamp('2019-05-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': -38265, 'filled': -38265, 'commission': 610.698847825, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'sid': Equity(4 [VWO]), 'amount': -23594, 'cost_basis': 40.757802322168246, 'last_sale_price': 40.300000000000004}, {'sid': Equity(2 [SPY]), 'amount': 16127, 'cost_basis': 282.7238886615935, 'last_sale_price': 285.63}, {'sid': Equity(3 [VNQ]), 'amount': -1701, 'cost_basis': 86.72736377886241, 'last_sale_price': 87.59}, {'sid': Equity(1 [LQD]), 'amount': 51999, 'cost_basis': 117.45219786968744, 'last_sale_price': 119.22}, {'sid': Equity(0 [DBC]), 'amount': 9189, 'cost_basis': 16.24937441482328, 'last_sale_price': 15.75}]",32160.45297937654,-0.0005536735316642449,-35258.66061321584,359,-0.10597165344269958,,,0.07517876152198741,1.97695795221656,0.0,0.0,0.0,-0.14026929618965636,2019-05,-0.14684454864850063,0.0,-0.015252445763385025,"[-0.09590267390012741, 0.46618467569351196, -0.014995300211012363, 0.6297757625579834, 0.014937478117644787]"
2019-05-23 20:00:00+00:00,2019-05-23 13:31:00+00:00,2019-05-23 20:00:00+00:00,9850573.75,-3098.20763384084,10904606.680000002,9813372.42236616,-1088136.05,-34103.11999999918,9816470.63,2,1.0003157128355569,9816470.63,3,9850573.75,[],1.2220816875008969,-1088136.05,10904606.680000002,[],"[{'sid': Equity(4 [VWO]), 'amount': -23594, 'cost_basis': 40.757802322168246, 'last_sale_price': 39.79}, {'sid': Equity(2 [SPY]), 'amount': 16127, 'cost_basis': 282.7238886615935, 'last_sale_price': 282.14}, {'sid': Equity(3 [VNQ]), 'amount': -1701, 'cost_basis': 86.72736377886241, 'last_sale_price': 87.79}, {'sid': Equity(1 [LQD]), 'amount': 51999, 'cost_basis': 117.45219786968744, 'last_sale_price': 119.48}, {'sid': Equity(0 [DBC]), 'amount': 9189, 'cost_basis': 16.24937441482328, 'last_sale_price': 15.42}]",0.0,-0.0034631332520989044,-3098.20763384084,360,-0.13801461767674675,,,0.07512886000200687,1.97695795221656,0.0,0.0,0.0,-0.1825776819600102,2019-05,-0.14684454864850063,0.0,-0.018662757763384885,"[-0.09590267390012741, 0.46618467569351196, -0.014995300211012363, 0.6297757625579834, 0.014937478117644787]"
2019-05-24 20:00:00+00:00,2019-05-24 13:31:00+00:00,2019-05-24 20:00:00+00:00,9816470.63,-3098.20763384084,10929857.400000002,9836748.232366161,-1090010.96,23375.81000000052,9839846.440000001,2,1.000314962583229,9839846.440000001,3,9816470.63,[],1.2219351432062329,-1090010.96,10929857.400000002,[],"[{'sid': Equity(4 [VWO]), 'amount': -23594, 'cost_basis': 40.757802322168246, 'last_sale_price': 39.85}, {'sid': Equity(2 [SPY]), 'amount': 16127, 'cost_basis': 282.7238886615935, 'last_sale_price': 282.78000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -1701, 'cost_basis': 86.72736377886241, 'last_sale_price': 88.06}, {'sid': Equity(1 [LQD]), 'amount': 51999, 'cost_basis': 117.45219786968744, 'last_sale_price': 119.73}, {'sid': Equity(0 [DBC]), 'amount': 9189, 'cost_basis': 16.24937441482328, 'last_sale_price': 15.63}]",0.0,0.0023820363677142797,-3098.20763384084,361,-0.11561823989057195,,,0.07505175382205752,1.97695795221656,0.0,0.0,0.0,-0.1530049047353679,2019-05,-0.14684454864850063,0.0,-0.016325176763384852,"[-0.09590267390012741, 0.46618467569351196, -0.014995300211012363, 0.6297757625579834, 0.014937478117644787]"
