,period_open,period_close,long_exposure,positions,ending_cash,shorts_count,portfolio_value,net_leverage,capital_used,starting_cash,gross_leverage,ending_exposure,short_exposure,orders,short_value,starting_value,returns,longs_count,pnl,transactions,starting_exposure,ending_value,long_value,algo_volatility,benchmark_period_return,benchmark_volatility,period_label,max_drawdown,algorithm_period_return,excess_return,sortino,max_leverage,sharpe,alpha,beta,treasury_period_return,trading_days,weights
2019-11-04 21:00:00+00:00,2019-11-04 14:31:00+00:00,2019-11-04 21:00:00+00:00,12705340.43,"[{'sid': Equity(4 [VWO]), 'amount': -70779, 'cost_basis': 41.58715996434621, 'last_sale_price': 42.81}, {'sid': Equity(2 [SPY]), 'amount': 15824, 'cost_basis': 295.6530795369441, 'last_sale_price': 307.37}, {'sid': Equity(3 [VNQ]), 'amount': 36566, 'cost_basis': 93.43698439347398, 'last_sale_price': 93.62}, {'sid': Equity(1 [LQD]), 'amount': 29543, 'cost_basis': 127.50087434653729, 'last_sale_price': 126.89}, {'sid': Equity(0 [DBC]), 'amount': 42616, 'cost_basis': 15.486440481126571, 'last_sale_price': 15.71}]",-3441.833667418679,1,9671849.606332581,1.0003558609580907,0.0,-3441.833667418679,1.626926602508103,9675291.44,-3030048.99,"[{'id': '71213d01b9e54e289af8f4b49fcedb2c', 'dt': Timestamp('2019-11-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-04 21:00:00+0000', tz='UTC'), 'amount': 137540, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '870c08befbe747bb8aa76be740fee74f', 'dt': Timestamp('2019-11-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-04 21:00:00+0000', tz='UTC'), 'amount': -11096, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c5b58b6e1e6b4baa9edfb28f74d92e56', 'dt': Timestamp('2019-11-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-04 21:00:00+0000', tz='UTC'), 'amount': -50310, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'dae6e5880799496bba5545929682c759', 'dt': Timestamp('2019-11-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-04 21:00:00+0000', tz='UTC'), 'amount': 11235, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '721bc620707d490b83939792e5513bba', 'dt': Timestamp('2019-11-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-04 21:00:00+0000', tz='UTC'), 'amount': 51146, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-3030048.99,9715367.17,-0.00412644543817442,4,-40075.73000000045,[],9715367.17,9675291.44,12705340.43,0.09439417102801641,0.0,0.0,2019-11,-0.11083679104026668,-0.032815039366740795,0.0,-0.18720532318137006,2.6271532116563567,-0.14073269341150668,,,0.0,474,"[0.2955051064491272, 0.15024368464946747, -0.1330374777317047, 0.534990668296814, 0.15229792892932892]"
2019-11-05 21:00:00+00:00,2019-11-05 14:31:00+00:00,2019-11-05 21:00:00+00:00,10857335.54,"[{'sid': Equity(4 [VWO]), 'amount': 66761, 'cost_basis': 43.13018346632615, 'last_sale_price': 43.02}, {'sid': Equity(2 [SPY]), 'amount': 4728, 'cost_basis': 296.37327866502363, 'last_sale_price': 307.03000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -13744, 'cost_basis': 91.647277033953, 'last_sale_price': 92.03}, {'sid': Equity(1 [LQD]), 'amount': 40778, 'cost_basis': 127.1835977959574, 'last_sale_price': 126.16}, {'sid': Equity(0 [DBC]), 'amount': 88196, 'cost_basis': 15.634862510614882, 'last_sale_price': 15.75}]",-43004.707752028684,1,9549470.51224797,1.0045033604425366,-39562.87408460863,-3441.833667418679,1.2694102614854195,9592475.219999999,-1264860.32,"[{'id': '71213d01b9e54e289af8f4b49fcedb2c', 'dt': Timestamp('2019-11-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-04 21:00:00+0000', tz='UTC'), 'amount': 137540, 'filled': 137540, 'commission': 5919.9292854000005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '870c08befbe747bb8aa76be740fee74f', 'dt': Timestamp('2019-11-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-04 21:00:00+0000', tz='UTC'), 'amount': -11096, 'filled': -11096, 'commission': 3405.10147756, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c5b58b6e1e6b4baa9edfb28f74d92e56', 'dt': Timestamp('2019-11-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-04 21:00:00+0000', tz='UTC'), 'amount': -50310, 'filled': -50310, 'commission': 4627.71428535, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'dae6e5880799496bba5545929682c759', 'dt': Timestamp('2019-11-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-04 21:00:00+0000', tz='UTC'), 'amount': 11235, 'filled': 11235, 'commission': 1418.1163038, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '721bc620707d490b83939792e5513bba', 'dt': Timestamp('2019-11-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-04 21:00:00+0000', tz='UTC'), 'amount': 51146, 'filled': 45580, 'commission': 718.2439425, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1264860.32,9675291.44,-0.01265312210856595,4,-122379.09408461116,"[{'amount': 137540, 'dt': Timestamp('2019-11-05 21:00:00+0000', tz='UTC'), 'price': 43.04151, 'order_id': '71213d01b9e54e289af8f4b49fcedb2c', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -11096, 'dt': Timestamp('2019-11-05 21:00:00+0000', tz='UTC'), 'price': 306.876485, 'order_id': '870c08befbe747bb8aa76be740fee74f', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -50310, 'dt': Timestamp('2019-11-05 21:00:00+0000', tz='UTC'), 'price': 91.983985, 'order_id': 'c5b58b6e1e6b4baa9edfb28f74d92e56', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 11235, 'dt': Timestamp('2019-11-05 21:00:00+0000', tz='UTC'), 'price': 126.22308, 'order_id': 'dae6e5880799496bba5545929682c759', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 45580, 'dt': Timestamp('2019-11-05 21:00:00+0000', tz='UTC'), 'price': 15.757875, 'order_id': '721bc620707d490b83939792e5513bba', 'sid': Equity(0 [DBC]), 'commission': None}]",9675291.44,9592475.219999999,10857335.54,0.09474013563487073,0.0,0.0,2019-11,-0.11083679104026668,-0.04505294877520194,0.0,-0.27935491888604375,2.6271532116563567,-0.21077859989040879,,,0.0,475,"[0.2955051064491272, 0.15024368464946747, -0.1330374777317047, 0.534990668296814, 0.15229792892932892]"
2019-11-06 21:00:00+00:00,2019-11-06 14:31:00+00:00,2019-11-06 21:00:00+00:00,10953670.57,"[{'sid': Equity(4 [VWO]), 'amount': 66761, 'cost_basis': 43.13018346632615, 'last_sale_price': 42.95}, {'sid': Equity(2 [SPY]), 'amount': 4728, 'cost_basis': 296.37327866502363, 'last_sale_price': 307.1}, {'sid': Equity(3 [VNQ]), 'amount': -13744, 'cost_basis': 91.647277033953, 'last_sale_price': 92.23}, {'sid': Equity(1 [LQD]), 'amount': 40778, 'cost_basis': 127.1835977959574, 'last_sale_price': 126.87}, {'sid': Equity(0 [DBC]), 'amount': 93762, 'cost_basis': 15.632993480997955, 'last_sale_price': 15.58}]",-129853.10853116868,1,9556208.34146883,1.0135883505142596,-86848.40077914111,-43004.707752028684,1.2788837636540622,9686061.45,-1267609.12,"[{'id': '721bc620707d490b83939792e5513bba', 'dt': Timestamp('2019-11-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-04 21:00:00+0000', tz='UTC'), 'amount': 51146, 'filled': 51146, 'commission': 805.00558164, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-1267609.12,9592475.219999999,0.0007055709750836137,4,6737.829220859334,"[{'amount': 5566, 'dt': Timestamp('2019-11-06 21:00:00+0000', tz='UTC'), 'price': 15.58779, 'order_id': '721bc620707d490b83939792e5513bba', 'sid': Equity(0 [DBC]), 'commission': None}]",9592475.219999999,9686061.45,10953670.57,0.09464207936068704,0.0,0.0,2019-11,-0.11083679104026668,-0.044379165853116076,0.0,-0.27383029985040086,2.6271532116563567,-0.2066068667674436,,,0.0,476,"[0.2955051064491272, 0.15024368464946747, -0.1330374777317047, 0.534990668296814, 0.15229792892932892]"
2019-11-07 21:00:00+00:00,2019-11-07 14:31:00+00:00,2019-11-07 21:00:00+00:00,10936829.66,"[{'sid': Equity(4 [VWO]), 'amount': 66761, 'cost_basis': 43.13018346632615, 'last_sale_price': 43.24}, {'sid': Equity(2 [SPY]), 'amount': 4728, 'cost_basis': 296.37327866502363, 'last_sale_price': 308.18}, {'sid': Equity(3 [VNQ]), 'amount': -13744, 'cost_basis': 91.647277033953, 'last_sale_price': 91.31}, {'sid': Equity(1 [LQD]), 'amount': 40778, 'cost_basis': 127.1835977959574, 'last_sale_price': 125.88000000000001}, {'sid': Equity(0 [DBC]), 'amount': 93762, 'cost_basis': 15.632993480997955, 'last_sale_price': 15.57}]",-129853.10853116868,1,9552011.91146883,1.013594320205491,0.0,-129853.10853116868,1.276358783154537,9681865.02,-1254964.6400000001,[],-1254964.6400000001,9686061.45,-0.0004391312799020275,4,-4196.429999999702,[],9686061.45,9681865.02,10936829.66,0.09454297834279564,0.0,0.0,2019-11,-0.11083679104026668,-0.044798808853116046,0.0,-0.27679260058322525,2.6271532116563567,-0.20884368804354325,,,0.0,477,"[0.2955051064491272, 0.15024368464946747, -0.1330374777317047, 0.534990668296814, 0.15229792892932892]"
2019-11-08 21:00:00+00:00,2019-11-08 14:31:00+00:00,2019-11-08 21:00:00+00:00,10911204.370000001,"[{'sid': Equity(4 [VWO]), 'amount': 66761, 'cost_basis': 43.13018346632615, 'last_sale_price': 42.85}, {'sid': Equity(2 [SPY]), 'amount': 4728, 'cost_basis': 296.37327866502363, 'last_sale_price': 308.94}, {'sid': Equity(3 [VNQ]), 'amount': -13744, 'cost_basis': 91.647277033953, 'last_sale_price': 91.09}, {'sid': Equity(1 [LQD]), 'amount': 40778, 'cost_basis': 127.1835977959574, 'last_sale_price': 125.71000000000001}, {'sid': Equity(0 [DBC]), 'amount': 93762, 'cost_basis': 15.632993480997955, 'last_sale_price': 15.610000000000001}]",-129853.10853116868,1,9529410.30146883,1.0136265628641423,0.0,-129853.10853116868,1.2763796441974187,9659263.41,-1251940.96,[],-1251940.96,9681865.02,-0.0023661622503696744,4,-22601.609999999404,[],9681865.02,9659263.41,10911204.370000001,0.09445843218048072,0.0,0.0,2019-11,-0.11083679104026668,-0.04705896985311597,0.0,-0.29392305514411066,2.6271532116563567,-0.22179946985755108,,,0.0,478,"[0.2955051064491272, 0.15024368464946747, -0.1330374777317047, 0.534990668296814, 0.15229792892932892]"
2019-11-11 21:00:00+00:00,2019-11-11 14:31:00+00:00,2019-11-11 21:00:00+00:00,10884647.129999999,"[{'sid': Equity(4 [VWO]), 'amount': 66761, 'cost_basis': 43.13018346632615, 'last_sale_price': 42.61}, {'sid': Equity(2 [SPY]), 'amount': 4728, 'cost_basis': 296.37327866502363, 'last_sale_price': 308.35}, {'sid': Equity(3 [VNQ]), 'amount': -13744, 'cost_basis': 91.647277033953, 'last_sale_price': 91.29}, {'sid': Equity(1 [LQD]), 'amount': 40778, 'cost_basis': 127.1835977959574, 'last_sale_price': 125.75}, {'sid': Equity(0 [DBC]), 'amount': 93762, 'cost_basis': 15.632993480997955, 'last_sale_price': 15.51}]",-129853.10853116868,1,9500104.26146883,1.0136685982550566,0.0,-129853.10853116868,1.2778109119534138,9629957.37,-1254689.76,"[{'id': '6d7a48ac76d14b68910a4fe0d6de2ed3', 'dt': Timestamp('2019-11-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-11 21:00:00+0000', tz='UTC'), 'amount': -99035, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e84e9f8fdaf64a08aecb05ac4414be05', 'dt': Timestamp('2019-11-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-11 21:00:00+0000', tz='UTC'), 'amount': 18090, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '09b0902cbee94289aa1a4d5ac4a4c475', 'dt': Timestamp('2019-11-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-11 21:00:00+0000', tz='UTC'), 'amount': 40716, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '20c8ec7c5d09473284fd9f762a7c699e', 'dt': Timestamp('2019-11-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-11 21:00:00+0000', tz='UTC'), 'amount': -33220, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '634016dc5ca54c04afbd3d84dbd42889', 'dt': Timestamp('2019-11-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-11 21:00:00+0000', tz='UTC'), 'amount': -66269, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1254689.76,9659263.41,-0.0030753256574002075,4,-29306.04000000097,[],9659263.41,9629957.37,10884647.129999999,0.0943845302276197,0.0,0.0,2019-11,-0.11083679104026668,-0.04998957385311609,0.0,-0.3161827630856663,2.6271532116563567,-0.23865148315647236,,,0.0,479,"[-0.1447557955980301, 0.7406359314918518, 0.25919288396835327, 0.10004200786352158, 0.04488491639494896]"
2019-11-12 21:00:00+00:00,2019-11-12 14:31:00+00:00,2019-11-12 21:00:00+00:00,11202071.3,"[{'sid': Equity(4 [VWO]), 'amount': -32274, 'cost_basis': 42.13915009651965, 'last_sale_price': 42.29}, {'sid': Equity(2 [SPY]), 'amount': 22818, 'cost_basis': 306.75126529201646, 'last_sale_price': 309.0}, {'sid': Equity(3 [VNQ]), 'amount': 26972, 'cost_basis': 90.78213501537893, 'last_sale_price': 90.60000000000001}, {'sid': Equity(1 [LQD]), 'amount': 7558, 'cost_basis': 127.73656295860624, 'last_sale_price': 125.87}, {'sid': Equity(0 [DBC]), 'amount': 48732, 'cost_basis': 15.647327310251834, 'last_sale_price': 15.52}]",-367596.36876739183,1,9469607.471232608,1.0388185434173591,-237743.26023622416,-129853.10853116868,1.3270812753513457,9837203.84,-1364867.46,"[{'id': '6d7a48ac76d14b68910a4fe0d6de2ed3', 'dt': Timestamp('2019-11-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-11 21:00:00+0000', tz='UTC'), 'amount': -99035, 'filled': -99035, 'commission': 4186.096054925, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e84e9f8fdaf64a08aecb05ac4414be05', 'dt': Timestamp('2019-11-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-11 21:00:00+0000', tz='UTC'), 'amount': 18090, 'filled': 18090, 'commission': 5592.604905, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '09b0902cbee94289aa1a4d5ac4a4c475', 'dt': Timestamp('2019-11-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-11 21:00:00+0000', tz='UTC'), 'amount': 40716, 'filled': 40716, 'commission': 3690.7140348000003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '20c8ec7c5d09473284fd9f762a7c699e', 'dt': Timestamp('2019-11-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-11 21:00:00+0000', tz='UTC'), 'amount': -33220, 'filled': -33220, 'commission': 4179.310699300001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '634016dc5ca54c04afbd3d84dbd42889', 'dt': Timestamp('2019-11-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-11 21:00:00+0000', tz='UTC'), 'amount': -66269, 'filled': -45030, 'commission': 698.5161672, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1364867.46,9629957.37,-0.0032101532148349765,4,-30496.790236221626,"[{'amount': -99035, 'dt': Timestamp('2019-11-12 21:00:00+0000', tz='UTC'), 'price': 42.268855, 'order_id': '6d7a48ac76d14b68910a4fe0d6de2ed3', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 18090, 'dt': Timestamp('2019-11-12 21:00:00+0000', tz='UTC'), 'price': 309.1545, 'order_id': 'e84e9f8fdaf64a08aecb05ac4414be05', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 40716, 'dt': Timestamp('2019-11-12 21:00:00+0000', tz='UTC'), 'price': 90.6453, 'order_id': '09b0902cbee94289aa1a4d5ac4a4c475', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -33220, 'dt': Timestamp('2019-11-12 21:00:00+0000', tz='UTC'), 'price': 125.80706500000001, 'order_id': '20c8ec7c5d09473284fd9f762a7c699e', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -45030, 'dt': Timestamp('2019-11-12 21:00:00+0000', tz='UTC'), 'price': 15.51224, 'order_id': '634016dc5ca54c04afbd3d84dbd42889', 'sid': Equity(0 [DBC]), 'commission': None}]",9629957.37,9837203.84,11202071.3,0.09431306711451522,0.0,0.0,2019-11,-0.11083679104026668,-0.053039252876738274,0.0,-0.3393536360629172,2.6271532116563567,-0.25620428009233576,,,0.0,480,"[-0.1447557955980301, 0.7406359314918518, 0.25919288396835327, 0.10004200786352158, 0.04488491639494896]"
2019-11-13 21:00:00+00:00,2019-11-13 14:31:00+00:00,2019-11-13 21:00:00+00:00,10900202.770000001,"[{'sid': Equity(4 [VWO]), 'amount': -32274, 'cost_basis': 42.13915009651965, 'last_sale_price': 42.02}, {'sid': Equity(2 [SPY]), 'amount': 22818, 'cost_basis': 306.75126529201646, 'last_sale_price': 309.1}, {'sid': Equity(3 [VNQ]), 'amount': 26972, 'cost_basis': 90.78213501537893, 'last_sale_price': 91.43}, {'sid': Equity(1 [LQD]), 'amount': 7558, 'cost_basis': 127.73656295860624, 'last_sale_price': 126.17}, {'sid': Equity(0 [DBC]), 'amount': 27493, 'cost_basis': 15.659334050759417, 'last_sale_price': 15.55}]",-37825.15330916682,1,9506224.136690835,1.003978988162416,329771.21545822546,-367596.36876739183,1.2892980508101615,9544049.290000001,-1356153.4800000002,"[{'id': '634016dc5ca54c04afbd3d84dbd42889', 'dt': Timestamp('2019-11-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-11 21:00:00+0000', tz='UTC'), 'amount': -66269, 'filled': -66269, 'commission': 1028.6174839750001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-1356153.4800000002,9837203.84,0.0038667564172498725,4,36616.66545822658,"[{'amount': -21239, 'dt': Timestamp('2019-11-13 21:00:00+0000', tz='UTC'), 'price': 15.542225, 'order_id': '634016dc5ca54c04afbd3d84dbd42889', 'sid': Equity(0 [DBC]), 'commission': None}]",9837203.84,9544049.290000001,10900202.770000001,0.09425842226169515,0.0,0.0,2019-11,-0.11083679104026668,-0.04937758633091571,0.0,-0.31052013852274823,2.6271532116563567,-0.2343275911462722,,,0.0,481,"[-0.1447557955980301, 0.7406359314918518, 0.25919288396835327, 0.10004200786352158, 0.04488491639494896]"
2019-11-14 21:00:00+00:00,2019-11-14 14:31:00+00:00,2019-11-14 21:00:00+00:00,10933234.620000001,"[{'sid': Equity(4 [VWO]), 'amount': -32274, 'cost_basis': 42.13915009651965, 'last_sale_price': 42.0}, {'sid': Equity(2 [SPY]), 'amount': 22818, 'cost_basis': 306.75126529201646, 'last_sale_price': 309.55}, {'sid': Equity(3 [VNQ]), 'amount': 26972, 'cost_basis': 90.78213501537893, 'last_sale_price': 92.14}, {'sid': Equity(1 [LQD]), 'amount': 7558, 'cost_basis': 127.73656295860624, 'last_sale_price': 126.83}, {'sid': Equity(0 [DBC]), 'amount': 27493, 'cost_basis': 15.659334050759417, 'last_sale_price': 15.5}]",-37825.15330916682,1,9539901.466690835,1.0039649417178191,0.0,-37825.15330916682,1.2881414617233646,9577726.620000001,-1355508.0,[],-1355508.0,9544049.290000001,0.003542661051932905,4,33677.330000000075,[],9544049.290000001,9577726.620000001,10933234.620000001,0.09419697077211361,0.0,0.0,2019-11,-0.11083679104026668,-0.046009853330915784,0.0,-0.2841315024939519,2.6271532116563567,-0.21433114945888573,,,0.0,482,"[-0.1447557955980301, 0.7406359314918518, 0.25919288396835327, 0.10004200786352158, 0.04488491639494896]"
2019-11-15 21:00:00+00:00,2019-11-15 14:31:00+00:00,2019-11-15 21:00:00+00:00,11000183.540000001,"[{'sid': Equity(4 [VWO]), 'amount': -32274, 'cost_basis': 42.13915009651965, 'last_sale_price': 42.28}, {'sid': Equity(2 [SPY]), 'amount': 22818, 'cost_basis': 306.75126529201646, 'last_sale_price': 311.79}, {'sid': Equity(3 [VNQ]), 'amount': 26972, 'cost_basis': 90.78213501537893, 'last_sale_price': 92.64}, {'sid': Equity(1 [LQD]), 'amount': 7558, 'cost_basis': 127.73656295860624, 'last_sale_price': 126.85000000000001}, {'sid': Equity(0 [DBC]), 'amount': 27493, 'cost_basis': 15.659334050759417, 'last_sale_price': 15.58}]",-37825.15330916682,1,9597813.666690834,1.003941017675769,0.0,-37825.15330916682,1.2882859252531367,9635638.82,-1364544.72,[],-1364544.72,9577726.620000001,0.006070523914969428,4,57912.199999999255,[],9577726.620000001,9635638.82,11000183.540000001,0.0942040234443616,0.0,0.0,2019-11,-0.11083679104026668,-0.04021863333091591,0.0,-0.2392175034437674,2.6271532116563567,-0.18025042503953348,,,0.0,483,"[-0.1447557955980301, 0.7406359314918518, 0.25919288396835327, 0.10004200786352158, 0.04488491639494896]"
2019-11-18 21:00:00+00:00,2019-11-18 14:31:00+00:00,2019-11-18 21:00:00+00:00,11014228.32,"[{'sid': Equity(4 [VWO]), 'amount': -32274, 'cost_basis': 42.13915009651965, 'last_sale_price': 42.27}, {'sid': Equity(2 [SPY]), 'amount': 22818, 'cost_basis': 306.75126529201646, 'last_sale_price': 312.02}, {'sid': Equity(3 [VNQ]), 'amount': 26972, 'cost_basis': 90.78213501537893, 'last_sale_price': 93.09}, {'sid': Equity(1 [LQD]), 'amount': 7558, 'cost_basis': 127.73656295860624, 'last_sale_price': 126.99000000000001}, {'sid': Equity(0 [DBC]), 'amount': 27493, 'cost_basis': 15.659334050759417, 'last_sale_price': 15.42}]",-37825.15330916682,1,9612181.186690833,1.0039351269576087,0.0,-37825.15330916682,1.2877878662066196,9650006.34,-1364221.9800000002,"[{'id': '88bd4b61643f4cb782d48c49c74acade', 'dt': Timestamp('2019-11-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-18 21:00:00+0000', tz='UTC'), 'amount': -14912, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a98d2d726c0a4ce79294addb149fee41', 'dt': Timestamp('2019-11-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-18 21:00:00+0000', tz='UTC'), 'amount': 1657, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8d5c3e3b1c514c9f8f2193b1db6623dd', 'dt': Timestamp('2019-11-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-18 21:00:00+0000', tz='UTC'), 'amount': -53538, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd54300b4f7fa4249b7251ade25ea0ee1', 'dt': Timestamp('2019-11-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-18 21:00:00+0000', tz='UTC'), 'amount': 10412, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '26fd51a21f4d4034abcaeb131afcd161', 'dt': Timestamp('2019-11-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-11-18 21:00:00+0000', tz='UTC'), 'amount': 242349, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1364221.9800000002,9635638.82,0.0014969575883581054,4,14367.519999999553,[],9635638.82,9650006.34,11014228.32,0.09411322265676271,0.0,0.0,2019-11,-0.11083679104026668,-0.03878188133091587,0.0,-0.22797864812985635,2.6271532116563567,-0.17176995797138858,,,0.0,484,"[-0.20750615000724792, 0.794483482837677, -0.2572830617427826, 0.23742008209228516, 0.4328855276107788]"
