,period_open,period_close,pnl,short_value,orders,starting_value,shorts_count,long_value,longs_count,short_exposure,net_leverage,ending_value,returns,positions,transactions,capital_used,ending_exposure,starting_cash,gross_leverage,starting_exposure,portfolio_value,long_exposure,ending_cash,alpha,beta,sortino,excess_return,benchmark_period_return,benchmark_volatility,trading_days,treasury_period_return,algo_volatility,sharpe,algorithm_period_return,max_leverage,period_label,max_drawdown,weights
2019-02-05 21:00:00+00:00,2019-02-05 14:31:00+00:00,2019-02-05 21:00:00+00:00,-7181.3036703486,-1868974.22,"[{'id': '4512961c3b5f45ceb19b50a4ffe7ca5b', 'dt': Timestamp('2019-02-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-04 21:00:00+0000', tz='UTC'), 'amount': 94576, 'filled': 94576, 'commission': 3977.0167946399997, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c50d78bf255144d1860c3c9a4a6f06b2', 'dt': Timestamp('2019-02-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-04 21:00:00+0000', tz='UTC'), 'amount': -12732, 'filled': -12732, 'commission': 3475.3706454000007, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3a15c29195e54fa4a7e0cfa09d1fe978', 'dt': Timestamp('2019-02-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-04 21:00:00+0000', tz='UTC'), 'amount': -24946, 'filled': -24946, 'commission': 2093.9175974600003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6a546caac4ea45a7a012ad35ab9554cf', 'dt': Timestamp('2019-02-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-04 21:00:00+0000', tz='UTC'), 'amount': 13215, 'filled': 13215, 'commission': 1537.67295225, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '62fb7927dd454af6b76a809096b40e43', 'dt': Timestamp('2019-02-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-04 21:00:00+0000', tz='UTC'), 'amount': 3827, 'filled': 3827, 'commission': 59.731050599999996, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",8504625.319999998,3,10382694.5,2,-1868974.22,1.0047900606964693,8513720.28,-0.0008468204156897308,"[{'sid': Equity(4 [VWO]), 'amount': -3662, 'cost_basis': 38.12276016211983, 'last_sale_price': 42.03}, {'sid': Equity(2 [SPY]), 'amount': 11458, 'cost_basis': 262.43122412631266, 'last_sale_price': 273.1}, {'sid': Equity(3 [VNQ]), 'amount': -17402, 'cost_basis': 83.81768373879669, 'last_sale_price': 83.98}, {'sid': Equity(1 [LQD]), 'amount': 62369, 'cost_basis': 113.9916369682399, 'last_sale_price': 116.3}, {'sid': Equity(0 [DBC]), 'amount': -16259, 'cost_basis': 15.377798926342821, 'last_sale_price': 15.6}]","[{'amount': 94576, 'dt': Timestamp('2019-02-05 21:00:00+0000', tz='UTC'), 'price': 42.051015, 'order_id': '4512961c3b5f45ceb19b50a4ffe7ca5b', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -12732, 'dt': Timestamp('2019-02-05 21:00:00+0000', tz='UTC'), 'price': 272.96345, 'order_id': 'c50d78bf255144d1860c3c9a4a6f06b2', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -24946, 'dt': Timestamp('2019-02-05 21:00:00+0000', tz='UTC'), 'price': 83.93801, 'order_id': '3a15c29195e54fa4a7e0cfa09d1fe978', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 13215, 'dt': Timestamp('2019-02-05 21:00:00+0000', tz='UTC'), 'price': 116.35815, 'order_id': '6a546caac4ea45a7a012ad35ab9554cf', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 3827, 'dt': Timestamp('2019-02-05 21:00:00+0000', tz='UTC'), 'price': 15.6078, 'order_id': '62fb7927dd454af6b76a809096b40e43', 'sid': Equity(0 [DBC]), 'commission': None}]",-16276.263670349494,8513720.28,-24310.559875349965,1.4459430838620217,8504625.319999998,8473133.4564543,10382694.5,-40586.82354569946,,,-1.9366266469755107,0.0,0.0,0.0,285,0.0,0.09186588042362473,-1.548371460054028,-0.15268665435457007,2.4381386380125005,2019-02,-0.21288550036944545,"[-0.017943579703569412, 0.36744552850723267, -0.17135068774223328, 0.8518916964530945, -0.030043167993426323]"
2019-02-06 21:00:00+00:00,2019-02-06 14:31:00+00:00,2019-02-06 21:00:00+00:00,-6769.140000000596,-1857897.3000000003,[],8513720.28,3,10364848.44,2,-1857897.3000000003,1.0047938905093914,8506951.139999999,-0.0007988945335027919,"[{'sid': Equity(4 [VWO]), 'amount': -3662, 'cost_basis': 38.12276016211983, 'last_sale_price': 41.53}, {'sid': Equity(2 [SPY]), 'amount': 11458, 'cost_basis': 262.43122412631266, 'last_sale_price': 272.74}, {'sid': Equity(3 [VNQ]), 'amount': -17402, 'cost_basis': 83.81768373879669, 'last_sale_price': 83.43}, {'sid': Equity(1 [LQD]), 'amount': 62369, 'cost_basis': 113.9916369682399, 'last_sale_price': 116.08}, {'sid': Equity(0 [DBC]), 'amount': -16259, 'cost_basis': 15.377798926342821, 'last_sale_price': 15.620000000000001}]",[],0.0,8506951.139999999,-40586.82354569946,1.4436829414776315,8513720.28,8466364.316454299,10364848.44,-40586.82354569946,,,-1.9427370195111482,0.0,0.0,0.0,286,0.0,0.09170483463248844,-1.5533431536577347,-0.1533635683545702,2.4381386380125005,2019-02,-0.21288550036944545,"[-0.017943579703569412, 0.36744552850723267, -0.17135068774223328, 0.8518916964530945, -0.030043167993426323]"
2019-02-07 21:00:00+00:00,2019-02-07 14:31:00+00:00,2019-02-07 21:00:00+00:00,-39178.52999999933,-1866037.65,[],8506951.139999999,3,10333810.26,2,-1866037.65,1.0048161776154192,8467772.61,-0.00462755068593701,"[{'sid': Equity(4 [VWO]), 'amount': -3662, 'cost_basis': 38.12276016211983, 'last_sale_price': 41.14}, {'sid': Equity(2 [SPY]), 'amount': 11458, 'cost_basis': 262.43122412631266, 'last_sale_price': 270.14}, {'sid': Equity(3 [VNQ]), 'amount': -17402, 'cost_basis': 83.81768373879669, 'last_sale_price': 84.12}, {'sid': Equity(1 [LQD]), 'amount': 62369, 'cost_basis': 113.9916369682399, 'last_sale_price': 116.06}, {'sid': Equity(0 [DBC]), 'amount': -16259, 'cost_basis': 15.377798926342821, 'last_sale_price': 15.47}]",[],0.0,8467772.61,-40586.82354569946,1.4476775781554272,8506951.139999999,8427185.7864543,10333810.26,-40586.82354569946,,,-1.991369602860866,0.0,0.0,0.0,287,0.0,0.09162347691599604,-1.5936521832334747,-0.15728142135457024,2.4381386380125005,2019-02,-0.21288550036944545,"[-0.017943579703569412, 0.36744552850723267, -0.17135068774223328, 0.8518916964530945, -0.030043167993426323]"
2019-02-08 21:00:00+00:00,2019-02-08 14:31:00+00:00,2019-02-08 21:00:00+00:00,22128.890000000596,-1865776.91,[],8467772.61,3,10355678.41,2,-1865776.91,1.0048035639693718,8489901.5,0.0026258932175875493,"[{'sid': Equity(4 [VWO]), 'amount': -3662, 'cost_basis': 38.12276016211983, 'last_sale_price': 40.980000000000004}, {'sid': Equity(2 [SPY]), 'amount': 11458, 'cost_basis': 262.43122412631266, 'last_sale_price': 270.47}, {'sid': Equity(3 [VNQ]), 'amount': -17402, 'cost_basis': 83.81768373879669, 'last_sale_price': 84.12}, {'sid': Equity(1 [LQD]), 'amount': 62369, 'cost_basis': 113.9916369682399, 'last_sale_price': 116.35000000000001}, {'sid': Equity(0 [DBC]), 'amount': -16259, 'cost_basis': 15.377798926342821, 'last_sale_price': 15.49}]",[],0.0,8489901.5,-40586.82354569946,1.4464433848176494,8467772.61,8449314.6764543,10355678.41,-40586.82354569946,,,-1.9565193101453573,0.0,0.0,0.0,288,0.0,0.09151284587080316,-1.5649310897735353,-0.1550685323545702,2.4381386380125005,2019-02,-0.21288550036944545,"[-0.017943579703569412, 0.36744552850723267, -0.17135068774223328, 0.8518916964530945, -0.030043167993426323]"
2019-02-11 21:00:00+00:00,2019-02-11 14:31:00+00:00,2019-02-11 21:00:00+00:00,-16157.509999999776,-1867437.1800000002,"[{'id': 'ea5628ed76be4db2a8f3556eb4bb02d0', 'dt': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'amount': 11409, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2967fac33552406d967004bca69fa66e', 'dt': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'amount': 5011, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a8383c5f19ce4b64a472a227f75da08f', 'dt': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'amount': 5463, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '61b53cf702ee47b6b81b91ee796a76c5', 'dt': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'amount': -16681, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a5a4364f750e482e83066f089ffb7f06', 'dt': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'amount': -25057, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",8489901.5,3,10341181.17,2,-1867437.1800000002,1.0048127673591982,8473743.99,-0.00191228645383823,"[{'sid': Equity(4 [VWO]), 'amount': -3662, 'cost_basis': 38.12276016211983, 'last_sale_price': 40.74}, {'sid': Equity(2 [SPY]), 'amount': 11458, 'cost_basis': 262.43122412631266, 'last_sale_price': 270.62}, {'sid': Equity(3 [VNQ]), 'amount': -17402, 'cost_basis': 83.81768373879669, 'last_sale_price': 84.35000000000001}, {'sid': Equity(1 [LQD]), 'amount': 62369, 'cost_basis': 113.9916369682399, 'last_sale_price': 116.09}, {'sid': Equity(0 [DBC]), 'amount': -16259, 'cost_basis': 15.377798926342821, 'last_sale_price': 15.4}]",[],0.0,8473743.99,-40586.82354569946,1.4476924963006568,8489901.5,8433157.1664543,10341181.17,-40586.82354569946,,,-1.9753616057327594,0.0,0.0,0.0,289,0.0,0.09136245142218925,-1.580334321152915,-0.1566842833545702,2.4381386380125005,2019-02,-0.21288550036944545,"[0.03742605075240135, 0.5285069942474365, -0.11941104382276535, 0.6289267539978027, -0.07544873654842377]"
2019-02-12 21:00:00+00:00,2019-02-12 14:31:00+00:00,2019-02-12 21:00:00+00:00,49205.70945457928,-1640711.82,"[{'id': 'ea5628ed76be4db2a8f3556eb4bb02d0', 'dt': Timestamp('2019-02-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'amount': 11409, 'filled': 11409, 'commission': 469.60094313, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2967fac33552406d967004bca69fa66e', 'dt': Timestamp('2019-02-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'amount': 5011, 'filled': 5011, 'commission': 1374.20185755, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a8383c5f19ce4b64a472a227f75da08f', 'dt': Timestamp('2019-02-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'amount': 5463, 'filled': 5463, 'commission': 458.1376143300001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '61b53cf702ee47b6b81b91ee796a76c5', 'dt': Timestamp('2019-02-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'amount': -16681, 'filled': -16681, 'commission': 1938.196666875, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a5a4364f750e482e83066f089ffb7f06', 'dt': Timestamp('2019-02-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-11 21:00:00+0000', tz='UTC'), 'amount': -25057, 'filled': -25057, 'commission': 387.938863535, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",8473743.99,2,10144094.48,3,-1640711.82,1.0024780576354284,8503382.66,0.005834790990296268,"[{'sid': Equity(4 [VWO]), 'amount': 7747, 'cost_basis': 41.221187134778624, 'last_sale_price': 41.14}, {'sid': Equity(2 [SPY]), 'amount': 16469, 'cost_basis': 266.10680827292737, 'last_sale_price': 274.1}, {'sid': Equity(3 [VNQ]), 'amount': -11939, 'cost_basis': 83.77931054051123, 'last_sale_price': 83.82000000000001}, {'sid': Equity(1 [LQD]), 'amount': 45688, 'cost_basis': 114.03405941323366, 'last_sale_price': 116.25}, {'sid': Equity(0 [DBC]), 'amount': -41316, 'cost_basis': 15.431759062224636, 'last_sale_price': 15.49}]","[{'amount': 11409, 'dt': Timestamp('2019-02-12 21:00:00+0000', tz='UTC'), 'price': 41.16057, 'order_id': 'ea5628ed76be4db2a8f3556eb4bb02d0', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 5011, 'dt': Timestamp('2019-02-12 21:00:00+0000', tz='UTC'), 'price': 274.23705, 'order_id': '2967fac33552406d967004bca69fa66e', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 5463, 'dt': Timestamp('2019-02-12 21:00:00+0000', tz='UTC'), 'price': 83.86191000000001, 'order_id': 'a8383c5f19ce4b64a472a227f75da08f', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -16681, 'dt': Timestamp('2019-02-12 21:00:00+0000', tz='UTC'), 'price': 116.191875, 'order_id': '61b53cf702ee47b6b81b91ee796a76c5', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -25057, 'dt': Timestamp('2019-02-12 21:00:00+0000', tz='UTC'), 'price': 15.482255, 'order_id': 'a5a4364f750e482e83066f089ffb7f06', 'sid': Equity(0 [DBC]), 'commission': None}]",19567.039454579353,8503382.66,-40586.82354569946,1.3893305995515155,8473743.99,8482362.87590888,10144094.48,-21019.784091119698,,,-1.9024651880582668,0.0,0.0,0.0,290,0.0,0.09139963792172488,-1.5187709215090648,-0.15176371240911224,2.4381386380125005,2019-02,-0.21288550036944545,"[0.03742605075240135, 0.5285069942474365, -0.11941104382276535, 0.6289267539978027, -0.07544873654842377]"
2019-02-13 21:00:00+00:00,2019-02-13 14:31:00+00:00,2019-02-13 21:00:00+00:00,-10147.829999998212,-1649564.03,[],8503382.66,2,10142798.860000001,3,-1649564.03,1.0024810257975298,8493234.830000002,-0.0011963447153173767,"[{'sid': Equity(4 [VWO]), 'amount': 7747, 'cost_basis': 41.221187134778624, 'last_sale_price': 40.85}, {'sid': Equity(2 [SPY]), 'amount': 16469, 'cost_basis': 266.10680827292737, 'last_sale_price': 274.99}, {'sid': Equity(3 [VNQ]), 'amount': -11939, 'cost_basis': 83.77931054051123, 'last_sale_price': 84.25}, {'sid': Equity(1 [LQD]), 'amount': 45688, 'cost_basis': 114.03405941323366, 'last_sale_price': 115.95}, {'sid': Equity(0 [DBC]), 'amount': -41316, 'cost_basis': 15.431759062224636, 'last_sale_price': 15.58}]",[],0.0,8493234.830000002,-21019.784091119698,1.391886634852874,8503382.66,8472215.045908881,10142798.860000001,-21019.784091119698,,,-1.9131930899872822,0.0,0.0,0.0,291,0.0,0.09124389349279928,-1.527489555256372,-0.15277849540911204,2.4381386380125005,2019-02,-0.21288550036944545,"[0.03742605075240135, 0.5285069942474365, -0.11941104382276535, 0.6289267539978027, -0.07544873654842377]"
2019-02-14 21:00:00+00:00,2019-02-14 14:31:00+00:00,2019-02-14 21:00:00+00:00,-8363.060000002384,-1654440.2,[],8493234.830000002,2,10139311.969999999,3,-1654440.2,1.0024834772779718,8484871.77,-0.0009871161148159446,"[{'sid': Equity(4 [VWO]), 'amount': 7747, 'cost_basis': 41.221187134778624, 'last_sale_price': 40.93}, {'sid': Equity(2 [SPY]), 'amount': 16469, 'cost_basis': 266.10680827292737, 'last_sale_price': 274.38}, {'sid': Equity(3 [VNQ]), 'amount': -11939, 'cost_basis': 83.77931054051123, 'last_sale_price': 84.52}, {'sid': Equity(1 [LQD]), 'amount': 45688, 'cost_basis': 114.03405941323366, 'last_sale_price': 116.08}, {'sid': Equity(0 [DBC]), 'amount': -41316, 'cost_basis': 15.431759062224636, 'last_sale_price': 15.620000000000001}]",[],0.0,8484871.77,-21019.784091119698,1.3934260889291228,8493234.830000002,8463851.985908879,10139311.969999999,-21019.784091119698,,,-1.921475577839184,0.0,0.0,0.0,292,0.0,0.09108787460164458,-1.5342182599986174,-0.15361480140911232,2.4381386380125005,2019-02,-0.21288550036944545,"[0.03742605075240135, 0.5285069942474365, -0.11941104382276535, 0.6289267539978027, -0.07544873654842377]"
2019-02-15 21:00:00+00:00,2019-02-15 14:31:00+00:00,2019-02-15 21:00:00+00:00,36309.47000000067,-1673227.07,[],8484871.77,2,10194408.31,3,-1673227.07,1.0024728688037459,8521181.24,0.004289946239661502,"[{'sid': Equity(4 [VWO]), 'amount': 7747, 'cost_basis': 41.221187134778624, 'last_sale_price': 40.86}, {'sid': Equity(2 [SPY]), 'amount': 16469, 'cost_basis': 266.10680827292737, 'last_sale_price': 277.37}, {'sid': Equity(3 [VNQ]), 'amount': -11939, 'cost_basis': 83.77931054051123, 'last_sale_price': 85.09}, {'sid': Equity(1 [LQD]), 'amount': 45688, 'cost_basis': 114.03405941323366, 'last_sale_price': 116.22}, {'sid': Equity(0 [DBC]), 'amount': -41316, 'cost_basis': 15.431759062224636, 'last_sale_price': 15.91}]",[],0.0,8521181.24,-21019.784091119698,1.3961658777375605,8484871.77,8500161.45590888,10194408.31,-21019.784091119698,,,-1.8673761883455844,0.0,0.0,0.0,293,0.0,0.09104269134462126,-1.4892142787831029,-0.14998385440911222,2.4381386380125005,2019-02,-0.21288550036944545,"[0.03742605075240135, 0.5285069942474365, -0.11941104382276535, 0.6289267539978027, -0.07544873654842377]"
2019-02-19 21:00:00+00:00,2019-02-19 14:31:00+00:00,2019-02-19 21:00:00+00:00,12943.160000002012,-1674640.9300000002,"[{'id': '2176a68ff93d42dc840a15f09a210c5d', 'dt': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'amount': -23795, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '12d2811faa14424b8edf3a3977862433', 'dt': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'amount': -6850, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b9916d1a956348c3a8c0db1e0c2fee2f', 'dt': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'amount': 19742, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6c9a2a4e645e47f89373a40bdc0895ec', 'dt': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'amount': 6083, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'dc018244d6584e6e9dd704401fcc23bf', 'dt': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'amount': 29950, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",8521181.24,2,10208765.330000002,3,-1674640.9300000002,1.00246910910173,8534124.400000002,0.0015226957825611454,"[{'sid': Equity(4 [VWO]), 'amount': 7747, 'cost_basis': 41.221187134778624, 'last_sale_price': 41.28}, {'sid': Equity(2 [SPY]), 'amount': 16469, 'cost_basis': 266.10680827292737, 'last_sale_price': 277.85}, {'sid': Equity(3 [VNQ]), 'amount': -11939, 'cost_basis': 83.77931054051123, 'last_sale_price': 85.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 45688, 'cost_basis': 114.03405941323366, 'last_sale_price': 116.29}, {'sid': Equity(0 [DBC]), 'amount': -41316, 'cost_basis': 15.431759062224636, 'last_sale_price': 15.950000000000001}]",[],0.0,8534124.400000002,-21019.784091119698,1.395895715623283,8521181.24,8513104.615908882,10208765.330000002,-21019.784091119698,,,-1.8461909062692787,0.0,0.0,0.0,294,0.0,0.09090721774627478,-1.4720035208375253,-0.14868953840911214,2.4381386380125005,2019-02,-0.21288550036944545,"[-0.07781951129436493, 0.3139321208000183, 0.07798316329717636, 0.7071988582611084, -0.02129438892006874]"
2019-02-20 21:00:00+00:00,2019-02-20 14:31:00+00:00,2019-02-20 21:00:00+00:00,1687.256863374263,-847206.08,"[{'id': '2176a68ff93d42dc840a15f09a210c5d', 'dt': Timestamp('2019-02-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'amount': -23795, 'filled': -23795, 'commission': 986.04742965, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '12d2811faa14424b8edf3a3977862433', 'dt': Timestamp('2019-02-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'amount': -6850, 'filled': -6850, 'commission': 1906.15494575, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b9916d1a956348c3a8c0db1e0c2fee2f', 'dt': Timestamp('2019-02-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'amount': 19742, 'filled': 19742, 'commission': 1669.8231743400004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6c9a2a4e645e47f89373a40bdc0895ec', 'dt': Timestamp('2019-02-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'amount': 6083, 'filled': 6083, 'commission': 707.137161885, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'dc018244d6584e6e9dd704401fcc23bf', 'dt': Timestamp('2019-02-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-19 21:00:00+0000', tz='UTC'), 'amount': 29950, 'filled': 29950, 'commission': 479.4395999999999, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",8534124.400000002,2,9352963.9,3,-847206.08,0.9989390166069538,8505757.82,0.00019819524597664007,"[{'sid': Equity(4 [VWO]), 'amount': -16048, 'cost_basis': 41.37782636654723, 'last_sale_price': 41.46}, {'sid': Equity(2 [SPY]), 'amount': 9619, 'cost_basis': 266.3049738770182, 'last_sale_price': 278.41}, {'sid': Equity(3 [VNQ]), 'amount': 7803, 'cost_basis': 84.79626758738178, 'last_sale_price': 84.54}, {'sid': Equity(1 [LQD]), 'amount': 51771, 'cost_basis': 114.30786358228941, 'last_sale_price': 116.19}, {'sid': Equity(0 [DBC]), 'amount': -11366, 'cost_basis': 15.389577151262117, 'last_sale_price': 16.0}]","[{'amount': -23795, 'dt': Timestamp('2019-02-20 21:00:00+0000', tz='UTC'), 'price': 41.43927, 'order_id': '2176a68ff93d42dc840a15f09a210c5d', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -6850, 'dt': Timestamp('2019-02-20 21:00:00+0000', tz='UTC'), 'price': 278.270795, 'order_id': '12d2811faa14424b8edf3a3977862433', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 19742, 'dt': Timestamp('2019-02-20 21:00:00+0000', tz='UTC'), 'price': 84.58227000000001, 'order_id': 'b9916d1a956348c3a8c0db1e0c2fee2f', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 6083, 'dt': Timestamp('2019-02-20 21:00:00+0000', tz='UTC'), 'price': 116.24809499999999, 'order_id': '6c9a2a4e645e47f89373a40bdc0895ec', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 29950, 'dt': Timestamp('2019-02-20 21:00:00+0000', tz='UTC'), 'price': 16.008, 'order_id': 'dc018244d6584e6e9dd704401fcc23bf', 'sid': Equity(0 [DBC]), 'commission': None}]",30053.836863374338,8505757.82,-21019.784091119698,1.1979353262429204,8534124.400000002,8514791.872772256,9352963.9,9034.052772255525,,,-1.840719314136867,0.0,0.0,0.0,295,0.0,0.09075498453249009,-1.4676089342663095,-0.14852081272277462,2.4381386380125005,2019-02,-0.21288550036944545,"[-0.07781951129436493, 0.3139321208000183, 0.07798316329717636, 0.7071988582611084, -0.02129438892006874]"
