,period_open,period_close,starting_cash,shorts_count,long_exposure,ending_cash,longs_count,ending_value,capital_used,positions,orders,pnl,transactions,long_value,short_exposure,starting_value,short_value,ending_exposure,starting_exposure,returns,portfolio_value,net_leverage,gross_leverage,period_label,sortino,treasury_period_return,max_leverage,max_drawdown,algo_volatility,alpha,beta,sharpe,excess_return,trading_days,algorithm_period_return,benchmark_period_return,benchmark_volatility,weights
2019-08-28 20:00:00+00:00,2019-08-28 13:31:00+00:00,2019-08-28 20:00:00+00:00,-284778.7452325259,0,7812548.319999998,6396.042483504098,5,7812548.319999998,291174.7877160311,"[{'sid': Equity(4 [VWO]), 'amount': 63022, 'cost_basis': 39.62595173384548, 'last_sale_price': 39.69}, {'sid': Equity(2 [SPY]), 'amount': 3502, 'cost_basis': 295.4319169815912, 'last_sale_price': 288.89}, {'sid': Equity(3 [VNQ]), 'amount': 17601, 'cost_basis': 90.35951207262399, 'last_sale_price': 91.44}, {'sid': Equity(1 [LQD]), 'amount': 17684, 'cost_basis': 124.31150294482516, 'last_sale_price': 129.1}, {'sid': Equity(0 [DBC]), 'amount': 27084, 'cost_basis': 14.919416657469167, 'last_sale_price': 15.030000000000001}]","[{'id': '58737b755aaf469bbe7a5d339d2da12e', 'dt': Timestamp('2019-08-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-08-26 20:00:00+0000', tz='UTC'), 'amount': -85542, 'filled': -85542, 'commission': 1276.45951097, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",27413.547716028057,"[{'amount': -19402, 'dt': Timestamp('2019-08-28 20:00:00+0000', tz='UTC'), 'price': 15.022485000000001, 'order_id': '58737b755aaf469bbe7a5d339d2da12e', 'sid': Equity(0 [DBC]), 'commission': None}]",7812548.319999998,0.0,8076309.5600000005,0.0,7812548.319999998,8076309.5600000005,0.0035183776292164737,7818944.362483502,0.999181981328043,0.999181981328043,2019-08,-1.7732244074009194,0.0,2.9801546681779816,-0.27746794765609895,0.10164419824650651,,,-1.3773413159573111,0.0,427,-0.21810556375165047,0.0,0.0,"[0.3201597034931183, 0.12962038815021515, 0.2067989856004715, 0.29189595580101013, 0.051524851471185684]"
2019-08-29 20:00:00+00:00,2019-08-29 13:31:00+00:00,2019-08-29 20:00:00+00:00,6396.042483504098,0,7863089.37,6396.042483504098,5,7863089.37,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 63022, 'cost_basis': 39.62595173384548, 'last_sale_price': 40.15}, {'sid': Equity(2 [SPY]), 'amount': 3502, 'cost_basis': 295.4319169815912, 'last_sale_price': 292.58}, {'sid': Equity(3 [VNQ]), 'amount': 17601, 'cost_basis': 90.35951207262399, 'last_sale_price': 92.15}, {'sid': Equity(1 [LQD]), 'amount': 17684, 'cost_basis': 124.31150294482516, 'last_sale_price': 128.82}, {'sid': Equity(0 [DBC]), 'amount': 27084, 'cost_basis': 14.919416657469167, 'last_sale_price': 15.07}]",[],50541.05000000168,[],7863089.37,0.0,7812548.319999998,0.0,7863089.37,7812548.319999998,0.006463922450005599,7869485.412483504,0.9991872349781146,0.9991872349781146,2019-08,-1.722890219819006,0.0,2.9801546681779816,-0.27746794765609895,0.10166788378266067,,,-1.3363688506484932,0.0,428,-0.21305145875165032,0.0,0.0,"[0.3201597034931183, 0.12962038815021515, 0.2067989856004715, 0.29189595580101013, 0.051524851471185684]"
2019-08-30 20:00:00+00:00,2019-08-30 13:31:00+00:00,2019-08-30 20:00:00+00:00,6396.042483504098,0,7872767.84,6396.042483504098,5,7872767.84,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 63022, 'cost_basis': 39.62595173384548, 'last_sale_price': 40.4}, {'sid': Equity(2 [SPY]), 'amount': 3502, 'cost_basis': 295.4319169815912, 'last_sale_price': 292.45}, {'sid': Equity(3 [VNQ]), 'amount': 17601, 'cost_basis': 90.35951207262399, 'last_sale_price': 92.22}, {'sid': Equity(1 [LQD]), 'amount': 17684, 'cost_basis': 124.31150294482516, 'last_sale_price': 128.8}, {'sid': Equity(0 [DBC]), 'amount': 27084, 'cost_basis': 14.919416657469167, 'last_sale_price': 14.83}]",[],9678.46999999974,[],7872767.84,0.0,7863089.37,0.0,7872767.84,7863089.37,0.0012298733008191398,7879163.882483504,0.9991882333482461,0.9991882333482461,2019-08,-1.7117091483259697,0.0,2.9801546681779816,-0.27746794765609895,0.10155809419593491,,,-1.327581494394454,0.0,429,-0.21208361175165036,0.0,0.0,"[0.3201597034931183, 0.12962038815021515, 0.2067989856004715, 0.29189595580101013, 0.051524851471185684]"
2019-09-03 20:00:00+00:00,2019-09-03 13:31:00+00:00,2019-09-03 20:00:00+00:00,6396.042483504098,0,7859259.52,6396.042483504098,5,7859259.52,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 63022, 'cost_basis': 39.62595173384548, 'last_sale_price': 40.19}, {'sid': Equity(2 [SPY]), 'amount': 3502, 'cost_basis': 295.4319169815912, 'last_sale_price': 290.74}, {'sid': Equity(3 [VNQ]), 'amount': 17601, 'cost_basis': 90.35951207262399, 'last_sale_price': 93.14}, {'sid': Equity(1 [LQD]), 'amount': 17684, 'cost_basis': 124.31150294482516, 'last_sale_price': 128.33}, {'sid': Equity(0 [DBC]), 'amount': 27084, 'cost_basis': 14.919416657469167, 'last_sale_price': 14.75}]","[{'id': '8f0f5ccfbd1b47e484931b9c34784938', 'dt': Timestamp('2019-09-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-03 20:00:00+0000', tz='UTC'), 'amount': -67020, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '91666e40090e4630ab7da1779d2ef646', 'dt': Timestamp('2019-09-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-03 20:00:00+0000', tz='UTC'), 'amount': 10796, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2ceddfa9226544babce63fba4c8a4a7f', 'dt': Timestamp('2019-09-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-03 20:00:00+0000', tz='UTC'), 'amount': -24718, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7c620c429a5245109e1f2e1f4e064830', 'dt': Timestamp('2019-09-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-03 20:00:00+0000', tz='UTC'), 'amount': 10448, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '61944b0ecabf454eb00c2cbc8557b7f3', 'dt': Timestamp('2019-09-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-03 20:00:00+0000', tz='UTC'), 'amount': 35420, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-13508.320000000298,[],7859259.52,0.0,7872767.84,0.0,7859259.52,7872767.84,-0.0017144357195097992,7865655.5624835035,0.9991868392363873,0.9991868392363873,2019-09,-1.7222486598468623,0.0,2.9801546681779816,-0.27746794765609895,0.1014436771057428,,,-1.3358923794871336,0.0,430,-0.21343444375165044,0.0,0.0,"[-0.020429955795407295, 0.5285079479217529, -0.08428103476762772, 0.4589918553829193, 0.11721111088991165]"
2019-09-04 20:00:00+00:00,2019-09-04 13:31:00+00:00,2019-09-04 20:00:00+00:00,6396.042483504098,2,8764925.56,-2087.41231431643,3,7933178.62,-8483.454797817394,"[{'sid': Equity(4 [VWO]), 'amount': -3998, 'cost_basis': 40.14513325, 'last_sale_price': 40.85}, {'sid': Equity(2 [SPY]), 'amount': 14298, 'cost_basis': 294.71406380315096, 'last_sale_price': 294.04}, {'sid': Equity(3 [VNQ]), 'amount': -7117, 'cost_basis': 93.5470102398876, 'last_sale_price': 93.92}, {'sid': Equity(1 [LQD]), 'amount': 28132, 'cost_basis': 125.96472340274308, 'last_sale_price': 128.57}, {'sid': Equity(0 [DBC]), 'amount': 62504, 'cost_basis': 15.03458996499256, 'last_sale_price': 15.1}]","[{'id': '8f0f5ccfbd1b47e484931b9c34784938', 'dt': Timestamp('2019-09-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-03 20:00:00+0000', tz='UTC'), 'amount': -67020, 'filled': -67020, 'commission': 2736.3981165, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '91666e40090e4630ab7da1779d2ef646', 'dt': Timestamp('2019-09-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-03 20:00:00+0000', tz='UTC'), 'amount': 10796, 'filled': 10796, 'commission': 3176.0430679200003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2ceddfa9226544babce63fba4c8a4a7f', 'dt': Timestamp('2019-09-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-03 20:00:00+0000', tz='UTC'), 'amount': -24718, 'filled': -24718, 'commission': 2320.35380272, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7c620c429a5245109e1f2e1f4e064830', 'dt': Timestamp('2019-09-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-03 20:00:00+0000', tz='UTC'), 'amount': 10448, 'filled': 10448, 'commission': 1343.9710096800002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '61944b0ecabf454eb00c2cbc8557b7f3', 'dt': Timestamp('2019-09-04 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-03 20:00:00+0000', tz='UTC'), 'amount': 35420, 'filled': 35420, 'commission': 535.109421, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",65435.64520218037,"[{'amount': -67020, 'dt': Timestamp('2019-09-04 20:00:00+0000', tz='UTC'), 'price': 40.829575, 'order_id': '8f0f5ccfbd1b47e484931b9c34784938', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 10796, 'dt': Timestamp('2019-09-04 20:00:00+0000', tz='UTC'), 'price': 294.18702, 'order_id': '91666e40090e4630ab7da1779d2ef646', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -24718, 'dt': Timestamp('2019-09-04 20:00:00+0000', tz='UTC'), 'price': 93.87304, 'order_id': '2ceddfa9226544babce63fba4c8a4a7f', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 10448, 'dt': Timestamp('2019-09-04 20:00:00+0000', tz='UTC'), 'price': 128.634285, 'order_id': '7c620c429a5245109e1f2e1f4e064830', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 35420, 'dt': Timestamp('2019-09-04 20:00:00+0000', tz='UTC'), 'price': 15.10755, 'order_id': '61944b0ecabf454eb00c2cbc8557b7f3', 'sid': Equity(0 [DBC]), 'commission': None}]",8764925.56,-831746.9400000001,7859259.52,-831746.9400000001,7933178.62,7859259.52,0.00831915975500963,7931091.207685684,1.0002631935832857,1.210006573963022,2019-09,-1.6583615178940239,0.0,2.9801546681779816,-0.27746794765609895,0.10155172746630955,,,-1.283476994685321,0.0,431,-0.20689087923143246,0.0,0.0,"[-0.020429955795407295, 0.5285079479217529, -0.08428103476762772, 0.4589918553829193, 0.11721111088991165]"
2019-09-05 20:00:00+00:00,2019-09-05 13:31:00+00:00,2019-09-05 20:00:00+00:00,-2087.41231431643,2,8791277.84,-2087.41231431643,3,7963131.08,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -3998, 'cost_basis': 40.14513325, 'last_sale_price': 41.160000000000004}, {'sid': Equity(2 [SPY]), 'amount': 14298, 'cost_basis': 294.71406380315096, 'last_sale_price': 297.82}, {'sid': Equity(3 [VNQ]), 'amount': -7117, 'cost_basis': 93.5470102398876, 'last_sale_price': 93.24}, {'sid': Equity(1 [LQD]), 'amount': 28132, 'cost_basis': 125.96472340274308, 'last_sale_price': 127.63000000000001}, {'sid': Equity(0 [DBC]), 'amount': 62504, 'cost_basis': 15.03458996499256, 'last_sale_price': 15.08}]",[],29952.459999999963,[],8791277.84,-828146.76,7933178.62,-828146.76,7963131.08,7933178.62,0.0037765875105526536,7961043.667685684,1.000262203349391,1.2083120004787533,2019-09,-1.6283786976017975,0.0,2.9801546681779816,-0.27746794765609895,0.10148684957569096,,,-1.2596172387895845,0.0,432,-0.20389563323143245,0.0,0.0,"[-0.020429955795407295, 0.5285079479217529, -0.08428103476762772, 0.4589918553829193, 0.11721111088991165]"
2019-09-06 20:00:00+00:00,2019-09-06 13:31:00+00:00,2019-09-06 20:00:00+00:00,-2087.41231431643,2,8810007.26,-2087.41231431643,3,7979846.1899999995,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -3998, 'cost_basis': 40.14513325, 'last_sale_price': 41.29}, {'sid': Equity(2 [SPY]), 'amount': 14298, 'cost_basis': 294.71406380315096, 'last_sale_price': 298.05}, {'sid': Equity(3 [VNQ]), 'amount': -7117, 'cost_basis': 93.5470102398876, 'last_sale_price': 93.45}, {'sid': Equity(1 [LQD]), 'amount': 28132, 'cost_basis': 125.96472340274308, 'last_sale_price': 128.09}, {'sid': Equity(0 [DBC]), 'amount': 62504, 'cost_basis': 15.03458996499256, 'last_sale_price': 15.120000000000001}]",[],16715.109999999404,[],8810007.26,-830161.0700000001,7963131.08,-830161.0700000001,7979846.1899999995,7963131.08,0.002099612902243919,7977758.777685683,1.0002616539773244,1.2083805237335812,2019-09,-1.610913909583106,0.0,2.9801546681779816,-0.27746794765609895,0.10138882645252563,,,-1.2458711087949352,0.0,433,-0.2022241222314325,0.0,0.0,"[-0.020429955795407295, 0.5285079479217529, -0.08428103476762772, 0.4589918553829193, 0.11721111088991165]"
2019-09-09 20:00:00+00:00,2019-09-09 13:31:00+00:00,2019-09-09 20:00:00+00:00,-2087.41231431643,2,8794458.440000001,-2087.41231431643,3,7967060.240000001,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -3998, 'cost_basis': 40.14513325, 'last_sale_price': 41.4}, {'sid': Equity(2 [SPY]), 'amount': 14298, 'cost_basis': 294.71406380315096, 'last_sale_price': 298.2}, {'sid': Equity(3 [VNQ]), 'amount': -7117, 'cost_basis': 93.5470102398876, 'last_sale_price': 93.0}, {'sid': Equity(1 [LQD]), 'amount': 28132, 'cost_basis': 125.96472340274308, 'last_sale_price': 127.15}, {'sid': Equity(0 [DBC]), 'amount': 62504, 'cost_basis': 15.03458996499256, 'last_sale_price': 15.26}]","[{'id': '807833209b5f4754a33ab5fa933d3989', 'dt': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': -37734, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e6055ae49f9e4137be38329d81aff04e', 'dt': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': -9675, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5adcc67095644b01816bdc830afd911c', 'dt': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': 10606, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2690057a485a469ba3ec36ed321b52f0', 'dt': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': 11220, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '13b2c509276f4056ae05e493fc1655e9', 'dt': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': 133166, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-12785.949999998324,[],8794458.440000001,-827398.2,7979846.1899999995,-827398.2,7967060.240000001,7979846.1899999995,-0.0016026994994836619,7964972.827685685,1.0002620740031982,1.2080212761749927,2019-09,-1.6207414816784225,0.0,2.9801546681779816,-0.27746794765609895,0.10127515943004022,,,-1.2535843549045176,0.0,434,-0.20350271723143232,0.0,0.0,"[-0.21691566705703735, 0.17307917773723602, 0.04074125736951828, 0.6282123923301697, 0.37488266825675964]"
2019-09-10 20:00:00+00:00,2019-09-10 13:31:00+00:00,2019-09-10 20:00:00+00:00,-2087.41231431643,1,9451683.030000001,204965.3151318373,4,7723978.230000001,207052.72744615562,"[{'sid': Equity(4 [VWO]), 'amount': -41732, 'cost_basis': 41.223649535783096, 'last_sale_price': 41.4}, {'sid': Equity(2 [SPY]), 'amount': 4623, 'cost_basis': 295.33767737574993, 'last_sale_price': 298.13}, {'sid': Equity(3 [VNQ]), 'amount': 3489, 'cost_basis': 92.3659467205847, 'last_sale_price': 92.04}, {'sid': Equity(1 [LQD]), 'amount': 39352, 'cost_basis': 126.0515306077142, 'last_sale_price': 126.08}, {'sid': Equity(0 [DBC]), 'amount': 182644, 'cost_basis': 15.211097752138013, 'last_sale_price': 15.280000000000001}]","[{'id': '807833209b5f4754a33ab5fa933d3989', 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': -37734, 'filled': -37734, 'commission': 1561.4065062, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e6055ae49f9e4137be38329d81aff04e', 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': -9675, 'filled': -9675, 'commission': 2882.965546125, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5adcc67095644b01816bdc830afd911c', 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': 10606, 'filled': 10606, 'commission': 976.66432812, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2690057a485a469ba3ec36ed321b52f0', 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': 11220, 'filled': 11220, 'commission': 1415.3249088000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '13b2c509276f4056ae05e493fc1655e9', 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': 133166, 'filled': 120140, 'commission': 1836.6570696, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-36029.28255384602,"[{'amount': -37734, 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'price': 41.3793, 'order_id': '807833209b5f4754a33ab5fa933d3989', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -9675, 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'price': 297.980935, 'order_id': 'e6055ae49f9e4137be38329d81aff04e', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 10606, 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'price': 92.08602, 'order_id': '5adcc67095644b01816bdc830afd911c', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 11220, 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'price': 126.14304, 'order_id': '2690057a485a469ba3ec36ed321b52f0', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 120140, 'dt': Timestamp('2019-09-10 20:00:00+0000', tz='UTC'), 'price': 15.287640000000001, 'order_id': '13b2c509276f4056ae05e493fc1655e9', 'sid': Equity(0 [DBC]), 'commission': None}]",9451683.030000001,-1727704.8,7967060.240000001,-1727704.8,7723978.230000001,7967060.240000001,-0.004523465846438368,7928943.545131839,0.9741497320588591,1.4099467055562338,2019-09,-1.6507719704638104,0.0,2.9801546681779816,-0.27746794765609895,0.10120467087905347,,,-1.2774666403084374,0.0,435,-0.20710564548681687,0.0,0.0,"[-0.21691566705703735, 0.17307917773723602, 0.04074125736951828, 0.6282123923301697, 0.37488266825675964]"
2019-09-11 20:00:00+00:00,2019-09-11 13:31:00+00:00,2019-09-11 20:00:00+00:00,204965.3151318373,1,9635411.07,7064.3896996272915,4,7894769.350000001,-197900.92543220893,"[{'sid': Equity(4 [VWO]), 'amount': -41732, 'cost_basis': 41.223649535783096, 'last_sale_price': 41.71}, {'sid': Equity(2 [SPY]), 'amount': 4623, 'cost_basis': 295.33767737574993, 'last_sale_price': 300.25}, {'sid': Equity(3 [VNQ]), 'amount': 3489, 'cost_basis': 92.3659467205847, 'last_sale_price': 92.14}, {'sid': Equity(1 [LQD]), 'amount': 39352, 'cost_basis': 126.0515306077142, 'last_sale_price': 125.98}, {'sid': Equity(0 [DBC]), 'amount': 195670, 'cost_basis': 15.209877156813539, 'last_sale_price': 15.17}]","[{'id': '13b2c509276f4056ae05e493fc1655e9', 'dt': Timestamp('2019-09-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-09-09 20:00:00+0000', tz='UTC'), 'amount': 133166, 'filled': 133166, 'commission': 2034.36029181, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-27109.805432210676,"[{'amount': 13026, 'dt': Timestamp('2019-09-11 20:00:00+0000', tz='UTC'), 'price': 15.177585, 'order_id': '13b2c509276f4056ae05e493fc1655e9', 'sid': Equity(0 [DBC]), 'commission': None}]",9635411.07,-1740641.72,7723978.230000001,-1740641.72,7894769.350000001,7723978.230000001,-0.0034190942687257753,7901833.739699628,0.9991059809745002,1.4396725070087892,2019-09,-1.6732159460825262,0.0,2.9801546681779816,-0.27746794765609895,0.10111241685983122,,,-1.29524386940502,0.0,436,-0.20981662603003792,0.0,0.0,"[-0.21691566705703735, 0.17307917773723602, 0.04074125736951828, 0.6282123923301697, 0.37488266825675964]"
2019-09-12 20:00:00+00:00,2019-09-12 13:31:00+00:00,2019-09-12 20:00:00+00:00,7064.3896996272915,1,9623498.56,7064.3896996272915,4,7872006.5200000005,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -41732, 'cost_basis': 41.223649535783096, 'last_sale_price': 41.97}, {'sid': Equity(2 [SPY]), 'amount': 4623, 'cost_basis': 295.33767737574993, 'last_sale_price': 301.29}, {'sid': Equity(3 [VNQ]), 'amount': 3489, 'cost_basis': 92.3659467205847, 'last_sale_price': 92.63}, {'sid': Equity(1 [LQD]), 'amount': 39352, 'cost_basis': 126.0515306077142, 'last_sale_price': 125.81}, {'sid': Equity(0 [DBC]), 'amount': 195670, 'cost_basis': 15.209877156813539, 'last_sale_price': 15.11}]",[],-22762.830000000075,[],9623498.56,-1751492.04,7894769.350000001,-1751492.04,7872006.5200000005,7894769.350000001,-0.002880702220503184,7879070.909699628,0.9991033981315067,1.4436969447751355,2019-09,-1.6918859111678302,0.0,2.9801546681779816,-0.27746794765609895,0.10101230826884838,,,-1.310005995108975,0.0,437,-0.21209290903003786,0.0,0.0,"[-0.21691566705703735, 0.17307917773723602, 0.04074125736951828, 0.6282123923301697, 0.37488266825675964]"
2019-09-13 20:00:00+00:00,2019-09-13 13:31:00+00:00,2019-09-13 20:00:00+00:00,7064.3896996272915,1,9574652.09,7064.3896996272915,4,7813979.01,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -41732, 'cost_basis': 41.223649535783096, 'last_sale_price': 42.19}, {'sid': Equity(2 [SPY]), 'amount': 4623, 'cost_basis': 295.33767737574993, 'last_sale_price': 301.09000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 3489, 'cost_basis': 92.3659467205847, 'last_sale_price': 91.64}, {'sid': Equity(1 [LQD]), 'amount': 39352, 'cost_basis': 126.0515306077142, 'last_sale_price': 124.68}, {'sid': Equity(0 [DBC]), 'amount': 195670, 'cost_basis': 15.209877156813539, 'last_sale_price': 15.11}]",[],-58027.51000000071,[],9574652.09,-1760673.0799999998,7872006.5200000005,-1760673.0799999998,7813979.01,7872006.5200000005,-0.0073647655497764974,7821043.399699627,0.9990967458766564,1.4493366921394837,2019-09,-1.7397495387084396,0.0,2.9801546681779816,-0.27746794765609895,0.10102995865104919,,,-1.3487274248340113,0.0,438,-0.21789566003003802,0.0,0.0,"[-0.21691566705703735, 0.17307917773723602, 0.04074125736951828, 0.6282123923301697, 0.37488266825675964]"
