,period_open,period_close,short_value,ending_value,capital_used,long_exposure,short_exposure,gross_leverage,longs_count,shorts_count,starting_value,transactions,ending_exposure,portfolio_value,net_leverage,starting_cash,orders,starting_exposure,returns,ending_cash,long_value,positions,pnl,sortino,algo_volatility,trading_days,max_drawdown,max_leverage,sharpe,benchmark_period_return,benchmark_volatility,period_label,excess_return,algorithm_period_return,treasury_period_return,alpha,beta,weights
2019-05-14 20:00:00+00:00,2019-05-14 13:31:00+00:00,2019-05-14 20:00:00+00:00,-874792.8,8373895.260000001,15236.440037056804,9248688.06,-874792.8,1.2116601168062568,4,1,8357252.449999999,"[{'amount': -5879, 'dt': Timestamp('2019-05-14 20:00:00+0000', tz='UTC'), 'price': 40.81958, 'order_id': '68d644db607f4a1c8494f017e4e947f4', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1782, 'dt': Timestamp('2019-05-14 20:00:00+0000', tz='UTC'), 'price': 283.54170000000005, 'order_id': '5ddf2b7f63b84575afb61577b5037644', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 36717, 'dt': Timestamp('2019-05-14 20:00:00+0000', tz='UTC'), 'price': 87.133545, 'order_id': '9ec302915c554a66a3670b122eb1b1d6', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -29227, 'dt': Timestamp('2019-05-14 20:00:00+0000', tz='UTC'), 'price': 119.04045, 'order_id': '3e973e3423d1481198392f79b8039ea5', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -509, 'dt': Timestamp('2019-05-14 20:00:00+0000', tz='UTC'), 'price': 15.81209, 'order_id': 'cb4bea3a4c0e424ab865f71eb0d0bc11', 'sid': Equity(0 [DBC]), 'commission': None}]",8373895.260000001,8355050.000889593,1.0022555531215733,-34081.69914746264,"[{'id': '68d644db607f4a1c8494f017e4e947f4', 'dt': Timestamp('2019-05-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-13 20:00:00+0000', tz='UTC'), 'amount': -5879, 'filled': -5879, 'commission': 239.97831082000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5ddf2b7f63b84575afb61577b5037644', 'dt': Timestamp('2019-05-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-13 20:00:00+0000', tz='UTC'), 'amount': 1782, 'filled': 1782, 'commission': 505.2713094000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9ec302915c554a66a3670b122eb1b1d6', 'dt': Timestamp('2019-05-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-13 20:00:00+0000', tz='UTC'), 'amount': 36717, 'filled': 36717, 'commission': 3199.2823717650003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3e973e3423d1481198392f79b8039ea5', 'dt': Timestamp('2019-05-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-13 20:00:00+0000', tz='UTC'), 'amount': -29227, 'filled': -29227, 'commission': 3479.1952321500003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cb4bea3a4c0e424ab865f71eb0d0bc11', 'dt': Timestamp('2019-05-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-13 20:00:00+0000', tz='UTC'), 'amount': -509, 'filled': -509, 'commission': 8.04835381, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",8357252.449999999,0.0038301809480227877,-18845.259110407507,9248688.06,"[{'sid': Equity(4 [VWO]), 'amount': -21420, 'cost_basis': 42.406375915229, 'last_sale_price': 40.84}, {'sid': Equity(2 [SPY]), 'amount': 17941, 'cost_basis': 285.7839159501237, 'last_sale_price': 283.40000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 37302, 'cost_basis': 87.24313678684918, 'last_sale_price': 87.09}, {'sid': Equity(1 [LQD]), 'amount': 4770, 'cost_basis': 120.06853652266183, 'last_sale_price': 119.10000000000001}, {'sid': Equity(0 [DBC]), 'amount': 21964, 'cost_basis': 16.144426321508657, 'last_sale_price': 15.82}]",31879.250037056394,-1.4299362183719602,0.10836841256569024,353,-0.24476346924177264,2.375936262500004,-1.1294023529906967,0.0,0.0,2019-05,0.0,-0.16449499991104077,0.0,,,"[-0.10366591811180115, 0.6054314970970154, 0.3888874650001526, 0.06815453618764877, 0.041192397475242615]"
2019-05-15 20:00:00+00:00,2019-05-15 13:31:00+00:00,2019-05-15 20:00:00+00:00,-877149.0000000001,8427978.36,0.0,9305127.36,-877149.0000000001,1.2108592214960694,4,1,8373895.260000001,[],8427978.36,8409133.100889592,1.0022410465959226,-18845.259110407507,[],8373895.260000001,0.006473103092649479,-18845.259110407507,9305127.36,"[{'sid': Equity(4 [VWO]), 'amount': -21420, 'cost_basis': 42.406375915229, 'last_sale_price': 40.95}, {'sid': Equity(2 [SPY]), 'amount': 17941, 'cost_basis': 285.7839159501237, 'last_sale_price': 285.06}, {'sid': Equity(3 [VNQ]), 'amount': 37302, 'cost_basis': 87.24313678684918, 'last_sale_price': 87.68}, {'sid': Equity(1 [LQD]), 'amount': 4770, 'cost_basis': 120.06853652266183, 'last_sale_price': 119.43}, {'sid': Equity(0 [DBC]), 'amount': 21964, 'cost_basis': 16.144426321508657, 'last_sale_price': 15.96}]",54083.099999998696,-1.374002621462663,0.10837396520445629,354,-0.24476346924177264,2.375936262500004,-1.083635072436165,0.0,0.0,2019-05,0.0,-0.1590866899110408,0.0,,,"[-0.10366591811180115, 0.6054314970970154, 0.3888874650001526, 0.06815453618764877, 0.041192397475242615]"
2019-05-16 20:00:00+00:00,2019-05-16 13:31:00+00:00,2019-05-16 20:00:00+00:00,-875007.0,8491610.76,0.0,9366617.76,-875007.0,1.2087700006479216,4,1,8427978.36,[],8491610.76,8472765.500889592,1.0022242158252141,-18845.259110407507,[],8427978.36,0.00756705824923487,-18845.259110407507,9366617.76,"[{'sid': Equity(4 [VWO]), 'amount': -21420, 'cost_basis': 42.406375915229, 'last_sale_price': 40.85}, {'sid': Equity(2 [SPY]), 'amount': 17941, 'cost_basis': 285.7839159501237, 'last_sale_price': 287.7}, {'sid': Equity(3 [VNQ]), 'amount': 37302, 'cost_basis': 87.24313678684918, 'last_sale_price': 88.03}, {'sid': Equity(1 [LQD]), 'amount': 4770, 'cost_basis': 120.06853652266183, 'last_sale_price': 119.24000000000001}, {'sid': Equity(0 [DBC]), 'amount': 21964, 'cost_basis': 16.144426321508657, 'last_sale_price': 16.05}]",63632.40000000037,-1.309131169474787,0.10843221890705199,355,-0.24476346924177264,2.375936262500004,-1.0304637717364924,0.0,0.0,2019-05,0.0,-0.1527234499110407,0.0,,,"[-0.10366591811180115, 0.6054314970970154, 0.3888874650001526, 0.06815453618764877, 0.041192397475242615]"
2019-05-17 20:00:00+00:00,2019-05-17 13:31:00+00:00,2019-05-17 20:00:00+00:00,-858299.4,8465359.86,0.0,9323659.26,-858299.4,1.2054627430499714,4,1,8491610.76,[],8465359.86,8446514.600889592,1.0022311284595924,-18845.259110407507,[],8491610.76,-0.0030982682097414616,-18845.259110407507,9323659.26,"[{'sid': Equity(4 [VWO]), 'amount': -21420, 'cost_basis': 42.406375915229, 'last_sale_price': 40.07}, {'sid': Equity(2 [SPY]), 'amount': 17941, 'cost_basis': 285.7839159501237, 'last_sale_price': 285.84000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 37302, 'cost_basis': 87.24313678684918, 'last_sale_price': 87.86}, {'sid': Equity(1 [LQD]), 'amount': 4770, 'cost_basis': 120.06853652266183, 'last_sale_price': 119.25}, {'sid': Equity(0 [DBC]), 'amount': 21964, 'cost_basis': 16.144426321508657, 'last_sale_price': 15.9}]",-26250.900000000373,-1.3324001317058993,0.10830242625466703,356,-0.24476346924177264,2.375936262500004,-1.0490509738448468,0.0,0.0,2019-05,0.0,-0.1553485399110407,0.0,,,"[-0.10366591811180115, 0.6054314970970154, 0.3888874650001526, 0.06815453618764877, 0.041192397475242615]"
2019-05-20 20:00:00+00:00,2019-05-20 13:31:00+00:00,2019-05-20 20:00:00+00:00,-855300.6,8387278.510000002,0.0,9242579.110000001,-855300.6,1.2066631121096127,4,1,8465359.86,[],8387278.510000002,8368433.250889594,1.0022519459193158,-18845.259110407507,"[{'id': '39147cb648104cca997bde2a725cf0de', 'dt': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': 15916, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4841b52acfff41c28019dbb36d39de68', 'dt': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': -10189, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '323a5f724d584e0caae45810130f4043', 'dt': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': 11302, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f8b56e7bd5b44efd903eda6635a0ead6', 'dt': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': 5736, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f6069d00d20a4fa699bba6bed5d05865', 'dt': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': 36183, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",8465359.86,-0.009244209438976636,-18845.259110407507,9242579.110000001,"[{'sid': Equity(4 [VWO]), 'amount': -21420, 'cost_basis': 42.406375915229, 'last_sale_price': 39.93}, {'sid': Equity(2 [SPY]), 'amount': 17941, 'cost_basis': 285.7839159501237, 'last_sale_price': 283.95}, {'sid': Equity(3 [VNQ]), 'amount': 37302, 'cost_basis': 87.24313678684918, 'last_sale_price': 86.59}, {'sid': Equity(1 [LQD]), 'amount': 4770, 'cost_basis': 120.06853652266183, 'last_sale_price': 118.97}, {'sid': Equity(0 [DBC]), 'amount': 21964, 'cost_basis': 16.144426321508657, 'last_sale_price': 15.97}]",-78081.34999999776,-1.4013477979386717,0.10840225444921378,357,-0.24476346924177264,2.375936262500004,-1.1053445521717693,0.0,0.0,2019-05,0.0,-0.16315667491104047,0.0,,,"[-0.026261070743203163, 0.2630036175251007, 0.5029218792915344, 0.14936847984790802, 0.11096704751253128]"
2019-05-21 20:00:00+00:00,2019-05-21 13:31:00+00:00,2019-05-21 20:00:00+00:00,-222746.88,8423004.44,18219.016823174432,8645751.32,-222746.88,1.0529684124619798,4,1,8387278.510000002,"[{'amount': 15916, 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'price': 40.490235, 'order_id': '39147cb648104cca997bde2a725cf0de', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -10189, 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'price': 286.366745, 'order_id': '4841b52acfff41c28019dbb36d39de68', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 11302, 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'price': 87.373665, 'order_id': '323a5f724d584e0caae45810130f4043', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 5736, 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'price': 119.129535, 'order_id': 'f8b56e7bd5b44efd903eda6635a0ead6', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 36183, 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'price': 15.98799, 'order_id': 'f6069d00d20a4fa699bba6bed5d05865', 'sid': Equity(0 [DBC]), 'commission': None}]",8423004.44,8422378.197712766,1.0000743545673838,-18845.259110407507,"[{'id': '39147cb648104cca997bde2a725cf0de', 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': 15916, 'filled': 15916, 'commission': 644.44258026, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4841b52acfff41c28019dbb36d39de68', 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': -10189, 'filled': -10189, 'commission': 2917.790764805, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '323a5f724d584e0caae45810130f4043', 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': 11302, 'filled': 11302, 'commission': 987.49716183, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f8b56e7bd5b44efd903eda6635a0ead6', 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': 5736, 'filled': 5736, 'commission': 683.32701276, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f6069d00d20a4fa699bba6bed5d05865', 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': 36183, 'filled': 36183, 'commission': 578.49344217, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",8387278.510000002,0.006446242110784262,-626.2422872330571,8645751.32,"[{'sid': Equity(4 [VWO]), 'amount': -5504, 'cost_basis': 42.289289690617814, 'last_sale_price': 40.47}, {'sid': Equity(2 [SPY]), 'amount': 7752, 'cost_basis': 286.16030794764754, 'last_sale_price': 286.51}, {'sid': Equity(3 [VNQ]), 'amount': 48604, 'cost_basis': 87.29380601215698, 'last_sale_price': 87.33}, {'sid': Equity(1 [LQD]), 'amount': 10506, 'cost_basis': 119.62090795601152, 'last_sale_price': 119.07000000000001}, {'sid': Equity(0 [DBC]), 'amount': 58147, 'cost_basis': 16.057029861175746, 'last_sale_price': 15.98}]",53944.94682317227,-1.3462468011551736,0.10840598334553482,358,-0.24476346924177264,2.375936262500004,-1.0603618151371117,0.0,0.0,2019-05,0.0,-0.15776218022872335,0.0,,,"[-0.026261070743203163, 0.2630036175251007, 0.5029218792915344, 0.14936847984790802, 0.11096704751253128]"
2019-05-22 20:00:00+00:00,2019-05-22 13:31:00+00:00,2019-05-22 20:00:00+00:00,-221811.2,8417957.490000002,0.0,8639768.690000001,-221811.2,1.0527778495598528,4,1,8423004.44,[],8417957.490000002,8417331.247712769,1.0000743991496597,-626.2422872330571,[],8423004.44,-0.0005992309869636836,-626.2422872330571,8639768.690000001,"[{'sid': Equity(4 [VWO]), 'amount': -5504, 'cost_basis': 42.289289690617814, 'last_sale_price': 40.300000000000004}, {'sid': Equity(2 [SPY]), 'amount': 7752, 'cost_basis': 286.16030794764754, 'last_sale_price': 285.63}, {'sid': Equity(3 [VNQ]), 'amount': 48604, 'cost_basis': 87.29380601215698, 'last_sale_price': 87.59}, {'sid': Equity(1 [LQD]), 'amount': 10506, 'cost_basis': 119.62090795601152, 'last_sale_price': 119.22}, {'sid': Equity(0 [DBC]), 'amount': 58147, 'cost_basis': 16.057029861175746, 'last_sale_price': 15.75}]",-5046.949999997392,-1.3492802489537663,0.10825453883743445,359,-0.24476346924177264,2.375936262500004,-1.0627730055501412,0.0,0.0,2019-05,0.0,-0.15826687522872307,0.0,,,"[-0.026261070743203163, 0.2630036175251007, 0.5029218792915344, 0.14936847984790802, 0.11096704751253128]"
2019-05-23 20:00:00+00:00,2019-05-23 13:31:00+00:00,2019-05-23 20:00:00+00:00,-219004.16,8386973.8999999985,0.0,8605978.059999999,-219004.16,1.0523034078945952,4,1,8417957.490000002,[],8386973.8999999985,8386347.657712765,1.0000746740193458,-626.2422872330571,[],8417957.490000002,-0.003680927967331993,-626.2422872330571,8605978.059999999,"[{'sid': Equity(4 [VWO]), 'amount': -5504, 'cost_basis': 42.289289690617814, 'last_sale_price': 39.79}, {'sid': Equity(2 [SPY]), 'amount': 7752, 'cost_basis': 286.16030794764754, 'last_sale_price': 282.14}, {'sid': Equity(3 [VNQ]), 'amount': 48604, 'cost_basis': 87.29380601215698, 'last_sale_price': 87.79}, {'sid': Equity(1 [LQD]), 'amount': 10506, 'cost_basis': 119.62090795601152, 'last_sale_price': 119.48}, {'sid': Equity(0 [DBC]), 'amount': 58147, 'cost_basis': 16.057029861175746, 'last_sale_price': 15.42}]",-30983.590000003576,-1.3767651616800012,0.10813731658882886,360,-0.24476346924177264,2.375936262500004,-1.0847972887110153,0.0,0.0,2019-05,0.0,-0.1613652342287234,0.0,,,"[-0.026261070743203163, 0.2630036175251007, 0.5029218792915344, 0.14936847984790802, 0.11096704751253128]"
2019-05-24 20:00:00+00:00,2019-05-24 13:31:00+00:00,2019-05-24 20:00:00+00:00,-219334.4,8419565.39,0.0,8638899.790000001,-219334.4,1.0521793820551109,4,1,8386973.8999999985,[],8419565.39,8418939.147712767,1.0000743849404594,-626.2422872330571,[],8386973.8999999985,0.0038862555346161898,-626.2422872330571,8638899.790000001,"[{'sid': Equity(4 [VWO]), 'amount': -5504, 'cost_basis': 42.289289690617814, 'last_sale_price': 39.85}, {'sid': Equity(2 [SPY]), 'amount': 7752, 'cost_basis': 286.16030794764754, 'last_sale_price': 282.78000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 48604, 'cost_basis': 87.29380601215698, 'last_sale_price': 88.06}, {'sid': Equity(1 [LQD]), 'amount': 10506, 'cost_basis': 119.62090795601152, 'last_sale_price': 119.73}, {'sid': Equity(0 [DBC]), 'amount': 58147, 'cost_basis': 16.057029861175746, 'last_sale_price': 15.63}]",32591.490000002086,-1.3429737015603886,0.10804821398042858,361,-0.24476346924177264,2.375936262500004,-1.0575767068174518,0.0,0.0,2019-05,0.0,-0.15810608522872327,0.0,,,"[-0.026261070743203163, 0.2630036175251007, 0.5029218792915344, 0.14936847984790802, 0.11096704751253128]"
2019-05-28 20:00:00+00:00,2019-05-28 13:31:00+00:00,2019-05-28 20:00:00+00:00,-219994.88,8364631.260000001,0.0,8584626.14,-219994.88,1.0526800260585838,4,1,8419565.39,[],8364631.260000001,8364005.017712767,1.0000748734949234,-626.2422872330571,"[{'id': '1c5f1648e5554115ba04047754660a06', 'dt': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'amount': 15417, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2abb18aacde74c9987815c428a1e7c7e', 'dt': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'amount': 11931, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '50123f501f2c48a5a4674b2166ff9a24', 'dt': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'amount': -25760, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ff6a9725e8af43c1ba5c29208b6f2b9b', 'dt': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'amount': -5512, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '312b1b51348d4672ba46f438fb9202ac', 'dt': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'amount': -66816, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",8419565.39,-0.0065250655737219,-626.2422872330571,8584626.14,"[{'sid': Equity(4 [VWO]), 'amount': -5504, 'cost_basis': 42.289289690617814, 'last_sale_price': 39.97}, {'sid': Equity(2 [SPY]), 'amount': 7752, 'cost_basis': 286.16030794764754, 'last_sale_price': 280.15000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 48604, 'cost_basis': 87.29380601215698, 'last_sale_price': 87.19}, {'sid': Equity(1 [LQD]), 'amount': 10506, 'cost_basis': 119.62090795601152, 'last_sale_price': 119.81}, {'sid': Equity(0 [DBC]), 'amount': 58147, 'cost_basis': 16.057029861175746, 'last_sale_price': 15.76}]",-54934.12999999989,-1.3917220807948036,0.10801731359183982,362,-0.24476346924177264,2.375936262500004,-1.0970086205742733,0.0,0.0,2019-05,0.0,-0.16359949822872333,0.0,,,"[0.047375693917274475, 0.6593069434165955, 0.23812809586524963, 0.07152530550956726, -0.01633608154952526]"
2019-05-29 20:00:00+00:00,2019-05-29 13:31:00+00:00,2019-05-29 20:00:00+00:00,-136103.30000000002,8304528.3,-27487.294283157215,8440631.6,-136103.30000000002,1.0362862598304519,4,1,8364631.260000001,"[{'amount': 15417, 'dt': Timestamp('2019-05-29 20:00:00+0000', tz='UTC'), 'price': 40.330155000000005, 'order_id': '1c5f1648e5554115ba04047754660a06', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 11931, 'dt': Timestamp('2019-05-29 20:00:00+0000', tz='UTC'), 'price': 278.409135, 'order_id': '2abb18aacde74c9987815c428a1e7c7e', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -25760, 'dt': Timestamp('2019-05-29 20:00:00+0000', tz='UTC'), 'price': 85.986985, 'order_id': '50123f501f2c48a5a4674b2166ff9a24', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -5512, 'dt': Timestamp('2019-05-29 20:00:00+0000', tz='UTC'), 'price': 119.80007, 'order_id': 'ff6a9725e8af43c1ba5c29208b6f2b9b', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -66816, 'dt': Timestamp('2019-05-29 20:00:00+0000', tz='UTC'), 'price': 15.692150000000002, 'order_id': '312b1b51348d4672ba46f438fb9202ac', 'sid': Equity(0 [DBC]), 'commission': None}]",8304528.3,8276414.763429606,1.003396825482287,-626.2422872330571,"[{'id': '1c5f1648e5554115ba04047754660a06', 'dt': Timestamp('2019-05-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'amount': 15417, 'filled': 15417, 'commission': 621.7699996350001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2abb18aacde74c9987815c428a1e7c7e', 'dt': Timestamp('2019-05-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'amount': 11931, 'filled': 11931, 'commission': 3321.699389685, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '50123f501f2c48a5a4674b2166ff9a24', 'dt': Timestamp('2019-05-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'amount': -25760, 'filled': -25760, 'commission': 2215.0247336, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ff6a9725e8af43c1ba5c29208b6f2b9b', 'dt': Timestamp('2019-05-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'amount': -5512, 'filled': -5512, 'commission': 660.3379858400001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '312b1b51348d4672ba46f438fb9202ac', 'dt': Timestamp('2019-05-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'amount': -66816, 'filled': -66816, 'commission': 1048.4866944, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",8364631.260000001,-0.010472286195150282,-28113.536570393026,8440631.6,"[{'sid': Equity(4 [VWO]), 'amount': 9913, 'cost_basis': 40.392877687343386, 'last_sale_price': 40.31}, {'sid': Equity(2 [SPY]), 'amount': 19683, 'cost_basis': 281.63063538509624, 'last_sale_price': 278.27}, {'sid': Equity(3 [VNQ]), 'amount': 22844, 'cost_basis': 87.39076909802635, 'last_sale_price': 86.03}, {'sid': Equity(1 [LQD]), 'amount': 4994, 'cost_basis': 119.75313422470195, 'last_sale_price': 119.86}, {'sid': Equity(0 [DBC]), 'amount': -8669, 'cost_basis': 15.571203328596148, 'last_sale_price': 15.700000000000001}]",-87590.2542831609,-1.4675997477067106,0.10818945817909302,363,-0.24476346924177264,2.375936262500004,-1.1594429633225636,0.0,0.0,2019-05,0.0,-0.1723585236570394,0.0,,,"[0.047375693917274475, 0.6593069434165955, 0.23812809586524963, 0.07152530550956726, -0.01633608154952526]"
