,period_open,period_close,shorts_count,ending_exposure,orders,long_value,starting_exposure,short_exposure,returns,longs_count,ending_cash,capital_used,transactions,long_exposure,ending_value,short_value,net_leverage,starting_cash,portfolio_value,starting_value,gross_leverage,positions,pnl,algo_volatility,period_label,treasury_period_return,algorithm_period_return,sharpe,alpha,beta,trading_days,benchmark_period_return,benchmark_volatility,sortino,max_drawdown,excess_return,max_leverage,weights
2022-08-08 20:00:00+00:00,2022-08-08 13:31:00+00:00,2022-08-08 20:00:00+00:00,1,9519720.8,"[{'id': 'b6978ccce18f48459d27839e1b5466ac', 'dt': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': -13020, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '61c6806aef944a05a1132bab8a681fb1', 'dt': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': -10194, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e98f06139957455a8c84510486879b1b', 'dt': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': 78592, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5102507db1a34e5ba81c095c510f3150', 'dt': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': -13635, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8c33de8a074a4fb0ac55c6ffa3a1877a', 'dt': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': -56958, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10329183.4,9506709.95,-809462.6,0.0013705448850263036,4,-13514.840412318867,0.0,[],10329183.4,9519720.8,-809462.6,1.0014216860511724,-13514.840412318867,9506205.959587682,9506709.95,1.1717236137479103,"[{'sid': Equity(4 [VWO]), 'amount': 11490, 'cost_basis': 40.85280177503655, 'last_sale_price': 41.47}, {'sid': Equity(2 [SPY]), 'amount': 10418, 'cost_basis': 395.9101944681177, 'last_sale_price': 412.99}, {'sid': Equity(3 [VNQ]), 'amount': -8243, 'cost_basis': 96.74954039705204, 'last_sale_price': 98.2}, {'sid': Equity(1 [LQD]), 'amount': 46544, 'cost_basis': 112.70624936855931, 'last_sale_price': 113.47}, {'sid': Equity(0 [DBC]), 'amount': 10680, 'cost_basis': 24.995695555017733, 'last_sale_price': 25.17}]",13010.85000000149,0.11000441785394002,2022-08,0.0,-0.04937940404123231,-0.22450735757064752,,,415,0.0,0.0,-0.30102992000092577,-0.21563195658457476,0.0,1.940635682807556,"[-0.006676652003079653, 0.009688510559499264, 0.7267181873321533, 0.39280444383621216, -0.12253447622060776]"
2022-08-09 20:00:00+00:00,2022-08-09 13:31:00+00:00,2022-08-09 20:00:00+00:00,2,9517956.260000002,"[{'id': 'b6978ccce18f48459d27839e1b5466ac', 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': -13020, 'filled': -13020, 'commission': 538.4982162, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '61c6806aef944a05a1132bab8a681fb1', 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': -10194, 'filled': -10194, 'commission': 4191.20524905, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e98f06139957455a8c84510486879b1b', 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': 78592, 'filled': 78592, 'commission': 7764.05416704, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5102507db1a34e5ba81c095c510f3150', 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': -13635, 'filled': -13635, 'commission': 1539.4394952000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8c33de8a074a4fb0ac55c6ffa3a1877a', 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': -56958, 'filled': -56958, 'commission': 1444.87124298, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10755803.3,9519720.8,-1237847.0399999998,-0.007077752393173209,3,-79032.87239278869,-65518.03198046982,"[{'amount': -13020, 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'price': 41.35931, 'order_id': 'b6978ccce18f48459d27839e1b5466ac', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -10194, 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'price': 411.14432500000004, 'order_id': '61c6806aef944a05a1132bab8a681fb1', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 78592, 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'price': 98.78937, 'order_id': 'e98f06139957455a8c84510486879b1b', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -13635, 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'price': 112.90352000000001, 'order_id': '5102507db1a34e5ba81c095c510f3150', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -56958, 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'price': 25.36731, 'order_id': '8c33de8a074a4fb0ac55c6ffa3a1877a', 'sid': Equity(0 [DBC]), 'commission': None}]",10755803.3,9517956.260000002,-1237847.0399999998,1.0083730812453202,-13514.840412318867,9438923.387607213,9519720.8,1.2706587231915667,"[{'sid': Equity(4 [VWO]), 'amount': -1530, 'cost_basis': 41.00735038156863, 'last_sale_price': 41.38}, {'sid': Equity(2 [SPY]), 'amount': 224, 'cost_basis': 414.62093218709094, 'last_sale_price': 411.35}, {'sid': Equity(3 [VNQ]), 'amount': 70349, 'cost_basis': 98.89973481210878, 'last_sale_price': 98.74000000000001}, {'sid': Equity(1 [LQD]), 'amount': 32909, 'cost_basis': 112.75302804597885, 'last_sale_price': 112.96000000000001}, {'sid': Equity(0 [DBC]), 'amount': -46278, 'cost_basis': 25.336088442392064, 'last_sale_price': 25.38}]",-67282.57198046893,0.11000601882316713,2022-08,0.0,-0.05610766123927924,-0.2629394172718513,,,416,0.0,0.0,-0.3521961088877459,-0.21563195658457476,0.0,1.940635682807556,"[-0.006676652003079653, 0.009688510559499264, 0.7267181873321533, 0.39280444383621216, -0.12253447622060776]"
2022-08-10 20:00:00+00:00,2022-08-10 13:31:00+00:00,2022-08-10 20:00:00+00:00,2,9643634.850000001,[],10898474.790000001,9517956.260000002,-1254839.94,0.013314928497566658,3,-79032.87239278869,0.0,[],10898474.790000001,9643634.850000001,-1254839.94,1.008263059202863,-79032.87239278869,9564601.977607213,9517956.260000002,1.2706555650149918,"[{'sid': Equity(4 [VWO]), 'amount': -1530, 'cost_basis': 41.00735038156863, 'last_sale_price': 41.9}, {'sid': Equity(2 [SPY]), 'amount': 224, 'cost_basis': 414.62093218709094, 'last_sale_price': 419.99}, {'sid': Equity(3 [VNQ]), 'amount': 70349, 'cost_basis': 98.89973481210878, 'last_sale_price': 100.24000000000001}, {'sid': Equity(1 [LQD]), 'amount': 32909, 'cost_basis': 112.75302804597885, 'last_sale_price': 114.03}, {'sid': Equity(0 [DBC]), 'amount': -46278, 'cost_basis': 25.336088442392064, 'last_sale_price': 25.73}]",125678.58999999985,0.11036859716766888,2022-08,0.0,-0.043539802239279224,-0.18854205903506643,,,417,0.0,0.0,-0.25368076582974636,-0.21563195658457476,0.0,1.940635682807556,"[-0.006676652003079653, 0.009688510559499264, 0.7267181873321533, 0.39280444383621216, -0.12253447622060776]"
2022-08-11 20:00:00+00:00,2022-08-11 13:31:00+00:00,2022-08-11 20:00:00+00:00,2,9567106.19,[],10845391.129999999,9643634.850000001,-1278284.94,-0.008001238334765182,3,-79032.87239278869,0.0,[],10845391.129999999,9567106.19,-1278284.94,1.0083297071752308,-79032.87239278869,9488073.317607211,9643634.850000001,1.277780605626418,"[{'sid': Equity(4 [VWO]), 'amount': -1530, 'cost_basis': 41.00735038156863, 'last_sale_price': 42.1}, {'sid': Equity(2 [SPY]), 'amount': 224, 'cost_basis': 414.62093218709094, 'last_sale_price': 419.99}, {'sid': Equity(3 [VNQ]), 'amount': 70349, 'cost_basis': 98.89973481210878, 'last_sale_price': 100.0}, {'sid': Equity(1 [LQD]), 'amount': 32909, 'cost_basis': 112.75302804597885, 'last_sale_price': 112.93}, {'sid': Equity(0 [DBC]), 'amount': -46278, 'cost_basis': 25.336088442392064, 'last_sale_price': 26.23}]",-76528.66000000201,0.11040751246462724,2022-08,0.0,-0.05119266823927937,-0.23171478520722485,,,418,0.0,0.0,-0.31135890918068865,-0.21563195658457476,0.0,1.940635682807556,"[-0.006676652003079653, 0.009688510559499264, 0.7267181873321533, 0.39280444383621216, -0.12253447622060776]"
2022-08-12 20:00:00+00:00,2022-08-12 13:31:00+00:00,2022-08-12 20:00:00+00:00,2,9738615.62,[],11011094.84,9567106.19,-1272479.22,0.018076317947683496,3,-79032.87239278869,0.0,[],11011094.84,9738615.62,-1272479.22,1.0081818101731532,-79032.87239278869,9659582.74760721,9567106.19,1.2716464448780442,"[{'sid': Equity(4 [VWO]), 'amount': -1530, 'cost_basis': 41.00735038156863, 'last_sale_price': 42.54}, {'sid': Equity(2 [SPY]), 'amount': 224, 'cost_basis': 414.62093218709094, 'last_sale_price': 427.1}, {'sid': Equity(3 [VNQ]), 'amount': 70349, 'cost_basis': 98.89973481210878, 'last_sale_price': 101.72}, {'sid': Equity(1 [LQD]), 'amount': 32909, 'cost_basis': 112.75302804597885, 'last_sale_price': 114.24000000000001}, {'sid': Equity(0 [DBC]), 'amount': -46278, 'cost_basis': 25.336088442392064, 'last_sale_price': 26.09}]",171509.4299999997,0.11117279349803806,2022-08,0.0,-0.0340417252392794,-0.13177972288400913,,,419,0.0,0.0,-0.17851507840752986,-0.21563195658457476,0.0,1.940635682807556,"[-0.006676652003079653, 0.009688510559499264, 0.7267181873321533, 0.39280444383621216, -0.12253447622060776]"
2022-08-15 20:00:00+00:00,2022-08-15 13:31:00+00:00,2022-08-15 20:00:00+00:00,2,9780273.989999998,"[{'id': 'a5bb8de0253b4a2e891d99cea8c29451', 'dt': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': -30625, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9b6979d96b704282b0d1a76ac842f48b', 'dt': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': 4387, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '91bd869d724c4155b58205e47c8007e9', 'dt': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': -28286, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ae484d2387294c498a54e0a54e381dc0', 'dt': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': -9737, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cc3183e062eb4a32b921135fa5ddef8a', 'dt': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': 129531, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",11037699.45,9738615.62,-1257425.46,0.004312646942262521,3,-79032.87239278869,0.0,[],11037699.45,9780273.989999998,-1257425.46,1.0081466764339408,-79032.87239278869,9701241.11760721,9738615.62,1.267376489353,"[{'sid': Equity(4 [VWO]), 'amount': -1530, 'cost_basis': 41.00735038156863, 'last_sale_price': 42.38}, {'sid': Equity(2 [SPY]), 'amount': 224, 'cost_basis': 414.62093218709094, 'last_sale_price': 428.86}, {'sid': Equity(3 [VNQ]), 'amount': 70349, 'cost_basis': 98.89973481210878, 'last_sale_price': 102.13}, {'sid': Equity(1 [LQD]), 'amount': 32909, 'cost_basis': 112.75302804597885, 'last_sale_price': 114.16}, {'sid': Equity(0 [DBC]), 'amount': -46278, 'cost_basis': 25.336088442392064, 'last_sale_price': 25.77}]",41658.36999999918,0.11109165094822696,2022-08,0.0,-0.029875888239279447,-0.10826961285836614,,,420,0.0,0.0,-0.14673490493193936,-0.21563195658457476,0.0,1.940635682807556,"[-0.14047202467918396, 0.20383812487125397, 0.44281402230262756, 0.2726684510707855, 0.2211514413356781]"
2022-08-16 20:00:00+00:00,2022-08-16 13:31:00+00:00,2022-08-16 20:00:00+00:00,1,9658918.159999998,"[{'id': 'a5bb8de0253b4a2e891d99cea8c29451', 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': -30625, 'filled': -30625, 'commission': 1297.85075, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9b6979d96b704282b0d1a76ac842f48b', 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': 4387, 'filled': 4387, 'commission': 1886.03644695, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '91bd869d724c4155b58205e47c8007e9', 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': -28286, 'filled': -28286, 'commission': 2879.77135402, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ae484d2387294c498a54e0a54e381dc0', 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': -9737, 'filled': -9737, 'commission': 1106.73799418, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cc3183e062eb4a32b921135fa5ddef8a', 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': 129531, 'filled': 129531, 'commission': 3302.1001049400006, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",11022290.159999998,9780273.989999998,-1363372.0,-0.003670126317700695,4,6718.177267121126,85751.04965991154,"[{'amount': -30625, 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'price': 42.3788, 'order_id': 'a5bb8de0253b4a2e891d99cea8c29451', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 4387, 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'price': 429.91485, 'order_id': '9b6979d96b704282b0d1a76ac842f48b', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -28286, 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'price': 101.80907, 'order_id': '91bd869d724c4155b58205e47c8007e9', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -9737, 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'price': 113.66314, 'order_id': 'ae484d2387294c498a54e0a54e381dc0', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 129531, 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'price': 25.49274, 'order_id': 'cc3183e062eb4a32b921135fa5ddef8a', 'sid': Equity(0 [DBC]), 'commission': None}]",11022290.159999998,9658918.159999998,-1363372.0,0.9993049420614741,-79032.87239278869,9665636.33726712,9780273.989999998,1.2814119761826197,"[{'sid': Equity(4 [VWO]), 'amount': -32155, 'cost_basis': 42.273181319664126, 'last_sale_price': 42.4}, {'sid': Equity(2 [SPY]), 'amount': 4611, 'cost_basis': 429.5809091752024, 'last_sale_price': 429.7}, {'sid': Equity(3 [VNQ]), 'amount': 42063, 'cost_basis': 98.96819810179377, 'last_sale_price': 101.86}, {'sid': Equity(1 [LQD]), 'amount': 23172, 'cost_basis': 112.80078991349913, 'last_sale_price': 113.72}, {'sid': Equity(0 [DBC]), 'amount': 83253, 'cost_basis': 25.532403436812366, 'last_sale_price': 25.48}]",-35604.780340090394,0.1109947074690849,2022-08,0.0,-0.0334363662732885,-0.12789912109683893,,,421,0.0,0.0,-0.17328885405296818,-0.21563195658457476,0.0,1.940635682807556,"[-0.14047202467918396, 0.20383812487125397, 0.44281402230262756, 0.2726684510707855, 0.2211514413356781]"
2022-08-17 20:00:00+00:00,2022-08-17 13:31:00+00:00,2022-08-17 20:00:00+00:00,1,9605942.940000001,[],10966099.440000001,9658918.159999998,-1360156.5000000002,-0.005480779345664377,4,6718.177267121126,0.0,[],10966099.440000001,9605942.940000001,-1360156.5000000002,0.9993011116084126,6718.177267121126,9612661.117267122,9658918.159999998,1.2822938195395734,"[{'sid': Equity(4 [VWO]), 'amount': -32155, 'cost_basis': 42.273181319664126, 'last_sale_price': 42.300000000000004}, {'sid': Equity(2 [SPY]), 'amount': 4611, 'cost_basis': 429.5809091752024, 'last_sale_price': 426.65000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 42063, 'cost_basis': 98.96819810179377, 'last_sale_price': 101.25}, {'sid': Equity(1 [LQD]), 'amount': 23172, 'cost_basis': 112.80078991349913, 'last_sale_price': 112.65}, {'sid': Equity(0 [DBC]), 'amount': 83253, 'cost_basis': 25.532403436812366, 'last_sale_price': 25.580000000000002}]",-52975.219999996945,0.11094202511794322,2022-08,0.0,-0.038733888273288164,-0.15715746903057898,,,422,0.0,0.0,-0.21279728819832655,-0.21563195658457476,0.0,1.940635682807556,"[-0.14047202467918396, 0.20383812487125397, 0.44281402230262756, 0.2726684510707855, 0.2211514413356781]"
2022-08-18 20:00:00+00:00,2022-08-18 13:31:00+00:00,2022-08-18 20:00:00+00:00,1,9631348.77,[],10982823.42,9605942.940000001,-1351474.6500000001,0.0026429549206059555,4,6718.177267121126,0.0,[],10982823.42,9631348.77,-1351474.6500000001,0.9993029538699121,6718.177267121126,9638066.94726712,9605942.940000001,1.2797481214319015,"[{'sid': Equity(4 [VWO]), 'amount': -32155, 'cost_basis': 42.273181319664126, 'last_sale_price': 42.03}, {'sid': Equity(2 [SPY]), 'amount': 4611, 'cost_basis': 429.5809091752024, 'last_sale_price': 427.89}, {'sid': Equity(3 [VNQ]), 'amount': 42063, 'cost_basis': 98.96819810179377, 'last_sale_price': 100.58}, {'sid': Equity(1 [LQD]), 'amount': 23172, 'cost_basis': 112.80078991349913, 'last_sale_price': 112.94}, {'sid': Equity(0 [DBC]), 'amount': 83253, 'cost_basis': 25.532403436812366, 'last_sale_price': 25.97}]",25405.829999998212,0.11083027057610172,2022-08,0.0,-0.036193305273288345,-0.14273738659101765,,,423,0.0,0.0,-0.19330588087695597,-0.21563195658457476,0.0,1.940635682807556,"[-0.14047202467918396, 0.20383812487125397, 0.44281402230262756, 0.2726684510707855, 0.2211514413356781]"
2022-08-19 20:00:00+00:00,2022-08-19 13:31:00+00:00,2022-08-19 20:00:00+00:00,1,9543478.579999998,[],10879840.379999999,9631348.77,-1336361.8,-0.009116993114985261,4,6718.177267121126,0.0,[],10879840.379999999,9543478.579999998,-1336361.8,0.9992965404338912,6718.177267121126,9550196.75726712,9631348.77,1.2791571200566325,"[{'sid': Equity(4 [VWO]), 'amount': -32155, 'cost_basis': 42.273181319664126, 'last_sale_price': 41.56}, {'sid': Equity(2 [SPY]), 'amount': 4611, 'cost_basis': 429.5809091752024, 'last_sale_price': 422.14}, {'sid': Equity(3 [VNQ]), 'amount': 42063, 'cost_basis': 98.96819810179377, 'last_sale_price': 99.52}, {'sid': Equity(1 [LQD]), 'amount': 23172, 'cost_basis': 112.80078991349913, 'last_sale_price': 111.60000000000001}, {'sid': Equity(0 [DBC]), 'amount': 83253, 'cost_basis': 25.532403436812366, 'last_sale_price': 25.96}]",-87870.19000000134,0.11091904029711754,2022-08,0.0,-0.04498032427328846,-0.19113853614295045,,,424,0.0,0.0,-0.25841422836903843,-0.21563195658457476,0.0,1.940635682807556,"[-0.14047202467918396, 0.20383812487125397, 0.44281402230262756, 0.2726684510707855, 0.2211514413356781]"
2022-08-22 20:00:00+00:00,2022-08-22 13:31:00+00:00,2022-08-22 20:00:00+00:00,1,9422765.320000002,"[{'id': '62f27ccc9add4f328981d79fe155f069', 'dt': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'amount': 14881, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd678b66bd4204494827ac17838041345', 'dt': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'amount': 14368, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b05874ee63d04429b1f6bff46d24dc1e', 'dt': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'amount': -55501, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e289f4e3726d4027806fb74e0e7d78db', 'dt': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'amount': 8586, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '685834759f964d5bb3615987c595e60a', 'dt': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'amount': -80011, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10749802.170000002,9543478.579999998,-1327036.85,-0.012639871519729784,4,6718.177267121126,0.0,[],10749802.170000002,9422765.320000002,-1327036.85,0.9992875349674171,6718.177267121126,9429483.497267123,9543478.579999998,1.2807529726840439,"[{'sid': Equity(4 [VWO]), 'amount': -32155, 'cost_basis': 42.273181319664126, 'last_sale_price': 41.27}, {'sid': Equity(2 [SPY]), 'amount': 4611, 'cost_basis': 429.5809091752024, 'last_sale_price': 413.35}, {'sid': Equity(3 [VNQ]), 'amount': 42063, 'cost_basis': 98.96819810179377, 'last_sale_price': 97.35000000000001}, {'sid': Equity(1 [LQD]), 'amount': 23172, 'cost_basis': 112.80078991349913, 'last_sale_price': 110.85000000000001}, {'sid': Equity(0 [DBC]), 'amount': 83253, 'cost_basis': 25.532403436812366, 'last_sale_price': 26.19}]",-120713.25999999605,0.11120922664400935,2022-08,0.0,-0.05705165027328807,-0.2575840123066864,,,425,0.0,0.0,-0.34712937677609224,-0.21563195658457476,0.0,1.940635682807556,"[-0.07559894770383835, 0.8319854140281677, -0.13873536884784698, 0.3733450174331665, 0.009003938175737858]"
