,period_open,period_close,long_value,pnl,ending_cash,gross_leverage,returns,positions,net_leverage,short_exposure,transactions,capital_used,starting_value,ending_exposure,longs_count,starting_cash,orders,short_value,shorts_count,starting_exposure,portfolio_value,long_exposure,ending_value,max_drawdown,alpha,beta,algorithm_period_return,max_leverage,benchmark_period_return,benchmark_volatility,sortino,trading_days,excess_return,treasury_period_return,sharpe,algo_volatility,period_label,weights
2021-03-02 21:00:00+00:00,2021-03-02 14:31:00+00:00,2021-03-02 21:00:00+00:00,10028386.32,-5985.987834714353,-8118.339399007526,1.0784123561156433,-0.0006201730600982058,"[{'sid': Equity(4 [VWO]), 'amount': -3389, 'cost_basis': 54.29862311475469, 'last_sale_price': 53.42}, {'sid': Equity(2 [SPY]), 'amount': 237, 'cost_basis': 390.4564135509465, 'last_sale_price': 386.54}, {'sid': Equity(3 [VNQ]), 'amount': -2209, 'cost_basis': 87.12519963074102, 'last_sale_price': 87.41}, {'sid': Equity(1 [LQD]), 'amount': 60666, 'cost_basis': 137.24543619599018, 'last_sale_price': 131.98}, {'sid': Equity(0 [DBC]), 'amount': 115851, 'cost_basis': 15.952349177144562, 'last_sale_price': 16.66}]",1.0008416154353827,-374129.07,"[{'amount': 11398, 'dt': Timestamp('2021-03-02 21:00:00+0000', tz='UTC'), 'price': 53.44671, 'order_id': '00579d3303e1453a90eb791b74c9c613', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -3409, 'dt': Timestamp('2021-03-02 21:00:00+0000', tz='UTC'), 'price': 386.34673000000004, 'order_id': '8d19603c2299466e895c558839b6e2b3', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 6439, 'dt': Timestamp('2021-03-02 21:00:00+0000', tz='UTC'), 'price': 87.453705, 'order_id': '5dabe5c6f4f24568990ed198e9afdec8', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -3856, 'dt': Timestamp('2021-03-02 21:00:00+0000', tz='UTC'), 'price': 131.91401, 'order_id': 'e5f82e4bf1154e1ea287eb249bfd01cb', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 39247, 'dt': Timestamp('2021-03-02 21:00:00+0000', tz='UTC'), 'price': 16.66833, 'order_id': '5f1f83b64231454fa33cfdfda5a66bb7', 'sid': Equity(0 [DBC]), 'commission': None}]",-4417.727834714577,9655825.509999998,9654257.25,3,-3700.611564292378,"[{'id': '00579d3303e1453a90eb791b74c9c613', 'dt': Timestamp('2021-03-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-01 21:00:00+0000', tz='UTC'), 'amount': 11398, 'filled': 11398, 'commission': 609.18560058, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8d19603c2299466e895c558839b6e2b3', 'dt': Timestamp('2021-03-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-01 21:00:00+0000', tz='UTC'), 'amount': -3409, 'filled': -3409, 'commission': 1317.0560025700001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5dabe5c6f4f24568990ed198e9afdec8', 'dt': Timestamp('2021-03-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-01 21:00:00+0000', tz='UTC'), 'amount': 6439, 'filled': 6439, 'commission': 563.114406495, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e5f82e4bf1154e1ea287eb249bfd01cb', 'dt': Timestamp('2021-03-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-01 21:00:00+0000', tz='UTC'), 'amount': -3856, 'filled': -3856, 'commission': 508.66042256, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5f1f83b64231454fa33cfdfda5a66bb7', 'dt': Timestamp('2021-03-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-01 21:00:00+0000', tz='UTC'), 'amount': 39247, 'filled': 39247, 'commission': 654.1819475100001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-374129.07,2,9655825.509999998,9646138.910600992,10028386.32,9654257.25,-0.04520224045682022,,,-0.03538610893990035,1.4082574731431492,0.0,0.0,-3.239504628698467,52,0.0,0.0,-2.6494121006349785,0.0650904847445086,2021-03,[-0.01893388  0.00953839 -0.02019241  0.83046373  0.19912417]
2021-03-03 21:00:00+00:00,2021-03-03 14:31:00+00:00,2021-03-03 21:00:00+00:00,9979305.3,-47840.95999999903,-8118.339399007526,1.0785447965127821,-0.004959596833860935,"[{'sid': Equity(4 [VWO]), 'amount': -3389, 'cost_basis': 54.29862311475469, 'last_sale_price': 53.38}, {'sid': Equity(2 [SPY]), 'amount': 237, 'cost_basis': 390.4564135509465, 'last_sale_price': 381.42}, {'sid': Equity(3 [VNQ]), 'amount': -2209, 'cost_basis': 87.12519963074102, 'last_sale_price': 86.91}, {'sid': Equity(1 [LQD]), 'amount': 60666, 'cost_basis': 137.24543619599018, 'last_sale_price': 131.0}, {'sid': Equity(0 [DBC]), 'amount': 115851, 'cost_basis': 15.952349177144562, 'last_sale_price': 16.76}]",1.0008458103135358,-372889.01,[],0.0,9654257.25,9606416.290000001,3,-8118.339399007526,[],-372889.01,2,9654257.25,9598297.950600993,9979305.3,9606416.290000001,-0.04520224045682022,,,-0.04017020493990031,1.4082574731431492,0.0,0.0,-3.581465410493591,53,0.0,0.0,-2.9598148094010703,0.0651321813671042,2021-03,[-0.01893388  0.00953839 -0.02019241  0.83046373  0.19912417]
2021-03-04 21:00:00+00:00,2021-03-04 14:31:00+00:00,2021-03-04 21:00:00+00:00,9943395.3,-29825.740000000224,-8118.339399007526,1.0775178965955758,-0.0031073988485773585,"[{'sid': Equity(4 [VWO]), 'amount': -3389, 'cost_basis': 54.29862311475469, 'last_sale_price': 52.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 237, 'cost_basis': 390.4564135509465, 'last_sale_price': 376.7}, {'sid': Equity(3 [VNQ]), 'amount': -2209, 'cost_basis': 87.12519963074102, 'last_sale_price': 85.92}, {'sid': Equity(1 [LQD]), 'amount': 60666, 'cost_basis': 137.24543619599018, 'last_sale_price': 129.93}, {'sid': Equity(0 [DBC]), 'amount': 115851, 'cost_basis': 15.952349177144562, 'last_sale_price': 17.02}]",1.0008484467760708,-366804.75,[],0.0,9606416.290000001,9576590.55,3,-8118.339399007526,[],-366804.75,2,9606416.290000001,9568472.210600993,9943395.3,9576590.55,-0.04520224045682022,,,-0.04315277893990033,1.4082574731431492,0.0,0.0,-3.7901711008668193,54,0.0,0.0,-3.1479082783059127,0.06471294158007439,2021-03,[-0.01893388  0.00953839 -0.02019241  0.83046373  0.19912417]
2021-03-05 21:00:00+00:00,2021-03-05 14:31:00+00:00,2021-03-05 21:00:00+00:00,9975272.34,28546.64999999851,-8118.339399007526,1.077981363824489,0.0029834073164127783,"[{'sid': Equity(4 [VWO]), 'amount': -3389, 'cost_basis': 54.29862311475469, 'last_sale_price': 52.6}, {'sid': Equity(2 [SPY]), 'amount': 237, 'cost_basis': 390.4564135509465, 'last_sale_price': 383.63}, {'sid': Equity(3 [VNQ]), 'amount': -2209, 'cost_basis': 87.12519963074102, 'last_sale_price': 86.86}, {'sid': Equity(1 [LQD]), 'amount': 60666, 'cost_basis': 137.24543619599018, 'last_sale_price': 129.76}, {'sid': Equity(0 [DBC]), 'amount': 115851, 'cost_basis': 15.952349177144562, 'last_sale_price': 17.37}]",1.000845923043075,-370135.14,[],0.0,9576590.55,9605137.2,3,-8118.339399007526,[],-370135.14,2,9576590.55,9597018.860600991,9975272.34,9605137.2,-0.04520224045682022,,,-0.04029811393990035,1.4082574731431492,0.0,0.0,-3.4988837728999265,55,0.0,0.0,-2.883464196143083,0.06462266787982657,2021-03,[-0.01893388  0.00953839 -0.02019241  0.83046373  0.19912417]
2021-03-08 21:00:00+00:00,2021-03-08 14:31:00+00:00,2021-03-08 21:00:00+00:00,9873609.57,-98676.58999999985,-8118.339399007526,1.0781627191617338,-0.010282004384205234,"[{'sid': Equity(4 [VWO]), 'amount': -3389, 'cost_basis': 54.29862311475469, 'last_sale_price': 51.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 237, 'cost_basis': 390.4564135509465, 'last_sale_price': 381.72}, {'sid': Equity(3 [VNQ]), 'amount': -2209, 'cost_basis': 87.12519963074102, 'last_sale_price': 87.61}, {'sid': Equity(1 [LQD]), 'amount': 60666, 'cost_basis': 137.24543619599018, 'last_sale_price': 128.55}, {'sid': Equity(0 [DBC]), 'amount': 115851, 'cost_basis': 15.952349177144562, 'last_sale_price': 17.13}]",1.0008547111872497,-367148.95999999996,[],0.0,9605137.2,9506460.61,3,-8118.339399007526,"[{'id': '96d74d0e5eba492280c587114445be05', 'dt': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'amount': -3477, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '73bfce773bde477a9d7e0da2a1d2a356', 'dt': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'amount': -1043, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '46f81739e9354325bf842ae470a39d6f', 'dt': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'amount': 6750, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '647c40368b424dc4a2ffb60af68cd6e1', 'dt': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'amount': 265, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ed1e09c7b2004c199382949e71894844', 'dt': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'amount': -3334, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-367148.95999999996,2,9605137.2,9498342.270600991,9873609.57,9506460.61,-0.05171625258510404,,,-0.05016577293990032,1.4082574731431492,0.0,0.0,-4.014834354740156,56,0.0,0.0,-3.414119265204524,0.06715603700944767,2021-03,[-0.03703539 -0.03242546  0.04189297  0.82464832  0.20291957]
2021-03-09 21:00:00+00:00,2021-03-09 14:31:00+00:00,2021-03-09 21:00:00+00:00,10219670.120000001,53185.884840305895,3283.495441297601,1.1402463985614262,0.005599491292804348,"[{'sid': Equity(4 [VWO]), 'amount': -6866, 'cost_basis': 53.267015068306684, 'last_sale_price': 52.34}, {'sid': Equity(2 [SPY]), 'amount': -806, 'cost_basis': 386.4756502346836, 'last_sale_price': 387.17}, {'sid': Equity(3 [VNQ]), 'amount': 4541, 'cost_basis': 88.36525116411583, 'last_sale_price': 88.19}, {'sid': Equity(1 [LQD]), 'amount': 60931, 'cost_basis': 137.21268210971985, 'last_sale_price': 129.52}, {'sid': Equity(0 [DBC]), 'amount': 112517, 'cost_basis': 15.952856503720014, 'last_sale_price': 17.13}]",0.9996562334960583,-671425.46,"[{'amount': -3477, 'dt': Timestamp('2021-03-09 21:00:00+0000', tz='UTC'), 'price': 52.31383, 'order_id': '96d74d0e5eba492280c587114445be05', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -1043, 'dt': Timestamp('2021-03-09 21:00:00+0000', tz='UTC'), 'price': 386.97641500000003, 'order_id': '73bfce773bde477a9d7e0da2a1d2a356', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 6750, 'dt': Timestamp('2021-03-09 21:00:00+0000', tz='UTC'), 'price': 88.234095, 'order_id': '46f81739e9354325bf842ae470a39d6f', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 265, 'dt': Timestamp('2021-03-09 21:00:00+0000', tz='UTC'), 'price': 129.58476000000002, 'order_id': '647c40368b424dc4a2ffb60af68cd6e1', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -3334, 'dt': Timestamp('2021-03-09 21:00:00+0000', tz='UTC'), 'price': 17.121434999999998, 'order_id': 'ed1e09c7b2004c199382949e71894844', 'sid': Equity(0 [DBC]), 'commission': None}]",11401.83484030515,9506460.61,9548244.66,3,-8118.339399007526,"[{'id': '96d74d0e5eba492280c587114445be05', 'dt': Timestamp('2021-03-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'amount': -3477, 'filled': -3477, 'commission': 181.89518691, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '73bfce773bde477a9d7e0da2a1d2a356', 'dt': Timestamp('2021-03-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'amount': -1043, 'filled': -1043, 'commission': 403.61640084500004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '46f81739e9354325bf842ae470a39d6f', 'dt': Timestamp('2021-03-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'amount': 6750, 'filled': 6750, 'commission': 595.58014125, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '647c40368b424dc4a2ffb60af68cd6e1', 'dt': Timestamp('2021-03-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'amount': 265, 'filled': 265, 'commission': 34.33996140000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ed1e09c7b2004c199382949e71894844', 'dt': Timestamp('2021-03-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-08 21:00:00+0000', tz='UTC'), 'amount': -3334, 'filled': -3334, 'commission': 57.08286428999999, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-671425.46,2,9506460.61,9551528.155441297,10219670.120000001,9548244.66,-0.05171625258510404,,,-0.04484718445586977,1.4082574731431492,0.0,0.0,-3.542118302552841,57,0.0,0.0,-2.9508611438290013,0.06794648428409898,2021-03,[-0.03703539 -0.03242546  0.04189297  0.82464832  0.20291957]
2021-03-10 21:00:00+00:00,2021-03-10 14:31:00+00:00,2021-03-10 21:00:00+00:00,10273210.98,52216.33999999985,3283.495441297601,1.139759701561805,0.005466804803402336,"[{'sid': Equity(4 [VWO]), 'amount': -6866, 'cost_basis': 53.267015068306684, 'last_sale_price': 52.25}, {'sid': Equity(2 [SPY]), 'amount': -806, 'cost_basis': 386.4756502346836, 'last_sale_price': 389.58}, {'sid': Equity(3 [VNQ]), 'amount': 4541, 'cost_basis': 88.36525116411583, 'last_sale_price': 89.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 60931, 'cost_basis': 137.21268210971985, 'last_sale_price': 130.13}, {'sid': Equity(0 [DBC]), 'amount': 112517, 'cost_basis': 15.952856503720014, 'last_sale_price': 17.240000000000002}]",0.9996581025825025,-672749.98,[],0.0,9548244.66,9600461.0,3,3283.495441297601,[],-672749.98,2,9548244.66,9603744.495441297,10273210.98,9600461.0,-0.05171625258510404,,,-0.03962555045586991,1.4082574731431492,0.0,0.0,-3.0881678579651006,58,0.0,0.0,-2.5260693267160246,0.06860120844301153,2021-03,[-0.03703539 -0.03242546  0.04189297  0.82464832  0.20291957]
2021-03-11 21:00:00+00:00,2021-03-11 14:31:00+00:00,2021-03-11 21:00:00+00:00,10312062.52,24888.219999998808,3283.495441297601,1.1422988232131261,0.002591512093206294,"[{'sid': Equity(4 [VWO]), 'amount': -6866, 'cost_basis': 53.267015068306684, 'last_sale_price': 53.82}, {'sid': Equity(2 [SPY]), 'amount': -806, 'cost_basis': 386.4756502346836, 'last_sale_price': 393.53000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 4541, 'cost_basis': 88.36525116411583, 'last_sale_price': 90.11}, {'sid': Equity(1 [LQD]), 'amount': 60931, 'cost_basis': 137.21268210971985, 'last_sale_price': 130.21}, {'sid': Equity(0 [DBC]), 'amount': 112517, 'cost_basis': 15.952856503720014, 'last_sale_price': 17.5}]",0.999658986323569,-686713.3,[],0.0,9600461.0,9625349.219999999,3,3283.495441297601,[],-686713.3,2,9600461.0,9628632.715441296,10312062.52,9625349.219999999,-0.05171625258510404,,,-0.037136728455869905,1.4082574731431492,0.0,0.0,-2.862937985673344,59,0.0,0.0,-2.330639702473075,0.06834408356877932,2021-03,[-0.03703539 -0.03242546  0.04189297  0.82464832  0.20291957]
2021-03-12 21:00:00+00:00,2021-03-12 14:31:00+00:00,2021-03-12 21:00:00+00:00,10218521.57,-87445.42999999784,3283.495441297601,1.1423252708424216,-0.009081811777882365,"[{'sid': Equity(4 [VWO]), 'amount': -6866, 'cost_basis': 53.267015068306684, 'last_sale_price': 52.870000000000005}, {'sid': Equity(2 [SPY]), 'amount': -806, 'cost_basis': 386.4756502346836, 'last_sale_price': 394.06}, {'sid': Equity(3 [VNQ]), 'amount': 4541, 'cost_basis': 88.36525116411583, 'last_sale_price': 91.62}, {'sid': Equity(1 [LQD]), 'amount': 60931, 'cost_basis': 137.21268210971985, 'last_sale_price': 128.71}, {'sid': Equity(0 [DBC]), 'amount': 112517, 'cost_basis': 15.952856503720014, 'last_sale_price': 17.42}]",0.9996558609171935,-680617.78,[],0.0,9625349.219999999,9537903.790000001,3,3283.495441297601,[],-680617.78,2,9625349.219999999,9541187.285441298,10218521.57,9537903.790000001,-0.05171625258510404,,,-0.04588127145586973,1.4082574731431492,0.0,0.0,-3.34512488254345,60,0.0,0.0,-2.784873082408297,0.06994009459488974,2021-03,[-0.03703539 -0.03242546  0.04189297  0.82464832  0.20291957]
2021-03-15 20:00:00+00:00,2021-03-15 13:31:00+00:00,2021-03-15 20:00:00+00:00,10244755.95,24546.259999997914,3283.495441297601,1.142313006952558,0.0025726630518461135,"[{'sid': Equity(4 [VWO]), 'amount': -6866, 'cost_basis': 53.267015068306684, 'last_sale_price': 52.84}, {'sid': Equity(2 [SPY]), 'amount': -806, 'cost_basis': 386.4756502346836, 'last_sale_price': 396.41}, {'sid': Equity(3 [VNQ]), 'amount': 4541, 'cost_basis': 88.36525116411583, 'last_sale_price': 92.98}, {'sid': Equity(1 [LQD]), 'amount': 60931, 'cost_basis': 137.21268210971985, 'last_sale_price': 129.15}, {'sid': Equity(0 [DBC]), 'amount': 112517, 'cost_basis': 15.952856503720014, 'last_sale_price': 17.36}]",0.999656743999224,-682305.9,[],0.0,9537903.790000001,9562450.049999999,3,3283.495441297601,"[{'id': '4473687eea6e4822965c1b433d4e0b15', 'dt': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'amount': -5997, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '57b485c4727a46beaf6671509bbc1122', 'dt': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'amount': 230, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fcdda2a02f6e4254a8e8f95ac355430a', 'dt': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'amount': 3190, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4c71d6e178974c429407f329eb09c0c9', 'dt': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'amount': -1711, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '78963c76ae2f40f9b56c81cf275b014b', 'dt': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'amount': 8826, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-682305.9,2,9537903.790000001,9565733.545441296,10244755.95,9562450.049999999,-0.05171625258510404,,,-0.04342664545586983,1.4082574731431492,0.0,0.0,-3.1335476930904664,61,0.0,0.0,-2.596642959953149,0.06968736860375535,2021-03,[-0.07105578 -0.02385041  0.0751531   0.79953746  0.22021563]
2021-03-16 20:00:00+00:00,2021-03-16 13:31:00+00:00,2021-03-16 20:00:00+00:00,10456844.27,-17878.94592119381,1693.899520102558,1.1905845152450645,-0.0018690616706247276,"[{'sid': Equity(4 [VWO]), 'amount': -12863, 'cost_basis': 53.138061370161594, 'last_sale_price': 53.07}, {'sid': Equity(2 [SPY]), 'amount': -576, 'cost_basis': 386.31748212765234, 'last_sale_price': 395.91}, {'sid': Equity(3 [VNQ]), 'amount': 7731, 'cost_basis': 90.16994492733801, 'last_sale_price': 92.60000000000001}, {'sid': Equity(1 [LQD]), 'amount': 59220, 'cost_basis': 137.21640908116817, 'last_sale_price': 129.06}, {'sid': Equity(0 [DBC]), 'amount': 121343, 'cost_basis': 16.05200196006226, 'last_sale_price': 17.29}]",0.9998225884671319,-910683.5700000001,"[{'amount': -5997, 'dt': Timestamp('2021-03-16 20:00:00+0000', tz='UTC'), 'price': 53.043465, 'order_id': '4473687eea6e4822965c1b433d4e0b15', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 230, 'dt': Timestamp('2021-03-16 20:00:00+0000', tz='UTC'), 'price': 396.107955, 'order_id': '57b485c4727a46beaf6671509bbc1122', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 3190, 'dt': Timestamp('2021-03-16 20:00:00+0000', tz='UTC'), 'price': 92.64630000000001, 'order_id': 'fcdda2a02f6e4254a8e8f95ac355430a', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -1711, 'dt': Timestamp('2021-03-16 20:00:00+0000', tz='UTC'), 'price': 128.99547, 'order_id': '4c71d6e178974c429407f329eb09c0c9', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 8826, 'dt': Timestamp('2021-03-16 20:00:00+0000', tz='UTC'), 'price': 17.298645, 'order_id': '78963c76ae2f40f9b56c81cf275b014b', 'sid': Equity(0 [DBC]), 'commission': None}]",-1589.5959211960435,9562450.049999999,9546160.7,3,3283.495441297601,"[{'id': '4473687eea6e4822965c1b433d4e0b15', 'dt': Timestamp('2021-03-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'amount': -5997, 'filled': -5997, 'commission': 318.101659605, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '57b485c4727a46beaf6671509bbc1122', 'dt': Timestamp('2021-03-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'amount': 230, 'filled': 230, 'commission': 91.10482965, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fcdda2a02f6e4254a8e8f95ac355430a', 'dt': Timestamp('2021-03-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'amount': 3190, 'filled': 3190, 'commission': 295.54169700000006, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4c71d6e178974c429407f329eb09c0c9', 'dt': Timestamp('2021-03-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'amount': -1711, 'filled': -1711, 'commission': 220.71124917, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '78963c76ae2f40f9b56c81cf275b014b', 'dt': Timestamp('2021-03-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-03-15 20:00:00+0000', tz='UTC'), 'amount': 8826, 'filled': 8826, 'commission': 152.67784077000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-910683.5700000001,2,9562450.049999999,9547854.599520102,10456844.27,9546160.7,-0.05171625258510404,,,-0.04521454004798919,1.4082574731431492,0.0,0.0,-3.2338119254423607,62,0.0,0.0,-2.6843684787308373,0.06915274397556252,2021-03,[-0.07105578 -0.02385041  0.0751531   0.79953746  0.22021563]
