,period_open,period_close,shorts_count,longs_count,ending_cash,ending_value,returns,pnl,net_leverage,portfolio_value,gross_leverage,positions,starting_cash,ending_exposure,starting_value,short_value,long_value,orders,short_exposure,long_exposure,transactions,capital_used,starting_exposure,algo_volatility,period_label,excess_return,max_leverage,algorithm_period_return,treasury_period_return,max_drawdown,sortino,trading_days,alpha,beta,sharpe,benchmark_period_return,benchmark_volatility,weights
2022-05-11 20:00:00+00:00,2022-05-11 13:31:00+00:00,2022-05-11 20:00:00+00:00,1,4,-48214.14395478897,8502260.03,-0.0014930868973426215,-12641.5,1.0057030851978666,8454045.88604521,1.0412278036638192,"[{'sid': Equity(4 [VWO]), 'amount': 39994, 'cost_basis': 42.36743604213954, 'last_sale_price': 40.68}, {'sid': Equity(2 [SPY]), 'amount': 6503, 'cost_basis': 417.605766436696, 'last_sale_price': 392.75}, {'sid': Equity(3 [VNQ]), 'amount': -1605, 'cost_basis': 92.63638252590654, 'last_sale_price': 93.56}, {'sid': Equity(1 [LQD]), 'amount': 31038, 'cost_basis': 111.84075372164364, 'last_sale_price': 112.19}, {'sid': Equity(0 [DBC]), 'amount': 35947, 'cost_basis': 26.903821563963334, 'last_sale_price': 27.52}]",-48214.14395478897,8502260.03,8514901.53,-150163.80000000002,8652423.83,[],-150163.80000000002,8652423.83,[],0.0,8514901.53,0.1097303521748863,2022-05,0.0,2.3827283857978303,-0.15459541139547894,0.0,-0.1866624324829158,-1.3358611300932293,354,,,-1.0343389758419133,0.0,0.0,"[0.19219088554382324, 0.30494803190231323, -0.01806049235165119, 0.40652191638946533, 0.11439955234527588]"
2022-05-12 20:00:00+00:00,2022-05-12 13:31:00+00:00,2022-05-12 20:00:00+00:00,1,4,-48214.14395478897,8496648.360000001,-0.0006637851362103486,-5611.669999998063,1.005706873335561,8448434.216045212,1.0415325532497357,"[{'sid': Equity(4 [VWO]), 'amount': 39994, 'cost_basis': 42.36743604213954, 'last_sale_price': 40.480000000000004}, {'sid': Equity(2 [SPY]), 'amount': 6503, 'cost_basis': 417.605766436696, 'last_sale_price': 392.34000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -1605, 'cost_basis': 92.63638252590654, 'last_sale_price': 94.29}, {'sid': Equity(1 [LQD]), 'amount': 31038, 'cost_basis': 111.84075372164364, 'last_sale_price': 112.24000000000001}, {'sid': Equity(0 [DBC]), 'amount': 35947, 'cost_basis': 26.903821563963334, 'last_sale_price': 27.650000000000002}]",-48214.14395478897,8496648.360000001,8502260.03,-151335.45,8647983.81,[],-151335.45,8647983.81,[],0.0,8502260.03,0.10957540369486622,2022-05,0.0,2.3827283857978303,-0.1551565783954787,0.0,-0.18720231387095518,-1.339502926960084,355,,,-1.037184043719742,0.0,0.0,"[0.19219088554382324, 0.30494803190231323, -0.01806049235165119, 0.40652191638946533, 0.11439955234527588]"
2022-05-13 20:00:00+00:00,2022-05-13 13:31:00+00:00,2022-05-13 20:00:00+00:00,1,4,-48214.14395478897,8588991.49,0.01093020643098841,92343.12999999896,1.0056451704571265,8540777.346045211,1.0420193536740503,"[{'sid': Equity(4 [VWO]), 'amount': 39994, 'cost_basis': 42.36743604213954, 'last_sale_price': 41.480000000000004}, {'sid': Equity(2 [SPY]), 'amount': 6503, 'cost_basis': 417.605766436696, 'last_sale_price': 401.72}, {'sid': Equity(3 [VNQ]), 'amount': -1605, 'cost_basis': 92.63638252590654, 'last_sale_price': 96.78}, {'sid': Equity(1 [LQD]), 'amount': 31038, 'cost_basis': 111.84075372164364, 'last_sale_price': 111.65}, {'sid': Equity(0 [DBC]), 'amount': 35947, 'cost_basis': 26.903821563963334, 'last_sale_price': 28.03}]",-48214.14395478897,8588991.49,8496648.360000001,-155331.9,8744323.39,[],-155331.9,8744323.39,[],0.0,8496648.360000001,0.10983914677879376,2022-05,0.0,2.3827283857978303,-0.1459222653954787,0.0,-0.18720231387095518,-1.2463005766397472,356,,,-0.9613467492702864,0.0,0.0,"[0.19219088554382324, 0.30494803190231323, -0.01806049235165119, 0.40652191638946533, 0.11439955234527588]"
2022-05-16 20:00:00+00:00,2022-05-16 13:31:00+00:00,2022-05-16 20:00:00+00:00,1,4,-48214.14395478897,8596962.51,0.0009332897553746555,7971.019999999553,1.0056399067898982,8548748.36604521,1.041751122933088,"[{'sid': Equity(4 [VWO]), 'amount': 39994, 'cost_basis': 42.36743604213954, 'last_sale_price': 41.39}, {'sid': Equity(2 [SPY]), 'amount': 6503, 'cost_basis': 417.605766436696, 'last_sale_price': 400.09000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -1605, 'cost_basis': 92.63638252590654, 'last_sale_price': 96.17}, {'sid': Equity(1 [LQD]), 'amount': 31038, 'cost_basis': 111.84075372164364, 'last_sale_price': 111.8}, {'sid': Equity(0 [DBC]), 'amount': 35947, 'cost_basis': 26.903821563963334, 'last_sale_price': 28.490000000000002}]",-48214.14395478897,8596962.51,8588991.49,-154352.85,8751315.36,"[{'id': '4dc0225ee56048a1b71b26f1eb515842', 'dt': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': -44205, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8c3f6786f0f645e794cbb287eb11f79d', 'dt': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': 232, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5e666d4ffb6a46ab934558ed6141b5ec', 'dt': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': 15245, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ffd4c55ff5b34682a31ce39c082ca4ad', 'dt': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': -2351, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7d2de768b7664f64976492ee4b596137', 'dt': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': 17023, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-154352.85,8751315.36,[],0.0,8588991.49,0.10969065416915509,2022-05,0.0,2.3827283857978303,-0.14512516339547876,0.0,-0.18720231387095518,-1.236767311547283,357,,,-0.9539457540087493,0.0,0.0,"[-0.020389340817928314, 0.3152478337287903, 0.1534506380558014, 0.37515878677368164, 0.17653192579746246]"
2022-05-17 20:00:00+00:00,2022-05-17 13:31:00+00:00,2022-05-17 20:00:00+00:00,1,4,17951.525513151275,8582910.18,0.006096019819103571,52113.33946794085,0.9979128224440994,8600861.705513151,1.0393723287365246,"[{'sid': Equity(4 [VWO]), 'amount': -4211, 'cost_basis': 41.87458780571124, 'last_sale_price': 42.34}, {'sid': Equity(2 [SPY]), 'amount': 6735, 'cost_basis': 417.30700547334135, 'last_sale_price': 408.32}, {'sid': Equity(3 [VNQ]), 'amount': 13640, 'cost_basis': 97.63774481241202, 'last_sale_price': 97.48}, {'sid': Equity(1 [LQD]), 'amount': 28687, 'cost_basis': 111.84985911751703, 'last_sale_price': 111.16}, {'sid': Equity(0 [DBC]), 'amount': 52970, 'cost_basis': 27.327536640057765, 'last_sale_price': 28.18}]",-48214.14395478897,8582910.18,8596962.51,-178293.74000000002,8761203.92,"[{'id': '4dc0225ee56048a1b71b26f1eb515842', 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': -44205, 'filled': -44205, 'commission': 1870.7038801500005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8c3f6786f0f645e794cbb287eb11f79d', 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': 232, 'filled': 232, 'commission': 94.77760512, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5e666d4ffb6a46ab934558ed6141b5ec', 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': 15245, 'filled': 15245, 'commission': 1486.8256413000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ffd4c55ff5b34682a31ce39c082ca4ad', 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': -2351, 'filled': -2351, 'commission': 261.20649141999996, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7d2de768b7664f64976492ee4b596137', 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': 17023, 'filled': 17023, 'commission': 479.94799407000005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-178293.74000000002,8761203.92,"[{'amount': -44205, 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'price': 42.318830000000005, 'order_id': '4dc0225ee56048a1b71b26f1eb515842', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 232, 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'price': 408.52416, 'order_id': '8c3f6786f0f645e794cbb287eb11f79d', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 15245, 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'price': 97.52874, 'order_id': '5e666d4ffb6a46ab934558ed6141b5ec', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -2351, 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'price': 111.10441999999999, 'order_id': 'ffd4c55ff5b34682a31ce39c082ca4ad', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 17023, 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'price': 28.19409, 'order_id': '7d2de768b7664f64976492ee4b596137', 'sid': Equity(0 [DBC]), 'commission': None}]",66165.66946793906,8596962.51,0.1096730582828377,2022-05,0.0,2.3827283857978303,-0.1399138294486847,0.0,-0.18720231387095518,-1.184250205338176,358,,,-0.9123078610561894,0.0,0.0,"[-0.020389340817928314, 0.3152478337287903, 0.1534506380558014, 0.37515878677368164, 0.17653192579746246]"
2022-05-18 20:00:00+00:00,2022-05-18 13:31:00+00:00,2022-05-18 20:00:00+00:00,1,4,17951.525513151275,8416774.97,-0.019316112232511173,-166135.20999999903,0.9978717121980539,8434726.495513152,1.0392292168172688,"[{'sid': Equity(4 [VWO]), 'amount': -4211, 'cost_basis': 41.87458780571124, 'last_sale_price': 41.42}, {'sid': Equity(2 [SPY]), 'amount': 6735, 'cost_basis': 417.30700547334135, 'last_sale_price': 391.86}, {'sid': Equity(3 [VNQ]), 'amount': 13640, 'cost_basis': 97.63774481241202, 'last_sale_price': 94.65}, {'sid': Equity(1 [LQD]), 'amount': 28687, 'cost_basis': 111.84985911751703, 'last_sale_price': 111.57000000000001}, {'sid': Equity(0 [DBC]), 'amount': 52970, 'cost_basis': 27.327536640057765, 'last_sale_price': 27.57}]",17951.525513151275,8416774.97,8582910.18,-174419.62,8591194.59,[],-174419.62,8591194.59,[],0.0,8582910.18,0.11066088337047636,2022-05,0.0,2.3827283857978303,-0.1565273504486846,0.0,-0.1885210912024282,-1.3192560007591978,359,,,-1.0241724597627435,0.0,0.0,"[-0.020389340817928314, 0.3152478337287903, 0.1534506380558014, 0.37515878677368164, 0.17653192579746246]"
2022-05-19 20:00:00+00:00,2022-05-19 13:31:00+00:00,2022-05-19 20:00:00+00:00,1,4,17951.525513151275,8419501.17,0.00032321142854474516,2726.199999999255,0.9978723998627337,8437452.695513152,1.0398154427183333,"[{'sid': Equity(4 [VWO]), 'amount': -4211, 'cost_basis': 41.87458780571124, 'last_sale_price': 42.02}, {'sid': Equity(2 [SPY]), 'amount': 6735, 'cost_basis': 417.30700547334135, 'last_sale_price': 389.46000000000004}, {'sid': Equity(3 [VNQ]), 'amount': 13640, 'cost_basis': 97.63774481241202, 'last_sale_price': 94.23}, {'sid': Equity(1 [LQD]), 'amount': 28687, 'cost_basis': 111.84985911751703, 'last_sale_price': 111.87}, {'sid': Equity(0 [DBC]), 'amount': 52970, 'cost_basis': 27.327536640057765, 'last_sale_price': 27.92}]",17951.525513151275,8419501.17,8416774.97,-176946.22,8596447.39,[],-176946.22,8596447.39,[],0.0,8416774.97,0.1105085443832407,2022-05,0.0,2.3827283857978303,-0.15625473044868465,0.0,-0.1885210912024282,-1.3147851806499093,360,,,-1.0206881287147336,0.0,0.0,"[-0.020389340817928314, 0.3152478337287903, 0.1534506380558014, 0.37515878677368164, 0.17653192579746246]"
2022-05-20 20:00:00+00:00,2022-05-20 13:31:00+00:00,2022-05-20 20:00:00+00:00,1,4,17951.525513151275,8446053.01,0.003146902383715844,26551.83999999985,0.9978790742091606,8464004.535513151,1.0398497464257799,"[{'sid': Equity(4 [VWO]), 'amount': -4211, 'cost_basis': 41.87458780571124, 'last_sale_price': 42.18}, {'sid': Equity(2 [SPY]), 'amount': 6735, 'cost_basis': 417.30700547334135, 'last_sale_price': 389.63}, {'sid': Equity(3 [VNQ]), 'amount': 13640, 'cost_basis': 97.63774481241202, 'last_sale_price': 94.83}, {'sid': Equity(1 [LQD]), 'amount': 28687, 'cost_basis': 111.84985911751703, 'last_sale_price': 112.42}, {'sid': Equity(0 [DBC]), 'amount': 52970, 'cost_basis': 27.327536640057765, 'last_sale_price': 27.96}]",17951.525513151275,8446053.01,8419501.17,-177619.98,8623672.99,[],-177619.98,8623672.99,[],0.0,8419501.17,0.11039581072660157,2022-05,0.0,2.3827283857978303,-0.15359954644868468,0.0,-0.1885210912024282,-1.287321302338103,361,,,-0.9990014851907366,0.0,0.0,"[-0.020389340817928314, 0.3152478337287903, 0.1534506380558014, 0.37515878677368164, 0.17653192579746246]"
2022-05-23 20:00:00+00:00,2022-05-23 13:31:00+00:00,2022-05-23 20:00:00+00:00,1,4,17951.525513151275,8508540.760000002,0.007382764238584416,62487.75000000186,0.9978946177499448,8526492.285513153,1.039854024739365,"[{'sid': Equity(4 [VWO]), 'amount': -4211, 'cost_basis': 41.87458780571124, 'last_sale_price': 42.480000000000004}, {'sid': Equity(2 [SPY]), 'amount': 6735, 'cost_basis': 417.30700547334135, 'last_sale_price': 396.92}, {'sid': Equity(3 [VNQ]), 'amount': 13640, 'cost_basis': 97.63774481241202, 'last_sale_price': 95.93}, {'sid': Equity(1 [LQD]), 'amount': 28687, 'cost_basis': 111.84985911751703, 'last_sale_price': 112.02}, {'sid': Equity(0 [DBC]), 'amount': 52970, 'cost_basis': 27.327536640057765, 'last_sale_price': 28.17}]",17951.525513151275,8508540.760000002,8446053.01,-178883.28000000003,8687424.040000001,"[{'id': '7f07d09f80114787aa564ffddfd0303d', 'dt': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'amount': 95711, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e94a4f0b78f548438d785e7cfaf5e7b5', 'dt': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'amount': -5361, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2d02f612352c46499b4bc8ef585150e8', 'dt': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'amount': 15859, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'dde4d004f4b546a19220aba119a5d742', 'dt': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'amount': -18025, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6fdbfb3a70d442eba6995f05a83299e3', 'dt': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'amount': -50483, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-178883.28000000003,8687424.040000001,[],0.0,8446053.01,0.1104357277576323,2022-05,0.0,2.3827283857978303,-0.14735077144868436,0.0,-0.1885210912024282,-1.22546892679408,362,,,-0.9493444002963178,0.0,0.0,"[0.45586562156677246, 0.06395898014307022, 0.3318934440612793, 0.14006821811199188, 0.008213724941015244]"
2022-05-24 20:00:00+00:00,2022-05-24 13:31:00+00:00,2022-05-24 20:00:00+00:00,0,5,52428.47022585643,8492357.550000003,0.00214551706611954,18293.734712705016,0.9938642734760408,8544786.020225858,0.9938642734760408,"[{'sid': Equity(4 [VWO]), 'amount': 91500, 'cost_basis': 41.784521851928524, 'last_sale_price': 41.72}, {'sid': Equity(2 [SPY]), 'amount': 1374, 'cost_basis': 418.84309606129983, 'last_sale_price': 393.89}, {'sid': Equity(3 [VNQ]), 'amount': 29499, 'cost_basis': 97.2331457280291, 'last_sale_price': 96.74000000000001}, {'sid': Equity(1 [LQD]), 'amount': 10662, 'cost_basis': 112.0416274931853, 'last_sale_price': 113.49000000000001}, {'sid': Equity(0 [DBC]), 'amount': 2487, 'cost_basis': 27.89866084664201, 'last_sale_price': 28.150000000000002}]",17951.525513151275,8492357.550000003,8508540.760000002,0.0,8492357.550000003,"[{'id': '7f07d09f80114787aa564ffddfd0303d', 'dt': Timestamp('2022-05-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'amount': 95711, 'filled': 95711, 'commission': 3995.0594514599998, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e94a4f0b78f548438d785e7cfaf5e7b5', 'dt': Timestamp('2022-05-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'amount': -5361, 'filled': -5361, 'commission': 2110.5884678549996, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2d02f612352c46499b4bc8ef585150e8', 'dt': Timestamp('2022-05-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'amount': 15859, 'filled': 15859, 'commission': 1534.9667598300002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'dde4d004f4b546a19220aba119a5d742', 'dt': Timestamp('2022-05-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'amount': -18025, 'filled': -18025, 'commission': 2044.634421375, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6fdbfb3a70d442eba6995f05a83299e3', 'dt': Timestamp('2022-05-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-23 20:00:00+0000', tz='UTC'), 'amount': -50483, 'filled': -50483, 'commission': 1420.3859017750003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",0.0,8492357.550000003,"[{'amount': 95711, 'dt': Timestamp('2022-05-24 20:00:00+0000', tz='UTC'), 'price': 41.74086, 'order_id': '7f07d09f80114787aa564ffddfd0303d', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -5361, 'dt': Timestamp('2022-05-24 20:00:00+0000', tz='UTC'), 'price': 393.69305499999996, 'order_id': 'e94a4f0b78f548438d785e7cfaf5e7b5', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 15859, 'dt': Timestamp('2022-05-24 20:00:00+0000', tz='UTC'), 'price': 96.78837000000001, 'order_id': '2d02f612352c46499b4bc8ef585150e8', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -18025, 'dt': Timestamp('2022-05-24 20:00:00+0000', tz='UTC'), 'price': 113.433255, 'order_id': 'dde4d004f4b546a19220aba119a5d742', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -50483, 'dt': Timestamp('2022-05-24 20:00:00+0000', tz='UTC'), 'price': 28.135925000000004, 'order_id': '6fdbfb3a70d442eba6995f05a83299e3', 'sid': Equity(0 [DBC]), 'commission': None}]",34476.94471270405,8508540.760000002,0.1103037368119139,2022-05,0.0,2.3827283857978303,-0.1455213979774138,0.0,-0.1885210912024282,-1.2063459178889042,363,,,-0.9343588275917645,0.0,0.0,"[0.45586562156677246, 0.06395898014307022, 0.3318934440612793, 0.14006821811199188, 0.008213724941015244]"
2022-05-25 20:00:00+00:00,2022-05-25 13:31:00+00:00,2022-05-25 20:00:00+00:00,0,5,52428.47022585643,8555345.19,0.007371470725060059,62987.63999999687,0.9939091718375318,8607773.660225855,0.9939091718375318,"[{'sid': Equity(4 [VWO]), 'amount': 91500, 'cost_basis': 41.784521851928524, 'last_sale_price': 41.95}, {'sid': Equity(2 [SPY]), 'amount': 1374, 'cost_basis': 418.84309606129983, 'last_sale_price': 397.37}, {'sid': Equity(3 [VNQ]), 'amount': 29499, 'cost_basis': 97.2331457280291, 'last_sale_price': 97.56}, {'sid': Equity(1 [LQD]), 'amount': 10662, 'cost_basis': 112.0416274931853, 'last_sale_price': 114.66}, {'sid': Equity(0 [DBC]), 'amount': 2487, 'cost_basis': 27.89866084664201, 'last_sale_price': 28.35}]",52428.47022585643,8555345.19,8492357.550000003,0.0,8555345.19,[],0.0,8555345.19,[],0.0,8492357.550000003,0.11034176829264356,2022-05,0.0,2.3827283857978303,-0.13922263397741408,0.0,-0.1885210912024282,-1.144871536896009,364,,,-0.8852205740324954,0.0,0.0,"[0.45586562156677246, 0.06395898014307022, 0.3318934440612793, 0.14006821811199188, 0.008213724941015244]"
2022-05-26 20:00:00+00:00,2022-05-26 13:31:00+00:00,2022-05-26 20:00:00+00:00,0,5,52428.47022585643,8628530.46,0.008502229831875097,73185.27000000142,0.9939605208770995,8680958.930225857,0.9939605208770995,"[{'sid': Equity(4 [VWO]), 'amount': 91500, 'cost_basis': 41.784521851928524, 'last_sale_price': 42.58}, {'sid': Equity(2 [SPY]), 'amount': 1374, 'cost_basis': 418.84309606129983, 'last_sale_price': 405.31}, {'sid': Equity(3 [VNQ]), 'amount': 29499, 'cost_basis': 97.2331457280291, 'last_sale_price': 97.68}, {'sid': Equity(1 [LQD]), 'amount': 10662, 'cost_basis': 112.0416274931853, 'last_sale_price': 114.69}, {'sid': Equity(0 [DBC]), 'amount': 2487, 'cost_basis': 27.89866084664201, 'last_sale_price': 28.66}]",52428.47022585643,8628530.46,8555345.19,0.0,8628530.46,[],0.0,8628530.46,[],0.0,8555345.19,0.11043740220020509,2022-05,0.0,2.3827283857978303,-0.13190410697741395,0.0,-0.1885210912024282,-1.0744049433226917,365,,,-0.8288782723270441,0.0,0.0,"[0.45586562156677246, 0.06395898014307022, 0.3318934440612793, 0.14006821811199188, 0.008213724941015244]"
2022-05-27 20:00:00+00:00,2022-05-27 13:31:00+00:00,2022-05-27 20:00:00+00:00,0,5,52428.47022585643,8768821.92,0.016160825218458852,140291.45999999903,0.9940565715849141,8821250.390225856,0.9940565715849141,"[{'sid': Equity(4 [VWO]), 'amount': 91500, 'cost_basis': 41.784521851928524, 'last_sale_price': 43.04}, {'sid': Equity(2 [SPY]), 'amount': 1374, 'cost_basis': 418.84309606129983, 'last_sale_price': 415.26}, {'sid': Equity(3 [VNQ]), 'amount': 29499, 'cost_basis': 97.2331457280291, 'last_sale_price': 100.3}, {'sid': Equity(1 [LQD]), 'amount': 10662, 'cost_basis': 112.0416274931853, 'last_sale_price': 115.29}, {'sid': Equity(0 [DBC]), 'amount': 2487, 'cost_basis': 27.89866084664201, 'last_sale_price': 29.0}]",52428.47022585643,8768821.92,8628530.46,0.0,8768821.92,[],0.0,8768821.92,[],0.0,8628530.46,0.11113506741784868,2022-05,0.0,2.3827283857978303,-0.11787496097741401,0.0,-0.1885210912024282,-0.9421571287654968,366,,,-0.7213018575967899,0.0,0.0,"[0.45586562156677246, 0.06395898014307022, 0.3318934440612793, 0.14006821811199188, 0.008213724941015244]"
