,period_open,period_close,ending_cash,long_value,starting_exposure,long_exposure,orders,short_exposure,shorts_count,pnl,longs_count,portfolio_value,ending_value,capital_used,returns,ending_exposure,gross_leverage,positions,net_leverage,starting_cash,starting_value,short_value,transactions,excess_return,max_leverage,treasury_period_return,sortino,alpha,beta,period_label,algo_volatility,max_drawdown,sharpe,trading_days,algorithm_period_return,benchmark_period_return,benchmark_volatility,weights
2022-06-07 20:00:00+00:00,2022-06-07 13:31:00+00:00,2022-06-07 20:00:00+00:00,-26496.181681695838,9638447.190000001,8308240.12,9638447.190000001,"[{'id': 'a64da4f34ba841818edb1e2e056ae94a', 'dt': Timestamp('2022-06-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-06 20:00:00+0000', tz='UTC'), 'amount': -501, 'filled': -501, 'commission': 21.98290305, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'bc117ef3aaf34144bb25c90855c38657', 'dt': Timestamp('2022-06-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-06 20:00:00+0000', tz='UTC'), 'amount': -2861, 'filled': -2861, 'commission': 1188.8374239299999, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8ebabe4193fc43a99a0dc59c2f682ca0', 'dt': Timestamp('2022-06-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-06 20:00:00+0000', tz='UTC'), 'amount': 26971, 'filled': 26971, 'commission': 2679.829255005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cd5b5482fc574214b36400c529e28bb1', 'dt': Timestamp('2022-06-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-06 20:00:00+0000', tz='UTC'), 'amount': 17197, 'filled': 17197, 'commission': 1944.060574515, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9c93ad46ca5b4617b186a2b0373d1ccb', 'dt': Timestamp('2022-06-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-06 20:00:00+0000', tz='UTC'), 'amount': -114444, 'filled': -114444, 'commission': 3455.6245633800004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-1338779.55,2,24692.24612012133,3,8273171.458318306,8299667.6400000015,33264.72612012178,0.002993551354727897,8299667.6400000015,1.326846275978348,"[{'sid': Equity(4 [VWO]), 'amount': 10127, 'cost_basis': 42.42989525945266, 'last_sale_price': 43.9}, {'sid': Equity(2 [SPY]), 'amount': -752, 'cost_basis': 413.95122917030585, 'last_sale_price': 415.74}, {'sid': Equity(3 [VNQ]), 'amount': 11878, 'cost_basis': 99.58526783507368, 'last_sale_price': 99.31}, {'sid': Equity(1 [LQD]), 'amount': 70929, 'cost_basis': 113.59317342796379, 'last_sale_price': 112.99000000000001}, {'sid': Equity(0 [DBC]), 'amount': -33967, 'cost_basis': 30.09316024086967, 'last_sale_price': 30.21}]",1.003202663188499,-59760.907801815745,8308240.12,-1338779.55,"[{'amount': -501, 'dt': Timestamp('2022-06-07 20:00:00+0000', tz='UTC'), 'price': 43.87805, 'order_id': 'a64da4f34ba841818edb1e2e056ae94a', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -2861, 'dt': Timestamp('2022-06-07 20:00:00+0000', tz='UTC'), 'price': 415.53213, 'order_id': 'bc117ef3aaf34144bb25c90855c38657', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 26971, 'dt': Timestamp('2022-06-07 20:00:00+0000', tz='UTC'), 'price': 99.359655, 'order_id': '8ebabe4193fc43a99a0dc59c2f682ca0', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 17197, 'dt': Timestamp('2022-06-07 20:00:00+0000', tz='UTC'), 'price': 113.04649500000001, 'order_id': 'cd5b5482fc574214b36400c529e28bb1', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -114444, 'dt': Timestamp('2022-06-07 20:00:00+0000', tz='UTC'), 'price': 30.194895000000002, 'order_id': '9c93ad46ca5b4617b186a2b0373d1ccb', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0,3.4675341110552167,0.0,-1.2822648541449682,,,2022-06,0.12399058635361171,-0.23660628197245104,-0.9734788364581536,372,-0.1726828541681692,0.0,0.0,"[0.05362372472882271, -0.03756755590438843, 0.14106868207454681, 0.9664557576179504, -0.12358059734106064]"
2022-06-08 20:00:00+00:00,2022-06-08 13:31:00+00:00,2022-06-08 20:00:00+00:00,-26496.181681695838,9566763.040000001,8299667.6400000015,9566763.040000001,[],-1344551.6,2,-77456.20000000019,3,8195715.258318306,8222211.440000001,0.0,-0.009362334673013617,8222211.440000001,1.3313437932004135,"[{'sid': Equity(4 [VWO]), 'amount': 10127, 'cost_basis': 42.42989525945266, 'last_sale_price': 44.06}, {'sid': Equity(2 [SPY]), 'amount': -752, 'cost_basis': 413.95122917030585, 'last_sale_price': 411.22}, {'sid': Equity(3 [VNQ]), 'amount': 11878, 'cost_basis': 99.58526783507368, 'last_sale_price': 97.02}, {'sid': Equity(1 [LQD]), 'amount': 70929, 'cost_basis': 113.59317342796379, 'last_sale_price': 112.34}, {'sid': Equity(0 [DBC]), 'amount': -33967, 'cost_basis': 30.09316024086967, 'last_sale_price': 30.48}]",1.0032329309702168,-26496.181681695838,8299667.6400000015,-1344551.6,[],0.0,3.4675341110552167,0.0,-1.3433368702754744,,,2022-06,0.12403891739222739,-0.23660628197245104,-1.0214845421210883,373,-0.1804284741681692,0.0,0.0,"[0.05362372472882271, -0.03756755590438843, 0.14106868207454681, 0.9664557576179504, -0.12358059734106064]"
2022-06-09 20:00:00+00:00,2022-06-09 13:31:00+00:00,2022-06-09 20:00:00+00:00,-26496.181681695838,9477335.530000001,8222211.440000001,9477335.530000001,[],-1338895.3900000001,2,-83771.30000000075,3,8111943.958318305,8138440.140000001,0.0,-0.010221353153402446,8138440.140000001,1.3333710113848376,"[{'sid': Equity(4 [VWO]), 'amount': 10127, 'cost_basis': 42.42989525945266, 'last_sale_price': 43.11}, {'sid': Equity(2 [SPY]), 'amount': -752, 'cost_basis': 413.95122917030585, 'last_sale_price': 401.44}, {'sid': Equity(3 [VNQ]), 'amount': 11878, 'cost_basis': 99.58526783507368, 'last_sale_price': 94.72}, {'sid': Equity(1 [LQD]), 'amount': 70929, 'cost_basis': 113.59317342796379, 'last_sale_price': 111.60000000000001}, {'sid': Equity(0 [DBC]), 'amount': -33967, 'cost_basis': 30.09316024086967, 'last_sale_price': 30.53}]",1.0032663171513316,-26496.181681695838,8222211.440000001,-1338895.3900000001,[],0.0,3.4675341110552167,0.0,-1.4090771588812137,,,2022-06,0.12412914650656467,-0.23660628197245104,-1.0734962346445538,374,-0.18880560416816927,0.0,0.0,"[0.05362372472882271, -0.03756755590438843, 0.14106868207454681, 0.9664557576179504, -0.12358059734106064]"
2022-06-10 20:00:00+00:00,2022-06-10 13:31:00+00:00,2022-06-10 20:00:00+00:00,-26496.181681695838,9372345.23,8138440.140000001,9372345.23,[],-1319952.01,2,-86046.91999999993,3,8025897.038318305,8052393.220000001,0.0,-0.010607435214313177,8052393.220000001,1.3322245711540295,"[{'sid': Equity(4 [VWO]), 'amount': 10127, 'cost_basis': 42.42989525945266, 'last_sale_price': 42.77}, {'sid': Equity(2 [SPY]), 'amount': -752, 'cost_basis': 413.95122917030585, 'last_sale_price': 389.8}, {'sid': Equity(3 [VNQ]), 'amount': 11878, 'cost_basis': 99.58526783507368, 'last_sale_price': 92.62}, {'sid': Equity(1 [LQD]), 'amount': 70929, 'cost_basis': 113.59317342796379, 'last_sale_price': 110.52}, {'sid': Equity(0 [DBC]), 'amount': -33967, 'cost_basis': 30.09316024086967, 'last_sale_price': 30.23}]",1.0033013358575613,-26496.181681695838,8138440.140000001,-1319952.01,[],0.0,3.4675341110552167,0.0,-1.4764300125394758,,,2022-06,0.12423811144542132,-0.23660628197245104,-1.1270698427050698,375,-0.1974102961681693,0.0,0.0,"[0.05362372472882271, -0.03756755590438843, 0.14106868207454681, 0.9664557576179504, -0.12358059734106064]"
2022-06-13 20:00:00+00:00,2022-06-13 13:31:00+00:00,2022-06-13 20:00:00+00:00,-26496.181681695838,9122404.61,8052393.220000001,9122404.61,"[{'id': '55a514126251459fa7f97a1f512fd644', 'dt': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'amount': 10907, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '053e73b6705a42fea6c8c9fff9b9e260', 'dt': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'amount': 7881, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7e2e5900792144888fbd86e1832f850b', 'dt': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'amount': 9930, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6083a6ce28f44d50bb0f565fb4f5fc1e', 'dt': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'amount': -60295, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a3df830c7cfc47ff9646bf2a4f0d301d', 'dt': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'amount': 73699, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1297273.63,2,-227262.24000000115,3,7798634.798318304,7825130.9799999995,0.0,-0.02831611705395365,7825130.9799999995,1.3360900349182776,"[{'sid': Equity(4 [VWO]), 'amount': 10127, 'cost_basis': 42.42989525945266, 'last_sale_price': 41.38}, {'sid': Equity(2 [SPY]), 'amount': -752, 'cost_basis': 413.95122917030585, 'last_sale_price': 375.0}, {'sid': Equity(3 [VNQ]), 'amount': 11878, 'cost_basis': 99.58526783507368, 'last_sale_price': 87.99}, {'sid': Equity(1 [LQD]), 'amount': 70929, 'cost_basis': 113.59317342796379, 'last_sale_price': 107.97}, {'sid': Equity(0 [DBC]), 'amount': -33967, 'cost_basis': 30.09316024086967, 'last_sale_price': 29.89}]",1.0033975410269769,-26496.181681695838,8052393.220000001,-1297273.63,[],0.0,3.4675341110552167,0.0,-1.62681771975772,,,2022-06,0.1261366045115726,-0.25728213122849636,-1.2576083324870855,376,-0.22013652016816943,0.0,0.0,"[0.11161085963249207, 0.3428342342376709, 0.24606022238731384, 0.1472116857767105, 0.15228299796581268]"
2022-06-14 20:00:00+00:00,2022-06-14 13:31:00+00:00,2022-06-14 20:00:00+00:00,-19574.98050640558,7769276.969999999,7825130.9799999995,7769276.969999999,"[{'id': '55a514126251459fa7f97a1f512fd644', 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'amount': 10907, 'filled': 10907, 'commission': 458.10479793, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '053e73b6705a42fea6c8c9fff9b9e260', 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'amount': 7881, 'filled': 7881, 'commission': 2947.9427047350005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7e2e5900792144888fbd86e1832f850b', 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'amount': 9930, 'filled': 9930, 'commission': 867.5211438000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6083a6ce28f44d50bb0f565fb4f5fc1e', 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'amount': -60295, 'filled': -60295, 'commission': 6473.047807025, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a3df830c7cfc47ff9646bf2a4f0d301d', 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-13 20:00:00+0000', tz='UTC'), 'amount': 73699, 'filled': 73699, 'commission': 2179.63171122, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",0.0,0,-48932.80882471055,5,7749701.989493594,7769276.969999999,6921.201175291091,-0.006274535234713441,7769276.969999999,1.0025259010647045,"[{'sid': Equity(4 [VWO]), 'amount': 21034, 'cost_basis': 42.22926937436565, 'last_sale_price': 41.980000000000004}, {'sid': Equity(2 [SPY]), 'amount': 7129, 'cost_basis': 374.47044919620356, 'last_sale_price': 373.87}, {'sid': Equity(3 [VNQ]), 'amount': 21808, 'cost_basis': 94.06009153928858, 'last_sale_price': 87.32000000000001}, {'sid': Equity(1 [LQD]), 'amount': 10634, 'cost_basis': 114.20188584163927, 'last_sale_price': 107.41}, {'sid': Equity(0 [DBC]), 'amount': 39732, 'cost_basis': 29.629638343683173, 'last_sale_price': 29.560000000000002}]",1.0025259010647045,-26496.181681695838,7825130.9799999995,0.0,"[{'amount': 10907, 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'price': 42.00099, 'order_id': '55a514126251459fa7f97a1f512fd644', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 7881, 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'price': 374.056935, 'order_id': '053e73b6705a42fea6c8c9fff9b9e260', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 9930, 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'price': 87.36366000000001, 'order_id': '7e2e5900792144888fbd86e1832f850b', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -60295, 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'price': 107.356295, 'order_id': '6083a6ce28f44d50bb0f565fb4f5fc1e', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 73699, 'dt': Timestamp('2022-06-14 20:00:00+0000', tz='UTC'), 'price': 29.57478, 'order_id': 'a3df830c7cfc47ff9646bf2a4f0d301d', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0,3.4675341110552167,0.0,-1.6654189455653001,,,2022-06,0.12605327734315444,-0.26194234066555444,-1.2883742249344246,377,-0.22502980105064052,0.0,0.0,"[0.11161085963249207, 0.3428342342376709, 0.24606022238731384, 0.1472116857767105, 0.15228299796581268]"
2022-06-15 20:00:00+00:00,2022-06-15 13:31:00+00:00,2022-06-15 20:00:00+00:00,-19574.98050640558,7884117.940000001,7769276.969999999,7884117.940000001,[],0.0,0,114840.97000000253,5,7864542.959493596,7884117.940000001,0.0,0.014818759502713164,7884117.940000001,1.0024890169215461,"[{'sid': Equity(4 [VWO]), 'amount': 21034, 'cost_basis': 42.22926937436565, 'last_sale_price': 42.6}, {'sid': Equity(2 [SPY]), 'amount': 7129, 'cost_basis': 374.47044919620356, 'last_sale_price': 379.2}, {'sid': Equity(3 [VNQ]), 'amount': 21808, 'cost_basis': 94.06009153928858, 'last_sale_price': 89.39}, {'sid': Equity(1 [LQD]), 'amount': 10634, 'cost_basis': 114.20188584163927, 'last_sale_price': 109.09}, {'sid': Equity(0 [DBC]), 'amount': 39732, 'cost_basis': 29.629638343683173, 'last_sale_price': 29.580000000000002}]",1.0024890169215461,-19574.98050640558,7769276.969999999,0.0,[],0.0,3.4675341110552167,0.0,-1.561771303324701,,,2022-06,0.12651754475586952,-0.26194234066555444,-1.2021651315141302,378,-0.21354570405064022,0.0,0.0,"[0.11161085963249207, 0.3428342342376709, 0.24606022238731384, 0.1472116857767105, 0.15228299796581268]"
2022-06-16 20:00:00+00:00,2022-06-16 13:31:00+00:00,2022-06-16 20:00:00+00:00,-19574.98050640558,7721866.21,7884117.940000001,7721866.21,[],0.0,0,-162251.73000000138,5,7702291.229493595,7721866.21,0.0,-0.02063078946045316,7721866.21,1.0025414490212274,"[{'sid': Equity(4 [VWO]), 'amount': 21034, 'cost_basis': 42.22926937436565, 'last_sale_price': 41.27}, {'sid': Equity(2 [SPY]), 'amount': 7129, 'cost_basis': 374.47044919620356, 'last_sale_price': 366.65000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 21808, 'cost_basis': 94.06009153928858, 'last_sale_price': 87.04}, {'sid': Equity(1 [LQD]), 'amount': 10634, 'cost_basis': 114.20188584163927, 'last_sale_price': 109.21000000000001}, {'sid': Equity(0 [DBC]), 'amount': 39732, 'cost_basis': 29.629638343683173, 'last_sale_price': 29.71}]",1.0025414490212274,-19574.98050640558,7884117.940000001,0.0,[],0.0,3.4675341110552167,0.0,-1.6758678817722563,,,2022-06,0.1274010650482585,-0.2664575948779493,-1.298350563417847,379,-0.22977087705064037,0.0,0.0,"[0.11161085963249207, 0.3428342342376709, 0.24606022238731384, 0.1472116857767105, 0.15228299796581268]"
2022-06-17 20:00:00+00:00,2022-06-17 13:31:00+00:00,2022-06-17 20:00:00+00:00,-19574.98050640558,7694637.26,7721866.21,7694637.26,[],0.0,0,-27228.950000000186,5,7675062.279493595,7694637.26,0.0,-0.0035351753379223583,7694637.26,1.0025504653634807,"[{'sid': Equity(4 [VWO]), 'amount': 21034, 'cost_basis': 42.22926937436565, 'last_sale_price': 41.45}, {'sid': Equity(2 [SPY]), 'amount': 7129, 'cost_basis': 374.47044919620356, 'last_sale_price': 365.86}, {'sid': Equity(3 [VNQ]), 'amount': 21808, 'cost_basis': 94.06009153928858, 'last_sale_price': 87.7}, {'sid': Equity(1 [LQD]), 'amount': 10634, 'cost_basis': 114.20188584163927, 'last_sale_price': 109.43}, {'sid': Equity(0 [DBC]), 'amount': 39732, 'cost_basis': 29.629638343683173, 'last_sale_price': 28.650000000000002}]",1.0025504653634807,-19574.98050640558,7721866.21,0.0,[],0.0,3.4675341110552167,0.0,-1.6967213190992796,,,2022-06,0.12725447449334826,-0.269050795897857,-1.3148483142720404,380,-0.23249377205064048,0.0,0.0,"[0.11161085963249207, 0.3428342342376709, 0.24606022238731384, 0.1472116857767105, 0.15228299796581268]"
2022-06-20 20:00:00+00:00,2022-06-20 13:31:00+00:00,2022-06-20 20:00:00+00:00,-19574.98050640558,7779784.369999999,7694637.26,7779784.369999999,"[{'id': 'ef6eefc15dd54a9eab1e7b83ae41241f', 'dt': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'amount': -23041, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e18f454c8b2743498cf0b6964395d2cb', 'dt': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'amount': -4508, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a721d8dd7d354e3489eaf7f9ce9bb0d8', 'dt': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'amount': -12670, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7c205dc9d9f54bde964aaeb761103888', 'dt': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'amount': 342, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '569aa9ec3d48425aadf1f8c3ca911f4f', 'dt': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'amount': 130309, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.0,0,85147.1099999994,5,7760209.389493594,7779784.369999999,0.0,0.011093995970234305,7779784.369999999,1.002522480969767,"[{'sid': Equity(4 [VWO]), 'amount': 21034, 'cost_basis': 42.22926937436565, 'last_sale_price': 41.800000000000004}, {'sid': Equity(2 [SPY]), 'amount': 7129, 'cost_basis': 374.47044919620356, 'last_sale_price': 375.07}, {'sid': Equity(3 [VNQ]), 'amount': 21808, 'cost_basis': 94.06009153928858, 'last_sale_price': 88.92}, {'sid': Equity(1 [LQD]), 'amount': 10634, 'cost_basis': 114.20188584163927, 'last_sale_price': 108.33}, {'sid': Equity(0 [DBC]), 'amount': 39732, 'cost_basis': 29.629638343683173, 'last_sale_price': 28.580000000000002}]",1.002522480969767,-19574.98050640558,7694637.26,0.0,[],0.0,3.4675341110552167,0.0,-1.619986362293386,,,2022-06,0.12744617317569573,-0.269050795897857,-1.2518493510399331,381,-0.22397906105064058,0.0,0.0,"[-0.010814977809786797, 0.1266457438468933, 0.10470492392778397, 0.15322178602218628, 0.6262425184249878]"
2022-06-21 20:00:00+00:00,2022-06-21 13:31:00+00:00,2022-06-21 20:00:00+00:00,-11622.029633565566,7844411.29,7779784.369999999,7844411.29,"[{'id': 'ef6eefc15dd54a9eab1e7b83ae41241f', 'dt': Timestamp('2022-06-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'amount': -23041, 'filled': -23041, 'commission': 962.6322431000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e18f454c8b2743498cf0b6964395d2cb', 'dt': Timestamp('2022-06-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'amount': -4508, 'filled': -4508, 'commission': 1689.97015222, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a721d8dd7d354e3489eaf7f9ce9bb0d8', 'dt': Timestamp('2022-06-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'amount': -12670, 'filled': -12670, 'commission': 1126.0530918, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7c205dc9d9f54bde964aaeb761103888', 'dt': Timestamp('2022-06-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'amount': 342, 'filled': 342, 'commission': 37.067384430000004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '569aa9ec3d48425aadf1f8c3ca911f4f', 'dt': Timestamp('2022-06-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-06-20 20:00:00+0000', tz='UTC'), 'amount': 130309, 'filled': 130309, 'commission': 3726.0933356100004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-83892.6,1,-11312.729127159342,4,7748896.660366435,7760518.69,7952.950872842222,-0.0014577865827275494,7760518.69,1.0231526161074243,"[{'sid': Equity(4 [VWO]), 'amount': -2007, 'cost_basis': 41.299462609317395, 'last_sale_price': 41.800000000000004}, {'sid': Equity(2 [SPY]), 'amount': 2621, 'cost_basis': 375.1152298723653, 'last_sale_price': 375.07}, {'sid': Equity(3 [VNQ]), 'amount': 9138, 'cost_basis': 94.18331906082501, 'last_sale_price': 88.92}, {'sid': Equity(1 [LQD]), 'amount': 10976, 'cost_basis': 114.02398923600784, 'last_sale_price': 108.33}, {'sid': Equity(0 [DBC]), 'amount': 170041, 'cost_basis': 28.858123744372413, 'last_sale_price': 28.580000000000002}]",1.001499830252352,-19574.98050640558,7779784.369999999,-83892.6,"[{'amount': -23041, 'dt': Timestamp('2022-06-21 20:00:00+0000', tz='UTC'), 'price': 41.77910000000001, 'order_id': 'ef6eefc15dd54a9eab1e7b83ae41241f', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -4508, 'dt': Timestamp('2022-06-21 20:00:00+0000', tz='UTC'), 'price': 374.88246499999997, 'order_id': 'e18f454c8b2743498cf0b6964395d2cb', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -12670, 'dt': Timestamp('2022-06-21 20:00:00+0000', tz='UTC'), 'price': 88.87554, 'order_id': 'a721d8dd7d354e3489eaf7f9ce9bb0d8', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 342, 'dt': Timestamp('2022-06-21 20:00:00+0000', tz='UTC'), 'price': 108.384165, 'order_id': '7c205dc9d9f54bde964aaeb761103888', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 130309, 'dt': Timestamp('2022-06-21 20:00:00+0000', tz='UTC'), 'price': 28.59429, 'order_id': '569aa9ec3d48425aadf1f8c3ca911f4f', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0,3.4675341110552167,0.0,-1.627524257867049,,,2022-06,0.12728057353966424,-0.269050795897857,-1.2577523264395232,382,-0.22511033396335656,0.0,0.0,"[-0.010814977809786797, 0.1266457438468933, 0.10470492392778397, 0.15322178602218628, 0.6262425184249878]"
