,period_open,period_close,ending_value,transactions,positions,starting_cash,capital_used,portfolio_value,short_value,long_exposure,orders,longs_count,ending_cash,short_exposure,pnl,returns,starting_value,net_leverage,starting_exposure,gross_leverage,ending_exposure,shorts_count,long_value,max_drawdown,sharpe,treasury_period_return,sortino,algo_volatility,period_label,benchmark_period_return,benchmark_volatility,trading_days,algorithm_period_return,max_leverage,alpha,beta,excess_return,weights
2022-05-04 20:00:00+00:00,2022-05-04 13:31:00+00:00,2022-05-04 20:00:00+00:00,9041965.030000001,[],"[{'sid': Equity(4 [VWO]), 'amount': -12069, 'cost_basis': 45.04749279857258, 'last_sale_price': 44.11}, {'sid': Equity(2 [SPY]), 'amount': 7640, 'cost_basis': 433.0785700114262, 'last_sale_price': 429.06}, {'sid': Equity(3 [VNQ]), 'amount': -5128, 'cost_basis': 102.44524678563475, 'last_sale_price': 103.87}, {'sid': Equity(1 [LQD]), 'amount': 13268, 'cost_basis': 119.89192510282231, 'last_sale_price': 113.5}, {'sid': Equity(0 [DBC]), 'amount': 187299, 'cost_basis': 27.457285198730112, 'last_sale_price': 28.42}]",25886.705869852995,0.0,9067851.735869855,-1065008.95,10106973.98,[],3,25886.705869852995,-1065008.95,261306.43000000156,0.029671843035410594,8780658.6,0.9971452217544038,8780658.6,1.2320429640249628,9041965.030000001,2,10106973.98,-0.21354147637892237,-0.5760660469298793,0.0,-0.7756787630930607,0.11179413567463443,2022-05,0.0,0.0,349,-0.0932148264130147,2.9850686807101767,,,0.0,"[-0.05918538197875023, 0.3582248389720917, -0.05884755030274391, 0.16760919988155365, 0.5921988487243652]"
2022-05-05 20:00:00+00:00,2022-05-05 13:31:00+00:00,2022-05-05 20:00:00+00:00,8907788.819999998,[],"[{'sid': Equity(4 [VWO]), 'amount': -12069, 'cost_basis': 45.04749279857258, 'last_sale_price': 42.51}, {'sid': Equity(2 [SPY]), 'amount': 7640, 'cost_basis': 433.0785700114262, 'last_sale_price': 413.81}, {'sid': Equity(3 [VNQ]), 'amount': -5128, 'cost_basis': 102.44524678563475, 'last_sale_price': 101.10000000000001}, {'sid': Equity(1 [LQD]), 'amount': 13268, 'cost_basis': 119.89192510282231, 'last_sale_price': 111.76}, {'sid': Equity(0 [DBC]), 'amount': 187299, 'cost_basis': 27.457285198730112, 'last_sale_price': 28.27}]",25886.705869852995,0.0,8933675.525869852,-1031493.99,9939282.809999999,[],3,25886.705869852995,-1031493.99,-134176.21000000276,-0.014796912643514015,9041965.030000001,0.997102345412603,9041965.030000001,1.2280249901881006,8907788.819999998,2,9939282.809999999,-0.21354147637892237,-0.666620311915516,0.0,-0.8928923307540106,0.1123136803226293,2022-05,0.0,0.0,350,-0.10663244741301503,2.9850686807101767,,,0.0,"[-0.05918538197875023, 0.3582248389720917, -0.05884755030274391, 0.16760919988155365, 0.5921988487243652]"
2022-05-06 20:00:00+00:00,2022-05-06 13:31:00+00:00,2022-05-06 20:00:00+00:00,8895086.01,[],"[{'sid': Equity(4 [VWO]), 'amount': -12069, 'cost_basis': 45.04749279857258, 'last_sale_price': 41.93}, {'sid': Equity(2 [SPY]), 'amount': 7640, 'cost_basis': 433.0785700114262, 'last_sale_price': 411.34000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -5128, 'cost_basis': 102.44524678563475, 'last_sale_price': 99.9}, {'sid': Equity(1 [LQD]), 'amount': 13268, 'cost_basis': 119.89192510282231, 'last_sale_price': 110.81}, {'sid': Equity(0 [DBC]), 'amount': 187299, 'cost_basis': 27.457285198730112, 'last_sale_price': 28.3}]",25886.705869852995,0.0,8920972.715869853,-1018340.37,9913426.379999999,[],3,25886.705869852995,-1018340.37,-12702.809999998659,-0.001421901877140641,8907788.819999998,0.9970982193652714,8907788.819999998,1.2254007604521722,8895086.01,2,9913426.379999999,-0.21354147637892237,-0.6747506990955022,0.0,-0.9037178249459543,0.11215716685107095,2022-05,0.0,0.0,351,-0.10790272841301496,2.9850686807101767,,,0.0,"[-0.05918538197875023, 0.3582248389720917, -0.05884755030274391, 0.16760919988155365, 0.5921988487243652]"
2022-05-09 20:00:00+00:00,2022-05-09 13:31:00+00:00,2022-05-09 20:00:00+00:00,8596100.18,[],"[{'sid': Equity(4 [VWO]), 'amount': -12069, 'cost_basis': 45.04749279857258, 'last_sale_price': 40.800000000000004}, {'sid': Equity(2 [SPY]), 'amount': 7640, 'cost_basis': 433.0785700114262, 'last_sale_price': 398.17}, {'sid': Equity(3 [VNQ]), 'amount': -5128, 'cost_basis': 102.44524678563475, 'last_sale_price': 95.5}, {'sid': Equity(1 [LQD]), 'amount': 13268, 'cost_basis': 119.89192510282231, 'last_sale_price': 111.2}, {'sid': Equity(0 [DBC]), 'amount': 187299, 'cost_basis': 27.457285198730112, 'last_sale_price': 27.02}]",25886.705869852995,0.0,8621986.885869853,-982139.2000000001,9578239.379999999,"[{'id': '743fb702256746d2a94ec618539b5647', 'dt': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': 23789, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0924dc54fec041ac901f95177b680b3b', 'dt': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': -3336, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0c88348e9f6542fda11d58e4ae7f8937', 'dt': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': 12667, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3c1d07d15d0941b9b4067ab4e6af1c9e', 'dt': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': 46090, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6ef628c5584145d0aaef6cba8f7561b2', 'dt': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': -220255, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",3,25886.705869852995,-982139.2000000001,-298985.8300000001,-0.033514936041461385,8895086.01,0.996997593917444,8895086.01,1.2248196059433678,8596100.18,2,9578239.379999999,-0.22983087448348127,-0.8613255773890691,0.0,-1.1263603260845223,0.11546943695540803,2022-05,0.0,0.0,352,-0.137801311413015,2.9850686807101767,,,0.0,"[0.05546289309859276, 0.19873638451099396, 0.08351439982652664, 0.7655656337738037, -0.10327929258346558]"
2022-05-10 20:00:00+00:00,2022-05-10 13:31:00+00:00,2022-05-10 20:00:00+00:00,8648018.100000001,"[{'amount': 23789, 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'price': 40.990485, 'order_id': '743fb702256746d2a94ec618539b5647', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -3336, 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'price': 398.89045500000003, 'order_id': '0924dc54fec041ac901f95177b680b3b', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 12667, 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'price': 93.80688, 'order_id': '0c88348e9f6542fda11d58e4ae7f8937', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 46090, 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'price': 111.725835, 'order_id': '3c1d07d15d0941b9b4067ab4e6af1c9e', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -220255, 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'price': 26.84657, 'order_id': '6ef628c5584145d0aaef6cba8f7561b2', 'sid': Equity(0 [DBC]), 'commission': None}]","[{'sid': Equity(4 [VWO]), 'amount': 11720, 'cost_basis': 41.0736865910977, 'last_sale_price': 40.97}, {'sid': Equity(2 [SPY]), 'amount': 4304, 'cost_basis': 433.38774718565486, 'last_sale_price': 399.09000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 7539, 'cost_basis': 93.96449397386392, 'last_sale_price': 93.76}, {'sid': Equity(1 [LQD]), 'amount': 59358, 'cost_basis': 113.63791302182345, 'last_sale_price': 111.67}, {'sid': Equity(0 [DBC]), 'amount': -32956, 'cost_basis': 26.66714618414401, 'last_sale_price': 26.86}]",25886.705869852995,-83584.90651000477,8590319.89935985,-885198.16,9533216.260000002,"[{'id': '743fb702256746d2a94ec618539b5647', 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': 23789, 'filled': 23789, 'commission': 975.122647665, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0924dc54fec041ac901f95177b680b3b', 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': -3336, 'filled': -3336, 'commission': 1330.6985578800002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0c88348e9f6542fda11d58e4ae7f8937', 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': 12667, 'filled': 12667, 'commission': 1188.2517489600002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3c1d07d15d0941b9b4067ab4e6af1c9e', 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': 46090, 'filled': 46090, 'commission': 5149.44373515, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6ef628c5584145d0aaef6cba8f7561b2', 'dt': Timestamp('2022-05-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': -220255, 'filled': -220255, 'commission': 5913.09127535, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",4,-57698.20064015165,-885198.16,-31666.986510002986,-0.0036728177540956697,8596100.18,1.0067166533163043,8596100.18,1.21280866627288,8648018.100000001,1,9533216.260000002,-0.23265956532133464,-0.8825928184748566,0.0,-1.1537855585315855,0.1153385626518855,2022-05,0.0,0.0,353,-0.14096801006401527,2.9850686807101767,,,0.0,"[0.05546289309859276, 0.19873638451099396, 0.08351439982652664, 0.7655656337738037, -0.10327929258346558]"
2022-05-11 20:00:00+00:00,2022-05-11 13:31:00+00:00,2022-05-11 20:00:00+00:00,8624939.34,[],"[{'sid': Equity(4 [VWO]), 'amount': 11720, 'cost_basis': 41.0736865910977, 'last_sale_price': 40.68}, {'sid': Equity(2 [SPY]), 'amount': 4304, 'cost_basis': 433.38774718565486, 'last_sale_price': 392.75}, {'sid': Equity(3 [VNQ]), 'amount': 7539, 'cost_basis': 93.96449397386392, 'last_sale_price': 93.56}, {'sid': Equity(1 [LQD]), 'amount': 59358, 'cost_basis': 113.63791302182345, 'last_sale_price': 112.19}, {'sid': Equity(0 [DBC]), 'amount': -32956, 'cost_basis': 26.66714618414401, 'last_sale_price': 27.52}]",-57698.20064015165,0.0,8567241.139359849,-906949.12,9531888.459999999,[],4,-57698.20064015165,-906949.12,-23078.76000000164,-0.0026866007634618327,8648018.100000001,1.0067347468924475,8648018.100000001,1.218459642981404,8624939.34,1,9531888.459999999,-0.2347211027189776,-0.8978284753969634,0.0,-1.1734737034545546,0.11519117879654267,2022-05,0.0,0.0,354,-0.14327588606401542,2.9850686807101767,,,0.0,"[0.05546289309859276, 0.19873638451099396, 0.08351439982652664, 0.7655656337738037, -0.10327929258346558]"
2022-05-12 20:00:00+00:00,2022-05-12 13:31:00+00:00,2022-05-12 20:00:00+00:00,8625017.790000001,[],"[{'sid': Equity(4 [VWO]), 'amount': 11720, 'cost_basis': 41.0736865910977, 'last_sale_price': 40.480000000000004}, {'sid': Equity(2 [SPY]), 'amount': 4304, 'cost_basis': 433.38774718565486, 'last_sale_price': 392.34000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 7539, 'cost_basis': 93.96449397386392, 'last_sale_price': 94.29}, {'sid': Equity(1 [LQD]), 'amount': 59358, 'cost_basis': 113.63791302182345, 'last_sale_price': 112.24000000000001}, {'sid': Equity(0 [DBC]), 'amount': -32956, 'cost_basis': 26.66714618414401, 'last_sale_price': 27.650000000000002}]",-57698.20064015165,0.0,8567319.58935985,-911233.4,9536251.190000001,[],4,-57698.20064015165,-911233.4,78.45000000111759,9.156973490576092e-06,8624939.34,1.0067346852231134,8624939.34,1.2194577873545438,8625017.790000001,1,9536251.190000001,-0.2347211027189776,-0.8965058712253624,0.0,-1.171745900033977,0.11502890748759559,2022-05,0.0,0.0,355,-0.14326804106401536,2.9850686807101767,,,0.0,"[0.05546289309859276, 0.19873638451099396, 0.08351439982652664, 0.7655656337738037, -0.10327929258346558]"
2022-05-13 20:00:00+00:00,2022-05-13 13:31:00+00:00,2022-05-13 20:00:00+00:00,8648336.92,[],"[{'sid': Equity(4 [VWO]), 'amount': 11720, 'cost_basis': 41.0736865910977, 'last_sale_price': 41.480000000000004}, {'sid': Equity(2 [SPY]), 'amount': 4304, 'cost_basis': 433.38774718565486, 'last_sale_price': 401.72}, {'sid': Equity(3 [VNQ]), 'amount': 7539, 'cost_basis': 93.96449397386392, 'last_sale_price': 96.78}, {'sid': Equity(1 [LQD]), 'amount': 59358, 'cost_basis': 113.63791302182345, 'last_sale_price': 111.65}, {'sid': Equity(0 [DBC]), 'amount': -32956, 'cost_basis': 26.66714618414401, 'last_sale_price': 28.03}]",-57698.20064015165,0.0,8590638.719359849,-923756.68,9572093.6,[],4,-57698.20064015165,-923756.68,23319.129999998957,0.002721869980076397,8625017.790000001,1.0067164040445704,8625017.790000001,1.2217776375983045,8648336.92,1,9572093.6,-0.2347211027189776,-0.8782449779289979,0.0,-1.1481759278567418,0.11489698443403079,2022-05,0.0,0.0,356,-0.14093612806401545,2.9850686807101767,,,0.0,"[0.05546289309859276, 0.19873638451099396, 0.08351439982652664, 0.7655656337738037, -0.10327929258346558]"
2022-05-16 20:00:00+00:00,2022-05-16 13:31:00+00:00,2022-05-16 20:00:00+00:00,8629411.75,[],"[{'sid': Equity(4 [VWO]), 'amount': 11720, 'cost_basis': 41.0736865910977, 'last_sale_price': 41.39}, {'sid': Equity(2 [SPY]), 'amount': 4304, 'cost_basis': 433.38774718565486, 'last_sale_price': 400.09000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 7539, 'cost_basis': 93.96449397386392, 'last_sale_price': 96.17}, {'sid': Equity(1 [LQD]), 'amount': 59358, 'cost_basis': 113.63791302182345, 'last_sale_price': 111.8}, {'sid': Equity(0 [DBC]), 'amount': -32956, 'cost_basis': 26.66714618414401, 'last_sale_price': 28.490000000000002}]",-57698.20064015165,0.0,8571713.549359849,-938916.4400000001,9568328.19,"[{'id': '4024bef7164a4362aca6d7377b3dbd55', 'dt': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': 38468, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2fc08d3f8e7743e79db8a6ca2ec32ecf', 'dt': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': -3353, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0cff978584624f06a0d8831f446e8742', 'dt': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': -31940, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '83e296c93b1b41a3a21b823a6f59ec14', 'dt': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': -16643, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '17b1e41812b24bcc9eaba549d24a4d1a', 'dt': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': 162309, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",4,-57698.20064015165,-938916.4400000001,-18925.169999999925,-0.0022029991736645105,8648336.92,1.0067312329451863,8648336.92,1.225804451991364,8629411.75,1,9568328.19,-0.2347211027189776,-0.8904933872072395,0.0,-1.1640268983640591,0.11474549350495745,2022-05,0.0,0.0,357,-0.1428286450640155,2.9850686807101767,,,0.0,"[0.24234355986118317, 0.044368546456098557, -0.27377092838287354, 0.5571250319480896, 0.42993372678756714]"
2022-05-17 20:00:00+00:00,2022-05-17 13:31:00+00:00,2022-05-17 20:00:00+00:00,8528029.7,"[{'amount': 38468, 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'price': 42.36117, 'order_id': '4024bef7164a4362aca6d7377b3dbd55', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -3353, 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'price': 408.11584, 'order_id': '2fc08d3f8e7743e79db8a6ca2ec32ecf', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -31940, 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'price': 97.43126000000001, 'order_id': '0cff978584624f06a0d8831f446e8742', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -16643, 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'price': 111.10441999999999, 'order_id': '83e296c93b1b41a3a21b823a6f59ec14', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 162309, 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'price': 28.19409, 'order_id': '17b1e41812b24bcc9eaba549d24a4d1a', 'sid': Equity(0 [DBC]), 'commission': None}]","[{'sid': Equity(4 [VWO]), 'amount': 50188, 'cost_basis': 42.09298326084373, 'last_sale_price': 42.34}, {'sid': Equity(2 [SPY]), 'amount': 951, 'cost_basis': 434.8266666509756, 'last_sale_price': 408.32}, {'sid': Equity(3 [VNQ]), 'amount': -24401, 'cost_basis': 97.303726110225, 'last_sale_price': 97.48}, {'sid': Equity(1 [LQD]), 'amount': 42715, 'cost_basis': 113.68120251876974, 'last_sale_price': 111.16}, {'sid': Equity(0 [DBC]), 'amount': 129353, 'cost_basis': 28.229467258771038, 'last_sale_price': 28.18}]",-57698.20064015165,111238.49485065416,8581569.994210498,-2378609.48,10906639.18,"[{'id': '4024bef7164a4362aca6d7377b3dbd55', 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': 38468, 'filled': 38468, 'commission': 1629.5494875600002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2fc08d3f8e7743e79db8a6ca2ec32ecf', 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': -3353, 'filled': -3353, 'commission': 1368.41241152, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0cff978584624f06a0d8831f446e8742', 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': -31940, 'filled': -31940, 'commission': 3111.9544444000003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '83e296c93b1b41a3a21b823a6f59ec14', 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': -16643, 'filled': -16643, 'commission': 1849.1108620599998, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '17b1e41812b24bcc9eaba549d24a4d1a', 'dt': Timestamp('2022-05-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-16 20:00:00+0000', tz='UTC'), 'amount': 162309, 'filled': 162309, 'commission': 4576.15455381, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",4,53540.29421049915,-2378609.48,9856.444850649685,0.0011498803353484632,8629411.75,0.9937610140980474,8629411.75,1.5481140011632846,8528029.7,1,10906639.18,-0.2347211027189776,-0.8821312127814245,0.0,-1.1531663577993843,0.11459210314433946,2022-05,0.0,0.0,358,-0.1418430005789506,2.9850686807101767,,,0.0,"[0.24234355986118317, 0.044368546456098557, -0.27377092838287354, 0.5571250319480896, 0.42993372678756714]"
2022-05-18 20:00:00+00:00,2022-05-18 13:31:00+00:00,2022-05-18 20:00:00+00:00,8473865.930000002,[],"[{'sid': Equity(4 [VWO]), 'amount': 50188, 'cost_basis': 42.09298326084373, 'last_sale_price': 41.42}, {'sid': Equity(2 [SPY]), 'amount': 951, 'cost_basis': 434.8266666509756, 'last_sale_price': 391.86}, {'sid': Equity(3 [VNQ]), 'amount': -24401, 'cost_basis': 97.303726110225, 'last_sale_price': 94.65}, {'sid': Equity(1 [LQD]), 'amount': 42715, 'cost_basis': 113.68120251876974, 'last_sale_price': 111.57000000000001}, {'sid': Equity(0 [DBC]), 'amount': 129353, 'cost_basis': 28.229467258771038, 'last_sale_price': 27.57}]",53540.29421049915,0.0,8527406.2242105,-2309554.65,10783420.580000002,[],4,53540.29421049915,-2309554.65,-54163.76999999769,-0.0063116387836420484,8528029.7,0.9937213857528575,8528029.7,1.5353994973087142,8473865.930000002,1,10783420.580000002,-0.23827940339511042,-0.9187622640312402,0.0,-1.1999841247535628,0.11453904283624144,2022-05,0.0,0.0,359,-0.14725937757895036,2.9850686807101767,,,0.0,"[0.24234355986118317, 0.044368546456098557, -0.27377092838287354, 0.5571250319480896, 0.42993372678756714]"
2022-05-19 20:00:00+00:00,2022-05-19 13:31:00+00:00,2022-05-19 20:00:00+00:00,8570032.799999999,[],"[{'sid': Equity(4 [VWO]), 'amount': 50188, 'cost_basis': 42.09298326084373, 'last_sale_price': 42.02}, {'sid': Equity(2 [SPY]), 'amount': 951, 'cost_basis': 434.8266666509756, 'last_sale_price': 389.46000000000004}, {'sid': Equity(3 [VNQ]), 'amount': -24401, 'cost_basis': 97.303726110225, 'last_sale_price': 94.23}, {'sid': Equity(1 [LQD]), 'amount': 42715, 'cost_basis': 113.68120251876974, 'last_sale_price': 111.87}, {'sid': Equity(0 [DBC]), 'amount': 129353, 'cost_basis': 28.229467258771038, 'last_sale_price': 27.92}]",53540.29421049915,0.0,8623573.094210498,-2299306.23,10869339.03,[],4,53540.29421049915,-2299306.23,96166.86999999732,0.011277388161357482,8473865.930000002,0.9937914025166154,8473865.930000002,1.527052083415501,8570032.799999999,1,10869339.03,-0.23827940339511042,-0.8453837696917499,0.0,-1.1081738630295899,0.11479716668137684,2022-05,0.0,0.0,360,-0.13764269057895062,2.9850686807101767,,,0.0,"[0.24234355986118317, 0.044368546456098557, -0.27377092838287354, 0.5571250319480896, 0.42993372678756714]"
2022-05-20 20:00:00+00:00,2022-05-20 13:31:00+00:00,2022-05-20 20:00:00+00:00,8592251.319999998,[],"[{'sid': Equity(4 [VWO]), 'amount': 50188, 'cost_basis': 42.09298326084373, 'last_sale_price': 42.18}, {'sid': Equity(2 [SPY]), 'amount': 951, 'cost_basis': 434.8266666509756, 'last_sale_price': 389.63}, {'sid': Equity(3 [VNQ]), 'amount': -24401, 'cost_basis': 97.303726110225, 'last_sale_price': 94.83}, {'sid': Equity(1 [LQD]), 'amount': 42715, 'cost_basis': 113.68120251876974, 'last_sale_price': 112.42}, {'sid': Equity(0 [DBC]), 'amount': 129353, 'cost_basis': 28.229467258771038, 'last_sale_price': 27.96}]",53540.29421049915,0.0,8645791.614210498,-2313946.83,10906198.149999999,[],4,53540.29421049915,-2313946.83,22218.519999999553,0.0025764865395430103,8570032.799999999,0.9938073577759498,8570032.799999999,1.5290843880936187,8592251.319999998,1,10906198.149999999,-0.23827940339511042,-0.8283334290903783,0.0,-1.086072094505864,0.11466431689908264,2022-05,0.0,0.0,361,-0.1354208385789507,2.9850686807101767,,,0.0,"[0.24234355986118317, 0.044368546456098557, -0.27377092838287354, 0.5571250319480896, 0.42993372678756714]"
