,period_open,period_close,short_exposure,starting_cash,net_leverage,portfolio_value,ending_cash,starting_value,ending_value,orders,short_value,capital_used,pnl,long_value,ending_exposure,shorts_count,positions,long_exposure,starting_exposure,gross_leverage,returns,transactions,longs_count,alpha,beta,treasury_period_return,max_leverage,benchmark_period_return,benchmark_volatility,sortino,sharpe,max_drawdown,period_label,trading_days,excess_return,algorithm_period_return,algo_volatility,weights
2022-08-29 20:00:00+00:00,2022-08-29 13:31:00+00:00,2022-08-29 20:00:00+00:00,0.0,-3847.420269184916,1.0003919115019242,9817063.929730814,-3847.420269184916,9875151.700000001,9820911.35,"[{'id': '98e3d1a90d3a4865a62b2e1146bbbe87', 'dt': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': -26490, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f91a2887de87431e959ae9ad6024ea3b', 'dt': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': -2820, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1f2e8f89be6f480886159635c8621eba', 'dt': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': -19654, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd18432c3abb8423d86115f0e34c7bd3b', 'dt': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': 39258, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd5b05513997345edb9ea2573ff467f17', 'dt': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': -8675, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.0,0.0,-54240.35000000149,9820911.35,9820911.35,0,"[{'sid': Equity(4 [VWO]), 'amount': 8654, 'cost_basis': 41.80193250851398, 'last_sale_price': 41.57}, {'sid': Equity(2 [SPY]), 'amount': 4850, 'cost_basis': 405.6456614832459, 'last_sale_price': 402.63}, {'sid': Equity(3 [VNQ]), 'amount': 12518, 'cost_basis': 96.24817669594186, 'last_sale_price': 94.76}, {'sid': Equity(1 [LQD]), 'amount': 49753, 'cost_basis': 112.13435546993608, 'last_sale_price': 110.29}, {'sid': Equity(0 [DBC]), 'amount': 30901, 'cost_basis': 25.569041386881512, 'last_sale_price': 27.02}]",9820911.35,9875151.700000001,1.0003919115019242,-0.005494750081949662,[],5,,,0.0,2.336008229613195,0.0,0.0,-0.037524607994657726,-0.026923313933030702,-0.17260404140080826,2022-08,430,0.0,-0.018293607026917957,0.12270637459197807,"[-0.07552731782197952, 0.08323980867862701, -0.06888595223426819, 0.9999999403953552, 0.061173491179943085]"
2022-08-30 20:00:00+00:00,2022-08-30 13:31:00+00:00,2022-08-30 20:00:00+00:00,-1399383.7200000002,-3847.420269184916,1.0078566778751126,9745774.91584287,-76569.41415713029,9820911.35,9822344.33,"[{'id': '98e3d1a90d3a4865a62b2e1146bbbe87', 'dt': Timestamp('2022-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': -26490, 'filled': -26490, 'commission': 1087.40032785, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f91a2887de87431e959ae9ad6024ea3b', 'dt': Timestamp('2022-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': -2820, 'filled': -2820, 'commission': 1122.3907239000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1f2e8f89be6f480886159635c8621eba', 'dt': Timestamp('2022-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': -19654, 'filled': -19654, 'commission': 1835.7479668500002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd18432c3abb8423d86115f0e34c7bd3b', 'dt': Timestamp('2022-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': 39258, 'filled': 39258, 'commission': 4337.4285704700005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd5b05513997345edb9ea2573ff467f17', 'dt': Timestamp('2022-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-29 20:00:00+0000', tz='UTC'), 'amount': -8675, 'filled': -8675, 'commission': 227.778303875, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-1399383.7200000002,-72721.99388794787,-71289.0138879437,11221728.05,9822344.33,2,"[{'sid': Equity(4 [VWO]), 'amount': -17836, 'cost_basis': 40.98849839718266, 'last_sale_price': 41.07}, {'sid': Equity(2 [SPY]), 'amount': 2030, 'cost_basis': 406.1985633176794, 'last_sale_price': 398.21000000000004}, {'sid': Equity(3 [VNQ]), 'amount': -7136, 'cost_basis': 93.14602332303112, 'last_sale_price': 93.45}, {'sid': Equity(1 [LQD]), 'amount': 89011, 'cost_basis': 111.45573678237746, 'last_sale_price': 110.43}, {'sid': Equity(0 [DBC]), 'amount': 22226, 'cost_basis': 25.57928966834804, 'last_sale_price': 26.27}]",11221728.05,9820911.35,1.2950341947137465,-0.007261744896256195,"[{'amount': -26490, 'dt': Timestamp('2022-08-30 20:00:00+0000', tz='UTC'), 'price': 41.049465, 'order_id': '98e3d1a90d3a4865a62b2e1146bbbe87', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -2820, 'dt': Timestamp('2022-08-30 20:00:00+0000', tz='UTC'), 'price': 398.01089500000006, 'order_id': 'f91a2887de87431e959ae9ad6024ea3b', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -19654, 'dt': Timestamp('2022-08-30 20:00:00+0000', tz='UTC'), 'price': 93.40327500000001, 'order_id': '1f2e8f89be6f480886159635c8621eba', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 39258, 'dt': Timestamp('2022-08-30 20:00:00+0000', tz='UTC'), 'price': 110.48521500000001, 'order_id': 'd18432c3abb8423d86115f0e34c7bd3b', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -8675, 'dt': Timestamp('2022-08-30 20:00:00+0000', tz='UTC'), 'price': 26.256865, 'order_id': 'd5b05513997345edb9ea2573ff467f17', 'sid': Equity(0 [DBC]), 'commission': None}]",3,,,0.0,2.336008229613195,0.0,0.0,-0.08559302508228556,-0.061471290596499986,-0.17260404140080826,2022-08,431,0.0,-0.025422508415712364,0.12268887257396058,"[-0.07552731782197952, 0.08323980867862701, -0.06888595223426819, 0.9999999403953552, 0.061173491179943085]"
2022-08-31 20:00:00+00:00,2022-08-31 13:31:00+00:00,2022-08-31 20:00:00+00:00,-1397314.04,-76569.41415713029,1.007954258360655,9626216.63584287,-76569.41415713029,9822344.33,9702786.05,[],-1397314.04,0.0,-119558.27999999933,11100100.09,9702786.05,2,"[{'sid': Equity(4 [VWO]), 'amount': -17836, 'cost_basis': 40.98849839718266, 'last_sale_price': 41.13}, {'sid': Equity(2 [SPY]), 'amount': 2030, 'cost_basis': 406.1985633176794, 'last_sale_price': 395.18}, {'sid': Equity(3 [VNQ]), 'amount': -7136, 'cost_basis': 93.14602332303112, 'last_sale_price': 93.01}, {'sid': Equity(1 [LQD]), 'amount': 89011, 'cost_basis': 111.45573678237746, 'last_sale_price': 109.27}, {'sid': Equity(0 [DBC]), 'amount': 22226, 'cost_basis': 25.57928966834804, 'last_sale_price': 25.72}]",11100100.09,9822344.33,1.298268530906143,-0.012267703803177654,[],3,,,0.0,2.336008229613195,0.0,0.0,-0.16586665034235618,-0.11944882731288216,-0.17260404140080826,2022-08,432,0.0,-0.03737833641571231,0.12290238632195644,"[-0.07552731782197952, 0.08323980867862701, -0.06888595223426819, 0.9999999403953552, 0.061173491179943085]"
2022-09-01 20:00:00+00:00,2022-09-01 13:31:00+00:00,2022-09-01 20:00:00+00:00,-1395138.32,-76569.41415713029,1.008031839831922,9533234.69584287,-76569.41415713029,9702786.05,9609804.11,[],-1395138.32,0.0,-92981.94000000134,11004942.43,9609804.11,2,"[{'sid': Equity(4 [VWO]), 'amount': -17836, 'cost_basis': 40.98849839718266, 'last_sale_price': 40.94}, {'sid': Equity(2 [SPY]), 'amount': 2030, 'cost_basis': 406.1985633176794, 'last_sale_price': 396.42}, {'sid': Equity(3 [VNQ]), 'amount': -7136, 'cost_basis': 93.14602332303112, 'last_sale_price': 93.18}, {'sid': Equity(1 [LQD]), 'amount': 89011, 'cost_basis': 111.45573678237746, 'last_sale_price': 108.31}, {'sid': Equity(0 [DBC]), 'amount': 22226, 'cost_basis': 25.57928966834804, 'last_sale_price': 25.17}]",11004942.43,9702786.05,1.3007212290081631,-0.009659240334752739,[],3,,,0.0,2.336008229613195,0.0,0.0,-0.2284706284154927,-0.1648109874292526,-0.17260404140080826,2022-09,433,0.0,-0.0466765304157124,0.12297836449925802,"[-0.07552731782197952, 0.08323980867862701, -0.06888595223426819, 0.9999999403953552, 0.061173491179943085]"
2022-09-02 20:00:00+00:00,2022-09-02 13:31:00+00:00,2022-09-02 20:00:00+00:00,-1379975.64,-76569.41415713029,1.0080170586503787,9550811.27584287,-76569.41415713029,9609804.11,9627380.69,[],-1379975.64,0.0,17576.580000000075,11007356.33,9627380.69,2,"[{'sid': Equity(4 [VWO]), 'amount': -17836, 'cost_basis': 40.98849839718266, 'last_sale_price': 40.61}, {'sid': Equity(2 [SPY]), 'amount': 2030, 'cost_basis': 406.1985633176794, 'last_sale_price': 392.24}, {'sid': Equity(3 [VNQ]), 'amount': -7136, 'cost_basis': 93.14602332303112, 'last_sale_price': 91.88}, {'sid': Equity(1 [LQD]), 'amount': 89011, 'cost_basis': 111.45573678237746, 'last_sale_price': 108.39}, {'sid': Equity(0 [DBC]), 'amount': 22226, 'cost_basis': 25.57928966834804, 'last_sale_price': 25.34}]",11007356.33,9609804.11,1.2969926441046553,0.0018437162789735062,[],3,,,0.0,2.336008229613195,0.0,0.0,-0.21612574876449242,-0.15589511931921163,-0.17260404140080826,2022-09,434,0.0,-0.04491887241571235,0.12284502519600457,"[-0.07552731782197952, 0.08323980867862701, -0.06888595223426819, 0.9999999403953552, 0.061173491179943085]"
2022-09-06 20:00:00+00:00,2022-09-06 13:31:00+00:00,2022-09-06 20:00:00+00:00,-1379655.92,-76569.41415713029,1.008133614732879,9413946.525842872,-76569.41415713029,9627380.69,9490515.940000001,"[{'id': '467d709a5f0f4b8fb3777776d850ee84', 'dt': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'amount': -11607, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '12d9f78785f8491299f50db3a59fcd62', 'dt': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'amount': 10929, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fccd7a14b9994e478670ce25d93ce1db', 'dt': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'amount': 3623, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '09ea859a1909491cab2e1c18690917cc', 'dt': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'amount': -55764, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '127943325db74126bbbc6085b76bb72a', 'dt': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'amount': 69323, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1379655.92,0.0,-136864.74999999814,10870171.860000001,9490515.940000001,2,"[{'sid': Equity(4 [VWO]), 'amount': -17836, 'cost_basis': 40.98849839718266, 'last_sale_price': 40.26}, {'sid': Equity(2 [SPY]), 'amount': 2030, 'cost_basis': 406.1985633176794, 'last_sale_price': 390.76}, {'sid': Equity(3 [VNQ]), 'amount': -7136, 'cost_basis': 93.14602332303112, 'last_sale_price': 92.71000000000001}, {'sid': Equity(1 [LQD]), 'amount': 89011, 'cost_basis': 111.45573678237746, 'last_sale_price': 106.92}, {'sid': Equity(0 [DBC]), 'amount': 22226, 'cost_basis': 25.57928966834804, 'last_sale_price': 25.19}]",10870171.860000001,9627380.69,1.3012425496971072,-0.01433017008159021,[],3,,,0.0,2.336008229613195,0.0,0.0,-0.307347087140474,-0.22250413763290158,-0.17260404140080826,2022-09,435,0.0,-0.058605347415712106,0.12318211595786849,"[-0.12591703236103058, 0.5379400849342346, -0.03459237515926361, 0.37759825587272644, 0.2449709177017212]"
2022-09-07 20:00:00+00:00,2022-09-07 13:31:00+00:00,2022-09-07 20:00:00+00:00,-1527434.56,-76569.41415713029,0.9974147150422513,9506473.172093054,24576.942093053556,9490515.940000001,9481896.23,"[{'id': '467d709a5f0f4b8fb3777776d850ee84', 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'amount': -11607, 'filled': -11607, 'commission': 471.00857790000003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '12d9f78785f8491299f50db3a59fcd62', 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'amount': 10929, 'filled': 10929, 'commission': 4349.51128881, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fccd7a14b9994e478670ce25d93ce1db', 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'amount': 3623, 'filled': 3623, 'commission': 342.61718297999994, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '09ea859a1909491cab2e1c18690917cc', 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'amount': -55764, 'filled': -55764, 'commission': 6040.68046884, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '127943325db74126bbbc6085b76bb72a', 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-06 20:00:00+0000', tz='UTC'), 'amount': 69323, 'filled': 69323, 'commission': 1705.5048962850003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-1527434.56,101146.35625018366,92526.64625018276,11009330.790000001,9481896.23,2,"[{'sid': Equity(4 [VWO]), 'amount': -29443, 'cost_basis': 40.811344860722414, 'last_sale_price': 40.6}, {'sid': Equity(2 [SPY]), 'amount': 12959, 'cost_basis': 399.60212081439147, 'last_sale_price': 397.78000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -3513, 'cost_basis': 93.04849494757424, 'last_sale_price': 94.52}, {'sid': Equity(1 [LQD]), 'amount': 33247, 'cost_basis': 111.63742777611644, 'last_sale_price': 108.38}, {'sid': Equity(0 [DBC]), 'amount': 91549, 'cost_basis': 24.858116345891148, 'last_sale_price': 24.59}]",11009330.790000001,9490515.940000001,1.3187609245879524,0.00982867769603124,"[{'amount': -11607, 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'price': 40.5797, 'order_id': '467d709a5f0f4b8fb3777776d850ee84', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 10929, 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'price': 397.97889000000004, 'order_id': '12d9f78785f8491299f50db3a59fcd62', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 3623, 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'price': 94.56725999999999, 'order_id': 'fccd7a14b9994e478670ce25d93ce1db', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -55764, 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'price': 108.32580999999999, 'order_id': '09ea859a1909491cab2e1c18690917cc', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 69323, 'dt': Timestamp('2022-09-07 20:00:00+0000', tz='UTC'), 'price': 24.602295, 'order_id': '127943325db74126bbbc6085b76bb72a', 'sid': Equity(0 [DBC]), 'commission': None}]",3,,,0.0,2.336008229613195,0.0,0.0,-0.2432193279282052,-0.17574827327042902,-0.17260404140080826,2022-09,436,0.0,-0.049352682790693825,0.12327217281983743,"[-0.12591703236103058, 0.5379400849342346, -0.03459237515926361, 0.37759825587272644, 0.2449709177017212]"
2022-09-08 20:00:00+00:00,2022-09-08 13:31:00+00:00,2022-09-08 20:00:00+00:00,-1524814.7800000003,24576.942093053556,0.9974247803639419,9543629.502093052,24576.942093053556,9481896.23,9519052.559999999,[],-1524814.7800000003,0.0,37156.32999999821,11043867.34,9519052.559999999,2,"[{'sid': Equity(4 [VWO]), 'amount': -29443, 'cost_basis': 40.811344860722414, 'last_sale_price': 40.480000000000004}, {'sid': Equity(2 [SPY]), 'amount': 12959, 'cost_basis': 399.60212081439147, 'last_sale_price': 400.38}, {'sid': Equity(3 [VNQ]), 'amount': -3513, 'cost_basis': 93.04849494757424, 'last_sale_price': 94.78}, {'sid': Equity(1 [LQD]), 'amount': 33247, 'cost_basis': 111.63742777611644, 'last_sale_price': 108.13}, {'sid': Equity(0 [DBC]), 'amount': 91549, 'cost_basis': 24.858116345891148, 'last_sale_price': 24.69}]",11043867.34,9481896.23,1.3169708775098103,0.003908529412261164,[],3,,,0.0,2.336008229613195,0.0,0.0,-0.2176087427096581,-0.15719499700574713,-0.17260404140080826,2022-09,437,0.0,-0.04563704979069405,0.12316808234841953,"[-0.12591703236103058, 0.5379400849342346, -0.03459237515926361, 0.37759825587272644, 0.2449709177017212]"
2022-09-09 20:00:00+00:00,2022-09-09 13:31:00+00:00,2022-09-09 20:00:00+00:00,-1544332.3900000001,24576.942093053556,0.9974603022315732,9677112.922093052,24576.942093053556,9519052.559999999,9652535.979999999,[],-1544332.3900000001,0.0,133483.41999999993,11196868.37,9652535.979999999,2,"[{'sid': Equity(4 [VWO]), 'amount': -29443, 'cost_basis': 40.811344860722414, 'last_sale_price': 41.02}, {'sid': Equity(2 [SPY]), 'amount': 12959, 'cost_basis': 399.60212081439147, 'last_sale_price': 406.6}, {'sid': Equity(3 [VNQ]), 'amount': -3513, 'cost_basis': 93.04849494757424, 'last_sale_price': 95.81}, {'sid': Equity(1 [LQD]), 'amount': 33247, 'cost_basis': 111.63742777611644, 'last_sale_price': 108.38}, {'sid': Equity(0 [DBC]), 'amount': 91549, 'cost_basis': 24.858116345891148, 'last_sale_price': 25.39}]",11196868.37,9519052.559999999,1.3166324359935462,0.013986651511432413,[],3,,,0.0,2.336008229613195,0.0,0.0,-0.12681279374098592,-0.09126413649658024,-0.17260404140080826,2022-09,438,0.0,-0.03228870779069393,0.1234886788646669,"[-0.12591703236103058, 0.5379400849342346, -0.03459237515926361, 0.37759825587272644, 0.2449709177017212]"
2022-09-12 20:00:00+00:00,2022-09-12 13:31:00+00:00,2022-09-12 20:00:00+00:00,-1566148.57,24576.942093053556,0.9974756608237004,9735990.442093054,24576.942093053556,9652535.979999999,9711413.5,"[{'id': '5b1e827aee954b55a3ef10762d2b93d0', 'dt': Timestamp('2022-09-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-12 20:00:00+0000', tz='UTC'), 'amount': -3893, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '60e0f4a385b34909991d8136e008ecb8', 'dt': Timestamp('2022-09-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-12 20:00:00+0000', tz='UTC'), 'amount': -4530, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'be8c1393a1994621af950760d615b9f1', 'dt': Timestamp('2022-09-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-12 20:00:00+0000', tz='UTC'), 'amount': 16296, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'dd33d76913754b57abd9966d5113a303', 'dt': Timestamp('2022-09-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-12 20:00:00+0000', tz='UTC'), 'amount': 31191, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2587799993a74b7db592611f598e28e0', 'dt': Timestamp('2022-09-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-09-12 20:00:00+0000', tz='UTC'), 'amount': -112696, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1566148.57,0.0,58877.520000001416,11277562.07,9711413.5,2,"[{'sid': Equity(4 [VWO]), 'amount': -29443, 'cost_basis': 40.811344860722414, 'last_sale_price': 41.65}, {'sid': Equity(2 [SPY]), 'amount': 12959, 'cost_basis': 399.60212081439147, 'last_sale_price': 410.97}, {'sid': Equity(3 [VNQ]), 'amount': -3513, 'cost_basis': 93.04849494757424, 'last_sale_price': 96.74000000000001}, {'sid': Equity(1 [LQD]), 'amount': 33247, 'cost_basis': 111.63742777611644, 'last_sale_price': 108.14}, {'sid': Equity(0 [DBC]), 'amount': 91549, 'cost_basis': 24.858116345891148, 'last_sale_price': 25.740000000000002}]",11277562.07,9652535.979999999,1.3191991833178962,0.006084203054568249,[],3,,,0.0,2.336008229613195,0.0,0.0,-0.08732498514732977,-0.06280138177983369,-0.17260404140080826,2022-09,439,0.0,-0.026400955790693903,0.12343500509059005,"[-0.14261172711849213, 0.35577499866485596, 0.1270187944173813, 0.7157287001609802, -0.05591083690524101]"
