,period_open,period_close,ending_cash,gross_leverage,starting_cash,longs_count,returns,ending_exposure,long_exposure,ending_value,portfolio_value,starting_value,starting_exposure,net_leverage,long_value,shorts_count,short_value,transactions,short_exposure,positions,capital_used,orders,pnl,excess_return,treasury_period_return,sortino,algo_volatility,alpha,beta,trading_days,algorithm_period_return,max_leverage,sharpe,max_drawdown,period_label,benchmark_period_return,benchmark_volatility,weights
2022-11-08 21:00:00+00:00,2022-11-08 14:31:00+00:00,2022-11-08 21:00:00+00:00,-3077.1535864067187,1.000356914373318,27752.576451463392,5,0.0007819244168467687,8624622.870000001,8624622.870000001,8624622.870000001,8621545.716413595,8587057.01,8587057.01,1.000356914373318,8624622.870000001,0,0.0,"[{'amount': 22159, 'dt': Timestamp('2022-11-08 21:00:00+0000', tz='UTC'), 'price': 37.63881, 'order_id': 'f31119069a7b493381ee1be773a9bc6e', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -8676, 'dt': Timestamp('2022-11-08 21:00:00+0000', tz='UTC'), 'price': 381.809, 'order_id': '59723f11510242949b5d5cd6dc489d28', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 2128, 'dt': Timestamp('2022-11-08 21:00:00+0000', tz='UTC'), 'price': 81.950955, 'order_id': '968a463ac09a478fbbbfd1e43de3d2e7', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 21247, 'dt': Timestamp('2022-11-08 21:00:00+0000', tz='UTC'), 'price': 101.220585, 'order_id': 'eaa1c39e3d214fd8a4a2f7b7fa361605', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 6823, 'dt': Timestamp('2022-11-08 21:00:00+0000', tz='UTC'), 'price': 26.043015, 'order_id': 'b2ca0f548792442e93872bd3c00ffc60', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0,"[{'sid': Equity(4 [VWO]), 'amount': 8484, 'cost_basis': 37.737117212492926, 'last_sale_price': 37.62}, {'sid': Equity(2 [SPY]), 'amount': 2969, 'cost_basis': 383.9159679397692, 'last_sale_price': 382.0}, {'sid': Equity(3 [VNQ]), 'amount': 3469, 'cost_basis': 81.16261751740744, 'last_sale_price': 81.91}, {'sid': Equity(1 [LQD]), 'amount': 51750, 'cost_basis': 104.62652115381093, 'last_sale_price': 101.17}, {'sid': Equity(0 [DBC]), 'amount': 63450, 'cost_basis': 25.50235329936941, 'last_sale_price': 26.03}]",-30829.730037869886,"[{'id': 'f31119069a7b493381ee1be773a9bc6e', 'dt': Timestamp('2022-11-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-07 21:00:00+0000', tz='UTC'), 'amount': 22159, 'filled': 22159, 'commission': 834.03839079, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '59723f11510242949b5d5cd6dc489d28', 'dt': Timestamp('2022-11-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-07 21:00:00+0000', tz='UTC'), 'amount': -8676, 'filled': -8676, 'commission': 3312.574884, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '968a463ac09a478fbbbfd1e43de3d2e7', 'dt': Timestamp('2022-11-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-07 21:00:00+0000', tz='UTC'), 'amount': 2128, 'filled': 2128, 'commission': 174.39163223999998, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'eaa1c39e3d214fd8a4a2f7b7fa361605', 'dt': Timestamp('2022-11-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-07 21:00:00+0000', tz='UTC'), 'amount': 21247, 'filled': 21247, 'commission': 2150.6337694950003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b2ca0f548792442e93872bd3c00ffc60', 'dt': Timestamp('2022-11-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-07 21:00:00+0000', tz='UTC'), 'amount': 6823, 'filled': 6823, 'commission': 177.69149134500003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",6736.129962131381,0.0,0.0,-0.8684740534599147,0.11016607335774238,,,480,-0.13784542835864155,1.7637971441619824,-0.65164550019687,-0.22217956306103448,2022-11,0.0,0.0,"[0.03689500689506531, 0.130918487906456, 0.03289201483130455, 0.6052199602127075, 0.19407439231872559]"
2022-11-09 21:00:00+00:00,2022-11-09 14:31:00+00:00,2022-11-09 21:00:00+00:00,-3077.1535864067187,1.0003604116183071,-3077.1535864067187,5,-0.009703474614851548,8540963.92,8540963.92,8540963.92,8537886.766413594,8624622.870000001,8624622.870000001,1.0003604116183071,8540963.92,0,0.0,[],0.0,"[{'sid': Equity(4 [VWO]), 'amount': 8484, 'cost_basis': 37.737117212492926, 'last_sale_price': 36.93}, {'sid': Equity(2 [SPY]), 'amount': 2969, 'cost_basis': 383.9159679397692, 'last_sale_price': 374.13}, {'sid': Equity(3 [VNQ]), 'amount': 3469, 'cost_basis': 81.16261751740744, 'last_sale_price': 81.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 51750, 'cost_basis': 104.62652115381093, 'last_sale_price': 100.91}, {'sid': Equity(0 [DBC]), 'amount': 63450, 'cost_basis': 25.50235329936941, 'last_sale_price': 25.43}]",0.0,[],-83658.95000000112,0.0,0.0,-0.9257927776570586,0.1102622107425741,,,481,-0.14621132335864173,1.7637971441619824,-0.6958295917832474,-0.22217956306103448,2022-11,0.0,0.0,"[0.03689500689506531, 0.130918487906456, 0.03289201483130455, 0.6052199602127075, 0.19407439231872559]"
2022-11-10 21:00:00+00:00,2022-11-10 14:31:00+00:00,2022-11-10 21:00:00+00:00,-3077.1535864067187,1.0003489022490795,-3077.1535864067187,5,0.032987374710558015,8822606.39,8822606.39,8822606.39,8819529.236413594,8540963.92,8540963.92,1.0003489022490795,8822606.39,0,0.0,[],0.0,"[{'sid': Equity(4 [VWO]), 'amount': 8484, 'cost_basis': 37.737117212492926, 'last_sale_price': 38.17}, {'sid': Equity(2 [SPY]), 'amount': 2969, 'cost_basis': 383.9159679397692, 'last_sale_price': 394.69}, {'sid': Equity(3 [VNQ]), 'amount': 3469, 'cost_basis': 81.16261751740744, 'last_sale_price': 87.0}, {'sid': Equity(1 [LQD]), 'amount': 51750, 'cost_basis': 104.62652115381093, 'last_sale_price': 104.29}, {'sid': Equity(0 [DBC]), 'amount': 63450, 'cost_basis': 25.50235329936941, 'last_sale_price': 25.66}]",0.0,[],281642.47000000067,0.0,0.0,-0.7165092898258492,0.11274726794451699,,,482,-0.11804707635864176,1.7637971441619824,-0.5261149213847315,-0.22217956306103448,2022-11,0.0,0.0,"[0.03689500689506531, 0.130918487906456, 0.03289201483130455, 0.6052199602127075, 0.19407439231872559]"
2022-11-11 21:00:00+00:00,2022-11-11 14:31:00+00:00,2022-11-11 21:00:00+00:00,-3077.1535864067187,1.0003464112515181,-3077.1535864067187,5,0.007190867936369472,8886026.46,8886026.46,8886026.46,8882949.306413595,8822606.39,8822606.39,1.0003464112515181,8886026.46,0,0.0,[],0.0,"[{'sid': Equity(4 [VWO]), 'amount': 8484, 'cost_basis': 37.737117212492926, 'last_sale_price': 38.94}, {'sid': Equity(2 [SPY]), 'amount': 2969, 'cost_basis': 383.9159679397692, 'last_sale_price': 398.51}, {'sid': Equity(3 [VNQ]), 'amount': 3469, 'cost_basis': 81.16261751740744, 'last_sale_price': 86.99}, {'sid': Equity(1 [LQD]), 'amount': 51750, 'cost_basis': 104.62652115381093, 'last_sale_price': 104.57000000000001}, {'sid': Equity(0 [DBC]), 'amount': 63450, 'cost_basis': 25.50235329936941, 'last_sale_price': 26.150000000000002}]",0.0,[],63420.0700000003,0.0,0.0,-0.6704022784498058,0.11275791164953079,,,483,-0.11170506935864177,1.7637971441619824,-0.49170342355641944,-0.22217956306103448,2022-11,0.0,0.0,"[0.03689500689506531, 0.130918487906456, 0.03289201483130455, 0.6052199602127075, 0.19407439231872559]"
2022-11-14 21:00:00+00:00,2022-11-14 14:31:00+00:00,2022-11-14 21:00:00+00:00,-3077.1535864067187,1.000349190288639,-3077.1535864067187,5,-0.00795851778068335,8815331.35,8815331.35,8815331.35,8812254.196413593,8886026.46,8886026.46,1.000349190288639,8815331.35,0,0.0,[],0.0,"[{'sid': Equity(4 [VWO]), 'amount': 8484, 'cost_basis': 37.737117212492926, 'last_sale_price': 38.81}, {'sid': Equity(2 [SPY]), 'amount': 2969, 'cost_basis': 383.9159679397692, 'last_sale_price': 395.12}, {'sid': Equity(3 [VNQ]), 'amount': 3469, 'cost_basis': 81.16261751740744, 'last_sale_price': 84.87}, {'sid': Equity(1 [LQD]), 'amount': 51750, 'cost_basis': 104.62652115381093, 'last_sale_price': 104.04}, {'sid': Equity(0 [DBC]), 'amount': 63450, 'cost_basis': 25.50235329936941, 'last_sale_price': 25.76}]",0.0,"[{'id': 'de5fc73c7c00408c91145328dd64d8c6', 'dt': Timestamp('2022-11-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-14 21:00:00+0000', tz='UTC'), 'amount': 26890, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '093ecdd398f44aa0add690900b4cfe8e', 'dt': Timestamp('2022-11-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-14 21:00:00+0000', tz='UTC'), 'amount': 2355, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '99a9e6d517124e13add4249ed25c0562', 'dt': Timestamp('2022-11-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-14 21:00:00+0000', tz='UTC'), 'amount': 7883, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1a3b8c1466dd4db0a0d0a21d71c2b99e', 'dt': Timestamp('2022-11-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-14 21:00:00+0000', tz='UTC'), 'amount': -17970, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e994344df3d5406c9c0f87042e8fe89b', 'dt': Timestamp('2022-11-14 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-14 21:00:00+0000', tz='UTC'), 'amount': -30153, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-70695.11000000127,0.0,0.0,-0.7181324564226718,0.11277944158927464,,,484,-0.11877458035864186,1.7637971441619824,-0.5273353799580236,-0.22217956306103448,2022-11,0.0,0.0,"[0.1557941883802414, 0.23873430490493774, 0.10933200269937515, 0.3988083600997925, 0.09733099490404129]"
2022-11-15 21:00:00+00:00,2022-11-15 14:31:00+00:00,2022-11-15 21:00:00+00:00,-11131.836541576917,1.0012481350620885,-3077.1535864067187,5,0.012087872713451908,8929907.44,8929907.44,8929907.44,8918775.603458423,8815331.35,8815331.35,1.0012481350620885,8929907.44,0,0.0,"[{'amount': 26890, 'dt': Timestamp('2022-11-15 21:00:00+0000', tz='UTC'), 'price': 39.689835, 'order_id': 'de5fc73c7c00408c91145328dd64d8c6', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 2355, 'dt': Timestamp('2022-11-15 21:00:00+0000', tz='UTC'), 'price': 398.689245, 'order_id': '093ecdd398f44aa0add690900b4cfe8e', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 7883, 'dt': Timestamp('2022-11-15 21:00:00+0000', tz='UTC'), 'price': 85.83289500000001, 'order_id': '99a9e6d517124e13add4249ed25c0562', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -17970, 'dt': Timestamp('2022-11-15 21:00:00+0000', tz='UTC'), 'price': 105.43725500000001, 'order_id': '1a3b8c1466dd4db0a0d0a21d71c2b99e', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -30153, 'dt': Timestamp('2022-11-15 21:00:00+0000', tz='UTC'), 'price': 26.04697, 'order_id': 'e994344df3d5406c9c0f87042e8fe89b', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0,"[{'sid': Equity(4 [VWO]), 'amount': 35374, 'cost_basis': 39.25167143223668, 'last_sale_price': 39.67}, {'sid': Equity(2 [SPY]), 'amount': 5324, 'cost_basis': 390.62708376411524, 'last_sale_price': 398.49}, {'sid': Equity(3 [VNQ]), 'amount': 11352, 'cost_basis': 84.46533229071281, 'last_sale_price': 85.79}, {'sid': Equity(1 [LQD]), 'amount': 33780, 'cost_basis': 104.68261077703028, 'last_sale_price': 105.49000000000001}, {'sid': Equity(0 [DBC]), 'amount': 33297, 'cost_basis': 25.525940838379228, 'last_sale_price': 26.060000000000002}]",-8054.682955171913,"[{'id': 'de5fc73c7c00408c91145328dd64d8c6', 'dt': Timestamp('2022-11-15 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-14 21:00:00+0000', tz='UTC'), 'amount': 26890, 'filled': 26890, 'commission': 1067.25966315, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '093ecdd398f44aa0add690900b4cfe8e', 'dt': Timestamp('2022-11-15 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-14 21:00:00+0000', tz='UTC'), 'amount': 2355, 'filled': 2355, 'commission': 938.9131719750001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '99a9e6d517124e13add4249ed25c0562', 'dt': Timestamp('2022-11-15 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-14 21:00:00+0000', tz='UTC'), 'amount': 7883, 'filled': 7883, 'commission': 676.6207112850001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1a3b8c1466dd4db0a0d0a21d71c2b99e', 'dt': Timestamp('2022-11-15 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-14 21:00:00+0000', tz='UTC'), 'amount': -17970, 'filled': -17970, 'commission': 1894.7074723500002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e994344df3d5406c9c0f87042e8fe89b', 'dt': Timestamp('2022-11-15 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-14 21:00:00+0000', tz='UTC'), 'amount': -30153, 'filled': -30153, 'commission': 785.3942864100001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",106521.4070448298,0.0,0.0,-0.6414737638510261,0.11301255229985098,,,485,-0.10812243965415891,1.7637971441619824,-0.46958727667401057,-0.22217956306103448,2022-11,0.0,0.0,"[0.1557941883802414, 0.23873430490493774, 0.10933200269937515, 0.3988083600997925, 0.09733099490404129]"
2022-11-16 21:00:00+00:00,2022-11-16 14:31:00+00:00,2022-11-16 21:00:00+00:00,-11131.836541576917,1.001251865807291,-11131.836541576917,5,-0.002980147856808113,8903328.17,8903328.17,8903328.17,8892196.333458424,8929907.44,8929907.44,1.001251865807291,8903328.17,0,0.0,[],0.0,"[{'sid': Equity(4 [VWO]), 'amount': 35374, 'cost_basis': 39.25167143223668, 'last_sale_price': 39.04}, {'sid': Equity(2 [SPY]), 'amount': 5324, 'cost_basis': 390.62708376411524, 'last_sale_price': 395.45}, {'sid': Equity(3 [VNQ]), 'amount': 11352, 'cost_basis': 84.46533229071281, 'last_sale_price': 85.01}, {'sid': Equity(1 [LQD]), 'amount': 33780, 'cost_basis': 104.68261077703028, 'last_sale_price': 106.39}, {'sid': Equity(0 [DBC]), 'amount': 33297, 'cost_basis': 25.525940838379228, 'last_sale_price': 25.77}]",0.0,[],-26579.269999999553,0.0,0.0,-0.6592888270505792,0.1129135977507121,,,486,-0.1107803666541588,1.7637971441619824,-0.48271708280089354,-0.22217956306103448,2022-11,0.0,0.0,"[0.1557941883802414, 0.23873430490493774, 0.10933200269937515, 0.3988083600997925, 0.09733099490404129]"
2022-11-17 21:00:00+00:00,2022-11-17 14:31:00+00:00,2022-11-17 21:00:00+00:00,-11131.836541576917,1.0012574046528906,-11131.836541576917,5,-0.0044049825859798775,8864158.200000001,8864158.200000001,8864158.200000001,8853026.363458425,8903328.17,8903328.17,1.0012574046528906,8864158.200000001,0,0.0,[],0.0,"[{'sid': Equity(4 [VWO]), 'amount': 35374, 'cost_basis': 39.25167143223668, 'last_sale_price': 39.25}, {'sid': Equity(2 [SPY]), 'amount': 5324, 'cost_basis': 390.62708376411524, 'last_sale_price': 394.24}, {'sid': Equity(3 [VNQ]), 'amount': 11352, 'cost_basis': 84.46533229071281, 'last_sale_price': 84.43}, {'sid': Equity(1 [LQD]), 'amount': 33780, 'cost_basis': 104.68261077703028, 'last_sale_price': 105.82000000000001}, {'sid': Equity(0 [DBC]), 'amount': 33297, 'cost_basis': 25.525940838379228, 'last_sale_price': 25.34}]",0.0,[],-39169.96999999881,0.0,0.0,-0.685706429938066,0.11283760834039161,,,487,-0.11469736365415861,1.7637971441619824,-0.5022507809304578,-0.22217956306103448,2022-11,0.0,0.0,"[0.1557941883802414, 0.23873430490493774, 0.10933200269937515, 0.3988083600997925, 0.09733099490404129]"
2022-11-18 21:00:00+00:00,2022-11-18 14:31:00+00:00,2022-11-18 21:00:00+00:00,-11131.836541576917,1.0012566323904986,-11131.836541576917,5,0.000614549169587475,8869598.82,8869598.82,8869598.82,8858466.983458424,8864158.200000001,8864158.200000001,1.0012566323904986,8869598.82,0,0.0,[],0.0,"[{'sid': Equity(4 [VWO]), 'amount': 35374, 'cost_basis': 39.25167143223668, 'last_sale_price': 38.97}, {'sid': Equity(2 [SPY]), 'amount': 5324, 'cost_basis': 390.62708376411524, 'last_sale_price': 396.03000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 11352, 'cost_basis': 84.46533229071281, 'last_sale_price': 85.5}, {'sid': Equity(1 [LQD]), 'amount': 33780, 'cost_basis': 104.68261077703028, 'last_sale_price': 105.81}, {'sid': Equity(0 [DBC]), 'amount': 33297, 'cost_basis': 25.525940838379228, 'last_sale_price': 25.16}]",0.0,[],5440.61999999918,0.0,0.0,-0.6811598278655561,0.11272331317099485,,,488,-0.11415330165415871,1.7637971441619824,-0.4989144962503591,-0.22217956306103448,2022-11,0.0,0.0,"[0.1557941883802414, 0.23873430490493774, 0.10933200269937515, 0.3988083600997925, 0.09733099490404129]"
2022-11-21 21:00:00+00:00,2022-11-21 14:31:00+00:00,2022-11-21 21:00:00+00:00,-11131.836541576917,1.0012600026031477,-11131.836541576917,5,-0.002674766417738561,8845904.49,8845904.49,8845904.49,8834772.653458424,8869598.82,8869598.82,1.0012600026031477,8845904.49,0,0.0,[],0.0,"[{'sid': Equity(4 [VWO]), 'amount': 35374, 'cost_basis': 39.25167143223668, 'last_sale_price': 38.61}, {'sid': Equity(2 [SPY]), 'amount': 5324, 'cost_basis': 390.62708376411524, 'last_sale_price': 394.59000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 11352, 'cost_basis': 84.46533229071281, 'last_sale_price': 85.95}, {'sid': Equity(1 [LQD]), 'amount': 33780, 'cost_basis': 104.68261077703028, 'last_sale_price': 105.65}, {'sid': Equity(0 [DBC]), 'amount': 33297, 'cost_basis': 25.525940838379228, 'last_sale_price': 25.07}]",0.0,"[{'id': '06219beb49a44d7bb286ffcf8075a29d', 'dt': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': -45630, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cd5d6d683a4f40e88e18c01a3fc64676', 'dt': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': 3406, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd2f4ef081ddf4fe78397c7bcce73f271', 'dt': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': -33322, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'dd676a887a874c32b7013f04458902a8', 'dt': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': 25644, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b855a4e5baff49b7805b616bbacf84d3', 'dt': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': 22393, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-23694.330000000075,0.0,0.0,-0.6969862512273822,0.11262151069112095,,,489,-0.11652273465415874,1.7637971441619824,-0.5105835741674964,-0.22217956306103448,2022-11,0.0,0.0,"[-0.044824108481407166, 0.3899114429950714, -0.21374095976352692, 0.7106229662895203, 0.15803055465221405]"
2022-11-22 21:00:00+00:00,2022-11-22 14:31:00+00:00,2022-11-22 21:00:00+00:00,-41738.39374833266,1.5206634697072121,-11131.836541576917,3,0.007197769007485588,8940101.7,11235758.86,8940101.7,8898363.306251667,8845904.49,8845904.49,1.0046905697499457,11235758.86,2,-2295657.16,"[{'amount': -45630, 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'price': 38.690645, 'order_id': '06219beb49a44d7bb286ffcf8075a29d', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 3406, 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'price': 400.09995000000004, 'order_id': 'cd5d6d683a4f40e88e18c01a3fc64676', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -33322, 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'price': 86.37679, 'order_id': 'd2f4ef081ddf4fe78397c7bcce73f271', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 25644, 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'price': 106.64329500000001, 'order_id': 'dd676a887a874c32b7013f04458902a8', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 22393, 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'price': 25.342665, 'order_id': 'b855a4e5baff49b7805b616bbacf84d3', 'sid': Equity(0 [DBC]), 'commission': None}]",-2295657.16,"[{'sid': Equity(4 [VWO]), 'amount': -10256, 'cost_basis': 38.518506336646844, 'last_sale_price': 38.71}, {'sid': Equity(2 [SPY]), 'amount': 8730, 'cost_basis': 394.4790107777605, 'last_sale_price': 399.90000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -21970, 'cost_basis': 86.24578192551753, 'last_sale_price': 86.42}, {'sid': Equity(1 [LQD]), 'amount': 59424, 'cost_basis': 105.57475110536252, 'last_sale_price': 106.59}, {'sid': Equity(0 [DBC]), 'amount': 55690, 'cost_basis': 25.462435764730795, 'last_sale_price': 25.330000000000002}]",-30606.55720675364,"[{'id': '06219beb49a44d7bb286ffcf8075a29d', 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': -45630, 'filled': -45630, 'commission': 1765.4541313500001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cd5d6d683a4f40e88e18c01a3fc64676', 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': 3406, 'filled': 3406, 'commission': 1362.7404297, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd2f4ef081ddf4fe78397c7bcce73f271', 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': -33322, 'filled': -33322, 'commission': 2878.24739638, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'dd676a887a874c32b7013f04458902a8', 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': 25644, 'filled': 25644, 'commission': 2734.7606569800005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b855a4e5baff49b7805b616bbacf84d3', 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': 22393, 'filled': 22393, 'commission': 567.498297345, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",63590.65279324353,0.0,0.0,-0.6513606501141856,0.11263226451568736,,,490,-0.11016366937483435,1.7637971441619824,-0.47662746972856945,-0.22217956306103448,2022-11,0.0,0.0,"[-0.044824108481407166, 0.3899114429950714, -0.21374095976352692, 0.7106229662895203, 0.15803055465221405]"
